"player","salary","team","pos","opp","ceil","floor","fpts"
"Dennis Smith Jr.",6300,"DAL","PG/SG","CHI",42.1344,16.3856,29.26
"David Nwaba",3700,"CHI","SG/SF","DAL",24.6928,3.3672,14.03
"Lauri Markkanen",6200,"CHI","PF","DAL",37.2384,14.4816,25.86
"Paul Zipser",3200,"CHI","SG/SF","DAL",9.0624,1.1776,5.12
"Denzel Valentine",4500,"CHI","PG/SF","DAL",38.94,5.06,22
"Kris Dunn",7100,"CHI","PG/SG","DAL",65.4544,8.9256,37.19
"Bobby Portis",4500,"CHI","PF/C","DAL",32.0724,4.1676,18.12
"Dirk Nowitzki",5000,"DAL","PF/C","CHI",41.0061,10.5739,25.79
"J.J. Barea",5300,"DAL","PG/SG","CHI",39.24,15.26,27.25
"Joe Ingles",4700,"UTA","SG/SF","DEN",38.8895,11.2905,25.09
"Derrick Favors",6000,"UTA","PF/C","DEN",53.3195,9.7805,31.55
"Thabo Sefolosha",3900,"UTA","SG/SF","DEN",16.5336,3.3864,9.96
"Donovan Mitchell",7500,"UTA","PG/SG","DEN",52.0704,20.2496,36.16
"Rodney Hood",5200,"UTA","SG/SF","DEN",42.9072,8.1728,25.54
"Ricky Rubio",5800,"UTA","PG","DEN",36.9234,13.6566,25.29
"Dwight Powell",3800,"DAL","PF/C","CHI",31.668,6.032,18.85
"Maxi Kleber",3500,"DAL","PF","CHI",16.992,6.608,11.8
"Salah Mejri",3000,"DAL","C","CHI",20.9214,2.7186,11.82
"Devin Harris",3400,"DAL","PG/SG","CHI",22.6619,4.4781,13.57
"Tyreke Evans",8000,"MEM","PG/SG","WAS",70.8152,15.5448,43.18
"Dillon Brooks",3700,"MEM","SG/SF","WAS",15.3216,5.9584,10.64
"Frank Kaminsky",4600,"CHA","PF/C","LAL",33.6195,9.7605,21.69
"Dwight Howard",8400,"CHA","C","LAL",62.0193,22.3607,42.19
"Marvin Williams",3900,"CHA","SF/PF","LAL",25.605,8.535,17.07
"Michael Kidd-Gilchrist",4100,"CHA","SF","LAL",24.766,10.614,17.69
"Johnny O'Bryant",3000,"CHA","PF/C","LAL",12.456,4.844,8.65
"Jeremy Lamb",5600,"CHA","SG/SF","LAL",39.6959,7.8441,23.77
"Kemba Walker",8300,"CHA","PG","LAL",52.975,28.525,40.75
"Ed Davis",3500,"POR","PF/C","ATL",21.6648,2.8152,12.24
"Shabazz Napier",4500,"POR","PG/SG","ATL",28.9926,3.7674,16.38
"Zach Collins",3400,"POR","PF/C","ATL",6.8832,2.6768,4.78
"Al-Farouq Aminu",4700,"POR","SF/PF","ATL",39.445,9.555,24.5
"Michael Carter-Williams",3300,"CHA","PG","LAL",22.616,3.084,12.85
"Nicolas Batum",6500,"CHA","SG/SF","LAL",42.0336,18.4464,30.24
"Julius Randle",5900,"LAL","PF/C","CHA",42.3404,13.7396,28.04
"Jordan Clarkson",5600,"LAL","PG/SG","CHA",32.6094,14.3106,23.46
"Josh Hart",4100,"LAL","PG/SG","CHA",12.8016,4.9784,8.89
"Corey Brewer",3300,"LAL","SG/SF","CHA",5.9592,1.6808,3.82
"Larry Nance",4300,"LAL","SF/PF","CHA",20.4192,7.9408,14.18
"Kyle Kuzma",7200,"LAL","SF/PF","CHA",48.8448,18.9952,33.92
"Brook Lopez",4500,"LAL","C","CHA",27.3776,11.1824,19.28
"Treveon Graham",3000,"CHA","SG/SF","LAL",17.3585,5.9415,11.65
"Lonzo Ball",6700,"LAL","PG","CHA",50.2272,19.5328,34.88
"Kentavious Caldwell-Pope",5700,"LAL","SG","CHA",41.34,11.66,26.5
"Brandon Ingram",6600,"LAL","SG/SF","CHA",46.5029,15.9171,31.21
"Pat Connaughton",3200,"POR","SG/SF","ATL",16.6815,3.5385,10.11
"Noah Vonleh",3000,"POR","PF/C","ATL",5.643,0.957,3.3
"Kobi Simmons",3500,"MEM","SG","WAS",14.5728,5.6672,10.12
"JaMychal Green",4700,"MEM","SF/PF","WAS",27.5859,8.4741,18.03
"Dennis Schroder",7000,"ATL","PG","POR",50.2105,23.0895,36.65
"Taurean Prince",5700,"ATL","SG/SF","POR",49.0821,6.3779,27.73
"Kent Bazemore",6100,"ATL","SG/SF","POR",43.8824,13.8576,28.87
"Jarell Martin",4300,"MEM","PF/C","WAS",26.6385,3.4615,15.05
"Deyonta Davis ",3000,"MEM","PF/C","WAS",12.2832,4.7768,8.53
"Mario Chalmers",3600,"MEM","PG","WAS",23.832,9.268,16.55
"Wayne Selden",3500,"MEM","PG/SG","WAS",18.6192,7.2408,12.93
"Brandan Wright",3300,"MEM","PF/C","WAS",11.136,2.784,6.96
"Ben McLemore",3200,"MEM","SG/SF","WAS",16.8504,2.1896,9.52
"Marco Belinelli",3800,"ATL","SG","POR",25.9312,8.1888,17.06
"John Collins",5100,"ATL","PF/C","POR",33.7824,13.1376,23.46
"C.J. McCollum",7700,"POR","PG/SG","ATL",43.8768,22.6032,33.24
"Evan Turner",4400,"POR","SG/SF","ATL",35.6076,9.7524,22.68
"Jusuf Nurkic",7300,"POR","C","ATL",61.2243,7.9557,34.59
"Maurice Harkless",3500,"POR","SF/PF","ATL",13.7664,5.3536,9.56
"Damian Lillard",8500,"POR","PG","ATL",57.1064,26.8736,41.99
"Isaiah Taylor",3600,"ATL","PG","POR",17.136,3.264,10.2
"Malcolm Delaney",3600,"ATL","PG/SG","POR",18.6945,3.9655,11.33
"Tyler Cavanaugh",3400,"ATL","PF","POR",16.8048,6.5352,11.67
"Ersan Ilyasova",5300,"ATL","SF/PF","POR",39.456,15.344,27.4
"Miles Plumlee",3500,"ATL","C","POR",26.9925,3.5075,15.25
"Robin Lopez",4600,"CHI","C","DAL",32.55,13.95,23.25
"Jerian Grant",4200,"CHI","PG/SG","DAL",25.5765,3.3235,14.45
"T.J. McConnell",4300,"PHI","PG","DET",27.9565,11.1435,19.55
"Joel Embiid",10100,"PHI","C","DET",73.9914,19.6686,46.83
"Dario Saric",6600,"PHI","PF/C","DET",43.6304,15.3296,29.48
"Amir Johnson",3900,"PHI","PF/C","DET",15.168,3.792,9.48
"Timothe Luwawu-Cabarrot",3300,"PHI","SG/SF","DET",2.3187,0.3013,1.31
"Robert Covington",5600,"PHI","SF/PF","DET",44.274,12.126,28.2
"J.J. Redick",5500,"PHI","SG/SF","DET",35.786,13.574,24.68
"Eric Moreland",3000,"DET","PF/C","PHI",15.12,5.88,10.5
"Dwight Buycks",3000,"DET","PG","PHI",21.5712,8.3888,14.98
"Trevor Booker",3800,"PHI","PF/C","DET",8.2773,2.5427,5.41
"Ben Simmons",8600,"PHI","PG/SF","DET",53.2944,20.7256,37.01
"Richaun Holmes",4300,"PHI","PF/C","DET",20.825,3.675,12.25
"Jerryd Bayless",3700,"PHI","PG/SG","DET",16.0761,10.0639,13.07
"Jakob Poeltl",3900,"TOR","PF/C","MIL",29.7006,3.8594,16.78
"C.J. Miles",3700,"TOR","SG/SF","MIL",21.514,6.246,13.88
"OG Anunoby",3400,"TOR","SF/PF","MIL",17.5536,6.8264,12.19
"Fred VanVleet",3500,"TOR","PG","MIL",25.4703,3.3097,14.39
"Pascal Siakam",3800,"TOR","PF","MIL",22.7799,2.9601,12.87
"Jonas Valanciunas",4600,"TOR","C","MIL",34.5345,13.7655,24.15
"Delon Wright",4500,"TOR","PG/SG","MIL",38.6312,6.2888,22.46
"Boban Marjanovic",4600,"DET","C","PHI",2.2125,0.2875,1.25
"DeMar DeRozan",8900,"TOR","SG/SF","MIL",54.9618,22.9982,38.98
"Kyle Lowry",7300,"TOR","PG","MIL",59.0282,17.6318,38.33
"Serge Ibaka",5500,"TOR","PF/C","MIL",37.5306,15.3294,26.43
"Reggie Bullock",4400,"DET","SG/SF","PHI",33.9138,6.9462,20.43
"Luke Kennard",3800,"DET","SG","PHI",18.0576,7.0224,12.54
"Gorgui Dieng",3500,"MIN","PF/C","BOS",21.141,10.179,15.66
"Aaron Brooks",3000,"MIN","PG/SG","BOS",4.8498,0.6302,2.74
"Jaylen Brown",5700,"BOS","SG/SF","MIN",43.9775,6.2825,25.13
"Marcus Smart",5100,"BOS","SG/SF","MIN",31.78,13.62,22.7
"Jayson Tatum",5600,"BOS","SF/PF","MIN",36.5616,14.2184,25.39
"Nemanja Bjelica",3000,"MIN","SF/PF","BOS",19.7178,2.5622,11.14
"Tyus Jones",4900,"MIN","PG/SG","BOS",46.2855,6.0145,26.15
"Karl-Anthony Towns",9000,"MIN","C","BOS",50.6898,29.7702,40.23
"Andrew Wiggins",5900,"MIN","SG/SF","BOS",35.8776,18.4824,27.18
"Taj Gibson",5700,"MIN","PF/C","BOS",37.9454,14.0346,25.99
"Jamal Crawford",3700,"MIN","SG","BOS",25.77,8.59,17.18
"Al Horford",7400,"BOS","PF/C","MIN",51.1666,17.5134,34.34
"Terry Rozier",4800,"BOS","PG/SG","MIN",28.215,5.985,17.1
"Andre Drummond",9100,"DET","C","PHI",58.4528,27.5072,42.98
"Tobias Harris",6400,"DET","SF/PF","PHI",42.633,20.527,31.58
"Anthony Tolliver",3700,"DET","SF/PF","PHI",22.2432,4.2368,13.24
"Ish Smith",5800,"DET","PG","PHI",47.7504,18.5696,33.16
"Avery Bradley",5300,"DET","PG/SG","PHI",43.6752,10.2448,26.96
"Guerschon Yabusele",3000,"BOS","PF/C","MIN",8.8704,3.4496,6.16
"Aron Baynes",3600,"BOS","C","MIN",29.583,5.017,17.3
"Semi Ojeleye",3200,"BOS","SG/SF","MIN",10.9872,4.2728,7.63
"Daniel Theis",3600,"BOS","PF/C","MIN",19.296,7.504,13.4
"Kyrie Irving",8200,"BOS","PG","MIN",56.8512,23.7888,40.32
"Giannis Antetokounmpo",10700,"MIL","SF/PF","TOR",67.6877,35.6523,51.67
"Khris Middleton",7000,"MIL","SG/SF","TOR",56.0945,16.2855,36.19
"Tyler Ulis",3700,"PHO","PG","SAS",27.6828,3.5972,15.64
"Josh Jackson",3800,"PHO","SG/SF","SAS",17.8272,6.9328,12.38
"Dragan Bender",3500,"PHO","SF/PF","SAS",18.6558,2.4242,10.54
"Alex Len",4500,"PHO","PF/C","SAS",32.922,9.558,21.24
"Troy Daniels",3400,"PHO","SG","SAS",17.8239,2.3161,10.07
"Tyson Chandler",4400,"PHO","C","SAS",37.1241,7.3359,22.23
"Marquese Chriss",5000,"PHO","PF/C","SAS",38.7006,9.9794,24.34
"Bam Adebayo",4000,"MIA","PF/C","NYK",11.7504,4.5696,8.16
"Jordan Mickey",3700,"MIA","PF/C","NYK",4.6768,1.2432,2.96
"Devin Booker",7600,"PHO","SG/SF","SAS",53.3232,20.7368,37.03
"TJ Warren",6100,"PHO","SF/PF","SAS",46.8788,10.6412,28.76
"Isaiah Canaan",3900,"PHO","PG/SG","SAS",23.8464,9.2736,16.56
"Kyle Anderson",4900,"SAS","PG/SF","PHO",50.091,6.509,28.3
"Kawhi Leonard",7600,"SAS","SF/PF","PHO",54.6234,22.8566,38.74
"Joffrey Lauvergne",3500,"SAS","PF/C","PHO",24.5322,3.1878,13.86
"Tony Parker",4500,"SAS","PG","PHO",31.641,8.159,19.9
"Brandon Paul",3400,"SAS","SG","PHO",3.1392,1.2208,2.18
"Justin Holiday",5400,"CHI","SG/SF","DAL",40.7008,10.8192,25.76
"Manu Ginobili",4200,"SAS","SG/SF","PHO",30.6603,6.9597,18.81
"Bryn Forbes",3700,"SAS","PG/SG","PHO",34.6212,4.4988,19.56
"Dejounte Murray",4300,"SAS","PG","PHO",21.7184,2.9616,12.34
"Pau Gasol",6500,"SAS","PF/C","PHO",53.1512,14.1288,33.64
"Patty Mills",4300,"SAS","PG","PHO",26.2836,8.9964,17.64
"Davis Bertans",3700,"SAS","SF/PF","PHO",23.3109,3.0291,13.17
"Wayne Ellington",4700,"MIA","SG/SF","NYK",33.99,7.21,20.6
"Kelly Olynyk",6100,"MIA","PF/C","NYK",52.7244,13.5956,33.16
"Sean Kilpatrick",3000,"MIL","PG/SG","TOR",5.3627,1.2173,3.29
"DeAndre Liggins",3000,"MIL","SG/SF","TOR",9.1155,1.1845,5.15
"Kristaps Porzingis",7800,"NYK","PF/C","MIA",54.1576,17.1024,35.63
"Courtney Lee",5000,"NYK","SG/SF","MIA",37.2645,13.4355,25.35
"Frank Ntilikina",4200,"NYK","PG/SG","MIA",23.256,9.044,16.15
"Thon Maker",3000,"MIL","PF/C","TOR",22.7976,2.9624,12.88
"Matthew Dellavedova",3700,"MIL","PG/SG","TOR",18.51,6.17,12.34
"Malcolm Brogdon",4700,"MIL","PG/SG","TOR",31.1211,10.0989,20.61
"Eric Bledsoe",7300,"MIL","PG/SG","TOR",52.8504,16.6896,34.77
"Tony Snell",3600,"MIL","SG/SF","TOR",23.7655,8.1345,15.95
"John Henson",4700,"MIL","C","TOR",38.624,6.816,22.72
"Enes Kanter",5900,"NYK","PF/C","MIA",34.049,9.051,21.55
"Doug McDermott",3500,"NYK","SF/PF","MIA",23.5296,3.8304,13.68
"Josh Richardson",6400,"MIA","SG/SF","NYK",45.5096,10.3304,27.92
"Goran Dragic",6600,"MIA","PG","NYK",46.2891,18.4509,32.37
"James Johnson",5800,"MIA","SF/PF","NYK",39.9748,14.0452,27.01
"Tyler Johnson",5200,"MIA","PG/SG","NYK",41.7064,14.6536,28.18
"Hassan Whiteside",6700,"MIA","C","NYK",44.6164,18.2236,31.42
"Ron Baker",3200,"NYK","PG/SG","MIA",10.5846,1.3754,5.98
"Lance Thomas",3200,"NYK","SF/PF","MIA",19.0806,2.4794,10.78
"Kyle O'Quinn",3800,"NYK","PF/C","MIA",32.0376,6.1024,19.07
"Jarrett Jack",4300,"NYK","PG","MIA",39.1644,6.3756,22.77
"Michael Beasley",5300,"NYK","SF/PF","MIA",45.7072,6.2328,25.97
"Jimmy Butler",8400,"MIN","SG","BOS",56.5444,23.0956,39.82
