Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Los Angeles Chargers,1,D,2700,LAC,@JAX,23.0,JAX by 5,1.4,0.5,0.6,201,167,22.8,5.4,12.3,8.0,8.0,-0.2,16.2,6.5,2.4,8.0,3.0
San Francisco 49ers,,D,2600,SF,NYG,22.3,NYG by 3,2.4,0.5,0.8,213,87,15.1,8.4,2.0,4.1,4.1,0.2,8.0,6.7,2.6,5.0,1.9
Arizona Cardinals,,D,2600,ARI,SEA,23.0,SEA by 6,2.3,0.3,0.9,275,104,21.1,5.8,6.7,5.8,5.8,1.3,10.2,6.0,2.3,6.0,2.3
Miami Dolphins,1,D,2500,MIA,@CAR,23.3,CAR by 8,2.6,0.6,1.2,204,109,18.7,9.2,4.0,5.8,5.8,-0.3,11.8,6.6,2.6,-4.0,-1.6
Cincinnati Bengals,,D,2500,CIN,@TEN,22.5,TEN by 4.5,2.0,0.5,0.9,200,118,22.6,7.1,5.0,7.1,7.1,1.8,12.5,4.6,1.8,6.0,2.4
Buffalo Bills,,D,2400,BUF,NO,25.3,NO by 2,1.0,0.6,0.5,270,123,25.4,4.9,7.3,8.9,8.9,4.3,13.5,6.9,2.9,-2.0,-0.8
Atlanta Falcons,,D,2400,ATL,DAL,22.5,ATL by 3.5,1.3,0.5,0.5,222,148,27.5,4.0,4.7,5.3,5.3,1.8,8.7,5.0,2.1,16.0,6.7
Houston Texans,,D,2300,HOU,@LAR,28.5,LAR by 12.5,1.3,0.9,0.5,250,132,31.1,2.9,11.3,8.5,8.5,-0.6,17.6,5.2,2.3,2.0,0.9
Dallas Cowboys,5,D,2200,DAL,@ATL,26.0,ATL by 3.5,1.8,0.4,0.9,258,115,20.5,6.6,13.0,7.8,7.8,0.6,14.9,7.9,3.6,3.0,1.4
Indianapolis Colts,,D,2100,IND,PIT,28.8,PIT by 10.5,1.3,0.5,1.1,255,109,20.6,7.0,7.7,5.9,5.9,3.2,8.6,5.8,2.8,4.0,1.9
Cleveland Browns,,D,2000,CLE,@DET,26.3,DET by 10,3.3,0.8,0.5,256,80,23.5,8.8,6.3,5.5,5.5,3.2,7.8,5.6,2.8,5.0,2.5
