"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Alex Poythress",3000,"IND@HOU 11/29/2017 08:00PM ET",1.917,"IND"
"SG","Troy Williams",3000,"IND@HOU 11/29/2017 08:00PM ET",3.25,"HOU"
"PG","Demetrius Jackson",3000,"IND@HOU 11/29/2017 08:00PM ET",3.114,"HOU"
"PF/C","Zhou Qi",3000,"IND@HOU 11/29/2017 08:00PM ET",4.114,"HOU"
"PG","Briante Weber",3000,"IND@HOU 11/29/2017 08:00PM ET",0.5,"HOU"
"PG","Edmond Sumner",3000,"IND@HOU 11/29/2017 08:00PM ET",0,"IND"
"PF/C","Josh McRoberts",3000,"BKN@DAL 11/29/2017 08:30PM ET",0,"DAL"
"SF","Dorian Finney-Smith",3000,"BKN@DAL 11/29/2017 08:30PM ET",5.875,"DAL"
"PF/C","Johnathan Motley",3000,"BKN@DAL 11/29/2017 08:30PM ET",0,"DAL"
"C","Jeff Withey",3000,"BKN@DAL 11/29/2017 08:30PM ET",3.464,"DAL"
"SG","Antonius Cleveland",3000,"BKN@DAL 11/29/2017 08:30PM ET",2.625,"DAL"
"PG/SG","Jeremy Lin",3000,"BKN@DAL 11/29/2017 08:30PM ET",23,"BKN"
"PG","Jacob Wiley",3000,"BKN@DAL 11/29/2017 08:30PM ET",5.813,"BKN"
"SG","Yakuba Ouattara",3000,"BKN@DAL 11/29/2017 08:30PM ET",0,"BKN"
"SG","Sheldon Mac",3000,"WAS@PHI 11/29/2017 07:00PM ET",0,"WAS"
"PF/C","Chris McCullough",3000,"WAS@PHI 11/29/2017 07:00PM ET",6.417,"WAS"
"PF","Mike Young",3000,"WAS@PHI 11/29/2017 07:00PM ET",0,"WAS"
"SG","Devin Robinson",3000,"WAS@PHI 11/29/2017 07:00PM ET",0,"WAS"
"C","Jahlil Okafor",3000,"WAS@PHI 11/29/2017 07:00PM ET",12.625,"PHI"
"PF","James Michael McAdoo",3000,"WAS@PHI 11/29/2017 07:00PM ET",5,"PHI"
"SF/PF","Justin Anderson",3000,"WAS@PHI 11/29/2017 07:00PM ET",9.875,"PHI"
"PG","Jacob Pullen",3000,"WAS@PHI 11/29/2017 07:00PM ET",0,"PHI"
"PG/SF","Nik Stauskas",3000,"WAS@PHI 11/29/2017 07:00PM ET",2.75,"PHI"
"SG/SF","Furkan Korkmaz",3000,"WAS@PHI 11/29/2017 07:00PM ET",2.25,"PHI"
"PG/SG","Aaron Brooks",3000,"MIN@NO 11/29/2017 08:00PM ET",3.55,"MIN"
"C","Justin Patton",3000,"MIN@NO 11/29/2017 08:00PM ET",0,"MIN"
"SG/SF","Anthony Brown",3000,"MIN@NO 11/29/2017 08:00PM ET",0,"MIN"
"SG/SF","Marcus Georges-Hunt",3000,"MIN@NO 11/29/2017 08:00PM ET",1.031,"MIN"
"C","Cole Aldrich",3000,"MIN@NO 11/29/2017 08:00PM ET",1.15,"MIN"
"SG/SF","Tony Allen",3000,"MIN@NO 11/29/2017 08:00PM ET",9.797,"NO"
"C","Omer Asik",3000,"MIN@NO 11/29/2017 08:00PM ET",7.25,"NO"
"SF","Jalen Jones",3000,"MIN@NO 11/29/2017 08:00PM ET",2.667,"NO"
"SF/PF","Solomon Hill",3000,"MIN@NO 11/29/2017 08:00PM ET",0,"NO"
"SG","Charles Cooke",3000,"MIN@NO 11/29/2017 08:00PM ET",2.75,"NO"
"PG","Frank Jackson",3000,"MIN@NO 11/29/2017 08:00PM ET",0,"NO"
"C","Alexis Ajinca",3000,"MIN@NO 11/29/2017 08:00PM ET",0,"NO"
"PF/C","Joffrey Lauvergne",3000,"MEM@SA 11/29/2017 08:30PM ET",8.55,"SA"
"PG/SG","Wayne Selden Jr.",3000,"MEM@SA 11/29/2017 08:30PM ET",8.25,"MEM"
"PF","Matt Costello",3000,"MEM@SA 11/29/2017 08:30PM ET",12.25,"SA"
"SG/SF","Darrun Hilliard",3000,"MEM@SA 11/29/2017 08:30PM ET",2.167,"SA"
"SF/PF","Davis Bertans",3000,"MEM@SA 11/29/2017 08:30PM ET",5.733,"SA"
"PG/SG","Derrick White",3000,"MEM@SA 11/29/2017 08:30PM ET",5.167,"SA"
"PF","Vince Hunter",3000,"MEM@SA 11/29/2017 08:30PM ET",0,"MEM"
"PF/C","Ivan Rabb",3000,"MEM@SA 11/29/2017 08:30PM ET",0,"MEM"
"SG","Kobi Simmons",3000,"MEM@SA 11/29/2017 08:30PM ET",0,"MEM"
"SG/SF","Treveon Graham",3000,"CHA@TOR 11/29/2017 07:30PM ET",11.205,"CHA"
"PF/C","Johnny O'Bryant III",3000,"CHA@TOR 11/29/2017 07:30PM ET",10.179,"CHA"
"PG/SG","Julyan Stone",3000,"CHA@TOR 11/29/2017 07:30PM ET",9.625,"CHA"
"PF/C","Mangok Mathiang",3000,"CHA@TOR 11/29/2017 07:30PM ET",2.5,"CHA"
"PG","Lorenzo Brown",3000,"CHA@TOR 11/29/2017 07:30PM ET",6.063,"TOR"
"PG","Marcus Paige",3000,"CHA@TOR 11/29/2017 07:30PM ET",2.5,"CHA"
"SF","Bruno Caboclo",3000,"CHA@TOR 11/29/2017 07:30PM ET",2.375,"TOR"
"PF","Alfonzo McKinnie",3000,"CHA@TOR 11/29/2017 07:30PM ET",2.964,"TOR"
"PF","Malcolm Miller",3000,"CHA@TOR 11/29/2017 07:30PM ET",0,"TOR"
