RB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,
RB,1.0000,-1.0000,-1.0000,#DIV/0!,-1.0000,-1.0000,1.0000,#DIV/0!,-1.0000,1.0000,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,,,,
QB,-1.0000,-1.0000,-1.0000,#DIV/0!,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,,,,
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
QB,1.0000,-0.0681,-0.2953,-0.1638,-0.1045,0.1000,0.1547,0.0819,0.4541,-0.3337,-0.9835,0.9788,0.7063,0.4859,1.0000,#DIV/0!,#DIV/0!,0.9295,0.3706,1.0000,0.9594,0.6323,#DIV/0!,1.0000,#DIV/0!
WR,-0.0681,1.0000,-0.0577,0.0055,-0.1409,-0.0424,-0.0580,-0.3256,-0.3601,-0.1739,0.2779,-0.7595,-0.4316,-0.2411,1.0000,#DIV/0!,#DIV/0!,0.8922,0.6253,-1.0000,-0.8441,-0.5805,#DIV/0!,1.0000,#DIV/0!
K,-0.2953,-0.0577,1.0000,0.5134,0.6394,0.0343,0.1262,-0.1340,0.2372,0.2621,1.0000,-0.9931,-0.4947,0.4759,#DIV/0!,#DIV/0!,#DIV/0!,0.9820,0.5887,1.0000,1.0000,-0.4002,#DIV/0!,#DIV/0!,#DIV/0!
RB,-0.1638,0.0055,0.5134,1.0000,0.3200,-0.2146,-0.1027,0.2966,-0.1530,-0.3379,-1.0000,-0.4163,-0.5140,-0.0682,1.0000,#DIV/0!,#DIV/0!,-0.8100,0.1943,1.0000,-0.9553,0.2293,#DIV/0!,1.0000,#DIV/0!
DEF,-0.1045,-0.1409,0.6394,0.3200,1.0000,0.2577,0.1928,0.2861,0.3523,0.7122,0.9828,-0.8550,-0.4810,0.0949,1.0000,#DIV/0!,#DIV/0!,-0.9897,0.0230,1.0000,0.9959,-0.1850,#DIV/0!,1.0000,#DIV/0!
RB,0.1000,-0.0424,0.0343,-0.2146,0.2577,1.0000,-0.2486,0.7760,-0.1476,0.7797,#DIV/0!,-0.2905,0.3141,-0.6142,1.0000,#DIV/0!,#DIV/0!,0.5852,0.9042,#DIV/0!,0.8976,-0.8459,#DIV/0!,1.0000,#DIV/0!
TE,0.1547,-0.0580,0.1262,-0.1027,0.1928,-0.2486,1.0000,-0.0106,0.1038,-0.8993,0.3724,0.6661,-0.1595,0.1829,-1.0000,#DIV/0!,#DIV/0!,0.5128,-0.4609,1.0000,0.9220,0.5461,#DIV/0!,-1.0000,#DIV/0!
WR,0.0819,-0.3256,-0.1340,0.2966,0.2861,0.7760,-0.0106,1.0000,-0.2306,#DIV/0!,-0.9461,#DIV/0!,#DIV/0!,-0.4408,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WR,0.4541,-0.3601,0.2372,-0.1530,0.3523,-0.1476,0.1038,-0.2306,1.0000,0.6374,0.2192,#DIV/0!,0.3106,0.7739,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-0.4389,1.0000,1.0000,-1.0000,#DIV/0!,1.0000,#DIV/0!
WR,-0.3337,-0.1739,0.2621,-0.3379,0.7122,0.7797,-0.8993,#DIV/0!,0.6374,1.0000,#DIV/0!,-0.7821,0.2088,-0.0775,#DIV/0!,#DIV/0!,#DIV/0!,0.6370,0.2232,#DIV/0!,1.0000,-0.9958,#DIV/0!,#DIV/0!,#DIV/0!
RB,-0.9835,0.2779,1.0000,-1.0000,0.9828,#DIV/0!,0.3724,-0.9461,0.2192,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WR,0.9788,-0.7595,-0.9931,-0.4163,-0.8550,-0.2905,0.6661,#DIV/0!,#DIV/0!,-0.7821,#DIV/0!,1.0000,0.9882,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-0.9786,-0.1916,#DIV/0!,#DIV/0!,0.6816,#DIV/0!,#DIV/0!,#DIV/0!
WR,0.7063,-0.4316,-0.4947,-0.5140,-0.4810,0.3141,-0.1595,#DIV/0!,0.3106,0.2088,#DIV/0!,0.9882,1.0000,0.6886,-1.0000,#DIV/0!,#DIV/0!,1.0000,0.0438,#DIV/0!,#DIV/0!,0.7175,#DIV/0!,-1.0000,#DIV/0!
RB,0.4859,-0.2411,0.4759,-0.0682,0.0949,-0.6142,0.1829,-0.4408,0.7739,-0.0775,-1.0000,-1.0000,0.6886,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,0.9463,-1.0000,-0.9999,0.4911,#DIV/0!,#DIV/0!,#DIV/0!
RB,1.0000,1.0000,#DIV/0!,1.0000,1.0000,1.0000,-1.0000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-1.0000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!
TE,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
RB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
RB,0.9295,0.8922,0.9820,-0.8100,-0.9897,0.5852,0.5128,#DIV/0!,#DIV/0!,0.6370,#DIV/0!,-0.9786,1.0000,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,1.0000,#DIV/0!,#DIV/0!,-0.5636,#DIV/0!,#DIV/0!,#DIV/0!
TE,0.3706,0.6253,0.5887,0.1943,0.0230,0.9042,-0.4609,#DIV/0!,-0.4389,0.2232,#DIV/0!,-0.1916,0.0438,0.9463,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,1.0000,#DIV/0!,#DIV/0!,-0.7240,#DIV/0!,#DIV/0!,#DIV/0!
TE,1.0000,-1.0000,1.0000,1.0000,1.0000,#DIV/0!,1.0000,1.0000,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
QB,0.9594,-0.8441,1.0000,-0.9553,0.9959,0.8976,0.9220,#DIV/0!,1.0000,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-0.9999,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TE,0.6323,-0.5805,-0.4002,0.2293,-0.1850,-0.8459,0.5461,#DIV/0!,-1.0000,-0.9958,#DIV/0!,0.6816,0.7175,0.4911,#DIV/0!,#DIV/0!,#DIV/0!,-0.5636,-0.7240,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!
TE,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WR,1.0000,1.0000,#DIV/0!,1.0000,1.0000,1.0000,-1.0000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,-1.0000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!
RB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
QB,1.0000,-0.1667,0.2391,-0.1054,-0.1553,0.5698,0.1347,0.5481,0.0080,-0.9837,0.3829,1.0000,-0.5119,-0.1966,-0.5500,0.4096,0.9716,#DIV/0!,,,,,,,
RB,-0.1667,1.0000,-0.1085,0.3095,0.3807,-0.3979,0.5986,-0.2068,-0.3745,0.2232,-0.3986,0.9670,-0.2877,0.3261,-0.2959,-0.1411,-1.0000,#DIV/0!,,,,,,,
WR,0.2391,-0.1085,1.0000,0.2816,-0.2342,0.4130,0.1502,0.1163,0.0202,-0.0700,0.3921,0.9699,-0.5448,0.9041,-0.6573,-0.5345,-0.8993,#DIV/0!,,,,,,,
K,-0.1054,0.3095,0.2816,1.0000,0.5664,0.4221,0.5591,-0.1427,-0.4471,0.9072,0.2006,1.0000,0.0928,-0.2744,-0.5000,-0.0068,-0.1741,#DIV/0!,,,,,,,
DEF,-0.1553,0.3807,-0.2342,0.5664,1.0000,0.3221,0.5970,-0.1315,-0.4352,0.5739,0.2473,-0.2198,-0.0954,-0.4973,-0.8860,-0.1459,0.9447,#DIV/0!,,,,,,,
TE,0.5698,-0.3979,0.4130,0.4221,0.3221,1.0000,0.5191,0.2536,-0.3354,1.0000,0.3919,#DIV/0!,0.8006,#DIV/0!,#DIV/0!,-0.2008,#DIV/0!,#DIV/0!,,,,,,,
RB,0.1347,0.5986,0.1502,0.5591,0.5970,0.5191,1.0000,0.0852,-0.5970,1.0000,0.1311,0.2198,-0.0757,0.3188,-0.1904,-0.0729,0.6530,#DIV/0!,,,,,,,
WR,0.5481,-0.2068,0.1163,-0.1427,-0.1315,0.2536,0.0852,1.0000,-0.6068,-0.6646,0.6291,-0.7062,-0.1397,-0.0378,-0.5617,-0.0432,0.9731,#DIV/0!,,,,,,,
WR,0.0080,-0.3745,0.0202,-0.4471,-0.4352,-0.3354,-0.5970,-0.6068,1.0000,-0.9226,-0.7673,#DIV/0!,0.2048,#DIV/0!,#DIV/0!,0.6744,#DIV/0!,#DIV/0!,,,,,,,
WR,-0.9837,0.2232,-0.0700,0.9072,0.5739,1.0000,1.0000,-0.6646,-0.9226,1.0000,0.8761,#DIV/0!,-0.2648,#DIV/0!,#DIV/0!,-0.9509,#DIV/0!,#DIV/0!,,,,,,,
TE,0.3829,-0.3986,0.3921,0.2006,0.2473,0.3919,0.1311,0.6291,-0.7673,0.8761,1.0000,-0.1326,-0.2497,1.0000,-0.5857,-0.3510,0.5165,#DIV/0!,,,,,,,
QB,1.0000,0.9670,0.9699,1.0000,-0.2198,#DIV/0!,0.2198,-0.7062,#DIV/0!,#DIV/0!,-0.1326,1.0000,-0.7890,#DIV/0!,1.0000,1.0000,-1.0000,#DIV/0!,,,,,,,
RB,-0.5119,-0.2877,-0.5448,0.0928,-0.0954,0.8006,-0.0757,-0.1397,0.2048,-0.2648,-0.2497,-0.7890,1.0000,#DIV/0!,0.8509,-0.0350,0.8386,#DIV/0!,,,,,,,
WR,-0.1966,0.3261,0.9041,-0.2744,-0.4973,#DIV/0!,0.3188,-0.0378,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,1.0000,-1.0000,-0.9998,#DIV/0!,#DIV/0!,,,,,,,
TE,-0.5500,-0.2959,-0.6573,-0.5000,-0.8860,#DIV/0!,-0.1904,-0.5617,#DIV/0!,#DIV/0!,-0.5857,1.0000,0.8509,-1.0000,1.0000,0.4913,#DIV/0!,#DIV/0!,,,,,,,
RB,0.4096,-0.1411,-0.5345,-0.0068,-0.1459,-0.2008,-0.0729,-0.0432,0.6744,-0.9509,-0.3510,1.0000,-0.0350,-0.9998,0.4913,1.0000,1.0000,#DIV/0!,,,,,,,
WR,0.9716,-1.0000,-0.8993,-0.1741,0.9447,#DIV/0!,0.6530,0.9731,#DIV/0!,#DIV/0!,0.5165,-1.0000,0.8386,#DIV/0!,#DIV/0!,1.0000,1.0000,#DIV/0!,,,,,,,
TE,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
RB,1.0000,0.3543,0.3927,0.0793,-0.1592,0.1095,-0.3015,0.5955,0.1661,0.1198,-0.3232,-0.1152,0.5758,-0.2494,0.7665,-0.3181,0.6794,#DIV/0!,#DIV/0!,,,,,,
QB,0.3543,1.0000,-0.1654,-0.1013,0.1841,0.0496,0.5827,0.4900,0.3902,0.5159,0.0773,0.1151,0.9248,0.4621,0.4380,0.7882,0.2747,#DIV/0!,#DIV/0!,,,,,,
DEF,0.3927,-0.1654,1.0000,0.4384,-0.2243,-0.1234,-0.5497,0.0921,0.2716,-0.3859,-0.0029,-0.1690,-0.9289,-0.7130,0.6105,-0.3746,0.4152,#DIV/0!,#DIV/0!,,,,,,
K,0.0793,-0.1013,0.4384,1.0000,-0.2855,0.4327,-0.1653,-0.0064,0.2260,-0.0383,-0.5872,0.0473,-0.4300,-0.6092,0.4124,-0.7506,-0.2284,#DIV/0!,#DIV/0!,,,,,,
WR,-0.1592,0.1841,-0.2243,-0.2855,1.0000,-0.2032,-0.0552,0.0986,0.0934,0.5919,-0.0995,-0.5713,-0.7666,0.5482,-0.6702,0.9627,0.8956,#DIV/0!,#DIV/0!,,,,,,
WR,0.1095,0.0496,-0.1234,0.4327,-0.2032,1.0000,-0.0931,-0.2249,-0.0924,0.1607,-0.3418,-0.0425,0.4052,0.0372,0.2041,-0.6335,-0.3526,#DIV/0!,#DIV/0!,,,,,,
RB,-0.3015,0.5827,-0.5497,-0.1653,-0.0552,-0.0931,1.0000,0.4643,-0.1622,0.0183,0.1203,0.6762,0.9817,0.9512,0.2034,0.9990,-0.4887,#DIV/0!,#DIV/0!,,,,,,
RB,0.5955,0.4900,0.0921,-0.0064,0.0986,-0.2249,0.4643,1.0000,-0.0959,0.3970,0.1833,0.0340,0.8025,0.7679,0.2612,-0.4487,0.4840,#DIV/0!,#DIV/0!,,,,,,
TE,0.1661,0.3902,0.2716,0.2260,0.0934,-0.0924,-0.1622,-0.0959,1.0000,0.0121,-0.2338,-0.1347,-0.5307,-0.4256,0.7380,0.7290,0.9670,#DIV/0!,#DIV/0!,,,,,,
TE,0.1198,0.5159,-0.3859,-0.0383,0.5919,0.1607,0.0183,0.3970,0.0121,1.0000,0.1819,-0.5983,#DIV/0!,1.0000,-0.0678,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
WR,-0.3232,0.0773,-0.0029,-0.5872,-0.0995,-0.3418,0.1203,0.1833,-0.2338,0.1819,1.0000,-0.0537,0.3284,0.5609,-0.0863,0.6934,0.4573,#DIV/0!,#DIV/0!,,,,,,
RB,-0.1152,0.1151,-0.1690,0.0473,-0.5713,-0.0425,0.6762,0.0340,-0.1347,-0.5983,-0.0537,1.0000,-0.2907,-0.7919,0.3572,-0.9042,-0.5242,#DIV/0!,#DIV/0!,,,,,,
QB,0.5758,0.9248,-0.9289,-0.4300,-0.7666,0.4052,0.9817,0.8025,-0.5307,#DIV/0!,0.3284,-0.2907,1.0000,1.0000,-0.3377,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
WR,-0.2494,0.4621,-0.7130,-0.6092,0.5482,0.0372,0.9512,0.7679,-0.4256,1.0000,0.5609,-0.7919,1.0000,1.0000,-0.8137,-0.5000,-0.4867,#DIV/0!,#DIV/0!,,,,,,
RB,0.7665,0.4380,0.6105,0.4124,-0.6702,0.2041,0.2034,0.2612,0.7380,-0.0678,-0.0863,0.3572,-0.3377,-0.8137,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
TE,-0.3181,0.7882,-0.3746,-0.7506,0.9627,-0.6335,0.9990,-0.4487,0.7290,#DIV/0!,0.6934,-0.9042,#DIV/0!,-0.5000,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
WR,0.6794,0.2747,0.4152,-0.2284,0.8956,-0.3526,-0.4887,0.4840,0.9670,#DIV/0!,0.4573,-0.5242,#DIV/0!,-0.4867,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,,,,,,
TE,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
QB,1.0000,0.4198,0.4286,0.2748,0.5136,0.1784,-0.0430,0.4533,0.0370,-0.0003,-0.1692,0.5150,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
WR,0.4198,1.0000,0.0106,-0.0952,-0.0326,-0.0242,0.2991,-0.2714,-0.2581,-0.2357,-0.3223,0.2968,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
WR,0.4286,0.0106,1.0000,0.1266,0.6658,0.2402,-0.2603,0.4542,-0.1602,-0.0182,0.3040,-0.0972,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
TE,0.2748,-0.0952,0.1266,1.0000,0.2068,-0.0087,0.1006,0.4480,-0.2869,-0.4246,-0.1927,-0.7015,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
K,0.5136,-0.0326,0.6658,0.2068,1.0000,0.4594,-0.4504,0.2162,0.0055,-0.3858,0.3690,-0.5617,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
DEF,0.1784,-0.0242,0.2402,-0.0087,0.4594,1.0000,0.0049,-0.0002,-0.0617,0.1632,-0.1324,-0.1857,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
RB,-0.0430,0.2991,-0.2603,0.1006,-0.4504,0.0049,1.0000,-0.0298,-0.3289,-0.4719,-0.2397,0.4559,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
RB,0.4533,-0.2714,0.4542,0.4480,0.2162,-0.0002,-0.0298,1.0000,-0.2852,-0.0150,0.2025,0.5065,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
WR,0.0370,-0.2581,-0.1602,-0.2869,0.0055,-0.0617,-0.3289,-0.2852,1.0000,-0.9477,0.3093,-0.1130,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
WR,-0.0003,-0.2357,-0.0182,-0.4246,-0.3858,0.1632,-0.4719,-0.0150,-0.9477,1.0000,-0.9669,-0.6173,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
TE,-0.1692,-0.3223,0.3040,-0.1927,0.3690,-0.1324,-0.2397,0.2025,0.3093,-0.9669,1.0000,-0.3129,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
TE,0.5150,0.2968,-0.0972,-0.7015,-0.5617,-0.1857,0.4559,0.5065,-0.1130,-0.6173,-0.3129,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
RB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
RB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
QB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
RB,1.0000,0.3179,0.1436,0.0078,-0.1193,-0.4230,0.3493,0.4899,-0.3238,-0.4326,-0.4505,0.0969,#DIV/0!,0.3934,#DIV/0!,0.4516,-0.4209,0.9449,,,,,,,
K,0.3179,1.0000,0.4521,-0.0565,0.1961,-0.1070,0.3609,0.2226,-0.0020,-0.0397,0.1957,0.2427,1.0000,0.5396,#DIV/0!,0.2388,-0.2897,-0.8660,,,,,,,
QB,0.1436,0.4521,1.0000,-0.8266,0.5989,0.1456,0.7873,0.3880,-0.2315,-1.0000,0.3479,-0.8320,1.0000,-0.8819,#DIV/0!,-0.9857,-0.6351,#DIV/0!,,,,,,,
QB,0.0078,-0.0565,-0.8266,1.0000,0.3218,-0.1898,-0.5712,-0.3694,-0.4551,0.1027,-0.1823,-0.2213,#DIV/0!,1.0000,#DIV/0!,0.1999,-1.0000,-0.8145,,,,,,,
DEF,-0.1193,0.1961,0.5989,0.3218,1.0000,-0.1275,0.1873,0.1550,-0.3019,-0.1708,-0.2532,-0.4678,1.0000,-0.8749,#DIV/0!,-0.8361,-0.8098,-0.7857,,,,,,,
WR,-0.4230,-0.1070,0.1456,-0.1898,-0.1275,1.0000,0.0010,-0.0062,0.0500,-0.4433,0.5584,0.2947,-1.0000,-0.6572,#DIV/0!,-0.6330,-0.4728,-0.5786,,,,,,,
WR,0.3493,0.3609,0.7873,-0.5712,0.1873,0.0010,1.0000,0.2524,0.3131,-0.3229,-0.3467,-0.1504,1.0000,-0.5150,#DIV/0!,0.0367,-0.4382,-0.6516,,,,,,,
WR,0.4899,0.2226,0.3880,-0.3694,0.1550,-0.0062,0.2524,1.0000,-0.5928,-0.4833,0.0861,-0.1933,-1.0000,-0.2601,#DIV/0!,-0.7448,-0.2680,0.9856,,,,,,,
WR,-0.3238,-0.0020,-0.2315,-0.4551,-0.3019,0.0500,0.3131,-0.5928,1.0000,0.1621,0.1017,0.3744,1.0000,-0.3190,#DIV/0!,0.6954,0.0077,-0.9177,,,,,,,
TE,-0.4326,-0.0397,-1.0000,0.1027,-0.1708,-0.4433,-0.3229,-0.4833,0.1621,1.0000,-0.1174,0.1934,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,0.9892,-0.5100,,,,,,,
RB,-0.4505,0.1957,0.3479,-0.1823,-0.2532,0.5584,-0.3467,0.0861,0.1017,-0.1174,1.0000,-0.0874,#DIV/0!,0.2441,#DIV/0!,-0.2103,0.1791,#DIV/0!,,,,,,,
TE,0.0969,0.2427,-0.8320,-0.2213,-0.4678,0.2947,-0.1504,-0.1933,0.3744,0.1934,-0.0874,1.0000,#DIV/0!,-0.1093,#DIV/0!,0.5997,0.2293,0.3394,,,,,,,
RB,#DIV/0!,1.0000,1.0000,#DIV/0!,1.0000,-1.0000,1.0000,-1.0000,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,
TE,0.3934,0.5396,-0.8819,1.0000,-0.8749,-0.6572,-0.5150,-0.2601,-0.3190,#DIV/0!,0.2441,-0.1093,#DIV/0!,1.0000,#DIV/0!,0.7206,#DIV/0!,#DIV/0!,,,,,,,
QB,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,
RB,0.4516,0.2388,-0.9857,0.1999,-0.8361,-0.6330,0.0367,-0.7448,0.6954,1.0000,-0.2103,0.5997,#DIV/0!,0.7206,#DIV/0!,1.0000,1.0000,#DIV/0!,,,,,,,
WR,-0.4209,-0.2897,-0.6351,-1.0000,-0.8098,-0.4728,-0.4382,-0.2680,0.0077,0.9892,0.1791,0.2293,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,1.0000,#DIV/0!,,,,,,,
RB,0.9449,-0.8660,#DIV/0!,-0.8145,-0.7857,-0.5786,-0.6516,0.9856,-0.9177,-0.5100,#DIV/0!,0.3394,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0000,,,,,,,
BREAK,,,,,,,,,,,,,,,,,,,,,,,,,
QB,1.0000,0.2111,0.3407,-0.2100,-0.0872,0.1119,0.1490,0.6292,0.6353,0.6728,0.4699,-0.2210,0.3785,0.7213,0.6507,0.1194,#DIV/0!,#DIV/0!,,,,,,,
K,0.2111,1.0000,-0.1029,0.0226,0.5481,0.4066,-0.0298,0.6902,0.0178,-0.0902,0.6390,-0.3590,-0.0020,-0.7276,0.9097,0.4034,#DIV/0!,#DIV/0!,,,,,,,
WR,0.3407,-0.1029,1.0000,-0.1914,-0.1902,-0.6749,0.0091,0.1000,-0.5563,0.1323,0.0865,0.1994,0.3492,0.3153,0.6492,0.2703,#DIV/0!,#DIV/0!,,,,,,,
DEF,-0.2100,0.0226,-0.1914,1.0000,0.0829,0.0557,-0.4352,0.0964,0.1703,-0.0555,-0.4665,0.0470,-0.1919,-0.2623,0.5801,0.1128,#DIV/0!,#DIV/0!,,,,,,,
RB,-0.0872,0.5481,-0.1902,0.0829,1.0000,0.0013,-0.0815,0.2804,-0.2611,-0.0944,0.4432,-0.6894,-0.2791,0.1635,0.9955,-0.3085,#DIV/0!,#DIV/0!,,,,,,,
RB,0.1119,0.4066,-0.6749,0.0557,0.0013,1.0000,-0.1650,0.3240,0.5724,0.0599,-0.0207,-0.4734,0.2334,0.0530,0.1190,0.3930,#DIV/0!,#DIV/0!,,,,,,,
RB,0.1490,-0.0298,0.0091,-0.4352,-0.0815,-0.1650,1.0000,-0.6699,-0.8193,0.1049,-0.6839,-0.2158,-0.7117,-0.0723,1.0000,-1.0000,#DIV/0!,#DIV/0!,,,,,,,
TE,0.6292,0.6902,0.1000,0.0964,0.2804,0.3240,-0.6699,1.0000,0.5149,0.3968,0.4227,-0.5283,1.0000,-1.0000,-1.0000,1.0000,#DIV/0!,#DIV/0!,,,,,,,
WR,0.6353,0.0178,-0.5563,0.1703,-0.2611,0.5724,-0.8193,0.5149,1.0000,0.8119,-0.5107,-0.0064,0.0943,-1.0000,-1.0000,1.0000,#DIV/0!,#DIV/0!,,,,,,,
