Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Jarrett Jack,,,PG,4500,NYK,OKC,1,99,16,11,99,101,-6%,7,7,7,24,26,26,23.6,20.3,12.8,27.7,24.5,20.2,4.5,34.9,37.5,8.3
Patty Mills,,,PG,4500,SAS,DAL,0,102,19,13,97,106,2%,8,9,9,23,25,26,21.5,20.1,12.7,27.4,23.5,18.3,4.1,22.3,13.0,2.9
Josh Richardson,7,,SG/SF,4500,MIA,LAC,0,106,16,8,99,107,3%,9,9,10,35,33,33,23.9,21.5,13.1,29.9,33.0,22.4,5.0,36,44.8,10.0
Marvin Williams,,,SF/PF,4500,CHA,POR,0,104,13,14,99,103,-5%,6,8,7,28,31,27,22.5,19.8,11.7,28.0,28.5,21.4,4.8,25.6,15.5,3.4
John Henson,5,,C,4500,MIL,@HOU,0,106,14,15,102,102,-11%,7,7,6,25,24,25,24.6,23.0,14.1,31.9,24.5,23.0,5.1,31.5,17.5,3.9
Malcolm Brogdon,4,,PG/SG,4500,MIL,@HOU,0,106,19,14,102,102,-11%,12,11,11,30,31,30,22.0,23.7,15.0,32.4,30.0,23.8,5.3,36.5,34.5,7.7
JaMychal Green,9,,SF/PF,4500,MEM,BOS,0,94,16,12,98,100,0%,11,9,9,33,33,30,23.5,22.0,14.3,29.7,31.5,23.8,5.3,28.2,15.5,3.4
Andrew Harrison,3,,PG/SG,4400,MEM,BOS,0,94,18,13,98,100,-11%,8,7,6,27,28,20,25.6,15.3,7.2,23.4,28.0,19.3,4.4,14.2,9.0,2.0
Frank Ntilikina,4,,PG/SG,4400,NYK,OKC,1,99,20,9,99,101,-6%,10,7,6,28,25,21,23.9,16.8,8.5,25.0,25.5,20.2,4.6,13.1,3.3,0.7
Dejounte Murray,7,,PG,4400,SAS,DAL,0,102,21,13,97,106,2%,5,4,6,11,10,18,10.7,16.8,4.0,29.5,27.5,23.9,5.4,24.1,28.5,6.5
Tyson Chandler,2,,C,4400,PHO,@MIN,2,103,10,16,98,108,1%,3,4,5,28,28,26,26.5,22.9,14.3,31.4,26.0,23.0,5.2,20,13.5,3.1
Tony Parker,,O,PG,4400,SAS,DAL,0,102,,,97,106,2%,7,7,7,20,20,19,18.6,17.3,10.2,24.4,0.0,0.0,0.0,0,0.0,0.0
Terry Rozier,,,PG/SG,4400,BOS,@MEM,0,100,19,14,96,106,3%,6,8,9,19,23,24,18.6,20.4,11.3,29.6,22.0,17.4,4.0,20.2,21.0,4.8
Tyler Johnson,4,,PG/SG,4400,MIA,LAC,0,106,18,12,99,107,10%,8,10,9,29,29,27,27.2,20.9,12.8,29.0,27.5,22.3,5.1,24.2,13.5,3.1
Tyler Ulis,6,,PG,4300,PHO,@MIN,2,103,19,11,98,108,-2%,8,7,8,31,27,25,19.9,19.0,10.9,27.1,29.0,23.6,5.5,21.4,6.8,1.6
Mike James,1,,PG,4300,PHO,@MIN,2,103,25,15,98,108,-2%,11,11,10,19,20,22,21.6,22.6,13.6,31.5,20.0,20.8,4.8,0,0.0,0.0
Ryan Anderson,4,,PF/C,4200,HOU,MIL,0,116,15,13,97,106,-12%,9,8,9,32,27,29,19.6,22.7,13.6,31.9,33.0,24.2,5.8,23.3,12.5,3.0
Kyle O'Quinn,,,PF/C,4200,NYK,OKC,1,99,18,19,99,101,-5%,5,3,5,17,16,16,17.7,19.1,8.8,29.5,17.5,20.5,4.9,24.5,21.3,5.1
Bam Adebayo,1,,PF/C,4200,MIA,LAC,0,106,13,18,99,107,0%,5,4,4,26,23,17,19.6,14.4,4.5,24.4,22.5,19.2,4.6,28.2,17.8,4.2
Michael Beasley,11,,SF/PF,4100,NYK,OKC,1,99,27,13,99,101,-8%,15,9,8,21,17,16,17.5,14.7,5.0,24.4,26.0,26.2,6.4,37.6,46.3,11.3
Troy Daniels,2,,SG,4100,PHO,@MIN,2,103,15,12,98,108,6%,13,10,6,30,27,17,21.1,11.0,1.7,20.3,27.0,18.7,4.6,27.9,19.3,4.7
Wesley Johnson,,,SG/SF,4100,LAC,@MIA,0,100,13,10,98,105,-6%,5,7,6,17,22,25,14.8,17.3,8.9,25.7,21.0,14.4,3.5,12,10.3,2.5
Aron Baynes,,,C,4100,BOS,@MEM,0,100,16,14,96,106,-6%,8,6,5,22,20,18,15.7,15.2,7.6,22.8,18.0,13.6,3.3,27.8,20.0,4.9
Jeff Green,,,SF/PF,4100,CLE,UTA,1,110,19,17,98,102,-7%,11,9,8,25,26,22,20.3,19.0,10.0,27.9,24.0,18.9,4.6,17.1,19.3,4.7
Manu Ginobili,,,SG/SF,4100,SAS,DAL,0,102,21,10,97,106,-5%,7,7,7,26,26,21,20.4,15.9,8.2,23.7,20.0,15.3,3.7,23,24.8,6.0
J.R. Smith,1,,SG/SF,4000,CLE,UTA,1,110,13,8,98,102,-10%,5,7,8,29,30,31,19.9,18.1,11.0,25.2,32.5,18.3,4.6,34.6,13.3,3.3
Seth Curry,,O,PG/SG,4000,DAL,@SAS,1,95,,,96,101,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ed Davis,,,PF/C,4000,POR,@CHA,0,101,13,15,101,104,1%,5,3,4,22,15,17,10.9,15.5,8.7,22.4,12.5,10.6,2.6,22.4,16.8,4.2
Mario Chalmers,,,PG,3900,MEM,BOS,0,94,20,9,98,100,-7%,9,7,7,27,23,24,18.4,19.2,10.2,28.2,24.0,18.8,4.8,25.9,11.0,2.8
Brandon Paul,,,SG,3900,SAS,DAL,0,102,14,11,97,106,-5%,2,3,3,11,13,12,8.5,7.9,-1.6,17.5,26.5,17.0,4.4,12.9,4.3,1.1
Bryn Forbes,,,PG/SG,3900,SAS,DAL,0,102,16,10,97,106,-5%,9,8,6,26,30,19,17.4,11.1,3.2,18.9,30.5,17.2,4.4,33.7,14.0,3.6
Justise Winslow,,O,SF/PF,3900,MIA,LAC,0,106,15,11,99,107,3%,6,7,7,24,25,23,20.9,18.6,11.9,25.3,0.0,0.0,0.0,0,0.0,0.0
Frank Kaminsky,,,PF/C,3900,CHA,POR,0,104,20,13,99,103,-5%,10,10,10,18,19,23,18.1,19.5,10.4,28.5,20.5,17.0,4.4,23.3,12.0,3.1
Chandler Parsons,1,O,SF/PF,3900,MEM,BOS,0,94,19,16,98,100,-15%,11,10,7,26,25,22,22.9,17.8,10.8,24.8,0.0,0.0,0.0,0,0.0,0.0
Doug McDermott,1,,SF/PF,3900,NYK,OKC,1,99,14,11,99,101,-8%,10,9,7,29,27,24,18.6,15.1,8.8,21.4,30.5,18.4,4.7,32.4,17.3,4.4
Josh Jackson,2,,SG/SF,3800,PHO,@MIN,2,103,22,7,98,108,-3%,11,8,9,26,27,23,14.1,17.4,9.8,25.1,26.5,20.0,5.3,21.6,24.0,6.3
Cody Zeller,,O,C,3800,CHA,POR,0,104,15,16,99,103,-10%,5,4,5,17,21,20,18.8,17.9,12.6,23.1,0.0,0.0,0.0,0,0.0,0.0
Davis Bertans,,,SF/PF,3800,SAS,DAL,0,102,18,14,97,106,10%,4,6,3,11,16,9,13.6,8.3,-0.6,17.2,18.0,12.5,3.3,26.9,25.8,6.8
Gorgui Dieng,1,,PF/C,3800,MIN,PHO,1,115,17,16,104,109,1%,6,5,5,21,22,18,19.9,16.2,7.7,24.7,19.0,17.2,4.5,15.6,8.0,2.1
Evan Turner,1,,SG/SF,3800,POR,@CHA,0,101,17,8,101,104,2%,6,5,7,25,25,26,15.6,17.4,9.8,25.1,26.0,17.3,4.6,34,19.3,5.1
Wayne Ellington,3,,SG/SF,3800,MIA,LAC,0,106,15,15,99,107,10%,11,9,7,28,26,22,21.8,16.5,6.7,26.3,24.5,17.7,4.7,23.8,15.8,4.2
Andre Roberson,,,SG/SF,3800,OKC,@NYK,0,103,9,10,99,105,-1%,4,4,4,37,35,27,21.4,15.8,9.2,22.4,27.0,16.4,4.3,21.1,16.3,4.3
Marquese Chriss,,,PF/C,3800,PHO,@MIN,2,103,15,11,98,108,-5%,6,6,6,20,20,20,16.9,17.0,8.5,25.5,23.0,18.7,4.9,16.4,7.5,2.0
Dillon Brooks,,,SG/SF,3700,MEM,BOS,0,94,13,8,98,100,-15%,6,5,6,22,24,28,10.3,15.8,7.2,24.3,25.5,14.3,3.9,34.8,18.8,5.1
Tony Snell,,D,SG/SF,3700,MIL,@HOU,0,106,10,11,102,102,6%,6,5,6,30,30,32,11.0,16.8,10.8,22.8,0.0,0.0,0.0,0,0.0,0.0
Dwight Powell,2,,PF/C,3700,DAL,@SAS,1,95,15,16,96,101,-12%,6,5,5,20,19,19,17.6,17.0,9.8,24.1,18.5,16.1,4.4,18.2,13.3,3.6
Kyle Korver,,,SG/SF,3700,CLE,UTA,1,110,16,15,98,102,-10%,9,8,8,22,24,23,18.0,17.9,10.6,25.3,20.5,14.1,3.8,25.4,18.0,4.9
Sam Dekker,,,SF/PF,3700,LAC,@MIA,0,100,18,9,98,105,-6%,8,7,4,23,19,12,13.4,8.6,2.4,14.8,24.5,17.1,4.6,18.9,7.8,2.1
P.J. Tucker,3,,SF/PF,3700,HOU,MIL,0,116,10,9,97,106,-1%,5,4,5,23,23,27,13.7,18.0,11.6,24.3,33.0,21.5,5.8,37.9,30.0,8.1
Jamal Crawford,,,SG,3600,MIN,PHO,1,115,24,14,104,109,4%,5,8,8,19,19,18,13.4,15.0,7.6,22.4,18.5,15.3,4.3,17.5,12.0,3.3
Devin Harris,1,,PG/SG,3600,DAL,@SAS,1,95,21,14,96,101,-5%,9,6,7,22,20,20,15.8,17.2,10.2,24.2,21.0,17.3,4.8,17.9,4.8,1.3
Jae Crowder,,,SF/PF,3600,CLE,UTA,1,110,15,9,98,102,-4%,11,9,7,26,27,26,16.8,15.9,8.3,23.4,24.0,15.8,4.4,20.2,17.3,4.8
Maxi Kleber,,,PF,3600,DAL,@SAS,1,95,11,13,96,101,-12%,4,6,4,29,29,18,19.3,11.8,3.4,20.1,28.0,17.9,5.0,34.3,32.3,9.0
Derrick Rose,,O,PG,3600,CLE,UTA,1,110,25,12,98,102,2%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0,0.0,0.0
Jose Calderon,3,,PG,3600,CLE,UTA,1,110,11,11,98,102,2%,8,6,3,28,24,17,19.9,10.2,0.5,19.8,21.0,12.4,3.4,22.6,14.5,4.0
Thabo Sefolosha,,,SG/SF,3600,UTA,@CLE,0,100,14,17,100,108,8%,3,6,6,20,20,21,18.7,17.6,9.3,26.0,14.5,10.7,3.0,18.5,21.3,5.9
Zach Collins,,,PF/C,3600,POR,@CHA,0,101,,,101,104,-6%,9,6,3,20,18,10,14.4,6.9,-1.8,15.7,17.0,12.6,3.5,14.8,15.5,4.3
Montrezl Harrell,,,PF/C,3600,LAC,@MIA,0,100,19,26,98,105,-3%,5,6,4,14,14,11,16.2,12.3,5.9,18.8,14.5,14.5,4.0,15.9,21.5,6.0
Jared Dudley,,,PF,3600,PHO,@MIN,2,103,12,13,98,108,-3%,5,4,3,17,18,15,13.0,12.4,2.2,22.5,0.0,0.0,0.0,1.8,1.3,0.4
Tristan Thompson,,,PF/C,3600,CLE,UTA,1,110,8,10,98,102,-8%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,0.0,0.0,0.0,7.2,10.5,2.9
Thon Maker,,,PF/C,3600,MIL,@HOU,0,106,12,8,102,102,2%,2,3,4,16,21,19,13.4,13.0,7.0,18.9,20.0,13.6,3.8,16.5,9.5,2.6
Meyers Leonard,,,PF/C,3600,POR,@CHA,0,101,,,101,104,-6%,6,5,4,19,13,12,13.0,11.1,2.4,19.8,0.0,0.0,0.0,0,0.0,0.0
Joe Johnson,,,SG/SF,3600,UTA,@CLE,0,100,,,100,108,3%,4,4,6,16,18,19,10.5,12.4,6.3,18.5,22.5,16.3,4.5,29.5,13.8,3.8
Alex Abrines,,,SG/SF,3600,OKC,@NYK,0,103,12,8,99,105,-1%,7,8,5,24,29,18,17.9,9.7,2.4,17.0,18.5,10.7,3.0,8.3,3.3,0.9
Shabazz Muhammad,,,SG/SF,3500,MIN,PHO,1,115,17,9,104,109,4%,1,2,4,4,7,11,5.8,7.3,1.6,12.9,0.0,0.0,0.0,0,0.0,0.0
Tyus Jones,,,PG/SG,3500,MIN,PHO,1,115,12,13,104,109,13%,2,2,3,17,14,17,8.5,12.4,2.0,22.9,14.5,11.4,3.3,13.1,18.5,5.3
