Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
5.8,Jerick,0.0,Min@Phi 01:00PM ET,7608881,McKinnon,Jerick McKinnon,Jerick McKinnon (7608881),PHI,RB,13.21,11.1,11.0340398595,11.1853252834,6.0,0.0792682926829,4300,MIN,5.0,0.0
20.8,Jamison,1.0,Was@Det 01:00PM ET,7609012,Crowder,Jamison Crowder,Jamison Crowder (7609012),DET,WR,10.42,12.0,10.6541016564,10.5251576055,4.0,0.146551724138,4300,WAS,5.0,0.0
20.3,Jacquizz,0.0,TB@SF 04:05PM ET,7608925,Rodgers,Jacquizz Rodgers,Jacquizz Rodgers (7608925),SF,RB,14.87,15.1,13.9868035689,13.9577387341,6.0,0.0480769230769,4300,TB,3.0,0.0
1.7,Matt,1.0,Was@Det 01:00PM ET,7608896,Jones,Matt Jones,Matt Jones (7608896),DET,RB,12.16,10.7,10.4469442777,10.5492973847,7.0,0.0474137931034,4200,WAS,5.0,0.0
1.9,Arian,0.0,Buf@Mia 01:00PM ET,7608909,Foster,Arian Foster,Arian Foster (7608909),BUF,RB,8.41,6.3,6.56376826792,6.71875420736,8.0,0.0380434782609,4200,MIA,0.0,0.0
0.0,Robert,0.0,Buf@Mia 01:00PM ET,7609029,Woods,Robert Woods,Robert Woods (7609029),MIA,WR,0.0,0.0,0.0,0.0,1.0,0.230769230769,4200,BUF,0.0,0.0
0.0,Thomas,0.0,Sea@Ari 08:30PM ET,7608953,Rawls,Thomas Rawls,Thomas Rawls (7608953),ARI,RB,0.0,0.0,0.0,0.0,7.0,0.0394736842105,4200,SEA,0.0,0.0
0.0,Phillip,0.0,Ind@Ten 01:00PM ET,7608976,Dorsett,Phillip Dorsett,Phillip Dorsett (7608976),TEN,WR,0.0,0.0,0.0,0.0,3.0,0.106557377049,4100,IND,0.0,0.0
3.8,T.J.,1.0,Oak@Jax 01:00PM ET,7608905,Yeldon,T.J. Yeldon,T.J. Yeldon (7608905),OAK,RB,10.46,11.2,10.1863506638,10.1216574923,4.0,0.13567839196,4100,JAX,5.0,0.0
16.9,Isaiah,1.0,Cle@Cin 01:00PM ET,7608886,Crowell,Isaiah Crowell,Isaiah Crowell (7608886),CIN,RB,11.98,13.7,12.1911071329,12.050246795,6.0,0.0636363636364,4000,CLE,3.0,0.0
30.2,Jeremy,0.0,Cle@Cin 01:00PM ET,7608888,Hill,Jeremy Hill,Jeremy Hill (7608888),CLE,RB,11.06,10.8,10.1439402606,10.1553103781,6.0,0.04,4000,CIN,5.0,0.0
11.8,Anquan,1.0,Was@Det 01:00PM ET,7609003,Boldin,Anquan Boldin,Anquan Boldin (7609003),WAS,WR,10.25,10.8,9.87654935479,9.82655799295,3.0,0.178082191781,4000,DET,5.0,1.0
8.0,Dennis,1.0,Bal@NYJ 01:00PM ET,7609143,Pitta,Dennis Pitta,Dennis Pitta (7609143),NYJ,TE,12.22,12.9,11.7893785863,11.7279201102,2.0,0.181818181818,4000,BAL,2.0,0.0
3.5,Jeremy,0.0,TB@SF 04:05PM ET,7609048,Kerley,Jeremy Kerley,Jeremy Kerley (7609048),TB,WR,11.9,9.7,9.7599207459,9.91910342904,1.0,0.299435028249,4000,SF,6.0,1.0
8.3,Ryan,0.0,Min@Phi 01:00PM ET,7608877,Mathews,Ryan Mathews,Ryan Mathews (7608877),MIN,RB,10.43,8.5,8.55322254608,8.69287653164,8.0,0.0394736842105,3900,PHI,6.0,0.0
7.3,Duke,1.0,Cle@Cin 01:00PM ET,7608889,Johnson,Duke Johnson,Duke Johnson Jr. (7608889),CIN,RB,10.16,10.9,9.90695868936,9.84249680002,2.0,0.163636363636,3900,CLE,5.0,0.0
18.3,Brandon,0.0,Cle@Cin 01:00PM ET,7608992,LaFell,Brandon LaFell,Brandon LaFell (7608992),CLE,WR,11.37,8.9,9.10400578259,9.28425904476,2.0,0.173333333333,3900,CIN,6.0,1.0
3.2,DeAndre,0.0,Oak@Jax 01:00PM ET,7608904,Washington,DeAndre Washington,DeAndre Washington (7608904),JAX,RB,5.75,6.1,5.56543086729,5.53421390941,6.0,0.0555555555556,3900,OAK,0.0,0.0
11.0,Julius,1.0,Oak@Jax 01:00PM ET,7609131,Thomas,Julius Thomas,Julius Thomas (7609131),OAK,TE,9.69,9.8,9.09049215415,9.07460389467,5.0,0.110552763819,3900,JAX,5.0,0.0
0.0,DeAngelo,0.0,NE@Pit 04:25PM ET,7608937,Williams,DeAngelo Williams,DeAngelo Williams (7608937),NE,RB,0.0,0.0,0.0,0.0,5.0,0.100877192982,3900,PIT,0.0,0.0
0.0,C.J.,0.0,Sea@Ari 08:30PM ET,7608947,Spiller,C.J. Spiller,C.J. Spiller (7608947),ARI,RB,4.19,4.4,4.02842539074,4.00912471987,13.0,0.0,3900,SEA,0.0,0.0
11.5,Michael,0.0,Sea@Ari 08:30PM ET,7609080,Floyd,Michael Floyd,Michael Floyd (7609080),SEA,WR,10.06,11.1,9.99418633686,9.90684378553,3.0,0.148305084746,3900,ARI,5.0,0.0
6.4,Coby,0.0,NO@KC 01:00PM ET,7609089,Fleener,Coby Fleener,Coby Fleener (7609089),KC,TE,10.36,11.0,10.0331005705,9.97613707833,3.0,0.158371040724,3800,NO,3.0,0.0
6.9,Darren,1.0,Min@Phi 01:00PM ET,7608875,Sproles,Darren Sproles,Darren Sproles (7608875),MIN,RB,8.55,8.8,8.11296986047,8.08724685391,4.0,0.118421052632,3800,PHI,6.0,0.0
0.0,Dwayne,0.0,Was@Det 01:00PM ET,7608897,Washington,Dwayne Washington,Dwayne Washington (7608897),WAS,RB,0.0,0.0,0.0,0.0,10.0,0.00913242009132,3800,DET,0.0,0.0
2.7,Torrey,0.0,TB@SF 04:05PM ET,7609047,Smith,Torrey Smith,Torrey Smith (7609047),TB,WR,8.16,10.6,9.06637592492,8.87336196604,2.0,0.16384180791,3800,SF,6.0,0.0
3.2,Kendall,0.0,Ind@Ten 01:00PM ET,7608971,Wright,Kendall Wright,Kendall Wright (7608971),IND,WR,10.91,8.2,8.53131811054,8.73029221029,6.0,0.0663265306122,3700,TEN,0.0,1.0
7.2,Adam,0.0,Min@Phi 01:00PM ET,7608989,Thielen,Adam Thielen,Adam Thielen (7608989),PHI,WR,8.86,6.4,6.77243820637,6.95386127122,3.0,0.158536585366,3700,MIN,0.0,1.0
4.2,Pierre,0.0,Was@Det 01:00PM ET,7609006,Garcon,Pierre Garcon,Pierre Garcon (7609006),DET,WR,11.4,10.1,9.83534237208,9.92603725741,3.0,0.193965517241,3700,WAS,6.0,0.0
1.8,Bilal,1.0,Bal@NYJ 01:00PM ET,7608917,Powell,Bilal Powell,Bilal Powell (7608917),BAL,RB,12.11,8.3,8.98757222103,9.26979963078,3.0,0.145374449339,3700,NYJ,6.0,0.0
8.5,Kamar,0.0,Bal@NYJ 01:00PM ET,7609038,Aiken,Kamar Aiken,Kamar Aiken (7609038),NYJ,WR,6.92,11.1,8.95763393655,8.63242095906,6.0,0.0757575757576,3700,BAL,5.0,0.0
3.3,Tyler,0.0,Sea@Ari 08:30PM ET,7609087,Lockett,Tyler Lockett,Tyler Lockett (7609087),ARI,WR,8.94,9.2,8.4821913708,8.45540243883,4.0,0.157894736842,3700,SEA,6.0,0.0
7.7,Rishard,0.0,Ind@Ten 01:00PM ET,7608974,Matthews,Rishard Matthews,Rishard Matthews (7608974),IND,WR,9.01,9.4,8.6255380973,8.58874683852,5.0,0.132653061224,3600,TEN,6.0,0.0
1.1,Jalen,0.0,Oak@Jax 01:00PM ET,7608906,Richard,Jalen Richard,Jalen Richard (7608906),JAX,RB,4.95,5.7,5.0608633429,4.99965279619,5.0,0.0769230769231,3600,OAK,0.0,0.0
2.6,Hunter,1.0,SD@Atl 04:05PM ET,7609168,Henry,Hunter Henry,Hunter Henry (7609168),ATL,TE,10.93,9.1,9.07899527209,9.21061120193,4.0,0.125603864734,3600,SD,6.0,0.0
4.9,Chris,0.0,NO@KC 01:00PM ET,7608960,Conley,Chris Conley,Chris Conley (7608960),NO,WR,10.86,6.7,7.61302097081,7.92299610519,3.0,0.153439153439,3500,KC,0.0,0.0
9.9,Tajae,0.0,Ind@Ten 01:00PM ET,7608979,Sharpe,Tajae Sharpe,Tajae Sharpe (7608979),IND,WR,6.49,9.8,8.03413302009,7.77582903966,1.0,0.224489795918,3500,TEN,6.0,0.0
14.0,Matt,0.0,Min@Phi 01:00PM ET,7608876,Asiata,Matt Asiata,Matt Asiata (7608876),PHI,RB,6.39,7.4,6.55825535193,6.47603792866,7.0,0.0426829268293,3500,MIN,0.0,0.0
10.5,Kyle,1.0,Min@Phi 01:00PM ET,7609107,Rudolph,Kyle Rudolph,Kyle Rudolph (7609107),PHI,TE,11.95,11.3,10.7383373209,10.778866384,1.0,0.237804878049,3500,MIN,3.0,0.0
8.9,Zach,0.0,Was@Det 01:00PM ET,7608894,Zenner,Zach Zenner,Zach Zenner (7608894),WAS,RB,7.66,13.7,10.765022302,10.2969007408,7.0,0.0228310502283,3500,DET,3.0,0.0
2.1,Breshad,0.0,Bal@NYJ 01:00PM ET,7609044,Perriman,Breshad Perriman,Breshad Perriman (7609044),NYJ,WR,8.32,10.2,8.87871614075,8.72843330933,4.0,0.113636363636,3500,BAL,6.0,0.0
0.0,Danny,0.0,NE@Pit 04:25PM ET,7609068,Amendola,Danny Amendola,Danny Amendola (7609068),PIT,WR,6.43,8.2,7.05241532284,6.91200741328,6.0,0.0829268292683,3500,NE,0.0,1.0
0.0,Eli,0.0,NE@Pit 04:25PM ET,7609076,Rogers,Eli Rogers,Eli Rogers (7609076),NE,WR,5.7,7.5,6.39059734886,6.24845645042,6.0,0.0833333333333,3500,PIT,0.0,0.0
2.4,Zach,1.0,Min@Phi 01:00PM ET,7609108,Ertz,Zach Ertz,Zach Ertz (7609108),MIN,TE,9.25,9.7,8.885123338,8.84355550224,5.0,0.105263157895,3400,PHI,5.0,0.0
7.1,Chris,0.0,Oak@Jax 01:00PM ET,7608898,Ivory,Chris Ivory,Chris Ivory (7608898),OAK,RB,8.82,6.4,6.75923371719,6.93762658553,9.0,0.0201005025126,3400,JAX,0.0,0.0
0.0,Markus,0.0,NE@Pit 04:25PM ET,7609072,Wheaton,Markus Wheaton,Markus Wheaton (7609072),NE,WR,0.0,0.0,0.0,0.0,8.0,0.0438596491228,3400,PIT,0.0,0.0
6.8,Justin,0.0,Was@Det 01:00PM ET,7608890,Forsett,Justin Forsett,Justin Forsett (7608890),WAS,RB,6.57,7.8,6.85815329409,6.75896141372,11.0,0.00456621004566,3300,DET,6.0,0.0
8.8,Dontrelle,0.0,SD@Atl 04:05PM ET,7609058,Inman,Dontrelle Inman,Dontrelle Inman (7609058),ATL,WR,8.73,6.9,7.03012079263,7.16343279206,3.0,0.130434782609,3300,SD,0.0,1.0
19.7,Cordarrelle,0.0,Min@Phi 01:00PM ET,7608985,Patterson,Cordarrelle Patterson,Cordarrelle Patterson (7608985),PHI,WR,5.34,4.0,4.16757671367,4.26600453393,4.0,0.0914634146341,3200,MIN,0.0,0.0
12.6,Gary,1.0,Cle@Cin 01:00PM ET,7609113,Barnidge,Gary Barnidge,Gary Barnidge (7609113),CIN,TE,12.16,8.0,8.82371952685,9.1326924383,3.0,0.159090909091,3200,CLE,6.0,0.0
20.7,Marqise,0.0,Oak@Jax 01:00PM ET,7609018,Lee,Marqise Lee,Marqise Lee (7609018),OAK,WR,9.46,8.6,8.29313311879,8.35165225358,3.0,0.150753768844,3200,JAX,6.0,0.0
-0.1,Dexter,0.0,SD@Atl 04:05PM ET,7608930,McCluster,Dexter McCluster,Dexter McCluster (7608930),ATL,RB,3.07,3.6,3.17774421207,3.13481872169,7.0,0.0434782608696,3200,SD,0.0,0.0
0.3,Derrick,0.0,Ind@Ten 01:00PM ET,7608874,Henry,Derrick Henry,Derrick Henry (7608874),IND,RB,4.8,6.8,5.67266029588,5.51590807338,9.0,0.0255102040816,3100,TEN,0.0,0.0
0.0,Andre,0.0,Ind@Ten 01:00PM ET,7608968,Johnson,Andre Johnson,Andre Johnson (7608968),IND,WR,5.87,4.7,4.76337224177,4.84838206835,4.0,0.137755102041,3100,TEN,0.0,0.0
3.0,Nelson,0.0,Min@Phi 01:00PM ET,7608987,Agholor,Nelson Agholor,Nelson Agholor (7608987),MIN,WR,6.56,7.6,6.73461330136,6.64996904257,2.0,0.184210526316,3100,PHI,0.0,0.0
18.3,Chris,0.0,Was@Det 01:00PM ET,7608892,Thompson,Chris Thompson,Chris Thompson (7608892),DET,RB,8.11,8.1,7.54688443301,7.54139736229,5.0,0.0818965517241,3100,WAS,6.0,0.0
24.0,Kenny,0.0,Buf@Mia 01:00PM ET,7609027,Stills,Kenny Stills,Kenny Stills (7609027),BUF,WR,6.77,6.7,6.26286195258,6.26299949363,3.0,0.130434782609,3100,MIA,0.0,0.0
0.0,Vincent,0.0,TB@SF 04:05PM ET,7609046,Jackson,Vincent Jackson,Vincent Jackson (7609046),SF,WR,0.0,0.0,0.0,0.0,2.0,0.163461538462,3100,TB,0.0,0.0
3.8,Jesse,1.0,NE@Pit 04:25PM ET,7609175,James,Jesse James,Jesse James (7609175),NE,TE,8.26,7.0,6.93508748003,7.0251420851,3.0,0.135964912281,3100,PIT,7.0,0.0
0.0,Jaron,0.0,Sea@Ari 08:30PM ET,7609082,Brown,Jaron Brown,Jaron Brown (7609082),SEA,WR,5.58,7.0,6.05038670525,5.93741814403,5.0,0.0889830508475,3100,ARI,0.0,0.0
5.4,Tim,0.0,NO@KC 01:00PM ET,7608856,Hightower,Tim Hightower,Tim Hightower (7608856),KC,RB,0.0,4.5,2.70537458478,2.36100824396,12.0,0.00452488687783,3000,NO,0.0,0.0
0.3,John,0.0,NO@KC 01:00PM ET,7608857,Kuhn,John Kuhn,John Kuhn (7608857),KC,RB,0.0,2.0,1.20238870435,1.04933699731,9.0,0.0226244343891,3000,NO,0.0,0.0
2.7,Travaris,0.0,NO@KC 01:00PM ET,7608859,Cadet,Travaris Cadet,Travaris Cadet (7608859),KC,RB,5.19,4.9,4.65913479622,4.67732611139,5.0,0.108597285068,3000,NO,0.0,0.0
1.0,Anthony,0.0,NO@KC 01:00PM ET,7608860,Sherman,Anthony Sherman,Anthony Sherman (7608860),NO,RB,0.0,0.0,0.0,0.0,12.0,0.010582010582,3000,KC,0.0,0.0
0.0,Knile,0.0,NO@KC 01:00PM ET,7608862,Davis,Knile Davis,Knile Davis (7608862),NO,RB,3.92,1.6,2.25595090271,2.43046879524,10.0,0.015873015873,3000,KC,0.0,0.0
0.0,Marcus,0.0,NO@KC 01:00PM ET,7608864,Murphy,Marcus Murphy,Marcus Murphy (7608864),KC,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,NO,0.0,0.0
0.0,Daniel,0.0,NO@KC 01:00PM ET,7608865,Lasco,Daniel Lasco,Daniel Lasco (7608865),KC,RB,0.0,0.0,0.0,0.0,10.0,0.0180995475113,3000,NO,0.0,0.0
1.8,Charcandrick,0.0,NO@KC 01:00PM ET,7608866,West,Charcandrick West,Charcandrick West (7608866),NO,RB,5.68,4.2,4.4000537421,4.508933062,7.0,0.0582010582011,3000,KC,0.0,0.0
8.0,Brandon,0.0,NO@KC 01:00PM ET,7608957,Coleman,Brandon Coleman,Brandon Coleman (7608957),KC,WR,5.1,1.4,2.52524446297,2.80445832329,7.0,0.0723981900452,3000,NO,0.0,0.0
1.4,Albert,0.0,NO@KC 01:00PM ET,7608958,Wilson,Albert Wilson,Albert Wilson (7608958),NO,WR,6.97,6.2,6.02828722237,6.08183867274,5.0,0.0899470899471,3000,KC,0.0,0.0
3.2,De'Anthony,0.0,NO@KC 01:00PM ET,7608961,Thomas,De'Anthony Thomas,De'Anthony Thomas (7608961),NO,WR,0.0,0.0,0.0,0.0,12.0,0.010582010582,3000,KC,0.0,0.0
0.0,Tommylee,0.0,NO@KC 01:00PM ET,7608963,Lewis,Tommylee Lewis,Tommylee Lewis (7608963),KC,WR,0.0,0.0,0.0,0.0,8.0,0.0407239819005,3000,NO,0.0,0.0
0.0,Demarcus,0.0,NO@KC 01:00PM ET,7608965,Robinson,Demarcus Robinson,Demarcus Robinson (7608965),NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
0.0,Jake,0.0,NO@KC 01:00PM ET,7608966,Lampman,Jake Lampman,Jake Lampman (7608966),KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NO,0.0,0.0
13.1,Tyreek,0.0,NO@KC 01:00PM ET,7608967,Hill,Tyreek Hill,Tyreek Hill (7608967),NO,WR,7.27,3.5,4.50409614032,4.78699386903,6.0,0.0846560846561,3000,KC,0.0,0.0
3.2,Robert,0.0,Ind@Ten 01:00PM ET,7608869,Turbin,Robert Turbin,Robert Turbin (7608869),TEN,RB,0.0,2.0,1.20238870435,1.04933699731,8.0,0.0409836065574,3000,IND,0.0,0.0
0.0,Jordan,0.0,Ind@Ten 01:00PM ET,7608870,Todman,Jordan Todman,Jordan Todman (7608870),TEN,RB,0.0,0.0,0.0,0.0,12.0,0.0,3000,IND,0.0,0.0
0.0,Jalston,0.0,Ind@Ten 01:00PM ET,7608871,Fowler,Jalston Fowler,Jalston Fowler (7608871),IND,RB,0.0,0.0,0.0,0.0,12.0,0.00510204081633,3000,TEN,0.0,0.0
0.0,Antonio,0.0,Ind@Ten 01:00PM ET,7608872,Andrews,Antonio Andrews,Antonio Andrews (7608872),IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
0.0,Josh,0.0,Ind@Ten 01:00PM ET,7608873,Ferguson,Josh Ferguson,Josh Ferguson (7608873),TEN,RB,4.38,4.5,4.15126614954,4.13870632675,5.0,0.102459016393,3000,IND,0.0,0.0
0.0,Harry,0.0,Ind@Ten 01:00PM ET,7608969,Douglas,Harry Douglas,Harry Douglas (7608969),IND,WR,0.0,0.0,0.0,0.0,7.0,0.0408163265306,3000,TEN,0.0,0.0
0.0,Marc,0.0,Ind@Ten 01:00PM ET,7608970,Mariani,Marc Mariani,Marc Mariani (7608970),IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
3.0,Devin,0.0,Ind@Ten 01:00PM ET,7608973,Street,Devin Street,Devin Street (7608973),TEN,WR,0.0,5.1,3.06609119608,2.67580934315,12.0,0.0,3000,IND,0.0,0.0
0.0,Quan,0.0,Ind@Ten 01:00PM ET,7608975,Bray,Quan Bray,Quan Bray (7608975),TEN,WR,0.0,0.0,0.0,0.0,10.0,0.0204918032787,3000,IND,0.0,0.0
5.0,Chester,0.0,Ind@Ten 01:00PM ET,7608978,Rogers,Chester Rogers,Chester Rogers (7608978),TEN,WR,11.0,11.6,10.6050890086,10.5506931485,7.0,0.0737704918033,3000,IND,5.0,0.0
0.0,Kenjon,0.0,Min@Phi 01:00PM ET,7608878,Barner,Kenjon Barner,Kenjon Barner (7608878),MIN,RB,0.0,1.1,0.661313787391,0.577135348523,10.0,0.0,3000,PHI,0.0,0.0
0.2,Zach,0.0,Min@Phi 01:00PM ET,7608879,Line,Zach Line,Zach Line (7608879),PHI,RB,0.0,0.0,0.0,0.0,11.0,0.00609756097561,3000,MIN,0.0,0.0
0.6,Ronnie,0.0,Min@Phi 01:00PM ET,7608880,Hillman,Ronnie Hillman,Ronnie Hillman (7608880),PHI,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,MIN,0.0,0.0
1.3,Wendell,0.0,Min@Phi 01:00PM ET,7608882,Smallwood,Wendell Smallwood,Wendell Smallwood (7608882),MIN,RB,0.0,2.4,1.44286644522,1.25920439678,9.0,0.0197368421053,3000,PHI,0.0,0.0
0.0,Charles,0.0,Min@Phi 01:00PM ET,7608980,Johnson,Charles Johnson,Charles Johnson (7608980),PHI,WR,4.09,3.3,3.33410038041,3.39140265713,4.0,0.0914634146341,3000,MIN,0.0,0.0
0.0,Jarius,0.0,Min@Phi 01:00PM ET,7608981,Wright,Jarius Wright,Jarius Wright (7608981),PHI,WR,0.0,0.0,0.0,0.0,8.0,0.030487804878,3000,MIN,0.0,0.0
13.9,Josh,0.0,Min@Phi 01:00PM ET,7608983,Huff,Josh Huff,Josh Huff (7608983),MIN,WR,3.66,2.3,2.59095776959,2.69221128733,0.0,0.0,3000,PHI,0.0,0.0
8.8,Dorial,0.0,Min@Phi 01:00PM ET,7608984,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7608984),MIN,WR,4.0,4.9,4.26630124324,4.19434421218,3.0,0.131578947368,3000,PHI,0.0,0.0
0.0,Bryce,0.0,Min@Phi 01:00PM ET,7608986,Treggs,Bryce Treggs,Bryce Treggs (7608986),MIN,WR,0.0,0.0,0.0,0.0,10.0,0.0,3000,PHI,0.0,0.0
0.0,Laquon,0.0,Min@Phi 01:00PM ET,7608990,Treadwell,Laquon Treadwell,Laquon Treadwell (7608990),PHI,WR,0.0,0.0,0.0,0.0,13.0,0.0,3000,MIN,0.0,0.0
4.3,Rex,0.0,Cle@Cin 01:00PM ET,7608883,Burkhead,Rex Burkhead,Rex Burkhead (7608883),CLE,RB,0.0,0.0,0.0,0.0,9.0,0.00444444444444,3000,CIN,0.0,0.0
3.1,Malcolm,0.0,Cle@Cin 01:00PM ET,7608885,Johnson,Malcolm Johnson,Malcolm Johnson (7608885),CIN,RB,0.0,0.0,0.0,0.0,8.0,0.0227272727273,3000,CLE,0.0,0.0
0.0,George,0.0,Cle@Cin 01:00PM ET,7608887,Atkinson III,George Atkinson III,George Atkinson III (7608887),CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
3.9,Andrew,0.0,Cle@Cin 01:00PM ET,7608991,Hawkins,Andrew Hawkins,Andrew Hawkins (7608991),CIN,WR,7.32,6.1,6.08370706744,6.17142532265,4.0,0.109090909091,3000,CLE,0.0,0.0
0.0,James,0.0,Cle@Cin 01:00PM ET,7608995,Wright,James Wright,James Wright (7608995),CLE,WR,1.49,0.0,0.491867221801,0.604742041864,8.0,0.0177777777778,3000,CIN,0.0,0.0
0.0,Alex,0.0,Cle@Cin 01:00PM ET,7608996,Erickson,Alex Erickson,Alex Erickson (7608996),CLE,WR,0.0,0.0,0.0,0.0,9.0,0.00444444444444,3000,CIN,0.0,0.0
0.0,Jordan,0.0,Cle@Cin 01:00PM ET,7608997,Payton,Jordan Payton,Jordan Payton (7608997),CIN,WR,0.0,0.0,0.0,0.0,10.0,0.00909090909091,3000,CLE,0.0,0.0
1.5,Ricardo,0.0,Cle@Cin 01:00PM ET,7608998,Louis,Ricardo Louis,Ricardo Louis (7608998),CIN,WR,6.51,6.4,5.99667446728,6.00007348707,5.0,0.104545454545,3000,CLE,0.0,0.0
0.0,Cody,0.0,Cle@Cin 01:00PM ET,7608999,Core,Cody Core,Cody Core (7608999),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,CIN,0.0,0.0
3.9,Rashard,0.0,Cle@Cin 01:00PM ET,7609001,Higgins,Rashard Higgins,Rashard Higgins (7609001),CIN,WR,1.72,5.1,3.63388423065,3.37390082772,9.0,0.0181818181818,3000,CLE,0.0,0.0
1.3,Tyler,0.0,Cle@Cin 01:00PM ET,7609002,Boyd,Tyler Boyd,Tyler Boyd (7609002),CLE,WR,8.55,7.8,7.5117755083,7.56257835526,5.0,0.124444444444,3000,CIN,0.0,0.0
0.0,Michael,0.0,Was@Det 01:00PM ET,7608893,Burton,Michael Burton,Michael Burton (7608893),WAS,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
8.6,Rob,0.0,Was@Det 01:00PM ET,7608895,Kelley,Rob Kelley,Rob Kelley (7608895),DET,RB,0.0,1.7,1.02203039869,0.891936447717,13.0,0.0,3000,WAS,0.0,0.0
3.0,Andre,0.0,Was@Det 01:00PM ET,7609005,Roberts,Andre Roberts,Andre Roberts (7609005),WAS,WR,0.0,1.6,0.961910963478,0.839469597852,6.0,0.027397260274,3000,DET,0.0,0.0
1.5,Ryan,0.0,Was@Det 01:00PM ET,7609009,Grant,Ryan Grant,Ryan Grant (7609009),DET,WR,1.74,2.5,2.07738115958,2.01788007406,9.0,0.0172413793103,3000,WAS,0.0,0.0
0.0,Josh,0.0,Was@Det 01:00PM ET,7609010,Doctson,Josh Doctson,Josh Doctson (7609010),DET,WR,0.0,0.0,0.0,0.0,8.0,0.0258620689655,3000,WAS,0.0,0.0
0.0,Rashad,0.0,Was@Det 01:00PM ET,7609011,Ross,Rashad Ross,Rashad Ross (7609011),DET,WR,0.0,1.2,0.721433222608,0.629602198389,10.0,0.00862068965517,3000,WAS,0.0,0.0
0.0,Eric,1.0,Was@Det 01:00PM ET,7609126,Ebron,Eric Ebron,Eric Ebron (7609126),WAS,TE,0.0,0.0,0.0,0.0,5.0,0.114155251142,3000,DET,0.0,0.0
0.0,Taiwan,0.0,Oak@Jax 01:00PM ET,7608899,Jones,Taiwan Jones,Taiwan Jones (7608899),JAX,RB,0.0,0.0,0.0,0.0,12.0,0.00854700854701,3000,OAK,0.0,0.0
0.0,Denard,0.0,Oak@Jax 01:00PM ET,7608901,Robinson,Denard Robinson,Denard Robinson (7608901),OAK,RB,0.0,0.0,0.0,0.0,10.0,0.0100502512563,3000,JAX,0.0,0.0
0.0,Corey,0.0,Oak@Jax 01:00PM ET,7608902,Grant,Corey Grant,Corey Grant (7608902),OAK,RB,0.0,0.0,0.0,0.0,12.0,0.00502512562814,3000,JAX,0.0,0.0
1.2,Jamize,0.0,Oak@Jax 01:00PM ET,7608903,Olawale,Jamize Olawale,Jamize Olawale (7608903),JAX,RB,0.0,1.9,1.14226926913,0.996870147449,10.0,0.017094017094,3000,OAK,0.0,0.0
0.0,Bryan,0.0,Oak@Jax 01:00PM ET,7609014,Walters,Bryan Walters,Bryan Walters (7609014),OAK,WR,0.0,0.0,0.0,0.0,12.0,0.00502512562814,3000,JAX,0.0,0.0
4.9,Arrelious,0.0,Oak@Jax 01:00PM ET,7609015,Benn,Arrelious Benn,Arrelious Benn (7609015),OAK,WR,0.0,0.0,0.0,0.0,7.0,0.0251256281407,3000,JAX,0.0,0.0
1.5,Andre,0.0,Oak@Jax 01:00PM ET,7609017,Holmes,Andre Holmes,Andre Holmes (7609017),JAX,WR,2.89,3.4,2.99808514035,2.95682893637,8.0,0.042735042735,3000,OAK,0.0,0.0
1.8,Rashad,0.0,Oak@Jax 01:00PM ET,7609019,Greene,Rashad Greene,Rashad Greene (7609019),OAK,WR,0.0,0.0,0.0,0.0,7.0,0.0251256281407,3000,JAX,0.0,0.0
8.2,Seth,0.0,Oak@Jax 01:00PM ET,7609022,Roberts,Seth Roberts,Seth Roberts (7609022),JAX,WR,7.29,8.3,7.39643127534,7.31352000543,3.0,0.119658119658,3000,OAK,0.0,0.0
2.5,Johnny,0.0,Oak@Jax 01:00PM ET,7609023,Holton,Johnny Holton,Johnny Holton (7609023),JAX,WR,0.0,1.2,0.721433222608,0.629602198389,13.0,0.0042735042735,3000,OAK,0.0,0.0
10.4,Reggie,0.0,Buf@Mia 01:00PM ET,7608907,Bush,Reggie Bush,Reggie Bush (7608907),MIA,RB,0.0,0.0,0.0,0.0,12.0,0.00591715976331,3000,BUF,0.0,0.0
0.0,Jerome,0.0,Buf@Mia 01:00PM ET,7608908,Felton,Jerome Felton,Jerome Felton (7608908),MIA,RB,0.0,0.0,0.0,0.0,11.0,0.0118343195266,3000,BUF,0.0,0.0
2.0,Mike,0.0,Buf@Mia 01:00PM ET,7608911,Gillislee,Mike Gillislee,Mike Gillislee (7608911),MIA,RB,13.44,8.6,9.60697979178,9.9670034795,9.0,0.0295857988166,3000,BUF,6.0,0.0
