Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
7.1,Kyle,1.0,Det@Min 01:00PM ET,7688799,Rudolph,Kyle Rudolph,Kyle Rudolph (7688799),DET,TE,15.41,10.3,11.5016035633,11.4149343627,1.0,0.235537190083,4000,MIN,4.0,0.0
6.6,Duke,1.0,Dal@Cle 01:00PM ET,7688615,Johnson,Duke Johnson,Duke Johnson Jr. (7688615),DAL,RB,10.74,12.6,11.1664597574,10.9404772612,3.0,0.16,4000,CLE,4.0,0.0
17.2,Tim,0.0,NO@SF 04:05PM ET,7688627,Hightower,Tim Hightower,Tim Hightower (7688627),SF,RB,9.02,9.4,8.69122390978,8.53753614183,11.0,0.0162866449511,4000,NO,5.0,0.0
5.2,Jeremy,0.0,NO@SF 04:05PM ET,7688738,Kerley,Jeremy Kerley,Jeremy Kerley (7688738),NO,WR,9.58,10.8,9.70523169599,9.51706797387,1.0,0.27619047619,4000,SF,9.0,1.0
34.7,Latavius,1.0,Den@Oak 08:30PM ET,7688662,Murray,Latavius Murray,Latavius Murray (7688662),DEN,RB,12.24,12.5,11.645293807,11.4445499632,5.0,0.0712166172107,4000,OAK,4.0,0.0
10.1,Darren,1.0,Phi@NYG 01:00PM ET,7688586,Sproles,Darren Sproles,Darren Sproles (7688586),NYG,RB,12.82,13.7,12.5502396482,12.3214239531,4.0,0.126126126126,3900,PHI,3.0,0.0
6.9,Rashad,0.0,Phi@NYG 01:00PM ET,7688587,Jennings,Rashad Jennings,Rashad Jennings (7688587),PHI,RB,10.35,10.2,9.63219966352,9.47374891212,8.0,0.0395683453237,3900,NYG,5.0,0.0
2.1,Kenny,0.0,NYJ@Mia 01:00PM ET,7688693,Stills,Kenny Stills,Kenny Stills (7688693),NYJ,WR,9.6,9.1,8.72451069845,8.58856340056,3.0,0.152380952381,3900,MIA,11.0,1.0
10.7,Isaiah,1.0,Dal@Cle 01:00PM ET,7688613,Crowell,Isaiah Crowell,Isaiah Crowell (7688613),DAL,RB,10.59,10.5,9.89244261853,9.72837892247,6.0,0.0666666666667,3900,CLE,5.0,0.0
5.3,Gary,1.0,Dal@Cle 01:00PM ET,7688828,Barnidge,Gary Barnidge,Gary Barnidge (7688828),DAL,TE,10.52,9.3,9.17005795933,9.04160884384,2.0,0.166666666667,3900,CLE,4.0,0.0
2.0,Mike,0.0,NO@SF 04:05PM ET,7688636,Davis,Mike Davis,Mike Davis (7688636),NO,RB,6.19,6.0,5.70242781187,5.61072655344,11.0,0.0190476190476,3900,SF,6.0,0.0
9.0,Ted,0.0,Car@LA 04:05PM ET,7688749,Ginn,Ted Ginn,Ted Ginn Jr. (7688749),LA,WR,6.8,9.0,7.66410340925,7.48979920374,4.0,0.121673003802,3900,CAR,11.0,0.0
10.8,Adam,0.0,Det@Min 01:00PM ET,7688678,Thielen,Adam Thielen,Adam Thielen (7688678),DET,WR,9.64,7.2,7.63472775594,7.5574009851,3.0,0.144628099174,3800,MIN,0.0,1.0
5.6,Victor,0.0,Phi@NYG 01:00PM ET,7688680,Cruz,Victor Cruz,Victor Cruz (7688680),PHI,WR,9.16,9.1,8.56700693355,8.424552183,3.0,0.151079136691,3800,NYG,11.0,0.0
1.9,Brice,0.0,Dal@Cle 01:00PM ET,7688717,Butler,Brice Butler,Brice Butler (7688717),CLE,WR,2.9,2.0,2.20030506599,2.18211199968,5.0,0.0964912280702,3800,DAL,0.0,0.0
3.4,Dennis,1.0,Pit@Bal 01:00PM ET,7688835,Pitta,Dennis Pitta,Dennis Pitta (7688835),PIT,TE,12.74,13.4,12.3472707895,12.1264343855,2.0,0.190163934426,3800,BAL,2.0,0.0
0.0,Shaun,0.0,NO@SF 04:05PM ET,7688629,Draughn,Shaun Draughn,Shaun Draughn (7688629),NO,RB,4.58,5.6,4.89366480358,4.79036880332,5.0,0.0666666666667,3800,SF,6.0,0.0
24.3,Rishard,1.0,Ten@SD 04:25PM ET,7688781,Matthews,Rishard Matthews,Rishard Matthews (7688781),SD,WR,9.43,9.8,9.07043119563,8.91059057135,3.0,0.142307692308,3800,TEN,10.0,0.0
2.5,Wendell,0.0,Phi@NYG 01:00PM ET,7688593,Smallwood,Wendell Smallwood,Wendell Smallwood (7688593),NYG,RB,3.69,2.4,2.71553833061,2.69681248072,9.0,0.0135135135135,3700,PHI,0.0,0.0
3.9,Terrance,0.0,Dal@Cle 01:00PM ET,7688718,Williams,Terrance Williams,Terrance Williams (7688718),CLE,WR,8.27,8.2,7.7254243412,7.59729418152,4.0,0.144736842105,3700,DAL,0.0,0.0
30.4,Jason,1.0,Dal@Cle 01:00PM ET,7688827,Witten,Jason Witten,Jason Witten (7688827),CLE,TE,10.21,10.2,9.58208482924,9.42156352472,2.0,0.201754385965,3700,DAL,4.0,0.0
9.2,Benny,0.0,Car@LA 04:05PM ET,7688641,Cunningham,Benny Cunningham,Benny Cunningham (7688641),CAR,RB,2.17,4.1,3.15931467511,3.06618790328,6.0,0.0294117647059,3700,LA,0.0,0.0
4.8,Phillip,0.0,Ind@GB 04:25PM ET,7688765,Dorsett,Phillip Dorsett,Phillip Dorsett (7688765),GB,WR,6.79,6.7,6.32397989762,6.21977335495,3.0,0.0953846153846,3700,IND,0.0,0.0
9.0,Anquan,1.0,Det@Min 01:00PM ET,7688670,Boldin,Anquan Boldin,Anquan Boldin (7688670),MIN,WR,8.88,10.9,9.51276812807,9.3111974856,3.0,0.15593220339,3600,DET,9.0,1.0
16.5,T.J.,0.0,Jax@KC 01:00PM ET,7688606,Yeldon,T.J. Yeldon,T.J. Yeldon (7688606),KC,RB,9.09,9.6,8.83250253393,8.67374173302,5.0,0.109634551495,3600,JAX,5.0,0.0
3.3,Kenneth,0.0,Pit@Bal 01:00PM ET,7688625,Dixon,Kenneth Dixon,Kenneth Dixon (7688625),PIT,RB,6.53,6.8,6.2890200946,6.17791408423,11.0,0.0131147540984,3600,BAL,6.0,0.0
0.0,Cameron,0.0,Car@LA 04:05PM ET,7688644,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7688644),LA,RB,0.0,0.0,0.0,0.0,10.0,0.00380228136882,3600,CAR,0.0,0.0
11.1,Jack,1.0,Ind@GB 04:25PM ET,7688860,Doyle,Jack Doyle,Jack Doyle (7688860),GB,TE,6.84,6.0,5.93510382819,5.85301585209,2.0,0.123076923077,3600,IND,6.0,0.0
17.7,Zach,1.0,Phi@NYG 01:00PM ET,7688807,Ertz,Zach Ertz,Zach Ertz (7688807),NYG,TE,7.96,7.8,7.38201336555,7.26151502872,5.0,0.103603603604,3500,PHI,5.0,0.0
1.9,Kamar,0.0,Pit@Bal 01:00PM ET,7688729,Aiken,Kamar Aiken,Kamar Aiken (7688729),PIT,WR,3.97,11.0,7.81327990059,7.53603784755,6.0,0.0852459016393,3500,BAL,9.0,0.0
15.0,Kapri,0.0,Den@Oak 08:30PM ET,7688665,Bibbs,Kapri Bibbs,Kapri Bibbs (7688665),OAK,RB,4.25,3.9,3.78765672032,3.7314007615,12.0,0.00729927007299,3500,DEN,0.0,0.0
0.0,Orleans,0.0,Phi@NYG 01:00PM ET,7688591,Darkwa,Orleans Darkwa,Orleans Darkwa (7688591),PHI,RB,0.0,0.0,0.0,0.0,10.0,0.0143884892086,3400,NYG,0.0,0.0
13.5,Marqise,0.0,Jax@KC 01:00PM ET,7688708,Lee,Marqise Lee,Marqise Lee (7688708),KC,WR,9.8,8.6,8.50555030133,8.38783171027,3.0,0.142857142857,3400,JAX,0.0,1.0
6.2,Tyreek,1.0,Jax@KC 01:00PM ET,7688713,Hill,Tyreek Hill,Tyreek Hill (7688713),JAX,WR,7.78,7.1,6.91080578265,6.80902438942,4.0,0.08984375,3400,KC,0.0,1.0
7.2,Coby,1.0,NO@SF 04:05PM ET,7688843,Fleener,Coby Fleener,Coby Fleener (7688843),SF,TE,10.56,8.4,8.66138105186,8.56101091583,4.0,0.13680781759,3400,NO,5.0,0.0
8.8,Brian,1.0,Car@LA 04:05PM ET,7688751,Quick,Brian Quick,Brian Quick (7688751),CAR,WR,9.43,8.0,8.02444033255,7.91957449395,4.0,0.134453781513,3400,LA,0.0,1.0
3.8,Devin,0.0,Car@LA 04:05PM ET,7688758,Funchess,Devin Funchess,Devin Funchess (7688758),LA,WR,6.48,5.5,5.51568409393,5.44354261219,5.0,0.0988593155894,3400,CAR,0.0,0.0
4.3,Robert,0.0,Ind@GB 04:25PM ET,7688647,Turbin,Robert Turbin,Robert Turbin (7688647),GB,RB,3.89,3.7,3.54256879658,3.48709686783,9.0,0.0430769230769,3400,IND,0.0,0.0
0.0,Derek,0.0,Ten@SD 04:25PM ET,7688658,Watt,Derek Watt,Derek Watt (7688658),TEN,RB,0.0,0.0,0.0,0.0,10.0,0.0102739726027,3400,SD,0.0,0.0
10.5,Cordarrelle,0.0,Det@Min 01:00PM ET,7688676,Patterson,Cordarrelle Patterson,Cordarrelle Patterson (7688676),DET,WR,10.39,8.2,8.48430611751,8.38753004792,4.0,0.103305785124,3300,MIN,0.0,1.0
6.3,Breshad,0.0,Pit@Bal 01:00PM ET,7688736,Perriman,Breshad Perriman,Breshad Perriman (7688736),PIT,WR,6.78,10.2,8.35427138927,8.14302153333,4.0,0.108196721311,3300,BAL,10.0,0.0
1.7,Aaron,0.0,Ind@GB 04:25PM ET,7688650,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (7688650),IND,RB,0.0,2.9,1.68520750164,1.59663701359,11.0,0.0138408304498,3300,GB,0.0,0.0
3.5,Jeff,0.0,Ind@GB 04:25PM ET,7688772,Janis,Jeff Janis,Jeff Janis (7688772),IND,WR,5.73,9.9,7.80407832162,7.58646178157,7.0,0.038062283737,3300,GB,10.0,0.0
0.0,Hunter,1.0,Ten@SD 04:25PM ET,7688872,Henry,Hunter Henry,Hunter Henry (7688872),TEN,TE,0.0,0.0,0.0,0.0,6.0,0.11301369863,3300,SD,0.0,0.0
4.5,DeAndre,0.0,Den@Oak 08:30PM ET,7688666,Washington,DeAndre Washington,DeAndre Washington (7688666),DEN,RB,3.96,5.4,4.55550647331,4.44914919019,7.0,0.0445103857567,3300,OAK,0.0,0.0
2.6,Dwayne,0.0,Det@Min 01:00PM ET,7688585,Washington,Dwayne Washington,Dwayne Washington (7688585),MIN,RB,2.85,0.0,1.02019484079,1.06234538643,12.0,0.00677966101695,3200,DET,0.0,0.0
13.7,Chris,0.0,Jax@KC 01:00PM ET,7688601,Ivory,Chris Ivory,Chris Ivory (7688601),KC,RB,6.27,5.7,5.55673304952,5.47537742858,7.0,0.0299003322259,3200,JAX,6.0,0.0
4.1,Julius,1.0,Jax@KC 01:00PM ET,7688821,Thomas,Julius Thomas,Julius Thomas (7688821),KC,TE,10.9,8.2,8.66686729955,8.57763395917,4.0,0.12292358804,3200,JAX,5.0,0.0
3.3,Andrew,0.0,Dal@Cle 01:00PM ET,7688714,Hawkins,Andrew Hawkins,Andrew Hawkins (7688714),DAL,WR,8.17,5.9,6.35308415039,6.29372058368,4.0,0.123333333333,3200,CLE,0.0,1.0
0.0,Markus,0.0,Pit@Bal 01:00PM ET,7688731,Wheaton,Markus Wheaton,Markus Wheaton (7688731),BAL,WR,0.0,2.8,1.62709689813,1.54158056485,9.0,0.036231884058,3200,PIT,0.0,0.0
19.3,Eli,0.0,Pit@Bal 01:00PM ET,7688735,Rogers,Eli Rogers,Eli Rogers (7688735),BAL,WR,6.37,6.9,6.28985660178,6.17333009023,6.0,0.0688405797101,3200,PIT,0.0,0.0
1.1,Fozzy,0.0,Car@LA 04:05PM ET,7688640,Whittaker,Fozzy Whittaker,Fozzy Whittaker (7688640),LA,RB,6.57,4.5,4.96679473807,4.92652587379,5.0,0.0988593155894,3200,CAR,0.0,0.0
16.2,Eric,1.0,Det@Min 01:00PM ET,7688801,Ebron,Eric Ebron,Eric Ebron (7688801),MIN,TE,10.1,11.4,10.2400361301,10.0412381053,5.0,0.122033898305,3100,DET,3.0,0.0
8.1,Nelson,0.0,Phi@NYG 01:00PM ET,7688688,Agholor,Nelson Agholor,Nelson Agholor (7688688),NYG,WR,7.16,7.6,6.97942167692,6.8531999175,2.0,0.175675675676,3100,PHI,0.0,0.0
6.9,Damien,0.0,NYJ@Mia 01:00PM ET,7688597,Williams,Damien Williams,Damien Williams (7688597),NYJ,RB,4.89,4.4,4.30730612315,4.24524477621,4.0,0.0619047619048,3100,MIA,0.0,0.0
5.8,Chris,0.0,Jax@KC 01:00PM ET,7688707,Conley,Chris Conley,Chris Conley (7688707),JAX,WR,6.93,6.3,6.14165231789,6.05173294737,3.0,0.14453125,3100,KC,0.0,0.0
2.1,Corey,0.0,Car@LA 04:05PM ET,7688754,Brown,Corey Brown,Corey Brown (7688754),LA,WR,0.0,4.6,2.67308776122,2.53259664225,3.0,0.125475285171,3100,CAR,0.0,0.0
0.0,Knile,0.0,Ind@GB 04:25PM ET,7688649,Davis,Knile Davis,Knile Davis (7688649),IND,RB,0.0,0.0,0.0,0.0,11.0,0.01171875,3100,GB,0.0,0.0
1.6,Don,0.0,Ind@GB 04:25PM ET,7688652,Jackson,Don Jackson,Don Jackson (7688652),IND,RB,2.57,6.9,4.92959681405,4.75686957499,13.0,0.00692041522491,3100,GB,6.0,0.0
11.6,Dontrelle,0.0,Ten@SD 04:25PM ET,7688777,Inman,Dontrelle Inman,Dontrelle Inman (7688777),TEN,WR,8.11,7.4,7.20326541684,7.09720214882,3.0,0.13698630137,3100,SD,0.0,1.0
0.0,Justin,0.0,Det@Min 01:00PM ET,7688577,Forsett,Justin Forsett,Justin Forsett (7688577),MIN,RB,2.33,1.1,1.47327066629,1.47413488369,9.0,0.0101694915254,3000,DET,0.0,0.0
0.0,Zach,0.0,Det@Min 01:00PM ET,7688579,Line,Zach Line,Zach Line (7688579),DET,RB,0.0,0.0,0.0,0.0,12.0,0.00413223140496,3000,MIN,0.0,0.0
7.2,Ronnie,0.0,Det@Min 01:00PM ET,7688581,Hillman,Ronnie Hillman,Ronnie Hillman (7688581),DET,RB,2.73,1.1,1.6164559071,1.62323599056,8.0,0.0289256198347,3000,MIN,0.0,0.0
0.0,Michael,0.0,Det@Min 01:00PM ET,7688582,Burton,Michael Burton,Michael Burton (7688582),MIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
0.0,Zach,0.0,Det@Min 01:00PM ET,7688584,Zenner,Zach Zenner,Zach Zenner (7688584),MIN,RB,4.22,4.2,3.95124963778,3.88538752472,6.0,0.0271186440678,3000,DET,0.0,0.0
3.7,Andre,0.0,Det@Min 01:00PM ET,7688671,Roberts,Andre Roberts,Andre Roberts (7688671),MIN,WR,2.32,1.6,1.76024405279,1.74568959974,6.0,0.0271186440678,3000,DET,0.0,0.0
1.9,Charles,0.0,Det@Min 01:00PM ET,7688672,Johnson,Charles Johnson,Charles Johnson (7688672),DET,WR,4.24,1.7,2.5056438122,2.51643136145,6.0,0.0661157024793,3000,MIN,0.0,0.0
0.0,Jarius,0.0,Det@Min 01:00PM ET,7688675,Wright,Jarius Wright,Jarius Wright (7688675),DET,WR,0.0,1.9,1.10410146659,1.04607252615,9.0,0.0206611570248,3000,MIN,0.0,0.0
2.5,Laquon,0.0,Det@Min 01:00PM ET,7688679,Treadwell,Laquon Treadwell,Laquon Treadwell (7688679),DET,WR,0.0,1.0,0.581106035047,0.550564487445,14.0,0.0,3000,MIN,0.0,0.0
0.0,Bobby,0.0,Phi@NYG 01:00PM ET,7688588,Rainey,Bobby Rainey,Bobby Rainey (7688588),PHI,RB,6.22,9.7,7.8632590346,7.65899774,5.0,0.0791366906475,3000,NYG,5.0,0.0
6.3,Kenjon,0.0,Phi@NYG 01:00PM ET,7688590,Barner,Kenjon Barner,Kenjon Barner (7688590),NYG,RB,0.0,1.8,1.04599086309,0.991016077401,10.0,0.0045045045045,3000,PHI,0.0,0.0
7.7,Paul,0.0,Phi@NYG 01:00PM ET,7688592,Perkins,Paul Perkins,Paul Perkins (7688592),PHI,RB,0.0,4.0,2.32442414019,2.20225794978,9.0,0.0287769784173,3000,NYG,0.0,0.0
0.0,Dwayne,0.0,Phi@NYG 01:00PM ET,7688681,Harris,Dwayne Harris,Dwayne Harris (7688681),PHI,WR,2.02,0.0,0.723085466106,0.752960589678,14.0,0.0,3000,NYG,0.0,0.0
0.0,Tavarres,0.0,Phi@NYG 01:00PM ET,7688682,King,Tavarres King,Tavarres King (7688682),PHI,WR,0.0,0.0,0.0,0.0,13.0,0.00359712230216,3000,NYG,0.0,0.0
0.0,Josh,0.0,Phi@NYG 01:00PM ET,7688684,Huff,Josh Huff,Josh Huff (7688684),NYG,WR,0.0,2.5,1.45276508762,1.37641121861,0.0,0.0,3000,PHI,0.0,0.0
0.0,Dorial,0.0,Phi@NYG 01:00PM ET,7688686,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7688686),NYG,WR,6.72,9.0,7.63546636109,7.45997898237,3.0,0.157657657658,3000,PHI,11.0,0.0
8.9,Bryce,0.0,Phi@NYG 01:00PM ET,7688687,Treggs,Bryce Treggs,Bryce Treggs (7688687),NYG,WR,2.25,0.0,0.805416979574,0.838693726127,11.0,0.0,3000,PHI,0.0,0.0
10.0,Roger,0.0,Phi@NYG 01:00PM ET,7688690,Lewis,Roger Lewis,Roger Lewis (7688690),PHI,WR,0.0,1.1,0.639216638552,0.60562093619,10.0,0.0143884892086,3000,NYG,0.0,0.0
7.6,Kenyan,0.0,NYJ@Mia 01:00PM ET,7688598,Drake,Kenyan Drake,Kenyan Drake (7688598),NYJ,RB,0.0,4.4,2.55686655421,2.42248374476,9.0,0.0333333333333,3000,MIA,0.0,0.0
0.0,Troymaine,0.0,NYJ@Mia 01:00PM ET,7688599,Pope,Troymaine Pope,Troymaine Pope (7688599),MIA,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
0.0,Charone,0.0,NYJ@Mia 01:00PM ET,7688695,Peake,Charone Peake,Charone Peake (7688695),MIA,WR,4.4,4.1,3.95757239264,3.89742657406,7.0,0.0561403508772,3000,NYJ,0.0,0.0
0.0,Jakeem,0.0,NYJ@Mia 01:00PM ET,7688697,Grant,Jakeem Grant,Jakeem Grant (7688697),NYJ,WR,0.0,0.0,0.0,0.0,14.0,0.0,3000,MIA,0.0,0.0
0.0,Devin,0.0,NYJ@Mia 01:00PM ET,7688698,Smith,Devin Smith,Devin Smith (7688698),MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
8.9,Robby,0.0,NYJ@Mia 01:00PM ET,7688699,Anderson,Robby Anderson,Robby Anderson (7688699),MIA,WR,6.16,6.6,6.04035253983,5.92988266289,5.0,0.0877192982456,3000,NYJ,0.0,0.0
0.0,Leonte,0.0,NYJ@Mia 01:00PM ET,7688700,Carroo,Leonte Carroo,Leonte Carroo (7688700),NYJ,WR,1.97,0.0,0.705187311005,0.73432295132,12.0,0.00952380952381,3000,MIA,0.0,0.0
14.9,Jalin,0.0,NYJ@Mia 01:00PM ET,7688701,Marshall,Jalin Marshall,Jalin Marshall (7688701),MIA,WR,2.8,2.2,2.2807299628,2.25494962045,8.0,0.0456140350877,3000,NYJ,0.0,0.0
1.6,Anthony,0.0,Jax@KC 01:00PM ET,7688602,Sherman,Anthony Sherman,Anthony Sherman (7688602),JAX,RB,0.0,1.1,0.639216638552,0.60562093619,11.0,0.01171875,3000,KC,0.0,0.0
0.0,Denard,0.0,Jax@KC 01:00PM ET,7688603,Robinson,Denard Robinson,Denard Robinson (7688603),KC,RB,0.0,0.0,0.0,0.0,12.0,0.00664451827243,3000,JAX,0.0,0.0
0.0,Corey,0.0,Jax@KC 01:00PM ET,7688605,Grant,Corey Grant,Corey Grant (7688605),KC,RB,0.0,0.0,0.0,0.0,14.0,0.00332225913621,3000,JAX,0.0,0.0
-1.0,Bryan,0.0,Jax@KC 01:00PM ET,7688702,Walters,Bryan Walters,Bryan Walters (7688702),KC,WR,0.0,0.0,0.0,0.0,11.0,0.00996677740864,3000,JAX,0.0,0.0
2.6,Arrelious,0.0,Jax@KC 01:00PM ET,7688704,Benn,Arrelious Benn,Arrelious Benn (7688704),KC,WR,3.42,0.0,1.22423380895,1.27481446371,8.0,0.0265780730897,3000,JAX,0.0,0.0
12.7,Albert,0.0,Jax@KC 01:00PM ET,7688706,Wilson,Albert Wilson,Albert Wilson (7688706),JAX,WR,4.02,3.4,3.41477218933,3.37038538133,6.0,0.0703125,3000,KC,0.0,0.0
0.0,Rashad,0.0,Jax@KC 01:00PM ET,7688709,Greene,Rashad Greene,Rashad Greene Sr. (7688709),KC,WR,0.0,1.0,0.581106035047,0.550564487445,9.0,0.0232558139535,3000,JAX,0.0,0.0
0.0,De'Anthony,0.0,Jax@KC 01:00PM ET,7688710,Thomas,De'Anthony Thomas,De'Anthony Thomas (7688710),JAX,WR,0.0,0.0,0.0,0.0,9.0,0.01953125,3000,KC,0.0,0.0
0.0,Demarcus,0.0,Jax@KC 01:00PM ET,7688712,Robinson,Demarcus Robinson,Demarcus Robinson (7688712),JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
0.0,Darren,0.0,Dal@Cle 01:00PM ET,7688608,McFadden,Darren McFadden,Darren McFadden (7688608),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Lance,0.0,Dal@Cle 01:00PM ET,7688610,Dunbar,Lance Dunbar,Lance Dunbar (7688610),CLE,RB,0.0,4.2,2.4406453472,2.31237084727,8.0,0.0263157894737,3000,DAL,0.0,0.0
0.0,Rod,0.0,Dal@Cle 01:00PM ET,7688611,Smith,Rod Smith,Rod Smith (7688611),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Keith,0.0,Dal@Cle 01:00PM ET,7688612,Smith,Keith Smith,Keith Smith (7688612),CLE,RB,0.0,0.0,0.0,0.0,9.0,0.0131578947368,3000,DAL,0.0,0.0
0.0,George,0.0,Dal@Cle 01:00PM ET,7688614,Atkinson III,George Atkinson III,George Atkinson III (7688614),DAL,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
0.0,Darius,0.0,Dal@Cle 01:00PM ET,7688616,Jackson,Darius Jackson,Darius Jackson (7688616),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Jordan,0.0,Dal@Cle 01:00PM ET,7688720,Payton,Jordan Payton,Jordan Payton (7688720),DAL,WR,0.0,0.0,0.0,0.0,11.0,0.01,3000,CLE,0.0,0.0
0.0,Ricardo,0.0,Dal@Cle 01:00PM ET,7688721,Louis,Ricardo Louis,Ricardo Louis (7688721),DAL,WR,5.57,6.7,5.88726491314,5.765014979,5.0,0.106666666667,3000,CLE,0.0,0.0
0.2,Lucky,0.0,Dal@Cle 01:00PM ET,7688723,Whitehead,Lucky Whitehead,Lucky Whitehead (7688723),CLE,WR,0.0,1.1,0.639216638552,0.60562093619,11.0,0.00438596491228,3000,DAL,0.0,0.0
0.0,Rashard,0.0,Dal@Cle 01:00PM ET,7688724,Higgins,Rashard Higgins,Rashard Higgins (7688724),DAL,WR,1.59,1.7,1.55704159181,1.52863652845,8.0,0.0233333333333,3000,CLE,0.0,0.0
0.2,Kyle,0.0,Pit@Bal 01:00PM ET,7688619,Juszczyk,Kyle Juszczyk,Kyle Juszczyk (7688619),PIT,RB,0.0,4.8,2.78930896823,2.64270953974,5.0,0.0885245901639,3000,BAL,0.0,0.0
0.0,Fitzgerald,0.0,Pit@Bal 01:00PM ET,7688620,Toussaint,Fitzgerald Toussaint,Fitzgerald Toussaint (7688620),BAL,RB,0.0,0.0,0.0,0.0,12.0,0.0036231884058,3000,PIT,0.0,0.0
0.0,Roosevelt,0.0,Pit@Bal 01:00PM ET,7688622,Nix,Roosevelt Nix,Roosevelt Nix (7688622),BAL,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,PIT,0.0,0.0
0.0,Javorius,0.0,Pit@Bal 01:00PM ET,7688624,Allen,Javorius Allen,Javorius Allen (7688624),PIT,RB,0.0,0.0,0.0,0.0,10.0,0.0196721311475,3000,BAL,0.0,0.0
0.0,Lorenzo,0.0,Pit@Bal 01:00PM ET,7688626,Taliaferro,Lorenzo Taliaferro,Lorenzo Taliaferro (7688626),PIT,RB,0.0,0.0,0.0,0.0,12.0,0.00983606557377,3000,BAL,0.0,0.0
0.0,Devin,0.0,Pit@Bal 01:00PM ET,7688726,Hester,Devin Hester,Devin Hester (7688726),PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,BAL,0.0,0.0
0.0,Darrius,0.0,Pit@Bal 01:00PM ET,7688727,Heyward-Bey,Darrius Heyward-Bey,Darrius Heyward-Bey (7688727),BAL,WR,6.63,2.0,3.53550743657,3.57247982121,8.0,0.0507246376812,3000,PIT,0.0,0.0
0.0,Cobi,0.0,Pit@Bal 01:00PM ET,7688732,Hamilton,Cobi Hamilton,Cobi Hamilton (7688732),BAL,WR,0.0,0.0,0.0,0.0,10.0,0.0289855072464,3000,PIT,0.0,0.0
0.2,Chris,0.0,Pit@Bal 01:00PM ET,7688734,Moore,Chris Moore,Chris Moore (7688734),PIT,WR,0.0,3.0,1.74331810514,1.65169346234,8.0,0.0459016393443,3000,BAL,0.0,0.0
3.4,John,0.0,NO@SF 04:05PM ET,7688628,Kuhn,John Kuhn,John Kuhn (7688628),SF,RB,3.18,2.3,2.47486654507,2.45165212072,8.0,0.0293159609121,3000,NO,0.0,0.0
24.2,DuJuan,0.0,NO@SF 04:05PM ET,7688630,Harris,DuJuan Harris,DuJuan Harris (7688630),NO,RB,8.17,10.4,8.9680613081,8.77126077719,12.0,0.00952380952381,3000,SF,5.0,0.0
1.4,Travaris,0.0,NO@SF 04:05PM ET,7688631,Cadet,Travaris Cadet,Travaris Cadet (7688631),SF,RB,6.75,5.0,5.32178111396,5.2689036156,5.0,0.0977198697068,3000,NO,0.0,0.0
0.0,Marcus,0.0,NO@SF 04:05PM ET,7688634,Murphy,Marcus Murphy,Marcus Murphy (7688634),SF,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,NO,0.0,0.0
0.0,Daniel,0.0,NO@SF 04:05PM ET,7688635,Lasco,Daniel Lasco,Daniel Lasco (7688635),SF,RB,0.0,0.0,0.0,0.0,12.0,0.0130293159609,3000,NO,0.0,0.0
0.0,Keshawn,0.0,NO@SF 04:05PM ET,7688739,Martin,Keshawn Martin,Keshawn Martin (7688739),NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,SF,0.0,0.0
0.0,Rod,0.0,NO@SF 04:05PM ET,7688740,Streater,Rod Streater,Rod Streater (7688740),NO,WR,2.02,4.0,3.0475096063,2.95521853946,8.0,0.0333333333333,3000,SF,0.0,0.0
4.5,Brandon,0.0,NO@SF 04:05PM ET,7688741,Coleman,Brandon Coleman,Brandon Coleman (7688741),SF,WR,6.57,1.3,3.10725542592,3.16471951397,7.0,0.0618892508143,3000,NO,0.0,0.0
19.6,Quinton,0.0,NO@SF 04:05PM ET,7688743,Patton,Quinton Patton,Quinton Patton (7688743),NO,WR,8.0,5.2,5.88545619851,5.84495747205,2.0,0.152380952381,3000,SF,0.0,0.0
0.0,Tommylee,0.0,NO@SF 04:05PM ET,7688745,Lewis,Tommylee Lewis,Tommylee Lewis (7688745),SF,WR,0.0,0.0,0.0,0.0,8.0,0.0293159609121,3000,NO,0.0,0.0
