"Contest_ID","Contest_Name","Contest_Date","Max_Entry","Entry_Fee","Slate","Contest_Size"
44456349,"NFL $2 Double Up (Primetime)",2017-09-17,20,"$2.00","Sun 830PM",2298
44456343,"NFL $5K Safety (Primetime)",2017-09-17,20,"$2.00","Sun 830PM",2941
44456365,"NFL $7K Quarter Jukebox (Primetime)",2017-09-17,20,"$0.25","Sun 830PM",32941
44555218,"NFL $400K Afternoon Clash [$100K to 1st] (Afternoon Only)",2017-09-17,150,"$7.00","Sun 405PM",67226
44549834,"NFL $50K Bootleg (Afternoon Only)",2017-09-17,50,"$33.00","Sun 405PM",1751
44549836,"NFL $20K Play-Action [20 Entry Max] (Afternoon Only)",2017-09-17,20,"$3.00","Sun 405PM",7843
44549848,"NFL Fantasy Football Millionaire SUPERSatellite [50x] (Afternoon Only)",2017-09-17,20,"$1.00","Sun 405PM",1176
44549826,"NFL $5 Double Up (Afternoon Only)",2017-09-17,20,"$5.00","Sun 405PM",689
44549831,"NFL $10K First Down (Afternoon Only)",2017-09-17,20,"$1.00","Sun 405PM",11764
44549823,"NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon Only)",2017-09-17,20,"$0.25","Sun 405PM",14117
44543647,"NFL $50K Front Four [20 Entry Max] (Afternoon Turbo)",2017-09-17,20,"$4.00","Sun 425PM",14705
44543648,"NFL $15K Bootleg (Afternoon Turbo)",2017-09-17,15,"$33.00","Sun 425PM",525
44543637,"NFL $2 Double Up (Afternoon Turbo)",2017-09-17,15,"$2.00","Sun 425PM",574
44543638,"NFL $4K First Down (Afternoon Turbo)",2017-09-17,20,"$1.00","Sun 425PM",4705
44543646,"NFL $2K Play-Action (Afternoon Turbo)",2017-09-17,20,"$3.00","Sun 425PM",784
44543635,"NFL $1K Safety (Afternoon Turbo)",2017-09-17,15,"$2.00","Sun 425PM",588
44543644,"NFL $2.5K Quarter Jukebox [Just $0.25!] (Afternoon Turbo)",2017-09-17,20,"$0.25","Sun 425PM",11764
44543338,"NFL $50K Flea Flicker (Afternoon)",2017-09-17,150,"$5.00","Sun 405PM",11764
44543330,"NFL $15K Bootleg (Afternoon)",2017-09-17,15,"$33.00","Sun 405PM",525
44543319,"NFL $10K Play-Action (Afternoon)",2017-09-17,20,"$3.00","Sun 405PM",3921
44543331,"NFL Fantasy Football Millionaire SUPERSatellite [20x] (Afternoon)",2017-09-17,20,"$0.25","Sun 405PM",1882
44543334,"NFL $5K First Down (Afternoon)",2017-09-17,20,"$1.00","Sun 405PM",5882
44543326,"NFL $5 Double Up (Afternoon)",2017-09-17,20,"$5.00","Sun 405PM",689
44543317,"NFL $2 Double Up (Afternoon)",2017-09-17,15,"$2.00","Sun 405PM",574
44543313,"NFL $1.5K Safety (Afternoon)",2017-09-17,20,"$2.00","Sun 405PM",882
44543324,"NFL $2.5K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-09-17,20,"$0.25","Sun 405PM",11764
44843225,"NFL $4.5M Fantasy Football Millionaire [$1M to 1st]",2017-09-24,150,"$20.00","Sun 100PM",260115
44843223,"NFL $1.6M Play-Action [$100K to 1st]",2017-09-24,20,"$3.00","Sun 100PM",627450
44882794,"NFL $500K Post Pattern",2017-09-24,150,"$8.00","Sun 100PM",73529
44843224,"NFL $1.7M Wildcat [$250K to 1st]",2017-09-24,150,"$333.00","Sun 100PM",5672
44882796,"NFL $125K First Down",2017-09-24,20,"$1.00","Sun 100PM",147058
44885350,"NFL MASSIVE $25 Double Up",2017-09-24,150,"$25.00","Sun 100PM",13793
44952106,"NFL $250K Flea Flicker (Early Only)",2017-09-24,150,"$5.00","Sun 100PM",58823
44882797,"NFL $80K Quarter Jukebox [Just $0.25!] ",2017-09-24,20,"$0.25","Sun 100PM",376470
44882792,"NFL $100K Flea Flicker",2017-09-24,150,"$5.00","Sun 100PM",23529
44885727,"NFL MASSIVE $5 Double Up",2017-09-24,150,"$5.00","Sun 100PM",45977
44885721,"NFL GIANT $10 Double Up",2017-09-24,100,"$10.00","Sun 100PM",5747
44885725,"NFL GIANT $5 Double Up [20 Entry Max]",2017-09-24,20,"$5.00","Sun 100PM",11494
44886026,"$12M Fantasy Football World Championship Qualifier #26",2017-09-24,150,"$5.00","Sun 100PM",17330
44886029,"$12M Fantasy Football World Championship Qualifier #27",2017-09-24,150,"$9.00","Sun 100PM",9665
44886028,"$12M Fantasy Football World Championship Qualifier #28",2017-09-24,150,"$16.00","Sun 100PM",5343
44885720,"NFL GIANT $2 Double Up",2017-09-24,20,"$2.00","Sun 100PM",14367
44885866,"NFL $25K Super Booster [Top 250 Win $100]",2017-09-24,20,"$4.00","Sun 100PM",7352
44885868,"NFL BIG 10x Booster [Top 500 Win $20]",2017-09-24,20,"$2.00","Sun 100PM",5882
44885722,"NFL $2 Double Up",2017-09-24,20,"$2.00","Sun 100PM",8620
44958632,"NFL $600K Sunday Night Special [$50K to 1st] (Primetime)",2017-09-24,150,"$5.00","Sun 830PM",141176
44958635,"NFL $75K Play-Action [20 Entry Max] (Primetime)",2017-09-24,20,"$3.00","Sun 830PM",29411
44958629,"NFL $20K First Down (Primetime)",2017-09-24,20,"$1.00","Sun 830PM",23529
45049818,"NFL $400K Afternoon Clash [$100K to 1st] (Afternoon Only)",2017-09-24,150,"$7.00","Sun 405PM",67226
45049811,"NFL $50K Play-Action [20 Entry Max] (Afternoon Only)",2017-09-24,20,"$3.00","Sun 405PM",19607
45049815,"NFL $15K First Down (Afternoon Only)",2017-09-24,20,"$1.00","Sun 405PM",17647
44956520,"NFL $100K Flea Flicker (Early)",2017-09-24,150,"$5.00","Sun 930AM",23529
44956538,"NFL $20K Play-Action [20 Entry Max] (Early)",2017-09-24,20,"$3.00","Sun 930AM",7843
44956539,"NFL $15K First Down (Early)",2017-09-24,20,"$1.00","Sun 930AM",17647
44952108,"NFL $75K Play-Action [20 Entry Max] (Early Only)",2017-09-24,20,"$3.00","Sun 100PM",29411
44882793,"NFL $20K Safety",2017-09-24,20,"$2.00","Sun 100PM",11764
45050410,"NFL $50K Front Four [20 Entry Max] (Afternoon Turbo)",2017-09-24,20,"$4.00","Sun 425PM",14705
45050417,"NFL $7.5K First Down (Afternoon Turbo)",2017-09-24,20,"$1.00","Sun 425PM",8823
44954001,"NFL $25K Front Four [20 Entry Max] (Sun-Mon)",2017-09-24,20,"$4.00","Sun 100PM",7352
45051055,"NFL $35K Flea Flicker (Afternoon)",2017-09-24,150,"$5.00","Sun 405PM",8235
44952105,"NFL $15K First Down (Early Only)",2017-09-24,20,"$1.00","Sun 100PM",17647
44886192,"NFL Fantasy Football Millionaire SUPERSatellite [500x]",2017-09-24,20,"$1.00","Sun 100PM",11764
45129731,"NFL $5K Dime Package [Just $0.10!] ",2017-09-24,20,"$0.10","Sun 100PM",58823
45150230,"American Red Cross Relief For Hurricane Irma Victims [Charity NFL Contest]",2017-09-24,150,"$5.00","Sun 100PM",100000
44956554,"NFL $7.5K Quarter Jukebox [Just $0.25!] (Early)",2017-09-24,20,"$0.25","Sun 930AM",35294
44886201,"NFL Fantasy Football Millionaire SUPERSatellite [150x]",2017-09-24,20,"$0.25","Sun 100PM",14117
44952107,"NFL $5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-09-24,20,"$0.25","Sun 100PM",23529
44953997,"NFL $1.5K Quarter Jukebox [Just $0.25!] (Sun-Mon)",2017-09-24,20,"$0.25","Sun 100PM",7058
44958623,"NFL $7K Quarter Jukebox (Primetime)",2017-09-24,20,"$0.25","Sun 830PM",32941
45049803,"NFL $4K Quarter Jukebox [Just $0.25!] (Afternoon Only)",2017-09-24,20,"$0.25","Sun 405PM",18823
45051057,"NFL $1.5K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-09-24,20,"$0.25","Sun 405PM",7058
45050401,"NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon Turbo)",2017-09-24,20,"$0.25","Sun 425PM",14117
45344496,"NFL $4.25M Fantasy Football Millionaire [$1M to 1st]",2017-10-01,150,"$20.00","Sun 100PM",250000
45344495,"NFL $1.6M Wildcat [250K to 1st]",2017-10-01,150,"$333.00","Sun 100PM",5338
45344494,"NFL $1.6M Play-Action [$100K to 1st]",2017-10-01,20,"$3.00","Sun 100PM",634165
45742347,"NFL $25K Flea Flicker (Early)",2017-10-01,150,"$5.00","Sun 930AM",5945
45370932,"$12M Fantasy Football World Championship 2x Qualifier #37-38",2017-10-01,150,"$16.00","Sun 100PM",10700
45441061,"NFL $250K Flea Flicker (Early Only)",2017-10-01,150,"$5.00","Sun 100PM",59453
45366110,"NFL $500K Post Pattern",2017-10-01,150,"$8.00","Sun 100PM",73529
45370930,"$12M Fantasy Football World Championship Qualifier #35",2017-10-01,150,"$5.00","Sun 100PM",17516
45449961,"NFL $1M Sunday Night Spectacular [$100K to 1st] (Primetime)",2017-10-01,150,"$5.00","Sun 830PM",237812
45368599,"NFL MASSIVE $25 Double Up",2017-10-01,150,"$25.00","Sun 100PM",13793
45721468,"NFL MASSIVE $5 Double Up",2017-10-01,100,"$5.00","Sun 100PM",22988
45448453,"NFL $75K Flea Flicker (Early)",2017-10-01,150,"$5.00","Sun 930AM",17835
45367803,"NFL $100K Flea Flicker",2017-10-01,150,"$5.00","Sun 100PM",23781
45370931,"$12M Fantasy Football World Championship Qualifier #36",2017-10-01,150,"$9.00","Sun 100PM",9665
45727573,"NFL $35K First Down",2017-10-01,20,"$1.00","Sun 100PM",41617
45441063,"NFL $75K Play-Action [20 Entry Max] (Early Only)",2017-10-01,20,"$3.00","Sun 100PM",29726
45699846,"NFL $7.5K First Down (Early)",2017-10-01,20,"$1.00","Sun 930AM",8917
45705278,"NFL $1.5K Quarter Jukebox [Just $0.25!] (Early)",2017-10-01,20,"$0.25","Sun 930AM",7134
45366115,"NFL $125K First Down",2017-10-01,20,"$1.00","Sun 100PM",148632
45367807,"NFL $75K Quarter Jukebox [Just $0.25!] ",2017-10-01,20,"$0.25","Sun 100PM",356718
45368670,"NFL GIANT $5 Double Up [20 Entry Max]",2017-10-01,20,"$5.00","Sun 100PM",11494
45368662,"NFL GIANT $5 Double Up",2017-10-01,100,"$5.00","Sun 100PM",11494
45368664,"NFL GIANT $2 Double Up",2017-10-01,20,"$2.00","Sun 100PM",14367
45367804,"NFL $20K Safety",2017-10-01,20,"$2.00","Sun 100PM",11890
45449960,"NFL $250K Bootleg [$25K to 1st] (Primetime)",2017-10-01,150,"$33.00","Sun 830PM",8834
45546520,"NFL $50K Play-Action [20 Entry Max] (Primetime)",2017-10-01,20,"$3.00","Sun 830PM",19817
45548300,"NFL $400K Afternoon Clash [$100K to 1st] (Afternoon Only)",2017-10-01,150,"$7.00","Sun 405PM",67226
45548299,"NFL $75K Play-Action [20 Entry Max] (Afternoon Only)",2017-10-01,20,"$3.00","Sun 405PM",29726
45548295,"NFL $20K First Down (Afternoon Only)",2017-10-01,20,"$1.00","Sun 405PM",23781
45668211,"NFL $400K Monday Night Showdown [$50K to 1st] (Mon-Thu)",2017-10-01,150,"$5.00","Mon 830PM",95124
45668214,"NFL $50K Play-Action [20 Entry Max] (Mon-Thu)",2017-10-01,20,"$3.00","Mon 830PM",19817
45548683,"NFL $50K Flea Flicker (Afternoon)",2017-10-01,150,"$5.00","Sun 405PM",11890
45368663,"NFL $2 Double Up",2017-10-01,20,"$2.00","Sun 100PM",5747
45369343,"NFL BIG 10x Booster [Top 500 Win $20]",2017-10-01,20,"$2.00","Sun 100PM",5882
45375360,"NFL  Fantasy Football Millionaire SUPERSatellite [375x]",2017-10-01,20,"$1.00","Sun 100PM",8917
45375361,"NFL  Fantasy Football Millionaire SUPERSatellite [250x]",2017-10-01,20,"$0.25","Sun 100PM",23781
45668216,"NFL $15K First Down (Mon-Thu)",2017-10-01,20,"$1.00","Mon 830PM",17835
45548298,"NFL $5K Quarter Jukebox [Just $0.25!] (Afternoon Only)",2017-10-01,20,"$0.25","Sun 405PM",23781
45503533,"NFL Satellite to NBA $1M Tipoff Special [600x]",2017-10-01,20,"$0.25","Sun 100PM",8470
45548680,"NFL $5K First Down (Afternoon)",2017-10-01,20,"$1.00","Sun 405PM",5945
45441059,"NFL $15K First Down (Early Only)",2017-10-01,20,"$1.00","Sun 100PM",17835
45441062,"NFL $5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-10-01,20,"$0.25","Sun 100PM",23781
45729600,"NFL $3K Quarter Jukebox [Just $0.25!] (Early Only)",2017-10-01,20,"$0.25","Sun 100PM",14268
45548667,"NFL $2K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-10-01,20,"$0.25","Sun 405PM",9512
45668217,"NFL $5K Quarter Jukebox [Just $0.25!] (Mon-Thu)",2017-10-01,20,"$0.25","Mon 830PM",23781
45546519,"NFL $25K First Down (Primetime)",2017-10-01,20,"$1.00","Sun 830PM",29726
45546529,"NFL $10K Quarter Jukebox [Just $0.25!] (Primetime)",2017-10-01,20,"$0.25","Sun 830PM",47562
45838699,"NFL $4.25M Fantasy Football Millionaire [$1M to 1st]",2017-10-08,150,"$20.00","Sun 100PM",250000
45838697,"NFL $1.6M Play-Action [$100K to 1st]",2017-10-08,20,"$3.00","Sun 100PM",634165
45838698,"NFL $1.6M Wildcat [$250K to 1st]",2017-10-08,150,"$333.00","Sun 100PM",5338
45858572,"$12M Fantasy Football World Championship Qualifier #44",2017-10-08,150,"$5.00","Sun 100PM",17516
45856691,"NFL $500K Post Pattern",2017-10-08,150,"$8.00","Sun 100PM",73529
45858206,"NFL MASSIVE $25 Double Up",2017-10-08,150,"$25.00","Sun 100PM",13793
45858392,"NFL MASSIVE $5 Double Up",2017-10-08,150,"$5.00","Sun 100PM",45977
45925129,"NFL $250K Flea Flicker [$25K to 1st] (Early Only)",2017-10-08,150,"$5.00","Sun 100PM",59453
45858575,"$12M Fantasy Football World Championship Qualifier #45",2017-10-08,150,"$9.00","Sun 100PM",9665
45858574,"$12M Fantasy Football World Championship Qualifier #46",2017-10-08,150,"$16.00","Sun 100PM",5343
45856692,"NFL $150K First Down",2017-10-08,20,"$1.00","Sun 100PM",178359
45858207,"NFL MASSIVE $10 Double Up",2017-10-08,100,"$10.00","Sun 100PM",11494
45925131,"NFL $75K Play-Action [20 Entry Max] (Early Only)",2017-10-08,20,"$3.00","Sun 100PM",29726
45856688,"NFL $100K Flea Flicker",2017-10-08,150,"$5.00","Sun 100PM",23781
45859486,"NFL Fantasy Football Millionaire SUPERSatellite [400x]",2017-10-08,20,"$1.00","Sun 100PM",9512
45856699,"NFL $50K Quarter Jukebox [Just $0.25!] ",2017-10-08,20,"$0.25","Sun 100PM",237812
45928527,"NFL $800K Sunday Night Spectacular [$100K to 1st] (Primetime)",2017-10-08,150,"$5.00","Sun 830PM",190249
45927623,"NFL $200K Bootleg (Primetime)",2017-10-08,150,"$33.00","Sun 830PM",7067
45927625,"NFL $50K Play-Action [20 Entry Max] (Primetime)",2017-10-08,20,"$3.00","Sun 830PM",19817
46031235,"NFL $400K Afternoon Clash [$100K to 1st] (Afternoon Only)",2017-10-08,150,"$7.00","Sun 405PM",67226
46031234,"NFL $75K Play-Action [20 Entry Max] (Afternoon Only)",2017-10-08,20,"$3.00","Sun 405PM",29726
46045351,"NFL $50K Flea Flicker (Afternoon)",2017-10-08,150,"$5.00","Sun 405PM",11890
45927624,"NFL $25K First Down (Primetime)",2017-10-08,20,"$1.00","Sun 830PM",29726
46031203,"NFL $25K First Down (Afternoon Only)",2017-10-08,20,"$1.00","Sun 405PM",29726
45858387,"NFL GIANT $2 Double Up",2017-10-08,20,"$2.00","Sun 100PM",17241
45858390,"NFL GIANT $5 Double Up [20 Entry Max]",2017-10-08,20,"$5.00","Sun 100PM",11494
45858465,"NFL BIG 10x Booster [Top 500 Win $20]",2017-10-08,20,"$2.00","Sun 100PM",5882
45856689,"NFL $20K Safety",2017-10-08,20,"$2.00","Sun 100PM",11890
45858447,"NFL $2 Double Up",2017-10-08,20,"$2.00","Sun 100PM",8620
45925128,"NFL $15K First Down (Early Only)",2017-10-08,20,"$1.00","Sun 100PM",17835
45859487,"NFL Fantasy Football Millionaire SUPERSatellite [275x]",2017-10-08,20,"$0.25","Sun 100PM",26159
45925130,"NFL $7.5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-10-08,20,"$0.25","Sun 100PM",35671
45927650,"NFL $10K Quarter Jukebox [Just $0.25!] (Primetime)",2017-10-08,20,"$0.25","Sun 830PM",47562
46045346,"NFL $5K First Down (Afternoon)",2017-10-08,20,"$1.00","Sun 405PM",5945
45870925,"NFL Satellite to NBA $1M Tipoff Special [750x]",2017-10-08,20,"$0.25","Sun 100PM",10701
46031212,"NFL $7K Quarter Jukebox (Afternoon Only)",2017-10-08,20,"$0.25","Sun 405PM",33293
46045322,"NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-10-08,20,"$0.25","Sun 405PM",14268
46316614,"NFL $4M Fantasy Football Millionaire [$1M to 1st]",2017-10-15,150,"$20.00","Sun 100PM",235294
46316616,"NFL $1.5M Play-Action [$100K to 1st]",2017-10-15,20,"$3.00","Sun 100PM",594530
46316615,"NFL $2.2M Field General [$300K to 1st]",2017-10-15,150,"$444.00","Sun 100PM",5505
46329286,"NFL $350K Kickoff Special [$50K to 1st] (Thu-Mon)",2017-10-15,150,"$33.00","Thu 825PM",12368
46329285,"NFL $200K Play-Action [20 Entry Max] (Thu-Mon)",2017-10-15,20,"$3.00","Thu 825PM",79270
46341372,"$12M Fantasy Football World Championship Qualifier #57",2017-10-15,150,"$5.00","Sun 100PM",17065
46422115,"NFL $400K Early Only Rush [$100K to 1st] (Early Only)",2017-10-15,150,"$8.00","Sun 100PM",58823
46422106,"NFL $100K Play-Action [20 Entry Max] (Early Only)",2017-10-15,20,"$3.00","Sun 100PM",39635
46337094,"NFL $450K Post Pattern",2017-10-15,150,"$8.00","Sun 100PM",66176
46341373,"$12M Fantasy Football World Championship Qualifier #59",2017-10-15,150,"$16.00","Sun 100PM",5220
46344635,"NFL GIANT $5 Double Up (Thu-Mon)",2017-10-15,100,"$5.00","Thu 825PM",9195
46341374,"$12M Fantasy Football World Championship Qualifier #58",2017-10-15,150,"$9.00","Sun 100PM",9383
46337080,"NFL $150K First Down",2017-10-15,20,"$1.00","Sun 100PM",178359
46342669,"NFL MASSIVE $5 Double Up",2017-10-15,100,"$5.00","Sun 100PM",40229
46435023,"NFL $800K Sunday Night Spectacular [$100K to 1st] (Primetime)",2017-10-15,150,"$5.00","Sun 830PM",190249
46435018,"NFL $200K Bootleg (Primetime)",2017-10-15,150,"$33.00","Sun 830PM",7067
46435019,"NFL $50K Play-Action [20 Entry Max] (Primetime)",2017-10-15,20,"$3.00","Sun 830PM",19817
46342650,"NFL MASSIVE $25 Double Up",2017-10-15,150,"$25.00","Sun 100PM",12643
46417639,"NFL $75K Flea Flicker",2017-10-15,150,"$5.00","Sun 100PM",17835
46337092,"NFL $50K Quarter Jukebox [Just $0.25!] ",2017-10-15,20,"$0.25","Sun 100PM",237812
46344652,"NFL Fantasy Football Millionaire SUPERSatellite [250x] (Thu-Mon)",2017-10-15,20,"$1.00","Thu 825PM",5945
46344653,"NFL Fantasy Football Millionaire SUPERSatellite [75x] (Thu-Mon)",2017-10-15,20,"$0.25","Thu 825PM",7134
46329287,"NFL $75K Post Pattern (Thu-Mon)",2017-10-15,150,"$8.00","Thu 825PM",11030
46343667,"NFL $30K First Down (Thu-Mon)",2017-10-15,20,"$1.00","Thu 825PM",35671
46343665,"NFL $15K Quarter Jukebox [Just $0.25!]  (Thu-Mon)",2017-10-15,20,"$0.25","Thu 825PM",71343
46342668,"NFL GIANT $2 Double Up",2017-10-15,20,"$2.00","Sun 100PM",14367
46342645,"NFL MASSIVE $10 Double Up",2017-10-15,100,"$10.00","Sun 100PM",11494
46338104,"NFL BIG 10x Booster [Top 500 Win $20]",2017-10-15,20,"$2.00","Sun 100PM",5882
46342672,"NFL GIANT $5 Double Up [20 Entry Max]",2017-10-15,20,"$5.00","Sun 100PM",8045
46342667,"NFL $2 Double Up",2017-10-15,20,"$2.00","Sun 100PM",5747
46337083,"NFL $10K Safety",2017-10-15,20,"$2.00","Sun 100PM",5945
46422111,"NFL $15K First Down (Early Only)",2017-10-15,20,"$1.00","Sun 100PM",17835
46343739,"NFL  Fantasy Football Millionaire SUPERSatellite [375x]",2017-10-15,20,"$1.00","Sun 100PM",8917
46343740,"NFL Fantasy Football Millionaire SUPERSatellite [275x]",2017-10-15,20,"$0.25","Sun 100PM",26159
46384700,"NFL Satellite to NBA $1M Tipoff Special [700x]",2017-10-15,20,"$0.25","Sun 100PM",9988
46422112,"NFL $7.5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-10-15,20,"$0.25","Sun 100PM",35671
46435024,"NFL $30K First Down (Primetime)",2017-10-15,20,"$1.00","Sun 830PM",35671
46419173,"NFL $10K Quarter Jukebox [Just $0.25!] (Primetime)",2017-10-15,20,"$0.25","Sun 830PM",47562
46765664,"NFL $4M Fantasy Football Millionaire [$1M to 1st]",2017-10-22,150,"$20.00","Sun 100PM",235294
46765665,"NFL $1.5M Play-Action [$100K to 1st]",2017-10-22,20,"$3.00","Sun 100PM",594530
46765666,"NFL $1.5M Wildcat [$200K to 1st]",2017-10-22,150,"$333.00","Sun 100PM",5005
46785966,"$12M Fantasy Football World Championship Qualifier #65",2017-10-22,150,"$5.00","Sun 100PM",17065
46797127,"NFL $400K Post Pattern",2017-10-22,150,"$8.00","Sun 100PM",58823
46853704,"NFL $333K Early Only Rush [$50K to 1st] (Early Only)",2017-10-22,150,"$8.00","Sun 100PM",48970
46785968,"$12M Fantasy Football World Championship Qualifier #66",2017-10-22,150,"$9.00","Sun 100PM",9383
46784884,"NFL $150K First Down",2017-10-22,20,"$1.00","Sun 100PM",178359
46787215,"NFL MASSIVE $5 Double Up",2017-10-22,100,"$5.00","Sun 100PM",34482
46787050,"NFL MASSIVE $25 Double Up",2017-10-22,150,"$25.00","Sun 100PM",11494
46787216,"NFL MASSIVE $10 Double Up",2017-10-22,100,"$10.00","Sun 100PM",11494
46853690,"NFL $100K Play-Action [20 Entry Max] (Early Only)",2017-10-22,20,"$3.00","Sun 100PM",39635
46785967,"$12M Fantasy Football World Championship Qualifier #67",2017-10-22,150,"$16.00","Sun 100PM",5220
46787855,"NFL $75K Flea Flicker",2017-10-22,150,"$5.00","Sun 100PM",17835
46787213,"NFL GIANT $2 Double Up",2017-10-22,20,"$2.00","Sun 100PM",14367
46784890,"NFL $50K Quarter Jukebox [Just $0.25!] ",2017-10-22,20,"$0.25","Sun 100PM",237812
46950992,"NFL $40K Flea Flicker (Sun-Mon)",2017-10-22,150,"$5.00","Sun 100PM",9512
46787221,"NFL GIANT $5 Double Up [20 Entry Max]",2017-10-22,20,"$5.00","Sun 100PM",6896
46787238,"NFL $20K Super Booster [Top 200 Win $100]",2017-10-22,20,"$4.00","Sun 100PM",5882
46787239,"NFL BIG 10x Booster [Top 500 Win $20]",2017-10-22,20,"$2.00","Sun 100PM",5882
46784891,"NFL $20K Front Four",2017-10-22,20,"$4.00","Sun 100PM",5945
46853698,"NFL $20K First Down (Early Only)",2017-10-22,20,"$1.00","Sun 100PM",23781
46784886,"NFL $10K Safety",2017-10-22,20,"$2.00","Sun 100PM",5945
46787212,"NFL $2 Double Up",2017-10-22,20,"$2.00","Sun 100PM",5747
46853699,"NFL $7.5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-10-22,20,"$0.25","Sun 100PM",35671
46789125,"NFL Fantasy Football Millionaire SUPERSatellite [350x]",2017-10-22,20,"$1.00","Sun 100PM",8323
46864275,"NFL The $1M Rematch (Primetime)",2017-10-22,150,"$5.00","Sun 830PM",237812
46878005,"NFL $200K 28 to 3 Comeback Special (Primetime)",2017-10-22,150,"$28.03","Sun 830PM",8320
46862245,"$12M Fantasy Football World Championship Qualifier #73 (Primetime)",2017-10-22,150,"$16.00","Sun 830PM",5220
46864270,"NFL $40K Play-Action (Primetime)",2017-10-22,20,"$3.00","Sun 830PM",15854
46950619,"NFL $300K Afternoon Clash [$50K to 1st] (Afternoon Only)",2017-10-22,150,"$7.00","Sun 405PM",50420
46950608,"NFL $100K Play-Action [20 Entry Max] (Afternoon Only)",2017-10-22,20,"$3.00","Sun 405PM",39635
46958985,"NFL $80K Flea Flicker (Afternoon Turbo)",2017-10-22,150,"$5.00","Sun 425PM",19024
46958984,"NFL $7.5K First Down (Afternoon Turbo)",2017-10-22,20,"$1.00","Sun 425PM",8917
46957909,"NFL $40K Flea Flicker (Afternoon)",2017-10-22,150,"$5.00","Sun 405PM",9512
46950611,"NFL $25K First Down (Afternoon Only)",2017-10-22,20,"$1.00","Sun 405PM",29726
46861678,"NFL $40K First Down (Primetime)",2017-10-22,20,"$1.00","Sun 830PM",47562
46861677,"NFL $10K Quarter Jukebox [Just $0.25!] (Primetime)",2017-10-22,20,"$0.25","Sun 830PM",47562
46789126,"NFL Fantasy Football Millionaire SUPERSatellite [250x]",2017-10-22,20,"$0.25","Sun 100PM",23781
46957912,"NFL $7.5K First Down (Afternoon)",2017-10-22,20,"$1.00","Sun 405PM",8917
46950615,"NFL $7.5K Quarter Jukebox [Just $0.25!] (Afternoon Only)",2017-10-22,20,"$0.25","Sun 405PM",35671
46950993,"NFL $6K First Down (Sun-Mon)",2017-10-22,20,"$1.00","Sun 100PM",7134
46950989,"NFL $3K Quarter Jukebox [Just $0.25!] (Sun-Mon)",2017-10-22,20,"$0.25","Sun 100PM",14268
46958969,"NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon Turbo)",2017-10-22,20,"$0.25","Sun 425PM",14268
46957899,"NFL $2.5K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-10-22,20,"$0.25","Sun 405PM",11890
47319651,"NFL $3.6M Fantasy Football Millionaire [$1M to 1st]",2017-10-29,150,"$20.00","Sun 100PM",211764
47319653,"NFL $1.4M Play-Action [$100K to 1st]",2017-10-29,20,"$3.00","Sun 100PM",554894
47453823,"NFL $225K Early Only Rush [$25K to 1st]",2017-10-29,150,"$8.00","Sun 100PM",33088
47351269,"$12M Fantasy Football World Championship Qualifier #75",2017-10-29,150,"$5.00","Sun 100PM",17065
47351271,"$12M Fantasy Football World Championship Qualifier #76",2017-10-29,150,"$9.00","Sun 100PM",9383
47351270,"$12M Fantasy Football World Championship Qualifier #77",2017-10-29,150,"$16.00","Sun 100PM",5220
47346624,"NFL $350K Post Pattern",2017-10-29,150,"$8.00","Sun 100PM",51470
47351089,"NFL MASSIVE $5 Double Up",2017-10-29,100,"$5.00","Sun 100PM",34482
47350870,"NFL MASSIVE $25 Double Up",2017-10-29,150,"$25.00","Sun 100PM",11494
47348106,"NFL $135K First Down",2017-10-29,20,"$1.00","Sun 100PM",160523
47453813,"NFL $100K Play-Action [20 Entry Max] (Early Only)",2017-10-29,20,"$3.00","Sun 100PM",39635
47453818,"NFL $20K First Down (Early Only)",2017-10-29,20,"$1.00","Sun 100PM",23781
47358792,"NFL Fantasy Football Millionaire SUPERSatellite [325x]",2017-10-29,20,"$1.00","Sun 100PM",7728
47346622,"NFL $50K Quarter Jukebox [Just $0.25!] ",2017-10-29,20,"$0.25","Sun 100PM",237812
47351086,"NFL GIANT $2 Double Up",2017-10-29,20,"$2.00","Sun 100PM",11494
47351090,"NFL MASSIVE $10 Double Up",2017-10-29,100,"$10.00","Sun 100PM",11494
47349183,"NFL $20K Super Booster [Top 200 Win $100]",2017-10-29,20,"$4.00","Sun 100PM",5882
47349184,"NFL BIG 10x Booster [Top 500 Win $20]",2017-10-29,20,"$2.00","Sun 100PM",5882
47351095,"NFL GIANT $5 Double Up [20 Entry Max]",2017-10-29,20,"$5.00","Sun 100PM",6896
