"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"RB","Giovani Bernard (0000000)","Giovani Bernard",0,4300,"Den@Cin 00:00PM ET","Cin","Giovani","Bernard","Den",10.6,12,2,0.183908045977011,0
"WR","Torrey Smith (0000000)","Torrey Smith",0,4300,"SF@Sea 00:00PM ET","SF","Torrey","Smith","Sea",11.06,11,2,0.219178082191781,0
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,4300,"SD@Ind 00:00PM ET","SD","Tyrell","Williams","Ind",13.32,13.1,2,0.166666666666667,0
"TE","Jason Witten (0000000)","Jason Witten",0,4300,"Chi@Dal 00:00PM ET","Dal","Jason","Witten","Chi",10.41,11.9,2,0.233766233766234,0
"WR","Anquan Boldin (0000000)","Anquan Boldin",0,4200,"Det@GB 00:00PM ET","Det","Anquan","Boldin","GB",9.55,8.2,3,0.144578313253012,0
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,4200,"SF@Sea 00:00PM ET","Sea","Tyler","Lockett","SF",12.2,13.8,2,0.192771084337349,0
"WR","Michael Thomas (0000000)","Michael Thomas",0,4200,"Atl@NO 00:00PM ET","NO","Michael","Thomas","Atl",9.86,12.3,3,0.137931034482759,0
"RB","Duke Johnson (0000000)","Duke Johnson",0,4200,"Cle@Mia 00:00PM ET","Cle","Duke","Johnson","Mia",9.02,11.3,3,0.183333333333333,0
"RB","James White (0000000)","James White",0,4200,"Hou@NE 00:00PM ET","NE","James","White","Hou",9.8,9.9,2,0.162162162162162,0
"RB","Matt Jones (0000000)","Matt Jones",0,4100,"Was@NYG 00:00PM ET","Was","Matt","Jones","NYG",10.34,11.8,8,0.0232558139534884,0
"WR","Devin Funchess (0000000)","Devin Funchess",0,4100,"Min@Car 00:00PM ET","Car","Devin","Funchess","Min",7.72,6.6,3,0.108108108108108,0
"WR","Tavon Austin (0000000)","Tavon Austin",0,4100,"LA@TB 00:00PM ET","LA","Tavon","Austin","TB",11.6,13.7,1,0.328125,0
"WR","Steve Smith (0000000)","Steve Smith",0,4100,"Bal@Jax 00:00PM ET","Bal","Steve","Smith","Jax",11.28,11.6,2,0.194444444444444,0
"WR","Davante Adams (0000000)","Davante Adams",0,4100,"Det@GB 00:00PM ET","GB","Davante","Adams","Det",10.06,9.5,3,0.207792207792208,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,4000,"Cle@Mia 00:00PM ET","Cle","Gary","Barnidge","Mia",9.3,9.7,4,0.116666666666667,0
"WR","Kevin White (0000000)","Kevin White",0,4000,"Chi@Dal 00:00PM ET","Chi","Kevin","White","Dal",8.9,11.6,2,0.220338983050847,0
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,4000,"Cle@Mia 00:00PM ET","Mia","Jay","Ajayi","Cle",6.62,9.2,6,0.0555555555555556,0
"RB","James Starks (0000000)","James Starks",0,4000,"Det@GB 00:00PM ET","GB","James","Starks","Det",6.72,6.9,7,0.025974025974026,0
"RB","Justin Forsett (0000000)","Justin Forsett",0,3900,"Bal@Jax 00:00PM ET","Bal","Justin","Forsett","Jax",10.31,12.6,9,0,0
"WR","Eli Rogers (0000000)","Eli Rogers",0,3900,"Pit@Phi 00:00PM ET","Pit","Eli","Rogers","Phi",8.79,6.2,4,0.126760563380282,0
"WR","Vincent Jackson (0000000)","Vincent Jackson",0,3900,"LA@TB 00:00PM ET","TB","Vincent","Jackson","LA",11,14,2,0.189873417721519,0
"WR","Kenny Britt (0000000)","Kenny Britt",0,3900,"LA@TB 00:00PM ET","LA","Kenny","Britt","TB",9.33,9.6,2,0.25,0
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3900,"Was@NYG 00:00PM ET","Was","Pierre","Garcon","NYG",9.61,9.7,4,0.13953488372093,0
"TE","Zach Ertz (0000000)","Zach Ertz",0,3900,"Pit@Phi 00:00PM ET","Phi","Zach","Ertz","Pit",0,0,3,0.115942028985507,0
"WR","Chris Hogan (0000000)","Chris Hogan",0,3900,"Hou@NE 00:00PM ET","NE","Chris","Hogan","Hou",9,6.3,4,0.148648648648649,0
"RB","Chris Ivory (0000000)","Chris Ivory",0,3900,"Bal@Jax 00:00PM ET","Jax","Chris","Ivory","Bal",9.8,8,11,0,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3800,"Min@Car 00:00PM ET","Min","Jerick","McKinnon","Car",11.16,12.7,6,0.0454545454545455,0
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,3800,"SD@Ind 00:00PM ET","Ind","Dwayne","Allen","SD",10.82,9.8,2,0.125,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,3800,"Pit@Phi 00:00PM ET","Pit","Sammie","Coates","Phi",7.61,5.1,5,0.0985915492957746,0
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,3800,"Was@NYG 00:00PM ET","Was","Jamison","Crowder","NYG",10.88,8.9,1,0.197674418604651,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3800,"Min@Car 00:00PM ET","Car","Fozzy","Whittaker","Min",8.9,5.8,6,0.0675675675675676,0
"RB","Derrick Henry (0000000)","Derrick Henry",0,3700,"Oak@Ten 00:00PM ET","Ten","Derrick","Henry","Oak",6.75,7.4,7,0.04,0
"RB","Shane Vereen (0000000)","Shane Vereen",0,3700,"Was@NYG 00:00PM ET","NYG","Shane","Vereen","Was",11.4,0,4,0.123287671232877,0
"WR","Danny Amendola (0000000)","Danny Amendola",0,3700,"Hou@NE 00:00PM ET","NE","Danny","Amendola","Hou",8.2,8.1,5,0.121621621621622,1
"RB","Jeremy Hill (0000000)","Jeremy Hill",0,3700,"Den@Cin 00:00PM ET","Cin","Jeremy","Hill","Den",8.62,9.8,6,0.0574712643678161,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,3700,"Min@Car 00:00PM ET","Car","Ted","Ginn","Min",7.16,6.7,5,0.0810810810810811,0
"RB","Darren Sproles (0000000)","Darren Sproles",0,3700,"Pit@Phi 00:00PM ET","Phi","Darren","Sproles","Pit",8.98,10.2,4,0.101449275362319,0
"RB","Alfred Morris (0000000)","Alfred Morris",0,3700,"Chi@Dal 00:00PM ET","Dal","Alfred","Morris","Chi",5.96,4.1,9,0.012987012987013,0
"TE","Eric Ebron (0000000)","Eric Ebron",0,3700,"Det@GB 00:00PM ET","Det","Eric","Ebron","GB",12.51,9.8,3,0.144578313253012,0
"RB","Andre Ellington (0000000)","Andre Ellington",0,3600,"Ari@Buf 00:00PM ET","Ari","Andre","Ellington","Buf",0,3.9,8,0.0405405405405405,0
"RB","Jalen Richard (0000000)","Jalen Richard",0,3600,"Oak@Ten 00:00PM ET","Oak","Jalen","Richard","Ten",0,3.1,6,0.0459770114942529,0
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3600,"Cle@Mia 00:00PM ET","Mia","Kenyan","Drake","Cle",9.85,10.4,7,0.0277777777777778,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3600,"Cle@Mia 00:00PM ET","Mia","Kenny","Stills","Cle",8.29,9.6,3,0.138888888888889,0
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3600,"Det@GB 00:00PM ET","Det","Dwayne","Washington","GB",7.36,6.7,9,0,0
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3600,"SD@Ind 00:00PM ET","SD","Dontrelle","Inman","Ind",4.74,9.5,5,0.121212121212121,0
"WR","Seth Roberts (0000000)","Seth Roberts",0,3500,"Oak@Ten 00:00PM ET","Oak","Seth","Roberts","Ten",7.64,6.6,4,0.114942528735632,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3500,"Den@Cin 00:00PM ET","Cin","Tyler","Boyd","Den",9.72,7.8,5,0.126436781609195,0
"RB","Charcandrick West (0000000)","Charcandrick West",0,3500,"NYJ@KC 00:00PM ET","KC","Charcandrick","West","NYJ",8.46,2.5,5,0.0963855421686747,0
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3500,"Pit@Phi 00:00PM ET","Phi","Nelson","Agholor","Pit",9.03,8.4,2,0.173913043478261,0
"TE","Jesse James (0000000)","Jesse James",0,3500,"Pit@Phi 00:00PM ET","Pit","Jesse","James","Phi",9.64,9.3,3,0.169014084507042,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,3500,"Chi@Dal 00:00PM ET","Chi","Eddie","Royal","Dal",9.06,9.4,3,0.203389830508475,0
"RB","Chris Johnson (0000000)","Chris Johnson",0,3500,"Ari@Buf 00:00PM ET","Ari","Chris","Johnson","Buf",5.28,2.9,11,0,0
"RB","Terrance West (0000000)","Terrance West",0,3500,"Bal@Jax 00:00PM ET","Bal","Terrance","West","Jax",7.97,10.5,5,0.0694444444444444,0
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3400,"Oak@Ten 00:00PM ET","Oak","DeAndre","Washington","Ten",6.18,5.2,9,0.0229885057471264,0
"WR","Andre Johnson (0000000)","Andre Johnson",0,3400,"Oak@Ten 00:00PM ET","Ten","Andre","Johnson","Oak",5.64,2,3,0.146666666666667,0
"RB","Chris Thompson (0000000)","Chris Thompson",0,3400,"Was@NYG 00:00PM ET","Was","Chris","Thompson","NYG",8.84,7.9,5,0.0697674418604651,0
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,3400,"Cle@Mia 00:00PM ET","Cle","Terrelle","Pryor","Mia",11.78,14.1,1,0.283333333333333,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3400,"Bal@Jax 00:00PM ET","Bal","Dennis","Pitta","Jax",12.38,10.7,1,0.222222222222222,0
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,3400,"Den@Cin 00:00PM ET","Cin","Brandon","LaFell","Den",9.14,6.9,3,0.149425287356322,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3400,"LA@TB 00:00PM ET","LA","Benny","Cunningham","TB",3.17,5.6,6,0.046875,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3400,"SF@Sea 00:00PM ET","SF","Shaun","Draughn","Sea",5.03,6.5,7,0.0410958904109589,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3400,"SF@Sea 00:00PM ET","SF","Jeremy","Kerley","Sea",11.01,7.7,1,0.246575342465753,0
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3400,"SF@Sea 00:00PM ET","Sea","Jermaine","Kearse","SF",9.7,10.3,3,0.168674698795181,0
"RB","Bilal Powell (0000000)","Bilal Powell",0,3400,"NYJ@KC 00:00PM ET","NYJ","Bilal","Powell","KC",6.36,5.5,5,0.0821917808219178,0
"RB","Alfred Blue (0000000)","Alfred Blue",0,3400,"Hou@NE 00:00PM ET","Hou","Alfred","Blue","NE",1.97,1.6,11,0,0
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,3300,"Ari@Buf 00:00PM ET","Buf","Mike","Gillislee","Ari",3.68,1.3,7,0.0576923076923077,0
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3300,"Hou@NE 00:00PM ET","Hou","Jaelen","Strong","NE",3.41,6.3,10,0.0149253731343284,0
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3300,"Oak@Ten 00:00PM ET","Ten","Rishard","Matthews","Oak",8.93,11.2,5,0.12,0
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3300,"SF@Sea 00:00PM ET","Sea","C.J.","Prosise","SF",0,0,9,0.0120481927710843,0
"RB","Jordan Howard (0000000)","Jordan Howard",0,3300,"Chi@Dal 00:00PM ET","Chi","Jordan","Howard","Dal",5.85,6.9,6,0.0338983050847458,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3300,"Chi@Dal 00:00PM ET","Dal","Terrance","Williams","Chi",5.03,5.6,4,0.0649350649350649,0
"RB","Tim Hightower (0000000)","Tim Hightower",0,3300,"Atl@NO 00:00PM ET","NO","Tim","Hightower","Atl",2.46,4.8,9,0.0114942528735632,0
"TE","Coby Fleener (0000000)","Coby Fleener",0,3300,"Atl@NO 00:00PM ET","NO","Coby","Fleener","Atl",10.24,11.3,3,0.137931034482759,0
"WR","Jaron Brown (0000000)","Jaron Brown",0,3300,"Ari@Buf 00:00PM ET","Ari","Jaron","Brown","Buf",5.05,2.4,7,0.0540540540540541,0
"WR","Robert Woods (0000000)","Robert Woods",0,3200,"Ari@Buf 00:00PM ET","Buf","Robert","Woods","Ari",8.91,11.1,4,0.134615384615385,0
"WR","Jeff Janis (0000000)","Jeff Janis",0,3200,"Det@GB 00:00PM ET","GB","Jeff","Janis","Det",0,0,11,0,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,3200,"Min@Car 00:00PM ET","Min","Adam","Thielen","Car",9.02,6,3,0.151515151515152,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3200,"Pit@Phi 00:00PM ET","Pit","Darrius","Heyward-Bey","Phi",3.25,2.2,7,0.028169014084507,0
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3200,"Pit@Phi 00:00PM ET","Phi","Dorial","Green-Beckham","Pit",6.94,5.9,6,0.0869565217391304,0
"WR","Cole Beasley (0000000)","Cole Beasley",0,3200,"Chi@Dal 00:00PM ET","Dal","Cole","Beasley","Chi",11.24,10.1,1,0.25974025974026,0
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,3200,"Atl@NO 00:00PM ET","Atl","Jacob","Tamme","NO",13.63,10.2,1,0.208333333333333,0
"RB","Reggie Bush (0000000)","Reggie Bush",0,3200,"Ari@Buf 00:00PM ET","Buf","Reggie","Bush","Ari",0,3.4,8,0.0192307692307692,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3100,"Bal@Jax 00:00PM ET","Bal","Kamar","Aiken","Jax",3.41,6.4,8,0.0555555555555556,0
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3100,"Min@Car 00:00PM ET","Min","Laquon","Treadwell","Car",0,1.8,9,0,0
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3100,"Min@Car 00:00PM ET","Min","Kyle","Rudolph","Car",9.47,10.3,2,0.257575757575758,0
"WR","Quinton Patton (0000000)","Quinton Patton",0,3100,"SF@Sea 00:00PM ET","SF","Quinton","Patton","Sea",7.22,6.5,3,0.150684931506849,0
"WR","Chris Conley (0000000)","Chris Conley",0,3100,"NYJ@KC 00:00PM ET","KC","Chris","Conley","NYJ",5.5,5.8,3,0.132530120481928,0
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3100,"Chi@Dal 00:00PM ET","Chi","Ka'Deem","Carey","Dal",4.69,0,7,0.0169491525423729,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3100,"Atl@NO 00:00PM ET","NO","Travaris","Cadet","Atl",8.96,5.6,5,0.126436781609195,0
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"SD@Ind 00:00PM ET","Ind","Chester","Rogers","SD",0,6.6,9,0.0227272727272727,0
"RB","James Develin (0000000)","James Develin",0,3000,"Hou@NE 00:00PM ET","NE","James","Develin","Hou",0,0,0,0,0
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Hou@NE 00:00PM ET","NE","Brandon","Bolden","Hou",0,0,10,0,0
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Hou@NE 00:00PM ET","Hou","Jay","Prosch","NE",0,0,0,0,0
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Hou@NE 00:00PM ET","Hou","Tyler","Ervin","NE",0,4.3,9,0.0298507462686567,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"Hou@NE 00:00PM ET","NE","D.J.","Foster","Hou",0,1.8,7,0.027027027027027,0
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Hou@NE 00:00PM ET","NE","Matt","Slater","Hou",0,0,0,0,0
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Hou@NE 00:00PM ET","Hou","Keith","Mumphery","NE",0,2.1,0,0,0
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Hou@NE 00:00PM ET","Hou","Braxton","Miller","NE",0,0,5,0.0746268656716418,0
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"Hou@NE 00:00PM ET","NE","Malcolm","Mitchell","Hou",3.64,1.5,6,0.0945945945945946,0
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Ari@Buf 00:00PM ET","Buf","Jerome","Felton","Ari",0,0,10,0,0
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"Ari@Buf 00:00PM ET","Ari","Stepfan","Taylor","Buf",0,0,0,0,0
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Ari@Buf 00:00PM ET","Buf","Jonathan","Williams","Ari",0,0,0,0,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Ari@Buf 00:00PM ET","Buf","Brandon","Tate","Ari",0,0,10,0,0
"WR","Greg Salas (0000000)","Greg Salas",0,3000,"Ari@Buf 00:00PM ET","Buf","Greg","Salas","Ari",0,0,5,0.115384615384615,1
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3000,"Ari@Buf 00:00PM ET","Buf","Marquise","Goodwin","Ari",7.36,18.45,6,0.0961538461538462,1
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"Ari@Buf 00:00PM ET","Buf","Walt","Powell","Ari",0,5.2,10,0,0
"WR","J.J. Nelson (0000000)","J.J. Nelson",0,3000,"Ari@Buf 00:00PM ET","Ari","J.J.","Nelson","Buf",0,4.4,9,0.027027027027027,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@Ten 00:00PM ET","Oak","Taiwan","Jones","Ten",0,0,9,0.0229885057471264,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Oak@Ten 00:00PM ET","Ten","Jalston","Fowler","Oak",0,0,0,0,0
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Oak@Ten 00:00PM ET","Oak","Jamize","Olawale","Ten",0,0,0,0,0
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Oak@Ten 00:00PM ET","Ten","Antonio","Andrews","Oak",0,0,0,0,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Oak@Ten 00:00PM ET","Ten","Harry","Douglas","Oak",5.08,1.5,6,0.0533333333333333,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Oak@Ten 00:00PM ET","Ten","Marc","Mariani","Oak",0,0,0,0,0
"WR","Kendall Wright (0000000)","Kendall Wright",0,3000,"Oak@Ten 00:00PM ET","Ten","Kendall","Wright","Oak",0,5.8,10,0,0
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Oak@Ten 00:00PM ET","Oak","Andre","Holmes","Ten",4.08,2.4,6,0.0459770114942529,0
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Oak@Ten 00:00PM ET","Oak","Johnny","Holton","Ten",0,1.4,12,0.0114942528735632,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Was@NYG 00:00PM ET","NYG","Bobby","Rainey","Was",0,0,9,0,0
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3000,"Was@NYG 00:00PM ET","NYG","Orleans","Darkwa","Was",6.98,5.8,8,0.0136986301369863,0
"RB","Rob Kelley (0000000)","Rob Kelley",0,3000,"Was@NYG 00:00PM ET","Was","Rob","Kelley","NYG",0,1.9,11,0,0
"RB","Paul Perkins (0000000)","Paul Perkins",0,3000,"Was@NYG 00:00PM ET","NYG","Paul","Perkins","Was",0,4.2,9,0,0
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Was@NYG 00:00PM ET","NYG","Dwayne","Harris","Was",0,1.5,0,0,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Was@NYG 00:00PM ET","NYG","Tavarres","King","Was",0,0,9,0,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Was@NYG 00:00PM ET","Was","Ryan","Grant","NYG",0,0,8,0.0232558139534884,0
"WR","Josh Doctson (0000000)","Josh Doctson",0,3000,"Was@NYG 00:00PM ET","Was","Josh","Doctson","NYG",0,7.7,5,0.0697674418604651,0
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Was@NYG 00:00PM ET","Was","Rashad","Ross","NYG",0,0,11,0,0
"WR","Roger Lewis (0000000)","Roger Lewis",0,3000,"Was@NYG 00:00PM ET","NYG","Roger","Lewis","Was",0,0,9,0,0
"RB","Isaiah Pead (0000000)","Isaiah Pead",0,3000,"Cle@Mia 00:00PM ET","Mia","Isaiah","Pead","Cle",0,0,11,0,0
"RB","Malcolm Johnson (0000000)","Malcolm Johnson",0,3000,"Cle@Mia 00:00PM ET","Cle","Malcolm","Johnson","Mia",0,0,0,0,0
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cle@Mia 00:00PM ET","Cle","George","Atkinson","Mia",0,0,0,0,0
"RB","Damien Williams (0000000)","Damien Williams",0,3000,"Cle@Mia 00:00PM ET","Mia","Damien","Williams","Cle",0,0,7,0.0277777777777778,0
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3000,"Cle@Mia 00:00PM ET","Cle","Andrew","Hawkins","Mia",6.21,9.2,5,0.1,0
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Cle@Mia 00:00PM ET","Mia","Justin","Hunter","Cle",0,0,10,0,0
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Cle@Mia 00:00PM ET","Mia","Jakeem","Grant","Cle",0,0,11,0,0
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Cle@Mia 00:00PM ET","Cle","Jordan","Payton","Mia",0,0,9,0,0
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cle@Mia 00:00PM ET","Cle","Ricardo","Louis","Mia",0,3.8,9,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Cle@Mia 00:00PM ET","Mia","Leonte","Carroo","Cle",0,3.1,7,0.0277777777777778,0
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cle@Mia 00:00PM ET","Cle","Rashard","Higgins","Mia",5.3,6.5,8,0.0166666666666667,0
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@Jax 00:00PM ET","Bal","Kyle","Juszczyk","Jax",0,2.6,0,0,0
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Bal@Jax 00:00PM ET","Jax","Denard","Robinson","Bal",0,2.4,8,0.0227272727272727,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Bal@Jax 00:00PM ET","Jax","Corey","Grant","Bal",0,0,10,0.0113636363636364,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Bal@Jax 00:00PM ET","Bal","Javorius","Allen","Jax",0,0,10,0,0
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3000,"Bal@Jax 00:00PM ET","Bal","Kenneth","Dixon","Jax",0,0,10,0,0
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@Jax 00:00PM ET","Bal","Devin","Hester","Jax",0,0,0,0,0
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Bal@Jax 00:00PM ET","Jax","Bryan","Walters","Bal",0,0,11,0,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Bal@Jax 00:00PM ET","Jax","Arrelious","Benn","Bal",0,1,8,0.0227272727272727,0
"WR","Marqise Lee (0000000)","Marqise Lee",0,3000,"Bal@Jax 00:00PM ET","Jax","Marqise","Lee","Bal",7.78,5.3,5,0.102272727272727,0
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Bal@Jax 00:00PM ET","Jax","Rashad","Greene","Bal",4.3,3,7,0.0454545454545455,0
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Bal@Jax 00:00PM ET","Bal","Chris","Moore","Jax",0,1.1,5,0.0694444444444444,0
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3000,"Bal@Jax 00:00PM ET","Bal","Breshad","Perriman","Jax",4.92,8.3,4,0.0833333333333333,0
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Det@GB 00:00PM ET","Det","Mike","Burton","GB",0,0,0,0,0
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Det@GB 00:00PM ET","Det","Zach","Zenner","GB",4.18,2.4,0,0,0
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"Det@GB 00:00PM ET","GB","Aaron","Ripkowski","Det",0,0,0,0,0
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Det@GB 00:00PM ET","Det","Andre","Roberts","GB",2.51,1.1,7,0.0120481927710843,0
"WR","Jared Abbrederis (0000000)","Jared Abbrederis",0,3000,"Det@GB 00:00PM ET","GB","Jared","Abbrederis","Det",2.42,1.8,8,0.012987012987013,0
"WR","Ty Montgomery (0000000)","Ty Montgomery",0,3000,"Det@GB 00:00PM ET","GB","Ty","Montgomery","Det",0,0,8,0.012987012987013,0
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"Det@GB 00:00PM ET","GB","Trevor","Davis","Det",0,0,8,0.012987012987013,0
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Den@Cin 00:00PM ET","Cin","Rex","Burkhead","Den",0,0,10,0,0
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,3000,"Den@Cin 00:00PM ET","Den","Kapri","Bibbs","Cin",0,0,6,0.0333333333333333,0
"RB","Andy Janovich (0000000)","Andy Janovich",0,3000,"Den@Cin 00:00PM ET","Den","Andy","Janovich","Cin",0,0,0,0,0
"RB","Devontae Booker (0000000)","Devontae Booker",0,3000,"Den@Cin 00:00PM ET","Den","Devontae","Booker","Cin",4.23,5,8,0.0166666666666667,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Den@Cin 00:00PM ET","Den","Jordan","Norwood","Cin",4.7,2.1,5,0.0833333333333333,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Den@Cin 00:00PM ET","Den","Bennie","Fowler","Cin",2.76,1.5,11,0,0
"WR","James Wright (0000000)","James Wright",0,3000,"Den@Cin 00:00PM ET","Cin","James","Wright","Den",2.32,0,8,0.0229885057471264,0
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Den@Cin 00:00PM ET","Den","Jordan","Taylor","Cin",0,0,8,0.0166666666666667,0
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"Den@Cin 00:00PM ET","Den","Cody","Latimer","Cin",0,1.9,6,0.0333333333333333,0
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Den@Cin 00:00PM ET","Cin","Alex","Erickson","Den",0,0,9,0.0114942528735632,0
"WR","Cody Core (0000000)","Cody Core",0,3000,"Den@Cin 00:00PM ET","Cin","Cody","Core","Den",0,0,0,0,0
"TE","Virgil Green (0000000)","Virgil Green",0,3000,"Den@Cin 00:00PM ET","Den","Virgil","Green","Cin",0,0,4,0.133333333333333,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Min@Car 00:00PM ET","Car","Mike","Tolbert","Min",0,5,0,0,0
"RB","Matt Asiata (0000000)","Matt Asiata",0,3000,"Min@Car 00:00PM ET","Min","Matt","Asiata","Car",7.4,8,7,0.0151515151515152,0
"RB","Zach Line (0000000)","Zach Line",0,3000,"Min@Car 00:00PM ET","Min","Zach","Line","Car",0,0,0,0,0
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3000,"Min@Car 00:00PM ET","Car","Cameron","Artis-Payne","Min",8.79,6.6,10,0,0
