"player","salary","team","pos","opp","ceil","floor","fpts"
"Adam Humphries","3000","TBB","WR","DEN","","","10.81"
"Jacquizz Rodgers","3000","TBB","RB","DEN","","","5"
"John Phillips","2500","DEN","TE","TBB","","","8.24"
"Charles Sims","5600","TBB","RB","DEN","","","14.7"
"Mike Evans","6500","TBB","WR","DEN","","","18.85"
"Vincent Jackson","3400","TBB","WR","DEN","","","9.64"
"Brandon Coleman","3000","NOS","WR","SDC","","","5.17"
"Coby Fleener","3200","NOS","TE","SDC","","","11.57"
"Ezekiel Elliott","6900","DAL","RB","SFO","","","17.41"
"Hunter Henry","2700","SDC","TE","NOS","","","10.1"
"Alfred Morris","3900","DAL","RB","SFO","","","3.35"
"Terrance Williams","3100","DAL","WR","SFO","","","8.94"
"Lance Dunbar","3000","DAL","RB","SFO","","","5.36"
"Cole Beasley","3900","DAL","WR","SFO","","","13.28"
"Dexter McCluster","3500","SDC","RB","NOS","","","6.4"
"Tyrell Williams","4400","SDC","WR","NOS","","","17.23"
"Melvin Gordon","6300","SDC","RB","NOS","","","20.09"
"Travaris Cadet","3100","NOS","RB","SDC","","","7.33"
"Kenneth Farrow","3000","SDC","RB","NOS","","","1.27"
"Travis Benjamin","5900","SDC","WR","NOS","","","18.87"
"Dontrelle Inman","3300","SDC","WR","NOS","","","9.23"
"Jordan Norwood","3000","DEN","WR","TBB","","","3.41"
"Bennie Fowler","3000","DEN","WR","TBB","","","2.33"
"Amari Cooper","7600","OAK","WR","BAL","","","16.13"
"DeAndre Washington","3300","OAK","RB","BAL","","","6.53"
"Michael Crabtree","6400","OAK","WR","BAL","","","14.97"
"Seth Roberts","3500","OAK","WR","BAL","","","7.56"
"Lee Smith","2500","OAK","TE","BAL","","","2.16"
"Andre Holmes","3000","OAK","WR","BAL","","","3.46"
"Latavius Murray","4900","OAK","RB","BAL","","","13.06"
"Vernon Davis","2500","WAS","TE","CLE","","","4.4"
"DeSean Jackson","6200","WAS","WR","CLE","","","14.39"
"Chris Thompson","3400","WAS","RB","CLE","","","7.65"
"Pierre Garcon","4000","WAS","WR","CLE","","","10.9"
"Jamison Crowder","4200","WAS","WR","CLE","","","11.71"
"Jordan Reed","6300","WAS","TE","CLE","","","16.36"
"Clive Walford","2700","OAK","TE","BAL","","","9.13"
"Terrance West","3400","BAL","RB","OAK","","","8.91"
"C.J. Anderson","6500","DEN","RB","TBB","","","18.23"
"Javorius Allen","3000","BAL","RB","OAK","","","5.51"
"Devontae Booker","3000","DEN","RB","TBB","","","4.33"
"Demaryius Thomas","6700","DEN","WR","TBB","","","15.57"
"Emmanuel Sanders","6400","DEN","WR","TBB","","","16.81"
"Jalen Richard","3400","OAK","RB","BAL","","","4.25"
"Crockett Gillmore","2500","BAL","TE","OAK","","","2.34"
"Steve Smith","4500","BAL","WR","OAK","","","13.13"
"Mike Wallace","5200","BAL","WR","OAK","","","13.65"
"Kamar Aiken","3000","BAL","WR","OAK","","","3.64"
"Breshad Perriman","3000","BAL","WR","OAK","","","5.4"
"Dennis Pitta","3900","BAL","TE","OAK","","","14.2"
"Jason Witten","4500","DAL","TE","SFO","","","10.6"
"Geoff Swaim","2500","DAL","TE","SFO","","","2.59"
"Kyle Rudolph","3400","MIN","TE","NYG","","","12.11"
"Cordarrelle Patterson","3000","MIN","WR","NYG","","","2.21"
"Orleans Darkwa","3000","NYG","RB","MIN","","","6.19"
"Ronnie Hillman","3000","MIN","RB","NYG","","","1.38"
"Benny Cunningham","3200","LAR","RB","ARI","","","2.84"
"Todd Gurley","6700","LAR","RB","ARI","","","12.91"
"Adam Thielen","3100","MIN","WR","NYG","","","7.61"
"Charles Johnson","3000","MIN","WR","NYG","","","6.69"
"Will Tye","2600","NYG","TE","MIN","","","5.73"
"Larry Donnell","2600","NYG","TE","MIN","","","7.35"
"Matt Asiata","3300","MIN","RB","NYG","","","6.93"
"Jerick McKinnon","3900","MIN","RB","NYG","","","10.71"
"Stefon Diggs","6100","MIN","WR","NYG","","","17"
"Kenny Britt","3900","LAR","WR","ARI","","","9.47"
"Tavon Austin","4000","LAR","WR","ARI","","","10.17"
"John Brown","4300","ARI","WR","LAR","","","10.49"
"Michael Floyd","5100","ARI","WR","LAR","","","11.22"
"Jaron Brown","3300","ARI","WR","LAR","","","4.08"
"Darren Fells","2500","ARI","TE","LAR","","","5.68"
"Damian Williams","3000","LAR","WR","ARI","","","5.69"
"Jermaine Gresham","2500","ARI","TE","LAR","","","3.01"
"Larry Fitzgerald","7200","ARI","WR","LAR","","","19.97"
"Chris Johnson","3400","ARI","RB","LAR","","","4.11"
"Bradley Marquez","3000","LAR","WR","ARI","","","2.11"
"Brian Quick","3000","LAR","WR","ARI","","","4.68"
"Lance Kendricks","2600","LAR","TE","ARI","","","4.37"
"Tyler Higbee","2500","LAR","TE","ARI","","","1.65"
"David Johnson","7800","ARI","RB","LAR","","","20.41"
"Bobby Rainey","3000","NYG","RB","MIN","","","3.49"
"Victor Cruz","4600","NYG","WR","MIN","","","9.76"
"Brice Butler","3000","DAL","WR","SFO","","","4.89"
"Garrett Celek","2500","SFO","TE","DAL","","","4.83"
"Spencer Ware","5700","KCC","RB","PIT","","","13.58"
"Jeremy Maclin","6000","KCC","WR","PIT","","","15.76"
"Albert Wilson","3000","KCC","WR","PIT","","","3.75"
"Chris Conley","3000","KCC","WR","PIT","","","6.25"
"Vance McDonald","2700","SFO","TE","DAL","","","7.87"
"Rod Streater","3000","SFO","WR","DAL","","","2.68"
"Shaun Draughn","3300","SFO","RB","DAL","","","4.84"
"Carlos Hyde","4200","SFO","RB","DAL","","","16.31"
"Torrey Smith","3900","SFO","WR","DAL","","","9.87"
"Quinton Patton","3000","SFO","WR","DAL","","","6.05"
"Jeremy Kerley","3400","SFO","WR","DAL","","","9.02"
"Tyreek Hill","3000","KCC","WR","PIT","","","4.42"
"Travis Kelce","4800","KCC","TE","PIT","","","15.25"
"Jamaal Charles","5400","KCC","RB","PIT","","","8.82"
"Jesse James","3100","PIT","TE","KCC","","","9.58"
"Rashad Jennings","4700","NYG","RB","MIN","","","10.79"
"Odell Beckham","8700","NYG","WR","MIN","","","18.35"
"Sterling Shepard","5800","NYG","WR","MIN","","","13.73"
"Darrius Heyward-Bey","3000","PIT","WR","KCC","","","4.44"
"Sammie Coates","3600","PIT","WR","KCC","","","9.5"
"DeAngelo Williams","6200","PIT","RB","KCC","","","7.96"
"Demetrius Harris","2500","KCC","TE","PIT","","","3.02"
"Le'Veon Bell","7500","PIT","RB","KCC","","","20.18"
"Antonio Brown","9700","PIT","WR","KCC","","","27.29"
"Markus Wheaton","4100","PIT","WR","KCC","","","7.95"
"Matt Jones","4300","WAS","RB","CLE","","","13.64"
"Gary Barnidge","3600","CLE","TE","WAS","","","9.94"
"Philly Brown","3000","CAR","WR","ATL","","","7.5"
"Devin Funchess","3600","CAR","WR","ATL","","","6.49"
"Greg Olsen","6000","CAR","TE","ATL","","","17.64"
"Ed Dickson","2500","CAR","TE","ATL","","","2.35"
"Tevin Coleman","4500","ATL","RB","CAR","","","10.53"
"Devonta Freeman","5500","ATL","RB","CAR","","","11.8"
"Ted Ginn","3700","CAR","WR","ATL","","","8.22"
"Kelvin Benjamin","7100","CAR","WR","ATL","","","17.76"
"Marcedes Lewis","2500","JAC","TE","IND","","","9.05"
"Rashad Greene","3000","JAC","WR","IND","","","2.21"
"Neal Sterling","2500","JAC","TE","IND","","","3.87"
"Cameron Artis-Payne","3400","CAR","RB","ATL","","","9.8"
"Fozzy Whittaker","3900","CAR","RB","ATL","","","8.61"
"Julio Jones","9200","ATL","WR","CAR","","","19.41"
"Mohamed Sanu","5700","ATL","WR","CAR","","","11.07"
"Kendall Wright","3000","TEN","WR","HOU","","","8.54"
"Tajae Sharpe","5000","TEN","WR","HOU","","","11.06"
"Andre Johnson","3200","TEN","WR","HOU","","","4.5"
"Delanie Walker","5000","TEN","TE","HOU","","","12.4"
"Lamar Miller","7000","HOU","RB","TEN","","","19.13"
"Jace Amaro","2600","TEN","TE","HOU","","","4.83"
"Rishard Matthews","3100","TEN","WR","HOU","","","8.95"
"Derrick Henry","3500","TEN","RB","HOU","","","6.74"
"Aldrick Robinson","3000","ATL","WR","CAR","","","3.54"
"Justin Hardy","3000","ATL","WR","CAR","","","5.74"
"Jacob Tamme","3400","ATL","TE","CAR","","","10.17"
"Austin Hooper","2500","ATL","TE","CAR","","","3.14"
"DeMarco Murray","6800","TEN","RB","HOU","","","17.42"
"Marqise Lee","3100","JAC","WR","IND","","","8.58"
"Allen Hurns","4800","JAC","WR","IND","","","11.99"
"A.J. Green","8500","CIN","WR","MIA","","","20.4"
"Giovani Bernard","4700","CIN","RB","MIA","","","11.18"
"Brandon LaFell","3200","CIN","WR","MIA","","","9.4"
"Tyler Boyd","3400","CIN","WR","MIA","","","9.31"
"C.J. Uzomah","2500","CIN","TE","MIA","","","7.42"
"James Wright","3000","CIN","WR","MIA","","","2.6"
"Jeremy Hill","4100","CIN","RB","MIA","","","11.89"
"Dion Sims","2500","MIA","TE","CIN","","","8.6"
"Jay Ajayi","4000","MIA","RB","CIN","","","7.03"
"Kenyan Drake","3600","MIA","RB","CIN","","","6.03"
"Jarvis Landry","6900","MIA","WR","CIN","","","19.36"
"DeVante Parker","5200","MIA","WR","CIN","","","13.87"
"Kenny Stills","3500","MIA","WR","CIN","","","9.12"
"Isaiah Pead","3000","MIA","RB","CIN","","","3.35"
"Tyler Kroft","2500","CIN","TE","MIA","","","5.74"
"Jack Doyle","2500","IND","TE","JAC","","","10.33"
"Dwayne Allen","3800","IND","TE","JAC","","","8.67"
"T.J. Yeldon","4600","JAC","RB","IND","","","10.85"
"Chris Ivory","3700","JAC","RB","IND","","","6.97"
"Allen Robinson","8000","JAC","WR","IND","","","18.52"
"Quan Bray","3000","IND","WR","JAC","","","2.87"
"Phillip Dorsett","4700","IND","WR","JAC","","","12.93"
"Frank Gore","5200","IND","RB","JAC","","","12.81"
"Damien Williams","3000","MIA","RB","CIN","","","7.92"
"Robert Turbin","3000","IND","RB","JAC","","","3.72"
"T.Y. Hilton","7000","IND","WR","JAC","","","19.82"
"Josh Ferguson","3000","IND","RB","JAC","","","3.4"
"Jonathan Grimes","3000","HOU","RB","TEN","","","4.64"
"DeAndre Hopkins","8400","HOU","WR","TEN","","","19.09"
"Mike Gillislee","3000","BUF","RB","NEP","","","4.54"
"LeSean McCoy","6700","BUF","RB","NEP","","","14.97"
"Robert Woods","3400","BUF","WR","NEP","","","9.65"
"Marquise Goodwin","3000","BUF","WR","NEP","","","7.84"
"LeGarrette Blount","5000","NEP","RB","BUF","","","15.7"
"Charles Clay","2600","BUF","TE","NEP","","","7.36"
"Raheem Mostert","3000","CHI","RB","DET","","","3.06"
"Zach Miller","2700","CHI","TE","DET","","","13.02"
"Alshon Jeffery","7500","CHI","WR","DET","","","15.45"
"Jordan Howard","3700","CHI","RB","DET","","","12.38"
"Kevin White","3400","CHI","WR","DET","","","10.14"
"Eddie Royal","3500","CHI","WR","DET","","","7.39"
"Deonte Thompson","3000","CHI","WR","DET","","","2.63"
"James White","3600","NEP","RB","BUF","","","7.93"
"Julian Edelman","5800","NEP","WR","BUF","","","14.09"
"Rashard Higgins","3000","CLE","WR","WAS","","","3.75"
"Duke Johnson","4000","CLE","RB","WAS","","","10.29"
"Terrelle Pryor","4300","CLE","WR","WAS","","","18.27"
"Andrew Hawkins","3000","CLE","WR","WAS","","","7.9"
"Ricardo Louis","3000","CLE","WR","WAS","","","7.06"
"Isaiah Crowell","4400","CLE","RB","WAS","","","11.22"
"Walter Powell","0","BUF","WR","NEP","","","2.62"
"Chris Hogan","3700","NEP","WR","BUF","","","8.55"
"Danny Amendola","3600","NEP","WR","BUF","","","7.95"
"Malcolm Mitchell","3000","NEP","WR","BUF","","","4.83"
"Rob Gronkowski","6500","NEP","TE","BUF","","","14.99"
"Martellus Bennett","3500","NEP","TE","BUF","","","5.55"
"Zach Zenner","3000","DET","RB","CHI","","","2.23"
"Eric Ebron","3700","DET","TE","CHI","","","12.87"
"Doug Baldwin","6100","SEA","WR","NYJ","","","17.56"
"Christine Michael","6000","SEA","RB","NYJ","","","14.32"
"Jermaine Kearse","3200","SEA","WR","NYJ","","","8.12"
"Tyler Lockett","3900","SEA","WR","NYJ","","","9.4"
"Luke Willson","2500","SEA","TE","NYJ","","","3.43"
"Paul Richardson","3000","SEA","WR","NYJ","","","4.6"
"Alex Collins","3000","SEA","RB","NYJ","","","3.32"
"Ronnie Hillman","3000","TEN","RB","HOU","","","1.65"
"Alfred Blue","3100","HOU","RB","TEN","","","2.58"
"Will Fuller","5300","HOU","WR","TEN","","","15.34"
"Jaelen Strong","3100","HOU","WR","TEN","","","3.46"
"C.J. Fiedorowicz","2500","HOU","TE","TEN","","","2.21"
"Ryan Griffin","2600","HOU","TE","TEN","","","8.02"
"Jimmy Graham","4000","SEA","TE","NYJ","","","13.73"
"Matt Forte","6600","NYJ","RB","SEA","","","14.25"
"Golden Tate","5800","DET","WR","CHI","","","11.2"
"Theo Riddick","5200","DET","RB","CHI","","","13.7"
"Marvin Jones","7300","DET","WR","CHI","","","18.53"
"Anquan Boldin","4200","DET","WR","CHI","","","10.17"
"Andre Roberts","3000","DET","WR","CHI","","","2.22"
"Dwayne Washington","3800","DET","RB","CHI","","","8.98"
"C.J. Spiller","3000","SEA","RB","NYJ","","","4.39"
"Brandon Marshall","7000","NYJ","WR","SEA","","","15.57"
"Bilal Powell","3300","NYJ","RB","SEA","","","6.75"
"Quincy Enunwa","4400","NYJ","WR","SEA","","","11.44"
"Kellen Davis","2500","NYJ","TE","SEA","","","2.46"
"Robby Anderson","3000","NYJ","WR","SEA","","","3.77"
