"player","salary","team","pos","opp","ceil","floor","fpts"
"Todd Gurley",8100,"LAR","RB","PHI",31.248,7.812,19.53
"Nelson Agholor",5200,"PHI","WR","LAR",19.04,3.36,11.2
"Alshon Jeffery",6300,"PHI","WR","LAR",24.9498,5.1102,15.03
"Kenjon Barner",3000,"PHI","RB","LAR",0.171,0.029,0.1
"Torrey Smith",3200,"PHI","WR","LAR",9.7626,2.5174,6.14
"Mack Hollins",3000,"PHI","WR","LAR",5.6,1.4,3.5
"Trey Burton",2900,"PHI","TE","LAR",16.8485,4.8915,10.87
"Brent Celek",2500,"PHI","TE","LAR",12.122,0.638,6.38
"J.D. McKissic",3800,"SEA","RB","JAC",12.9108,1.9292,7.42
"Mike Davis",3700,"SEA","RB","JAC",20.115,6.705,13.41
"Lamar Miller",5800,"HOU","RB","SFO",22.1712,7.5888,14.88
"George Kittle",2700,"SFO","TE","HOU",10.2455,2.9745,6.61
"Garrett Celek",2600,"SFO","TE","HOU",8.17,0.43,4.3
"Andre Ellington",3600,"HOU","RB","SFO",11.024,2.756,6.89
"DeAndre Hopkins",8500,"HOU","WR","SFO",28.4735,8.2665,18.37
"Chris Thompson",3000,"HOU","WR","SFO",2.896,0.724,1.81
"Stephen Anderson",3200,"HOU","TE","SFO",17.0856,3.2544,10.17
"Will Fuller",4300,"HOU","WR","SFO",18.558,2.062,10.31
"Aldrick Robinson",3600,"SFO","WR","HOU",7.137,0.183,3.66
"Kendrick Bourne",3000,"SFO","WR","HOU",6.031,0.489,3.26
"Matt Breida",4200,"SFO","RB","HOU",10.5,3.5,7
"Carlos Hyde",6000,"SFO","RB","HOU",29.3747,8.0453,18.71
"Amari Cooper",5800,"OAK","WR","KCC",14.4375,3.0625,8.75
"Kyle Juszczyk",3000,"SFO","RB","HOU",2.856,0.504,1.68
"Marquise Goodwin",5100,"SFO","WR","HOU",19.6578,4.4622,12.06
"Louis Murphy",3000,"SFO","WR","HOU",14.14,0,7.07
"Trent Taylor",3300,"SFO","WR","HOU",10.7415,3.1185,6.93
"Latavius Murray",5000,"MIN","RB","CAR",16.405,2.895,9.65
"Jerick McKinnon",5300,"MIN","RB","CAR",22.066,3.894,12.98
"Russell Shepard",3100,"CAR","WR","MIN",13.9262,1.6338,7.78
"Devin Funchess",6100,"CAR","WR","MIN",19.696,4.924,12.31
"Jonathan Stewart",3500,"CAR","RB","MIN",12.5836,2.8564,7.72
"Kaelin Clay",3000,"CAR","WR","MIN",6.103,1.077,3.59
"Damiere Byrd",3000,"CAR","WR","MIN",0.72,0.24,0.48
"Ed Dickson",3000,"CAR","TE","MIN",1.6074,0.2726,0.94
"Greg Olsen",4300,"CAR","TE","MIN",17.7744,3.3856,10.58
"Brenton Bersin",3000,"CAR","WR","MIN",4.004,1.196,2.6
"Christian McCaffrey",6700,"CAR","RB","MIN",21.173,6.147,13.66
"Blake Bell",2500,"MIN","TE","CAR",1.02,0,0.51
"Laquon Treadwell",3000,"MIN","WR","CAR",6.84,1.16,4
"Stefon Diggs",5800,"MIN","WR","CAR",19.7659,6.4141,13.09
"Adam Thielen",7200,"MIN","WR","CAR",26.145,5.355,15.75
"Jarius Wright",3000,"MIN","WR","CAR",4.2315,0.1085,2.17
"Michael Floyd",3000,"MIN","WR","CAR",2.8392,0.5208,1.68
"David Morgan",2500,"MIN","TE","CAR",0.816,0.204,0.51
"Kyle Rudolph",4800,"MIN","TE","CAR",17.143,4.557,10.85
"Demetrius Harris",2500,"KCC","TE","OAK",6.023,0.317,3.17
"Travis Kelce",7400,"KCC","TE","OAK",26.95,8.05,17.5
"Mohamed Sanu",5700,"ATL","WR","NOS",15.8248,5.1352,10.48
"Julio Jones",8500,"ATL","WR","NOS",26.4632,8.3568,17.41
"Tevin Coleman",5000,"ATL","RB","NOS",15.92,3.98,9.95
"Taylor Gabriel",3200,"ATL","WR","NOS",14.7072,0.6128,7.66
"Justin Hardy",3000,"ATL","WR","NOS",9.984,0.256,5.12
"Levine Toilolo",2500,"ATL","TE","NOS",1.995,0.105,1.05
"Austin Hooper",3400,"ATL","TE","NOS",16.613,1.347,8.98
"Marvin Hall",3000,"ATL","WR","NOS",1.505,0.215,0.86
"Devonta Freeman",5800,"ATL","RB","NOS",23.552,5.888,14.72
"Michael Hoomanawanui",2500,"NOS","TE","ATL",4.4,1.1,2.75
"Ted Ginn",5400,"NOS","WR","ATL",17.578,3.102,10.34
"Michael Thomas",7100,"NOS","WR","ATL",26.425,8.575,17.5
"Alvin Kamara",8400,"NOS","RB","ATL",31.4127,6.2073,18.81
"Brandon Coleman",3000,"NOS","WR","ATL",9.8363,1.9437,5.89
"Willie Snead",3000,"NOS","WR","ATL",6.265,0.895,3.58
"Josh Hill",2500,"NOS","TE","ATL",10.507,0.553,5.53
"Tommylee Lewis",3000,"NOS","WR","ATL",1.0553,0.1647,0.61
"Marshawn Lynch",5700,"OAK","RB","KCC",22.224,5.556,13.89
"DeAndre Washington",3800,"OAK","RB","KCC",7.871,1.389,4.63
"Akeem Hunt",3000,"KCC","RB","OAK",0.87,0.29,0.58
"Charcandrick West",4400,"KCC","RB","OAK",9.078,1.602,5.34
"Kareem Hunt",6500,"KCC","RB","OAK",25.265,7.335,16.3
"Tyreek Hill",7100,"KCC","WR","OAK",25.0635,5.3165,15.19
"Albert Wilson",3400,"KCC","WR","OAK",16.0896,0.6704,8.38
"De'Anthony Thomas",3000,"KCC","WR","OAK",3.0504,0.6696,1.86
"Demarcus Robinson",3000,"KCC","WR","OAK",9.15,3.05,6.1
"Clive Walford",2500,"OAK","TE","KCC",1.664,0.416,1.04
"Lee Smith",2500,"OAK","TE","KCC",2.147,0.113,1.13
"Michael Crabtree",6700,"OAK","WR","KCC",24.4112,7.7088,16.06
"Jamize Olawale",3000,"OAK","RB","KCC",0.456,0.024,0.24
"Jalen Richard",3700,"OAK","RB","KCC",6.307,1.113,3.71
"Seth Roberts",4000,"OAK","WR","KCC",13.36,3.34,8.35
"Cordarrelle Patterson",3800,"OAK","WR","KCC",11.2125,0.2875,5.75
"Jared Cook",4000,"OAK","TE","KCC",15.5952,2.6448,9.12
"Johnny Holton",3500,"OAK","WR","KCC",3.808,0.952,2.38
"Chris Manhertz",2500,"CAR","TE","MIN",0.596,0.204,0.4
"Jordan Howard",5400,"CHI","RB","CIN",20.368,6.432,13.4
"Jacquizz Rodgers",3700,"TBB","RB","DET",0.836,0.264,0.55
"Charles Sims",3500,"TBB","RB","DET",8.7024,1.6576,5.18
"Peyton Barber",4500,"TBB","RB","DET",7.395,1.305,4.35
"Mike Evans",6900,"TBB","WR","DET",25.6851,8.3349,17.01
"DeSean Jackson",4400,"TBB","WR","DET",17.3197,5.6203,11.47
"Cameron Brate",4100,"TBB","TE","DET",13.158,1.462,7.31
"Chris Godwin",3000,"TBB","WR","DET",5.205,1.735,3.47
"Adam Humphries",3100,"TBB","WR","DET",9.7149,2.5051,6.11
"Doug Martin",4000,"TBB","RB","DET",14.7951,4.5449,9.67
"Darren Fells",2500,"DET","TE","TBB",8.032,2.008,5.02
"Golden Tate",6400,"DET","WR","TBB",22.6688,6.7712,14.72
"Zach Zenner",3300,"DET","RB","TBB",2.431,0.429,1.43
"Tion Green",3600,"DET","RB","TBB",15.54,0,7.77
"Marvin Jones",6800,"DET","WR","TBB",24.3264,4.6336,14.48
"Kenny Golladay",3900,"DET","WR","TBB",13.4128,2.7472,8.08
"Eric Ebron",3000,"DET","TE","TBB",10.3428,2.9172,6.63
"TJ Jones",3100,"DET","WR","TBB",9.243,0.237,4.74
"O.J. Howard",2600,"TBB","TE","DET",11.01,3.67,7.34
"Frank Gore",4000,"IND","RB","BUF",16.74,5.58,11.16
"Andre Holmes",3000,"BUF","WR","IND",4.4352,1.3248,2.88
"Deonte Thompson",3100,"BUF","WR","IND",12.9217,0.8983,6.91
"Zay Jones",4100,"BUF","WR","IND",13.515,4.505,9.01
"Charles Clay",3100,"BUF","TE","IND",14.0361,1.8239,7.93
"Nick O'Leary",2500,"BUF","TE","IND",4.693,0.247,2.47
"Mike Tolbert",3900,"BUF","RB","IND",5.217,0.423,2.82
"Brandon Tate",3000,"BUF","WR","IND",1.854,0.206,1.03
"Logan Thomas",2500,"BUF","TE","IND",1.638,0.462,1.05
"Kelvin Benjamin",4600,"BUF","WR","IND",17.2474,3.5326,10.39
"Travaris Cadet",3000,"BUF","RB","IND",2.142,0.378,1.26
"Chester Rogers",3000,"IND","WR","BUF",13.906,2.454,8.18
"T.Y. Hilton",5300,"IND","WR","BUF",19.5779,5.3621,12.47
"Marlon Mack",4000,"IND","RB","BUF",13.6721,2.5079,8.09
"Kamar Aiken",3000,"IND","WR","BUF",8.912,2.228,5.57
"Jack Doyle",5200,"IND","TE","BUF",19.4408,6.1392,12.79
"LeSean McCoy",7200,"BUF","RB","IND",25.8825,9.8175,17.85
"Brandon Williams",2500,"IND","TE","BUF",3.8654,1.1546,2.51
"Theo Riddick",4500,"DET","RB","TBB",21.7931,4.9469,13.37
"David Njoku",3000,"CLE","TE","GBP",13.015,0.685,6.85
"Brandon LaFell",3500,"CIN","WR","CHI",16.065,2.295,9.18
"A.J. Green",7300,"CIN","WR","CHI",26.5282,7.0518,16.79
"Giovani Bernard",3100,"CIN","RB","CHI",26.0124,6.7076,16.36
"Josh Malone",3000,"CIN","WR","CHI",8.2984,0.7216,4.51
"Tyler Boyd",3000,"CIN","WR","CHI",5.8764,0.7636,3.32
"C.J. Uzomah",2500,"CIN","TE","CHI",1.4652,0.5148,0.99
"Tyler Kroft",3300,"CIN","TE","CHI",12.617,3.663,8.14
"Alex Erickson",3000,"CIN","WR","CHI",4.64,1.16,2.9
"Adam Shaheen",2500,"CHI","TE","CIN",5.457,0.963,3.21
"Daniel Brown",2500,"CHI","TE","CIN",5.576,0.984,3.28
"Dontrelle Inman",4000,"CHI","WR","CIN",18.0765,0.4635,9.27
"Benny Cunningham",3000,"CHI","RB","CIN",5.542,0.978,3.26
"Tarik Cohen",3700,"CHI","RB","CIN",15.844,2.796,9.32
"Kendall Wright",3000,"CHI","WR","CIN",11.2725,2.2275,6.75
"Josh Bellamy",3000,"CHI","WR","CIN",8.048,2.012,5.03
"Dion Sims",2500,"CHI","TE","CIN",6.536,0.344,3.44
"Markus Wheaton",3000,"CHI","WR","CIN",4.7559,0.2241,2.49
"Brian Hill",3000,"CIN","RB","CHI",4.5,0,2.25
"Jamaal Williams",5900,"GBP","RB","CLE",22.8195,4.8405,13.83
"Corey Coleman",4100,"CLE","WR","GBP",16.7804,1.6596,9.22
"Duke Johnson",4600,"CLE","RB","GBP",20.352,5.088,12.72
"Isaiah Crowell",4000,"CLE","RB","GBP",14.0507,4.8093,9.43
"Josh Gordon",5500,"CLE","WR","GBP",25.0824,4.7776,14.93
"Rashard Higgins",3000,"CLE","WR","GBP",4.165,0.735,2.45
"Seth DeValve",2500,"CLE","TE","GBP",9.4875,2.0125,5.75
"Ricardo Louis",3000,"CLE","WR","GBP",3.075,1.025,2.05
"Richard Rodgers",2500,"GBP","TE","CLE",5.1832,1.6368,3.41
"Lance Kendricks",2500,"GBP","TE","CLE",10.982,0.578,5.78
"Jordy Nelson",4500,"GBP","WR","CLE",18.649,3.291,10.97
"Aaron Ripkowski",3000,"GBP","RB","CLE",2.6825,1.0175,1.85
"Aaron Jones",4700,"GBP","RB","CLE",10.4328,2.4472,6.44
"Davante Adams",6600,"GBP","WR","CLE",21.9975,3.1425,12.57
"Randall Cobb",4000,"GBP","WR","CLE",14.1115,2.7885,8.45
"Trevor Davis",3000,"GBP","WR","CLE",0.8385,0.0215,0.43
"Geronimo Allison",3000,"GBP","WR","CLE",6.9125,0.9875,3.95
"Mark Ingram",7700,"NOS","RB","ATL",30.1482,7.0718,18.61
