"player","salary","team","pos","opp","ceil","floor","fpts"
"Demaryius Thomas","6300","DEN","WR","OAK","24.7275","6.7725","15.75"
"Seth Roberts","3000","OAK","WR","DEN","8.8677","1.7523","5.31"
"Michael Crabtree","5600","OAK","WR","DEN","17.2229","4.7171","10.97"
"Andre Holmes","3000","OAK","WR","DEN","4.8048","0.6552","2.73"
"Clive Walford","2500","OAK","TE","DEN","8.8938","2.0862","5.49"
"DeAndre Washington","3800","OAK","RB","DEN","13.7441","2.7159","8.23"
"Mychal Rivera","2500","OAK","TE","DEN","6.1419","0.7981","3.47"
"Amari Cooper","5500","OAK","WR","DEN","18.306","4.294","11.3"
"Jalen Richard","3900","OAK","RB","DEN","9.4772","1.5428","5.51"
"Bennie Fowler","3000","DEN","WR","OAK","7.0576","0.9624","4.01"
"Emmanuel Sanders","6100","DEN","WR","OAK","23.8056","6.7144","15.26"
"Cody Latimer","3000","DEN","WR","OAK","5.86","0","2.93"
"Jeff Heuerman","2500","DEN","TE","OAK","10.578","1.722","6.15"
"Latavius Murray","5200","OAK","RB","DEN","19.1216","6.7184","12.92"
"Jordan Norwood","3000","DEN","WR","OAK","5.14","0","2.57"
"Hunter Henry","2700","SDC","TE","KCC","10.8116","3.5084","7.16"
"Antonio Gates","3800","SDC","TE","KCC","15.022","5.278","10.15"
"Alex Collins","4600","SEA","RB","SFO","8.177","1.443","4.81"
"Thomas Rawls","5800","SEA","RB","SFO","24.1218","5.6582","14.89"
"Doug Baldwin","7200","SEA","WR","SFO","26.1091","7.1509","16.63"
"Jermaine Kearse","4000","SEA","WR","SFO","17.7327","3.0073","10.37"
"Tanner McEvoy","3000","SEA","WR","SFO","8.2414","1.0186","4.63"
"Paul Richardson","3400","SEA","WR","SFO","13.6584","2.6016","8.13"
"Garrett Celek","2700","SFO","TE","SEA","13.0438","3.8962","8.47"
"Aaron Burbridge","3000","SFO","WR","SEA","5.86","0","2.93"
"DuJuan Harris","3900","SFO","RB","SEA","9.464","1.736","5.6"
"Vernon Davis","3300","WAS","TE","NYG","11.5412","1.8788","6.71"
"Shaun Draughn","3200","SFO","RB","SEA","16.592","4.148","10.37"
"Chris Harper","3000","SFO","WR","SEA","8.5158","1.7442","5.13"
"Rod Streater","3000","SFO","WR","SEA","12.5856","2.1344","7.36"
"Jeremy Kerley","3200","SFO","WR","SEA","15.4524","3.5076","9.48"
"Jimmy Graham","4500","SEA","TE","SFO","22.847","6.633","14.74"
"Luke Willson","2500","SEA","TE","SFO","3.955","0.565","2.26"
"Ronnie Hillman","3700","SDC","RB","KCC","17.2368","4.0432","10.64"
"Demetrius Harris","2500","KCC","TE","SDC","4.44","0","2.22"
"Derek Watt","3000","SDC","RB","KCC","6.853","0.847","3.85"
"Travis Benjamin","4400","SDC","WR","KCC","10.8936","1.3464","6.12"
"Tyrell Williams","5700","SDC","WR","KCC","20.3949","6.2651","13.33"
"Dontrelle Inman","5300","SDC","WR","KCC","16.0416","6.2384","11.14"
"Travis Kelce","5000","KCC","TE","SDC","25.4045","8.6955","17.05"
"Tyreek Hill","5600","KCC","WR","SDC","18.117","3.843","10.98"
"Charcandrick West","4100","KCC","RB","SDC","10.7868","1.3332","6.06"
"Spencer Ware","5500","KCC","RB","SDC","20.3472","5.5728","12.96"
"Jeremy Maclin","4700","KCC","WR","SDC","18.9168","3.6032","11.26"
"Chris Conley","3000","KCC","WR","SDC","12.3176","1.5224","6.92"
"Albert Wilson","3000","KCC","WR","SDC","9.972","1.108","5.54"
"Kyle Rudolph","4600","MIN","TE","CHI","19.7184","5.5616","12.64"
"Cordarrelle Patterson","3400","MIN","WR","CHI","15.1248","1.3152","8.22"
"Zach Zenner","3200","DET","RB","GBP","14.5582","2.9818","8.77"
"Jared Cook","3100","GBP","TE","DET","14.4996","2.3604","8.43"
"Marvin Jones","4200","DET","WR","GBP","16.7162","3.4238","10.07"
"Golden Tate","6600","DET","WR","GBP","22.816","6.624","14.72"
"Andre Roberts","3000","DET","WR","GBP","6.0164","0.7436","3.38"
"Anquan Boldin","4100","DET","WR","GBP","14.9778","4.1022","9.54"
"Richard Rodgers","2500","GBP","TE","DET","8.176","2.044","5.11"
"Jeff Janis","3000","GBP","WR","DET","5.36","0","2.68"
"Aaron Ripkowski","3000","GBP","RB","DET","6.612","0.348","3.48"
"Sammie Coates","3000","PIT","WR","CLE","5.795","0.305","3.05"
"Christine Michael","3500","GBP","RB","DET","9.6612","1.9788","5.82"
"Ty Montgomery","5700","GBP","RB","DET","21.1232","4.6368","12.88"
"Jordy Nelson","8100","GBP","WR","DET","31.243","8.557","19.9"
"Davante Adams","5700","GBP","WR","DET","21.6081","5.5719","13.59"
"Eric Ebron","3600","DET","TE","GBP","16.5144","3.1456","9.83"
"Dwayne Washington","3400","DET","RB","GBP","12.4942","1.4658","6.98"
"Ted Ginn","4500","CAR","WR","TBB","18.8328","3.5872","11.21"
"Kelvin Benjamin","5300","CAR","WR","TBB","20.1928","3.2872","11.74"
"Philly Brown","3000","CAR","WR","TBB","8.265","1.235","4.75"
"Greg Olsen","5500","CAR","TE","TBB","21.2824","7.4776","14.38"
"Josh Huff","3000","TBB","WR","CAR","4.96","0","2.48"
"Ed Dickson","2500","CAR","TE","TBB","3.745","0.535","2.14"
"Fozzy Whittaker","3000","CAR","RB","TBB","7.7262","1.7538","4.74"
"Jonathan Stewart","5100","CAR","RB","TBB","20.1552","5.6848","12.92"
"Jacquizz Rodgers","4900","TBB","RB","CAR","21.233","3.747","12.49"
"Randall Cobb","4100","GBP","WR","DET","13.8092","3.6708","8.74"
"Mike Evans","8000","TBB","WR","CAR","30.2787","9.3013","19.79"
"Adam Humphries","3700","TBB","WR","CAR","15.279","3.241","9.26"
"Freddie Martino","3000","TBB","WR","CAR","4.66","0","2.33"
"Russell Shepard","3400","TBB","WR","CAR","10.1308","1.6492","5.89"
"DeAngelo Williams","5500","PIT","RB","CLE","15.995","2.285","9.14"
"Xavier Grimble","2500","PIT","TE","CLE","8.1","0","4.05"
"LeGarrette Blount","5700","NEP","RB","MIA","18.8086","5.1514","11.98"
"Kenyan Drake","3000","MIA","RB","NEP","6.88","0","3.44"
"James White","3800","NEP","RB","MIA","13.0857","3.3743","8.23"
"Julian Edelman","6400","NEP","WR","MIA","21.6944","7.4256","14.56"
"Martellus Bennett","3900","NEP","TE","MIA","17.731","3.129","10.43"
"Chris Hogan","3900","NEP","WR","MIA","17.2211","3.1589","10.19"
"Dion Sims","2500","MIA","TE","NEP","11.9496","3.3704","7.66"
"MarQueis Gray","2500","MIA","TE","NEP","8.8","0","4.4"
"Jay Ajayi","5900","MIA","RB","NEP","21.4128","8.3272","14.87"
"Damien Williams","3900","MIA","RB","NEP","5.3946","1.2654","3.33"
"Jarvis Landry","5000","MIA","WR","NEP","16.2074","7.1126","11.66"
"DeVante Parker","4300","MIA","WR","NEP","19.7026","5.2374","12.47"
"Leonte Carroo","3000","MIA","WR","NEP","5","0","2.5"
"Kenny Stills","3900","MIA","WR","NEP","17.577","4.123","10.85"
"Dion Lewis","4000","NEP","RB","MIA","17.114","2.786","9.95"
"Michael Floyd","3500","NEP","WR","MIA","16.965","0.435","8.7"
"Fitzgerald Toussaint","4300","PIT","RB","CLE","15.778","3.822","9.8"
"Seth DeValve","2500","CLE","TE","PIT","4.66","0","2.33"
"Cobi Hamilton","3000","PIT","WR","CLE","10.3596","1.2804","5.82"
"Darrius Heyward-Bey","3000","PIT","WR","CLE","12.06","0","6.03"
"Jesse James","3000","PIT","TE","CLE","16.2348","3.3252","9.78"
"Eli Rogers","4000","PIT","WR","CLE","21.5558","3.3642","12.46"
"Gary Barnidge","2900","CLE","TE","PIT","12.8412","2.8188","7.83"
"Corey Coleman","3700","CLE","WR","PIT","15.232","2.688","8.96"
"Duke Johnson","3500","CLE","RB","PIT","13.1521","4.2679","8.71"
"Isaiah Crowell","4400","CLE","RB","PIT","18.073","5.247","11.66"
"Terrelle Pryor","4200","CLE","WR","PIT","19.0302","4.6098","11.82"
"Andrew Hawkins","3000","CLE","WR","PIT","11.6616","1.8984","6.78"
"Ricardo Louis","3000","CLE","WR","PIT","4","0","2"
"Brandon Myers","2700","TBB","TE","CAR","13.64","0","6.82"
"Luke Stocker","2500","TBB","TE","CAR","7.425","1.575","4.5"
"LeSean McCoy","8900","BUF","RB","NYJ","29.8596","10.2204","20.04"
"Mike Gillislee","4500","BUF","RB","NYJ","11.1222","2.1978","6.66"
"Robert Woods","3600","BUF","WR","NYJ","10.2729","6.7071","8.49"
"Justin Hunter","3000","BUF","WR","NYJ","5.2887","0.4913","2.89"
"Marquise Goodwin","3200","BUF","WR","NYJ","10.8188","1.7612","6.29"
"Sammy Watkins","5800","BUF","WR","NYJ","21.4014","5.5186","13.46"
"Robby Anderson","4400","NYJ","WR","BUF","17.0177","4.1223","10.57"
"Charone Peake","3000","NYJ","WR","BUF","13.8116","2.2484","8.03"
"Anthony Fasano","2500","TEN","TE","HOU","3.46","0","1.73"
"Delanie Walker","4000","TEN","TE","HOU","17.0792","6.0008","11.54"
"Stephen Anderson","2500","HOU","TE","TEN","4.48","0","2.24"
"Jonathan Grimes","3000","HOU","RB","TEN","3.08","0","1.54"
"Quincy Enunwa","3800","NYJ","WR","BUF","16.9983","5.2217","11.11"
"Bilal Powell","6500","NYJ","RB","BUF","23.932","6.948","15.44"
"Charles Clay","3500","BUF","TE","NYJ","16.2552","4.5848","10.42"
"Nick O'Leary","2500","BUF","TE","NYJ","4.44","0","2.22"
"Logan Paulsen","2500","CHI","TE","MIN","2.9","0","1.45"
"Ben Braunecker","2500","CHI","TE","MIN","5.06","0","2.53"
"Matt Asiata","3100","MIN","RB","CHI","15.6978","3.6822","9.69"
"Jerick McKinnon","4000","MIN","RB","CHI","16.5464","5.8136","11.18"
"Charles Johnson","3200","MIN","WR","CHI","8.5","0","4.25"
"Adam Thielen","5600","MIN","WR","CHI","24.84","8.28","16.56"
"Deonte Thompson","3600","CHI","WR","MIN","11.2218","1.4582","6.34"
"Cameron Meredith","5200","CHI","WR","MIN","20.7334","4.2466","12.49"
"Brandon Wilds","3000","NYJ","RB","BUF","12.1368","3.4232","7.78"
"Brandon Bostick","2500","NYJ","TE","BUF","7.4464","0.8736","4.16"
"Devin Smith","3000","NYJ","WR","BUF","9.12","0.48","4.8"
"Jordan Howard","6800","CHI","RB","MIN","19.5499","8.9901","14.27"
"Josh Bellamy","3100","CHI","WR","MIN","8.2641","1.5159","4.89"
"Alshon Jeffery","5900","CHI","WR","MIN","19.8697","4.5103","12.19"
"Harry Douglas","3000","TEN","WR","HOU","4.0482","0.6318","2.34"
"Tajae Sharpe","3100","TEN","WR","HOU","12.642","2.058","7.35"
"Byron Marshall","3000","PHI","RB","DAL","10.0278","2.3522","6.19"
"Gavin Escobar","2800","DAL","TE","PHI","4.66","0","2.33"
"Darren Sproles","4000","PHI","RB","DAL","19.437","4.123","11.78"
"Nelson Agholor","3300","PHI","WR","DAL","15.1368","2.8832","9.01"
"Brent Celek","2500","PHI","TE","DAL","3.5754","0.4646","2.02"
"Dorial Green-Beckham","3200","PHI","WR","DAL","18.1278","4.2522","11.19"
"Jason Witten","3100","DAL","TE","PHI","13.013","5.187","9.1"
"Brice Butler","3700","DAL","WR","PHI","7.0488","0.8712","3.96"
"Ezekiel Elliott","7400","DAL","RB","PHI","12.6864","4.9336","8.81"
"Peyton Barber","3000","TBB","RB","CAR","7","0","3.5"
"Darren McFadden","4300","DAL","RB","PHI","11.7196","2.4004","7.06"
"Dez Bryant","6200","DAL","WR","PHI","17.459","4.641","11.05"
"Cole Beasley","4700","DAL","WR","PHI","17.284","5.916","11.6"
"Terrance Williams","3500","DAL","WR","PHI","15.0054","1.8546","8.43"
"Zach Ertz","4800","PHI","TE","DAL","20.4951","5.2849","12.89"
"Trey Burton","2500","PHI","TE","DAL","5.2288","0.8512","3.04"
"C.J. Fiedorowicz","3900","HOU","TE","TEN","15.9003","5.1597","10.53"
"Will Fuller","4500","HOU","WR","TEN","16.9169","3.1031","10.01"
"Ryan Griffin","2900","HOU","TE","TEN","9.9176","2.9624","6.44"
"DeMarco Murray","6300","TEN","RB","HOU","21.432","8.968","15.2"
"Rishard Matthews","4100","TEN","WR","HOU","17.5377","4.5223","11.03"
"Derrick Henry","4900","TEN","RB","HOU","12.0042","2.8158","7.41"
"DeAndre Hopkins","6500","HOU","WR","TEN","21.6627","4.9173","13.29"
"Alfred Blue","4300","HOU","RB","TEN","16.698","7.502","12.1"
"Paul Turner","3000","PHI","WR","DAL","13.86","0","6.93"
"Bryce Treggs","3000","PHI","WR","DAL","5.32","0.28","2.8"
"Lance Dunbar","3000","DAL","RB","PHI","7.296","0.384","3.84"
"Alfred Morris","3800","DAL","RB","PHI","11.172","4.788","7.98"
"Akeem Hunt","3400","HOU","RB","TEN","8.742","0.558","4.65"
