"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"TE","Julius Thomas (0000000)","Julius Thomas",0,4400,"Jax@SD 00:00PM ET","Jax","Julius","Thomas","SD",11.69,10.7,3,0.128205128205128,0
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,4400,"Ind@Den 00:00PM ET","Ind","Phillip","Dorsett","Den",7.74,8.9,3,0.130434782608696,0
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,4400,"Bal@Cle 00:00PM ET","Cle","Isaiah","Crowell","Bal",9.23,9.1,5,0.0769230769230769,0
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4400,"Mia@NE 00:00PM ET","NE","Martellus","Bennett","Mia",9.94,10.7,3,0.138888888888889,0
"RB","Justin Forsett (0000000)","Justin Forsett",0,4400,"Bal@Cle 00:00PM ET","Bal","Justin","Forsett","Cle",12.32,9.7,9,0,0
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,4400,"Jax@SD 00:00PM ET","SD","Travis","Benjamin","Jax",14.66,15,1,0.230769230769231,0
"WR","Victor Cruz (0000000)","Victor Cruz",0,4300,"NO@NYG 00:00PM ET","NYG","Victor","Cruz","NO",11.26,8.2,3,0.142857142857143,0
"RB","Theo Riddick (0000000)","Theo Riddick",0,4300,"Ten@Det 00:00PM ET","Det","Theo","Riddick","Ten",12.42,12.5,3,0.131578947368421,0
"RB","Jeremy Hill (0000000)","Jeremy Hill",0,4300,"Cin@Pit 00:00PM ET","Cin","Jeremy","Hill","Pit",11.79,8.9,7,0,0
"WR","Devin Funchess (0000000)","Devin Funchess",0,4300,"SF@Car 00:00PM ET","Car","Devin","Funchess","SF",9.24,10,3,0.125,0
"WR","Kevin White (0000000)","Kevin White",0,4300,"Phi@Chi 00:00PM ET","Chi","Kevin","White","Phi",9.76,11.4,2,0.206896551724138,0
"WR","Steve Smith (0000000)","Steve Smith",0,4300,"Bal@Cle 00:00PM ET","Bal","Steve","Smith","Cle",13.3,11.9,1,0.258064516129032,0
"TE","Jason Witten (0000000)","Jason Witten",0,4300,"Dal@Was 00:00PM ET","Dal","Jason","Witten","Was",13.75,11.9,1,0.311111111111111,0
"WR","Davante Adams (0000000)","Davante Adams",0,4200,"GB@Min 00:00PM ET","GB","Davante","Adams","Min",8.8,7.2,3,0.189189189189189,0
"RB","Giovani Bernard (0000000)","Giovani Bernard",0,4200,"Cin@Pit 00:00PM ET","Cin","Giovani","Bernard","Pit",10.91,12.1,3,0.133333333333333,0
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,4200,"Dal@Was 00:00PM ET","Was","Pierre","Garcon","Dal",10.2,9.3,4,0.142857142857143,0
"WR","Will Fuller (0000000)","Will Fuller",0,4200,"KC@Hou 00:00PM ET","Hou","Will","Fuller","KC",13.62,18.15,1,0.314285714285714,1
"WR","Eli Rogers (0000000)","Eli Rogers",0,4100,"Cin@Pit 00:00PM ET","Pit","Eli","Rogers","Cin",12.12,11.3,4,0.166666666666667,0
"TE","Zach Ertz (0000000)","Zach Ertz",0,4100,"Phi@Chi 00:00PM ET","Phi","Zach","Ertz","Chi",0,0,2,0.228571428571429,0
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,4100,"Ten@Det 00:00PM ET","Ten","Tajae","Sharpe","Det",14.32,14.2,1,0.275,0
"RB","Chris Ivory (0000000)","Chris Ivory",0,4100,"Jax@SD 00:00PM ET","Jax","Chris","Ivory","SD",0,0,8,0,0
"RB","James Starks (0000000)","James Starks",0,4000,"GB@Min 00:00PM ET","GB","James","Starks","Min",7.73,6.3,7,0.027027027027027,0
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,4000,"Cin@Pit 00:00PM ET","Cin","Brandon","LaFell","Pit",10.15,8.3,3,0.133333333333333,0
"RB","Bilal Powell (0000000)","Bilal Powell",0,4000,"NYJ@Buf 00:00PM ET","NYJ","Bilal","Powell","Buf",9.09,8.5,5,0.108108108108108,0
"RB","LeGarrette Blount (0000000)","LeGarrette Blount",0,4000,"Mia@NE 00:00PM ET","NE","LeGarrette","Blount","Mia",13.67,14,8,0,0
"WR","Robert Woods (0000000)","Robert Woods",0,4000,"NYJ@Buf 00:00PM ET","Buf","Robert","Woods","NYJ",10.93,7,2,0.227272727272727,0
"WR","Vincent Jackson (0000000)","Vincent Jackson",0,4000,"TB@Ari 00:00PM ET","TB","Vincent","Jackson","Ari",11.31,12.1,2,0.193548387096774,0
"WR","Michael Thomas (0000000)","Michael Thomas",0,4000,"NO@NYG 00:00PM ET","NO","Michael","Thomas","NYG",8.94,11.6,4,0.166666666666667,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,4000,"Bal@Cle 00:00PM ET","Cle","Gary","Barnidge","Bal",13.48,10.4,5,0.0769230769230769,0
"RB","James White (0000000)","James White",0,4000,"Mia@NE 00:00PM ET","NE","James","White","Mia",11.33,13.3,2,0.194444444444444,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"SF@Car 00:00PM ET","Car","Ted","Ginn","SF",6.77,7.6,6,0.03125,0
"TE","Coby Fleener (0000000)","Coby Fleener",0,3900,"NO@NYG 00:00PM ET","NO","Coby","Fleener","NYG",10.7,11.4,5,0.0952380952380952,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3900,"Bal@Cle 00:00PM ET","Bal","Kamar","Aiken","Cle",7.38,10,4,0.0967741935483871,0
"RB","Andre Ellington (0000000)","Andre Ellington",0,3900,"TB@Ari 00:00PM ET","Ari","Andre","Ellington","TB",3.6,3.7,6,0.0512820512820513,0
"RB","Rob Kelley (0000000)","Rob Kelley",0,3900,"Dal@Was 00:00PM ET","Was","Rob","Kelley","Dal",0,4.3,10,0,0
"RB","Darren Sproles (0000000)","Darren Sproles",0,3800,"Phi@Chi 00:00PM ET","Phi","Darren","Sproles","Chi",10.68,10.1,3,0.142857142857143,0
"RB","Tim Hightower (0000000)","Tim Hightower",0,3800,"NO@NYG 00:00PM ET","NO","Tim","Hightower","NYG",4.25,4.6,7,0.0238095238095238,0
"WR","Danny Amendola (0000000)","Danny Amendola",0,3800,"Mia@NE 00:00PM ET","NE","Danny","Amendola","Mia",5.13,5,3,0.138888888888889,0
"WR","Quinton Patton (0000000)","Quinton Patton",0,3800,"SF@Car 00:00PM ET","SF","Quinton","Patton","Car",7.31,6.8,3,0.153846153846154,0
"WR","Seth Roberts (0000000)","Seth Roberts",0,3800,"Atl@Oak 00:00PM ET","Oak","Seth","Roberts","Atl",7.94,5.1,4,0.0975609756097561,0
"RB","Derrick Henry (0000000)","Derrick Henry",0,3800,"Ten@Det 00:00PM ET","Ten","Derrick","Henry","Det",7.65,7.3,7,0.05,0
"RB","Shane Vereen (0000000)","Shane Vereen",0,3800,"NO@NYG 00:00PM ET","NYG","Shane","Vereen","NO",9.96,11.9,2,0.178571428571429,0
"RB","Chris Johnson (0000000)","Chris Johnson",0,3700,"TB@Ari 00:00PM ET","Ari","Chris","Johnson","TB",0,2.6,9,0,0
"WR","Kenny Britt (0000000)","Kenny Britt",0,3700,"Sea@LA 00:00PM ET","LA","Kenny","Britt","Sea",7.52,8.2,2,0.176470588235294,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3700,"Sea@LA 00:00PM ET","LA","Benny","Cunningham","Sea",3.88,4.4,7,0.0294117647058824,0
"RB","Chris Thompson (0000000)","Chris Thompson",0,3700,"Dal@Was 00:00PM ET","Was","Chris","Thompson","Dal",8.99,6.5,5,0.0476190476190476,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3700,"GB@Min 00:00PM ET","Min","Jerick","McKinnon","GB",4.9,7.4,5,0.0588235294117647,0
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,3700,"Mia@NE 00:00PM ET","Mia","Jay","Ajayi","NE",0,0,7,0,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,3700,"Cin@Pit 00:00PM ET","Pit","Sammie","Coates","Cin",6.61,4.4,5,0.0833333333333333,0
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,3700,"Jax@SD 00:00PM ET","SD","Tyrell","Williams","Jax",10.44,12.2,4,0.128205128205128,0
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3700,"Sea@LA 00:00PM ET","Sea","C.J.","Prosise","LA",0,0,8,0.0232558139534884,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3700,"SF@Car 00:00PM ET","SF","Shaun","Draughn","Car",6.56,5.5,7,0.0512820512820513,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3600,"Cin@Pit 00:00PM ET","Pit","Darrius","Heyward-Bey","Cin",0,3.1,6,0,0
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3600,"Jax@SD 00:00PM ET","SD","Dontrelle","Inman","Jax",6.69,8.9,6,0.0769230769230769,0
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,3600,"Ind@Den 00:00PM ET","Ind","Dwayne","Allen","Den",11.28,9,3,0.130434782608696,0
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,3600,"Dal@Was 00:00PM ET","Was","Jamison","Crowder","Dal",10.69,10.8,3,0.214285714285714,0
"RB","Jalen Richard (0000000)","Jalen Richard",0,3600,"Atl@Oak 00:00PM ET","Oak","Jalen","Richard","Atl",0,2.2,5,0.0731707317073171,0
"RB","Alfred Morris (0000000)","Alfred Morris",0,3600,"Dal@Was 00:00PM ET","Dal","Alfred","Morris","Was",4.97,4,8,0.0222222222222222,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,3500,"Phi@Chi 00:00PM ET","Chi","Eddie","Royal","Phi",8.79,9.3,2,0.206896551724138,0
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,3500,"Bal@Cle 00:00PM ET","Cle","Terrelle","Pryor","Bal",10.12,10.6,1,0.269230769230769,0
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3500,"Sea@LA 00:00PM ET","Sea","Jermaine","Kearse","LA",9.47,8.4,3,0.162790697674419,0
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,3500,"Cin@Pit 00:00PM ET","Pit","Fitzgerald","Toussaint","Cin",3.56,4.2,6,0,0
"WR","Chris Hogan (0000000)","Chris Hogan",0,3500,"Mia@NE 00:00PM ET","NE","Chris","Hogan","Mia",9.87,9.7,3,0.138888888888889,0
"WR","Chris Conley (0000000)","Chris Conley",0,3500,"KC@Hou 00:00PM ET","KC","Chris","Conley","Hou",7.24,6.1,2,0.155555555555556,0
"TE","Eric Ebron (0000000)","Eric Ebron",0,3500,"Ten@Det 00:00PM ET","Det","Eric","Ebron","Ten",11.36,10,3,0.131578947368421,0
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3500,"Phi@Chi 00:00PM ET","Phi","Nelson","Agholor","Chi",10.11,8.3,3,0.142857142857143,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3500,"Cin@Pit 00:00PM ET","Cin","Tyler","Boyd","Pit",8.4,8.7,5,0.1,0
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3500,"GB@Min 00:00PM ET","Min","Laquon","Treadwell","GB",3.26,1.6,8,0,0
"RB","Charcandrick West (0000000)","Charcandrick West",0,3500,"KC@Hou 00:00PM ET","KC","Charcandrick","West","Hou",7.36,7.2,4,0.133333333333333,0
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,3400,"NYJ@Buf 00:00PM ET","Buf","Mike","Gillislee","NYJ",3.86,1.6,5,0.0454545454545455,0
"RB","Alfred Blue (0000000)","Alfred Blue",0,3400,"KC@Hou 00:00PM ET","Hou","Alfred","Blue","KC",2.4,1.6,9,0,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3400,"Mia@NE 00:00PM ET","Mia","Kenny","Stills","NE",9.67,10.4,2,0.185185185185185,0
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3400,"Atl@Oak 00:00PM ET","Oak","DeAndre","Washington","Atl",4.22,4.2,8,0.024390243902439,0
"TE","Jesse James (0000000)","Jesse James",0,3400,"Cin@Pit 00:00PM ET","Pit","Jesse","James","Cin",10.3,8.2,3,0.194444444444444,0
"WR","Andre Johnson (0000000)","Andre Johnson",0,3400,"Ten@Det 00:00PM ET","Ten","Andre","Johnson","Det",6.21,6,2,0.175,0
"RB","Terrance West (0000000)","Terrance West",0,3300,"Bal@Cle 00:00PM ET","Bal","Terrance","West","Cle",9.21,9.4,6,0.0645161290322581,0
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3300,"NO@NYG 00:00PM ET","NYG","Dwayne","Harris","NO",0,2.4,0,0,0
"WR","Brian Quick (0000000)","Brian Quick",0,3300,"Sea@LA 00:00PM ET","LA","Brian","Quick","Sea",4.04,3.6,3,0.147058823529412,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3300,"Dal@Was 00:00PM ET","Dal","Terrance","Williams","Was",8.36,7.9,4,0.111111111111111,0
"WR","Jaron Brown (0000000)","Jaron Brown",0,3300,"TB@Ari 00:00PM ET","Ari","Jaron","Brown","TB",3.73,2.7,6,0.0512820512820513,0
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3300,"Ten@Det 00:00PM ET","Ten","Rishard","Matthews","Det",8.18,13.2,5,0.1,0
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3300,"Ind@Den 00:00PM ET","Ind","Josh","Ferguson","Den",0,3.1,7,0.0434782608695652,0
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3300,"Phi@Chi 00:00PM ET","Phi","Dorial","Green-Beckham","Chi",8.12,5.7,5,0.0571428571428571,0
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3300,"KC@Hou 00:00PM ET","Hou","Jaelen","Strong","KC",0,3.7,9,0,0
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3300,"Sea@LA 00:00PM ET","LA","Pharoh","Cooper","Sea",0,0,9,0,0
"RB","Jordan Howard (0000000)","Jordan Howard",0,3300,"Phi@Chi 00:00PM ET","Chi","Jordan","Howard","Phi",0,7.5,7,0,0
"WR","Jeff Janis (0000000)","Jeff Janis",0,3300,"GB@Min 00:00PM ET","GB","Jeff","Janis","Min",0,1,10,0,0
"TE","Charles Clay (0000000)","Charles Clay",0,3300,"NYJ@Buf 00:00PM ET","Buf","Charles","Clay","NYJ",9.39,8.5,4,0.136363636363636,0
"RB","Reggie Bush (0000000)","Reggie Bush",0,3200,"NYJ@Buf 00:00PM ET","Buf","Reggie","Bush","NYJ",5.04,4.4,5,0.0454545454545455,0
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,3200,"Sea@LA 00:00PM ET","Sea","Jimmy","Graham","LA",10.45,6.7,8,0.0232558139534884,0
"WR","Cole Beasley (0000000)","Cole Beasley",0,3200,"Dal@Was 00:00PM ET","Dal","Cole","Beasley","Was",10.95,7.8,2,0.266666666666667,0
"WR","Albert Wilson (0000000)","Albert Wilson",0,3200,"KC@Hou 00:00PM ET","KC","Albert","Wilson","Hou",7.19,5.3,6,0.111111111111111,0
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3200,"Bal@Cle 00:00PM ET","Bal","Breshad","Perriman","Cle",7.03,7.1,6,0.0645161290322581,0
"RB","Paul Perkins (0000000)","Paul Perkins",0,3200,"NO@NYG 00:00PM ET","NYG","Paul","Perkins","NO",0,0,8,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3200,"Mia@NE 00:00PM ET","Mia","Leonte","Carroo","NE",4.98,2.8,5,0.0740740740740741,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,3200,"GB@Min 00:00PM ET","Min","Adam","Thielen","GB",8.62,6.9,4,0.147058823529412,0
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3100,"Phi@Chi 00:00PM ET","Chi","Ka'Deem","Carey","Phi",3.96,5.3,7,0,0
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3100,"GB@Min 00:00PM ET","Min","Kyle","Rudolph","GB",8.9,7.6,1,0.264705882352941,0
"RB","Denard Robinson (0000000)","Denard Robinson",0,3100,"Jax@SD 00:00PM ET","Jax","Denard","Robinson","SD",4.7,4.3,8,0,0
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3100,"Atl@Oak 00:00PM ET","Oak","Jamize","Olawale","Atl",0,0,0,0,0
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3100,"Bal@Cle 00:00PM ET","Cle","Andrew","Hawkins","Bal",7.72,6.3,4,0.115384615384615,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3100,"Bal@Cle 00:00PM ET","Bal","Javorius","Allen","Cle",0,5.6,10,0,0
"WR","Marqise Lee (0000000)","Marqise Lee",0,3100,"Jax@SD 00:00PM ET","Jax","Marqise","Lee","SD",5.3,3.2,5,0.0769230769230769,0
"WR","Adam Humphries (0000000)","Adam Humphries",0,3100,"TB@Ari 00:00PM ET","TB","Adam","Humphries","Ari",5.8,1.3,3,0.161290322580645,0
"WR","Rashad Greene (0000000)","Rashad Greene",0,3100,"Jax@SD 00:00PM ET","Jax","Rashad","Greene","SD",5.2,5.1,6,0.0512820512820513,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3100,"Ten@Det 00:00PM ET","Ten","Harry","Douglas","Det",5.92,2.1,5,0.1,0
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@Cle 00:00PM ET","Bal","Devin","Hester","Cle",0,0,0,0,0
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"Atl@Oak 00:00PM ET","Atl","Eric","Weems","Oak",0,0,0,0,0
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Mia@NE 00:00PM ET","NE","Matt","Slater","Mia",0,0,0,0,0
"TE","Zach Miller (0000000)","Zach Miller",0,3000,"Phi@Chi 00:00PM ET","Chi","Zach","Miller","Phi",9.26,9.7,5,0.137931034482759,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"SF@Car 00:00PM ET","Car","Mike","Tolbert","SF",3.66,4.2,0,0,0
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"NO@NYG 00:00PM ET","NO","John","Kuhn","NYG",1.81,0,0,0,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"NYJ@Buf 00:00PM ET","Buf","Brandon","Tate","NYJ",4.15,0,9,0,0
"TE","Jared Cook (0000000)","Jared Cook",0,3000,"GB@Min 00:00PM ET","GB","Jared","Cook","Min",8.84,8.5,4,0.0810810810810811,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Ind@Den 00:00PM ET","Den","Jordan","Norwood","Ind",4.27,2.8,5,0.04,0
"WR","Greg Salas (0000000)","Greg Salas",0,3000,"NYJ@Buf 00:00PM ET","Buf","Greg","Salas","NYJ",2.72,0,5,0.0454545454545455,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Ten@Det 00:00PM ET","Ten","Marc","Mariani","Det",0,0,0,0,0
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@SD 00:00PM ET","Jax","Bryan","Walters","SD",0,1.4,8,0,0
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Ten@Det 00:00PM ET","Det","Andre","Roberts","Ten",3.61,3.4,7,0.0263157894736842,0
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"Sea@LA 00:00PM ET","LA","Chase","Reynolds","Sea",0,0,0,0,0
"RB","C.J. Spiller (0000000)","C.J. Spiller",0,3000,"NO@NYG 00:00PM ET","NO","C.J.","Spiller","NYG",0,0,0,0,0
"RB","James Develin (0000000)","James Develin",0,3000,"Mia@NE 00:00PM ET","NE","James","Develin","Mia",0,0,0,0,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3000,"SF@Car 00:00PM ET","Car","Fozzy","Whittaker","SF",3.22,1.6,6,0.03125,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@SD 00:00PM ET","Jax","Arrelious","Benn","SD",0,0,8,0,0
"RB","Matt Asiata (0000000)","Matt Asiata",0,3000,"GB@Min 00:00PM ET","Min","Matt","Asiata","GB",2.46,1.7,8,0,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Atl@Oak 00:00PM ET","Oak","Taiwan","Jones","Atl",3.58,0,6,0.0487804878048781,0
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"GB@Min 00:00PM ET","Min","Charles","Johnson","GB",7.79,7.6,3,0.176470588235294,0
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,3000,"SF@Car 00:00PM ET","SF","DuJuan","Harris","Car",0,0,9,0,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Phi@Chi 00:00PM ET","Chi","Deonte","Thompson","Phi",0,0,7,0,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3000,"SF@Car 00:00PM ET","SF","Jeremy","Kerley","Car",11.1,8.1,1,0.333333333333333,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"NO@NYG 00:00PM ET","NO","Travaris","Cadet","NYG",9.52,6.4,3,0.19047619047619,0
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"KC@Hou 00:00PM ET","KC","Anthony","Sherman","Hou",0,0,0,0,0
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"Atl@Oak 00:00PM ET","Atl","Aldrick","Robinson","Oak",0,1,9,0,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3000,"Ind@Den 00:00PM ET","Ind","Robert","Turbin","Den",3.52,1.6,7,0.0434782608695652,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"NO@NYG 00:00PM ET","NYG","Bobby","Rainey","NO",0,0,8,0,0
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"Atl@Oak 00:00PM ET","Atl","Patrick","DiMarco","Oak",0,1.1,0,0,0
"RB","Isaiah Pead (0000000)","Isaiah Pead",0,3000,"Mia@NE 00:00PM ET","Mia","Isaiah","Pead","NE",2.64,0,7,0,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"NO@NYG 00:00PM ET","NYG","Tavarres","King","NO",0,0,8,0,0
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Phi@Chi 00:00PM ET","Phi","Kenjon","Barner","Chi",4.42,2.3,7,0,0
"WR","Brice Butler (0000000)","Brice Butler",0,3000,"Dal@Was 00:00PM ET","Dal","Brice","Butler","Was",0,1.3,5,0.0444444444444444,0
"WR","Kendall Wright (0000000)","Kendall Wright",0,3000,"Ten@Det 00:00PM ET","Ten","Kendall","Wright","Det",0,0,8,0,0
"RB","Zach Line (0000000)","Zach Line",0,3000,"GB@Min 00:00PM ET","Min","Zach","Line","GB",0,0,0,0,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"SF@Car 00:00PM ET","Car","Brenton","Bersin","SF",0,0,9,0,0
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"KC@Hou 00:00PM ET","Hou","Jonathan","Grimes","KC",0,0,9,0,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ind@Den 00:00PM ET","Ind","Jordan","Todman","Den",0,0,0,0,0
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"GB@Min 00:00PM ET","Min","Jarius","Wright","GB",0,0,8,0,0
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Mia@NE 00:00PM ET","NE","Brandon","Bolden","Mia",0,2.3,8,0,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Dal@Was 00:00PM ET","Dal","Lance","Dunbar","Was",8.1,0,5,0.0444444444444444,0
"WR","Russell Shepard (0000000)","Russell Shepard",0,3000,"TB@Ari 00:00PM ET","TB","Russell","Shepard","Ari",1.53,0,8,0,0
"TE","Vance McDonald (0000000)","Vance McDonald",0,3000,"SF@Car 00:00PM ET","SF","Vance","McDonald","Car",5.29,6.4,5,0.0769230769230769,0
"RB","Knile Davis (0000000)","Knile Davis",0,3000,"KC@Hou 00:00PM ET","KC","Knile","Davis","Hou",0,1.4,11,0,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Dal@Was 00:00PM ET","Was","Ryan","Grant","Dal",0,0,6,0.0238095238095238,0
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Cin@Pit 00:00PM ET","Cin","Rex","Burkhead","Pit",0,1.7,7,0,0
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@Cle 00:00PM ET","Bal","Kyle","Juszczyk","Cle",0,2.2,0,0,0
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"TB@Ari 00:00PM ET","Ari","Stepfan","Taylor","TB",0,0,0,0,0
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3000,"NYJ@Buf 00:00PM ET","Buf","Marquise","Goodwin","NYJ",0,6.1,9,0,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Ind@Den 00:00PM ET","Den","Bennie","Fowler","Ind",0,0,7,0,0
"WR","Jared Abbrederis (0000000)","Jared Abbrederis",0,3000,"GB@Min 00:00PM ET","GB","Jared","Abbrederis","Min",3.75,1.7,7,0.027027027027027,0
"WR","James Wright (0000000)","James Wright",0,3000,"Cin@Pit 00:00PM ET","Cin","James","Wright","Pit",3.07,0,6,0.0333333333333333,0
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Mia@NE 00:00PM ET","Mia","Justin","Hunter","NE",0,1.1,9,0,0
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"KC@Hou 00:00PM ET","Hou","Jay","Prosch","KC",0,0,0,0,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Ten@Det 00:00PM ET","Ten","Jalston","Fowler","Det",0,0,0,0,0
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3000,"NO@NYG 00:00PM ET","NYG","Orleans","Darkwa","NO",0,2.2,8,0,0
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Cin@Pit 00:00PM ET","Pit","Roosevelt","Nix","Cin",0,0,0,0,0
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"SF@Car 00:00PM ET","SF","Rod","Streater","Car",2.61,3.5,9,0,0
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Ind@Den 00:00PM ET","Den","Jordan","Taylor","Ind",0,0,7,0,0
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"NO@NYG 00:00PM ET","NO","Marcus","Murphy","NYG",0,0,0,0,0
"RB","Andre Williams (0000000)","Andre Williams",0,3000,"Jax@SD 00:00PM ET","SD","Andre","Williams","Jax",0,0,0,0,0
"RB","Rod Smith (0000000)","Rod Smith",0,3000,"Dal@Was 00:00PM ET","Dal","Rod","Smith","Was",0,0,0,0,0
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Phi@Chi 00:00PM ET","Chi","Josh","Bellamy","Phi",0,0,7,0,0
"TE","Neal Sterling (0000000)","Neal Sterling",0,3000,"Jax@SD 00:00PM ET","Jax","Neal","Sterling","SD",0,0,8,0,0
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"NYJ@Buf 00:00PM ET","Buf","Walt","Powell","NYJ",0,0,9,0,0
"RB","Malcolm Johnson (0000000)","Malcolm Johnson",0,3000,"Bal@Cle 00:00PM ET","Cle","Malcolm","Johnson","Bal",0,0,0,0,0
"WR","Josh Huff (0000000)","Josh Huff",0,3000,"Phi@Chi 00:00PM ET","Phi","Josh","Huff","Chi",0,3.2,0,0,0
