Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
2.9,Brice,0.0,Phi@Dal 08:30PM ET,7642564,Butler,Brice Butler,Brice Butler (7642564),PHI,WR,4.91,2.0,2.94121561987,3.0573994925,5.0,0.106382978723,3800,DAL,0.0,0.0
1.7,Zach,0.0,Det@Hou 01:00PM ET,7642410,Zenner,Zach Zenner,Zach Zenner (7642410),HOU,RB,5.38,5.0,4.84058247752,4.82411803495,7.0,0.0281124497992,3700,DET,0.0,0.0
14.3,Isaiah,1.0,NYJ@Cle 01:00PM ET,7642416,Crowell,Isaiah Crowell,Isaiah Crowell (7642416),NYJ,RB,9.29,9.4,8.79989343365,8.73224292877,6.0,0.072,3700,CLE,7.0,0.0
18.4,Devontae,0.0,SD@Den 04:05PM ET,7642445,Booker,Devontae Booker,Devontae Booker (7642445),SD,RB,16.07,14.9,14.438636779,14.391246467,6.0,0.0546218487395,3700,DEN,2.0,0.0
3.4,Hunter,1.0,SD@Den 04:05PM ET,7642630,Henry,Hunter Henry,Hunter Henry (7642630),DEN,TE,7.8,6.5,6.58645410216,6.60092862183,5.0,0.116,3700,SD,5.0,0.0
15.3,Darren,0.0,Phi@Dal 08:30PM ET,7642454,Sproles,Darren Sproles,Darren Sproles (7642454),DAL,RB,9.45,9.2,8.74298858355,8.6926983143,4.0,0.119318181818,3700,PHI,7.0,0.0
4.5,Terrance,0.0,Phi@Dal 08:30PM ET,7642565,Williams,Terrance Williams,Terrance Williams (7642565),PHI,WR,9.1,7.0,7.34817615093,7.39492390474,3.0,0.13829787234,3700,DAL,0.0,0.0
0.0,Marquise,0.0,NE@Buf 01:00PM ET,7642536,Goodwin,Marquise Goodwin,Marquise Goodwin (7642536),NE,WR,0.0,0.0,0.0,0.0,3.0,0.168367346939,3600,BUF,0.0,1.0
2.0,Fozzy,1.0,Ari@Car 01:00PM ET,7642448,Whittaker,Fozzy Whittaker,Fozzy Whittaker (7642448),ARI,RB,4.81,3.6,3.82643248522,3.85626100895,5.0,0.101694915254,3600,CAR,0.0,0.0
9.6,Jason,1.0,Phi@Dal 08:30PM ET,7642639,Witten,Jason Witten,Jason Witten (7642639),PHI,TE,8.63,7.9,7.69534502394,7.67510022086,1.0,0.228723404255,3600,DAL,4.0,0.0
5.9,Zach,1.0,Phi@Dal 08:30PM ET,7642641,Ertz,Zach Ertz,Zach Ertz (7642641),DAL,TE,9.01,10.1,9.10108910228,8.98514169653,5.0,0.107954545455,3600,PHI,3.0,0.0
5.6,Jack,1.0,KC@Ind 01:00PM ET,7642577,Doyle,Jack Doyle,Jack Doyle (7642577),KC,TE,13.32,12.3,11.9388787685,11.9021688338,2.0,0.128472222222,3500,IND,2.0,0.0
14.9,Bilal,1.0,NYJ@Cle 01:00PM ET,7642414,Powell,Bilal Powell,Bilal Powell (7642414),CLE,RB,8.92,11.2,9.70193244816,9.52566981726,3.0,0.132,3500,NYJ,5.0,0.0
8.9,Chris,0.0,KC@Ind 01:00PM ET,7642469,Conley,Chris Conley,Chris Conley (7642469),IND,WR,7.43,7.4,6.97006179421,6.92199515834,3.0,0.146226415094,3400,KC,0.0,0.0
3.2,DeAndre,0.0,Oak@TB 01:00PM ET,7642389,Washington,DeAndre Washington,DeAndre Washington (7642389),TB,RB,5.78,6.4,5.79278647747,5.72246168628,7.0,0.0551470588235,3400,OAK,8.0,0.0
7.6,Coby,1.0,Sea@NO 01:00PM ET,7642591,Fleener,Coby Fleener,Coby Fleener (7642591),SEA,TE,10.27,9.7,9.32980430097,9.29042053931,3.0,0.14126394052,3400,NO,3.0,0.0
2.8,Knile,0.0,GB@Atl 04:25PM ET,7642422,Davis,Knile Davis,Knile Davis (7642422),ATL,RB,4.64,4.1,4.05250389423,4.04917005205,11.0,0.0141509433962,3400,GB,0.0,0.0
10.4,Russell,0.0,Oak@TB 01:00PM ET,7642478,Shepard,Russell Shepard,Russell Shepard (7642478),OAK,WR,9.33,5.9,6.79834715169,6.91164209256,7.0,0.042735042735,3300,TB,0.0,1.0
0.0,Justin,0.0,Det@Hou 01:00PM ET,7642403,Forsett,Justin Forsett,Justin Forsett (7642403),HOU,RB,0.0,2.5,1.44008700684,1.31211208883,9.0,0.0120481927711,3300,DET,0.0,0.0
7.2,Gary,1.0,NYJ@Cle 01:00PM ET,7642604,Barnidge,Gary Barnidge,Gary Barnidge (7642604),NYJ,TE,10.68,10.6,9.99763478145,9.93043079491,2.0,0.168,3300,CLE,3.0,0.0
1.0,Don,0.0,GB@Atl 04:25PM ET,7642426,Jackson,Don Jackson,Don Jackson (7642426),ATL,RB,0.0,3.0,1.7281044082,1.5745345066,12.0,0.00793650793651,3300,GB,0.0,0.0
4.6,Reggie,0.0,NE@Buf 01:00PM ET,7642427,Bush,Reggie Bush,Reggie Bush (7642427),NE,RB,7.02,1.1,3.19164337896,3.44782279087,11.0,0.015306122449,3300,BUF,0.0,0.0
11.9,Danny,0.0,NE@Buf 01:00PM ET,7642533,Amendola,Danny Amendola,Danny Amendola (7642533),BUF,WR,5.45,7.5,6.30617665768,6.16485327806,6.0,0.073275862069,3300,NE,0.0,1.0
1.3,Corey,0.0,Ari@Car 01:00PM ET,7642559,Brown,Corey Brown,Corey Brown (7642559),ARI,WR,0.0,4.0,2.30413921094,2.09937934213,3.0,0.118644067797,3300,CAR,0.0,0.0
0.0,Chester,0.0,KC@Ind 01:00PM ET,7642474,Rogers,Chester Rogers,Chester Rogers (7642474),KC,WR,0.0,0.0,0.0,0.0,7.0,0.0729166666667,3200,IND,0.0,0.0
11.2,Cameron,1.0,Oak@TB 01:00PM ET,7642586,Brate,Cameron Brate,Cameron Brate (7642586),OAK,TE,12.7,12.1,11.59775113,11.5436805002,4.0,0.141025641026,3200,TB,2.0,0.0
11.2,Dontrelle,0.0,SD@Den 04:05PM ET,7642545,Inman,Dontrelle Inman,Dontrelle Inman (7642545),DEN,WR,6.08,5.9,5.61408553319,5.5827099297,3.0,0.132,3200,SD,0.0,1.0
0.6,Alfred,0.0,Phi@Dal 08:30PM ET,7642456,Morris,Alfred Morris,Alfred Morris (7642456),PHI,RB,3.04,3.7,3.23906886865,3.1849885915,9.0,0.0159574468085,3200,DAL,0.0,0.0
5.7,Jalen,0.0,Oak@TB 01:00PM ET,7642390,Richard,Jalen Richard,Jalen Richard (7642390),TB,RB,3.5,6.0,4.73156748248,4.58022672705,5.0,0.0698529411765,3100,OAK,9.0,0.0
9.7,Jermaine,0.0,Sea@NO 01:00PM ET,7642488,Kearse,Jermaine Kearse,Jermaine Kearse (7642488),NO,WR,8.13,9.7,8.55001357371,8.41536982284,3.0,0.15873015873,3100,SEA,8.0,0.0
1.7,Justin,0.0,NE@Buf 01:00PM ET,7642537,Hunter,Justin Hunter,Justin Hunter (7642537),NE,WR,11.02,9.1,9.25747456206,9.28219029096,7.0,0.0408163265306,3100,BUF,8.0,0.0
0.0,Jaron,0.0,Ari@Car 01:00PM ET,7642556,Brown,Jaron Brown,Jaron Brown (7642556),CAR,WR,0.0,0.0,0.0,0.0,5.0,0.0734265734266,3100,ARI,0.0,0.0
5.5,Nelson,0.0,Phi@Dal 08:30PM ET,7642571,Agholor,Nelson Agholor,Nelson Agholor (7642571),DAL,WR,7.63,7.5,7.10054291254,7.05626008269,2.0,0.1875,3100,PHI,0.0,0.0
0.0,Anthony,0.0,KC@Ind 01:00PM ET,7642377,Sherman,Anthony Sherman,Anthony Sherman (7642377),IND,RB,0.0,0.0,0.0,0.0,11.0,0.0141509433962,3000,KC,0.0,0.0
6.4,Robert,0.0,KC@Ind 01:00PM ET,7642378,Turbin,Robert Turbin,Robert Turbin (7642378),KC,RB,2.11,2.1,1.97853216729,1.96495780497,8.0,0.0381944444444,3000,IND,0.0,0.0
0.0,Jordan,0.0,KC@Ind 01:00PM ET,7642379,Todman,Jordan Todman,Jordan Todman (7642379),KC,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,IND,0.0,0.0
0.0,Josh,0.0,KC@Ind 01:00PM ET,7642381,Ferguson,Josh Ferguson,Josh Ferguson (7642381),KC,RB,3.51,4.7,3.98636612083,3.90201746289,6.0,0.0868055555556,3000,IND,0.0,0.0
8.0,Charcandrick,0.0,KC@Ind 01:00PM ET,7642382,West,Charcandrick West,Charcandrick West (7642382),IND,RB,4.5,6.7,5.4991800347,5.35652031588,7.0,0.0660377358491,3000,KC,8.0,0.0
0.0,Devin,0.0,KC@Ind 01:00PM ET,7642467,Street,Devin Street,Devin Street (7642467),KC,WR,0.0,1.0,0.576034802735,0.524844835532,12.0,0.0104166666667,3000,IND,0.0,0.0
0.0,Albert,0.0,KC@Ind 01:00PM ET,7642468,Wilson,Albert Wilson,Albert Wilson (7642468),IND,WR,4.2,6.3,5.15944965651,5.02391172048,5.0,0.0849056603774,3000,KC,0.0,0.0
0.2,De'Anthony,0.0,KC@Ind 01:00PM ET,7642472,Thomas,De'Anthony Thomas,De'Anthony Thomas (7642472),IND,WR,0.0,0.0,0.0,0.0,9.0,0.0188679245283,3000,KC,0.0,0.0
0.0,Tevaun,0.0,KC@Ind 01:00PM ET,7642473,Smith,Tevaun Smith,Tevaun Smith (7642473),KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,IND,0.0,0.0
0.0,Demarcus,0.0,KC@Ind 01:00PM ET,7642475,Robinson,Demarcus Robinson,Demarcus Robinson (7642475),IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
21.5,Tyreek,0.0,KC@Ind 01:00PM ET,7642476,Hill,Tyreek Hill,Tyreek Hill (7642476),IND,WR,6.6,3.6,4.47868734586,4.58819595404,6.0,0.0801886792453,3000,KC,0.0,0.0
3.5,Antone,0.0,Oak@TB 01:00PM ET,7642383,Smith,Antone Smith,Antone Smith (7642383),OAK,RB,0.0,2.3,1.32488004629,1.20714312172,0.0,0.0,3000,TB,0.0,0.0
0.0,Taiwan,0.0,Oak@TB 01:00PM ET,7642385,Jones,Taiwan Jones,Taiwan Jones (7642385),TB,RB,0.0,0.0,0.0,0.0,12.0,0.00735294117647,3000,OAK,0.0,0.0
8.8,Jamize,0.0,Oak@TB 01:00PM ET,7642388,Olawale,Jamize Olawale,Jamize Olawale (7642388),TB,RB,0.0,2.1,1.20967308574,1.10217415462,10.0,0.0147058823529,3000,OAK,0.0,0.0
0.1,Peyton,0.0,Oak@TB 01:00PM ET,7642391,Barber,Peyton Barber,Peyton Barber (7642391),OAK,RB,4.25,3.8,3.73758205919,3.73224474184,13.0,0.0,3000,TB,0.0,0.0
0.0,Cecil,0.0,Oak@TB 01:00PM ET,7642479,Shorts III,Cecil Shorts III,Cecil Shorts III (7642479),OAK,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,TB,0.0,0.0
1.0,Andre,0.0,Oak@TB 01:00PM ET,7642480,Holmes,Andre Holmes,Andre Holmes (7642480),TB,WR,2.72,3.3,2.89205072666,2.84420195202,8.0,0.0404411764706,3000,OAK,0.0,0.0
0.0,Freddie,0.0,Oak@TB 01:00PM ET,7642481,Martino,Freddie Martino,Freddie Martino (7642481),OAK,WR,0.0,0.0,0.0,0.0,12.0,0.0042735042735,3000,TB,0.0,0.0
8.8,Adam,0.0,Oak@TB 01:00PM ET,7642483,Humphries,Adam Humphries,Adam Humphries (7642483),OAK,WR,10.0,12.2,10.6715064964,10.4921290331,2.0,0.149572649573,3000,TB,6.0,1.0
15.9,Seth,0.0,Oak@TB 01:00PM ET,7642485,Roberts,Seth Roberts,Seth Roberts (7642485),TB,WR,8.64,8.2,7.87179934667,7.83664269356,3.0,0.136029411765,3000,OAK,9.0,0.0
0.2,Johnny,0.0,Oak@TB 01:00PM ET,7642486,Holton,Johnny Holton,Johnny Holton (7642486),TB,WR,0.0,1.5,0.864052204102,0.787267253299,13.0,0.00367647058824,3000,OAK,0.0,0.0
14.2,Tim,0.0,Sea@NO 01:00PM ET,7642392,Hightower,Tim Hightower,Tim Hightower (7642392),SEA,RB,2.52,3.8,3.10719048996,3.024843929,12.0,0.00743494423792,3000,NO,0.0,0.0
3.2,John,0.0,Sea@NO 01:00PM ET,7642393,Kuhn,John Kuhn,John Kuhn (7642393),SEA,RB,3.2,1.8,2.2029048539,2.25320775662,9.0,0.0223048327138,3000,NO,0.0,0.0
1.7,Travaris,0.0,Sea@NO 01:00PM ET,7642395,Cadet,Travaris Cadet,Travaris Cadet (7642395),SEA,RB,5.38,4.5,4.55256507615,4.56169561719,5.0,0.104089219331,3000,NO,0.0,0.0
0.0,Marcus,0.0,Sea@NO 01:00PM ET,7642398,Murphy,Marcus Murphy,Marcus Murphy (7642398),SEA,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,NO,0.0,0.0
1.5,Daniel,0.0,Sea@NO 01:00PM ET,7642400,Lasco,Daniel Lasco,Daniel Lasco (7642400),SEA,RB,0.0,1.2,0.691241763281,0.629813802639,11.0,0.0148698884758,3000,NO,0.0,0.0
14.3,C.J.,0.0,Sea@NO 01:00PM ET,7642401,Prosise,C.J. Prosise,C.J. Prosise (7642401),NO,RB,3.7,4.9,4.17080683753,4.08467784875,8.0,0.026455026455,3000,SEA,0.0,0.0
0.0,Alex,0.0,Sea@NO 01:00PM ET,7642402,Collins,Alex Collins,Alex Collins (7642402),NO,RB,0.0,1.9,1.0944661252,0.997205187512,9.0,0.015873015873,3000,SEA,0.0,0.0
6.4,Brandon,0.0,Sea@NO 01:00PM ET,7642489,Coleman,Brandon Coleman,Brandon Coleman (7642489),SEA,WR,4.82,1.2,2.44759284056,2.60072242571,7.0,0.0631970260223,3000,NO,0.0,0.0
5.3,Paul,0.0,Sea@NO 01:00PM ET,7642490,Richardson,Paul Richardson,Paul Richardson (7642490),NO,WR,4.06,2.6,2.97710653975,3.02473952045,5.0,0.0634920634921,3000,SEA,0.0,0.0
1.7,Tanner,0.0,Sea@NO 01:00PM ET,7642492,McEvoy,Tanner McEvoy,Tanner McEvoy (7642492),NO,WR,0.0,0.0,0.0,0.0,9.0,0.015873015873,3000,SEA,0.0,0.0
0.0,Tommylee,0.0,Sea@NO 01:00PM ET,7642495,Lewis,Tommylee Lewis,Tommylee Lewis (7642495),SEA,WR,0.0,0.0,0.0,0.0,8.0,0.0334572490706,3000,NO,0.0,0.0
0.0,Jake,0.0,Sea@NO 01:00PM ET,7642497,Lampman,Jake Lampman,Jake Lampman (7642497),SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NO,0.0,0.0
1.1,Jonathan,0.0,Det@Hou 01:00PM ET,7642404,Grimes,Jonathan Grimes,Jonathan Grimes (7642404),DET,RB,0.0,0.0,0.0,0.0,9.0,0.0263157894737,3000,HOU,0.0,0.0
4.1,Alfred,0.0,Det@Hou 01:00PM ET,7642407,Blue,Alfred Blue,Alfred Blue (7642407),DET,RB,4.67,6.8,5.61872950732,5.4785181741,11.0,0.015037593985,3000,HOU,8.0,0.0
0.0,Jay,0.0,Det@Hou 01:00PM ET,7642408,Prosch,Jay Prosch,Jay Prosch (7642408),DET,RB,0.0,0.0,0.0,0.0,12.0,0.00375939849624,3000,HOU,0.0,0.0
0.0,Michael,0.0,Det@Hou 01:00PM ET,7642409,Burton,Michael Burton,Michael Burton (7642409),HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
0.0,Tyler,0.0,Det@Hou 01:00PM ET,7642411,Ervin,Tyler Ervin,Tyler Ervin (7642411),DET,RB,0.0,1.0,0.576034802735,0.524844835532,10.0,0.0187969924812,3000,HOU,0.0,0.0
0.0,Andre,0.0,Det@Hou 01:00PM ET,7642499,Roberts,Andre Roberts,Andre Roberts (7642499),HOU,WR,2.34,1.6,1.77432404969,1.79658289411,6.0,0.0321285140562,3000,DET,0.0,0.0
0.0,Keith,0.0,Det@Hou 01:00PM ET,7642502,Mumphery,Keith Mumphery,Keith Mumphery (7642502),DET,WR,0.0,0.0,0.0,0.0,13.0,0.0,3000,HOU,0.0,0.0
4.8,Braxton,0.0,Det@Hou 01:00PM ET,7642504,Miller,Braxton Miller,Braxton Miller (7642504),DET,WR,2.93,3.6,3.14138268744,3.08752486551,7.0,0.0375939849624,3000,HOU,0.0,0.0
0.0,Jaelen,0.0,Det@Hou 01:00PM ET,7642505,Strong,Jaelen Strong,Jaelen Strong (7642505),DET,WR,6.64,7.2,6.56698816332,6.49399345011,6.0,0.0902255639098,3000,HOU,0.0,0.0
14.9,Eric,1.0,Det@Hou 01:00PM ET,7642599,Ebron,Eric Ebron,Eric Ebron (7642599),HOU,TE,9.66,9.4,8.93471706406,8.88353674423,5.0,0.100401606426,3000,DET,3.0,0.0
0.0,Malcolm,0.0,NYJ@Cle 01:00PM ET,7642415,Johnson,Malcolm Johnson,Malcolm Johnson (7642415),NYJ,RB,0.0,0.0,0.0,0.0,8.0,0.028,3000,CLE,0.0,0.0
0.0,George,0.0,NYJ@Cle 01:00PM ET,7642417,Atkinson III,George Atkinson III,George Atkinson III (7642417),NYJ,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
0.0,Troymaine,0.0,NYJ@Cle 01:00PM ET,7642419,Pope,Troymaine Pope,Troymaine Pope (7642419),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
20.1,Andrew,0.0,NYJ@Cle 01:00PM ET,7642508,Hawkins,Andrew Hawkins,Andrew Hawkins (7642508),NYJ,WR,8.33,6.8,6.95239028384,6.97510024059,4.0,0.112,3000,CLE,0.0,0.0
2.3,Charone,0.0,NYJ@Cle 01:00PM ET,7642511,Peake,Charone Peake,Charone Peake (7642511),CLE,WR,4.94,3.4,3.75859598941,3.80444932836,7.0,0.06,3000,NYJ,0.0,0.0
0.0,Jeremy,0.0,NYJ@Cle 01:00PM ET,7642512,Butler,Jeremy Butler,Jeremy Butler (7642512),CLE,WR,0.0,0.0,0.0,0.0,14.0,0.0,3000,NYJ,0.0,0.0
6.1,Robby,0.0,NYJ@Cle 01:00PM ET,7642513,Anderson,Robby Anderson,Robby Anderson (7642513),CLE,WR,5.29,7.3,6.13266758668,5.99445995832,6.0,0.076,3000,NYJ,0.0,0.0
1.3,Jordan,0.0,NYJ@Cle 01:00PM ET,7642514,Payton,Jordan Payton,Jordan Payton (7642514),NYJ,WR,0.0,0.0,0.0,0.0,10.0,0.008,3000,CLE,0.0,0.0
5.2,Ricardo,0.0,NYJ@Cle 01:00PM ET,7642515,Louis,Ricardo Louis,Ricardo Louis (7642515),NYJ,WR,6.15,8.8,7.31009363445,7.13338310702,5.0,0.1,3000,CLE,9.0,0.0
0.0,Jalin,0.0,NYJ@Cle 01:00PM ET,7642517,Marshall,Jalin Marshall,Jalin Marshall (7642517),CLE,WR,0.0,4.3,2.47694965176,2.25683279279,8.0,0.052,3000,NYJ,0.0,0.0
2.0,Rashard,0.0,NYJ@Cle 01:00PM ET,7642518,Higgins,Rashard Higgins,Rashard Higgins (7642518),NYJ,WR,3.06,2.2,2.38230442835,2.40589938228,9.0,0.024,3000,CLE,0.0,0.0
0.0,Patrick,0.0,GB@Atl 04:25PM ET,7642421,DiMarco,Patrick DiMarco,Patrick DiMarco (7642421),GB,RB,0.0,0.0,0.0,0.0,10.0,0.0243902439024,3000,ATL,0.0,0.0
4.3,Aaron,0.0,GB@Atl 04:25PM ET,7642424,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (7642424),ATL,RB,0.0,2.0,1.15206960547,1.04968967106,10.0,0.0119047619048,3000,GB,0.0,0.0
0.0,Eric,0.0,GB@Atl 04:25PM ET,7642520,Weems,Eric Weems,Eric Weems (7642520),GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
0.0,Aldrick,0.0,GB@Atl 04:25PM ET,7642521,Robinson,Aldrick Robinson,Aldrick Robinson (7642521),GB,WR,4.97,2.6,3.30869979293,3.39684052605,6.0,0.0569105691057,3000,ATL,0.0,0.0
0.0,Jared,0.0,GB@Atl 04:25PM ET,7642525,Abbrederis,Jared Abbrederis,Jared Abbrederis (7642525),ATL,WR,0.0,0.0,0.0,0.0,12.0,0.00793650793651,3000,GB,0.0,0.0
2.3,Justin,0.0,GB@Atl 04:25PM ET,7642526,Hardy,Justin Hardy,Justin Hardy (7642526),GB,WR,5.2,3.5,3.91094039916,3.96324838494,7.0,0.0487804878049,3000,ATL,0.0,0.0
11.4,Trevor,0.0,GB@Atl 04:25PM ET,7642529,Davis,Trevor Davis,Trevor Davis (7642529),ATL,WR,0.0,3.2,1.84331136875,1.6795034737,10.0,0.0119047619048,3000,GB,0.0,0.0
15.8,Taylor,0.0,GB@Atl 04:25PM ET,7642530,Gabriel,Taylor Gabriel,Taylor Gabriel (7642530),GB,WR,0.0,3.4,1.9585183293,1.78447244081,8.0,0.0447154471545,3000,ATL,0.0,0.0
13.0,Jeff,0.0,GB@Atl 04:25PM ET,7642531,Janis,Jeff Janis,Jeff Janis (7642531),ATL,WR,5.15,8.6,6.83049848359,6.61951193596,8.0,0.0277777777778,3000,GB,9.0,0.0
4.6,Jerome,0.0,NE@Buf 01:00PM ET,7642428,Felton,Jerome Felton,Jerome Felton (7642428),NE,RB,0.0,0.0,0.0,0.0,12.0,0.0102040816327,3000,BUF,0.0,0.0
0.0,James,0.0,NE@Buf 01:00PM ET,7642429,Develin,James Develin,James Develin (7642429),BUF,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,NE,0.0,0.0
0.0,Brandon,0.0,NE@Buf 01:00PM ET,7642432,Bolden,Brandon Bolden,Brandon Bolden (7642432),BUF,RB,0.0,0.0,0.0,0.0,9.0,0.0172413793103,3000,NE,0.0,0.0
0.0,Dion,0.0,NE@Buf 01:00PM ET,7642433,Lewis,Dion Lewis,Dion Lewis (7642433),BUF,RB,0.0,0.0,0.0,0.0,13.0,0.0,3000,NE,0.0,0.0
0.0,D.J.,0.0,NE@Buf 01:00PM ET,7642436,Foster,D.J. Foster,D.J. Foster (7642436),BUF,RB,0.0,2.7,1.55529396738,1.41708105594,10.0,0.00862068965517,3000,NE,0.0,0.0
7.2,Jonathan,0.0,NE@Buf 01:00PM ET,7642437,Williams,Jonathan Williams,Jonathan Williams (7642437),NE,RB,0.0,5.6,3.22579489531,2.93913107898,14.0,0.0,3000,BUF,9.0,0.0
0.0,Matthew,0.0,NE@Buf 01:00PM ET,7642532,Slater,Matthew Slater,Matthew Slater (7642532),BUF,WR,0.0,0.0,0.0,0.0,11.0,0.00431034482759,3000,NE,0.0,0.0
5.1,Brandon,0.0,NE@Buf 01:00PM ET,7642534,Tate,Brandon Tate,Brandon Tate (7642534),NE,WR,0.0,3.1,1.78570788848,1.62701899015,12.0,0.0102040816327,3000,BUF,0.0,0.0
8.9,Walt,0.0,NE@Buf 01:00PM ET,7642538,Powell,Walt Powell,Walt Powell (7642538),NE,WR,0.0,6.6,3.80182969805,3.46397591451,5.0,0.0816326530612,3000,BUF,0.0,0.0
0.0,Malcolm,0.0,NE@Buf 01:00PM ET,7642541,Mitchell,Malcolm Mitchell,Malcolm Mitchell (7642541),BUF,WR,0.0,2.4,1.38248352656,1.25962760528,7.0,0.0560344827586,3000,NE,0.0,0.0
1.3,Dexter,0.0,SD@Den 04:05PM ET,7642438,McCluster,Dexter McCluster,Dexter McCluster (7642438),DEN,RB,2.98,3.3,2.98679165614,2.95051652505,7.0,0.04,3000,SD,0.0,0.0
0.4,Kapri,0.0,SD@Den 04:05PM ET,7642439,Bibbs,Kapri Bibbs,Kapri Bibbs (7642439),SD,RB,3.46,5.1,4.1985606324,4.09151028691,12.0,0.00840336134454,3000,DEN,9.0,0.0
6.3,Derek,0.0,SD@Den 04:05PM ET,7642441,Watt,Derek Watt,Derek Watt (7642441),DEN,RB,0.0,0.0,0.0,0.0,10.0,0.008,3000,SD,0.0,0.0
1.2,Kenneth,0.0,SD@Den 04:05PM ET,7642443,Farrow,Kenneth Farrow,Kenneth Farrow (7642443),DEN,RB,1.52,3.0,2.28197445747,2.19606585661,12.0,0.004,3000,SD,0.0,0.0
0.0,Andy,0.0,SD@Den 04:05PM ET,7642444,Janovich,Andy Janovich,Andy Janovich (7642444),SD,RB,0.0,0.0,0.0,0.0,9.0,0.0210084033613,3000,DEN,0.0,0.0
1.9,Jordan,0.0,SD@Den 04:05PM ET,7642542,Norwood,Jordan Norwood,Jordan Norwood (7642542),SD,WR,3.19,2.9,2.83289925501,2.82644805367,4.0,0.0924369747899,3000,DEN,0.0,0.0
0.0,Griff,0.0,SD@Den 04:05PM ET,7642546,Whalen,Griff Whalen,Griff Whalen (7642546),DEN,WR,0.0,3.2,1.84331136875,1.6795034737,10.0,0.008,3000,SD,0.0,0.0
0.0,Bennie,0.0,SD@Den 04:05PM ET,7642548,Fowler,Bennie Fowler,Bennie Fowler (7642548),SD,WR,2.22,1.9,1.90340790767,1.9049680803,5.0,0.0588235294118,3000,DEN,0.0,0.0
4.5,Jordan,0.0,SD@Den 04:05PM ET,7642549,Taylor,Jordan Taylor,Jordan Taylor (7642549),SD,WR,0.0,0.0,0.0,0.0,8.0,0.0252100840336,3000,DEN,0.0,0.0
0.0,Cody,0.0,SD@Den 04:05PM ET,7642550,Latimer,Cody Latimer,Cody Latimer (7642550),SD,WR,0.0,1.9,1.0944661252,0.997205187512,9.0,0.0210084033613,3000,DEN,0.0,0.0
0.2,Mike,0.0,Ari@Car 01:00PM ET,7642446,Tolbert,Mike Tolbert,Mike Tolbert (7642446),ARI,RB,0.0,3.1,1.78570788848,1.62701899015,8.0,0.0254237288136,3000,CAR,0.0,0.0
2.6,Andre,0.0,Ari@Car 01:00PM ET,7642449,Ellington,Andre Ellington,Andre Ellington (7642449),CAR,RB,2.65,4.6,3.61538879689,3.49787708394,9.0,0.0174825174825,3000,ARI,0.0,0.0
0.0,Stepfan,0.0,Ari@Car 01:00PM ET,7642450,Taylor,Stepfan Taylor,Stepfan Taylor (7642450),CAR,RB,0.0,1.2,0.691241763281,0.629813802639,0.0,0.0,3000,ARI,0.0,0.0
0.0,Kerwynn,0.0,Ari@Car 01:00PM ET,7642451,Williams,Kerwynn Williams,Kerwynn Williams (7642451),CAR,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,ARI,0.0,0.0
0.0,Cameron,0.0,Ari@Car 01:00PM ET,7642453,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7642453),ARI,RB,0.0,0.0,0.0,0.0,10.0,0.00423728813559,3000,CAR,0.0,0.0
0.0,Brenton,0.0,Ari@Car 01:00PM ET,7642555,Bersin,Brenton Bersin,Brenton Bersin (7642555),ARI,WR,0.0,0.0,0.0,0.0,10.0,0.00423728813559,3000,CAR,0.0,0.0
27.9,J.J.,0.0,Ari@Car 01:00PM ET,7642558,Nelson,J.J. Nelson,J.J. Nelson (7642558),CAR,WR,6.32,7.9,6.85360830434,6.73053612972,6.0,0.0524475524476,3000,ARI,9.0,0.0
4.9,Brittan,0.0,Ari@Car 01:00PM ET,7642561,Golden,Brittan Golden,Brittan Golden (7642561),CAR,WR,0.0,0.0,0.0,0.0,12.0,0.0034965034965,3000,ARI,0.0,0.0
0.0,Darren,0.0,Phi@Dal 08:30PM ET,7642455,McFadden,Darren McFadden,Darren McFadden (7642455),PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
2.4,Kenjon,0.0,Phi@Dal 08:30PM ET,7642458,Barner,Kenjon Barner,Kenjon Barner (7642458),DAL,RB,0.0,1.1,0.633638283008,0.577329319086,10.0,0.0,3000,PHI,0.0,0.0
