"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
3238,718392316,"papagates (118/150)",0,91.95,"P Jacob deGrom P Rich Hill C Derek Norris 1B Lucas Duda 2B Tim Beckham 3B Evan Longoria SS Brad Miller OF Kevin Kiermaier OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
3238,718506187,"jjwd (128/150)",0,91.95,"P Jacob deGrom P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Tim Beckham 3B Evan Longoria SS Brad Miller OF Kevin Kiermaier OF Marcell Ozuna OF Christian Yelich",NA,"","",NA
3238,718506197,"jjwd (138/150)",0,91.95,"P Jacob deGrom P Rich Hill C Mike Zunino 1B Justin Bour 2B Derek Dietrich 3B Kyle Seager SS Adeiny Hechavarria OF Nelson Cruz OF Mitch Haniger OF Christian Yelich",NA,"","",NA
3238,718691427,"TheBigTicket (3/4)",0,91.95,"P Jacob deGrom P Rich Hill C Stephen Vogt 1B Adrián González 2B Brandon Drury 3B Yunel Escobar SS Asdrúbal Cabrera OF A.J. Pollock OF Andrew Toles OF Mark Trumbo",NA,"","",NA
3238,718858572,"Slicetime",0,91.95,"P Taijuan Walker P Rich Hill C Jonathan Lucroy 1B Mark Reynolds 2B Rougned Odor 3B Xander Bogaerts SS J.J. Hardy OF Jackie Bradley Jr. OF Andrew Benintendi OF Eric Thames",NA,"","",NA
3238,718866999,"Lunacy3 (17/76)",0,91.95,"P Jacob deGrom P Rich Hill C Buster Posey 1B Brandon Belt 2B Jed Lowrie 3B Yunel Escobar SS Corey Seager OF Matt Joyce OF Carlos González OF Gorkys Hernández",NA,"","",NA
3245,718433277,"juanshen (88/150)",0,91.85,"P Michael Pineda P Jerad Eickhoff C Sandy León 1B Greg Bird 2B Daniel Murphy 3B Anthony Rendón SS Xander Bogaerts OF Jackie Bradley Jr. OF Bryce Harper OF Trea Turner",NA,"","",NA
3245,718856291,"DollarBillW (55/125)",0,91.85,"P Cole Hamels P Brandon Finnegan C J.T. Realmuto 1B Justin Bour 2B Devon Travis 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Giancarlo Stanton OF Christian Yelich",NA,"","",NA
3247,717927729,"dacoltz (9/58)",0,91.8,"P Chris Sale P Michael Pineda C Manny Piña 1B Justin Bour 2B Rougned Odor 3B Travis Shaw SS Jonathan Villar OF Kirk Nieuwenhuis OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
3247,717988743,"shawnzhan (66/150)",0,91.8,"P Chris Sale P Michael Pineda C Sandy León 1B Hanley Ramírez 2B Dustin Pedroia 3B Chase Headley SS Xander Bogaerts OF Andrew Benintendi OF Brett Gardner OF Matt Holliday",NA,"","",NA
3247,718069005,"SaahilSud (45/150)",0,91.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B José Reyes SS Corey Seager OF Gorkys Hernández OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
3247,718078939,"scout326 (83/150)",0,91.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Paul Goldschmidt 2B Neil Walker 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Jay Bruce OF A.J. Pollock",NA,"","",NA
3247,718354971,"ChipotleAddict (48/150)",0,91.8,"P Chris Sale P Michael Pineda C Manny Piña 1B Adam Duvall 2B José Peraza 3B Hernán Pérez SS Jonathan Villar OF Kirk Nieuwenhuis OF Billy Hamilton OF Eric Thames",NA,"","",NA
3247,718383280,"fallfromgrace (71/150)",0,91.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendón SS Trea Turner OF Hunter Pence OF Gorkys Hernández OF Bryce Harper",NA,"","",NA
3247,718383305,"fallfromgrace (96/150)",0,91.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Starlin Castro 3B Eduardo Núñez SS Brandon Crawford OF Carlos González OF Gorkys Hernández OF Matt Holliday",NA,"","",NA
3247,718392256,"papagates (58/150)",0,91.8,"P Chris Sale P Michael Pineda C Manny Piña 1B Justin Bour 2B Dee Gordon 3B Hernán Pérez SS Jonathan Villar OF Kirk Nieuwenhuis OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
3247,718433214,"juanshen (25/150)",0,91.8,"P Brandon Finnegan P Rich Hill C Roberto Pérez 1B Edwin Encarnación 2B DJ LeMahieu 3B Yandy Díaz SS Trevor Story OF Carlos González OF Gerardo Parra OF Brandon Guyer",NA,"","",NA
3247,718589573,"tomjk321 (79/150)",0,91.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Charlie Blackmon OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3247,718728175,"sportsart (8/22)",0,91.8,"P Dylan Bundy P Michael Pineda C Yasmani Grandal 1B Edwin Encarnación 2B Daniel Murphy 3B Anthony Rendón SS Trea Turner OF A.J. Pollock OF Yasmany Tomás OF Bryce Harper",NA,"","",NA
3258,718025332,"youdacao (58/150)",0,91.75,"P Michael Pineda P Charlie Morton C Tony Wolters 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Jonathan Villar OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
3259,718100829,"dandydon (43/50)",0,91.7,"P Michael Pineda P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF A.J. Pollock OF Andrew Toles OF Joc Pederson",NA,"","",NA
3259,718100833,"dandydon (47/50)",0,91.7,"P Michael Pineda P Rich Hill C Matt Wieters 1B Adrián González 2B Logan Forsythe 3B Ryan Zimmerman SS Trea Turner OF Andrew Toles OF Joc Pederson OF Bryce Harper",NA,"","",NA
3259,718333918,"tomjk321 (14/150)",0,91.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Greg Bird 2B Starlin Castro 3B Eduardo Núñez SS Brandon Crawford OF Brett Gardner OF Hunter Pence OF Bryce Harper",NA,"","",NA
3259,718334950,"underjones (101/150)",0,91.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Lucas Duda 2B Neil Walker 3B Justin Turner SS Asdrúbal Cabrera OF Jay Bruce OF Yoenis Céspedes OF Eric Thames",NA,"","",NA
3259,718356194,"BRORANNOSAURUS_FLEX (10/20)",0,91.7,"P Michael Pineda P Rich Hill C Gary Sánchez 1B Greg Bird 2B Starlin Castro 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF Kirk Nieuwenhuis OF Eric Thames",NA,"","",NA
3259,718383332,"fallfromgrace (123/150)",0,91.7,"P Michael Pineda P Rich Hill C Tony Wolters 1B Brandon Belt 2B DJ LeMahieu 3B Mark Reynolds SS Brandon Crawford OF Charlie Blackmon OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3259,718599076,"tomjk321 (132/150)",0,91.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Jonathan Schoop 3B Manny Machado SS Brandon Crawford OF Joey Rickard OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3259,718601586,"Goosey617",0,91.7,"P Chris Sale P Danny Salazar C Matt Wieters 1B Albert Pujols 2B Dustin Pedroia 3B Nolan Arenado SS Elvis Andrus OF Emilio Bonifacio OF Giancarlo Stanton OF Brock Holt",NA,"","",NA
3259,718824382,"jason2035",0,91.7,"P Chris Sale P Danny Salazar C Travis d'Arnaud 1B Freddie Freeman 2B Anthony Rendón 3B Yuli Gurriel SS Dansby Swanson OF Jacoby Ellsbury OF Bryce Harper OF Trea Turner",NA,"","",NA
3268,718519706,"forcewithme (34/39)",0,91.65,"P Jameson Taillon P Jacob deGrom C Yasmani Grandal 1B Adrián González 2B Robinson Canó 3B Justin Turner SS Corey Seager OF Carlos González OF Yasmany Tomás OF Joc Pederson",NA,"","",NA
3268,718823857,"mrjones718 (2/2)",0,91.65,"P Chris Sale P Cole Hamels C Stephen Vogt 1B Justin Bour 2B Yangervis Solarte 3B Yuli Gurriel SS Andrelton Simmons OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"","",NA
3268,718862709,"DollarBillW (81/125)",0,91.65,"P Chris Sale P Charlie Morton C Gary Sánchez 1B Greg Bird 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Brett Gardner OF George Springer OF Matt Holliday",NA,"","",NA
3271,718008021,"Chonburi (6/40)",0,91.6,"P Rich Hill P Trevor Cahill C Gary Sánchez 1B Paul Goldschmidt 2B Daniel Murphy 3B DJ LeMahieu SS Jonathan Villar OF Khris Davis OF Andrew Toles OF Trea Turner",NA,"","",NA
3271,718621300,"rcullinan",0,91.6,"P Chris Sale P Rich Hill C Yasmani Grandal 1B Greg Bird 2B Starlin Castro 3B Justin Turner SS Corey Seager OF Corey Dickerson OF Matt Joyce OF Joc Pederson",NA,"","",NA
3273,718064066,"nixhound (103/150)",0,91.55,"P Charlie Morton P Rich Hill C Tony Wolters 1B Mark Reynolds 2B DJ LeMahieu 3B Nolan Arenado SS Jonathan Villar OF Carlos González OF Curtis Granderson OF Jay Bruce",NA,"","",NA
3273,718064090,"nixhound (127/150)",0,91.55,"P Charlie Morton P Rich Hill C Travis d'Arnaud 1B Mark Reynolds 2B DJ LeMahieu 3B Nolan Arenado SS Corey Seager OF Gerardo Parra OF Charlie Blackmon OF Jay Bruce",NA,"","",NA
3273,718506076,"jjwd (17/150)",0,91.55,"P Charlie Morton P Rich Hill C Buster Posey 1B Joey Votto 2B José Peraza 3B Eduardo Núñez SS Brandon Crawford OF Billy Hamilton OF Gorkys Hernández OF Adam Duvall",NA,"","",NA
3273,718728242,"dkiefr19 (17/20)",0,91.55,"P Charlie Morton P Rich Hill C Jett Bandy 1B Greg Bird 2B Howie Kendrick 3B Nolan Arenado SS Francisco Lindor OF Andrew Benintendi OF Carlos González OF Charlie Blackmon",NA,"","",NA
3273,718838134,"buckeye8627",0,91.55,"P Michael Pineda P Garrett Richards C Yasmani Grandal 1B Paul Goldschmidt 2B Daniel Murphy 3B Josh Donaldson SS Trea Turner OF George Springer OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
3278,718546179,"butchmckinney",0,91.45,"P Alex Cobb P Dan Straily C J.T. Realmuto 1B Paul Goldschmidt 2B Odúbel Herrera 3B Evan Longoria SS Carlos Correa OF Mallex Smith OF Christian Yelich OF Adam Eaton",NA,"","",NA
3279,718261862,"Zeechamp (1/20)",0,91.4,"P Tyler Chatwood P Jacob deGrom C Yasmani Grandal 1B Adrián González 2B Daniel Murphy 3B Justin Turner SS Corey Seager OF Carlos González OF Andrew Toles OF Bryce Harper",NA,"","",NA
3279,718833255,"A_playa_named_gus (51/112)",0,91.4,"P James Paxton P Taijuan Walker C Martín Maldonado 1B Paul Goldschmidt 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF A.J. Pollock",NA,"","",NA
3279,718833305,"A_playa_named_gus (101/112)",0,91.4,"P Tyler Chatwood P Jacob deGrom C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Gerardo Parra OF Charlie Blackmon OF Gorkys Hernández",NA,"","",NA
3282,718472737,"SwiggitySwooty3",0,91.35,"P Dylan Bundy P Matt Moore C Buster Posey 1B Albert Pujols 2B Joe Panik 3B Manny Machado SS Brandon Crawford OF Mookie Betts OF Mike Trout OF Bryce Harper",NA,"","",NA
3283,718034329,"Shark2152 (9/25)",0,91.15,"P Michael Pineda P James Paxton C Gary Sánchez 1B Greg Bird 2B Brandon Drury 3B Daniel Murphy SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"","",NA
3283,718069036,"SaahilSud (76/150)",0,91.15,"P Michael Pineda P Jacob deGrom C Gary Sánchez 1B Greg Bird 2B Starlin Castro 3B Ryan Zimmerman SS Trea Turner OF Brett Gardner OF Jacoby Ellsbury OF Bryce Harper",NA,"","",NA
3283,718291562,"MadHungarian37 (73/150)",0,91.15,"P Michael Pineda P Jacob deGrom C Buster Posey 1B Brandon Belt 2B José Peraza 3B Ryan Zimmerman SS Yunel Escobar OF Carlos González OF Charlie Blackmon OF Gorkys Hernández",NA,"","",NA
3283,718334933,"underjones (84/150)",0,91.15,"P Michael Pineda P Jacob deGrom C Yasmani Grandal 1B Lucas Duda 2B Dee Gordon 3B José Reyes SS Asdrúbal Cabrera OF Jay Bruce OF Yoenis Céspedes OF Eric Thames",NA,"","",NA
3283,718392220,"papagates (22/150)",0,91.15,"P Michael Pineda P Jacob deGrom C Mike Zunino 1B C.J. Cron 2B Robinson Canó 3B Kyle Seager SS Danny Espinosa OF Mike Trout OF Kole Calhoun OF Nelson Cruz",NA,"","",NA
3283,718392269,"papagates (71/150)",0,91.15,"P Michael Pineda P Jacob deGrom C Mike Zunino 1B Lucas Duda 2B Jean Segura 3B Kyle Seager SS Asdrúbal Cabrera OF Yoenis Céspedes OF Nelson Cruz OF Leonys Martin",NA,"","",NA
3283,718497019,"moklovin (51/56)",0,91.15,"P Michael Pineda P Tyler Chatwood C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Ryan Zimmerman SS Trevor Story OF Carlos González OF Charlie Blackmon OF Trea Turner",NA,"","",NA
3290,718157271,"JThenderson69",0,91.1,"P J.A. Happ P Chris Sale C Gary Sánchez 1B Albert Pujols 2B Jonathan Schoop 3B Evan Longoria SS Dansby Swanson OF Mookie Betts OF Kole Calhoun OF Yasmany Tomás",NA,"","",NA
3290,718234836,"commishppl",0,91.1,"P J.A. Happ P Chris Sale C Matt Wieters 1B Adrián González 2B Rougned Odor 3B Trevor Plouffe SS Brad Miller OF Steven Souza Jr. OF Curtis Granderson OF Giancarlo Stanton",NA,"","",NA
3290,718474383,"cdh200",0,91.1,"P Chris Sale P Jharel Cotton C J.T. Realmuto 1B Buster Posey 2B Dustin Pedroia 3B Xander Bogaerts SS Brandon Crawford OF Carlos González OF Hunter Renfroe OF Adam Frazier",NA,"","",NA
3290,718870444,"DollarBillW (119/125)",0,91.1,"P Chris Sale P Jharel Cotton C Yasmani Grandal 1B Adrián González 2B José Altuve 3B Justin Turner SS Corey Seager OF Nick Markakis OF Andrew Toles OF Eric Thames",NA,"","",NA
3294,717927731,"dacoltz (11/58)",0,91.05,"P Danny Salazar P James Paxton C Matt Wieters 1B Ryan Zimmerman 2B Anthony Rendón 3B Nolan Arenado SS Trea Turner OF Carlos González OF Giancarlo Stanton OF Bryce Harper",NA,"","",NA
3294,718133747,"suidmach (68/150)",0,91.05,"P Chris Sale P Tyler Chatwood C Buster Posey 1B Adrián González 2B Robinson Canó 3B Eduardo Núñez SS Corey Seager OF Carlos González OF Jarrett Parker OF Yasmany Tomás",NA,"","",NA
3294,718291588,"MadHungarian37 (99/150)",0,91.05,"P Chris Sale P Jacob deGrom C Buster Posey 1B Greg Bird 2B Howie Kendrick 3B Ryan Zimmerman SS Yunel Escobar OF Charlie Blackmon OF Gorkys Hernández OF Manuel Margot",NA,"","",NA
3294,718314218,"Awesemo (14/150)",0,91.05,"P Jacob deGrom P Danny Salazar C Gary Sánchez 1B Greg Bird 2B Daniel Murphy 3B Chase Headley SS Jonathan Villar OF Brett Gardner OF Giancarlo Stanton OF Matt Holliday",NA,"","",NA
3294,718354981,"ChipotleAddict (58/150)",0,91.05,"P Chris Sale P Tyler Chatwood C Tony Wolters 1B Brandon Belt 2B Joe Panik 3B Eduardo Núñez SS Trevor Story OF Carlos González OF Charlie Blackmon OF Jarrett Parker",NA,"","",NA
3294,718418466,"gilbertformvp (2/2)",0,91.05,"P Chris Sale P Jacob deGrom C Austin Hedges 1B Greg Bird 2B Jed Lowrie 3B Travis Shaw SS Xander Bogaerts OF Andrew Benintendi OF A.J. Pollock OF Joc Pederson",NA,"","",NA
3294,718523260,"pucks2buxs",0,91.05,"P J.A. Happ P Charlie Morton C Buster Posey 1B Brandon Belt 2B José Altuve 3B Nolan Arenado SS Trevor Story OF Gerardo Parra OF Charlie Blackmon OF Trea Turner",NA,"","",NA
3294,718666897,"HiLonsum",0,91.05,"P Jacob deGrom P Trevor Cahill C Jonathan Lucroy 1B Paul Goldschmidt 2B Rougned Odor 3B Nolan Arenado SS Jonathan Villar OF Steven Souza Jr. OF Joey Gallo OF Trea Turner",NA,"","",NA
3294,718824124,"galway66",0,91.05,"P Jharel Cotton P Tanner Roark C Evan Gattis 1B Lucas Duda 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Ryan Braun OF George Springer OF Hanley Ramírez",NA,"","",NA
3294,718833277,"A_playa_named_gus (73/112)",0,91.05,"P Chris Sale P Jacob deGrom C J.T. Realmuto 1B Greg Bird 2B Brandon Drury 3B Maikel Franco SS Brad Miller OF Joey Rickard OF Steven Souza Jr. OF Brandon Guyer",NA,"","",NA
3304,718064039,"nixhound (76/150)",0,91,"P Jacob deGrom P Charlie Morton C Travis d'Arnaud 1B Chris Davis 2B Neil Walker 3B Daniel Murphy SS Trea Turner OF Curtis Granderson OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
3304,718064102,"nixhound (139/150)",0,91,"P Jacob deGrom P Charlie Morton C Travis d'Arnaud 1B Travis Shaw 2B Anthony Rendón 3B Daniel Murphy SS Trea Turner OF Yoenis Céspedes OF Jayson Werth OF Bryce Harper",NA,"","",NA
3304,718078967,"scout326 (111/150)",0,91,"P Jacob deGrom P Charlie Morton C Chris Iannetta 1B Paul Goldschmidt 2B Anthony Rendón 3B Jake Lamb SS Trea Turner OF Yasmany Tomás OF Bryce Harper OF Brandon Drury",NA,"","",NA
3304,718471003,"KrazyKerrnuk",0,91,"P Tyler Chatwood P Tanner Roark C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF Nelson Cruz OF Giancarlo Stanton OF Trea Turner",NA,"","",NA
3304,718730590,"Dustineverett2",0,91,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Adrián González 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Matt Joyce OF A.J. Pollock OF Mark Trumbo",NA,"","",NA
3304,718803063,"AllmadDan (2/2)",0,91,"P Bartolo Colón P Tanner Roark C Welington Castillo 1B Freddie Freeman 2B Starlin Castro 3B Nolan Arenado SS Eduardo Núñez OF Mike Trout OF A.J. Pollock OF Trea Turner",NA,"","",NA
3310,717927767,"dacoltz (47/58)",0,90.95,"P Tyler Chatwood P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Justin Turner SS Corey Seager OF Joc Pederson OF Giancarlo Stanton OF Bryce Harper",NA,"","",NA
3310,718055717,"Shark2152 (18/25)",0,90.95,"P James Paxton P Rich Hill C Gary Sánchez 1B Greg Bird 2B Danny Espinosa 3B Daniel Murphy SS Trea Turner OF Andrew Toles OF Bryce Harper OF Adam Eaton",NA,"","",NA
3310,718356665,"rio5xx",0,90.95,"P Jacob deGrom P Rich Hill C Travis d'Arnaud 1B Stephen Vogt 2B Daniel Murphy 3B Ronald Torreyes SS Asdrúbal Cabrera OF Curtis Granderson OF Jay Bruce OF Yoenis Céspedes",NA,"","",NA
3310,718392202,"papagates (4/150)",0,90.95,"P Jacob deGrom P Rich Hill C Derek Norris 1B Lucas Duda 2B Neil Walker 3B Evan Longoria SS Asdrúbal Cabrera OF Corey Dickerson OF Kevin Kiermaier OF Yoenis Céspedes",NA,"","",NA
3310,718392238,"papagates (40/150)",0,90.95,"P Jacob deGrom P Rich Hill C Derek Norris 1B Mike Napoli 2B Rougned Odor 3B Joey Gallo SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF Carlos Gómez",NA,"","",NA
3310,718506109,"jjwd (50/150)",0,90.95,"P Jacob deGrom P Rich Hill C Tucker Barnhart 1B Paul Goldschmidt 2B José Peraza 3B Eugenio Suárez SS Nick Ahmed OF Scott Schebler OF A.J. Pollock OF Brandon Drury",NA,"","",NA
3310,718506156,"jjwd (97/150)",0,90.95,"P Jacob deGrom P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Derek Dietrich 3B Evan Longoria SS Brad Miller OF Steven Souza Jr. OF Kevin Kiermaier OF Christian Yelich",NA,"","",NA
3310,718506182,"jjwd (123/150)",0,90.95,"P Jacob deGrom P Rich Hill C Mike Zunino 1B Justin Bour 2B Dee Gordon 3B Kyle Seager SS Adeiny Hechavarria OF Nelson Cruz OF Marcell Ozuna OF Danny Valencia",NA,"","",NA
3310,718633007,"SirGiant",0,90.95,"P Jacob deGrom P Rich Hill C Stephen Vogt 1B Greg Bird 2B Daniel Murphy 3B Ryon Healy SS Trea Turner OF Corey Dickerson OF Matt Joyce OF Yasmany Tomás",NA,"","",NA
3310,718871722,"stellis21 (3/3)",0,90.95,"P Jacob deGrom P Rich Hill C Yasmani Grandal 1B Adrián González 2B Logan Forsythe 3B Mark Reynolds SS Brad Miller OF Steven Souza Jr. OF Corey Dickerson OF Joc Pederson",NA,"","",NA
3320,717927735,"dacoltz (15/58)",0,90.8,"P Michael Pineda P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Anthony Rendón 3B Jake Lamb SS Carlos Correa OF Mike Trout OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
3320,717988815,"shawnzhan (138/150)",0,90.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Greg Bird 2B Dustin Pedroia 3B Chase Headley SS Xander Bogaerts OF Jackie Bradley Jr. OF Jacoby Ellsbury OF Matt Holliday",NA,"","",NA
3320,718000125,"rikkidee (26/75)",0,90.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Mark Reynolds 2B Dee Gordon 3B DJ LeMahieu SS Trevor Story OF Carlos González OF Giancarlo Stanton OF Marcell Ozuna",NA,"","",NA
3320,718069060,"SaahilSud (100/150)",0,90.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Neil Walker 3B José Reyes SS Corey Seager OF Hunter Pence OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
3320,718133699,"suidmach (20/150)",0,90.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Paul Goldschmidt 2B Anthony Rendón 3B Eduardo Núñez SS Chris Owings OF Carlos González OF Charlie Blackmon OF Andrew Toles",NA,"","",NA
3320,718133742,"suidmach (63/150)",0,90.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Brandon Belt 2B Robinson Canó 3B Jonathan Villar SS Corey Seager OF Brett Gardner OF Charlie Blackmon OF Andrew Toles",NA,"","",NA
3320,718133751,"suidmach (72/150)",0,90.8,"P Michael Pineda P Danny Salazar C Yasmani Grandal 1B Paul Goldschmidt 2B Devon Travis 3B Manny Machado SS Chris Owings OF Charlie Blackmon OF Gorkys Hernández OF Eric Thames",NA,"","",NA
3320,718187465,"nomoreiloveyous (27/58)",0,90.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Derek Dietrich SS Manny Machado OF Bryce Harper OF Christian Yelich OF Trea Turner",NA,"","",NA
3320,718334868,"underjones (19/150)",0,90.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Brandon Belt 2B Joe Panik 3B José Reyes SS Brandon Crawford OF Carlos González OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3320,718334892,"underjones (43/150)",0,90.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Albert Pujols 2B Danny Espinosa 3B Yunel Escobar SS Corey Seager OF Mike Trout OF Kole Calhoun OF Gorkys Hernández",NA,"","",NA
3320,718334983,"underjones (134/150)",0,90.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Brandon Belt 2B Joe Panik 3B José Reyes SS Brandon Crawford OF Carlos González OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3320,718354961,"ChipotleAddict (38/150)",0,90.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Paul Goldschmidt 2B José Peraza 3B Eugenio Suárez SS Chris Owings OF Billy Hamilton OF Scott Schebler OF Adam Duvall",NA,"","",NA
3320,718354998,"ChipotleAddict (75/150)",0,90.8,"P Chris Sale P Michael Pineda C Tucker Barnhart 1B Adam Duvall 2B José Peraza 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF Kirk Nieuwenhuis OF Scott Schebler",NA,"","",NA
3320,718383359,"fallfromgrace (150/150)",0,90.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Mark Reynolds SS Eduardo Núñez OF Carlos González OF Charlie Blackmon OF Gorkys Hernández",NA,"","",NA
3320,718440821,"ehafner (4/150)",0,90.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Justin Bour 2B Dee Gordon 3B Derek Dietrich SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Giancarlo Stanton",NA,"","",NA
3320,718440866,"ehafner (49/150)",0,90.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Derek Dietrich 3B Eduardo Núñez SS Trea Turner OF Hunter Pence OF Gorkys Hernández OF Giancarlo Stanton",NA,"","",NA
3320,718721537,"gehrenberg (19/20)",0,90.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Neil Walker 3B José Reyes SS Brandon Crawford OF Curtis Granderson OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
3320,718776525,"Mejoey",0,90.8,"P Garrett Richards P Jacob deGrom C Yasmani Grandal 1B Hanley Ramírez 2B Dustin Pedroia 3B Pablo Sandoval SS Jonathan Villar OF Chris Young OF Hunter Renfroe OF Trea Turner",NA,"","",NA
3320,718810094,"GizmoMoney (4/6)",0,90.8,"P Chris Sale P Michael Pineda C Matt Wieters 1B Lucas Duda 2B Neil Walker 3B Nolan Arenado SS Asdrúbal Cabrera OF Curtis Granderson OF Jay Bruce OF Yasmany Tomás",NA,"","",NA
3320,718852395,"CJMucciaccio (6/7)",0,90.8,"P Chris Sale P Michael Pineda C Yasmani Grandal 1B Ryan Zimmerman 2B Daniel Murphy 3B Justin Turner SS Starlin Castro OF Andrew Benintendi OF Joc Pederson OF Marcell Ozuna",NA,"","",NA
3340,718025324,"youdacao (50/150)",0,90.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Carlos González OF Gerardo Parra OF A.J. Pollock",NA,"","",NA
3340,718078984,"scout326 (128/150)",0,90.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Mark Reynolds 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF Hunter Pence OF A.J. Pollock",NA,"","",NA
3342,718133683,"suidmach (4/150)",0,90.7,"P Michael Pineda P Rich Hill C Chris Iannetta 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Brandon Crawford OF Carlos González OF Kirk Nieuwenhuis OF Eric Thames",NA,"","",NA
3342,718133700,"suidmach (21/150)",0,90.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Jordy Mercer OF Matt Joyce OF Joc Pederson OF Bryce Harper",NA,"","",NA
3342,718133761,"suidmach (82/150)",0,90.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Adrián González 2B Anthony Rendón 3B Josh Donaldson SS Chris Owings OF Kole Calhoun OF Brandon Guyer OF Yasmany Tomás",NA,"","",NA
3342,718291600,"MadHungarian37 (111/150)",0,90.7,"P Chris Sale P Danny Salazar C Buster Posey 1B Greg Bird 2B José Peraza 3B Ryan Zimmerman SS Eugenio Suárez OF Charlie Blackmon OF Gorkys Hernández OF Bryce Harper",NA,"","",NA
