Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Christian,1.0,SF@Sea 04:05PM ET,7451547,Ponder,Christian Ponder,Christian Ponder (7451547),SEA,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,SF,0.0,0.0
6.0,Blaine,1.0,SF@Sea 04:05PM ET,7451549,Gabbert,Blaine Gabbert,Blaine Gabbert (7451549),SEA,QB,14.52,12.4,12.4,12.15,12.6811093788,13.497308701,10.0,0.013698630137,5000,SF,0.0,0.0
5.4,Trevone,1.0,SF@Sea 04:05PM ET,7451550,Boykin,Trevone Boykin,Trevone Boykin (7451550),SF,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,SEA,0.0,0.0
28.1,Christine,0.0,SF@Sea 04:05PM ET,7451650,Michael,Christine Michael,Christine Michael (7451650),SF,RB,16.12,15.6,15.6,13.28,14.9951574285,15.455941102,0.0,0.0,5000,SEA,3.0,0.0
0.0,Nick,1.0,NYJ@KC 04:25PM ET,7451553,Foles,Nick Foles,Nick Foles (7451553),NYJ,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,KC,0.0,0.0
0.0,Bryce,1.0,NYJ@KC 04:25PM ET,7451554,Petty,Bryce Petty,Bryce Petty (7451554),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYJ,0.0,0.0
0.0,Geno,1.0,NYJ@KC 04:25PM ET,7451555,Smith,Geno Smith,Geno Smith (7451555),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYJ,0.0,0.0
0.0,Tyler,1.0,NYJ@KC 04:25PM ET,7451556,Bray,Tyler Bray,Tyler Bray (7451556),NYJ,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,KC,0.0,0.0
0.0,Christian,1.0,NYJ@KC 04:25PM ET,7451557,Hackenberg,Christian Hackenberg,Christian Hackenberg (7451557),KC,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYJ,0.0,0.0
0.0,Kellen,1.0,SD@Ind 04:25PM ET,7451558,Clemens,Kellen Clemens,Kellen Clemens (7451558),IND,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,SD,0.0,0.0
0.0,Scott,1.0,SD@Ind 04:25PM ET,7451560,Tolzien,Scott Tolzien,Scott Tolzien (7451560),SD,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,IND,0.0,0.0
15.3,Frank,0.0,SD@Ind 04:25PM ET,7451665,Gore,Frank Gore,Frank Gore (7451665),SD,RB,11.92,12.0,12.0,11.94,11.3204572612,11.5483619162,6.0,0.102272727273,5000,IND,6.0,0.0
0.0,Chase,1.0,Pit@Phi 04:25PM ET,7451563,Daniel,Chase Daniel,Chase Daniel (7451563),PIT,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,PHI,0.0,0.0
0.0,Landry,1.0,Pit@Phi 04:25PM ET,7451564,Jones,Landry Jones,Landry Jones (7451564),PHI,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
0.0,Zach,0.0,Pit@Phi 04:25PM ET,7451565,Mettenberger,Zach Mettenberger,Zach Mettenberger (7451565),PHI,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,PIT,0.0,0.0
22.4,Brian,1.0,Chi@Dal 08:30PM ET,7451569,Hoyer,Brian Hoyer,Brian Hoyer (7451569),DAL,QB,14.01,16.8,16.8,15.9,14.6531406713,14.2661953102,0.0,0.0,5000,CHI,6.0,0.0
0.0,Mark,1.0,Chi@Dal 08:30PM ET,7451570,Sanchez,Mark Sanchez,Mark Sanchez (7451570),CHI,QB,0.0,1.6,1.6,0.0,0.799891987694,0.411276955577,0.0,0.0,5000,DAL,0.0,0.0
14.1,DeVante,0.0,Cle@Mia 01:00PM ET,7451731,Parker,DeVante Parker,DeVante Parker (7451731),CLE,WR,12.78,14.1,14.1,11.34,12.7542324349,12.6988051086,2.0,0.180555555556,4900,MIA,6.0,1.0
11.8,Theo,0.0,Det@GB 01:00PM ET,7451618,Riddick,Theo Riddick,Theo Riddick (7451618),GB,RB,14.37,13.9,13.9,15.53,13.3640458603,13.7763734885,5.0,0.120481927711,4900,DET,4.0,0.0
24.4,Charles,0.0,LA@TB 04:05PM ET,7451643,Sims,Charles Sims,Charles Sims (7451643),LA,RB,13.14,16.0,16.0,13.49,13.864813587,13.4428141536,5.0,0.0886075949367,4900,TB,3.0,0.0
13.0,John,0.0,Ari@Buf 01:00PM ET,7451697,Brown,John Brown,John Brown (7451697),BUF,WR,9.96,9.2,9.2,10.8,9.04567279169,9.43693109384,4.0,0.108108108108,4800,ARI,0.0,0.0
0.0,Jonathan,0.0,Min@Car 01:00PM ET,7451633,Stewart,Jonathan Stewart,Jonathan Stewart (7451633),MIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0540540540541,4800,CAR,0.0,0.0
7.7,Quincy,0.0,NYJ@KC 04:25PM ET,7451810,Enunwa,Quincy Enunwa,Quincy Enunwa (7451810),KC,WR,9.92,8.8,8.8,8.91,8.82784319291,9.3057098927,3.0,0.191780821918,4800,NYJ,0.0,0.0
7.8,Tajae,0.0,Oak@Ten 01:00PM ET,7451711,Sharpe,Tajae Sharpe,Tajae Sharpe (7451711),OAK,WR,14.03,12.8,12.8,13.02,12.662339003,13.2522039024,1.0,0.253333333333,4700,TEN,7.0,0.0
10.0,Victor,0.0,Was@NYG 01:00PM ET,7451714,Cruz,Victor Cruz,Victor Cruz (7451714),WAS,WR,10.38,8.7,8.7,10.5,8.98320086504,9.60662764881,2.0,0.164383561644,4700,NYG,0.0,0.0
7.9,Isaiah,0.0,Cle@Mia 01:00PM ET,7451602,Crowell,Isaiah Crowell,Isaiah Crowell (7451602),MIA,RB,10.5,13.1,13.1,11.37,11.2364736368,10.8228451634,6.0,0.0666666666667,4700,CLE,5.0,0.0
20.9,Travis,0.0,NYJ@KC 04:25PM ET,7451924,Kelce,Travis Kelce,Travis Kelce (7451924),NYJ,TE,12.74,12.3,12.3,11.86,11.8364973469,12.2077165714,2.0,0.168674698795,4700,KC,2.0,0.0
3.3,Julius,0.0,Bal@Jax 01:00PM ET,7451878,Thomas,Julius Thomas,Julius Thomas (7451878),BAL,TE,12.85,9.5,9.5,12.62,10.4857920236,11.5660872953,4.0,0.147727272727,4600,JAX,3.0,0.0
0.0,Ameer,0.0,Det@GB 01:00PM ET,7451621,Abdullah,Ameer Abdullah,Ameer Abdullah (7451621),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0602409638554,4600,DET,0.0,0.0
0.0,Antonio,0.0,SD@Ind 04:25PM ET,7451930,Gates,Antonio Gates,Antonio Gates (7451930),IND,TE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.136363636364,4600,SD,0.0,0.0
1.2,Markus,0.0,Pit@Phi 04:25PM ET,7451830,Wheaton,Markus Wheaton,Markus Wheaton (7451830),PHI,WR,10.26,9.5,9.5,8.06,9.32957705331,9.72706023986,10.0,0.0,4600,PIT,10.0,0.0
0.0,Tyler,0.0,Den@Cin 01:00PM ET,7451894,Eifert,Tyler Eifert,Tyler Eifert (7451894),DEN,TE,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4500,CIN,0.0,0.0
28.5,Carlos,0.0,SF@Sea 04:05PM ET,7451651,Hyde,Carlos Hyde,Carlos Hyde (7451651),SEA,RB,10.98,10.4,10.4,10.79,10.1009351298,10.4696388478,4.0,0.0821917808219,4400,SF,7.0,0.0
5.7,Phillip,0.0,SD@Ind 04:25PM ET,7451824,Dorsett,Phillip Dorsett,Phillip Dorsett (7451824),SD,WR,12.56,11.9,11.9,12.97,11.5561696416,11.9770885024,3.0,0.113636363636,4400,IND,8.0,0.0
9.4,Giovani,0.0,Den@Cin 01:00PM ET,7451625,Bernard,Giovani Bernard,Giovani Bernard (7451625),DEN,RB,10.6,12.0,12.0,12.78,10.7311893999,10.611097162,2.0,0.183908045977,4300,CIN,6.0,0.0
6.5,Torrey,0.0,SF@Sea 04:05PM ET,7451797,Smith,Torrey Smith,Torrey Smith (7451797),SEA,WR,11.06,11.0,11.0,7.13,10.4366078289,10.6806716306,2.0,0.219178082192,4300,SF,9.0,0.0
12.9,Tyrell,0.0,SD@Ind 04:25PM ET,7451826,Williams,Tyrell Williams,Tyrell Williams (7451826),IND,WR,13.32,13.1,13.1,12.59,12.4953640677,12.8251835017,2.0,0.166666666667,4300,SD,7.0,0.0
4.5,Jason,0.0,Chi@Dal 08:30PM ET,7451942,Witten,Jason Witten,Jason Witten (7451942),CHI,TE,10.41,11.9,11.9,11.31,10.5963772918,10.4504830316,2.0,0.233766233766,4300,DAL,2.0,0.0
13.1,Duke,0.0,Cle@Mia 01:00PM ET,7451605,Johnson,Duke Johnson,Duke Johnson Jr. (7451605),MIA,RB,9.02,11.3,11.3,10.56,9.67590088189,9.30928598525,3.0,0.183333333333,4200,CLE,6.0,0.0
12.2,Anquan,0.0,Det@GB 01:00PM ET,7451750,Boldin,Anquan Boldin,Anquan Boldin (7451750),GB,WR,9.55,8.2,8.2,8.55,8.36271013034,8.88876288358,3.0,0.144578313253,4200,DET,0.0,0.0
0.0,Tyler,0.0,SF@Sea 04:05PM ET,7451805,Lockett,Tyler Lockett,Tyler Lockett (7451805),SF,WR,12.2,13.8,13.8,11.54,12.3453319603,12.2098622269,2.0,0.213333333333,4200,SEA,6.0,0.0
9.9,Matt,0.0,Was@NYG 01:00PM ET,7451597,Jones,Matt Jones,Matt Jones (7451597),NYG,RB,10.34,11.8,11.8,11.2,10.5151349893,10.375074788,8.0,0.0232558139535,4100,WAS,6.0,0.0
16.7,Steve,0.0,Bal@Jax 01:00PM ET,7451738,Smith,Steve Smith,Steve Smith Sr. (7451738),JAX,WR,11.28,11.6,11.6,10.25,10.8347786345,10.9911112813,2.0,0.194444444444,4100,BAL,8.0,0.0
10.3,Davante,0.0,Det@GB 01:00PM ET,7451758,Adams,Davante Adams,Davante Adams (7451758),DET,WR,10.06,9.5,9.5,9.2,9.24029404402,9.58505042863,3.0,0.207792207792,4100,GB,10.0,0.0
0.0,Devin,0.0,Min@Car 01:00PM ET,7451782,Funchess,Devin Funchess,Devin Funchess (7451782),MIN,WR,7.72,6.6,6.6,7.77,6.74587860768,7.17809615525,3.0,0.108108108108,4100,CAR,0.0,0.0
21.4,Tavon,0.0,LA@TB 04:05PM ET,7451789,Austin,Tavon Austin,Tavon Austin (7451789),TB,WR,11.6,13.7,13.7,9.86,12.0274896832,11.7581279835,1.0,0.328125,4100,LA,6.0,0.0
8.8,Jay,0.0,Cle@Mia 01:00PM ET,7451601,Ajayi,Jay Ajayi,Jay Ajayi (7451601),CLE,RB,6.62,9.2,10.1378947674,10.05,7.55464653661,7.06536724629,6.0,0.0555555555556,4000,MIA,8.0,0.0
13.6,Gary,0.0,Cle@Mia 01:00PM ET,7451869,Barnidge,Gary Barnidge,Gary Barnidge (7451869),MIA,TE,9.3,9.7,4.21248217057,9.06,9.0010051072,9.0968227654,4.0,0.116666666667,4000,CLE,3.0,0.0
1.8,James,0.0,Det@GB 01:00PM ET,7451616,Starks,James Starks,James Starks (7451616),DET,RB,6.72,6.9,5.84045974964,5.69,6.44944330894,6.54516152827,7.0,0.025974025974,4000,GB,0.0,0.0
12.2,Kevin,0.0,Chi@Dal 08:30PM ET,7451847,White,Kevin White,Kevin White (7451847),DAL,WR,8.9,11.6,11.6,9.95,9.77231082401,9.30119452768,2.0,0.220338983051,4000,CHI,8.0,0.0
10.9,Pierre,0.0,Was@NYG 01:00PM ET,7451717,Garcon,Pierre Garcon,Pierre Garcon (7451717),NYG,WR,9.61,9.7,8.75159393238,7.99,9.13939377159,9.3169379728,4.0,0.139534883721,3900,WAS,10.0,0.0
9.2,Justin,0.0,Bal@Jax 01:00PM ET,7451607,Forsett,Justin Forsett,Justin Forsett (7451607),JAX,RB,10.31,12.6,14.3961242655,11.16,10.9016885318,10.5594117941,9.0,0.0,3900,BAL,5.0,0.0
3.3,Chris,0.0,Bal@Jax 01:00PM ET,7451608,Ivory,Chris Ivory,Chris Ivory (7451608),BAL,RB,9.8,8.0,8.0,6.75,8.37432739349,9.01486552817,11.0,0.0,3900,JAX,9.0,0.0
6.7,Vincent,0.0,LA@TB 04:05PM ET,7451785,Jackson,Vincent Jackson,Vincent Jackson (7451785),LA,WR,11.0,14.0,15.2377680186,9.05,11.9096204031,11.409212979,2.0,0.189873417722,3900,TB,6.0,0.0
6.8,Kenny,0.0,LA@TB 04:05PM ET,7451786,Britt,Kenny Britt,Kenny Britt (7451786),TB,WR,9.33,9.6,8.67875875597,7.66,8.96440430936,9.09241942736,2.0,0.25,3900,LA,10.0,0.0
5.2,Eli,0.0,Pit@Phi 04:25PM ET,7451834,Rogers,Eli Rogers,Eli Rogers (7451834),PHI,WR,8.79,6.2,5.45335236459,10.01,7.02356971044,7.83502940644,4.0,0.12676056338,3900,PIT,0.0,0.0
0.0,Zach,0.0,Pit@Phi 04:25PM ET,7451938,Ertz,Zach Ertz,Zach Ertz (7451938),PIT,TE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.115942028986,3900,PHI,0.0,0.0
17.8,Jamison,0.0,Was@NYG 01:00PM ET,7451723,Crowder,Jamison Crowder,Jamison Crowder (7451723),NYG,WR,10.88,8.9,12.9435686408,8.15,9.30639488671,10.0130617963,1.0,0.197674418605,3800,WAS,0.0,0.0
10.6,Fozzy,0.0,Min@Car 01:00PM ET,7451634,Whittaker,Fozzy Whittaker,Fozzy Whittaker (7451634),MIN,RB,8.9,5.8,4.97576538205,11.23,6.87270236862,7.81031556372,6.0,0.0675675675676,3800,CAR,0.0,0.0
7.7,Jerick,0.0,Min@Car 01:00PM ET,7451637,McKinnon,Jerick McKinnon,Jerick McKinnon (7451637),CAR,RB,11.16,12.7,11.6094868918,11.36,11.3311345705,11.1886583015,6.0,0.0454545454545,3800,MIN,5.0,0.0
6.5,Dwayne,0.0,SD@Ind 04:25PM ET,7451932,Allen,Dwayne Allen,Dwayne Allen (7451932),SD,TE,10.82,9.8,11.1855978257,10.96,9.729549227,10.2018021405,2.0,0.125,3800,IND,3.0,0.0
8.0,Sammie,0.0,Pit@Phi 04:25PM ET,7451833,Coates,Sammie Coates,Sammie Coates (7451833),PHI,WR,7.61,5.1,4.09873121446,8.42,5.94687421411,6.71441861322,5.0,0.0985915492958,3800,PIT,0.0,0.0
4.5,Derrick,0.0,Oak@Ten 01:00PM ET,7451589,Henry,Derrick Henry,Derrick Henry (7451589),OAK,RB,6.75,7.4,7.82749065301,9.57,6.71280200649,6.69498704857,7.0,0.04,3700,TEN,0.0,0.0
16.5,Shane,0.0,Was@NYG 01:00PM ET,7451591,Vereen,Shane Vereen,Shane Vereen (7451591),WAS,RB,11.4,0.0,0.0,12.81,5.08913152931,8.09455924013,4.0,0.123287671233,3700,NYG,0.0,0.0
11.9,Eric,0.0,Det@GB 01:00PM ET,7451886,Ebron,Eric Ebron,Eric Ebron (7451886),GB,TE,12.51,9.8,8.48841930521,10.0,10.4839906555,11.4017850454,3.0,0.144578313253,3700,DET,3.0,0.0
21.7,Jeremy,0.0,Den@Cin 01:00PM ET,7451628,Hill,Jeremy Hill,Jeremy Hill (7451628),DEN,RB,8.62,9.8,5.78576082942,10.98,8.74743612486,8.63969421694,6.0,0.0574712643678,3700,CIN,7.0,0.0
9.7,Ted,0.0,Min@Car 01:00PM ET,7451773,Ginn,Ted Ginn,Ted Ginn Jr. (7451773),MIN,WR,7.16,6.7,4.3074279598,7.57,6.54587943091,6.80617349353,5.0,0.0810810810811,3700,CAR,0.0,0.0
27.7,Darren,0.0,Pit@Phi 04:25PM ET,7451674,Sproles,Darren Sproles,Darren Sproles (7451674),PIT,RB,8.98,10.2,10.2,9.77,9.1081185385,8.99813111605,4.0,0.101449275362,3700,PHI,7.0,0.0
9.1,Alfred,0.0,Chi@Dal 08:30PM ET,7451682,Morris,Alfred Morris,Alfred Morris (7451682),CHI,RB,5.96,4.1,4.3719912805,5.75,4.71035689519,5.28578957333,9.0,0.012987012987,3700,DAL,0.0,0.0
0.0,Andre,0.0,Ari@Buf 01:00PM ET,7451576,Ellington,Andre Ellington,Andre Ellington (7451576),BUF,RB,0.0,3.9,4.95174845258,4.13,1.94973672,1.00248757922,8.0,0.0405405405405,3600,ARI,0.0,0.0
5.1,Jalen,0.0,Oak@Ten 01:00PM ET,7451588,Richard,Jalen Richard,Jalen Richard (7451588),TEN,RB,0.0,3.1,17.3167526967,0.0,1.54979072616,0.796849101431,6.0,0.0459770114943,3600,OAK,0.0,0.0
6.8,Kenyan,0.0,Cle@Mia 01:00PM ET,7451606,Drake,Kenyan Drake,Kenyan Drake (7451606),CLE,RB,9.85,10.4,9.3616560199,9.41,9.59648612735,9.66728341435,7.0,0.0277777777778,3600,MIA,7.0,0.0
12.6,Kenny,0.0,Cle@Mia 01:00PM ET,7451729,Stills,Kenny Stills,Kenny Stills (7451729),CLE,WR,8.29,9.6,13.9673761367,7.64,8.50013266107,8.35396840896,3.0,0.138888888889,3600,MIA,10.0,0.0
4.5,Dwayne,0.0,Det@GB 01:00PM ET,7451623,Washington,Dwayne Washington,Dwayne Washington (7451623),GB,RB,7.36,6.7,4.52986386833,8.11,6.6351624402,6.94818330476,9.0,0.0,3600,DET,0.0,0.0
6.2,Dontrelle,0.0,SD@Ind 04:25PM ET,7451819,Inman,Dontrelle Inman,Dontrelle Inman (7451819),IND,WR,4.74,9.5,0.994324144441,8.99,6.86536599701,5.8075894499,5.0,0.121212121212,3600,SD,10.0,0.0
0.5,Chris,0.0,Ari@Buf 01:00PM ET,7451574,Johnson,Chris Johnson,Chris Johnson (7451574),BUF,RB,5.28,2.9,4.40680494093,5.46,3.80687567285,4.49449849846,11.0,0.0,3500,ARI,0.0,0.0
10.7,Seth,0.0,Oak@Ten 01:00PM ET,7451712,Roberts,Seth Roberts,Seth Roberts (7451712),TEN,WR,7.64,6.6,5.01102518197,6.0,6.71016540397,7.12129223076,4.0,0.114942528736,3500,OAK,0.0,0.0
6.3,Terrance,0.0,Bal@Jax 01:00PM ET,7451612,West,Terrance West,Terrance West (7451612),JAX,RB,7.97,10.5,15.4968101284,8.93,8.80721908929,8.3580959985,5.0,0.0694444444444,3500,BAL,7.0,0.0
4.8,Tyler,0.0,Den@Cin 01:00PM ET,7451772,Boyd,Tyler Boyd,Tyler Boyd (7451772),DEN,WR,9.72,7.8,8.88925475944,7.37,8.23862769131,8.90665198423,5.0,0.126436781609,3500,CIN,0.0,0.0
4.1,Charcandrick,0.0,NYJ@KC 04:25PM ET,7451663,West,Charcandrick West,Charcandrick West (7451663),NYJ,RB,8.46,2.5,2.67185777272,5.87,5.02650252357,6.64963525813,5.0,0.0963855421687,3500,KC,0.0,0.0
5.1,Nelson,0.0,Pit@Phi 04:25PM ET,7451837,Agholor,Nelson Agholor,Nelson Agholor (7451837),PIT,WR,9.03,8.4,8.4,6.72,8.23056080466,8.57094699383,2.0,0.173913043478,3500,PHI,0.0,0.0
3.0,Jesse,0.0,Pit@Phi 04:25PM ET,7451941,James,Jesse James,Jesse James (7451941),PHI,TE,9.64,9.3,4.27603922025,9.37,8.95281322606,9.2354202056,3.0,0.169014084507,3500,PIT,3.0,0.0
5.1,Eddie,0.0,Chi@Dal 08:30PM ET,7451838,Royal,Eddie Royal,Eddie Royal (7451838),DAL,WR,9.06,9.4,9.4,10.79,8.74388574836,8.84929656275,3.0,0.203389830508,3500,CHI,0.0,0.0
7.2,DeAndre,0.0,Oak@Ten 01:00PM ET,7451587,Washington,DeAndre Washington,DeAndre Washington (7451587),TEN,RB,6.18,5.2,4.30769806461,6.16,5.35849394695,5.72475327264,9.0,0.0229885057471,3400,OAK,0.0,0.0
0.0,Andre,0.0,Oak@Ten 01:00PM ET,7451703,Johnson,Andre Johnson,Andre Johnson (7451703),OAK,WR,5.64,2.0,0.136107069942,5.21,3.51764584649,4.51877287117,3.0,0.146666666667,3400,TEN,0.0,0.0
2.6,Chris,0.0,Was@NYG 01:00PM ET,7451593,Thompson,Chris Thompson,Chris Thompson (7451593),NYG,RB,8.84,7.9,10.4949102577,8.08,7.89577569969,8.30751362454,5.0,0.0697674418605,3400,WAS,0.0,0.0
34.9,Terrelle,0.0,Cle@Mia 01:00PM ET,7451727,Pryor,Terrelle Pryor,Terrelle Pryor Sr. (7451727),MIA,WR,11.78,14.1,13.545870495,8.89,12.3078173885,11.9887560525,1.0,0.283333333333,3400,CLE,6.0,0.0
10.2,Dennis,0.0,Bal@Jax 01:00PM ET,7451876,Pitta,Dennis Pitta,Dennis Pitta (7451876),JAX,TE,12.38,10.7,4.75459855745,10.76,10.8758959425,11.5408219556,1.0,0.222222222222,3400,BAL,3.0,0.0
5.2,Brandon,0.0,Den@Cin 01:00PM ET,7451762,LaFell,Brandon LaFell,Brandon LaFell (7451762),DEN,WR,9.14,6.9,0.0,7.3,7.52976772131,8.26348024415,3.0,0.149425287356,3400,CIN,0.0,0.0
4.9,Benny,0.0,LA@TB 04:05PM ET,7451642,Cunningham,Benny Cunningham,Benny Cunningham (7451642),TB,RB,3.17,5.6,6.77572426012,4.66,4.21475765411,3.69032485252,6.0,0.046875,3400,LA,0.0,0.0
2.2,Shaun,0.0,SF@Sea 04:05PM ET,7451647,Draughn,Shaun Draughn,Shaun Draughn (7451647),SEA,RB,5.03,6.5,6.72659662047,5.52,5.49502888355,5.24235938448,7.0,0.041095890411,3400,SF,0.0,0.0
4.4,Jeremy,0.0,SF@Sea 04:05PM ET,7451799,Kerley,Jeremy Kerley,Jeremy Kerley (7451799),SEA,WR,11.01,7.7,7.34729092118,7.77,8.76450985198,9.79691045695,1.0,0.246575342466,3400,SF,0.0,0.0
3.1,Jermaine,0.0,SF@Sea 04:05PM ET,7451800,Kearse,Jermaine Kearse,Jermaine Kearse (7451800),SF,WR,9.7,10.3,12.0700325884,6.79,9.47953062116,9.5350712462,3.0,0.186666666667,3400,SEA,10.0,0.0
12.1,Bilal,0.0,NYJ@KC 04:25PM ET,7451659,Powell,Bilal Powell,Bilal Powell (7451659),KC,RB,6.36,5.5,5.5,7.35,5.588828403,5.92967653192,5.0,0.0821917808219,3400,NYJ,0.0,0.0
2.0,Mike,0.0,Ari@Buf 01:00PM ET,7451578,Gillislee,Mike Gillislee,Mike Gillislee (7451578),ARI,RB,3.68,1.3,1.3,5.19,2.29271961087,2.94714305304,7.0,0.0576923076923,3300,BUF,0.0,0.0
7.9,Jaron,0.0,Ari@Buf 01:00PM ET,7451696,Brown,Jaron Brown,Jaron Brown (7451696),BUF,WR,5.05,2.4,1.4588515039,0.0,3.45423396602,4.20266316693,7.0,0.0540540540541,3300,ARI,0.0,0.0
6.2,Rishard,0.0,Oak@Ten 01:00PM ET,7451708,Matthews,Rishard Matthews,Rishard Matthews (7451708),OAK,WR,8.93,11.2,9.39484424319,7.41,9.58573027848,9.21967676048,5.0,0.12,3300,TEN,9.0,0.0
0.0,C.J.,0.0,SF@Sea 04:05PM ET,7451654,Prosise,C.J. Prosise,C.J. Prosise (7451654),SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0133333333333,3300,SEA,0.0,0.0
13.2,Jordan,0.0,Chi@Dal 08:30PM ET,7451691,Howard,Jordan Howard,Jordan Howard (7451691),DAL,RB,5.85,6.9,6.9,4.9,6.06106221855,5.92741884941,6.0,0.0338983050847,3300,CHI,0.0,0.0
11.8,Terrance,0.0,Chi@Dal 08:30PM ET,7451842,Williams,Terrance Williams,Terrance Williams (7451842),CHI,WR,5.03,5.6,4.93203250478,6.16,5.04508964047,5.01101609696,4.0,0.0649350649351,3300,DAL,0.0,0.0
0.0,Reggie,0.0,Ari@Buf 01:00PM ET,7451572,Bush,Reggie Bush,Reggie Bush (7451572),ARI,RB,0.0,3.4,3.4,3.82,1.69977047385,0.873963530601,8.0,0.0192307692308,3200,BUF,0.0,0.0
11.1,Robert,0.0,Ari@Buf 01:00PM ET,7451700,Woods,Robert Woods,Robert Woods (7451700),ARI,WR,8.91,11.1,11.1,7.28,9.52680872832,9.17977096963,4.0,0.134615384615,3200,BUF,9.0,0.0
0.0,Jeff,0.0,Det@GB 01:00PM ET,7451760,Janis,Jeff Janis,Jeff Janis (7451760),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3200,GB,0.0,0.0
5.9,Adam,0.0,Min@Car 01:00PM ET,7451783,Thielen,Adam Thielen,Adam Thielen (7451783),CAR,WR,9.02,6.0,13.8812851006,0.0,7.02625867266,7.9469310699,3.0,0.151515151515,3200,MIN,0.0,0.0
0.0,Darrius,0.0,Pit@Phi 04:25PM ET,7451828,Heyward-Bey,Darrius Heyward-Bey,Darrius Heyward-Bey (7451828),PHI,WR,3.25,2.2,6.74249019387,5.32,2.55070038398,2.87316524641,7.0,0.0281690140845,3200,PIT,0.0,0.0
6.3,Dorial,0.0,Pit@Phi 04:25PM ET,7451835,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7451835),PIT,WR,6.94,5.9,5.9,5.69,6.04772212685,6.44432422338,6.0,0.0869565217391,3200,PHI,0.0,0.0
14.3,Cole,0.0,Chi@Dal 08:30PM ET,7451843,Beasley,Cole Beasley,Cole Beasley (7451843),CHI,WR,11.24,10.1,9.30196910852,10.5,10.0670232942,10.5771371732,1.0,0.25974025974,3200,DAL,10.0,0.0
1.5,Kamar,0.0,Bal@Jax 01:00PM ET,7451743,Aiken,Kamar Aiken,Kamar Aiken (7451743),JAX,WR,3.41,6.4,6.26672063056,7.98,4.7218432591,4.06637510379,8.0,0.0555555555556,3100,BAL,0.0,0.0
0.0,Laquon,0.0,Min@Car 01:00PM ET,7451784,Treadwell,Laquon Treadwell,Laquon Treadwell (7451784),CAR,WR,0.0,1.8,1.8,0.0,0.899878486156,0.462686575024,9.0,0.0,3100,MIN,0.0,0.0
20.0,Kyle,0.0,Min@Car 01:00PM ET,7451902,Rudolph,Kyle Rudolph,Kyle Rudolph (7451902),CAR,TE,9.47,10.3,11.2462201516,9.77,9.37685516048,9.37175996329,2.0,0.257575757576,3100,MIN,3.0,0.0
1.8,Quinton,0.0,SF@Sea 04:05PM ET,7451803,Patton,Quinton Patton,Quinton Patton (7451803),SEA,WR,7.22,6.5,5.28535789765,6.22,6.47267783524,6.79736681745,3.0,0.150684931507,3100,SF,0.0,0.0
7.4,Chris,0.0,NYJ@KC 04:25PM ET,7451812,Conley,Chris Conley,Chris Conley (7451812),NYJ,WR,5.5,5.8,3.48098417865,5.48,5.35489121076,5.3961487728,3.0,0.132530120482,3100,KC,0.0,0.0
0.0,Ka'Deem,0.0,Chi@Dal 08:30PM ET,7451687,Carey,Ka'Deem Carey,Ka'Deem Carey (7451687),DAL,RB,4.69,0.0,0.0,3.97,2.09368656776,3.33013007335,7.0,0.0169491525424,3100,CHI,0.0,0.0
0.0,Jerome,0.0,Ari@Buf 01:00PM ET,7451573,Felton,Jerome Felton,Jerome Felton (7451573),ARI,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,BUF,0.0,0.0
0.0,Stepfan,0.0,Ari@Buf 01:00PM ET,7451577,Taylor,Stepfan Taylor,Stepfan Taylor (7451577),BUF,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,ARI,0.0,0.0
