Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
RB,Denard Robinson (7451610),Denard Robinson,7451610,3000,Bal@Jax 01:00PM ET,Jax
RB,Corey Grant (7451611),Corey Grant,7451611,3000,Bal@Jax 01:00PM ET,Jax
RB,Javorius Allen (7451613),Javorius Allen,7451613,3000,Bal@Jax 01:00PM ET,Bal
RB,Kenneth Dixon (7451615),Kenneth Dixon,7451615,3000,Bal@Jax 01:00PM ET,Bal
WR,Devin Hester (7451739),Devin Hester,7451739,3000,Bal@Jax 01:00PM ET,Bal
WR,Bryan Walters (7451740),Bryan Walters,7451740,3000,Bal@Jax 01:00PM ET,Jax
WR,Arrelious Benn (7451742),Arrelious Benn,7451742,3000,Bal@Jax 01:00PM ET,Jax
WR,Marqise Lee (7451745),Marqise Lee,7451745,3000,Bal@Jax 01:00PM ET,Jax
WR,Rashad Greene (7451746),Rashad Greene,7451746,3000,Bal@Jax 01:00PM ET,Jax
WR,Chris Moore (7451747),Chris Moore,7451747,3000,Bal@Jax 01:00PM ET,Bal
WR,Breshad Perriman (7451749),Breshad Perriman,7451749,3000,Bal@Jax 01:00PM ET,Bal
RB,Michael Burton (7451619),Michael Burton,7451619,3000,Det@GB 01:00PM ET,Det
RB,Zach Zenner (7451620),Zach Zenner,7451620,3000,Det@GB 01:00PM ET,Det
RB,Aaron Ripkowski (7451622),Aaron Ripkowski,7451622,3000,Det@GB 01:00PM ET,GB
WR,Andre Roberts (7451752),Andre Roberts,7451752,3000,Det@GB 01:00PM ET,Det
WR,Jared Abbrederis (7451756),Jared Abbrederis,7451756,3000,Det@GB 01:00PM ET,GB
WR,Ty Montgomery (7451757),Ty Montgomery,7451757,3000,Det@GB 01:00PM ET,GB
WR,Trevor Davis (7451759),Trevor Davis,7451759,3000,Det@GB 01:00PM ET,GB
DST,Packers  (7452337),Packers ,7452337,3000,Det@GB 01:00PM ET,GB
RB,Rex Burkhead (7451624),Rex Burkhead,7451624,3000,Den@Cin 01:00PM ET,Cin
RB,Kapri Bibbs (7451626),Kapri Bibbs,7451626,3000,Den@Cin 01:00PM ET,Den
RB,Andy Janovich (7451629),Andy Janovich,7451629,3000,Den@Cin 01:00PM ET,Den
RB,Devontae Booker (7451630),Devontae Booker,7451630,3000,Den@Cin 01:00PM ET,Den
WR,Jordan Norwood (7451761),Jordan Norwood,7451761,3000,Den@Cin 01:00PM ET,Den
WR,Bennie Fowler (7451766),Bennie Fowler,7451766,3000,Den@Cin 01:00PM ET,Den
WR,James Wright (7451767),James Wright,7451767,3000,Den@Cin 01:00PM ET,Cin
WR,Jordan Taylor (7451768),Jordan Taylor,7451768,3000,Den@Cin 01:00PM ET,Den
WR,Cody Latimer (7451769),Cody Latimer,7451769,3000,Den@Cin 01:00PM ET,Den
WR,Alex Erickson (7451770),Alex Erickson,7451770,3000,Den@Cin 01:00PM ET,Cin
WR,Cody Core (7451771),Cody Core,7451771,3000,Den@Cin 01:00PM ET,Cin
TE,Virgil Green (7451891),Virgil Green,7451891,3000,Den@Cin 01:00PM ET,Den
RB,Mike Tolbert (7451632),Mike Tolbert,7451632,3000,Min@Car 01:00PM ET,Car
RB,Matt Asiata (7451635),Matt Asiata,7451635,3000,Min@Car 01:00PM ET,Min
RB,Zach Line (7451636),Zach Line,7451636,3000,Min@Car 01:00PM ET,Min
RB,Cameron Artis-Payne (7451638),Cameron Artis-Payne,7451638,3000,Min@Car 01:00PM ET,Car
WR,Charles Johnson (7451774),Charles Johnson,7451774,3000,Min@Car 01:00PM ET,Min
WR,Brenton Bersin (7451775),Brenton Bersin,7451775,3000,Min@Car 01:00PM ET,Car
WR,Jarius Wright (7451776),Jarius Wright,7451776,3000,Min@Car 01:00PM ET,Min
WR,Corey Brown (7451777),Corey Brown,7451777,3000,Min@Car 01:00PM ET,Car
WR,Damiere Byrd (7451778),Damiere Byrd,7451778,3000,Min@Car 01:00PM ET,Car
WR,Cordarrelle Patterson (7451780),Cordarrelle Patterson,7451780,3000,Min@Car 01:00PM ET,Min
RB,Chase Reynolds (7451639),Chase Reynolds,7451639,3000,LA@TB 04:05PM ET,LA
RB,Jacquizz Rodgers (7451641),Jacquizz Rodgers,7451641,3000,LA@TB 04:05PM ET,TB
RB,Malcolm Brown (7451644),Malcolm Brown,7451644,3000,LA@TB 04:05PM ET,LA
RB,Peyton Barber (7451646),Peyton Barber,7451646,3000,LA@TB 04:05PM ET,TB
WR,Brian Quick (7451787),Brian Quick,7451787,3000,LA@TB 04:05PM ET,LA
WR,Russell Shepard (7451788),Russell Shepard,7451788,3000,LA@TB 04:05PM ET,TB
WR,Cecil Shorts III (7451790),Cecil Shorts III,7451790,3000,LA@TB 04:05PM ET,TB
WR,Adam Humphries (7451792),Adam Humphries,7451792,3000,LA@TB 04:05PM ET,TB
WR,Bradley Marquez (7451793),Bradley Marquez,7451793,3000,LA@TB 04:05PM ET,LA
WR,Nelson Spruce (7451794),Nelson Spruce,7451794,3000,LA@TB 04:05PM ET,LA
WR,Pharoh Cooper (7451795),Pharoh Cooper,7451795,3000,LA@TB 04:05PM ET,LA
WR,Mike Thomas (7451796),Mike Thomas,7451796,3000,LA@TB 04:05PM ET,LA
DST,Rams  (7452342),Rams ,7452342,3000,LA@TB 04:05PM ET,LA
RB,DuJuan Harris (7451648),DuJuan Harris,7451648,3000,SF@Sea 04:05PM ET,SF
RB,Will Tukuafu (7451649),Will Tukuafu,7451649,3000,SF@Sea 04:05PM ET,Sea
RB,Mike Davis (7451653),Mike Davis,7451653,3000,SF@Sea 04:05PM ET,SF
RB,Alex Collins (7451655),Alex Collins,7451655,3000,SF@Sea 04:05PM ET,Sea
WR,Rod Streater (7451801),Rod Streater,7451801,3000,SF@Sea 04:05PM ET,SF
WR,Paul Richardson (7451802),Paul Richardson,7451802,3000,SF@Sea 04:05PM ET,Sea
WR,Tanner McEvoy (7451804),Tanner McEvoy,7451804,3000,SF@Sea 04:05PM ET,Sea
WR,Aaron Burbridge (7451806),Aaron Burbridge,7451806,3000,SF@Sea 04:05PM ET,SF
TE,Jimmy Graham (7451915),Jimmy Graham,7451915,3000,SF@Sea 04:05PM ET,Sea
RB,Anthony Sherman (7451658),Anthony Sherman,7451658,3000,NYJ@KC 04:25PM ET,KC
RB,Knile Davis (7451660),Knile Davis,7451660,3000,NYJ@KC 04:25PM ET,KC
RB,Troymaine Pope (7451662),Troymaine Pope,7451662,3000,NYJ@KC 04:25PM ET,NYJ
RB,Julian Howsare (7451664),Julian Howsare,7451664,3000,NYJ@KC 04:25PM ET,NYJ
WR,Albert Wilson (7451811),Albert Wilson,7451811,3000,NYJ@KC 04:25PM ET,KC
WR,Charone Peake (7451813),Charone Peake,7451813,3000,NYJ@KC 04:25PM ET,NYJ
WR,De'Anthony Thomas (7451814),De'Anthony Thomas,7451814,3000,NYJ@KC 04:25PM ET,KC
WR,Robby Anderson (7451815),Robby Anderson,7451815,3000,NYJ@KC 04:25PM ET,NYJ
WR,Demarcus Robinson (7451816),Demarcus Robinson,7451816,3000,NYJ@KC 04:25PM ET,KC
WR,Jalin Marshall (7451817),Jalin Marshall,7451817,3000,NYJ@KC 04:25PM ET,NYJ
WR,Tyreek Hill (7451818),Tyreek Hill,7451818,3000,NYJ@KC 04:25PM ET,KC
RB,Robert Turbin (7451667),Robert Turbin,7451667,3000,SD@Ind 04:25PM ET,Ind
RB,Jordan Todman (7451668),Jordan Todman,7451668,3000,SD@Ind 04:25PM ET,Ind
RB,Andre Williams (7451669),Andre Williams,7451669,3000,SD@Ind 04:25PM ET,SD
RB,Josh Ferguson (7451670),Josh Ferguson,7451670,3000,SD@Ind 04:25PM ET,Ind
RB,Derek Watt (7451672),Derek Watt,7451672,3000,SD@Ind 04:25PM ET,SD
RB,Kenneth Farrow (7451673),Kenneth Farrow,7451673,3000,SD@Ind 04:25PM ET,SD
WR,Isaiah Burse (7451822),Isaiah Burse,7451822,3000,SD@Ind 04:25PM ET,SD
WR,Quan Bray (7451823),Quan Bray,7451823,3000,SD@Ind 04:25PM ET,Ind
WR,Chester Rogers (7451827),Chester Rogers,7451827,3000,SD@Ind 04:25PM ET,Ind
RB,Kenjon Barner (7451677),Kenjon Barner,7451677,3000,Pit@Phi 04:25PM ET,Phi
RB,Fitzgerald Toussaint (7451678),Fitzgerald Toussaint,7451678,3000,Pit@Phi 04:25PM ET,Pit
RB,Roosevelt Nix (7451679),Roosevelt Nix,7451679,3000,Pit@Phi 04:25PM ET,Pit
RB,Daryl Richardson (7451680),Daryl Richardson,7451680,3000,Pit@Phi 04:25PM ET,Pit
RB,Wendell Smallwood (7451681),Wendell Smallwood,7451681,3000,Pit@Phi 04:25PM ET,Phi
WR,Josh Huff (7451832),Josh Huff,7451832,3000,Pit@Phi 04:25PM ET,Phi
WR,Bryce Treggs (7451836),Bryce Treggs,7451836,3000,Pit@Phi 04:25PM ET,Phi
RB,Lance Dunbar (7451683),Lance Dunbar,7451683,3000,Chi@Dal 08:30PM ET,Dal
RB,Rod Smith (7451684),Rod Smith,7451684,3000,Chi@Dal 08:30PM ET,Dal
RB,Keith Smith (7451686),Keith Smith,7451686,3000,Chi@Dal 08:30PM ET,Dal
RB,Paul Lasike (7451688),Paul Lasike,7451688,3000,Chi@Dal 08:30PM ET,Chi
RB,Darius Jackson (7451689),Darius Jackson,7451689,3000,Chi@Dal 08:30PM ET,Dal
WR,Deonte Thompson (7451839),Deonte Thompson,7451839,3000,Chi@Dal 08:30PM ET,Chi
WR,Brice Butler (7451841),Brice Butler,7451841,3000,Chi@Dal 08:30PM ET,Dal
WR,Joshua Bellamy (7451845),Joshua Bellamy,7451845,3000,Chi@Dal 08:30PM ET,Chi
WR,Cameron Meredith (7451846),Cameron Meredith,7451846,3000,Chi@Dal 08:30PM ET,Chi
WR,Lucky Whitehead (7451848),Lucky Whitehead,7451848,3000,Chi@Dal 08:30PM ET,Dal
TE,Charles Clay (7451852),Charles Clay,7451852,2900,Ari@Buf 01:00PM ET,Buf
TE,Jordan Cameron (7451870),Jordan Cameron,7451870,2900,Cle@Mia 01:00PM ET,Mia
TE,Jared Cook (7451882),Jared Cook,7451882,2900,Det@GB 01:00PM ET,GB
TE,Austin Seferian-Jenkins (7451912),Austin Seferian-Jenkins,7451912,2900,LA@TB 04:05PM ET,TB
TE,Vance McDonald (7451919),Vance McDonald,7451919,2900,SF@Sea 04:05PM ET,SF
DST,Jets  (7452347),Jets ,7452347,2900,NYJ@KC 04:25PM ET,NYJ
DST,Steelers  (7452351),Steelers ,7452351,2900,Pit@Phi 04:25PM ET,Pit
TE,Zach Miller (7451943),Zach Miller,7451943,2900,Chi@Dal 08:30PM ET,Chi
TE,Clive Walford (7451860),Clive Walford,7451860,2800,Oak@Ten 01:00PM ET,Oak
DST,Bengals  (7452338),Bengals ,7452338,2800,Den@Cin 01:00PM ET,Cin
TE,Brent Celek (7451936),Brent Celek,7451936,2800,Pit@Phi 04:25PM ET,Phi
DST,Eagles  (7452350),Eagles ,7452350,2800,Pit@Phi 04:25PM ET,Phi
DST,Bills  (7452326),Bills ,7452326,2700,Ari@Buf 01:00PM ET,Buf
TE,Vernon Davis (7451863),Vernon Davis,7451863,2700,Was@NYG 01:00PM ET,Was
TE,Larry Donnell (7451864),Larry Donnell,7451864,2700,Was@NYG 01:00PM ET,NYG
TE,Richard Rodgers (7451887),Richard Rodgers,7451887,2700,Det@GB 01:00PM ET,GB
TE,Lance Kendricks (7451908),Lance Kendricks,7451908,2700,LA@TB 04:05PM ET,LA
DST,Bears  (7452352),Bears ,7452352,2700,Chi@Dal 08:30PM ET,Chi
DST,Raiders  (7452329),Raiders ,7452329,2600,Oak@Ten 01:00PM ET,Oak
TE,Will Tye (7451867),Will Tye,7451867,2600,Was@NYG 01:00PM ET,NYG
DST,Jaguars  (7452334),Jaguars ,7452334,2600,Bal@Jax 01:00PM ET,Jax
TE,Darren Fells (7451849),Darren Fells,7451849,2500,Ari@Buf 01:00PM ET,Ari
TE,Jim Dray (7451850),Jim Dray,7451850,2500,Ari@Buf 01:00PM ET,Buf
TE,Jermaine Gresham (7451851),Jermaine Gresham,7451851,2500,Ari@Buf 01:00PM ET,Ari
TE,Nick O'Leary (7451853),Nick O'Leary,7451853,2500,Ari@Buf 01:00PM ET,Buf
TE,Troy Niklas (7451854),Troy Niklas,7451854,2500,Ari@Buf 01:00PM ET,Ari
TE,Anthony Fasano (7451855),Anthony Fasano,7451855,2500,Oak@Ten 01:00PM ET,Ten
TE,Lee Smith (7451857),Lee Smith,7451857,2500,Oak@Ten 01:00PM ET,Oak
TE,Mychal Rivera (7451858),Mychal Rivera,7451858,2500,Oak@Ten 01:00PM ET,Oak
TE,Beau Brinkley (7451859),Beau Brinkley,7451859,2500,Oak@Ten 01:00PM ET,Ten
TE,Jace Amaro (7451861),Jace Amaro,7451861,2500,Oak@Ten 01:00PM ET,Ten
TE,Phillip Supernaw (7451862),Phillip Supernaw,7451862,2500,Oak@Ten 01:00PM ET,Ten
DST,Titans  (7452328),Titans ,7452328,2500,Oak@Ten 01:00PM ET,Ten
TE,Niles Paul (7451865),Niles Paul,7451865,2500,Was@NYG 01:00PM ET,Was
TE,Jerell Adams (7451868),Jerell Adams,7451868,2500,Was@NYG 01:00PM ET,NYG
TE,MarQueis Gray (7451871),MarQueis Gray,7451871,2500,Cle@Mia 01:00PM ET,Mia
TE,Dion Sims (7451872),Dion Sims,7451872,2500,Cle@Mia 01:00PM ET,Mia
TE,Randall Telfer (7451873),Randall Telfer,7451873,2500,Cle@Mia 01:00PM ET,Cle
TE,Seth DeValve (7451874),Seth DeValve,7451874,2500,Cle@Mia 01:00PM ET,Cle
TE,Marcedes Lewis (7451875),Marcedes Lewis,7451875,2500,Bal@Jax 01:00PM ET,Jax
TE,Crockett Gillmore (7451877),Crockett Gillmore,7451877,2500,Bal@Jax 01:00PM ET,Bal
TE,Neal Sterling (7451879),Neal Sterling,7451879,2500,Bal@Jax 01:00PM ET,Jax
TE,Ben Koyack (7451880),Ben Koyack,7451880,2500,Bal@Jax 01:00PM ET,Jax
TE,Maxx Williams (7451881),Maxx Williams,7451881,2500,Bal@Jax 01:00PM ET,Bal
DST,Ravens  (7452335),Ravens ,7452335,2500,Bal@Jax 01:00PM ET,Bal
TE,Andrew Quarless (7451883),Andrew Quarless,7451883,2500,Det@GB 01:00PM ET,Det
TE,Justin Perillo (7451884),Justin Perillo,7451884,2500,Det@GB 01:00PM ET,GB
TE,Orson Charles (7451885),Orson Charles,7451885,2500,Det@GB 01:00PM ET,Det
TE,Cole Wick (7451888),Cole Wick,7451888,2500,Det@GB 01:00PM ET,Det
TE,Khari Lee (7451889),Khari Lee,7451889,2500,Det@GB 01:00PM ET,Det
TE,Clark Harris (7451890),Clark Harris,7451890,2500,Den@Cin 01:00PM ET,Cin
TE,John Phillips (7451892),John Phillips,7451892,2500,Den@Cin 01:00PM ET,Den
TE,Ryan Hewitt (7451893),Ryan Hewitt,7451893,2500,Den@Cin 01:00PM ET,Cin
TE,Tyler Kroft (7451895),Tyler Kroft,7451895,2500,Den@Cin 01:00PM ET,Cin
TE,C.J. Uzomah (7451896),C.J. Uzomah,7451896,2500,Den@Cin 01:00PM ET,Cin
TE,Jeff Heuerman (7451897),Jeff Heuerman,7451897,2500,Den@Cin 01:00PM ET,Den
TE,Ed Dickson (7451899),Ed Dickson,7451899,2500,Min@Car 01:00PM ET,Car
TE,Rhett Ellison (7451900),Rhett Ellison,7451900,2500,Min@Car 01:00PM ET,Min
TE,Kevin McDermott (7451901),Kevin McDermott,7451901,2500,Min@Car 01:00PM ET,Min
TE,MyCole Pruitt (7451903),MyCole Pruitt,7451903,2500,Min@Car 01:00PM ET,Min
TE,Scott Simonson (7451904),Scott Simonson,7451904,2500,Min@Car 01:00PM ET,Car
TE,David Morgan (7451905),David Morgan,7451905,2500,Min@Car 01:00PM ET,Min
TE,Brandon Myers (7451906),Brandon Myers,7451906,2500,LA@TB 04:05PM ET,TB
TE,Andrew DePaola (7451907),Andrew DePaola,7451907,2500,LA@TB 04:05PM ET,TB
TE,Luke Stocker (7451909),Luke Stocker,7451909,2500,LA@TB 04:05PM ET,TB
TE,Cory Harkey (7451910),Cory Harkey,7451910,2500,LA@TB 04:05PM ET,LA
TE,Cameron Brate (7451911),Cameron Brate,7451911,2500,LA@TB 04:05PM ET,TB
TE,Tyler Higbee (7451913),Tyler Higbee,7451913,2500,LA@TB 04:05PM ET,LA
TE,Temarrick Hemingway (7451914),Temarrick Hemingway,7451914,2500,LA@TB 04:05PM ET,LA
TE,Kyle Nelson (7451916),Kyle Nelson,7451916,2500,SF@Sea 04:05PM ET,SF
TE,Garrett Celek (7451917),Garrett Celek,7451917,2500,SF@Sea 04:05PM ET,SF
TE,Luke Willson (7451918),Luke Willson,7451918,2500,SF@Sea 04:05PM ET,Sea
TE,Brandon Williams (7451920),Brandon Williams,7451920,2500,SF@Sea 04:05PM ET,Sea
TE,Blake Bell (7451921),Blake Bell,7451921,2500,SF@Sea 04:05PM ET,SF
TE,Nick Vannett (7451922),Nick Vannett,7451922,2500,SF@Sea 04:05PM ET,Sea
TE,Kellen Davis (7451923),Kellen Davis,7451923,2500,NYJ@KC 04:25PM ET,NYJ
TE,James Winchester (7451925),James Winchester,7451925,2500,NYJ@KC 04:25PM ET,KC
TE,Brandon Bostick (7451926),Brandon Bostick,7451926,2500,NYJ@KC 04:25PM ET,NYJ
TE,James O'Shaughnessy (7451927),James O'Shaughnessy,7451927,2500,NYJ@KC 04:25PM ET,KC
TE,Ross Travis (7451928),Ross Travis,7451928,2500,NYJ@KC 04:25PM ET,KC
TE,Demetrius Harris (7451929),Demetrius Harris,7451929,2500,NYJ@KC 04:25PM ET,KC
TE,Sean McGrath (7451931),Sean McGrath,7451931,2500,SD@Ind 04:25PM ET,SD
TE,Jack Doyle (7451933),Jack Doyle,7451933,2500,SD@Ind 04:25PM ET,Ind
TE,Erik Swoope (7451934),Erik Swoope,7451934,2500,SD@Ind 04:25PM ET,Ind
TE,Hunter Henry (7451935),Hunter Henry,7451935,2500,SD@Ind 04:25PM ET,SD
TE,David Johnson (7451937),David Johnson,7451937,2500,Pit@Phi 04:25PM ET,Pit
TE,Trey Burton (7451939),Trey Burton,7451939,2500,Pit@Phi 04:25PM ET,Phi
TE,Xavier Grimble (7451940),Xavier Grimble,7451940,2500,Pit@Phi 04:25PM ET,Pit
TE,Logan Paulsen (7451944),Logan Paulsen,7451944,2500,Chi@Dal 08:30PM ET,Chi
TE,Patrick Scales (7451945),Patrick Scales,7451945,2500,Chi@Dal 08:30PM ET,Chi
TE,Greg Scruggs (7451946),Greg Scruggs,7451946,2500,Chi@Dal 08:30PM ET,Chi
TE,Gavin Escobar (7451947),Gavin Escobar,7451947,2500,Chi@Dal 08:30PM ET,Dal
TE,Geoff Swaim (7451948),Geoff Swaim,7451948,2500,Chi@Dal 08:30PM ET,Dal
DST,Cowboys  (7452353),Cowboys ,7452353,2500,Chi@Dal 08:30PM ET,Dal
DST,Redskins  (7452331),Redskins ,7452331,2400,Was@NYG 01:00PM ET,Was
DST,Lions  (7452336),Lions ,7452336,2400,Det@GB 01:00PM ET,Det
DST,49ers  (7452344),49ers ,7452344,2400,SF@Sea 04:05PM ET,SF
DST,Colts  (7452348),Colts ,7452348,2400,SD@Ind 04:25PM ET,Ind
DST,Browns  (7452332),Browns ,7452332,2300,Cle@Mia 01:00PM ET,Cle
DST,Chargers  (7452349),Chargers ,7452349,2300,SD@Ind 04:25PM ET,SD
