"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1078,719943530,"underjones (43/50)",0,102.6,"P Marcus Stroman P Robbie Ray C Jeff Mathis 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"","",NA
1078,719943531,"underjones (44/50)",0,102.6,"P Joe Musgrove P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Steven Souza Jr. OF George Springer OF David Peralta",NA,"","",NA
1078,720026886,"kmpatter",0,102.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1078,720040483,"Sweet77 (3/11)",0,102.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1078,720124610,"rpatel25",0,102.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Jean Segura OF José Bautista OF George Springer OF Chris Owings",NA,"","",NA
1078,720155498,"thoroughnut (14/25)",0,102.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Dansby Swanson OF Nick Markakis OF Matt Kemp OF David Peralta",NA,"","",NA
1087,719944055,"TinkyTyler (31/50)",0,102.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Marwin González 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Jay Bruce OF Yoenis Céspedes OF George Springer",NA,"","",NA
1087,720041582,"mikey9185",0,102.45,"P Marcus Stroman P Jeff Samardzija C Travis d'Arnaud 1B Steve Pearce 2B Jean Segura 3B Kyle Seager SS Eduardo Núñez OF José Bautista OF Yoenis Céspedes OF David Peralta",NA,"","",NA
1087,720072064,"RosDawgs",0,102.45,"P Marcus Stroman P Jeff Samardzija C Jeff Mathis 1B Freddie Freeman 2B Jean Segura 3B Josh Donaldson SS Troy Tulowitzki OF Matt Kemp OF George Springer OF Hunter Pence",NA,"","",NA
1087,720129679,"Mikelord7",0,102.45,"P Marcus Stroman P Jeff Samardzija C Russell Martin 1B Kendrys Morales 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Carlos Beltrán OF Mitch Haniger OF George Springer",NA,"","",NA
1091,719754321,"bjelliott13 (1/2)",0,102.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Kendrys Morales 2B José Altuve 3B José Reyes SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
1091,719905549,"rchavez230 (2/2)",0,102.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Kendrys Morales 2B José Altuve 3B José Reyes SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
1091,720068512,"Robbyd713",0,102.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Kendrys Morales 2B José Altuve 3B José Reyes SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
1091,720086563,"jbmiraglia (1/2)",0,102.4,"P Blake Snell P Matt Harvey C Jeff Mathis 1B Paul Goldschmidt 2B José Altuve 3B Kyle Seager SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1095,720139084,"alanbr (3/4)",0,102.35,"P Matt Harvey P Robbie Ray C Buster Posey 1B Marwin González 2B José Altuve 3B José Reyes SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
1096,719944036,"TinkyTyler (12/50)",0,102.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Aaron Hill SS Eduardo Núñez OF Nelson Cruz OF Mitch Haniger OF Hunter Pence",NA,"","",NA
1097,719835486,"ChipotleAddict (26/50)",0,102.15,"P Jeff Samardzija P Robbie Ray C Tyler Flowers 1B Freddie Freeman 2B Brandon Phillips 3B Kyle Seager SS Jean Segura OF Matt Kemp OF Jarrod Dyson OF Mitch Haniger",NA,"","",NA
1097,720011826,"hans1975",0,102.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Marwin González 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1099,720064614,"ordpru207",0,102.05,"P Matt Harvey P Ariel Miranda C Russell Martin 1B Paul Goldschmidt 2B Jean Segura 3B Josh Donaldson SS José Reyes OF José Bautista OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
1100,719862130,"MadHungarian37 (50/50)",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Jake Lamb SS Eduardo Núñez OF José Bautista OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1100,720040482,"Sweet77 (2/11)",0,101.9,"P Marcus Stroman P Joe Musgrove C Tyler Flowers 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
1100,720057858,"kris14500",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Brandon Phillips 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Nick Markakis OF Matt Kemp",NA,"","",NA
1100,720072605,"WilCO",0,101.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Kyle Seager SS Carlos Correa OF Steven Souza Jr. OF Carlos Beltrán OF George Springer",NA,"","",NA
1100,720109469,"beez610",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Evan Longoria SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1100,720109748,"Mpolson474",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1100,720114004,"grump64",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Marwin González 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1100,720141015,"VinnyCash007 (8/15)",0,101.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Chris Owings OF Gorkys Hernández OF David Peralta OF A.J. Pollock",NA,"","",NA
1108,719745163,"Awesemo (50/50)",0,101.85,"P Jaime García P Robbie Ray C Chris Herrmann 1B Brandon Belt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
1109,719438395,"youdacao (42/50)",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Eduardo Núñez SS Carlos Correa OF Carlos Beltrán OF Mitch Haniger OF George Springer",NA,"","",NA
1109,719745119,"Awesemo (6/50)",0,101.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Buster Posey 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Kevin Pillar OF David Peralta",NA,"","",NA
1109,719868838,"scout326 (23/50)",0,101.65,"P Marcus Stroman P Blake Snell C Brian McCann 1B Freddie Freeman 2B Robinson Canó 3B Marwin González SS Jean Segura OF Matt Kemp OF Carlos Beltrán OF Nelson Cruz",NA,"","",NA
1109,719887824,"SaahilSud (2/50)",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF David Peralta",NA,"","",NA
1109,719936628,"UTLambdas",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Kevin Kiermaier OF David Peralta OF A.J. Pollock",NA,"","",NA
1109,720032399,"UNC-Chuck",0,101.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Buster Posey 2B José Altuve 3B José Reyes SS Troy Tulowitzki OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1109,720068277,"hayesnn",0,101.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B Neil Walker 3B Josh Donaldson SS Brandon Crawford OF Carlos Beltrán OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
1109,720105711,"geotico",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"","",NA
1109,720154382,"mbramley",0,101.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Buster Posey 2B Robinson Canó 3B Josh Donaldson SS Brad Miller OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
1109,720155702,"ssearl7117",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Kendrys Morales 2B Robinson Canó 3B Eduardo Núñez SS Troy Tulowitzki OF Yoenis Céspedes OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
1109,720159923,"Jaymonkey (2/3)",0,101.65,"P Marcus Stroman P Matt Harvey C Jeff Mathis 1B Paul Goldschmidt 2B Robinson Canó 3B Eduardo Núñez SS Troy Tulowitzki OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1109,720159924,"Jaymonkey (3/3)",0,101.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Eduardo Núñez SS Jean Segura OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1109,720164994,"Molawns21",0,101.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF José Bautista OF George Springer OF Hunter Pence",NA,"","",NA
1122,719765013,"kjansen",0,101.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Freddie Freeman 2B Neil Walker 3B Evan Longoria SS Chris Owings OF José Bautista OF Matt Kemp OF A.J. Pollock",NA,"","",NA
1122,719825615,"Lunacy3 (4/50)",0,101.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1122,719943500,"underjones (13/50)",0,101.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Mitch Haniger OF A.J. Pollock",NA,"","",NA
1122,719944057,"TinkyTyler (33/50)",0,101.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Jake Marisnick OF A.J. Pollock OF Chris Owings",NA,"","",NA
1122,719987513,"yeaaaboiii",0,101.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Jean Segura OF Jarrod Dyson OF Leonys Martin OF A.J. Pollock",NA,"","",NA
1122,720050903,"thegreatski",0,101.6,"P Marcus Stroman P Robbie Ray C Carlos Ruiz 1B Kendrys Morales 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
1128,720158428,"vikingfan101",0,101.45,"P Marcus Stroman P Jeff Samardzija C Russell Martin 1B Kendrys Morales 2B Wilmer Flores 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
1128,720165991,"jrego1970 (3/3)",0,101.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Marwin González 2B José Altuve 3B Aaron Hill SS Carlos Correa OF Mallex Smith OF Carlos Beltrán OF George Springer",NA,"","",NA
1130,719862100,"MadHungarian37 (20/50)",0,101.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1130,720102106,"reece007",0,101.35,"P Blake Snell P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1130,720164561,"trojanlove",0,101.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1133,720161718,"sam_duel10",0,101.3,"P Marcus Stroman P Ariel Miranda C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Josh Donaldson SS Jean Segura OF José Bautista OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
1134,720054401,"Hayden303",0,101.2,"P Matt Harvey P Jeff Samardzija C Chris Herrmann 1B Freddie Freeman 2B Jean Segura 3B Evan Longoria SS Asdrúbal Cabrera OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1135,719994601,"AStigs",0,101.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Freddie Freeman 2B Brandon Phillips 3B Josh Donaldson SS Jean Segura OF José Bautista OF Matt Kemp OF George Springer",NA,"","",NA
1135,720036917,"ryan61284",0,101.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Paul Goldschmidt 2B Robinson Canó 3B Josh Donaldson SS Brandon Crawford OF Matt Kemp OF Jay Bruce OF Nelson Cruz",NA,"","",NA
1135,720051796,"5280Chris",0,101.15,"P Jeff Samardzija P Robbie Ray C Brian McCann 1B Freddie Freeman 2B Jean Segura 3B Josh Donaldson SS Brandon Crawford OF Matt Kemp OF Ender Inciarte OF George Springer",NA,"","",NA
1135,720156840,"tleitner11",0,101.15,"P Marcus Stroman P Jaime García C Russell Martin 1B Freddie Freeman 2B Jean Segura 3B Evan Longoria SS José Reyes OF José Bautista OF Matt Kemp OF George Springer",NA,"","",NA
1139,719826805,"TeeJayOrTj",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,719888579,"bric75 (2/3)",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1139,719919718,"Bengi24 (2/10)",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1139,719994230,"medicine",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,720021578,"howiewould78",0,100.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Freddie Freeman 2B José Altuve 3B Evan Longoria SS Asdrúbal Cabrera OF Matt Kemp OF George Springer OF A.J. Pollock",NA,"","",NA
1139,720069777,"BigDSmiles",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,720069954,"jakz101 (4/4)",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,720129438,"Raisenu111",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,720149455,"SamENole",0,100.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Carlos Beltrán OF George Springer OF Chris Owings",NA,"","",NA
1139,720151042,"Marcoux2",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1139,720155637,"OohSoSavvy (1/3)",0,100.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS José Reyes OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1150,719943490,"underjones (3/50)",0,100.85,"P Jaime García P Robbie Ray C Chris Herrmann 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Chris Owings OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1151,719745154,"Awesemo (41/50)",0,100.65,"P Marcus Stroman P Matt Harvey C Jeff Mathis 1B Paul Goldschmidt 2B Steve Pearce 3B Eduardo Núñez SS Carlos Correa OF José Bautista OF David Peralta OF Chris Owings",NA,"","",NA
1151,719769600,"fallfromgrace (34/50)",0,100.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Marwin González 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
1151,719769614,"fallfromgrace (48/50)",0,100.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1151,719825613,"Lunacy3 (2/50)",0,100.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1151,719825648,"Lunacy3 (37/50)",0,100.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1151,719825657,"Lunacy3 (46/50)",0,100.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1151,719868839,"scout326 (24/50)",0,100.65,"P Marcus Stroman P Blake Snell C Chris Herrmann 1B Brandon Belt 2B Robinson Canó 3B Eduardo Núñez SS Jean Segura OF Yoenis Céspedes OF Mitch Haniger OF Gorkys Hernández",NA,"","",NA
1151,719887828,"SaahilSud (6/50)",0,100.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF David Peralta",NA,"","",NA
1151,720056575,"Bobbydmull",0,100.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF Nelson Cruz OF George Springer",NA,"","",NA
1151,720111963,"Rickyleigha (1/3)",0,100.65,"P Marcus Stroman P Matt Harvey C Carlos Ruiz 1B Paul Goldschmidt 2B Jean Segura 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
1151,720126480,"willshafer5 (3/3)",0,100.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
1151,720136372,"SacTowns-Finest",0,100.65,"P Marcus Stroman P Matt Harvey C Jeff Mathis 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
1151,720149861,"AimHigh (7/21)",0,100.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B José Altuve 3B Marwin González SS Carlos Correa OF Jake Marisnick OF George Springer OF Gorkys Hernández",NA,"","",NA
1151,720151617,"Kenny_Steam (1/2)",0,100.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Asdrúbal Cabrera OF Corey Dickerson OF Jay Bruce OF Carlos Beltrán",NA,"","",NA
1151,720151679,"Kenny_Steam (2/2)",0,100.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Asdrúbal Cabrera OF Corey Dickerson OF Jay Bruce OF Carlos Beltrán",NA,"","",NA
1151,720157539,"thoroughnut (17/25)",0,100.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Logan Morrison 2B José Altuve 3B Jake Lamb SS Brad Miller OF Corey Dickerson OF Kevin Kiermaier OF George Springer",NA,"","",NA
1151,720157776,"Melfootball1517",0,100.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Freddie Freeman 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF José Bautista OF Matt Kemp OF A.J. Pollock",NA,"","",NA
1151,720160437,"buns11 (1/9)",0,100.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
1151,720165026,"steveaustin7",0,100.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Josh Donaldson SS José Reyes OF Yoenis Céspedes OF George Springer OF Gorkys Hernández",NA,"","",NA
1151,720166757,"gascar888",0,100.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Brandon Belt 2B Robinson Canó 3B Evan Longoria SS José Reyes OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
1171,720140089,"swalcorn",0,100.6,"P Marcus Stroman P Robbie Ray C Buster Posey 1B Steve Pearce 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Matt Kemp OF A.J. Pollock",NA,"","",NA
1171,720141701,"TheGreatWhiteFish (8/8)",0,100.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Wilmer Flores 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Curtis Granderson OF Yoenis Céspedes",NA,"","",NA
1173,719926639,"forcewithme (19/21)",0,100.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Paul Goldschmidt 2B Wilmer Flores 3B Eduardo Núñez SS Asdrúbal Cabrera OF Yoenis Céspedes OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1173,719944025,"TinkyTyler (1/50)",0,100.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B José Altuve 3B Marwin González SS Brandon Crawford OF George Springer OF Hunter Pence OF Chris Marrero",NA,"","",NA
1173,720164695,"emaya1",0,100.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Danny Valencia SS Asdrúbal Cabrera OF Matt Kemp OF Jay Bruce OF Carlos Beltrán",NA,"","",NA
1176,719590240,"juanshen (37/50)",0,100.4,"P Blake Snell P Matt Harvey C Chris Herrmann 1B Chris Marrero 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
1176,719846681,"invertedcheese (21/25)",0,100.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Wilmer Flores SS Eduardo Núñez OF Yoenis Céspedes OF Nelson Cruz OF Hunter Pence",NA,"","",NA
1178,719805669,"shawnzhan (20/50)",0,100.3,"P Marcus Stroman P Ariel Miranda C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
1178,720116184,"BELAIRFIRE",0,100.3,"P Marcus Stroman P Ariel Miranda C Buster Posey 1B Kendrys Morales 2B Jean Segura 3B Josh Donaldson SS José Reyes OF Yoenis Céspedes OF Nelson Cruz OF Hunter Pence",NA,"","",NA
1180,719835493,"ChipotleAddict (33/50)",0,100.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Mitch Haniger OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1180,720110959,"hannibal69",0,100.2,"P Matt Harvey P Jeff Samardzija C Brian McCann 1B Brandon Belt 2B Jean Segura 3B Evan Longoria SS Brandon Crawford OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
1180,720164845,"bowlerfish",0,100.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Evan Longoria SS Carlos Correa OF Corey Dickerson OF Kevin Kiermaier OF George Springer",NA,"","",NA
1183,720120598,"crob0605",0,100.15,"P Marcus Stroman P Jaime García C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B José Reyes SS Jean Segura OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
1184,720110733,"makaylan",0,100,"P Ariel Miranda P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Jean Segura 3B Jake Lamb SS Eduardo Núñez OF José Bautista OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1185,720034690,"Sharkster718",0,99.9,"P Marcus Stroman P Joe Musgrove C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
1185,720108087,"sebel",0,99.9,"P Marcus Stroman P Joe Musgrove C Russell Martin 1B Marwin González 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
1185,720123396,"RideMeRy",0,99.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF José Bautista OF Yoenis Céspedes OF Hunter Pence",NA,"","",NA
1185,720135039,"eddie704",0,99.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Evan Longoria SS Eduardo Núñez OF Corey Dickerson OF George Springer OF A.J. Pollock",NA,"","",NA
1185,720156408,"j_steph3 (1/2)",0,99.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1185,720167033,"j_steph3 (2/2)",0,99.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
1191,719590233,"juanshen (30/50)",0,99.85,"P Jaime García P Robbie Ray C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Leonys Martin OF David Peralta OF Chris Owings",NA,"","",NA
