"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Smith",1,"SP",6100,"OAK","@TOR","42%",5.19,NA,NA,"",4.12,"24.5%",3.93,3.82,"R",NA,NA,"-6%","0%","0%",15,15,15,9.8,20.3,13.8,2.3,0,0
"R.A. Dickey",NA,"SP",6000,"ATL","@ARI","35%",5.25,NA,NA,"",5.05,"15.6%",4.85,4.81,"R",0.308,0.334,"-10%","0%","0%",18.1,12.5,12.5,2.5,22.4,11.5,1.9,0,0
"Tim Adleman",NA,"SP",5800,"CIN","@CLE","36%",5.48,NA,NA,"",4.76,"19.5%",4.67,5.01,"R",0.353,0.336,"-8%","-1%","2%",10.5,12.2,12.2,2.9,21.6,10.4,1.8,0,0
"Francisco Liriano",1,"SP",5800,"TOR","OAK","57%",4.31,NA,NA,"",4.34,"23.8%",4.09,3.91,"L",0.305,0.326,"-2%","0%","0%",4.8,8.6,8.6,-4.3,21.5,13.1,2.3,0,0
"Mike Leake",1,"SP",5700,"STL","COL","55%",4.24,NA,NA,"",5.32,"15.9%",4.11,3.88,"R",0.329,0.299,"2%","-2%","0%",5.2,13.8,13.8,3.6,24,10.4,1.8,0,0
"Antonio Senzatela",NA,"SP",5600,"COL","@STL","45%",4.76,NA,NA,"",4.54,"17.2%",4.7,4.47,"R",0.329,0.308,"15%","-2%","0%",8.1,12.9,12.9,4.7,21.1,12.9,2.3,0,0
"Martin Perez",NA,"SP",5500,"TEX","MIA","56%",5.08,NA,NA,"",4.59,"13.3%",4.89,4.58,"L",0.274,0.346,"-4%","-3%","0%",9.6,10,10,2.4,17.7,10.6,1.9,0,0
"Clayton Richard",NA,"SP",5400,"SD","NYM","40%",4.17,NA,NA,"",4.83,"14.3%",4.19,4.04,"L",0.299,0.37,"2%","0%","0%",-0.7,9.8,9.8,-2.5,22.1,10.4,1.9,0,0
"Adam Conley",NA,"SP",5300,"MIA","@TEX","43%",5.92,NA,NA,"",4.87,"20.4%",4.58,4.78,"L",0.34,0.318,"-11%","-3%","0%",4,7.3,7.3,-6.8,21.3,8.8,1.7,0,0
"Miguel Gonzalez",NA,"SP",5100,"CWS","@CHC","31%",4.88,NA,0.319,"22.3%",4.69,"16.8%",4.61,4.65,"R",0.326,0.319,"3%","-2%","5%",6.2,9.1,9.1,-3.3,21.5,11.1,2.2,0,0
"Bartolo Colon",NA,"SP",5000,"MIN","@LAD","33%",5.64,NA,NA,"",5.11,"16.1%",4.32,4.18,"R",0.323,0.321,"17%","-1%","-3%",-3.3,3.9,3.9,-7.5,15.2,10.2,2,0,0
"Matt Cain",2,"SP",4700,"SF","PIT","42%",4.35,NA,NA,"",4.27,"15.5%",5.03,5.01,"R",0.367,0.353,"2%","2%","0%",5.3,7.4,7.4,-3.9,18.7,10.3,2.2,0,0
