"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Tyler Glasnow",2,"SP",7400,"PIT","MIL","49%",4.03,5,0.295,"26.8%",4.93,"21.7%",4.76,4.92,"R",NA,NA,"1%","2%","0%",7,7,7,-3.6,17.6,15.3,2.1,0,0
"Zach Davies",NA,"SP",7200,"MIL","@PIT","51%",3.97,4,0.295,"19.9%",3.9,"19.3%",4.17,4.03,"R",0.315,0.323,"2%","3%","0%",11.8,8.5,8.5,-1.5,18.5,13.4,1.9,0,0
"Mike Fiers",NA,"SP",7200,"HOU","@LAA","53%",3.87,NA,0.308,"17.0%",3.9,"21.0%",4.08,4.09,"R",0.307,0.33,"3%","3%","0%",10.3,10.3,10.3,5.6,15,12.6,1.8,0,0
"Jeremy Hellickson",NA,"SP",7100,"PHI","WAS","49%",4.32,NA,0.308,"22.7%",6.31,"18.8%",4.22,4.17,"R",0.319,0.32,"3%","8%","0%",12.4,12.1,12.1,2.4,21.7,12.4,1.7,0,0
"R.A. Dickey",1,"SP",6900,"ATL","STL","50%",4.51,NA,0.311,"22.4%",4.29,"15.6%",4.77,4.71,"R",0.316,0.329,"0%","3%","0%",13,13,13,8.3,17.7,14.7,2.1,0,0
"Scott Feldman",NA,"SP",6800,"CIN","SF","47%",4.41,NA,0.311,"18.9%",3.43,"15.6%",4.34,4.15,"R",0.31,0.328,"0%","2%","-1%",11.4,11.4,11.4,0.9,21.9,12.2,1.8,0,0
"Andrew Cashner",NA,"SP",6600,"TEX","@SEA","42%",4.61,NA,0.326,"17.8%",4.77,"19.5%",4.41,4.26,"R",0.342,0.304,"17%","3%","0%",8.4,8.4,8.4,3.4,13.4,8.9,1.3,0,0
"Taijuan Walker",1,"SP",5900,"ARI","@COL","48%",5.88,NA,0.314,"25.7%",4.6,"22.0%",3.83,3.97,"R",0.31,0.315,"-13%","-2%","0%",17.8,17.9,17.9,6.5,29.4,15.2,2.6,0,0
"Tyler Chatwood",NA,"SP",5500,"COL","ARI","52%",5.62,NA,0.298,"23.4%",5.03,"17.4%",4.56,4.29,"R",0.313,0.334,"-11%","-2%","0%",12.6,12.3,12.3,0.4,24.1,12.5,2.3,0,0
"Jose Urena",NA,"SP",5000,"MIA","@NYM","47%",4.39,NA,0.32,"18.2%",5.04,"13.2%",4.87,4.9,"R",0.353,0.338,"4%","4%","-3%",0,0,0,0,0,11.4,2.3,0,0
"Mike Clevinger",5,"SP",4900,"CLE","@KC","51%",4.45,NA,0.318,"19.0%",2.89,"21.5%",4.77,4.82,"R",NA,NA,"-1%","0%","0%",0,0,0,0,0,15.4,3.1,0,0
"Joe Biagini",1,"SP",4800,"TOR","@TB","47%",4.15,NA,0.32,"22.8%",4.29,"20.7%",3.39,3.68,"R",0.294,0.281,"5%","0%","0%",0,0,0,0,0,16.1,3.4,0,0
"Dillon Overton",0,"SP",4600,"SEA","TEX","57%",3.89,NA,0.322,"20.6%",4.57,"13.6%",5.28,6.11,"L",NA,NA,"3%","2%","0%",0,0,0,0,0,14,3,0,0
