"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jake Odorizzi",2,"SP",6200,"TB","BOS","43%",4.57,4.5,0.33,"19.1%",4.93,"21.2%",4.18,4.33,"R",0.281,0.331,"2%","0%","0%",12.6,13.3,13.3,5.3,21.3,12.8,2.1,-0.9,-0.1
"Aaron Sanchez",NA,"SP",6100,"TOR","HOU","49%",4.79,NA,0.344,"17.4%",5.76,"18.9%",4.22,4,"R",0.312,0.251,"-3%","0%","0%",10.7,10.7,10.7,2.9,18.5,10.3,1.7,-12.8,-2.1
"R.A. Dickey",NA,"SP",5800,"ATL","@WAS","28%",4.95,NA,0.32,"22.5%",5.58,"15.4%",4.88,4.83,"R",0.309,0.333,"0%","-2%","0%",20.6,11.7,11.7,1.3,22.1,11.9,2.1,24.8,4.3
"German Marquez",1,"SP",5700,"COL","CWS","61%",4.81,NA,0.29,"22.1%",4.62,"19.1%",4.55,4.6,"R",0.357,0.336,"-9%","-4%","1%",9.8,13.1,13.1,1.5,24.7,12.6,2.2,18.4,3.2
"Tim Adleman",NA,"SP",5600,"CIN","@ARI","35%",5.28,NA,0.315,"22.7%",5.12,"19.4%",4.7,5,"R",0.342,0.334,"-9%","0%","0%",12,12.9,12.9,3.1,22.7,10.7,1.9,8.4,1.5
"Matt Moore",1,"SP",5500,"SF","MIA","49%",4.3,NA,0.321,"22.3%",4.65,"19.6%",4.61,4.79,"L",0.353,0.326,"1%","-1%","0%",8.3,10.1,10.1,-1.3,21.4,14.8,2.7,-7.7,-1.4
"Jordan Zimmermann",NA,"SP",5400,"DET","@CLE","31%",5.77,NA,0.333,"18.0%",4.72,"17.6%",4.38,4.43,"R",0.321,0.323,"-10%","-2%","0%",12.8,9.9,9.9,2.3,17.6,8.7,1.6,-4.7,-0.9
"Jason Hammel",1,"SP",5300,"KC","@LAD","34%",5.31,NA,0.32,"25.3%",5.16,"21.4%",4.08,4.19,"R",0.318,0.308,"11%","-1%","-2%",14.9,10.8,10.8,2,19.7,16.2,3.1,14.9,2.8
"Junior Guerra",NA,"SP",5200,"MIL","@NYY","34%",6.19,NA,0.336,"22.2%",5.6,"19.4%",4.77,4.73,"R",0.3,0.319,"-1%","-1%","0%",5.5,9.2,9.2,0.5,17.9,9.6,1.8,8.5,1.6
"Derek Holland",2,"SP",4900,"CWS","@COL","39%",6.19,NA,0.305,"23.5%",4.97,"16.9%",4.84,4.91,"L",0.268,0.361,"-28%","-7%","1%",7.2,12,12,-0.8,24.8,8.5,1.7,-7,-1.4
"Felix Jorge",1,"SP",4700,"MIN","BAL","46%",5.23,NA,0.333,"20.0%",4.36,"",NA,NA,"R",NA,NA,"-2%","-2%","0%",8.4,8.4,8.4,8.4,8.4,8.3,1.8,-6.8,-1.4
