Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Adam Conley,2,SP,7000,MIA,@SD,52%,3.93,,,,3.00,21.0%,4.43,4.64,L,0.336,0.311,1%,1%,0%,15.4,15.4,15.4,4.8,25.9,13.2,1.9,0.0,0.0
Bartolo Colon,2,SP,6900,ATL,@PHI,49%,4.06,,,,4.71,16.7%,4.19,4.07,R,0.310,0.310,4%,2%,0%,15.3,15.3,15.3,-2.1,32.7,13.9,2.0,0.0,0.0
Dylan Bundy,2,SP,6900,BAL,BOS,50%,4.26,,,,4.33,22.2%,4.09,4.38,R,0.318,0.317,0%,2%,0%,22.0,22.0,22.0,10.3,33.8,15.0,2.2,0.0,0.0
Alex Wood,,SP,6800,LAD,@ARI,56%,4.41,,,,4.88,19.5%,4.01,3.78,L,0.272,0.310,-8%,-1%,0%,9.4,9.4,9.4,9.4,9.4,14.6,2.1,0.0,0.0
Drew Pomeranz,5,SP,6700,BOS,@BAL,50%,4.24,,,,4.46,25.8%,3.71,3.71,L,0.268,0.288,2%,1%,0%,20.0,20.0,20.0,13.7,26.4,17.1,2.6,0.0,0.0
Tyler Glasnow,2,SP,6600,PIT,NYY,49%,4.05,,,,5.13,22.1%,4.66,4.74,R,,,1%,2%,-1%,1.1,1.1,1.1,-14.1,16.3,15.7,2.4,0.0,0.0
Hector Santiago,1,SP,6400,MIN,DET,43%,4.03,,,,4.43,19.4%,4.75,5.21,L,0.302,0.324,-2%,5%,0%,16.6,16.6,16.6,9.5,23.8,12.7,2.0,0.0,0.0
Tyler Chatwood,1,SP,6100,COL,SF,47%,4.88,,,,3.81,17.8%,4.46,4.21,R,0.308,0.330,-10%,10%,1%,19.4,19.4,19.4,5.5,33.3,14.2,2.3,0.0,0.0
Adam Wainwright,1,SP,6000,STL,@MIL,52%,4.15,,,,4.75,18.9%,4.22,3.95,R,0.309,0.278,-2%,6%,0%,5.6,5.6,5.6,-4.1,15.3,14.5,2.4,0.0,0.0
Nate Karns,,SP,5900,KC,@TEX,41%,4.67,,,,4.80,23.3%,4.07,4.06,R,0.308,0.336,-3%,2%,0%,12.9,12.9,12.9,11.5,14.3,13.5,2.3,0.0,0.0
Wily Peralta,,SP,5700,MIL,STL,48%,4.35,,,,3.20,15.1%,4.61,4.38,R,0.356,0.318,-1%,7%,0%,18.1,18.1,18.1,12.1,24.1,13.1,2.3,0.0,0.0
Trevor Cahill,4,SP,5600,SD,MIA,48%,4.07,,,,4.67,22.5%,3.67,3.70,R,0.345,0.300,2%,1%,0%,17.0,17.0,17.0,16.4,17.5,14.3,2.6,0.0,0.0
Mat Latos,1,SP,5500,TOR,@LAA,42%,4.60,,,,3.50,17.7%,4.44,4.31,R,0.312,0.315,8%,1%,0%,0.0,0.0,0.0,0.0,0.0,12.1,2.2,0.0,0.0
Alex Meyer,3,SP,4700,LAA,TOR,57%,3.90,,,,3.14,,,,R,,,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,16.6,3.5,0.0,0.0
Tim Adleman,,SP,4500,CIN,CHC,36%,4.90,,,,4.40,17.3%,4.70,5.02,R,0.337,0.318,0%,3%,0%,0.0,0.0,0.0,0.0,0.0,13.5,3.0,0.0,0.0
