Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Felix Hernandez,1,SP,8600,SEA,TEX,,,6,0.333,21.7%,5.43,21.3%,3.87,3.76,R,0.283,0.292,2%,3%,0%,14.9,14.9,14.9,12.9,16.8,17.8,2.1,16.3,1.9
Julio Teheran,15,SP,8500,ATL,SD,,,5.5,0.295,22.5%,3.22,21.1%,4.09,4.16,R,0.340,0.253,0%,1%,0%,20.4,20.4,20.4,19.2,21.7,17.8,2.1,17.5,2.1
Chris Archer,3,SP,8400,TB,@BOS,43%,5.39,5.5,0.325,17.3%,4.29,28.0%,3.29,3.21,R,0.295,0.295,-7%,3%,0%,22.7,22.7,22.7,20.2,25.2,17.0,2.0,19.9,2.4
Gerrit Cole,0,SP,8300,PIT,@CHC,38%,3.63,5,0.317,24.5%,4.71,22.1%,3.64,3.50,R,0.309,0.288,1%,1%,0%,5.0,5.0,5.0,-1.4,11.4,18.7,2.3,19.3,2.3
Aaron Sanchez,3,SP,8200,TOR,BAL,52%,3.91,5.5,0.337,20.8%,3.50,19.0%,4.15,3.93,R,0.312,0.230,-2%,4%,0%,21.6,21.6,21.6,21.6,21.6,16.3,2.0,3.2,0.4
Aaron Nola,0,SP,7500,PHI,@WAS,,,5,0.329,20.3%,6.00,23.8%,3.42,3.27,R,0.325,0.293,-2%,1%,0%,20.1,20.1,20.1,20.1,20.1,16.4,2.2,17.6,2.3
Tyler Anderson,3,SP,7400,COL,@SF,40%,3.62,4.5,0.300,21.1%,4.56,20.9%,3.88,3.69,L,,0.335,10%,1%,0%,9.6,9.6,9.6,-1.4,20.6,16.6,2.2,-0.6,-0.1
Trevor Bauer,2,SP,6800,CLE,DET,65%,4.47,5.5,0.329,18.7%,3.86,21.9%,4.20,4.17,R,0.316,0.320,-3%,4%,1%,14.6,14.6,14.6,14.6,14.6,14.5,2.1,5.3,0.8
Wade Miley,0,SP,6700,BAL,@TOR,48%,4.09,4,0.350,16.0%,3.29,18.5%,4.26,4.09,L,0.306,0.339,-5%,8%,0%,16.4,16.4,16.4,16.4,16.4,10.4,1.6,23.9,3.6
Michael Wacha,2,SP,6500,STL,@NYY,,,4.5,0.317,21.1%,4.71,19.7%,4.13,3.93,R,0.274,0.327,-2%,4%,0%,25.1,25.1,25.1,25.1,25.1,15.0,2.3,16.9,2.6
Edinson Volquez,,SP,6400,MIA,NYM,55%,3.77,,0.302,21.5%,4.88,17.6%,4.49,4.36,R,0.334,0.309,2%,0%,0%,17.5,17.5,17.5,13.6,21.4,14.5,2.3,11.1,1.7
Kendall Graveman,3,SP,6400,OAK,HOU,43%,,3.5,0.331,17.4%,3.11,14.8%,4.46,4.29,R,0.321,0.316,4%,3%,0%,24.3,24.3,24.3,22.0,26.6,11.4,1.8,4.5,0.7
Martin Perez,,SP,6200,TEX,@SEA,54%,,3.5,0.329,18.4%,3.67,12.9%,4.82,4.54,L,0.282,0.339,11%,5%,0%,16.4,16.4,16.4,7.5,25.2,12.0,1.9,11.3,1.8
Scott Feldman,1,SP,5800,CIN,MIL,49%,4.57,4.5,0.299,30.1%,4.12,15.5%,4.24,4.09,R,0.313,0.326,0%,0%,0%,18.8,18.8,18.8,7.9,29.7,17.0,2.9,7.8,1.3
Jhoulys Chacin,0,SP,5700,SD,@ATL,,,3.5,0.304,20.5%,3.14,18.7%,4.35,4.22,R,0.330,0.318,-2%,1%,0%,6.8,6.8,6.8,-21.3,34.8,13.7,2.4,2.1,0.4
Adalberto Mejia,1,SP,5600,MIN,CWS,45%,3.31,,0.322,22.8%,3.83,,,,L,,,-1%,3%,1%,-3.3,-3.3,-3.3,-3.3,-3.3,14.1,2.5,13.1,2.3
Daniel Norris,1,SP,5500,DET,@CLE,55%,4.69,4,0.337,17.8%,4.29,20.3%,4.24,4.35,L,0.325,0.320,-7%,4%,1%,6.3,6.3,6.3,6.3,6.3,11.8,2.1,23.9,4.3
Tommy Milone,,SP,4900,MIL,@CIN,51%,4.43,3.5,0.308,21.1%,4.88,16.3%,4.47,4.29,L,0.316,0.344,0%,0%,0%,-1.0,-1.0,-1.0,-1.0,-1.0,13.1,2.7,11.7,2.4
J.C. Ramirez,,SP,4000,LAA,@KC,46%,4.82,,0.313,20.3%,3.00,,,,R,,,-8%,2%,0%,0.0,0.0,0.0,0.0,0.0,11.9,3.0,3.6,0.9
Dylan Covey,,SP,4000,CWS,@MIN,35%,4.03,,0.324,26.3%,4.43,,,,R,,,-6%,5%,2%,0.0,0.0,0.0,0.0,0.0,10.1,2.5,7.2,1.8
