Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Scott Feldman,0,SP,7500,CIN,@PHI,52%,4.38,,0.305,24.4%,4.17,15.4%,4.35,4.13,R,0.309,0.328,3%,0%,-2%,14.3,14.3,14.3,1.2,27.5,14.6,1.9,0.0,0.0
Alex Cobb,2,SP,7400,TB,@MIN,51%,4.71,5,0.315,22.9%,4.52,15.1%,4.48,4.30,R,0.303,0.295,-5%,0%,0%,17.3,14.1,14.1,6.5,21.8,16.0,2.2,0.0,0.0
Andrew Triggs,,SP,7300,OAK,@NYY,38%,4.80,4.5,0.334,21.0%,5.38,21.2%,3.50,3.50,R,0.274,0.281,-5%,1%,0%,17.8,16.8,16.8,7.4,26.2,12.2,1.7,0.0,0.0
Lance Lynn,,SP,7200,STL,@COL,45%,5.78,5.5,,,5.18,22.1%,4.04,3.99,R,0.340,0.273,-24%,1%,0%,19.8,18.9,18.9,9.1,28.7,11.6,1.6,0.0,0.0
Josh Tomlin,0,SP,7000,CLE,KC,55%,4.02,4,0.317,19.2%,3.38,17.8%,4.01,3.94,R,0.275,0.363,-3%,0%,0%,11.9,8.3,8.3,-3.5,20.2,13.4,1.9,0.0,0.0
Matt Harvey,,SP,6900,NYM,@PIT,48%,4.59,5,,,4.00,21.8%,3.78,3.70,R,0.281,0.278,-1%,1%,0%,5.1,10.4,10.4,0.3,20.5,14.0,2.0,0.0,0.0
Patrick Corbin,1,SP,6800,ARI,@MIL,48%,4.60,,0.307,27.2%,5.04,19.5%,4.08,3.93,L,0.276,0.354,2%,0%,0%,11.0,13.1,13.1,2.3,23.8,16.0,2.4,0.0,0.0
Tyler Glasnow,,SP,6700,PIT,NYM,52%,4.41,5,,,5.11,21.4%,4.79,4.95,R,,0.376,1%,1%,0%,10.9,8.1,8.1,-2.6,18.8,14.7,2.2,0.0,0.0
Jimmy Nelson,,SP,6400,MIL,ARI,52%,4.40,,0.292,23.9%,5.04,18.6%,4.50,4.46,R,0.350,0.310,-1%,0%,0%,12.7,13.2,13.2,1.5,25.0,12.9,2.0,0.0,0.0
Andrew Cashner,,SP,5900,TEX,@TOR,39%,5.05,,0.338,20.2%,4.27,19.2%,4.45,4.31,R,0.342,0.300,-1%,1%,0%,10.3,9.6,9.6,3.3,15.8,9.0,1.5,0.0,0.0
Jose Urena,,SP,5800,MIA,LAA,49%,4.29,,0.305,22.1%,4.04,13.2%,4.91,4.93,R,0.341,0.332,2%,0%,0%,11.9,11.9,11.9,5.9,17.9,12.6,2.2,0.0,0.0
Miguel Gonzalez,,SP,5600,CWS,DET,50%,4.77,,0.331,21.2%,4.72,16.8%,4.61,4.65,R,0.326,0.319,1%,-1%,0%,2.7,10.7,10.7,-2.1,23.5,10.7,1.9,0.0,0.0
R.A. Dickey,,SP,5500,ATL,@SF,36%,4.64,,,,3.32,15.3%,4.83,4.76,R,0.317,0.331,2%,0%,0%,6.8,9.6,9.6,4.1,15.2,14.3,2.6,0.0,0.0
Jhoulys Chacin,,SP,5400,SD,@WAS,39%,4.77,4.5,0.302,24.2%,5.70,18.6%,4.36,4.22,R,0.333,0.311,-2%,1%,0%,11.2,10.6,10.6,-5.8,27.0,11.9,2.2,0.0,0.0
Jordan Zimmermann,1,SP,4900,DET,@CWS,50%,4.73,,0.312,23.1%,4.61,17.3%,4.31,4.35,R,0.315,0.302,2%,-1%,0%,10.1,8.5,8.5,1.8,15.3,12.4,2.5,0.0,0.0
Joe Biagini,0,SP,4800,TOR,TEX,61%,3.95,,0.324,23.3%,4.76,21.5%,3.23,3.46,R,0.286,0.276,-2%,1%,0%,10.4,10.4,10.4,2.2,18.6,11.7,2.4,0.0,0.0
Christian Bergman,,SP,4700,SEA,@BOS,36%,5.47,,0.329,19.4%,4.79,14.0%,4.40,4.52,R,0.317,0.417,-20%,1%,0%,6.0,6.0,6.0,-22.5,34.5,6.5,1.4,0.0,0.0
Kyle Gibson,1,SP,4600,MIN,TB,49%,4.79,,0.314,24.6%,4.55,16.5%,4.47,4.28,R,0.342,0.311,-1%,0%,0%,1.5,2.6,2.6,-2.9,8.0,12.7,2.8,0.0,0.0
Zach Eflin,,SP,4500,PHI,CIN,48%,4.62,,0.307,21.7%,5.09,11.9%,5.12,5.13,R,0.341,0.309,3%,-1%,-4%,4.1,7.0,7.0,-3.4,17.5,10.2,2.3,0.0,0.0
Alec Asher,,SP,4400,BAL,@HOU,34%,5.00,,0.339,16.7%,4.88,13.3%,4.97,5.25,R,0.350,0.326,7%,0%,-6%,15.3,15.3,15.3,9.7,20.9,7.7,1.8,0.0,0.0
