Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
J.C. Ramirez,,SP,7200,LAA,@SEA,44%,5.07,,,,4.73,17.4%,4.35,4.40,R,0.333,0.307,4%,-1%,0%,13.9,13.4,13.4,4.4,22.5,13.6,1.9,0.0,0.0
Steven Matz,0,SP,7000,NYM,@PHI,45%,4.49,,,,3.97,21.7%,3.79,3.60,L,0.311,0.316,0%,0%,-2%,1.7,8.8,8.8,-2.8,20.5,12.1,1.7,0.0,0.0
Mike Clevinger,,SP,6900,CLE,@TB,44%,4.27,,,,4.42,24.0%,4.61,4.56,R,0.292,0.342,6%,0%,0%,13.9,16.0,16.0,5.1,26.8,13.6,2.0,0.0,0.0
Ian Kennedy,,SP,6800,KC,@CWS,57%,4.53,,,,4.31,22.7%,4.15,4.43,R,0.323,0.318,4%,0%,0%,9.2,12.3,12.3,2.0,22.6,14.3,2.1,0.0,0.0
Jordan Zimmermann,,SP,6700,DET,MIN,48%,4.83,,,,4.58,17.2%,4.44,4.49,R,0.327,0.317,0%,-1%,-2%,12.9,10.0,10.0,0.2,19.7,11.4,1.7,0.0,0.0
Jeff Hoffman,,SP,6600,COL,@MIA,52%,4.39,,,,4.65,18.6%,4.75,4.77,R,0.298,0.374,15%,-1%,1%,7.4,13.4,13.4,-1.4,28.1,13.8,2.1,0.0,0.0
Jhoulys Chacin,,SP,6500,SD,@LAD,31%,4.86,,,,5.11,19.2%,4.41,4.22,R,0.343,0.284,7%,-1%,-2%,15.4,14.4,14.4,2.7,26.2,14.3,2.2,0.0,0.0
Brent Suter,,SP,6300,MIL,CIN,56%,4.43,,,,4.63,19.2%,4.19,4.21,L,,0.298,-1%,1%,0%,12.6,14.4,14.4,4.0,24.8,12.0,1.9,0.0,0.0
Sean Manaea,2,SP,6200,OAK,BAL,51%,4.47,,,,4.68,21.4%,4.15,4.12,L,0.247,0.327,2%,1%,-1%,8.4,14.9,14.9,4.5,25.3,14.5,2.3,0.0,0.0
Trevor Williams,,SP,6000,PIT,@TOR,50%,4.75,,,,4.27,17.1%,4.51,4.36,R,0.342,0.298,-5%,-1%,0%,15.4,11.9,11.9,3.6,20.1,12.3,2.1,0.0,0.0
Scott Feldman,,SP,5700,CIN,@MIL,44%,5.07,,,,4.55,16.6%,4.34,4.11,R,0.322,0.324,-1%,1%,0%,13.7,13.3,13.3,0.3,26.3,12.2,2.1,0.0,0.0
Erasmo Ramirez,,SP,5600,SEA,LAA,56%,4.43,,,,4.27,18.4%,3.99,4.08,R,0.317,0.307,3%,-1%,0%,6.9,8.8,8.8,-1.4,19.0,11.4,2.0,0.0,0.0
Lucas Sims,1,SP,5500,ATL,@STL,32%,5.40,,,,4.63,,,,R,,,1%,0%,0%,7.7,7.7,7.7,5.4,10.0,20.3,3.7,0.0,0.0
Tyson Ross,,SP,5300,TEX,HOU,48%,5.35,,,,5.82,24.5%,3.70,3.53,R,0.307,0.286,-5%,-2%,0%,7.3,6.9,6.9,-4.8,18.6,9.4,1.8,0.0,0.0
James Shields,,SP,5200,CWS,KC,42%,5.47,,,,4.37,20.3%,4.53,4.64,R,0.360,0.331,1%,0%,0%,5.4,8.7,8.7,0.4,16.9,11.1,2.1,0.0,0.0
Chris Rowley,,SP,4700,TOR,PIT,50%,4.75,,0.325,17.7%,4.24,,,,R,,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,10.0,2.1,0.0,0.0
Chris Stratton,,RP,4600,SF,@WAS,36%,5.77,,,,5.46,,,,R,,,-2%,0%,0%,4.8,4.8,4.8,-1.4,11.1,11.6,2.5,0.0,0.0
Justin Nicolino,,SP,4500,MIA,COL,48%,4.61,,,,5.24,9.9%,5.29,5.08,L,0.328,0.347,4%,-3%,2%,6.0,6.0,6.0,-1.1,13.1,9.1,2.0,0.0,0.0
