Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jesse Chavez,,SP,6900,LAA,ATL,54%,3.82,,,,4.49,20.4%,3.97,4.04,R,0.330,0.304,2%,2%,0%,10.8,12.6,12.6,3.1,22.1,15.1,2.2,0.0,0.0
Hyun-Jin Ryu,,SP,6700,LAD,@STL,44%,4.25,,,,4.25,20.9%,4.19,4.12,L,0.336,0.363,-1%,1%,0%,13.4,12.3,12.3,3.2,21.4,15.4,2.3,0.0,0.0
Ian Kennedy,,SP,6600,KC,DET,55%,4.26,,,,4.69,23.1%,4.04,4.32,R,0.318,0.325,-2%,0%,0%,7.5,12.0,12.0,-0.3,24.3,13.3,2.0,0.0,0.0
Matt Cain,,SP,6300,SF,WAS,38%,4.24,,,,5.54,16.4%,4.84,4.91,R,0.365,0.341,2%,2%,0%,4.7,10.4,10.4,-2.9,23.6,9.5,1.5,0.0,0.0
Luis Perdomo,,SP,6200,SD,CHC,37%,4.29,,,,4.74,17.2%,3.85,3.83,R,0.378,0.339,2%,1%,-2%,11.0,10.8,10.8,-0.2,21.9,11.6,1.9,0.0,0.0
Matthew Boyd,,SP,6100,DET,@KC,45%,4.74,,,,3.44,17.9%,4.67,4.90,L,0.353,0.366,-4%,0%,0%,4.3,8.0,8.0,-3.7,19.7,12.0,2.0,0.0,0.0
Tim Adleman,,SP,6000,CIN,@TOR,42%,5.44,,,,4.43,17.9%,4.66,4.92,R,0.334,0.324,-4%,0%,0%,11.4,11.3,11.3,-1.4,23.9,10.1,1.7,0.0,0.0
Junior Guerra,0,SP,5900,MIL,@NYM,37%,4.28,,,,5.10,20.6%,4.35,4.26,R,0.267,0.290,7%,1%,-3%,13.3,13.3,13.3,8.0,18.7,13.3,2.3,0.0,0.0
Kevin Gausman,,SP,5600,BAL,NYY,47%,4.62,,,,5.33,21.3%,3.97,3.99,R,0.297,0.365,0%,1%,-1%,9.4,6.6,6.6,-4.4,17.6,11.0,2.0,0.0,0.0
Hector Santiago,,SP,5400,MIN,HOU,,,,,,5.15,19.2%,4.83,5.27,L,0.323,0.317,-2%,1%,0%,8.1,12.3,12.3,2.3,22.3,10.3,1.9,0.0,0.0
Mike Pelfrey,,SP,5300,CWS,BOS,40%,5.30,,,,4.70,11.4%,4.91,4.74,R,0.363,0.327,2%,3%,0%,11.0,8.8,8.8,-0.1,17.7,8.2,1.5,0.0,0.0
Mike Bolsinger,1,SP,4900,TOR,CIN,57%,4.56,,,,5.04,19.9%,4.35,4.20,R,0.347,0.330,-2%,0%,0%,5.8,5.8,5.8,0.0,11.6,12.9,2.6,0.0,0.0
Chad Kuhl,,SP,4800,PIT,ARI,51%,4.45,,,,4.92,17.7%,4.60,4.70,R,0.395,0.296,1%,0%,0%,6.6,6.9,6.9,-5.1,18.9,9.8,2.0,0.0,0.0
Austin Bibens-Dirkx,,SP,4300,TEX,TB,43%,5.13,,,,4.69,,,,R,,,-3%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.8,2.7,0.0,0.0
David Paulino,,RP,4000,HOU,@MIN,,,,,,4.64,,,,R,,,-4%,1%,0%,0.0,0.0,0.0,0.0,0.0,12.8,3.2,0.0,0.0
