"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Taijuan Walker",NA,"SP",6600,"ARI","@HOU","42%",4.91,NA,NA,NA,5.7,"21.4%",4.02,4.12,"R",0.312,0.32,"8%","-3%","-5%",14.9,15.3,15.3,5.9,24.7,13.1,2,0,0
"Robert Gsellman",NA,"SP",6600,"NYM","NYY","43%",4.85,NA,NA,NA,5.15,"18.3%",4.29,4.1,"R",0.334,0.344,"4%","-2%","0%",7.3,7.4,7.4,-3.6,18.4,11.8,1.8,0,0
"Lance Lynn",NA,"SP",6300,"STL","@BOS","44%",5.07,NA,NA,NA,4.77,"21.5%",4.29,4.24,"R",0.334,0.264,"-9%","-2%","0%",16.5,16.3,16.3,7.3,25.2,12.9,2,0,0
"Paul Blackburn",NA,"SP",5900,"OAK","KC","45%",4.76,NA,NA,NA,4.46,"9.9%",5.13,4.79,"R",NA,NA,"4%","0%","-1%",10.6,11.9,11.9,5.3,18.6,10.2,1.7,0,0
"Jaime Garcia",1,"SP",5800,"NYY","@NYM","56%",4.15,NA,NA,NA,4.69,"19.4%",3.97,3.78,"L",0.304,0.311,"6%","-1%","0%",16.1,13.3,13.3,4.7,21.8,14.6,2.5,0,0
"Ricky Nolasco",NA,"SP",5700,"LAA","@WAS","46%",4.68,NA,NA,NA,5.41,"18.3%",4.42,4.43,"R",0.343,0.363,"-4%","-3%","0%",5.8,11.6,11.6,0.2,23.1,10.5,1.8,0,0
"Homer Bailey",NA,"SP",5600,"CIN","@CHC","35%",NA,NA,NA,NA,4.8,"15.3%",4.97,4.79,"R",0.363,0.402,"4%","-3%","0%",4.7,3.7,3.7,-9.9,17.3,10.6,1.9,0,0
"Kyle Gibson",NA,"SP",5400,"MIN","CLE","38%",5.09,NA,NA,NA,4.79,"16.5%",4.56,4.33,"R",0.339,0.328,"-2%","0%","0%",8.5,7.8,7.8,-0.3,15.9,10.3,1.9,0,0
"Anibal Sanchez",NA,"SP",5300,"DET","@TEX","38%",5.95,NA,NA,NA,4.91,"20.3%",4.23,4.39,"R",0.306,0.379,"-7%","-3%","0%",6.4,10.7,10.7,0.2,21.2,9.8,1.8,0,0
"Matt Cain",NA,"SP",5200,"SF","@MIA","39%",5.03,NA,NA,NA,4.69,"15.0%",5.09,5.05,"R",0.368,0.354,"5%","-5%","2%",6.6,7,7,-3.8,17.8,9.3,1.8,0,0
"Marco Gonzales",NA,"SP",4600,"SEA","BAL","50%",5,NA,NA,NA,4.77,"",NA,NA,"L",NA,NA,"3%","-1%","0%",2.3,2.3,2.3,-1.5,6.1,11.8,2.6,0,0
