"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"CC Sabathia",1,"SP",6800,"NYY","BAL","54%",4.29,NA,NA,NA,3.95,"19.0%",4.26,4.18,"L",0.274,0.348,"0%","2%","-3%",14.3,14.3,14.3,4.1,24.4,13.6,2,0,0
"Bartolo Colon",NA,"SP",6600,"ATL","@MIL","45%",4.5,NA,NA,NA,5.22,"16.6%",4.18,4.06,"R",0.31,0.311,"-1%","9%","0%",13.6,13.6,13.6,-1,28.2,13,2,0,0
"Kyle Freeland",NA,"SP",6500,"COL","@ARI","43%",5.39,NA,NA,NA,5.48,"",NA,NA,"L",NA,NA,"7%","3%","0%",12.1,12.1,12.1,-1,25.2,9.7,1.5,0,0
"Tim Adleman",NA,"SP",6400,"CIN","@STL","42%",4.37,NA,NA,NA,3.7,"18.2%",4.6,4.98,"R",0.33,0.327,"2%","2%","0%",19.3,19.3,19.3,19.3,19.3,13.5,2.1,0,0
"Adam Conley",1,"SP",6300,"MIA","PIT","50%",3.73,NA,NA,NA,3.38,"21.0%",4.42,4.62,"L",0.335,0.31,"2%","-1%","1%",15.8,15.8,15.8,8.3,23.3,15,2.4,0,0
"Matt Boyd",NA,"SP",6200,"DET","CWS","56%",4.41,NA,NA,NA,4.1,"18.6%",4.59,4.92,"L",0.365,0.352,"0%","2%","0%",11.2,11.2,11.2,-3.2,25.5,12.4,2,0,0
"Luis Perdomo",1,"SP",6000,"SD","@SF","40%",4.42,NA,NA,NA,3.45,"16.0%",4.01,3.98,"R",0.37,0.347,"0%","1%","0%",7.1,7.1,7.1,1.6,12.7,12.3,2.1,0,0
"Kyle Gibson",1,"SP",5700,"MIN","@KC","44%",4.51,NA,NA,NA,2.57,"16.8%",4.4,4.22,"R",0.34,0.31,"-2%","2%","0%",2,2,2,-5.2,9.1,12.4,2.2,0,0
"Nick Martinez",NA,"SP",5500,"TEX","LAA","48%",4.88,NA,NA,NA,3.61,"12.6%",5.12,5.24,"R",0.345,0.353,"-4%","0%","0%",16.8,16.8,16.8,16.8,16.8,12.6,2.3,0,0
"Ariel Miranda",NA,"SP",5200,"SEA","@CLE","36%",4.92,NA,NA,NA,4.8,"19.0%",4.5,4.78,"L",NA,0.31,"-11%","3%","0%",10.8,10.8,10.8,1.4,20.2,10.8,2.1,0,0
"Mike Pelfrey",NA,"SP",5000,"CWS","@DET","43%",5.09,NA,NA,NA,5.15,"11.2%",4.9,4.74,"R",0.355,0.353,"-3%","6%","0%",4.2,4.2,4.2,4.2,4.2,7.6,1.5,0,0
