"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Nick Martinez",NA,"SP",6700,"TEX","OAK","50%",5.03,NA,NA,NA,3.79,"12.7%",5.1,5.22,"R",0.347,0.356,"-4%","2%","0%",9,9,9,-2.7,20.8,11.3,1.7,0,0
"Michael Wacha",1,"SP",6600,"STL","CHC","48%",4.07,NA,NA,NA,4.88,"19.9%",4.11,3.91,"R",0.28,0.323,"1%","0%","0%",16.3,17.8,17.8,13.1,22.4,15.6,2.4,0,0
"Tyler Anderson",NA,"SP",6300,"COL","LAD","47%",5.67,NA,NA,NA,5,"20.8%",3.9,3.7,"L",0.303,0.349,"-10%","0%","-4%",10.2,10,10,-2.1,22.1,10.8,1.7,0,0
"Mike Fiers",NA,"SP",6300,"HOU","@NYY","41%",4.68,NA,NA,NA,5.69,"21.0%",4.09,4.1,"R",0.306,0.337,"-4%","8%","2%",9.1,9.7,9.7,5.2,14.2,11.9,1.9,0,0
"Robert Gsellman",NA,"SP",5800,"NYM","@MIL","46%",4.71,NA,NA,NA,4.97,"19.8%",3.84,3.67,"R",0.29,0.354,"-5%","5%","0%",4.3,6,6,-3.1,15.1,11,1.9,0,0
"Jose Berrios",NA,"SP",5500,"MIN","@CLE","42%",4.9,NA,NA,NA,4.33,"17.4%",5.36,5.64,"R",0.368,0.368,"-4%","2%","1%",0,0,0,0,0,13.3,2.4,0,0
"Dylan Covey",NA,"SP",5300,"CWS","SD","44%",4.81,NA,NA,NA,3.53,"",NA,NA,"R",NA,NA,"1%","2%","0%",0.6,0.6,0.6,-7.2,8.3,8.8,1.7,0,0
"Nick Pivetta",NA,"SP",5300,"PHI","@WAS","",NA,NA,NA,NA,6.15,"",NA,NA,"R",NA,NA,"-2%","4%","1%",10.3,10.3,10.3,8.8,11.7,14,2.6,0,0
"Lisalverto Bonilla",0,"SP",5300,"CIN","@SF","45%",4.5,NA,NA,NA,3.25,"",NA,NA,"R",NA,NA,"1%","0%","0%",0,0,0,0,0,17.5,3.3,0,0
"Trevor Williams",NA,"RP",4700,"PIT","@ARI","40%",5.53,NA,NA,NA,4.75,"",NA,NA,"R",NA,NA,"-10%","-3%","0%",-6,-6,-6,-6,-6,9.2,2,0,0
