"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Johnny Cueto",4,"SP",7800,"SF","@PIT","46%",4.43,5,0.302,"19.1%",4.26,"21.5%",3.8,3.67,"R",0.278,0.298,"0%","-1%","0%",13.2,16,16,7.4,24.5,16.8,2.2,8.1,1
"Mike Foltynewicz",1,"SP",7400,"ATL","@OAK","39%",4.79,NA,0.327,"22.6%",4.42,"20.1%",4.29,4.4,"R",0.375,0.327,"5%","1%","-1%",15.9,13.2,13.2,-0.6,27.1,14.9,2,33,4.5
"Marco Estrada",NA,"SP",7100,"TOR","BOS","53%",4.58,5.5,0.328,"19.5%",4.67,"21.6%",4.35,4.67,"R",0.289,0.302,"-2%","-1%","0%",3.6,15.6,15.6,2.5,28.8,12.8,1.8,6.3,0.9
"Mike Montgomery",2,"SP",6800,"CHC","@CIN","49%",4.81,NA,0.303,"21.6%",4.9,"19.2%",4.13,4.05,"L",0.287,0.305,"-1%","-2%","0%",16.6,16.6,16.6,10.4,22.7,13.7,2,14.4,2.1
"Jon Gray",0,"SP",6700,"COL","@ARI","41%",4.94,NA,0.319,"23.2%",5.25,"24.6%",3.82,3.68,"R",0.31,0.327,"3%","0%","0%",7.7,7.7,7.7,7,8.3,16,2.4,28.7,4.3
"Tanner Roark",1,"SP",6500,"WAS","@STL","48%",4.61,4.5,0.315,"24.8%",4.4,"18.4%",4.32,4.22,"R",0.317,0.289,"2%","-1%","0%",5.1,12.3,12.3,1.7,22.9,15.8,2.4,-0.7,-0.1
"Scott Feldman",1,"SP",6300,"CIN","CHC","51%",4.69,NA,0.305,"25.5%",4.62,"16.3%",4.36,4.14,"R",0.324,0.32,"0%","-2%","0%",13.5,13.8,13.8,2,25.6,15.1,2.4,31.4,5
"Edinson Volquez",NA,"SP",6000,"MIA","@MIL","51%",4.94,NA,0.304,"25.7%",4.75,"18.0%",4.63,4.47,"R",0.326,0.317,"-3%","0%","0%",20.2,14.3,14.3,0.4,28.2,16.6,2.8,16.5,2.8
"Austin Bibens-Dirkx",2,"SP",5600,"TEX","@CWS","56%",4.68,NA,0.309,"17.9%",4.53,"14.4%",5,5.25,"R",NA,NA,"6%","-1%","0%",12.7,12.7,12.7,4.4,21,12,2.1,3.9,0.7
"Clayton Richard",NA,"SP",5500,"SD","LAD","33%",4.45,NA,0.318,"21.7%",5.15,"14.6%",4.06,3.9,"L",0.285,0.355,"2%","1%","0%",11.4,12.5,12.5,1.5,23.6,12.5,2.3,-6.6,-1.2
"Ariel Miranda",2,"SP",5500,"SEA","@LAA","52%",4.39,NA,0.314,"17.2%",4.29,"18.6%",4.93,5.25,"L",NA,0.309,"3%","2%","0%",13.3,13.7,13.7,0.6,26.7,13.8,2.5,25.4,4.6
"Matt Garza",NA,"SP",5400,"MIL","MIA","49%",5.06,NA,0.314,"21.7%",4.57,"15.8%",4.66,4.48,"R",0.336,0.328,"-1%","0%","0%",8.3,11.9,11.9,6.2,17.6,11,2,9.1,1.7
"Mike Leake",NA,"SP",5300,"STL","WAS","52%",4.39,NA,0.311,"22.5%",5.67,"16.2%",4.05,3.83,"R",0.326,0.292,"1%","-1%","0%",9,16.2,16.2,8.2,24.1,12.9,2.4,23.2,4.4
"Doug Fister",1,"SP",5000,"BOS","@TOR","47%",4.92,NA,0.322,"20.6%",4.27,"14.7%",4.77,4.72,"R",0.351,0.302,"0%","-2%","0%",13.5,13.5,13.5,13.5,13.5,10.7,2.1,10.5,2.1
"Chris Tillman",NA,"SP",4900,"BAL","TB","45%",5.82,NA,0.322,"21.8%",4.86,"17.3%",4.78,4.69,"R",0.319,0.344,"0%","-4%","-2%",-1.3,2.5,2.5,-8.5,13.5,8.5,1.7,11.8,2.4
"Ben Lively",NA,"SP",4900,"PHI","@NYM","28%",5.28,NA,0.308,"19.4%",4.9,"8.1%",5.93,5.93,"R",NA,NA,"6%","-2%","-6%",8.6,8.6,8.6,3,14.3,11.2,2.3,8.8,1.8
"Mike Pelfrey",NA,"SP",4800,"CWS","TEX","44%",5.32,NA,0.331,"21.7%",4.99,"12.0%",4.96,4.8,"R",0.361,0.322,"2%","-2%","0%",12,10.1,10.1,1.5,18.8,7.3,1.5,-1.3,-0.3
"Parker Bridwell",NA,"SP",4700,"LAA","SEA","48%",4.61,NA,0.339,"21.0%",4.85,"",NA,NA,"R",NA,NA,"4%","2%","0%",14.2,14.2,14.2,9.3,19.1,11.3,2.4,0.3,0.1
