"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Ariel Miranda",NA,"SP",7700,"SEA","LAA","",NA,NA,NA,NA,3.75,"19.9%",4.47,4.77,"L",NA,0.303,"3%","0%","0%",13.7,13.7,13.7,3.2,24.2,12.8,1.7,0,0
"Derek Holland",NA,"SP",7700,"CWS","@KC","44%",4,NA,NA,NA,2.76,"15.8%",4.83,4.9,"L",0.285,0.334,"-4%","3%","0%",15.1,15.1,15.1,5.7,24.5,14.1,1.8,0,0
"Joe Musgrove",NA,"SP",7600,"HOU","TEX","59%",3.83,NA,NA,NA,4.56,"19.8%",4.13,4.2,"R",0.329,0.329,"1%","0%","0%",10.3,10.3,10.3,4.3,16.3,14.3,1.9,0,0
"Adam Wainwright",NA,"SP",7400,"STL","MIL","57%",3.44,NA,NA,NA,5.11,"19.2%",4.15,3.87,"R",0.308,0.281,"1%","7%","0%",10.9,10.9,10.9,-0.2,22,13.4,1.8,0,0
"Matt Andriese",NA,"SP",7400,"TB","MIA","55%",3.77,NA,NA,NA,4.28,"19.4%",4,4.08,"R",0.312,0.314,"2%","0%","0%",13,13,13,5.9,20.1,14.9,2,0,0
"Kyle Freeland",NA,"SP",7400,"COL","@SD","49%",4.05,NA,NA,NA,3.86,"",NA,NA,"L",NA,NA,"15%","0%","0%",12.6,12.6,12.6,1.2,24,12.8,1.7,0,0
"A.J. Griffin",NA,"SP",7300,"TEX","@HOU","41%",4.67,NA,NA,NA,4.67,"21.6%",4.52,4.91,"R",0.333,0.293,"7%","0%","0%",17.4,17.4,17.4,2.8,31.9,12.4,1.7,0,0
"Luis Perdomo",NA,"SP",6300,"SD","COL","51%",3.95,NA,NA,NA,4.48,"16.1%",3.96,3.93,"R",0.377,0.333,"2%","0%","0%",10.5,10.5,10.5,3.5,17.6,11.8,1.9,0,0
"Chase Anderson",NA,"SP",6100,"MIL","@STL","42%",4.06,NA,NA,NA,4.08,"18.1%",4.46,4.43,"R",0.309,0.354,"3%","7%","0%",17.9,17.9,17.9,8.8,27.1,16,2.6,0,0
"Zach Eflin",NA,"SP",5900,"PHI","@CHC","34%",NA,NA,NA,NA,5.08,"12.2%",5.2,5.2,"R",0.346,0.294,"2%","7%","5%",15.3,15.3,15.3,12.1,18.4,11.4,1.9,0,0
"Tim Adleman",NA,"SP",5700,"CIN","PIT","48%",4.35,NA,NA,NA,4.04,"17.8%",4.61,4.96,"R",0.34,0.332,"0%","3%","2%",10.9,10.9,10.9,-0.9,22.8,13,2.3,0,0
"Kyle Kendrick",NA,"SP",5500,"BOS","BAL","55%",4.71,NA,NA,NA,4.32,"12.7%",5.05,5.09,"R",0.353,0.343,"-5%","7%","0%",0,0,0,0,0,10.1,1.8,0,0
"Alex Meyer",NA,"SP",5300,"LAA","@SEA","",NA,NA,NA,NA,4.56,"23.5%",5.06,5.2,"R",NA,NA,"2%","0%","0%",6.7,6.7,6.7,6.7,6.7,16.1,3,0,0
"Kyle Gibson",1,"SP",5100,"MIN","OAK","53%",4.38,NA,NA,NA,3.54,"16.6%",4.45,4.26,"R",0.34,0.311,"-1%","2%","0%",2.2,2.2,2.2,-4,8.5,10.2,2,0,0
"Braden Shipley",NA,"SP",4000,"ARI","@WAS","30%",4.92,NA,NA,NA,6.65,"14.1%",5.2,4.99,"R",0.373,0.373,"9%","5%","0%",0,0,0,0,0,8.8,2.2,0,0
