Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Michael Saunders,,OF,2700,PHI,@BOS,4.31,Porcello,0.315,-1%,R,L,0.310,-2%,0.178,-2,,6,,12%,3%,5%,3.1,5.7,5.7,-0.9,12.2,8.4,3.1,0.0,0.0
Francisco Pena,,C,2700,BAL,@CWS,5.17,Pelfrey,0.322,0%,R,R,0.267,-2%,0.265,6,,x,,0%,0%,0%,13.0,13.0,13.0,-0.2,26.2,0.0,0.0,0.0,0.0
Ben Revere,,OF,2600,LAA,NYY,4.05,Tanaka,0.294,-6%,R,L,0.286,-3%,0.084,8,,7,,-4%,-3%,0%,2.9,5.0,5.0,-0.8,10.9,5.1,2.0,0.0,0.0
Andres Blanco,,2B/3B,2600,PHI,@BOS,4.31,Porcello,0.315,-1%,R,S,0.325,-1%,0.167,1,,7,,15%,3%,5%,3.5,3.9,3.9,-0.2,8.1,8.1,3.1,0.0,0.0
Gleyber Torres,,SS,2600,NYY,@LAA,4.45,Meyer,,%,R,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Heisey,,OF,2600,WAS,ATL,5.43,Foltynewicz,0.330,2%,R,R,0.294,-1%,0.194,2,,x,,0%,0%,0%,5.6,5.6,5.6,0.3,10.9,0.0,0.0,0.0,0.0
Freddy Galvis,1,SS,2600,PHI,@BOS,4.31,Porcello,0.315,-1%,R,S,0.298,5%,0.146,12,,9,,13%,3%,5%,6.8,6.3,6.3,-0.1,12.8,7.3,2.8,0.0,0.0
Adam Engel,,OF,2600,CWS,BAL,4.83,Miley,0.343,5%,L,R,,3%,,8,,x,,0%,0%,0%,9.2,9.2,9.2,3.3,15.1,0.0,0.0,0.0,0.0
Hanser Alberto,,2B/SS,2600,TEX,@HOU,4.15,Musgrove,0.337,3%,R,R,0.221,-5%,0.050,-10,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Rupp,,C,2600,PHI,@BOS,4.31,Porcello,0.315,-1%,R,R,0.277,-8%,0.143,-15,,8,,8%,4%,5%,1.9,5.5,5.5,-0.3,11.3,6.7,2.6,0.0,0.0
Geovany Soto,,C,2600,CWS,BAL,4.83,Miley,0.343,5%,L,R,0.328,4%,0.198,8,,x,,0%,0%,0%,3.3,6.4,6.4,-3.0,15.8,0.0,0.0,0.0,0.0
Gavin Cecchini,,SS,2600,NYM,CHC,4.45,Lackey,0.278,-9%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Demeritte,,2B/SS,2600,ATL,@WAS,3.57,Strasburg,,%,R,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker Barnhart,2,C,2600,CIN,@SD,4.12,Perdomo,0.368,10%,R,S,0.311,8%,0.115,14,,8,,-5%,-2%,0%,4.5,5.0,5.0,0.4,9.6,5.7,2.2,0.0,0.0
Tuffy Gosewisch,,C,2600,SEA,@MIN,4.85,Mejia,0.364,6%,L,R,0.262,3%,0.109,8,,x,,0%,0%,0%,1.3,1.3,1.3,-0.1,2.6,0.0,0.0,0.0,0.0
Kurt Suzuki,,C,2600,ATL,@WAS,3.57,Strasburg,0.294,-6%,R,R,0.279,-5%,0.100,-9,,x,,0%,0%,0%,5.8,6.5,6.5,-1.4,14.4,0.0,0.0,0.0,0.0
Anthony Santander,,OF,2600,BAL,@CWS,5.17,Pelfrey,0.362,9%,R,S,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norichika Aoki,,OF,2600,HOU,TEX,4.35,Darvish,0.300,-4%,R,L,0.324,-1%,0.113,31,,x,,0%,0%,0%,5.4,5.0,5.0,-0.1,10.0,0.0,0.0,0.0,0.0
Rio Ruiz,,3B,2600,ATL,@WAS,3.57,Strasburg,0.267,-12%,R,L,0.257,-1%,0.095,0,,7,,0%,3%,0%,4.3,5.4,5.4,-0.6,11.5,5.1,2.0,0.0,0.0
Ruben Tejada,,3B/SS,2600,BAL,@CWS,5.17,Pelfrey,0.322,0%,R,R,0.277,-4%,0.070,-8,,9,,-1%,2%,0%,5.5,5.5,5.5,0.0,11.0,5.3,2.0,0.0,0.0
Ryan Rua,,1B/OF,2600,TEX,@HOU,4.15,Musgrove,0.337,3%,R,R,0.289,-3%,0.139,-3,,9,,-1%,4%,5%,3.4,5.7,5.7,-1.3,12.7,6.1,2.3,0.0,0.0
David Fletcher,,SS,2500,LAA,NYY,4.05,Tanaka,0.300,-4%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Reynolds,,2B/SS,2500,NYM,CHC,4.45,Lackey,0.278,-9%,R,R,0.227,-5%,0.111,-2,,x,,0%,0%,0%,9.3,9.3,9.3,4.8,13.8,0.0,0.0,0.0,0.0
Allen Cordoba,,OF,2500,SD,CIN,4.38,Arroyo,0.383,7%,R,R,0.327,-1%,0.122,-2,,x,,0%,0%,0%,4.6,5.8,5.8,-0.4,12.0,0.0,0.0,0.0,0.0
Cristhian Adames,,2B/SS,2500,COL,@PIT,4.26,Taillon,0.303,-3%,R,S,0.262,-2%,0.068,-11,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy La Stella,,2B/3B,2500,CHC,@NYM,4.05,deGrom,0.293,-6%,R,L,0.340,1%,0.137,1,,x,,0%,0%,0%,6.3,6.3,6.3,0.0,12.7,0.0,0.0,0.0,0.0
D.J. Peterson,,3B,2500,SEA,@MIN,4.85,Mejia,0.364,6%,L,R,,3%,,8,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Stallings,,C,2500,PIT,COL,4.74,Freeland,0.320,1%,L,R,,3%,,8,,x,,0%,0%,0%,6.0,6.0,6.0,-2.5,14.5,0.0,0.0,0.0,0.0
Ehire Adrianza,,2B/SS,2500,MIN,SEA,5.15,Gallardo,0.318,0%,R,S,0.275,-1%,0.091,-4,,9,,0%,2%,-2%,5.9,5.8,5.8,1.1,10.5,5.9,2.4,0.0,0.0
Gift Ngoepe,,2B,2500,PIT,COL,4.74,Freeland,0.320,1%,L,R,,3%,,8,,x,,0%,0%,0%,3.5,5.4,5.4,-0.8,11.5,0.0,0.0,0.0,0.0
Jabari Blash,,OF,2500,SD,CIN,4.38,Arroyo,0.383,7%,R,R,0.281,-3%,0.106,-3,,x,,0%,0%,0%,4.2,4.0,4.0,-0.9,8.9,0.0,0.0,0.0,0.0
Omar Narvaez,,C,2500,CWS,BAL,4.83,Miley,0.300,-4%,L,L,0.359,-5%,0.135,-17,,x,,0%,0%,0%,4.2,4.4,4.4,0.3,8.6,0.0,0.0,0.0,0.0
Carlos Asuaje,,SS,2500,SD,CIN,4.38,Arroyo,0.329,4%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Stubbs,,OF,2500,TEX,@HOU,4.15,Musgrove,0.337,3%,R,R,0.310,-2%,0.206,11,,x,,0%,0%,0%,1.4,1.4,1.4,-0.6,3.4,0.0,0.0,0.0,0.0
Jose Rondon,,SS,2500,SD,CIN,4.38,Arroyo,0.383,7%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Alfaro,,C,2500,PHI,@BOS,4.31,Porcello,0.315,-1%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Moran,,3B,2500,HOU,TEX,4.35,Darvish,0.300,-4%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Plawecki,,C,2500,NYM,CHC,4.45,Lackey,0.278,-9%,R,R,0.256,-1%,0.058,-20,,x,,0%,0%,0%,3.7,3.7,3.7,-1.0,8.3,0.0,0.0,0.0,0.0
Pedro Severino,,C,2500,WAS,ATL,5.43,Foltynewicz,0.330,2%,R,R,0.417,1%,0.222,4,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Kelly,,3B/OF,2500,PHI,@BOS,4.31,Porcello,0.315,-1%,R,S,0.255,-1%,0.121,3,,x,,0%,0%,0%,2.8,2.8,2.8,0.2,5.4,0.0,0.0,0.0,0.0
Daniel Vogelbach,,1B,2400,SEA,@MIN,4.85,Mejia,,-3%,L,L,,-7%,,-22,,x,,0%,0%,0%,3.4,3.4,3.4,0.7,6.1,0.0,0.0,0.0,0.0
Ryan Hanigan,,C,2400,COL,@PIT,4.26,Taillon,0.309,-3%,R,R,0.251,-5%,0.073,-12,,x,,0%,0%,0%,3.8,5.9,5.9,-1.3,13.2,0.0,0.0,0.0,0.0
Austin Romine,,C,2400,NYY,@LAA,4.45,Meyer,0.316,-1%,R,R,0.256,-4%,0.094,-8,,x,,0%,0%,0%,2.1,5.0,5.0,-1.2,11.3,0.0,0.0,0.0,0.0
Nolan Fontana,,2B,2400,LAA,NYY,4.05,Tanaka,0.294,-6%,R,L,,2%,,6,,x,,0%,0%,0%,1.4,1.4,1.4,-1.7,4.5,0.0,0.0,0.0,0.0
Kevan Smith,,C,2400,CWS,BAL,4.83,Miley,0.343,5%,L,R,0.165,-1%,0.044,1,,8,,0%,3%,0%,4.0,4.2,4.2,0.3,8.1,5.8,2.4,0.0,0.0
Max Moroff,,SS,2400,PIT,COL,4.74,Freeland,0.320,1%,L,S,,3%,,8,,x,,0%,0%,0%,3.6,3.6,3.6,-2.1,9.3,0.0,0.0,0.0,0.0
Franchy Cordero,1,OF,2400,SD,CIN,4.38,Arroyo,0.329,4%,R,L,0.395,3%,0.188,7,,5,,-3%,-3%,0%,6.4,6.7,6.7,1.4,12.0,6.3,2.6,0.0,0.0
Deven Marrero,,3B,2400,BOS,PHI,6.19,Eickhoff,0.266,-12%,R,R,0.198,-8%,0.042,-13,,x,,0%,0%,0%,4.4,4.9,4.9,-2.7,12.6,0.0,0.0,0.0,0.0
Hector Sanchez,,C,2400,SD,CIN,4.38,Arroyo,0.329,4%,R,S,0.294,1%,0.196,12,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Hardy,,SS,2400,BAL,@CWS,5.17,Pelfrey,0.322,0%,R,R,0.270,-3%,0.111,-11,,8,,0%,3%,0%,2.5,4.6,4.6,-0.7,9.9,6.2,2.6,0.0,0.0
Nick Williams,,OF,2400,PHI,@BOS,4.31,Porcello,0.315,-1%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Young Jr.,,OF,2400,LAA,NYY,4.05,Tanaka,0.294,-6%,R,S,0.252,-1%,0.120,10,,8,,-5%,-2%,0%,8.8,10.2,10.2,1.7,18.6,5.5,2.3,0.0,0.0
Maikel Franco,,3B,2400,PHI,@BOS,4.31,Porcello,0.315,-1%,R,R,0.308,0%,0.166,-4,,5,,8%,4%,6%,4.0,5.9,5.9,-0.8,12.5,9.2,3.8,0.0,0.0
Rafael Bautista,,OF,2400,WAS,ATL,5.43,Foltynewicz,0.330,2%,R,R,,-1%,,2,,x,,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Ronald Torreyes,,3B/SS,2400,NYY,@LAA,4.45,Meyer,0.316,-1%,R,R,0.301,-1%,0.125,1,,x,,0%,0%,0%,4.3,5.3,5.3,-0.2,10.9,0.0,0.0,0.0,0.0
Kyle Lewis,,OF,2400,SEA,@MIN,4.85,Mejia,,%,L,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Mateo,,SS,2400,NYY,@LAA,4.45,Meyer,0.316,-1%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Robinson,,OF,2300,LAA,NYY,4.05,Tanaka,0.300,-4%,R,R,0.252,-2%,0.079,6,,x,,0%,0%,0%,3.8,3.8,3.8,2.8,4.7,0.0,0.0,0.0,0.0
John Bormann,,C,2300,PIT,COL,4.74,Freeland,0.320,1%,L,R,,3%,,8,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Palka,,1B/OF,2300,MIN,SEA,5.15,Gallardo,0.318,0%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Andujar,,3B,2300,NYY,@LAA,4.45,Meyer,0.316,-1%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rene Rivera,,C,2300,NYM,CHC,4.45,Lackey,0.278,-9%,R,R,0.243,-8%,0.107,-13,,x,,0%,0%,0%,3.8,5.5,5.5,0.2,10.8,0.0,0.0,0.0,0.0
Caleb Joseph,,C,2300,BAL,@CWS,5.17,Pelfrey,0.322,0%,R,R,0.273,0%,0.116,-10,,x,,0%,0%,0%,3.5,5.0,5.0,-1.8,11.9,0.0,0.0,0.0,0.0
Chris Stewart,,C,2300,PIT,COL,4.74,Freeland,0.320,1%,L,R,0.304,4%,0.050,-5,,x,,0%,0%,0%,4.9,4.8,4.8,0.6,8.9,0.0,0.0,0.0,0.0
Juan Graterol,,C,2300,LAA,NYY,4.05,Tanaka,0.300,-4%,R,R,0.284,-2%,0.073,-2,,x,,0%,0%,0%,4.0,3.6,3.6,0.8,6.4,0.0,0.0,0.0,0.0
Kyle Tucker,,OF,2300,HOU,TEX,4.35,Darvish,,%,R,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Smith,,SS,2300,SEA,@MIN,4.85,Mejia,0.364,6%,L,R,,3%,,8,,x,,0%,0%,0%,2.0,2.0,2.0,-0.8,4.8,0.0,0.0,0.0,0.0
Jose Pirela,1,2B,2300,SD,CIN,4.38,Arroyo,0.383,7%,R,R,0.195,-7%,0.101,-3,,1,,-2%,-3%,0%,13.2,13.2,13.2,2.9,23.4,7.4,3.2,0.0,0.0
Ronald Acuna,,OF,2200,ATL,@WAS,3.57,Strasburg,0.294,-6%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Higashioka,,C,2200,NYY,@LAA,4.45,Meyer,0.316,-1%,R,R,,-1%,,2,,x,,0%,0%,0%,0.8,0.8,0.8,-0.3,1.9,0.0,0.0,0.0,0.0
Drew Robinson,,2B/OF,2200,TEX,@HOU,4.15,Musgrove,0.337,4%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilio Bonifacio,,OF,2200,ATL,@WAS,3.57,Strasburg,0.267,-12%,R,S,0.189,-7%,0.028,-12,,x,,0%,0%,0%,2.2,2.2,2.2,-0.3,4.6,0.0,0.0,0.0,0.0
Nick Senzel,,3B,2200,CIN,@SD,4.12,Perdomo,,%,R,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Perez,,C,2200,LAA,NYY,4.05,Tanaka,0.300,-4%,R,R,0.273,4%,0.119,14,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teoscar Hernandez,,OF,2100,HOU,TEX,4.35,Darvish,0.286,-7%,R,R,0.265,-3%,0.172,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart Turner,,C,2100,CIN,@SD,4.12,Perdomo,0.343,5%,R,R,,-1%,,2,,x,,0%,0%,0%,3.7,3.7,3.7,-2.0,9.5,0.0,0.0,0.0,0.0
Juan Centeno,,C,2100,HOU,TEX,4.35,Darvish,0.300,-4%,R,L,0.308,1%,0.171,9,,x,,0%,0%,0%,17.5,17.5,17.5,12.6,22.4,0.0,0.0,0.0,0.0
Luis Torrens,,C,2100,SD,CIN,4.38,Arroyo,0.383,7%,R,R,0.176,-5%,0.028,-4,,x,,0%,0%,0%,3.3,2.5,2.5,-0.8,5.8,0.0,0.0,0.0,0.0
Jose Lobaton,,C,2100,WAS,ATL,5.43,Foltynewicz,0.364,10%,R,S,0.270,3%,0.115,14,,x,,0%,0%,0%,3.0,3.1,3.1,-0.7,6.9,0.0,0.0,0.0,0.0
Zack Collins,,C,2100,CWS,BAL,4.83,Miley,,%,L,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Kemp,,2B/OF,2100,HOU,TEX,4.35,Darvish,0.300,-4%,R,L,0.282,-1%,0.118,0,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Guzman,,1B,2000,TEX,@HOU,4.15,Musgrove,0.337,4%,R,L,,2%,,6,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cliff Pennington,,2B/3B,2000,LAA,NYY,4.05,Tanaka,0.294,-6%,R,S,0.271,1%,0.080,4,,9,,-3%,-3%,0%,2.8,4.1,4.1,-0.2,8.4,4.1,2.0,0.0,0.0
Johan Camargo,,2B/SS,2000,ATL,@WAS,3.57,Strasburg,0.267,-12%,R,S,,2%,,6,,x,,0%,0%,0%,9.0,9.0,9.0,2.0,16.0,0.0,0.0,0.0,0.0
Eloy Jimenez,,OF,2000,CHC,@NYM,4.05,deGrom,0.271,-11%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lane Adams,,OF,2000,ATL,@WAS,3.57,Strasburg,0.294,-6%,R,R,,-1%,,2,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Recker,,C,2000,ATL,@WAS,3.57,Strasburg,0.294,-6%,R,R,0.264,-4%,0.085,-11,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Wade,,SS,2000,NYY,@LAA,4.45,Meyer,,%,R,,,%,,,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Raburn,,OF,2000,WAS,ATL,5.43,Foltynewicz,0.330,2%,R,R,0.262,-9%,0.126,-12,,x,,0%,0%,0%,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
Grant Green,,2B/SS,2000,WAS,ATL,5.43,Foltynewicz,0.330,2%,R,R,0.196,-4%,0.059,-3,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
