"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jon Gray",6,"SP",7900,"COL","@NYM","40%",4.15,NA,0.317,"20.6%",4.72,"24.8%",3.79,3.65,"R",0.313,0.325,"13%","0%","0%",13.8,13.8,13.8,4.5,23.1,17.5,2.2,-16.7,-2.1
"Zach Davies",1,"SP",7800,"MIL","PHI","62%",4.11,NA,0.303,"24.5%",3.82,"17.8%",4.35,4.19,"R",0.331,0.317,"0%","0%","0%",9.1,10.6,10.6,1.5,19.7,16.4,2.1,10.8,1.4
"Mike Montgomery",1,"SP",7800,"CHC","@BAL","50%",5,NA,0.327,"22.8%",4.45,"19.4%",4.16,4.08,"L",0.288,0.314,"-1%","-1%","0%",12.7,12.5,12.5,2.4,22.6,12.9,1.7,1,0.1
"Drew Pomeranz",0,"SP",7400,"BOS","NYY","56%",3.96,6,0.338,"20.8%",5.55,"25.4%",3.81,3.75,"L",0.284,0.297,"-3%","1%","0%",19,17,17,6.9,27.2,14.8,2,14.7,2
"Jose Berrios",NA,"SP",7300,"MIN","@HOU","39%",5.06,NA,0.345,"17.0%",5.92,"20.6%",4.62,4.88,"R",0.34,0.343,"7%","0%","-4%",18.2,20.4,20.4,10,30.8,11.6,1.6,-2.5,-0.3
"Aaron Sanchez",1,"SP",7200,"TOR","@DET","48%",4.86,NA,0.327,"21.4%",4.7,"18.6%",4.27,4.04,"R",0.314,0.261,"2%","-2%","-2%",3.8,6.8,6.8,-5.1,18.7,13.8,1.9,20.1,2.8
"Dan Straily",5,"SP",7100,"MIA","LAD","48%",4.35,NA,0.329,"25.1%",5.14,"21.3%",4.49,4.83,"R",0.291,0.317,"2%","0%","2%",21,17.3,17.3,6.4,28.2,17.2,2.4,4.5,0.6
"Charlie Morton",6,"SP",6900,"HOU","MIN","61%",3.94,NA,0.319,"26.0%",4.58,"20.2%",3.88,3.76,"R",0.33,0.304,"1%","0%","-2%",17.9,17.9,17.9,10.5,25.4,20.3,2.9,21.9,3.2
"Brandon McCarthy",1,"SP",6900,"LAD","@MIA","52%",4.15,NA,0.311,"20.9%",4.71,"22.6%",4.27,4.13,"R",0.309,0.305,"0%","0%","2%",10.7,14.8,14.8,6.1,23.5,14,2,2.5,0.4
"Kevin Gausman",0,"SP",6900,"BAL","CHC","50%",5,NA,0.341,"22.1%",4.53,"21.5%",4.07,4.06,"R",0.305,0.36,"0%","-1%","0%",18.4,9.2,9.2,-3.4,21.7,13.6,2,-4,-0.6
"Clayton Richard",NA,"SP",6700,"SD","SF","50%",4,NA,0.302,"18.8%",3.93,"14.4%",4.16,4,"L",0.281,0.362,"2%","0%","0%",8.6,11.4,11.4,0.1,22.7,12.4,1.9,5,0.7
"R.A. Dickey",2,"SP",6600,"ATL","ARI","50%",4.75,NA,0.315,"22.9%",5.01,"15.6%",4.85,4.81,"R",0.308,0.332,"0%","-2%","0%",19.1,12.5,12.5,1.9,23,13.7,2.1,12.9,2
"Jordan Montgomery",1,"SP",6500,"NYY","@BOS","44%",4.54,NA,0.344,"18.4%",4.84,"22.8%",4.19,4.4,"L",NA,0.306,"-8%","1%","0%",15.7,16.4,16.4,9.4,23.3,10.6,1.6,3.6,0.6
"Taijuan Walker",NA,"SP",6500,"ARI","@ATL","50%",4.75,NA,0.319,"21.7%",4.66,"21.3%",4.03,4.12,"R",0.315,0.318,"3%","-1%","0%",14.5,15.4,15.4,5.4,25.5,15.3,2.4,14.5,2.2
"Mike Leake",1,"SP",6400,"STL","@PIT","46%",4.19,3.5,0.303,"20.1%",4.25,"16.1%",4.07,3.84,"R",0.325,0.298,"0%","-2%","-1%",9.9,15.6,15.6,7.1,24.2,13.2,2.1,6,0.9
"James Shields",1,"SP",6100,"CWS","SEA","37%",5.41,NA,0.337,"20.8%",4.79,"20.7%",4.48,4.56,"R",0.355,0.332,"1%","0%","0%",7.5,11,11,2.4,19.5,10.1,1.7,1.5,0.2
"Jason Hammel",0,"SP",5300,"KC","TEX","51%",4.69,NA,0.334,"22.2%",5.05,"21.5%",4.08,4.19,"R",0.317,0.311,"-3%","-3%","0%",14,11.1,11.1,2.5,19.7,12,2.3,11.2,2.1
"Martin Perez",NA,"SP",5200,"TEX","@KC","49%",4.81,NA,0.322,"19.6%",4.16,"13.5%",4.88,4.56,"L",0.276,0.344,"-2%","-2%","0%",8,10.2,10.2,2.2,18.3,11.3,2.2,10.4,2
"Tim Adleman",NA,"SP",4700,"CIN","WAS","47%",5.19,NA,0.306,"22.7%",5.52,"19.3%",4.7,5.02,"R",0.335,0.343,"0%","-3%","-1%",11.5,12.6,12.6,3.1,22.1,11.2,2.4,1.8,0.4
