Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zack Greinke,2,SP,8700,ARI,@SD,53%,3.63,,,,3.21,22.0%,3.65,3.55,R,0.287,0.276,5%,1%,0%,13.0,13.0,13.0,0.7,25.4,16.9,1.9,0.0,0.0
Julio Teheran,2,SP,8500,ATL,WAS,,,,,,5.00,21.1%,4.10,4.17,R,0.340,0.254,0%,1%,0%,19.4,19.4,19.4,17.5,21.4,16.1,1.9,0.0,0.0
Edinson Volquez,,SP,8300,MIA,@SEA,42%,4.10,,,,4.21,17.6%,4.50,4.37,R,0.334,0.309,3%,0%,0%,15.3,15.3,15.3,10.7,20.0,13.8,1.7,0.0,0.0
Francisco Liriano,2,SP,8000,TOR,BOS,49%,4.30,,,,4.38,25.0%,3.87,3.66,L,0.270,0.304,-1%,3%,0%,7.7,7.7,7.7,-19.4,34.7,15.9,2.0,0.0,0.0
Joe Ross,,SP,7400,WAS,@ATL,,,,,,4.17,21.3%,3.89,3.76,R,0.354,0.240,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,14.9,2.0,0.0,0.0
Michael Wacha,2,SP,7200,STL,PIT,53%,3.87,,,,3.62,19.8%,4.12,3.93,R,0.275,0.329,1%,-1%,-1%,21.0,21.0,21.0,15.2,26.8,14.8,2.1,0.0,0.0
Trevor Bauer,3,SP,7200,CLE,@MIN,57%,3.88,,,,4.15,21.9%,4.19,4.16,R,0.317,0.322,1%,4%,1%,9.9,9.9,9.9,3.3,16.5,16.1,2.2,0.0,0.0
Martin Perez,1,SP,7000,TEX,@OAK,49%,4.30,,,,3.54,13.0%,4.83,4.54,L,0.287,0.339,10%,0%,-1%,14.7,14.7,14.7,7.7,21.6,12.2,1.7,0.0,0.0
Tyler Anderson,1,SP,7000,COL,@LAD,30%,4.00,,,,4.43,20.4%,3.93,3.72,L,0.304,0.338,16%,1%,0%,6.2,6.2,6.2,-3.5,15.9,15.4,2.2,0.0,0.0
Robert Gsellman,1,SP,6700,NYM,PHI,55%,3.55,,,,4.67,23.4%,3.70,3.39,R,,,3%,5%,-3%,7.1,7.1,7.1,-3.4,17.5,13.8,2.1,0.0,0.0
Jordan Zimmermann,,SP,6500,DET,@TB,39%,4.22,,,,4.21,17.8%,4.22,4.24,R,0.310,0.294,5%,0%,0%,9.5,9.5,9.5,-2.4,21.4,12.3,1.9,0.0,0.0
Adalberto Mejia,,SP,5700,MIN,CLE,42%,4.62,,,,4.46,,,,L,,,-1%,6%,2%,4.9,4.9,4.9,-6.6,16.4,12.3,2.2,0.0,0.0
Tommy Milone,,SP,5700,MIL,@CHC,35%,,,,,3.85,16.2%,4.46,4.27,L,0.317,0.344,3%,2%,2%,5.3,5.3,5.3,-3.6,14.3,12.8,2.2,0.0,0.0
Ubaldo Jimenez,,SP,5600,BAL,@CIN,50%,4.51,,,,4.77,20.3%,4.31,4.21,R,0.328,0.322,0%,1%,0%,0.4,0.4,0.4,-6.2,6.9,11.5,2.1,0.0,0.0
Jhoulys Chacin,,SP,5500,SD,ARI,47%,3.87,,,,4.79,18.5%,4.41,4.26,R,0.333,0.317,2%,2%,0%,5.2,5.2,5.2,-14.9,25.2,13.8,2.5,0.0,0.0
Jesse Hahn,,SP,5500,OAK,TEX,51%,4.20,,,,5.31,14.7%,4.43,4.22,R,0.332,0.265,3%,0%,-1%,16.7,16.7,16.7,16.7,16.7,11.2,2.0,0.0,0.0
Jason Vargas,1,SP,5300,KC,SF,44%,4.26,,,,4.21,18.6%,4.17,4.19,L,0.323,0.308,-2%,1%,0%,28.8,28.8,28.8,21.0,36.5,13.0,2.5,0.0,0.0
Amir Garrett,1,SP,4800,CIN,BAL,50%,4.49,,,,4.82,,,,L,,,0%,1%,0%,22.3,22.3,22.3,21.0,23.5,13.9,2.9,0.0,0.0
J.C. Ramirez,,SP,4300,LAA,@HOU,36%,4.89,,,,4.46,16.7%,4.09,4.38,R,0.308,0.343,1%,0%,-4%,3.6,3.6,3.6,3.6,3.6,11.9,2.8,0.0,0.0
Dylan Covey,,SP,4000,CWS,@NYY,34%,4.74,,,,5.15,,,,R,,,-4%,12%,0%,7.2,7.2,7.2,7.2,7.2,8.5,2.1,0.0,0.0
