"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jhoulys Chacin",NA,"SP",7400,"SD","NYM","",NA,NA,NA,NA,4.8,"19.3%",4.36,4.19,"R",0.348,0.286,"2%","0%","0%",18,14.1,14.1,1.7,26.6,14.4,1.9,0,0
"Ervin Santana",NA,"SP",7400,"MIN","@LAD","32%",4.53,NA,NA,NA,5.12,"18.9%",4.51,4.48,"R",0.31,0.303,"13%","-2%","-3%",12.9,17.9,17.9,4.1,31.7,13.1,1.8,0,0
"Jeff Hoffman",NA,"SP",6600,"COL","@STL","41%",4.67,NA,NA,NA,4.56,"18.0%",4.85,4.96,"R",0.309,0.367,"14%","-2%","-1%",7.9,13.5,13.5,-2,29,14.4,2.2,0,0
"Ricky Nolasco",NA,"SP",6500,"LAA","@CLE","",NA,NA,NA,NA,4.8,"18.4%",4.4,4.43,"R",0.344,0.353,"-10%","-4%","0%",13.6,12.2,12.2,0.2,24.2,11.3,1.7,0,0
"Jose Urena",NA,"SP",6400,"MIA","@TEX","37%",5.71,NA,NA,NA,4.83,"14.3%",5.03,5.15,"R",0.348,0.321,"-11%","-6%","0%",11.4,12.5,12.5,4.3,20.8,8.1,1.3,0,0
"Trevor Williams",NA,"RP",6300,"PIT","@SF","45%",4.23,NA,NA,NA,3.9,"17.0%",4.52,4.44,"R",0.354,0.318,"2%","0%","0%",12.4,10.5,10.5,2.7,18.4,12.7,2,0,0
"Anibal Sanchez",NA,"SP",5900,"DET","KC","52%",4.92,NA,NA,NA,4.27,"20.6%",4.21,4.37,"R",0.301,0.374,"0%","-3%","0%",15.7,15,15,7.9,22.2,13.3,2.3,0,0
"Marco Estrada",NA,"SP",5800,"TOR","OAK","60%",4.22,NA,NA,NA,4.3,"21.4%",4.45,4.77,"R",0.289,0.312,"-2%","-2%","0%",6.3,13.3,13.3,0.6,25.9,13.8,2.4,0,0
"Paul Blackburn",NA,"SP",5600,"OAK","@TOR","40%",5.28,NA,NA,NA,4.09,"",NA,NA,"R",NA,NA,"-9%","-3%","0%",11.1,11.1,11.1,4,18.1,8.7,1.6,0,0
"Homer Bailey",NA,"SP",5500,"CIN","@NYY","32%",5.43,NA,NA,NA,5.33,"16.9%",4.61,4.38,"R",0.366,0.389,"-1%","-4%","1%",7.3,3.8,3.8,-9.9,17.5,10.6,1.9,0,0
"James Shields",NA,"SP",5000,"CWS","CHC","33%",5.67,NA,NA,NA,4.65,"20.3%",4.53,4.61,"R",0.357,0.334,"1%","-4%","0%",2.1,8.2,8.2,-1,17.5,10.2,2,0,0
"Ubaldo Jimenez",NA,"SP",4900,"BAL","@TB","42%",5.15,NA,NA,NA,4.59,"20.1%",4.44,4.35,"R",0.356,0.323,"5%","0%","0%",10.1,6.2,6.2,-7.1,19.5,12,2.4,0,0
"Andrew Moore",NA,"SP",4800,"SEA","BOS","33%",4.75,NA,NA,NA,4.65,"10.5%",5.82,6.07,"R",NA,NA,"4%","-4%","0%",7.6,7.6,7.6,-2.3,17.5,10.7,2.2,0,0
"Aaron Blair",NA,"SP",4500,"ATL","@ARI","37%",5.75,NA,NA,NA,5.07,"14.2%",5.49,5.66,"R",0.432,0.337,"-11%","0%","0%",0,0,0,0,0,8.2,1.8,0,0
"Brock Stewart",NA,"SP",4100,"LAD","MIN","68%",2.97,NA,NA,NA,4.56,"20.5%",4.37,4.71,"R",NA,NA,"3%","-1%","-2%",0,0,0,0,0,17.1,4.2,0,0
