"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Zach Davies",NA,"SP",7900,"MIL","PIT","52%",4.39,NA,NA,"",4.19,"17.7%",4.4,4.22,"R",0.321,0.315,"-1%","1%","0%",17.7,12.1,12.1,2.3,21.8,14.5,1.8,0,0
"Rick Porcello",NA,"SP",7800,"BOS","STL","56%",4.69,NA,NA,"",4.66,"20.9%",3.86,3.95,"R",0.316,0.318,"-3%","-1%","-3%",18,15.2,15.2,7.4,23,15.3,2,0,0
"Kyle Hendricks",2,"SP",7700,"CHC","CIN","62%",3.46,NA,NA,"",4.68,"22.2%",3.68,3.53,"R",0.298,0.259,"1%","-1%","2%",11.3,14,14,8,20,14.1,1.8,0,0
"Marco Estrada",1,"SP",7400,"TOR","TB","52%",4.66,NA,NA,"",4.34,"21.4%",4.47,4.8,"R",0.288,0.309,"-2%","-1%","0%",15.9,14.3,14.3,2.3,26.3,14.5,2,0,0
"Wade Miley",NA,"SP",6900,"BAL","@SEA","50%",4.77,NA,NA,"",4.7,"18.7%",4.41,4.19,"L",0.302,0.35,"6%","0%","0%",13.5,10.3,10.3,-1.9,22.5,13.4,1.9,0,0
"Mark Leiter Jr.",2,"SP",6800,"PHI","@SD","41%",4.39,NA,NA,"",3.82,"22.7%",4.07,4.22,"R",NA,NA,"1%","0%","0%",16.1,16.1,16.1,8,24.1,17.2,2.5,0,0
"Sean Newcomb",NA,"SP",6700,"ATL","@COL","43%",6.2,NA,NA,"",5.18,"23.2%",4.78,4.71,"L",NA,0.312,"-20%","-2%","0%",13.7,13.2,13.2,2.6,23.8,11.6,1.7,0,0
"Jason Hammel",NA,"SP",6600,"KC","@OAK","52%",4.39,NA,NA,"",4.4,"21.2%",4.09,4.21,"R",0.311,0.308,"8%","2%","-1%",14.7,11.9,11.9,4.1,19.6,15,2.3,0,0
"Dan Straily",2,"SP",6500,"MIA","SF","49%",3.79,NA,NA,"",3.97,"20.8%",4.54,4.86,"R",0.301,0.32,"2%","-2%","1%",9.1,15,15,4.1,26,14.4,2.2,0,0
"Ivan Nova",NA,"SP",6400,"PIT","@MIL","48%",4.61,NA,NA,"",4.62,"16.6%",4.17,4.04,"R",0.364,0.302,"-2%","1%","0%",9.8,14.4,14.4,4.8,23.9,12.4,1.9,0,0
"Kyle Freeland",NA,"SP",6200,"COL","ATL","56%",5.3,NA,NA,"",4.56,"14.6%",4.85,4.72,"L",NA,0.333,"-14%","-2%","0%",12.9,12.1,12.1,2.4,21.8,8.3,1.3,0,0
"Tyler Skaggs",NA,"SP",6200,"LAA","@WAS","48%",4.35,NA,NA,"",5.41,"22.7%",4.33,4.19,"L",0.314,0.324,"-3%","0%","0%",18.2,14.7,14.7,5,24.3,12.9,2.1,0,0
"Mike Leake",NA,"SP",6000,"STL","@BOS","44%",5.31,NA,NA,"",4.79,"16.0%",4.09,3.86,"R",0.33,0.299,"-11%","-1%","-4%",8.5,13.7,13.7,3.6,23.7,9.4,1.6,0,0
"A.J. Griffin",NA,"SP",5900,"TEX","DET","48%",5.34,NA,NA,"",4.85,"20.8%",4.73,5.21,"R",0.382,0.318,"-4%","-3%","0%",3.1,12.5,12.5,-2.8,27.8,9.7,1.6,0,0
"Bartolo Colon",NA,"SP",5800,"MIN","CLE","39%",5.31,NA,NA,"",4.77,"15.8%",4.36,4.24,"R",0.323,0.322,"-3%","0%","2%",11.6,6.1,6.1,-5.6,17.8,9.4,1.6,0,0
"Blake Snell",1,"SP",5500,"TB","@TOR","48%",4.84,NA,NA,"",4.3,"22.2%",4.83,4.69,"L",0.282,0.341,"-4%","-1%","0%",11.8,10.4,10.4,5.4,15.4,15,2.7,0,0
"Anthony Banda",NA,"SP",5200,"ARI","HOU","46%",4.97,NA,NA,"",5.75,"",NA,NA,"L",NA,NA,"-4%","0%","0%",14.2,14.2,14.2,5,23.4,12.3,2.4,0,0
"Chris Smith",NA,"SP",5100,"OAK","KC","48%",4.61,NA,NA,"",4.44,"19.4%",4.68,4.81,"R",NA,0.322,"3%","2%","-1%",9.2,9.2,9.2,3.3,15.2,13.4,2.6,0,0
"Miguel Gonzalez",NA,"SP",5000,"CWS","@LAD","25%",5.48,NA,NA,"",5.11,"16.8%",4.61,4.65,"R",0.326,0.319,"15%","3%","-3%",10.4,9.2,9.2,-3.9,22.2,10,2,0,0
