"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"J.C. Ramirez",2,"SP",6900,"LAA","MIN","53%",4.1,NA,NA,"",4.61,"17.8%",4.05,4.18,"R",0.295,0.317,"3%","1%","0%",14.3,16.6,16.6,8.1,25,15.4,2.2,0,0
"Derek Holland",NA,"SP",6800,"CWS","@DET","37%",5.14,NA,NA,"",4.62,"16.7%",4.78,4.86,"L",0.263,0.345,"-1%","-1%","0%",18.7,16.9,16.9,7.6,26.2,12.8,1.9,0,0
"Jimmy Nelson",NA,"SP",6700,"MIL","LAD","33%",4.45,NA,NA,"",5.02,"19.0%",4.43,4.38,"R",0.347,0.311,"-1%","2%","1%",19.8,15.3,15.3,2.4,28.1,12.4,1.9,0,0
"Francisco Liriano",NA,"SP",6600,"TOR","NYY","47%",4.4,NA,NA,"",5.36,"24.5%",3.97,3.76,"L",0.304,0.318,"-2%","2%","0%",8.6,8.3,8.3,-8.4,25,13.3,2,0,0
"Jason Vargas",NA,"SP",6500,"KC","CLE","48%",4.57,NA,NA,"",4.45,"18.8%",4.36,4.53,"L",0.325,0.266,"-2%","-1%","0%",14.3,18.8,18.8,7.6,30.1,13.2,2,0,0
"Patrick Corbin",NA,"SP",6400,"ARI","@MIA","49%",4.55,NA,NA,"",4.51,"19.4%",4.1,3.95,"L",0.292,0.361,"8%","0%","1%",4.9,11.3,11.3,-0.6,23.1,13.5,2.1,0,0
"Matt Harvey",1,"SP",6300,"NYM","PIT","51%",3.95,NA,NA,"",3.93,"21.7%",3.85,3.76,"R",0.325,0.276,"2%","1%","0%",10.1,11.2,11.2,1.3,21.1,14.8,2.3,0,0
"Jerad Eickhoff",NA,"SP",6200,"PHI","SF","52%",4.39,NA,NA,"",3.33,"21.1%",4.03,4.11,"R",0.35,0.262,"1%","1%","0%",8.5,11.8,11.8,3,20.6,15.2,2.5,0,0
"Andrew Triggs",1,"SP",5900,"OAK","WAS","44%",4.01,NA,NA,"",5.5,"20.9%",3.75,3.77,"R",0.269,0.3,"3%","1%","-1%",13.7,16.4,16.4,7.5,25.4,12.3,2.1,0,0
"Mike Foltynewicz",NA,"SP",5800,"ATL","@CIN","48%",5.08,NA,NA,"",5,"19.9%",4.23,4.34,"R",0.371,0.338,"0%","-1%","0%",8.8,11.7,11.7,1.1,22.4,12.1,2.1,0,0
"Kyle Gibson",1,"SP",5500,"MIN","@LAA","47%",4.4,NA,NA,"",4.05,"16.6%",4.49,4.29,"R",0.337,0.323,"7%","1%","0%",3,3.6,3.6,-2.2,9.4,12.3,2.2,0,0
"Christian Bergman",NA,"SP",5200,"SEA","TB","47%",4.39,NA,NA,"",4.73,"14.2%",4.52,4.7,"R",0.308,0.424,"5%","0%","0%",9.4,9.4,9.4,-14.9,33.6,9.9,1.9,0,0
"Clayton Richard",1,"SP",5200,"SD","COL","48%",3.84,NA,NA,"",5.02,"14.6%",3.95,3.82,"L",0.269,0.354,"2%","2%","0%",15.2,13.1,13.1,0.7,25.4,13.6,2.6,0,0
"Jose Urena",NA,"SP",5100,"MIA","ARI","51%",4.45,NA,NA,"",4.91,"13.6%",4.99,5.06,"R",0.335,0.342,"3%","0%","2%",13.5,13.5,13.5,7.2,19.8,11.2,2.2,0,0
"Bronson Arroyo",NA,"SP",4900,"CIN","ATL","52%",4.92,NA,NA,"",4.39,"14.9%",5.16,5.5,"R",0.333,0.379,"0%","-1%","0%",7.1,7.5,7.5,-1.9,16.8,9.4,1.9,0,0
"Alec Asher",NA,"SP",4300,"BAL","BOS","45%",5,NA,NA,"",4.85,"13.7%",4.92,5.25,"R",0.35,0.337,"0%","1%","0%",6.8,6.8,6.8,-8.5,22,8.8,2,0,0
