"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RP","Liam Hendriks",4100,"LAA@Oak 10:05PM ET",3.455,"Oak"
"RP","Daniel Coulombe",4100,"LAA@Oak 10:05PM ET",4.196,"Oak"
"RP","Andrew Triggs",4100,"LAA@Oak 10:05PM ET",5.981,"Oak"
"RP","Frankie Montas",4100,"LAA@Oak 10:05PM ET",0,"Oak"
"RP","Ryan Dull",4100,"LAA@Oak 10:05PM ET",3.624,"Oak"
"SP","Chris Rusin",4100,"Col@Mil 08:10PM ET",7.067,"Col"
"SP","Brent Suter",4100,"Col@Mil 08:10PM ET",3.725,"Mil"
"1B","Freddie Freeman",4100,"Atl@NYM 07:10PM ET",9.506,"Atl"
"3B","Adrian Beltre",4100,"Cle@Tex 08:05PM ET",8.506,"Tex"
"1B","Tommy Joseph",4100,"Phi@Cin 07:10PM ET",6.157,"Phi"
"OF","Billy Hamilton",4100,"Phi@Cin 07:10PM ET",7.824,"Cin"
"RP","Tony Sipp",4100,"Sea@Hou 08:10PM ET",1.528,"Hou"
"RP","Will Harris",4100,"Sea@Hou 08:10PM ET",3.23,"Hou"
"RP","Luke Gregerson",4100,"Sea@Hou 08:10PM ET",3.44,"Hou"
"RP","Ashur Tolliver",4100,"Sea@Hou 08:10PM ET",2.74,"Hou"
"RP","Ken Giles",4100,"Sea@Hou 08:10PM ET",3.588,"Hou"
"RP","Jandel Gustave",4100,"Sea@Hou 08:10PM ET",3.45,"Hou"
"RP","Michael Feliz",4100,"Sea@Hou 08:10PM ET",5.49,"Hou"
"RP","Chris Devenski",4100,"Sea@Hou 08:10PM ET",7.386,"Hou"
"RP","James Hoyt",4100,"Sea@Hou 08:10PM ET",3.268,"Hou"
"3B","Kyle Seager",4100,"Sea@Hou 08:10PM ET",8.481,"Sea"
"1B/C","Buster Posey",4100,"SF@Ari 09:40PM ET",7.605,"SF"
"OF","A.J. Pollock",4100,"SF@Ari 09:40PM ET",8.333,"Ari"
"1B/OF","Wil Myers",4100,"SD@LAD 10:10PM ET",8.862,"SD"
"SP","Jose Urena",4100,"Mia@Was 07:05PM ET",4.505,"Mia"
"RP","David Phelps",4100,"Mia@Was 07:05PM ET",5.329,"Mia"
"SP","Tyler Wilson",4000,"Tor@Bal 07:05PM ET",6.029,"Bal"
"RP","Jason Grilli",4000,"Tor@Bal 07:05PM ET",3.272,"Tor"
"RP","J.P. Howell",4000,"Tor@Bal 07:05PM ET",1.806,"Tor"
"RP","Darren O'Day",4000,"Tor@Bal 07:05PM ET",3.26,"Bal"
"RP","Zach Britton",4000,"Tor@Bal 07:05PM ET",3.843,"Bal"
"RP","Joe Smith",4000,"Tor@Bal 07:05PM ET",2.267,"Tor"
"RP","Brad Brach",4000,"Tor@Bal 07:05PM ET",4.469,"Bal"
"RP","Oliver Drake",4000,"Tor@Bal 07:05PM ET",4.264,"Bal"
"RP","Mychal Givens",4000,"Tor@Bal 07:05PM ET",4.338,"Bal"
"RP","Aaron Loup",4000,"Tor@Bal 07:05PM ET",1.574,"Tor"
"RP","Vidal Nuno",4000,"Tor@Bal 07:05PM ET",2.618,"Bal"
"RP","Gabriel Ynoa",4000,"Tor@Bal 07:05PM ET",3.285,"Bal"
"RP","Jayson Aquino",4000,"Tor@Bal 07:05PM ET",3.55,"Bal"
"RP","Roberto Osuna",4000,"Tor@Bal 07:05PM ET",3.812,"Tor"
"RP","Joe Biagini",4000,"Tor@Bal 07:05PM ET",3.281,"Tor"
"RP","Dominic Leone",4000,"Tor@Bal 07:05PM ET",1.358,"Tor"
"RP","Donnie Hart",4000,"Tor@Bal 07:05PM ET",2.313,"Bal"
"RP","Chris Smith",4000,"Tor@Bal 07:05PM ET",0,"Tor"
"1B/2B","Steve Pearce",4000,"Tor@Bal 07:05PM ET",6.635,"Tor"
"SP","Juan Nicasio",4000,"Pit@Bos 07:10PM ET",6.963,"Pit"
"SP","Joe Kelly",4000,"Pit@Bos 07:10PM ET",5.576,"Bos"
"RP","Tony Watson",4000,"Pit@Bos 07:10PM ET",2.646,"Pit"
"RP","Antonio Bastardo",4000,"Pit@Bos 07:10PM ET",2.705,"Pit"
"RP","Fernando Abad",4000,"Pit@Bos 07:10PM ET",2.021,"Bos"
"RP","Robbie Ross Jr.",4000,"Pit@Bos 07:10PM ET",2.99,"Bos"
"RP","Craig Kimbrel",4000,"Pit@Bos 07:10PM ET",3.814,"Bos"
"RP","Daniel Hudson",4000,"Pit@Bos 07:10PM ET",1.988,"Pit"
"RP","Felipe Rivero",4000,"Pit@Bos 07:10PM ET",3.043,"Pit"
"RP","Matt Barnes",4000,"Pit@Bos 07:10PM ET",3.085,"Bos"
"RP","Tyler Thornburg",4000,"Pit@Bos 07:10PM ET",4.354,"Bos"
"RP","Heath Hembree",4000,"Pit@Bos 07:10PM ET",4.051,"Bos"
"RP","Carson Smith",4000,"Pit@Bos 07:10PM ET",2.733,"Bos"
"RP","Robby Scott",4000,"Pit@Bos 07:10PM ET",3.243,"Bos"
"RP","Trevor Williams",4000,"Pit@Bos 07:10PM ET",2.586,"Pit"
"RP","Ben Taylor",4000,"Pit@Bos 07:10PM ET",0,"Bos"
"OF","Andrew Benintendi",4000,"Pit@Bos 07:10PM ET",6.622,"Bos"
"3B","Evan Longoria",4000,"NYY@TB 07:10PM ET",8.256,"TB"
"SP","Jordan Lyles",4000,"Col@Mil 08:10PM ET",1.885,"Col"
"RP","Chad Qualls",4000,"Col@Mil 08:10PM ET",1.28,"Col"
"RP","Jason Motte",4000,"Col@Mil 08:10PM ET",1.748,"Col"
"RP","Jake McGee",4000,"Col@Mil 08:10PM ET",1.645,"Col"
"RP","Carlos Torres",4000,"Col@Mil 08:10PM ET",3.387,"Mil"
"RP","Mike Dunn",4000,"Col@Mil 08:10PM ET",2.53,"Col"
"RP","Adam Ottavino",4000,"Col@Mil 08:10PM ET",3.016,"Col"
"RP","Jared Hughes",4000,"Col@Mil 08:10PM ET",1.673,"Mil"
"RP","Neftali Feliz",4000,"Col@Mil 08:10PM ET",2.896,"Mil"
"RP","Greg Holland",4000,"Col@Mil 08:10PM ET",0,"Col"
"RP","Jhan Marinez",4000,"Col@Mil 08:10PM ET",3.105,"Mil"
"RP","Jairo Diaz",4000,"Col@Mil 08:10PM ET",0,"Col"
"RP","Scott Oberg",4000,"Col@Mil 08:10PM ET",2.071,"Col"
"RP","Jacob Barnes",4000,"Col@Mil 08:10PM ET",2.889,"Mil"
"RP","Carlos Estevez",4000,"Col@Mil 08:10PM ET",2.221,"Col"
"RP","Corey Knebel",4000,"Col@Mil 08:10PM ET",2.503,"Mil"
"OF","Gerardo Parra",4000,"Col@Mil 08:10PM ET",5.971,"Col"
"OF","Keon Broxton",4000,"Col@Mil 08:10PM ET",6.92,"Mil"
"RP","Boone Logan",4000,"Cle@Tex 08:05PM ET",2.407,"Cle"
"RP","Matt Bush",4000,"Cle@Tex 08:05PM ET",3.898,"Tex"
"RP","Andrew Miller",4000,"Cle@Tex 08:05PM ET",6.159,"Cle"
"RP","Jeremy Jeffress",4000,"Cle@Tex 08:05PM ET",2.556,"Tex"
"RP","Zach McAllister",4000,"Cle@Tex 08:05PM ET",2.727,"Cle"
"RP","Tony Barnette",4000,"Cle@Tex 08:05PM ET",3.546,"Tex"
"RP","Sam Dyson",4000,"Cle@Tex 08:05PM ET",2.609,"Tex"
"RP","Dan Otero",4000,"Cle@Tex 08:05PM ET",3.559,"Cle"
"RP","Tanner Scheppers",4000,"Cle@Tex 08:05PM ET",2.01,"Tex"
"RP","Bryan Shaw",4000,"Cle@Tex 08:05PM ET",2.653,"Cle"
"RP","Carlos Frias",4000,"Cle@Tex 08:05PM ET",13.2,"Cle"
"RP","Dario Alvarez",4000,"Cle@Tex 08:05PM ET",3.892,"Tex"
"RP","Cody Allen",4000,"Cle@Tex 08:05PM ET",4.293,"Cle"
"RP","Alex Claudio",4000,"Cle@Tex 08:05PM ET",3.324,"Tex"
"RP","Jose Leclerc",4000,"Cle@Tex 08:05PM ET",3.613,"Tex"
"RP","Shawn Armstrong",4000,"Cle@Tex 08:05PM ET",2.36,"Cle"
"RP","Keone Kela",4000,"Cle@Tex 08:05PM ET",3.142,"Tex"
"RP","Mike Hauschild",4000,"Cle@Tex 08:05PM ET",0,"Tex"
"RP","Yohander Mendez",4000,"Cle@Tex 08:05PM ET",-4.725,"Tex"
"C","Jonathan Lucroy",4000,"Cle@Tex 08:05PM ET",7.438,"Tex"
"RP","Joaquin Benoit",4000,"Phi@Cin 07:10PM ET",2.958,"Phi"
"RP","Pat Neshek",4000,"Phi@Cin 07:10PM ET",2.356,"Phi"
"RP","Blake Wood",4000,"Phi@Cin 07:10PM ET",3.19,"Cin"
"RP","Jeanmar Gomez",4000,"Phi@Cin 07:10PM ET",1.79,"Phi"
"RP","Drew Storen",4000,"Phi@Cin 07:10PM ET",2.152,"Cin"
"RP","Joely Rodriguez",4000,"Phi@Cin 07:10PM ET",1.829,"Phi"
"RP","Edubray Ramos",4000,"Phi@Cin 07:10PM ET",2.662,"Phi"
"RP","Michael Lorenzen",4000,"Phi@Cin 07:10PM ET",4.125,"Cin"
"RP","Austin Brice",4000,"Phi@Cin 07:10PM ET",1.86,"Cin"
"RP","Wandy Peralta",4000,"Phi@Cin 07:10PM ET",0.11,"Cin"
"RP","Hector Neris",4000,"Phi@Cin 07:10PM ET",3.792,"Phi"
"RP","Nefi Ogando",4000,"Phi@Cin 07:10PM ET",2.318,"Cin"
"RP","Tony Cingrani",4000,"Phi@Cin 07:10PM ET",2.052,"Cin"
"RP","Barrett Astin",4000,"Phi@Cin 07:10PM ET",0,"Cin"
"SP","Andrew Suarez",4000,"SF@Ari 09:40PM ET",0,"SF"
"RP","Fernando Rodney",4000,"SF@Ari 09:40PM ET",2.916,"Ari"
"RP","Tom Wilhelmsen",4000,"SF@Ari 09:40PM ET",0.993,"Ari"
"RP","George Kontos",4000,"SF@Ari 09:40PM ET",2.331,"SF"
"RP","Mark Melancon",4000,"SF@Ari 09:40PM ET",3.168,"SF"
"RP","Neil Ramirez",4000,"SF@Ari 09:40PM ET",2.556,"SF"
"RP","Cory Gearrin",4000,"SF@Ari 09:40PM ET",2.331,"SF"
"RP","Hunter Strickland",4000,"SF@Ari 09:40PM ET",2.526,"SF"
"RP","Will Smith",4000,"SF@Ari 09:40PM ET",2.53,"SF"
"RP","J.J. Hoover",4000,"SF@Ari 09:40PM ET",-0.289,"Ari"
"RP","Randall Delgado",4000,"SF@Ari 09:40PM ET",2.301,"Ari"
"RP","Jake Barrett",4000,"SF@Ari 09:40PM ET",2.304,"Ari"
"RP","Derek Law",4000,"SF@Ari 09:40PM ET",2.969,"SF"
"RP","Josh Osich",4000,"SF@Ari 09:40PM ET",1.118,"SF"
"RP","Steven Okert",4000,"SF@Ari 09:40PM ET",2.419,"SF"
"RP","Ray Black",4000,"SF@Ari 09:40PM ET",0,"SF"
"RP","Andrew Chafin",4000,"SF@Ari 09:40PM ET",1.644,"Ari"
"RP","Steve Hathaway",4000,"SF@Ari 09:40PM ET",1.358,"Ari"
"RP","Silvino Bracho",4000,"SF@Ari 09:40PM ET",0.888,"Ari"
"RP","Jimmie Sherfy",4000,"SF@Ari 09:40PM ET",0,"Ari"
"1B","Brandon Belt",4000,"SF@Ari 09:40PM ET",7.714,"SF"
"3B","Jake Lamb",4000,"SF@Ari 09:40PM ET",8,"Ari"
"3B/SS","Eduardo Nunez",4000,"SF@Ari 09:40PM ET",8.368,"SF"
"P","Tayron Guerrero",4000,"Mia@Was 07:05PM ET",0.1,"Mia"
"RP","Oliver Perez",4000,"Mia@Was 07:05PM ET",1.746,"Was"
"RP","Dustin McGowan",4000,"Mia@Was 07:05PM ET",3.425,"Mia"
"RP","Joe Blanton",4000,"Mia@Was 07:05PM ET",3.556,"Was"
"RP","Brad Ziegler",4000,"Mia@Was 07:05PM ET",2.804,"Mia"
"RP","Shawn Kelley",4000,"Mia@Was 07:05PM ET",3.572,"Was"
"RP","Sammy Solis",4000,"Mia@Was 07:05PM ET",3.665,"Was"
"RP","Hunter Cervenka",4000,"Mia@Was 07:05PM ET",1.699,"Mia"
"RP","Junichi Tazawa",4000,"Mia@Was 07:05PM ET",2.803,"Mia"
"RP","AJ Ramos",4000,"Mia@Was 07:05PM ET",2.976,"Mia"
"RP","Enny Romero",4000,"Mia@Was 07:05PM ET",2.091,"Was"
"RP","Rafael Martin",4000,"Mia@Was 07:05PM ET",1.956,"Was"
"RP","Matt Grace",4000,"Mia@Was 07:05PM ET",2.358,"Was"
"RP","Blake Treinen",4000,"Mia@Was 07:05PM ET",2.898,"Was"
"RP","Severino Gonzalez",4000,"Mia@Was 07:05PM ET",2.811,"Mia"
"RP","Kyle Barraclough",4000,"Mia@Was 07:05PM ET",4.172,"Mia"
"RP","Trevor Gott",4000,"Mia@Was 07:05PM ET",1.944,"Was"
"RP","Nick Wittgren",4000,"Mia@Was 07:05PM ET",2.993,"Mia"
"RP","Brian Ellington",4000,"Mia@Was 07:05PM ET",3.414,"Mia"
"RP","Odrisamer Despaigne",4000,"Mia@Was 07:05PM ET",1.603,"Mia"
"RP","Koda Glover",4000,"Mia@Was 07:05PM ET",2.55,"Was"
"OF","Kevin Pillar",3900,"Tor@Bal 07:05PM ET",6.115,"Tor"
"1B","Albert Pujols",3900,"LAA@Oak 10:05PM ET",8.118,"LAA"
"1B/OF","Eric Thames",3900,"Col@Mil 08:10PM ET",0,"Mil"
"OF","Domingo Santana",3900,"Col@Mil 08:10PM ET",6.3,"Mil"
"3B/SS","Jose Reyes",3900,"Atl@NYM 07:10PM ET",8.77,"NYM"
"1B","Mike Napoli",3900,"Cle@Tex 08:05PM ET",8.048,"Tex"
"OF","Carlos Gomez",3900,"Cle@Tex 08:05PM ET",6.661,"Tex"
"OF","Michael Saunders",3900,"Phi@Cin 07:10PM ET",7.074,"Phi"
"3B","Alex Bregman",3900,"Sea@Hou 08:10PM ET",8.694,"Hou"
"OF","Denard Span",3900,"SF@Ari 09:40PM ET",7.134,"SF"
"OF","Yasmany Tomas",3900,"SF@Ari 09:40PM ET",7.678,"Ari"
"2B/3B","Anthony Rendon",3900,"Mia@Was 07:05PM ET",7.882,"Was"
"2B/3B","Jonathan Schoop",3800,"Tor@Bal 07:05PM ET",6.988,"Bal"
"1B","Chris Carter",3800,"NYY@TB 07:10PM ET",7.831,"NYY"
"OF","Khris Davis",3800,"LAA@Oak 10:05PM ET",8.225,"Oak"
"OF","Curtis Granderson",3800,"Atl@NYM 07:10PM ET",7.616,"NYM"
"SS","Elvis Andrus",3800,"Cle@Tex 08:05PM ET",7.68,"Tex"
"C","Evan Gattis",3800,"Sea@Hou 08:10PM ET",7.516,"Hou"
"2B","Joe Panik",3800,"SF@Ari 09:40PM ET",6.886,"SF"
"1B","Adrian Gonzalez",3800,"SD@LAD 10:10PM ET",7.048,"LAD"
"OF","Yasiel Puig",3800,"SD@LAD 10:10PM ET",5.791,"LAD"
"C","Welington Castillo",3700,"Tor@Bal 07:05PM ET",6.765,"Bal"
"2B","Josh Harrison",3700,"Pit@Bos 07:10PM ET",6.818,"Pit"
"3B","Pablo Sandoval",3700,"Pit@Bos 07:10PM ET",0.667,"Bos"
"OF","Mallex Smith",3700,"NYY@TB 07:10PM ET",5.75,"TB"
"1B/3B","Travis Shaw",3700,"Col@Mil 08:10PM ET",6.342,"Mil"
"3B/OF","Hernan Perez",3700,"Col@Mil 08:10PM ET",7.252,"Mil"
"3B","David Wright",3700,"Atl@NYM 07:10PM ET",7.605,"NYM"
"SS","Asdrubal Cabrera",3700,"Atl@NYM 07:10PM ET",7.259,"NYM"
"OF","Matt Kemp",3700,"Atl@NYM 07:10PM ET",8.261,"Atl"
"OF","Tyler Naquin",3700,"Cle@Tex 08:05PM ET",6.031,"Cle"
"OF","Nomar Mazara",3700,"Cle@Tex 08:05PM ET",6.347,"Tex"
"2B/SS","Jose Peraza",3700,"Phi@Cin 07:10PM ET",7.083,"Cin"
"OF","Aaron Altherr",3700,"Phi@Cin 07:10PM ET",5.965,"Phi"
"OF","Carlos Beltran",3700,"Sea@Hou 08:10PM ET",7.606,"Hou"
"SS","Brandon Crawford",3700,"SF@Ari 09:40PM ET",7.163,"SF"
"OF","David Peralta",3700,"SF@Ari 09:40PM ET",6.286,"Ari"
"2B","Logan Forsythe",3700,"SD@LAD 10:10PM ET",7.929,"LAD"
"OF","Joc Pederson",3700,"SD@LAD 10:10PM ET",6.953,"LAD"
"1B/OF","Matt Holliday",3600,"NYY@TB 07:10PM ET",6.964,"NYY"
"SS","Brad Miller",3600,"NYY@TB 07:10PM ET",7.467,"TB"
"OF","Rajai Davis",3600,"LAA@Oak 10:05PM ET",7.235,"Oak"
"OF","Kole Calhoun",3600,"LAA@Oak 10:05PM ET",7.592,"LAA"
"1B","Lucas Duda",3600,"Atl@NYM 07:10PM ET",6,"NYM"
"2B","Neil Walker",3600,"Atl@NYM 07:10PM ET",7.584,"NYM"
"OF","Jay Bruce",3600,"Atl@NYM 07:10PM ET",7.867,"NYM"
"3B/OF","Joey Gallo",3600,"Cle@Tex 08:05PM ET",1.824,"Tex"
"2B","Scooter Gennett",3600,"Phi@Cin 07:10PM ET",6.599,"Cin"
"2B","Cesar Hernandez",3600,"Phi@Cin 07:10PM ET",6.673,"Phi"
"2B/OF","Howie Kendrick",3600,"Phi@Cin 07:10PM ET",5.716,"Phi"
"3B/SS","Freddy Galvis",3600,"Phi@Cin 07:10PM ET",6.5,"Phi"
"OF","Scott Schebler",3600,"Phi@Cin 07:10PM ET",6.181,"Cin"
"OF","Mitch Haniger",3600,"Sea@Hou 08:10PM ET",5.794,"Sea"
"C","Yasmani Grandal",3600,"SD@LAD 10:10PM ET",6.613,"LAD"
"OF","Jayson Werth",3600,"Mia@Was 07:05PM ET",7.628,"Was"
"OF","Marcell Ozuna",3600,"Mia@Was 07:05PM ET",7.277,"Mia"
"1B","Justin Smoak",3500,"Tor@Bal 07:05PM ET",4.123,"Tor"
"1B","Rowdy Tellez",3500,"Tor@Bal 07:05PM ET",0,"Tor"
"OF","Seth Smith",3500,"Tor@Bal 07:05PM ET",5.737,"Bal"
"OF","Dalton Pompey",3500,"Tor@Bal 07:05PM ET",1.778,"Tor"
"OF","Brett Gardner",3500,"NYY@TB 07:10PM ET",6.913,"NYY"
"OF","Steven Souza Jr.",3500,"NYY@TB 07:10PM ET",6.642,"TB"
"OF","Cameron Maybin",3500,"LAA@Oak 10:05PM ET",8.298,"LAA"
"C","Dustin Garneau",3500,"Col@Mil 08:10PM ET",4.375,"Col"
"SS","Orlando Arcia",3500,"Col@Mil 08:10PM ET",6.2,"Mil"
"OF","Michael Conforto",3500,"Atl@NYM 07:10PM ET",5.358,"NYM"
"3B/OF","Lonnie Chisenhall",3500,"Cle@Tex 08:05PM ET",5.681,"Cle"
"OF","Abraham Almonte",3500,"Cle@Tex 08:05PM ET",5.164,"Cle"
"OF","Delino DeShields",3500,"Cle@Tex 08:05PM ET",4.373,"Tex"
"1B","Rhys Hoskins",3500,"Phi@Cin 07:10PM ET",0,"Phi"
"3B/SS","Eugenio Suarez",3500,"Phi@Cin 07:10PM ET",6.85,"Cin"
"OF","Josh Reddick",3500,"Sea@Hou 08:10PM ET",6.286,"Hou"
"2B/OF","Brandon Drury",3500,"SF@Ari 09:40PM ET",6.463,"Ari"
"OF/SS","Chris Owings",3500,"SF@Ari 09:40PM ET",7.21,"Ari"
"C","J.T. Realmuto",3500,"Mia@Was 07:05PM ET",6.883,"Mia"
"OF","Michael A. Taylor",3500,"Mia@Was 07:05PM ET",5.215,"Was"
"1B/OF","Hyun Soo Kim",3400,"Tor@Bal 07:05PM ET",5.792,"Bal"
"1B/OF","Jose Osuna",3400,"Pit@Bos 07:10PM ET",0,"Pit"
"2B/OF","Brock Holt",3400,"Pit@Bos 07:10PM ET",5.835,"Bos"
"SS","Alen Hanson",3400,"Pit@Bos 07:10PM ET",1.815,"Pit"
"C","Wilson Ramos",3400,"NYY@TB 07:10PM ET",7.618,"TB"
"OF","Jacoby Ellsbury",3400,"NYY@TB 07:10PM ET",7.007,"NYY"
"OF","Aaron Judge",3400,"NYY@TB 07:10PM ET",5.074,"NYY"
"OF","Kevin Kiermaier",3400,"NYY@TB 07:10PM ET",7.495,"TB"
"1B","C.J. Cron",3400,"LAA@Oak 10:05PM ET",7.095,"LAA"
"3B","Trevor Plouffe",3400,"LAA@Oak 10:05PM ET",6.765,"Oak"
"C","Tom Murphy",3400,"Col@Mil 08:10PM ET",6.286,"Col"
"1B/3B","Mark Reynolds",3400,"Col@Mil 08:10PM ET",6.756,"Col"
"OF","Ender Inciarte",3400,"Atl@NYM 07:10PM ET",7.374,"Atl"
"OF","Brandon Guyer",3400,"Cle@Tex 08:05PM ET",5.741,"Cle"
"OF","Bradley Zimmer",3400,"Cle@Tex 08:05PM ET",0,"Cle"
"C","Cameron Rupp",3400,"Phi@Cin 07:10PM ET",6.724,"Phi"
"SS","Zack Cozart",3400,"Phi@Cin 07:10PM ET",6.944,"Cin"
"3B/OF","Danny Valencia",3400,"Sea@Hou 08:10PM ET",6.962,"Sea"
"OF","Norichika Aoki",3400,"Sea@Hou 08:10PM ET",6.381,"Hou"
"2B","Chase Utley",3400,"SD@LAD 10:10PM ET",6.446,"LAD"
"OF","Franklin Gutierrez",3400,"SD@LAD 10:10PM ET",5.172,"LAD"
"1B/3B","Ryan Zimmerman",3400,"Mia@Was 07:05PM ET",6.325,"Was"
"2B/3B","Martin Prado",3400,"Mia@Was 07:05PM ET",7.19,"Mia"
"1B","Trey Mancini",3300,"Tor@Bal 07:05PM ET",11.2,"Bal"
"OF","Ezequiel Carrera",3300,"Tor@Bal 07:05PM ET",4.849,"Tor"
"1B","Mitch Moreland",3300,"Pit@Bos 07:10PM ET",5.627,"Bos"
"OF","Colby Rasmus",3300,"NYY@TB 07:10PM ET",6.009,"TB"
"OF","Corey Dickerson",3300,"NYY@TB 07:10PM ET",6.446,"TB"
"1B/3B","Luis Valbuena",3300,"LAA@Oak 10:05PM ET",6.767,"LAA"
"1B/3B","Ryon Healy",3300,"LAA@Oak 10:05PM ET",7.625,"Oak"
"3B/SS","Marcus Semien",3300,"LAA@Oak 10:05PM ET",6.943,"Oak"
"1B","Jesus Aguilar",3300,"Col@Mil 08:10PM ET",0,"Mil"
"2B/3B","Jurickson Profar",3300,"Cle@Tex 08:05PM ET",4.922,"Tex"
"C","Andrew Knapp",3300,"Phi@Cin 07:10PM ET",0,"Phi"
"2B/SS","Arismendy Alcantara",3300,"Phi@Cin 07:10PM ET",2.313,"Cin"
"C","Brian McCann",3300,"Sea@Hou 08:10PM ET",6.408,"Hou"
"3B/SS","Taylor Motter",3300,"Sea@Hou 08:10PM ET",3.794,"Sea"
"OF","Leonys Martin",3300,"Sea@Hou 08:10PM ET",6.923,"Sea"
"OF","Jeremy Hazelbaker",3300,"SF@Ari 09:40PM ET",3.868,"Ari"
"OF","Jarrett Parker",3300,"SF@Ari 09:40PM ET",4,"SF"
"2B/3B","Ryan Schimpf",3300,"SD@LAD 10:10PM ET",7.685,"SD"
"OF","Chris Young",3200,"Pit@Bos 07:10PM ET",5.753,"Bos"
"OF","Josh Bell",3200,"Pit@Bos 07:10PM ET",5.733,"Pit"
"1B","Logan Morrison",3200,"NYY@TB 07:10PM ET",6.29,"TB"
"2B/3B","Matt Duffy",3200,"NYY@TB 07:10PM ET",6.12,"TB"
"2B/SS","Starlin Castro",3200,"NYY@TB 07:10PM ET",6.742,"NYY"
"SS","Didi Gregorius",3200,"NYY@TB 07:10PM ET",6.797,"NYY"
"1B/3B","Jefry Marte",3200,"LAA@Oak 10:05PM ET",6.227,"LAA"
"SS","Pat Valaika",3200,"Col@Mil 08:10PM ET",2.615,"Col"
"2B/3B","Wilmer Flores",3200,"Atl@NYM 07:10PM ET",5.971,"NYM"
"OF","Nick Markakis",3200,"Atl@NYM 07:10PM ET",7.051,"Atl"
"OF","Daniel Nava",3200,"Phi@Cin 07:10PM ET",3.407,"Phi"
"3B","Yuli Gurriel",3200,"Sea@Hou 08:10PM ET",5.833,"Hou"
"OF","Derek Fisher",3200,"Sea@Hou 08:10PM ET",0,"Hou"
"C","Nick Hundley",3200,"SF@Ari 09:40PM ET",6.524,"SF"
"C/OF","Chris Herrmann",3200,"SF@Ari 09:40PM ET",6.214,"Ari"
"1B","Cody Bellinger",3200,"SD@LAD 10:10PM ET",0,"LAD"
"2B/3B","Yangervis Solarte",3200,"SD@LAD 10:10PM ET",7.609,"SD"
"2B/SS","Chris Taylor",3200,"SD@LAD 10:10PM ET",2.722,"LAD"
"C","Matt Wieters",3200,"Mia@Was 07:05PM ET",6.192,"Was"
"1B","Adam Lind",3200,"Mia@Was 07:05PM ET",5.778,"Was"
"1B","Justin Bour",3200,"Mia@Was 07:05PM ET",6.711,"Mia"
"SS","J.J. Hardy",3100,"Tor@Bal 07:05PM ET",5.879,"Bal"
"C","Francisco Cervelli",3100,"Pit@Bos 07:10PM ET",5.96,"Pit"
"1B/3B","David Freese",3100,"Pit@Bos 07:10PM ET",5.936,"Pit"
"2B/OF","Adam Frazier",3100,"Pit@Bos 07:10PM ET",4.197,"Pit"
"SS","Jordy Mercer",3100,"Pit@Bos 07:10PM ET",6.054,"Pit"
"1B","Greg Bird",3100,"NYY@TB 07:10PM ET",0,"NYY"
"1B/C","Stephen Vogt",3100,"LAA@Oak 10:05PM ET",6.095,"Oak"
"C","Andrew Susac",3100,"Col@Mil 08:10PM ET",3.5,"Mil"
"C","Tony Wolters",3100,"Col@Mil 08:10PM ET",5.577,"Col"
"OF","Kirk Nieuwenhuis",3100,"Col@Mil 08:10PM ET",5.28,"Mil"
"2B","Brandon Phillips",3100,"Atl@NYM 07:10PM ET",7.09,"Atl"
"3B/OF","Adonis Garcia",3100,"Atl@NYM 07:10PM ET",6.91,"Atl"
"C","Robinson Chirinos",3100,"Cle@Tex 08:05PM ET",5.31,"Tex"
"C","Yan Gomes",3100,"Cle@Tex 08:05PM ET",4.487,"Cle"
"OF","Jesse Winker",3100,"Phi@Cin 07:10PM ET",0,"Cin"
"OF","Jarrod Dyson",3100,"Sea@Hou 08:10PM ET",6.299,"Sea"
"OF","Socrates Brito",3100,"SF@Ari 09:40PM ET",3.7,"Ari"
"OF","Mac Williamson",3100,"SF@Ari 09:40PM ET",3.907,"SF"
"OF","Trayce Thompson",3100,"SD@LAD 10:10PM ET",5.938,"LAD"
"OF","Manuel Margot",3100,"SD@LAD 10:10PM ET",6.4,"SD"
"2B/3B","Derek Dietrich",3100,"Mia@Was 07:05PM ET",5.367,"Mia"
"C","Jarrod Saltalamacchia",3000,"Tor@Bal 07:05PM ET",4.815,"Tor"
"OF","Joey Rickard",3000,"Tor@Bal 07:05PM ET",5.059,"Bal"
"C","Sandy Leon",3000,"Pit@Bos 07:10PM ET",6.605,"Bos"
"1B","John Jaso",3000,"Pit@Bos 07:10PM ET",5.271,"Pit"
"2B/3B","Marco Hernandez",3000,"Pit@Bos 07:10PM ET",2.405,"Bos"
"SS","Kevin Newman",3000,"Pit@Bos 07:10PM ET",0,"Pit"
"OF","Steve Selsky",3000,"Pit@Bos 07:10PM ET",4.458,"Bos"
"3B/SS","Yunel Escobar",3000,"LAA@Oak 10:05PM ET",6.47,"LAA"
"OF","Ben Revere",3000,"LAA@Oak 10:05PM ET",5.272,"LAA"
"C","Travis d'Arnaud",3000,"Atl@NYM 07:10PM ET",4.747,"NYM"
"SS","Dansby Swanson",3000,"Atl@NYM 07:10PM ET",7.158,"Atl"
"C","Brett Nicholas",3000,"Cle@Tex 08:05PM ET",5.667,"Tex"
"3B","Giovanny Urshela",3000,"Cle@Tex 08:05PM ET",0,"Cle"
