"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1982,718354865,"ChipotleAddict (145/150)",0,117,"P Michael Pineda P Brandon Finnegan C J.T. Realmuto 1B Freddie Freeman 2B Daniel Murphy 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF Eric Thames OF Adam Duvall",NA,"","",NA
1982,718524911,"franciscolora0524 (89/150)",0,117,"P Jacob deGrom P Charlie Morton C Chris Iannetta 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Manny Machado OF Hunter Pence OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1988,717983762,"russelld07 (5/43)",0,116.95,"P Jacob deGrom P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Evan Longoria SS Tim Beckham OF Corey Dickerson OF Kevin Kiermaier OF Chris Owings",NA,"","",NA
1988,718038373,"letsgocubs3493 (2/9)",0,116.95,"P Jacob deGrom P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Neil Walker 3B Yunel Escobar SS Chris Owings OF Gorkys Hernández OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1988,718392367,"papagates (19/150)",0,116.95,"P Jacob deGrom P Rich Hill C Derek Norris 1B C.J. Cron 2B Danny Espinosa 3B Evan Longoria SS Brad Miller OF Corey Dickerson OF Mike Trout OF Kole Calhoun",NA,"","",NA
1988,718432719,"Assani (61/150)",0,116.95,"P Jacob deGrom P Rich Hill C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Eduardo Núñez SS Brad Miller OF Corey Dickerson OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
1988,718432890,"Assani (68/150)",0,116.95,"P Jacob deGrom P Rich Hill C Buster Posey 1B Eric Thames 2B Brandon Drury 3B Eduardo Núñez SS Brandon Crawford OF Corey Dickerson OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
1993,717938413,"ocdobv (27/150)",0,116.8,"P Chris Sale P Michael Pineda C Stephen Vogt 1B Ryan Zimmerman 2B Brandon Drury 3B Daniel Murphy SS Nick Ahmed OF Yasmany Tomás OF Bryce Harper OF Adam Eaton",NA,"","",NA
1993,717998311,"petteytheft89 (71/120)",0,116.8,"P Garrett Richards P Jacob deGrom C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Derek Dietrich SS Jonathan Villar OF Andrew Benintendi OF Giancarlo Stanton OF Bryce Harper",NA,"","",NA
1993,718001984,"windchimesRrude (130/150)",0,116.8,"P Garrett Richards P Jacob deGrom C Chris Iannetta 1B Paul Goldschmidt 2B Dustin Pedroia 3B Xander Bogaerts SS Chris Owings OF Andrew Benintendi OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1993,718025204,"youdacao (80/150)",0,116.8,"P Chris Sale P Michael Pineda C Matt Wieters 1B Brandon Belt 2B Daniel Murphy 3B Ryan Zimmerman SS Trea Turner OF Gorkys Hernández OF Andrew Toles OF Adam Eaton",NA,"","",NA
1993,718068891,"SaahilSud (134/150)",0,116.8,"P Chris Sale P Michael Pineda C Manny Piña 1B Eric Thames 2B Robinson Canó 3B Travis Shaw SS Jonathan Villar OF Corey Dickerson OF Ryan Braun OF Gorkys Hernández",NA,"","",NA
1993,718078801,"scout326 (99/150)",0,116.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Hernán Pérez SS Orlando Arcia OF A.J. Pollock OF Yasmany Tomás OF Eric Thames",NA,"","",NA
1993,718148603,"FeistOfWinterveil (139/150)",0,116.8,"P Garrett Richards P Jacob deGrom C Tony Wolters 1B Travis Shaw 2B DJ LeMahieu 3B Mark Reynolds SS Jonathan Villar OF Charlie Blackmon OF Eric Thames OF Hernán Pérez",NA,"","",NA
1993,718187417,"nomoreiloveyous (99/120)",0,116.8,"P Michael Pineda P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Chris Owings OF A.J. Pollock OF Bryce Harper OF Trea Turner",NA,"","",NA
1993,718187421,"nomoreiloveyous (103/120)",0,116.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Carlos Santana 2B Robinson Canó 3B José Ramírez SS Francisco Lindor OF Austin Jackson OF Brandon Guyer OF Bryce Harper",NA,"","",NA
1993,718315510,"bquicksix (37/150)",0,116.8,"P Michael Pineda P Danny Salazar C Russell Martin 1B Paul Goldschmidt 2B Brandon Drury 3B Jonathan Villar SS Troy Tulowitzki OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"","",NA
1993,718354739,"ChipotleAddict (19/150)",0,116.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Paul Goldschmidt 2B Brandon Drury 3B Eduardo Núñez SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
1993,718354761,"ChipotleAddict (41/150)",0,116.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Jonathan Villar SS Brandon Crawford OF Kirk Nieuwenhuis OF Gorkys Hernández OF Eric Thames",NA,"","",NA
1993,718354846,"ChipotleAddict (126/150)",0,116.8,"P Chris Sale P Michael Pineda C J.T. Realmuto 1B Eric Thames 2B Dee Gordon 3B Travis Shaw SS Eugenio Suárez OF Kirk Nieuwenhuis OF Billy Hamilton OF Adam Duvall",NA,"","",NA
1993,718440696,"ehafner (68/150)",0,116.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Brandon Crawford OF Gorkys Hernández OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1993,718440774,"ehafner (146/150)",0,116.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Derek Dietrich 3B Ryan Zimmerman SS Brandon Crawford OF Charlie Blackmon OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
1993,718461146,"tkoblow (39/150)",0,116.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Brandon Belt 2B Devon Travis 3B Jonathan Villar SS Chris Owings OF Joey Rickard OF Matt Joyce OF Andrew Toles",NA,"","",NA
1993,718511516,"jvit507 (2/5)",0,116.8,"P Garrett Richards P Jacob deGrom C Matt Wieters 1B Paul Goldschmidt 2B Joe Panik 3B Josh Donaldson SS Corey Seager OF Steven Souza Jr. OF Corey Dickerson OF Yasmany Tomás",NA,"","",NA
1993,718522751,"NILKNARF (46/50)",0,116.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Dee Gordon 3B Eduardo Núñez SS Jean Segura OF Gorkys Hernández OF Bryce Harper OF Trea Turner",NA,"","",NA
1993,718591689,"fobulass (1/2)",0,116.8,"P Garrett Richards P Jacob deGrom C Matt Wieters 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS José Reyes OF Curtis Granderson OF Jay Bruce OF A.J. Pollock",NA,"","",NA
1993,718599725,"psu34 (3/3)",0,116.8,"P Garrett Richards P Jacob deGrom C Gary Sánchez 1B Paul Goldschmidt 2B Odúbel Herrera 3B Mark Reynolds SS Trevor Story OF Corey Dickerson OF A.J. Pollock OF Manuel Margot",NA,"","",NA
1993,718829172,"awk134 (3/4)",0,116.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Brandon Crawford OF Gorkys Hernández OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
1993,718852652,"tinderella (49/100)",0,116.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Nolan Arenado SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Eric Thames",NA,"","",NA
2015,717938472,"ocdobv (86/150)",0,116.75,"P Michael Pineda P Charlie Morton C Welington Castillo 1B Edwin Encarnación 2B Daniel Murphy 3B José Ramírez SS Francisco Lindor OF Bryce Harper OF Mark Trumbo OF Chris Davis",NA,"","",NA
2015,718195346,"scmatt34 (2/8)",0,116.75,"P Michael Pineda P Tanner Roark C Welington Castillo 1B Mark Reynolds 2B Daniel Murphy 3B Travis Shaw SS Trea Turner OF Nomar Mazara OF Bryce Harper OF Adam Eaton",NA,"","",NA
2015,718524869,"franciscolora0524 (47/150)",0,116.75,"P Michael Pineda P Charlie Morton C Matt Wieters 1B Brandon Belt 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"","",NA
2015,718558240,"George1128",0,116.75,"P J.A. Happ P Matt Moore C Stephen Vogt 1B Adam Duvall 2B DJ LeMahieu 3B Xander Bogaerts SS Jonathan Villar OF Mike Trout OF George Springer OF Bryce Harper",NA,"","",NA
2019,718000010,"rikkidee (88/150)",0,116.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Brandon Belt 2B Dee Gordon 3B Eduardo Núñez SS Brandon Crawford OF Gorkys Hernández OF Giancarlo Stanton OF Marcell Ozuna",NA,"","",NA
2019,718100742,"dandydon (33/50)",0,116.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Travis Shaw SS Jonathan Villar OF Kirk Nieuwenhuis OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
2019,718100748,"dandydon (39/50)",0,116.7,"P Chris Sale P Danny Salazar C Yasmani Grandal 1B Adrián González 2B Logan Forsythe 3B Travis Shaw SS Jonathan Villar OF Joc Pederson OF Eric Thames OF Hernán Pérez",NA,"","",NA
2019,718164649,"DetweilerK",0,116.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Eric Thames 2B José Altuve 3B Jonathan Villar SS Dansby Swanson OF Joey Rickard OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
2019,718303846,"TeeJayOrTj (10/101)",0,116.7,"P Chris Sale P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Neil Walker 3B Nolan Arenado SS Chris Owings OF Gorkys Hernández OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
2019,718347371,"tomjk321 (33/50)",0,116.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Travis Shaw SS Jonathan Villar OF Joey Rickard OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
2019,718392350,"papagates (2/150)",0,116.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Travis Shaw SS Jonathan Villar OF Kirk Nieuwenhuis OF Giancarlo Stanton OF Eric Thames",NA,"","",NA
2019,718446730,"alexmartin11 (14/150)",0,116.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Rougned Odor 3B Eduardo Núñez SS Brandon Crawford OF Shin-soo Choo OF Nomar Mazara OF Gorkys Hernández",NA,"","",NA
2019,718460500,"thebscott",0,116.7,"P Chris Sale P Trevor Cahill C Welington Castillo 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Manny Machado OF A.J. Pollock OF Hunter Renfroe OF Bryce Harper",NA,"","",NA
2019,718613094,"m3deman",0,116.7,"P Michael Pineda P Rich Hill C Matt Wieters 1B Paul Goldschmidt 2B Daniel Murphy 3B Kyle Seager SS Chris Owings OF Joey Rickard OF Matt Joyce OF Bryce Harper",NA,"","",NA
2019,718639330,"csokn (3/3)",0,116.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Justin Turner SS Corey Seager OF A.J. Pollock OF Andrew Toles OF Chris Owings",NA,"","",NA
2019,718682980,"contopv (4/7)",0,116.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Justin Turner SS Corey Seager OF A.J. Pollock OF Andrew Toles OF Chris Owings",NA,"","",NA
2019,718723816,"Drolson22 (51/81)",0,116.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Travis Shaw SS Chris Owings OF Charlie Blackmon OF A.J. Pollock OF Andrew Toles",NA,"","",NA
2019,718827465,"pdj316 (11/15)",0,116.7,"P Chris Sale P Danny Salazar C Matt Wieters 1B Greg Bird 2B Daniel Murphy 3B Ryan Zimmerman SS Starlin Castro OF Joc Pederson OF Bryce Harper OF Adam Eaton",NA,"","",NA
2019,718844204,"brknets23",0,116.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Brandon Belt 2B Logan Forsythe 3B Travis Shaw SS Chris Owings OF Charlie Blackmon OF A.J. Pollock OF Andrew Toles",NA,"","",NA
2019,718900347,"TinkyTyler (9/14)",0,116.7,"P Dylan Bundy P Chris Sale C Yasmani Grandal 1B Travis Shaw 2B Logan Forsythe 3B Jonathan Villar SS Corey Seager OF Ryan Braun OF Kirk Nieuwenhuis OF Hernán Pérez",NA,"","",NA
2035,718001974,"windchimesRrude (120/150)",0,116.65,"P Chris Sale P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Dustin Pedroia 3B Xander Bogaerts SS Chris Owings OF Chris Young OF Andrew Benintendi OF A.J. Pollock",NA,"","",NA
2035,718067573,"ndepompei (1/2)",0,116.65,"P Jameson Taillon P Jacob deGrom C Cameron Rupp 1B Adrián González 2B Daniel Murphy 3B Ryan Zimmerman SS Trea Turner OF Kevin Kiermaier OF Bryce Harper OF Adam Eaton",NA,"","",NA
2035,718539355,"tinderella (13/100)",0,116.65,"P Chris Sale P Charlie Morton C Travis d'Arnaud 1B Travis Shaw 2B Neil Walker 3B Hernán Pérez SS Jonathan Villar OF Ryan Braun OF Yoenis Céspedes OF Eric Thames",NA,"","",NA
2035,718568638,"Robmillions (3/4)",0,116.65,"P Dylan Bundy P Tanner Roark C Stephen Vogt 1B Chris Davis 2B Daniel Murphy 3B Ryan Zimmerman SS Manny Machado OF Bryce Harper OF Mark Trumbo OF Trea Turner",NA,"","",NA
2035,718618324,"stecook55 (1/4)",0,116.65,"P Chris Sale P Charlie Morton C Matt Wieters 1B Brandon Belt 2B Logan Forsythe 3B Daniel Murphy SS Corey Seager OF Andrew Benintendi OF Yasmany Tomás OF Hanley Ramírez",NA,"","",NA
2035,718632978,"bostoneagle5 (4/14)",0,116.65,"P Chris Sale P Charlie Morton C Chris Iannetta 1B Travis Shaw 2B Brandon Drury 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF A.J. Pollock OF Eric Thames",NA,"","",NA
2035,718838205,"capri (6/20)",0,116.65,"P Chris Sale P Charlie Morton C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Nolan Arenado SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Joc Pederson",NA,"","",NA
2035,718855342,"dipstick42 (15/55)",0,116.65,"P Chris Sale P Charlie Morton C Travis d'Arnaud 1B Buster Posey 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2035,718861650,"Savan1986 (8/42)",0,116.65,"P Chris Sale P Tanner Roark C Chris Iannetta 1B Brandon Belt 2B Daniel Murphy 3B Manny Machado SS Brandon Crawford OF Kirk Nieuwenhuis OF Brandon Guyer OF Eric Thames",NA,"","",NA
2044,717998926,"YoungVince (11/12)",0,116.6,"P Chris Sale P Rich Hill C Buster Posey 1B Brandon Belt 2B Danny Espinosa 3B Derek Dietrich SS Brandon Crawford OF Joey Rickard OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2044,718092127,"Rockuronium (1/5)",0,116.6,"P Danny Salazar P Rich Hill C Roberto Pérez 1B Edwin Encarnación 2B Jonathan Schoop 3B Jonathan Villar SS Francisco Lindor OF Brandon Guyer OF Gorkys Hernández OF Giancarlo Stanton",NA,"","",NA
2044,718194577,"Al_Smizzle (66/100)",0,116.6,"P Chris Sale P Rich Hill C Buster Posey 1B Brandon Belt 2B Starlin Castro 3B Mark Reynolds SS Brandon Crawford OF Matt Joyce OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2044,718203591,"Rockuronium (5/5)",0,116.6,"P Danny Salazar P Rich Hill C Roberto Pérez 1B Edwin Encarnación 2B Jonathan Schoop 3B Jonathan Villar SS Francisco Lindor OF Brandon Guyer OF Gorkys Hernández OF Giancarlo Stanton",NA,"","",NA
2044,718334715,"underjones (68/150)",0,116.6,"P Danny Salazar P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Anthony Rendón 3B Yandy Díaz SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Trea Turner",NA,"","",NA
2044,718461121,"tkoblow (14/150)",0,116.6,"P Dylan Bundy P Rich Hill C Buster Posey 1B Ryan Zimmerman 2B Jed Lowrie 3B Daniel Murphy SS Trea Turner OF Andrew Toles OF Bryce Harper OF Adam Eaton",NA,"","",NA
2044,718710916,"dahladino (74/150)",0,116.6,"P Danny Salazar P Rich Hill C Yasmani Grandal 1B Paul Goldschmidt 2B Logan Forsythe 3B Justin Turner SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Andrew Toles",NA,"","",NA
2044,718710976,"dahladino (134/150)",0,116.6,"P Chris Sale P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Derek Dietrich 3B Kyle Seager SS Adeiny Hechavarria OF Nelson Cruz OF Leonys Martin OF Marcell Ozuna",NA,"","",NA
2052,717998324,"petteytheft89 (84/120)",0,116.55,"P Michael Pineda P Garrett Richards C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Jonathan Villar SS Jean Segura OF Mike Trout OF Giancarlo Stanton OF Christian Yelich",NA,"","",NA
2052,718107971,"MJordan23 (8/10)",0,116.55,"P Michael Pineda P Garrett Richards C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF Bryce Harper OF Trea Turner",NA,"","",NA
2052,718170060,"shakyjake26",0,116.55,"P Michael Pineda P Garrett Richards C J.T. Realmuto 1B Paul Goldschmidt 2B Dee Gordon 3B Justin Turner SS Corey Seager OF Mike Trout OF Curtis Granderson OF A.J. Pollock",NA,"","",NA
2052,718187393,"nomoreiloveyous (75/120)",0,116.55,"P Michael Pineda P Garrett Richards C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF Bryce Harper OF Trea Turner",NA,"","",NA
2052,718191045,"boggslite (19/50)",0,116.55,"P Michael Pineda P Garrett Richards C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF Bryce Harper OF Trea Turner",NA,"","",NA
2052,718847967,"ql81 (62/100)",0,116.55,"P Cole Hamels P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Eduardo Núñez SS Manny Machado OF Matt Joyce OF A.J. Pollock OF Chris Owings",NA,"","",NA
2052,718860953,"Clueless1974 (1/2)",0,116.55,"P Rich Hill P Tanner Roark C Yasmani Grandal 1B Brandon Belt 2B Jed Lowrie 3B Mark Reynolds SS Troy Tulowitzki OF Carlos González OF Nomar Mazara OF A.J. Pollock",NA,"","",NA
2052,718861025,"Clueless1974 (2/2)",0,116.55,"P Rich Hill P Tanner Roark C Yasmani Grandal 1B Brandon Belt 2B Jed Lowrie 3B Mark Reynolds SS Troy Tulowitzki OF Carlos González OF Nomar Mazara OF A.J. Pollock",NA,"","",NA
2060,718183552,"BernardtheGSD",0,116.5,"P J.A. Happ P Jharel Cotton C Jonathan Lucroy 1B Edwin Encarnación 2B Jean Segura 3B Josh Donaldson SS Francisco Lindor OF Kevin Kiermaier OF Hanley Ramírez OF José Ramírez",NA,"","",NA
2061,718064750,"mastro33",0,116.45,"P Chris Sale P Garrett Richards C J.T. Realmuto 1B Adrián González 2B Dustin Pedroia 3B Pablo Sandoval SS Jonathan Villar OF Kevin Pillar OF Andrew Benintendi OF Gerardo Parra",NA,"","",NA
2061,718064959,"themann11 (3/3)",0,116.45,"P Chris Sale P Garrett Richards C J.T. Realmuto 1B Trey Mancini 2B Logan Forsythe 3B Jonathan Villar SS Trevor Story OF A.J. Pollock OF Manuel Margot OF Hanley Ramírez",NA,"","",NA
2061,718118159,"clash1322",0,116.45,"P J.A. Happ P Jacob deGrom C Matt Wieters 1B Mike Napoli 2B Jean Segura 3B Josh Donaldson SS José Reyes OF Curtis Granderson OF Yoenis Céspedes OF Nomar Mazara",NA,"","",NA
2061,718205747,"BigGameAimz (4/9)",0,116.45,"P Alex Cobb P Jacob deGrom C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Brandon Crawford OF Nelson Cruz OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2061,718702624,"chri1673",0,116.45,"P Chris Sale P Garrett Richards C J.T. Realmuto 1B Adrián González 2B Jed Lowrie 3B Daniel Murphy SS Corey Seager OF Steven Souza Jr. OF A.J. Pollock OF Trea Turner",NA,"","",NA
2061,718726565,"Alexsblum (5/5)",0,116.45,"P Dylan Bundy P Garrett Richards C Gary Sánchez 1B Paul Goldschmidt 2B Dee Gordon 3B Chase Headley SS Jonathan Villar OF Giancarlo Stanton OF Bryce Harper OF Trea Turner",NA,"","",NA
2067,718194559,"Al_Smizzle (48/100)",0,116.4,"P Jacob deGrom P James Paxton C Tony Wolters 1B Paul Goldschmidt 2B Anthony Rendón 3B Jake Lamb SS Trea Turner OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"","",NA
2067,718615024,"jeoffm (1/2)",0,116.4,"P Jacob deGrom P James Paxton C J.T. Realmuto 1B Eric Thames 2B DJ LeMahieu 3B Yunel Escobar SS Corey Seager OF Ryan Braun OF Charlie Blackmon OF Adam Frazier",NA,"","",NA
2069,718711075,"sbunnell (2/2)",0,116.35,"P Garrett Richards P Rich Hill C Yasmani Grandal 1B Eric Thames 2B Brandon Drury 3B Travis Shaw SS Corey Seager OF Adam Jones OF A.J. Pollock OF Mark Trumbo",NA,"","",NA
2070,718320015,"winding (2/3)",0,116.3,"P Alex Cobb P Brandon Finnegan C Jonathan Lucroy 1B Paul Goldschmidt 2B Rougned Odor 3B Manny Machado SS Trea Turner OF Nomar Mazara OF David Peralta OF Bryce Harper",NA,"","",NA
2070,718922033,"buckwheat29",0,116.3,"P Chris Sale P Jameson Taillon C Martín Maldonado 1B Edwin Encarnación 2B Daniel Murphy 3B Justin Turner SS Brandon Crawford OF Yoenis Céspedes OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
2072,718446764,"alexmartin11 (48/150)",0,116.25,"P Matt Moore P Rich Hill C Buster Posey 1B Brandon Belt 2B José Altuve 3B Alex Bregman SS Brandon Crawford OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2073,717998317,"petteytheft89 (77/120)",0,116.15,"P Michael Pineda P Jacob deGrom C Roberto Pérez 1B Edwin Encarnación 2B Daniel Murphy 3B Yandy Díaz SS Francisco Lindor OF Mike Trout OF Brandon Guyer OF Gorkys Hernández",NA,"","",NA
2073,718025212,"youdacao (88/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Brandon Belt 2B Daniel Murphy 3B Ryan Zimmerman SS Trea Turner OF Gorkys Hernández OF Andrew Toles OF Bryce Harper",NA,"","",NA
2073,718235164,"repcolts",0,116.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Ryan Zimmerman 2B Robinson Canó 3B Kyle Seager SS Eduardo Núñez OF Gerardo Parra OF Hunter Pence OF Hernán Pérez",NA,"","",NA
2073,718383042,"fallfromgrace (8/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Brandon Belt 2B Joe Panik 3B Ryan Zimmerman SS Brandon Crawford OF Gorkys Hernández OF Bryce Harper OF Trea Turner",NA,"","",NA
2073,718383049,"fallfromgrace (15/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Brandon Belt 2B Daniel Murphy 3B Eduardo Núñez SS Brandon Crawford OF Gorkys Hernández OF Jarrett Parker OF Bryce Harper",NA,"","",NA
2073,718383074,"fallfromgrace (40/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Travis d'Arnaud 1B Brandon Belt 2B Neil Walker 3B José Reyes SS Brandon Crawford OF Jay Bruce OF Hunter Pence OF Bryce Harper",NA,"","",NA
2073,718383157,"fallfromgrace (123/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Buster Posey 1B Brandon Belt 2B Danny Espinosa 3B Yunel Escobar SS Eduardo Núñez OF Mike Trout OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2073,718392408,"papagates (60/150)",0,116.15,"P Michael Pineda P Jacob deGrom C Mike Zunino 1B Eric Thames 2B Jean Segura 3B Hernán Pérez SS Jonathan Villar OF Kirk Nieuwenhuis OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
