Actual,FirstName,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Rashawn,ARI@MIA,3000,Scott,Rashawn Scott,Rashawn Scott (1000000),ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,MIA,0.0,0.0
0.0,Jakeem,ARI@MIA,3000,Grant,Jakeem Grant,Jakeem Grant (1000000),ARI,WR,0.0,0.0,0.0,0.0,13.0,0.002710027,3000,MIA,0.0,0.0
7.9,Brittan,ARI@MIA,3000,Golden,Brittan Golden,Brittan Golden (1000000),MIA,WR,0.0,0.0,0.0,0.0,9.0,0.013483146,3000,ARI,0.0,0.0
0.0,Marquis,ARI@MIA,3000,Bundy,Marquis Bundy,Marquis Bundy (1000000),MIA,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,ARI,0.0,0.0
0.0,Leonte,ARI@MIA,3000,Carroo,Leonte Carroo,Leonte Carroo (1000000),ARI,WR,4.4,0.0,1.94674000416,2.01904080038,12.0,0.013550136,3000,MIA,0.0,0.0
0.0,Mike,SD@CAR,3000,Tolbert,Mike Tolbert,Mike Tolbert (1000000),SD,RB,0.0,1.7,0.886489824265,0.926667045288,0.0,0.0,3000,CAR,0.0,0.0
1.5,Fozzy,SD@CAR,3000,Whittaker,Fozzy Whittaker,Fozzy Whittaker (1000000),SD,RB,3.82,4.1,3.82812914663,3.98779738698,6.0,0.069444444,3000,CAR,0.0,0.0
0.0,Ronnie,SD@CAR,3000,Hillman,Ronnie Hillman,Ronnie Hillman (1000000),CAR,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,SD,0.0,0.0
0.0,Derek,SD@CAR,3000,Watt,Derek Watt,Derek Watt (1000000),CAR,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,SD,0.0,0.0
0.0,Brenton,SD@CAR,3000,Bersin,Brenton Bersin,Brenton Bersin (1000000),SD,WR,0.0,0.0,0.0,0.0,10.0,0.00462963,3000,CAR,0.0,0.0
0.0,Geremy,SD@CAR,3000,Davis,Geremy Davis,Geremy Davis (1000000),CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,SD,0.0,0.0
0.0,Isaiah,SD@CAR,3000,Burse,Isaiah Burse,Isaiah Burse (1000000),CAR,WR,0.0,0.0,0.0,0.0,14.0,0.002358491,3000,SD,0.0,0.0
2.7,Corey,SD@CAR,3000,Brown,Corey Brown,Corey Brown (1000000),SD,WR,0.0,4.6,2.39873717154,2.5074520049,5.0,0.094907407,3000,CAR,0.0,0.0
0.0,Jeremy,SD@CAR,3000,Butler,Jeremy Butler,Jeremy Butler (1000000),CAR,WR,0.0,1.4,0.730050443512,0.763137566708,12.0,0.004716981,3000,SD,0.0,0.0
0.0,Cedric,CIN@CLE,3000,Peerman,Cedric Peerman,Cedric Peerman (1000000),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CIN,0.0,0.0
0.0,George,CIN@CLE,3000,Atkinson,George Atkinson,George Atkinson (1000000),CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
1.4,Andrew,CIN@CLE,3000,Hawkins,Andrew Hawkins,Andrew Hawkins (1000000),CIN,WR,4.83,5.6,5.05719136953,5.26890641815,4.0,0.104783599,3000,CLE,0.0,1.0
0.0,James,CIN@CLE,3000,Wright,James Wright,James Wright (1000000),CLE,WR,0.0,0.0,0.0,0.0,8.0,0.042505593,3000,CIN,0.0,0.0
2.6,Alex,CIN@CLE,3000,Erickson,Alex Erickson,Alex Erickson (1000000),CLE,WR,0.0,1.3,0.677903983262,0.708627740515,11.0,0.011185682,3000,CIN,0.0,0.0
0.0,Jordan,CIN@CLE,3000,Payton,Jordan Payton,Jordan Payton (1000000),CIN,WR,0.0,0.0,0.0,0.0,11.0,0.006833713,3000,CLE,0.0,0.0
0.0,Ricardo,CIN@CLE,3000,Louis,Ricardo Louis,Ricardo Louis (1000000),CIN,WR,0.0,1.1,0.57361106276,0.599608088128,7.0,0.072892938,3000,CLE,0.0,0.0
1.8,Cody,CIN@CLE,3000,Core,Cody Core,Cody Core (1000000),CLE,WR,0.0,0.0,0.0,0.0,12.0,0.006711409,3000,CIN,0.0,0.0
0.0,Rashard,CIN@CLE,3000,Higgins,Rashard Higgins,Rashard Higgins (1000000),CIN,WR,0.0,0.0,0.0,0.0,8.0,0.022779043,3000,CLE,0.0,0.0
0.0,Mike,CHI@DET,3000,Burton,Mike Burton,Mike Burton (1000000),CHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
6.5,Zach,CHI@DET,3000,Zenner,Zach Zenner,Zach Zenner (1000000),CHI,RB,4.12,7.8,5.89028044892,6.14232282889,0.0,0.0,3000,DET,5.0,0.0
0.2,Ka'Deem,CHI@DET,3000,Carey,Ka'Deem Carey,Ka'Deem Carey (1000000),DET,RB,4.37,2.4,3.18498182288,3.31351044174,12.0,0.016129032,3000,CHI,0.0,0.0
0.0,Paul,CHI@DET,3000,Lasike,Paul Lasike,Paul Lasike (1000000),DET,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,CHI,0.0,0.0
0.0,Andre,CHI@DET,3000,Roberts,Andre Roberts,Andre Roberts (1000000),CHI,WR,0.0,1.6,0.834343364014,0.872157219095,6.0,0.047511312,3000,DET,0.0,0.0
4.8,Deonte,CHI@DET,3000,Thompson,Deonte Thompson,Deonte Thompson (1000000),DET,WR,0.0,10.0,5.21464602509,5.45098261934,9.0,0.041474654,3000,CHI,9.0,0.0
0.0,Daniel,CHI@DET,3000,Braverman,Daniel Braverman,Daniel Braverman (1000000),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,CHI,0.0,0.0
2.2,Jonathan,HOU@IND,3000,Grimes,Jonathan Grimes,Jonathan Grimes (1000000),IND,RB,0.0,1.9,0.990782744767,1.03568669768,9.0,0.018223235,3000,HOU,0.0,0.0
0.0,Jordan,HOU@IND,3000,Todman,Jordan Todman,Jordan Todman (1000000),HOU,RB,0.0,0.0,0.0,0.0,13.0,0.002192982,3000,IND,0.0,0.0
0.0,Jay,HOU@IND,3000,Prosch,Jay Prosch,Jay Prosch (1000000),IND,RB,0.0,1.1,0.57361106276,0.599608088128,0.0,0.0,3000,HOU,0.0,0.0
0.0,Tyler,HOU@IND,3000,Ervin,Tyler Ervin,Tyler Ervin (1000000),IND,RB,0.0,0.0,0.0,0.0,11.0,0.011389522,3000,HOU,0.0,0.0
0.0,Josh,HOU@IND,3000,Ferguson,Josh Ferguson,Josh Ferguson (1000000),HOU,RB,0.0,1.3,0.677903983262,0.708627740515,7.0,0.057017544,3000,IND,0.0,0.0
1.9,Akeem,HOU@IND,3000,Hunt,Akeem Hunt,Akeem Hunt (1000000),IND,RB,0.0,0.0,0.0,0.0,12.0,0.004555809,3000,HOU,0.0,0.0
3.6,Keith,HOU@IND,3000,Mumphery,Keith Mumphery,Keith Mumphery (1000000),IND,WR,0.0,2.0,1.04292920502,1.09019652387,12.0,0.004555809,3000,HOU,0.0,0.0
0.0,Braxton,HOU@IND,3000,Miller,Braxton Miller,Braxton Miller (1000000),IND,WR,4.36,0.0,1.92904236776,2.00068588401,6.0,0.063781321,3000,HOU,0.0,0.0
3.1,Chester,HOU@IND,3000,Rogers,Chester Rogers,Chester Rogers (1000000),HOU,WR,0.0,0.0,0.0,0.0,8.0,0.048245614,3000,IND,0.0,0.0
0.0,Jaelen,HOU@IND,3000,Strong,Jaelen Strong,Jaelen Strong (1000000),IND,WR,3.91,0.0,1.72994395825,1.79419307488,7.0,0.054669704,3000,HOU,0.0,0.0
0.0,Zach,MIN@JAX,3000,Line,Zach Line,Zach Line (1000000),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,MIN,0.0,0.0
1.3,Corey,MIN@JAX,3000,Grant,Corey Grant,Corey Grant (1000000),MIN,RB,0.0,0.0,0.0,0.0,14.0,0.002020202,3000,JAX,0.0,0.0
13.1,Bryan,MIN@JAX,3000,Walters,Bryan Walters,Bryan Walters (1000000),MIN,WR,0.0,7.9,4.11957035982,4.30627626928,10.0,0.02020202,3000,JAX,0.0,0.0
0.0,Arrelious,MIN@JAX,3000,Benn,Arrelious Benn,Arrelious Benn (1000000),MIN,WR,0.0,3.5,1.82512610878,1.90784391677,11.0,0.018181818,3000,JAX,0.0,0.0
1.6,Charles,MIN@JAX,3000,Johnson,Charles Johnson,Charles Johnson (1000000),JAX,WR,6.19,1.6,3.57305259715,3.7125805269,7.0,0.062211982,3000,MIN,0.0,0.0
0.0,Jarius,MIN@JAX,3000,Wright,Jarius Wright,Jarius Wright (1000000),JAX,WR,0.0,0.0,0.0,0.0,9.0,0.013824885,3000,MIN,0.0,0.0
2.9,Shane,MIN@JAX,3000,Wynn,Shane Wynn,Shane Wynn (1000000),MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,JAX,0.0,0.0
0.0,Laquon,MIN@JAX,3000,Treadwell,Laquon Treadwell,Laquon Treadwell (1000000),JAX,WR,6.78,0.0,2.99974937005,3.11115832422,11.0,0.006912442,3000,MIN,0.0,0.0
9.7,Shaun,NYJ@SF,3000,Draughn,Shaun Draughn,Shaun Draughn (1000000),NYJ,RB,5.25,3.4,4.09579442623,4.26241686375,6.0,0.069333333,3000,SF,0.0,0.0
0.0,C.J.,NYJ@SF,3000,Spiller,C.J. Spiller,C.J. Spiller (1000000),SF,RB,0.0,0.0,0.0,0.0,11.0,0.009638554,3000,NYJ,0.0,0.0
0.0,Mike,NYJ@SF,3000,Davis,Mike Davis,Mike Davis (1000000),NYJ,RB,0.0,0.0,0.0,0.0,13.0,0.013333333,3000,SF,0.0,0.0
0.0,Jeremy,NYJ@SF,3000,Ross,Jeremy Ross,Jeremy Ross (1000000),SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
1.7,Rod,NYJ@SF,3000,Streater,Rod Streater,Rod Streater (1000000),NYJ,WR,0.0,2.9,1.51224734728,1.58078495961,8.0,0.042666667,3000,SF,0.0,0.0
2.0,Charone,NYJ@SF,3000,Peake,Charone Peake,Charone Peake (1000000),SF,WR,0.0,2.0,1.04292920502,1.09019652387,6.0,0.05060241,3000,NYJ,0.0,0.0
0.0,Devin,NYJ@SF,3000,Smith,Devin Smith,Devin Smith (1000000),SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,NYJ,0.0,0.0
17.1,Robby,NYJ@SF,3000,Anderson,Robby Anderson,Robby Anderson (1000000),SF,WR,0.0,7.7,4.01527743932,4.19725661689,4.0,0.120481928,3000,NYJ,0.0,0.0
1.8,Chris,NYJ@SF,3000,Harper,Chris Harper,Chris Harper (1000000),NYJ,WR,0.0,0.0,0.0,0.0,9.0,0.026666667,3000,SF,0.0,0.0
0.0,Aaron,NYJ@SF,3000,Burbridge,Aaron Burbridge,Aaron Burbridge (1000000),NYJ,WR,0.0,1.6,0.834343364014,0.872157219095,11.0,0.021333333,3000,SF,0.0,0.0
0.0,Jalin,NYJ@SF,3000,Marshall,Jalin Marshall,Jalin Marshall (1000000),SF,WR,0.0,0.0,0.0,0.0,8.0,0.048192771,3000,NYJ,0.0,0.0
0.0,Vance,NYJ@SF,3000,McDonald,Vance McDonald,Vance McDonald (1000000),NYJ,TE,7.2,6.5,6.57509446858,6.84702364864,4.0,0.117333333,3000,SF,0.0,0.0
0.0,Chase,ATL@LA,3000,Reynolds,Chase Reynolds,Chase Reynolds (1000000),ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
0.0,Patrick,ATL@LA,3000,DiMarco,Patrick DiMarco,Patrick DiMarco (1000000),LA,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
2.4,Terron,ATL@LA,3000,Ward,Terron Ward,Terron Ward (1000000),LA,RB,0.0,0.0,0.0,0.0,12.0,0.004739336,3000,ATL,0.0,0.0
0.4,Malcolm,ATL@LA,3000,Brown,Malcolm Brown,Malcolm Brown (1000000),ATL,RB,0.0,3.0,1.56439380753,1.6352947858,11.0,0.004901961,3000,LA,0.0,0.0
0.0,Eric,ATL@LA,3000,Weems,Eric Weems,Eric Weems (1000000),LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
7.2,Aldrick,ATL@LA,3000,Robinson,Aldrick Robinson,Aldrick Robinson (1000000),LA,WR,0.0,8.1,4.22386328032,4.41529592167,9.0,0.045023697,3000,ATL,0.0,0.0
8.9,Justin,ATL@LA,3000,Hardy,Justin Hardy,Justin Hardy (1000000),LA,WR,6.01,5.8,5.68356456388,5.91939610337,8.0,0.047393365,3000,ATL,0.0,0.0
0.0,Bradley,ATL@LA,3000,Marquez,Bradley Marquez,Bradley Marquez (1000000),ATL,WR,0.0,0.0,0.0,0.0,8.0,0.019607843,3000,LA,0.0,0.0
5.2,Pharoh,ATL@LA,3000,Cooper,Pharoh Cooper,Pharoh Cooper (1000000),ATL,WR,0.0,2.0,1.04292920502,1.09019652387,9.0,0.017156863,3000,LA,0.0,0.0
1.6,Mike,ATL@LA,3000,Thomas,Mike Thomas,Mike Thomas (1000000),ATL,WR,0.0,0.0,0.0,0.0,10.0,0.007352941,3000,LA,0.0,0.0
0.0,Will,SEA@GB,3000,Tukuafu,Will Tukuafu,Will Tukuafu (1000000),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,SEA,0.0,0.0
0.0,George,SEA@GB,3000,Farmer,George Farmer,George Farmer (1000000),GB,RB,0.0,0.0,0.0,0.0,11.0,0.007751938,3000,SEA,0.0,0.0
0.2,Aaron,SEA@GB,3000,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (1000000),SEA,RB,0.0,1.4,0.730050443512,0.763137566708,0.0,0.0,3000,GB,0.0,0.0
0.0,Joe,SEA@GB,3000,Kerridge,Joe Kerridge,Joe Kerridge (1000000),SEA,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,GB,0.0,0.0
1.2,Troymaine,SEA@GB,3000,Pope,Troymaine Pope,Troymaine Pope (1000000),GB,RB,0.0,2.8,1.46010088702,1.52627513342,15.0,0.002583979,3000,SEA,0.0,0.0
7.6,Alex,SEA@GB,3000,Collins,Alex Collins,Alex Collins (1000000),GB,RB,0.0,0.0,0.0,0.0,11.0,0.007751938,3000,SEA,0.0,0.0
1.7,Jermaine,SEA@GB,3000,Kearse,Jermaine Kearse,Jermaine Kearse (1000000),GB,WR,7.84,9.4,8.37050399828,8.72148727012,3.0,0.173126615,3000,SEA,0.0,0.0
0.0,Paul,SEA@GB,3000,Richardson,Paul Richardson,Paul Richardson (1000000),GB,WR,2.96,3.9,3.3433370435,3.48414703271,5.0,0.062015504,3000,SEA,0.0,0.0
13.1,Tanner,SEA@GB,3000,McEvoy,Tanner McEvoy,Tanner McEvoy (1000000),GB,WR,0.0,0.0,0.0,0.0,9.0,0.012919897,3000,SEA,0.0,0.0
0.0,Trevor,SEA@GB,3000,Davis,Trevor Davis,Trevor Davis (1000000),SEA,WR,0.0,0.0,0.0,0.0,9.0,0.016129032,3000,GB,0.0,0.0
7.9,Jeff,SEA@GB,3000,Janis,Jeff Janis,Jeff Janis (1000000),SEA,WR,0.0,1.2,0.625757523011,0.654117914321,8.0,0.036290323,3000,GB,0.0,0.0
0.0,Geronimo,SEA@GB,3000,Allison,Geronimo Allison,Geronimo Allison (1000000),SEA,WR,0.0,0.0,0.0,0.0,9.0,0.016129032,3000,GB,0.0,0.0
0.0,Darren,DAL@NYG,3000,McFadden,Darren McFadden,Darren McFadden (1000000),NYG,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
1.9,Bobby,DAL@NYG,3000,Rainey,Bobby Rainey,Bobby Rainey (1000000),DAL,RB,0.0,0.0,0.0,0.0,6.0,0.047109208,3000,NYG,0.0,0.0
4.2,Lance,DAL@NYG,3000,Dunbar,Lance Dunbar,Lance Dunbar (1000000),NYG,RB,0.0,2.5,1.30366150627,1.36274565484,7.0,0.029810298,3000,DAL,0.0,0.0
0.0,Keith,DAL@NYG,3000,Smith,Keith Smith,Keith Smith (1000000),NYG,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Darius,DAL@NYG,3000,Jackson,Darius Jackson,Darius Jackson (1000000),NYG,RB,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Dwayne,DAL@NYG,3000,Harris,Dwayne Harris,Dwayne Harris (1000000),DAL,WR,2.65,0.0,1.1724684116,1.21601320932,14.0,0.004282655,3000,NYG,0.0,0.0
0.0,Tavarres,DAL@NYG,3000,King,Tavarres King,Tavarres King (1000000),DAL,WR,0.0,0.0,0.0,0.0,13.0,0.006423983,3000,NYG,0.0,0.0
0.0,Brice,DAL@NYG,3000,Butler,Brice Butler,Brice Butler (1000000),NYG,WR,2.14,2.0,1.9897527525,2.07218454951,6.0,0.073170732,3000,DAL,0.0,0.0
0.0,Lucky,DAL@NYG,3000,Whitehead,Lucky Whitehead,Lucky Whitehead (1000000),NYG,WR,0.0,0.0,0.0,0.0,11.0,0.008130081,3000,DAL,0.0,0.0
0.0,Vince,DAL@NYG,3000,Mayle,Vince Mayle,Vince Mayle (1000000),NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Roger,DAL@NYG,3000,Lewis,Roger Lewis,Roger Lewis (1000000),DAL,WR,0.0,1.2,0.625757523011,0.654117914321,9.0,0.03640257,3000,NYG,0.0,0.0
9.3,Hunter,SD@CAR,2900,Henry,Hunter Henry,Hunter Henry (1000000),CAR,TE,0.0,7.1,3.70239867781,3.87019765973,6.0,0.094339623,2900,SD,5.0,0.0
2.3,Lance,ATL@LA,2800,Kendricks,Lance Kendricks,Lance Kendricks (1000000),ATL,TE,8.29,10.1,8.93462762955,9.30954886261,3.0,0.178921569,2800,LA,3.0,0.0
3.9,Will,DAL@NYG,2800,Tye,Will Tye,Will Tye (1000000),DAL,TE,7.54,8.3,7.66416066251,7.98421730924,4.0,0.107066381,2800,NYG,5.0,0.0
0.0,Julius,MIN@JAX,2800,Thomas,Julius Thomas,Julius Thomas (1000000),MIN,TE,10.5,0.0,4.64562955539,4.81816554635,4.0,0.109090909,2800,JAX,0.0,0.0
10.5,Jack,HOU@IND,2700,Doyle,Jack Doyle,Jack Doyle (1000000),HOU,TE,2.34,6.6,4.47697810605,4.67141113624,2.0,0.122807018,2700,IND,0.0,0.0
2.5,Jared,SEA@GB,2700,Cook,Jared Cook,Jared Cook (1000000),SEA,TE,11.01,7.1,8.57367309733,8.92238838977,6.0,0.060483871,2700,GB,0.0,0.0
0.0,Dwayne,HOU@IND,2600,Allen,Dwayne Allen,Dwayne Allen (1000000),HOU,TE,9.96,7.6,8.36984244304,8.7131209661,5.0,0.094298246,2600,IND,5.0,0.0
1.8,Richard,SEA@GB,2600,Rodgers,Richard Rodgers,Richard Rodgers (1000000),SEA,TE,7.0,3.8,5.0786518598,5.28348375958,4.0,0.08266129,2600,GB,0.0,0.0
14.2,Charles,PIT@BUF,2600,Clay,Charles Clay,Charles Clay (1000000),PIT,TE,10.46,8.3,8.95608811982,9.32412620404,2.0,0.173669468,2600,BUF,5.0,0.0
2.5,David,PIT@BUF,2500,Johnson,David Johnson,David Johnson (1000000),BUF,TE,0.0,0.0,0.0,0.0,12.0,0.01910828,2500,PIT,0.0,0.0
0.0,Logan,PIT@BUF,2500,Thomas,Logan Thomas,Logan Thomas (1000000),PIT,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,BUF,0.0,0.0
0.0,Gerald,PIT@BUF,2500,Christian,Gerald Christian,Gerald Christian (1000000),PIT,TE,0.0,0.0,0.0,0.0,15.0,0.005602241,2500,BUF,0.0,0.0
0.0,Xavier,PIT@BUF,2500,Grimble,Xavier Grimble,Xavier Grimble (1000000),BUF,TE,0.0,0.0,0.0,0.0,9.0,0.040339703,2500,PIT,0.0,0.0
2.2,Nick,PIT@BUF,2500,O'Leary,Nick O'Leary,Nick O'Leary (1000000),PIT,TE,0.0,1.5,0.782196903763,0.817647392901,8.0,0.033613445,2500,BUF,0.0,0.0
1.5,Jesse,PIT@BUF,2500,James,Jesse James,Jesse James (1000000),BUF,TE,10.64,2.4,5.95908632882,6.19064358228,3.0,0.106157113,2500,PIT,0.0,0.0
2.7,Anthony,DEN@TEN,2500,Fasano,Anthony Fasano,Anthony Fasano (1000000),DEN,TE,4.02,0.0,1.77861245835,1.84466909489,8.0,0.032994924,2500,TEN,0.0,0.0
0.0,Virgil,DEN@TEN,2500,Green,Virgil Green,Virgil Green (1000000),TEN,TE,9.31,3.9,6.15283682223,6.39799000598,4.0,0.071078431,2500,DEN,0.0,0.0
9.7,A.J.,DEN@TEN,2500,Derby,A.J. Derby,A.J. Derby (1000000),TEN,TE,0.0,6.0,3.12878761505,3.27058957161,9.0,0.022058824,2500,DEN,0.0,0.0
0.0,Jeff,DEN@TEN,2500,Heuerman,Jeff Heuerman,Jeff Heuerman (1000000),TEN,TE,0.0,0.0,0.0,0.0,13.0,0.007352941,2500,DEN,0.0,0.0
0.0,Jace,DEN@TEN,2500,Amaro,Jace Amaro,Jace Amaro (1000000),DEN,TE,5.44,0.0,2.4068785506,2.49626862592,11.0,0.010152284,2500,TEN,0.0,0.0
0.0,Phillip,DEN@TEN,2500,Supernaw,Phillip Supernaw,Phillip Supernaw (1000000),DEN,TE,0.0,0.0,0.0,0.0,10.0,0.015228426,2500,TEN,0.0,0.0
1.9,Brandon,NO@TB,2500,Myers,Brandon Myers,Brandon Myers (1000000),NO,TE,0.0,0.0,0.0,0.0,10.0,0.020089286,2500,TB,0.0,0.0
1.8,John,NO@TB,2500,Phillips,John Phillips,John Phillips (1000000),TB,TE,0.0,3.1,1.61654026778,1.689804612,13.0,0.001992032,2500,NO,0.0,0.0
0.0,Luke,NO@TB,2500,Stocker,Luke Stocker,Luke Stocker (1000000),NO,TE,0.0,0.0,0.0,0.0,14.0,0.011160714,2500,TB,0.0,0.0
0.0,Josh,NO@TB,2500,Hill,Josh Hill,Josh Hill (1000000),TB,TE,0.0,0.0,0.0,0.0,8.0,0.041832669,2500,NO,0.0,0.0
0.0,Alan,NO@TB,2500,Cross,Alan Cross,Alan Cross (1000000),NO,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,TB,0.0,0.0
2.7,Brent,WAS@PHI,2500,Celek,Brent Celek,Brent Celek (1000000),WAS,TE,6.42,1.3,3.5183746257,3.65459181743,7.0,0.027027027,2500,PHI,0.0,0.0
13.5,Trey,WAS@PHI,2500,Burton,Trey Burton,Trey Burton (1000000),WAS,TE,0.0,2.0,1.04292920502,1.09019652387,6.0,0.085585586,2500,PHI,0.0,0.0
0.0,Derek,WAS@PHI,2500,Carrier,Derek Carrier,Derek Carrier (1000000),PHI,TE,0.0,0.0,0.0,0.0,13.0,0.004098361,2500,WAS,0.0,0.0
2.2,Darren,ARI@MIA,2500,Fells,Darren Fells,Darren Fells (1000000),MIA,TE,5.11,1.5,3.04306995405,3.16248795879,7.0,0.035955056,2500,ARI,0.0,0.0
9.5,Jermaine,ARI@MIA,2500,Gresham,Jermaine Gresham,Jermaine Gresham (1000000),MIA,TE,2.59,7.4,5.00476001556,5.22220797308,5.0,0.096629213,2500,ARI,5.0,0.0
0.0,MarQueis,ARI@MIA,2500,Gray,MarQueis Gray,MarQueis Gray (1000000),ARI,TE,0.0,1.7,0.886489824265,0.926667045288,7.0,0.037940379,2500,MIA,0.0,0.0
8.9,Dion,ARI@MIA,2500,Sims,Dion Sims,Dion Sims (1000000),ARI,TE,1.81,3.4,2.5737976957,2.68389405619,5.0,0.067750678,2500,MIA,0.0,0.0
0.0,Dominique,ARI@MIA,2500,Jones,Dominique Jones,Dominique Jones (1000000),ARI,TE,0.0,2.0,1.04292920502,1.09019652387,8.0,0.032520325,2500,MIA,0.0,0.0
0.0,Hakeem,ARI@MIA,2500,Valles,Hakeem Valles,Hakeem Valles (1000000),MIA,TE,0.0,0.0,0.0,0.0,11.0,0.004494382,2500,ARI,0.0,0.0
0.0,Thomas,ARI@MIA,2500,Duarte,Thomas Duarte,Thomas Duarte (1000000),ARI,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,MIA,0.0,0.0
0.0,Ed,SD@CAR,2500,Dickson,Ed Dickson,Ed Dickson (1000000),SD,TE,2.64,1.4,1.89809444601,1.97456204693,7.0,0.037037037,2500,CAR,0.0,0.0
0.0,Sean,SD@CAR,2500,McGrath,Sean McGrath,Sean McGrath (1000000),CAR,TE,0.0,0.0,0.0,0.0,12.0,0.004716981,2500,SD,0.0,0.0
0.0,Asante,SD@CAR,2500,Cleveland,Asante Cleveland,Asante Cleveland (1000000),CAR,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,SD,0.0,0.0
0.0,Chris,SD@CAR,2500,Manhertz,Chris Manhertz,Chris Manhertz (1000000),SD,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,CAR,0.0,0.0
0.0,Ryan,CIN@CLE,2500,Hewitt,Ryan Hewitt,Ryan Hewitt (1000000),CLE,TE,0.0,0.0,0.0,0.0,13.0,0.004474273,2500,CIN,0.0,0.0
1.7,Randall,CIN@CLE,2500,Telfer,Randall Telfer,Randall Telfer (1000000),CIN,TE,0.0,1.1,0.57361106276,0.599608088128,10.0,0.011389522,2500,CLE,0.0,0.0
0.0,Tyler,CIN@CLE,2500,Kroft,Tyler Kroft,Tyler Kroft (1000000),CLE,TE,7.68,1.3,4.07585017235,4.23277168299,9.0,0.024608501,2500,CIN,0.0,0.0
0.0,C.J.,CIN@CLE,2500,Uzomah,C.J. Uzomah,C.J. Uzomah (1000000),CLE,TE,2.24,0.0,0.991067638484,1.02787531656,6.0,0.064876957,2500,CIN,0.0,0.0
2.1,Seth,CIN@CLE,2500,DeValve,Seth DeValve,Seth DeValve (1000000),CIN,TE,0.0,1.1,0.57361106276,0.599608088128,9.0,0.01594533,2500,CLE,0.0,0.0
0.0,Danny,CIN@CLE,2500,Vitale,Danny Vitale,Danny Vitale (1000000),CIN,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,CLE,0.0,0.0
0.0,Brandon,CHI@DET,2500,Pettigrew,Brandon Pettigrew,Brandon Pettigrew (1000000),CHI,TE,1.76,0.0,0.778696001666,0.80761632015,0.0,0.0,2500,DET,0.0,0.0
0.0,Clay,CHI@DET,2500,Harbor,Clay Harbor,Clay Harbor (1000000),CHI,TE,0.0,2.0,1.04292920502,1.09019652387,11.0,0.00678733,2500,DET,0.0,0.0
0.0,Logan,CHI@DET,2500,Paulsen,Logan Paulsen,Logan Paulsen (1000000),DET,TE,0.0,2.7,1.40795442677,1.47176530722,11.0,0.023041475,2500,CHI,0.0,0.0
0.0,Matthew,CHI@DET,2500,Mulligan,Matthew Mulligan,Matthew Mulligan (1000000),CHI,TE,0.0,0.0,0.0,0.0,0.0,0.0,2500,DET,0.0,0.0
10.2,Daniel,CHI@DET,2500,Brown,Daniel Brown,Daniel Brown (1000000),DET,TE,0.0,6.4,3.33737345606,3.48862887638,12.0,0.016129032,2500,CHI,0.0,0.0
0.0,Ben,CHI@DET,2500,Braunecker,Ben Braunecker,Ben Braunecker (1000000),DET,TE,0.0,6.7,3.49381283681,3.65215835496,14.0,0.004608295,2500,CHI,0.0,0.0
4.3,Ryan,HOU@IND,2500,Griffin,Ryan Griffin,Ryan Griffin (1000000),IND,TE,6.88,3.9,5.07770541084,5.28292883668,4.0,0.134396355,2500,HOU,0.0,0.0
