"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,4000,"Cle@Was 00:00PM ET","Was","Pierre","Garcon","Cle",10.9,11.3,4,0.16,0
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,4000,"Sea@NYJ 00:00PM ET","Sea","Jimmy","Graham","NYJ",13.73,10.3,4,0.125,0
"WR","Tavon Austin (0000000)","Tavon Austin",0,4000,"LA@Ari 00:00PM ET","LA","Tavon","Austin","Ari",10.17,11,1,0.304347826086957,1
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,4000,"Mia@Cin 00:00PM ET","Mia","Jay","Ajayi","Cin",7.03,7.6,8,0.037037037037037,0
"RB","Duke Johnson (0000000)","Duke Johnson",0,4000,"Cle@Was 00:00PM ET","Cle","Duke","Johnson","Was",10.29,11.9,2,0.178217821782178,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3900,"Oak@Bal 00:00PM ET","Bal","Dennis","Pitta","Oak",14.2,11.4,2,0.216981132075472,0
"RB","Alfred Morris (0000000)","Alfred Morris",0,3900,"Dal@SF 00:00PM ET","Dal","Alfred","Morris","SF",3.35,4.3,9,0.0194174757281553,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3900,"Car@Atl 00:00PM ET","Car","Fozzy","Whittaker","Atl",8.61,6.5,5,0.0990990990990991,0
"WR","Torrey Smith (0000000)","Torrey Smith",0,3900,"Dal@SF 00:00PM ET","SF","Torrey","Smith","Dal",9.87,12,2,0.206185567010309,0
"WR","Cole Beasley (0000000)","Cole Beasley",0,3900,"Dal@SF 00:00PM ET","Dal","Cole","Beasley","SF",13.28,13,1,0.262135922330097,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3900,"NYG@Min 00:00PM ET","Min","Jerick","McKinnon","NYG",10.71,15.2,5,0.0531914893617021,0
"WR","Kenny Britt (0000000)","Kenny Britt",0,3900,"LA@Ari 00:00PM ET","LA","Kenny","Britt","Ari",9.47,7.2,2,0.260869565217391,0
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3900,"Sea@NYJ 00:00PM ET","Sea","Tyler","Lockett","NYJ",9.4,11.4,2,0.142857142857143,0
"RB","Justin Forsett (0000000)","Justin Forsett",0,3800,"Oak@Bal 00:00PM ET","Bal","Justin","Forsett","Oak",0,3.8,10,0,0
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3800,"Det@Chi 00:00PM ET","Det","Dwayne","Washington","Chi",8.98,8,9,0.00813008130081301,0
"WR","Michael Thomas (0000000)","Michael Thomas",0,3800,"NO@SD 00:00PM ET","NO","Michael","Thomas","SD",9.04,10.7,3,0.158273381294964,1
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,3800,"Ind@Jax 00:00PM ET","Ind","Dwayne","Allen","Jax",8.67,9.1,2,0.125984251968504,0
"WR","Chris Hogan (0000000)","Chris Hogan",0,3700,"Buf@NE 00:00PM ET","NE","Chris","Hogan","Buf",8.55,6.8,3,0.145833333333333,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,3700,"Car@Atl 00:00PM ET","Car","Ted","Ginn","Atl",8.22,9.3,4,0.108108108108108,0
"RB","Jordan Howard (0000000)","Jordan Howard",0,3700,"Det@Chi 00:00PM ET","Chi","Jordan","Howard","Det",12.38,14.2,6,0.0761904761904762,0
"RB","Chris Ivory (0000000)","Chris Ivory",0,3700,"Ind@Jax 00:00PM ET","Jax","Chris","Ivory","Ind",6.97,9.8,10,0.008,0
"TE","Eric Ebron (0000000)","Eric Ebron",0,3700,"Det@Chi 00:00PM ET","Det","Eric","Ebron","Chi",12.87,10.3,3,0.16260162601626,0
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3600,"Mia@Cin 00:00PM ET","Mia","Kenyan","Drake","Cin",6.03,9.1,8,0.037037037037037,0
"RB","James White (0000000)","James White",0,3600,"Buf@NE 00:00PM ET","NE","James","White","Buf",7.93,10.2,3,0.145833333333333,0
"WR","Danny Amendola (0000000)","Danny Amendola",0,3600,"Buf@NE 00:00PM ET","NE","Danny","Amendola","Buf",7.95,6.2,5,0.114583333333333,1
"WR","Devin Funchess (0000000)","Devin Funchess",0,3600,"Car@Atl 00:00PM ET","Car","Devin","Funchess","Atl",6.49,3.8,5,0.0990990990990991,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,3600,"KC@Pit 00:00PM ET","Pit","Sammie","Coates","KC",9.5,6.1,5,0.0948275862068965,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3600,"Cle@Was 00:00PM ET","Cle","Gary","Barnidge","Was",9.94,8.9,3,0.148514851485149,0
"RB","Derrick Henry (0000000)","Derrick Henry",0,3500,"Ten@Hou 00:00PM ET","Ten","Derrick","Henry","Hou",6.74,6.6,8,0.0277777777777778,0
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,3500,"Buf@NE 00:00PM ET","NE","Martellus","Bennett","Buf",5.55,7.8,2,0.177083333333333,0
"WR","Seth Roberts (0000000)","Seth Roberts",0,3500,"Oak@Bal 00:00PM ET","Oak","Seth","Roberts","Bal",7.56,6.4,4,0.121951219512195,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,3500,"Det@Chi 00:00PM ET","Chi","Eddie","Royal","Det",7.39,9.5,4,0.142857142857143,0
"RB","Dexter McCluster (0000000)","Dexter McCluster",0,3500,"NO@SD 00:00PM ET","SD","Dexter","McCluster","NO",6.4,3,0,0,0
"WR","Eli Rogers (0000000)","Eli Rogers",0,3500,"KC@Pit 00:00PM ET","Pit","Eli","Rogers","KC",0,0,4,0.120689655172414,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3500,"Mia@Cin 00:00PM ET","Mia","Kenny","Stills","Cin",9.12,9,3,0.157407407407407,0
"RB","Chris Thompson (0000000)","Chris Thompson",0,3400,"Cle@Was 00:00PM ET","Was","Chris","Thompson","Cle",7.65,8.5,5,0.064,0
"RB","Rob Kelley (0000000)","Rob Kelley",0,3400,"Cle@Was 00:00PM ET","Was","Rob","Kelley","Cle",0,2.1,13,0,0
"WR","Robert Woods (0000000)","Robert Woods",0,3400,"Buf@NE 00:00PM ET","Buf","Robert","Woods","NE",9.65,10.1,1,0.205128205128205,0
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3400,"Car@Atl 00:00PM ET","Car","Cameron","Artis-Payne","Atl",9.8,8.3,10,0.00900900900900901,0
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,3400,"Car@Atl 00:00PM ET","Atl","Jacob","Tamme","Car",10.17,10.5,2,0.184466019417476,0
"RB","Terrance West (0000000)","Terrance West",0,3400,"Oak@Bal 00:00PM ET","Bal","Terrance","West","Oak",8.91,9.6,5,0.0660377358490566,0
"RB","Jalen Richard (0000000)","Jalen Richard",0,3400,"Oak@Bal 00:00PM ET","Oak","Jalen","Richard","Bal",4.25,4,6,0.040650406504065,0
"WR","Kevin White (0000000)","Kevin White",0,3400,"Det@Chi 00:00PM ET","Chi","Kevin","White","Det",10.14,11.5,1,0.266666666666667,0
"WR","Vincent Jackson (0000000)","Vincent Jackson",0,3400,"Den@TB 00:00PM ET","TB","Vincent","Jackson","Den",9.64,10,3,0.164285714285714,0
"RB","Chris Johnson (0000000)","Chris Johnson",0,3400,"LA@Ari 00:00PM ET","Ari","Chris","Johnson","LA",4.11,3.1,11,0,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3400,"Dal@SF 00:00PM ET","SF","Jeremy","Kerley","Dal",9.02,7.9,1,0.247422680412371,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3400,"Mia@Cin 00:00PM ET","Cin","Tyler","Boyd","Mia",9.31,8,5,0.129310344827586,0
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3400,"NYG@Min 00:00PM ET","Min","Kyle","Rudolph","NYG",12.11,11.6,2,0.287234042553192,0
"RB","Charcandrick West (0000000)","Charcandrick West",0,3400,"KC@Pit 00:00PM ET","KC","Charcandrick","West","Pit",0,0,5,0.0948275862068965,0
"RB","Bilal Powell (0000000)","Bilal Powell",0,3300,"Sea@NYJ 00:00PM ET","NYJ","Bilal","Powell","Sea",6.75,5.6,5,0.106194690265487,0
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3300,"Oak@Bal 00:00PM ET","Oak","DeAndre","Washington","Bal",6.53,4.3,9,0.024390243902439,0
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3300,"Oak@Bal 00:00PM ET","Bal","Kenneth","Dixon","Oak",0,6,10,0,0
"WR","Jaron Brown (0000000)","Jaron Brown",0,3300,"LA@Ari 00:00PM ET","Ari","Jaron","Brown","LA",4.08,2.5,6,0.0725806451612903,0
"RB","Tim Hightower (0000000)","Tim Hightower",0,3300,"NO@SD 00:00PM ET","NO","Tim","Hightower","SD",3.1,5.4,10,0.00719424460431655,0
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3300,"NO@SD 00:00PM ET","SD","Dontrelle","Inman","NO",9.23,8.8,3,0.115384615384615,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3300,"Dal@SF 00:00PM ET","SF","Shaun","Draughn","Dal",4.84,7.3,7,0.0515463917525773,0
"RB","Matt Asiata (0000000)","Matt Asiata",0,3300,"NYG@Min 00:00PM ET","Min","Matt","Asiata","NYG",6.93,9.5,7,0.0212765957446809,0
"WR","Andre Johnson (0000000)","Andre Johnson",0,3200,"Ten@Hou 00:00PM ET","Ten","Andre","Johnson","Hou",4.5,2.1,4,0.138888888888889,0
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3200,"Sea@NYJ 00:00PM ET","Sea","Jermaine","Kearse","NYJ",8.12,7.6,2,0.142857142857143,0
"RB","Andre Ellington (0000000)","Andre Ellington",0,3200,"LA@Ari 00:00PM ET","Ari","Andre","Ellington","LA",0,4.1,8,0.0241935483870968,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3200,"LA@Ari 00:00PM ET","LA","Benny","Cunningham","Ari",2.84,5.4,6,0.0434782608695652,0
"TE","Coby Fleener (0000000)","Coby Fleener",0,3200,"NO@SD 00:00PM ET","NO","Coby","Fleener","SD",11.57,11.1,2,0.165467625899281,0
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,3200,"Mia@Cin 00:00PM ET","Cin","Brandon","LaFell","Mia",9.4,6.9,3,0.146551724137931,0
"WR","Marqise Lee (0000000)","Marqise Lee",0,3100,"Ind@Jax 00:00PM ET","Jax","Marqise","Lee","Ind",8.58,7.8,5,0.128,0
"RB","Alfred Blue (0000000)","Alfred Blue",0,3100,"Ten@Hou 00:00PM ET","Hou","Alfred","Blue","Ten",2.58,1.7,11,0,0
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3100,"Ten@Hou 00:00PM ET","Ten","Rishard","Matthews","Hou",8.95,11.5,3,0.148148148148148,0
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3100,"Ten@Hou 00:00PM ET","Hou","Jaelen","Strong","Ten",3.46,6.3,7,0.0467289719626168,0
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3100,"Sea@NYJ 00:00PM ET","Sea","C.J.","Prosise","NYJ",0,0,10,0.00892857142857143,0
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3100,"Det@Chi 00:00PM ET","Chi","Ka'Deem","Carey","Det",0,0,8,0.00952380952380952,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3100,"NO@SD 00:00PM ET","NO","Travaris","Cadet","SD",7.33,5.6,4,0.129496402877698,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3100,"Dal@SF 00:00PM ET","Dal","Terrance","Williams","SF",8.94,9.9,4,0.0970873786407767,0
"TE","Jesse James (0000000)","Jesse James",0,3100,"KC@Pit 00:00PM ET","Pit","Jesse","James","KC",9.58,9.1,3,0.146551724137931,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,3100,"NYG@Min 00:00PM ET","Min","Adam","Thielen","NYG",7.61,6.8,3,0.148936170212766,0
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"Dal@SF 00:00PM ET","SF","Aaron","Burbridge","Dal",0,1.5,10,0.0103092783505155,0
"RB","Isaiah Pead (0000000)","Isaiah Pead",0,3000,"Mia@Cin 00:00PM ET","Mia","Isaiah","Pead","Cin",3.35,1.6,11,0,0
"RB","Damien Williams (0000000)","Damien Williams",0,3000,"Mia@Cin 00:00PM ET","Mia","Damien","Williams","Cin",7.92,0,5,0.0462962962962963,0
"WR","James Wright (0000000)","James Wright",0,3000,"Mia@Cin 00:00PM ET","Cin","James","Wright","Mia",2.6,0,8,0.0258620689655172,0
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Mia@Cin 00:00PM ET","Mia","Justin","Hunter","Cin",0,0,11,0,0
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Mia@Cin 00:00PM ET","Mia","Jakeem","Grant","Cin",0,0,11,0,0
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Mia@Cin 00:00PM ET","Cin","Alex","Erickson","Mia",0,0,9,0.00862068965517241,0
"WR","Cody Core (0000000)","Cody Core",0,3000,"Mia@Cin 00:00PM ET","Cin","Cody","Core","Mia",0,0,0,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Mia@Cin 00:00PM ET","Mia","Leonte","Carroo","Cin",0,3.1,10,0.0185185185185185,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3000,"Ind@Jax 00:00PM ET","Ind","Robert","Turbin","Jax",3.72,2.2,9,0.0236220472440945,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ind@Jax 00:00PM ET","Ind","Jordan","Todman","Jax",0,0,0,0,0
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Ind@Jax 00:00PM ET","Jax","Denard","Robinson","Ind",0,1.1,8,0.016,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Ind@Jax 00:00PM ET","Jax","Corey","Grant","Ind",0,0,10,0.008,0
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Ind@Jax 00:00PM ET","Ind","Josh","Ferguson","Jax",3.4,3.2,6,0.094488188976378,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Ind@Jax 00:00PM ET","Jax","Arrelious","Benn","Ind",0,0,8,0.016,0
"WR","Devin Street (0000000)","Devin Street",0,3000,"Ind@Jax 00:00PM ET","Ind","Devin","Street","Jax",0,0,12,0,0
"WR","Quan Bray (0000000)","Quan Bray",0,3000,"Ind@Jax 00:00PM ET","Ind","Quan","Bray","Jax",2.87,3.3,10,0.0078740157480315,0
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Ind@Jax 00:00PM ET","Jax","Rashad","Greene","Ind",2.21,1.1,7,0.032,0
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Ind@Jax 00:00PM ET","Ind","Chester","Rogers","Jax",0,7.6,8,0.031496062992126,0
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Ten@Hou 00:00PM ET","Hou","Jonathan","Grimes","Ten",4.64,0,5,0.0654205607476635,0
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Ten@Hou 00:00PM ET","Hou","Jay","Prosch","Ten",0,0,0,0,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Ten@Hou 00:00PM ET","Ten","Jalston","Fowler","Hou",0,0,0,0,0
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Ten@Hou 00:00PM ET","Ten","Antonio","Andrews","Hou",0,0,0,0,0
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Ten@Hou 00:00PM ET","Hou","Tyler","Ervin","Ten",0,0,10,0.0186915887850467,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Ten@Hou 00:00PM ET","Ten","Harry","Douglas","Hou",0,1.6,6,0.0740740740740741,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Ten@Hou 00:00PM ET","Ten","Marc","Mariani","Hou",0,0,0,0,0
"WR","Kendall Wright (0000000)","Kendall Wright",0,3000,"Ten@Hou 00:00PM ET","Ten","Kendall","Wright","Hou",8.54,5.4,12,0,0
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Ten@Hou 00:00PM ET","Hou","Keith","Mumphery","Ten",0,2.3,0,0,0
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Ten@Hou 00:00PM ET","Hou","Braxton","Miller","Ten",0,0,7,0.0467289719626168,0
"RB","Malcolm Johnson (0000000)","Malcolm Johnson",0,3000,"Cle@Was 00:00PM ET","Cle","Malcolm","Johnson","Was",0,0,0,0,0
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cle@Was 00:00PM ET","Cle","George","Atkinson","Was",0,0,0,0,0
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3000,"Cle@Was 00:00PM ET","Cle","Andrew","Hawkins","Was",7.9,9,5,0.099009900990099,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Cle@Was 00:00PM ET","Was","Ryan","Grant","Cle",0,1.3,9,0.024,0
"WR","Josh Doctson (0000000)","Josh Doctson",0,3000,"Cle@Was 00:00PM ET","Was","Josh","Doctson","Cle",0,0,6,0.048,0
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Cle@Was 00:00PM ET","Was","Rashad","Ross","Cle",0,0,10,0.008,0
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Cle@Was 00:00PM ET","Cle","Jordan","Payton","Was",0,0,10,0,0
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cle@Was 00:00PM ET","Cle","Ricardo","Louis","Was",7.06,6.8,7,0.0396039603960396,0
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cle@Was 00:00PM ET","Cle","Rashard","Higgins","Was",3.75,4.2,9,0.0198019801980198,0
"RB","Terrence Magee (0000000)","Terrence Magee",0,3000,"Sea@NYJ 00:00PM ET","Sea","Terrence","Magee","NYJ",0,0,0,0,0
"RB","Troymaine Pope (0000000)","Troymaine Pope",0,3000,"Sea@NYJ 00:00PM ET","NYJ","Troymaine","Pope","Sea",0,0,0,0,0
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Sea@NYJ 00:00PM ET","Sea","Alex","Collins","NYJ",3.32,3.4,9,0.0178571428571429,0
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Sea@NYJ 00:00PM ET","Sea","Paul","Richardson","NYJ",4.6,2.3,6,0.0803571428571429,0
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"Sea@NYJ 00:00PM ET","NYJ","Charone","Peake","Sea",0,2.9,10,0,0
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Sea@NYJ 00:00PM ET","Sea","Tanner","McEvoy","NYJ",0,0,12,0,0
"WR","Robby Anderson (0000000)","Robby Anderson",0,3000,"Sea@NYJ 00:00PM ET","NYJ","Robby","Anderson","Sea",3.77,8.7,7,0.0176991150442478,0
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3000,"Sea@NYJ 00:00PM ET","NYJ","Jalin","Marshall","Sea",0,0,6,0.0884955752212389,0
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"Buf@NE 00:00PM ET","Buf","Reggie","Bush","NE",0,0,10,0.0128205128205128,0
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Buf@NE 00:00PM ET","Buf","Jerome","Felton","NE",0,0,11,0,0
"RB","James Develin (0000000)","James Develin",0,3000,"Buf@NE 00:00PM ET","NE","James","Develin","Buf",0,0,0,0,0
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Buf@NE 00:00PM ET","NE","Brandon","Bolden","Buf",0,0,11,0,0
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,3000,"Buf@NE 00:00PM ET","Buf","Mike","Gillislee","NE",4.54,2.4,8,0.0384615384615385,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"Buf@NE 00:00PM ET","NE","D.J.","Foster","Buf",0,2,7,0.0208333333333333,0
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Buf@NE 00:00PM ET","Buf","Jonathan","Williams","NE",0,1.9,0,0,0
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Buf@NE 00:00PM ET","NE","Matt","Slater","Buf",0,0,0,0,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Buf@NE 00:00PM ET","Buf","Brandon","Tate","NE",0,5.2,11,0,0
"WR","Greg Salas (0000000)","Greg Salas",0,3000,"Buf@NE 00:00PM ET","Buf","Greg","Salas","NE",0,0,6,0.0769230769230769,1
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3000,"Buf@NE 00:00PM ET","Buf","Marquise","Goodwin","NE",7.84,10.4,5,0.115384615384615,1
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"Buf@NE 00:00PM ET","Buf","Walt","Powell","NE",0,4.7,6,0.0769230769230769,0
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"Buf@NE 00:00PM ET","NE","Malcolm","Mitchell","Buf",4.83,1.7,6,0.09375,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Car@Atl 00:00PM ET","Car","Mike","Tolbert","Atl",0,5.4,0,0,0
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"Car@Atl 00:00PM ET","Atl","Patrick","DiMarco","Car",0,0,0,0,0
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"Car@Atl 00:00PM ET","Atl","Eric","Weems","Car",0,0,0,0,0
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"Car@Atl 00:00PM ET","Atl","Aldrick","Robinson","Car",3.54,1.3,7,0.058252427184466,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"Car@Atl 00:00PM ET","Car","Brenton","Bersin","Atl",0,0,11,0,0
"WR","Justin Hardy (0000000)","Justin Hardy",0,3000,"Car@Atl 00:00PM ET","Atl","Justin","Hardy","Car",5.74,4.8,6,0.0679611650485437,0
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"Car@Atl 00:00PM ET","Car","Corey","Brown","Atl",0,5,3,0.117117117117117,0
"WR","Damiere Byrd (0000000)","Damiere Byrd",0,3000,"Car@Atl 00:00PM ET","Car","Damiere","Byrd","Atl",0,0,0,0,0
"WR","Taylor Gabriel (0000000)","Taylor Gabriel",0,3000,"Car@Atl 00:00PM ET","Atl","Taylor","Gabriel","Car",0,0,7,0.058252427184466,0
"RB","Marcel Reece (0000000)","Marcel Reece",0,3000,"Oak@Bal 00:00PM ET","Oak","Marcel","Reece","Bal",0,0,0,0,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@Bal 00:00PM ET","Oak","Taiwan","Jones","Bal",0,0,11,0.016260162601626,0
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Oak@Bal 00:00PM ET","Bal","Kyle","Juszczyk","Oak",0,1.9,0,0,0
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Oak@Bal 00:00PM ET","Oak","Jamize","Olawale","Bal",0,1.1,0,0,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Oak@Bal 00:00PM ET","Bal","Javorius","Allen","Oak",5.51,2.3,10,0,0
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Oak@Bal 00:00PM ET","Bal","Devin","Hester","Oak",0,0,0,0,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3000,"Oak@Bal 00:00PM ET","Bal","Kamar","Aiken","Oak",3.64,3.2,8,0.0471698113207547,0
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Oak@Bal 00:00PM ET","Oak","Andre","Holmes","Bal",3.46,2.4,6,0.040650406504065,0
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Oak@Bal 00:00PM ET","Bal","Chris","Moore","Oak",0,1.3,6,0.0566037735849057,0
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3000,"Oak@Bal 00:00PM ET","Bal","Breshad","Perriman","Oak",5.4,8.5,4,0.10377358490566,0
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Oak@Bal 00:00PM ET","Oak","Johnny","Holton","Bal",0,1.7,12,0.00813008130081301,0
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Det@Chi 00:00PM ET","Det","Mike","Burton","Chi",0,0,0,0,0
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Det@Chi 00:00PM ET","Det","Zach","Zenner","Chi",2.23,2.5,0,0,0
"RB","Raheem Mostert (0000000)","Raheem Mostert",0,3000,"Det@Chi 00:00PM ET","Chi","Raheem","Mostert","Det",3.06,0,0,0,0
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Det@Chi 00:00PM ET","Det","Andre","Roberts","Chi",2.22,1.2,7,0.016260162601626,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Det@Chi 00:00PM ET","Chi","Deonte","Thompson","Det",2.63,0,10,0,0
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Det@Chi 00:00PM ET","Chi","Josh","Bellamy","Det",0,0,10,0,0
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,3000,"Det@Chi 00:00PM ET","Chi","Cameron","Meredith","Det",0,0,7,0.0285714285714286,0
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers",0,3000,"Den@TB 00:00PM ET","TB","Jacquizz","Rodgers","Den",5,2.9,9,0.0142857142857143,0
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,3000,"Den@TB 00:00PM ET","Den","Kapri","Bibbs","TB",0,0,7,0.0210526315789474,0
"RB","Andy Janovich (0000000)","Andy Janovich",0,3000,"Den@TB 00:00PM ET","Den","Andy","Janovich","TB",0,0,0,0,0
"RB","Devontae Booker (0000000)","Devontae Booker",0,3000,"Den@TB 00:00PM ET","Den","Devontae","Booker","TB",4.33,5.1,7,0.0210526315789474,0
"RB","Peyton Barber (0000000)","Peyton Barber",0,3000,"Den@TB 00:00PM ET","TB","Peyton","Barber","Den",0,0,12,0,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Den@TB 00:00PM ET","Den","Jordan","Norwood","TB",3.41,1.8,4,0.0842105263157895,0
"WR","Russell Shepard (0000000)","Russell Shepard",0,3000,"Den@TB 00:00PM ET","TB","Russell","Shepard","Den",0,0,8,0.0285714285714286,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Den@TB 00:00PM ET","Den","Bennie","Fowler","TB",2.33,1.9,10,0.0105263157894737,0
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Den@TB 00:00PM ET","Den","Jordan","Taylor","TB",0,0,10,0.0105263157894737,0
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"Den@TB 00:00PM ET","TB","Cecil","Shorts","Den",0,0,9,0.0142857142857143,0
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"Den@TB 00:00PM ET","TB","Freddie","Martino","Den",0,0,12,0,0
"WR","Adam Humphries (0000000)","Adam Humphries",0,3000,"Den@TB 00:00PM ET","TB","Adam","Humphries","Den",10.81,7.8,2,0.192857142857143,1
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"Den@TB 00:00PM ET","Den","Cody","Latimer","TB",0,1.3,6,0.0315789473684211,0
