Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Bryce,0.0,Phi@Was 01:00PM ET,7571990,Treggs,Bryce Treggs,Bryce Treggs (7571990),WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,PHI,0.0,0.0
0.0,Jalston,0.0,Cle@Ten 01:00PM ET,7571875,Fowler,Jalston Fowler,Jalston Fowler (7571875),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00588235294118,3000,TEN,0.0,0.0
0.0,Malcolm,0.0,Cle@Ten 01:00PM ET,7571876,Johnson,Malcolm Johnson,Malcolm Johnson (7571876),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0282485875706,3000,CLE,0.0,0.0
0.0,Antonio,0.0,Cle@Ten 01:00PM ET,7571877,Andrews,Antonio Andrews,Antonio Andrews (7571877),CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
0.0,George,0.0,Cle@Ten 01:00PM ET,7571879,Atkinson III,George Atkinson III,George Atkinson III (7571879),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CLE,0.0,0.0
0.0,Harry,0.0,Cle@Ten 01:00PM ET,7571993,Douglas,Harry Douglas,Harry Douglas (7571993),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0470588235294,3000,TEN,0.0,0.0
0.0,Marc,0.0,Cle@Ten 01:00PM ET,7571995,Mariani,Marc Mariani,Marc Mariani (7571995),CLE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,TEN,0.0,0.0
30.3,Kendall,0.0,Cle@Ten 01:00PM ET,7571997,Wright,Kendall Wright,Kendall Wright (7571997),CLE,WR,7.08,5.3,7.29091642893,6.45,5.52743696393,5.59213350681,7.0,0.0294117647059,3000,TEN,0.0,0.0
0.0,Jordan,0.0,Cle@Ten 01:00PM ET,7571999,Payton,Jordan Payton,Jordan Payton (7571999),TEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3000,CLE,0.0,0.0
11.5,Ricardo,0.0,Cle@Ten 01:00PM ET,7572000,Louis,Ricardo Louis,Ricardo Louis (7572000),TEN,WR,5.54,6.2,4.83454903504,5.82,5.64961231792,5.55942167807,5.0,0.0790960451977,3000,CLE,0.0,0.0
2.4,Rashard,0.0,Cle@Ten 01:00PM ET,7572003,Higgins,Rashard Higgins,Rashard Higgins (7572003),TEN,WR,1.6,3.8,3.8,0.0,2.92810162811,2.76421871466,9.0,0.0169491525424,3000,CLE,0.0,0.0
6.5,Kyle,0.0,Bal@NYG 01:00PM ET,7571884,Juszczyk,Kyle Juszczyk,Kyle Juszczyk (7571884),NYG,RB,0.0,3.6,3.6,0.0,2.32269959754,2.075755406,5.0,0.0904761904762,3000,BAL,0.0,0.0
0.0,Javorius,0.0,Bal@NYG 01:00PM ET,7571887,Allen,Javorius Allen,Javorius Allen (7571887),NYG,RB,4.82,2.5,3.64541593356,0.0,3.0480298633,3.16809179593,10.0,0.0285714285714,3000,BAL,0.0,0.0
0.0,Devin,0.0,Bal@NYG 01:00PM ET,7572005,Hester,Devin Hester,Devin Hester (7572005),NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,BAL,0.0,0.0
0.0,Dwayne,0.0,Bal@NYG 01:00PM ET,7572007,Harris,Dwayne Harris,Dwayne Harris (7572007),BAL,WR,1.57,1.2,1.2,0.0,1.2416645539,1.25431559073,13.0,0.0,3000,NYG,0.0,0.0
10.4,Kamar,0.0,Bal@NYG 01:00PM ET,7572009,Aiken,Kamar Aiken,Kamar Aiken (7572009),NYG,WR,8.44,10.3,5.80105128684,2.85,9.15831731662,8.96229915556,6.0,0.0619047619048,3000,BAL,8.0,0.0
0.0,Tavarres,0.0,Bal@NYG 01:00PM ET,7572010,King,Tavarres King,Tavarres King (7572010),BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00515463917526,3000,NYG,0.0,0.0
0.0,Chris,0.0,Bal@NYG 01:00PM ET,7572012,Moore,Chris Moore,Chris Moore (7572012),NYG,WR,0.0,2.9,2.9,0.0,1.87106356469,1.67213629928,8.0,0.047619047619,3000,BAL,0.0,0.0
7.8,Breshad,0.0,Bal@NYG 01:00PM ET,7572013,Perriman,Breshad Perriman,Breshad Perriman (7572013),NYG,WR,8.63,10.2,9.41242220975,6.18,9.15036600908,8.97270008138,4.0,0.1,3000,BAL,8.0,0.0
9.4,Roger,0.0,Bal@NYG 01:00PM ET,7572015,Lewis,Roger Lewis,Roger Lewis (7572015),BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3000,NYG,0.0,0.0
1.2,Mike,0.0,Car@NO 01:00PM ET,7571891,Tolbert,Mike Tolbert,Mike Tolbert (7571891),NO,RB,2.66,2.7,2.7,0.0,2.53397845837,2.50966772946,7.0,0.0320855614973,3000,CAR,0.0,0.0
7.0,Travaris,0.0,Car@NO 01:00PM ET,7571895,Cadet,Travaris Cadet,Travaris Cadet (7571895),CAR,RB,4.84,2.5,0.406554797281,4.55,3.05398440285,3.17525609048,4.0,0.104046242775,3000,NO,0.0,0.0
0.0,Marcus,0.0,Car@NO 01:00PM ET,7571897,Murphy,Marcus Murphy,Marcus Murphy (7571897),CAR,RB,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3000,NO,0.0,0.0
1.9,Daniel,0.0,Car@NO 01:00PM ET,7571898,Lasco,Daniel Lasco,Daniel Lasco (7571898),CAR,RB,0.0,1.8,1.8,0.0,1.16134979877,1.037877703,10.0,0.0115606936416,3000,NO,0.0,0.0
0.0,Brenton,0.0,Car@NO 01:00PM ET,7572017,Bersin,Brenton Bersin,Brenton Bersin (7572017),NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3000,CAR,0.0,0.0
1.6,Brandon,0.0,Car@NO 01:00PM ET,7572018,Coleman,Brandon Coleman,Brandon Coleman (7572018),CAR,WR,5.48,1.3,1.27674775093,3.54,2.47029646928,2.71259504737,7.0,0.0809248554913,3000,NO,0.0,0.0
0.0,Damiere,0.0,Car@NO 01:00PM ET,7572021,Byrd,Damiere Byrd,Damiere Byrd (7572021),NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CAR,0.0,0.0
4.4,Tommylee,0.0,Car@NO 01:00PM ET,7572024,Lewis,Tommylee Lewis,Tommylee Lewis (7572024),CAR,WR,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0346820809249,3000,NO,0.0,0.0
0.0,Joique,0.0,Jax@Chi 01:00PM ET,7571901,Bell,Joique Bell,Joique Bell (7571901),JAX,RB,0.0,1.6,1.6,0.0,1.03231093224,0.922557958222,0.0,0.0,3000,CHI,0.0,0.0
0.0,Denard,0.0,Jax@Chi 01:00PM ET,7571902,Robinson,Denard Robinson,Denard Robinson (7571902),CHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0122699386503,3000,JAX,0.0,0.0
0.0,Corey,0.0,Jax@Chi 01:00PM ET,7571903,Grant,Corey Grant,Corey Grant (7571903),CHI,RB,0.0,0.0,0.0,3.49,0.0,0.0,12.0,0.00613496932515,3000,JAX,0.0,0.0
5.0,Ka'Deem,0.0,Jax@Chi 01:00PM ET,7571905,Carey,Ka'Deem Carey,Ka'Deem Carey (7571905),JAX,RB,3.93,3.6,3.6,2.65,3.49276661922,3.4835392848,9.0,0.010752688172,3000,CHI,0.0,0.0
0.1,Paul,0.0,Jax@Chi 01:00PM ET,7571907,Lasike,Paul Lasike,Paul Lasike (7571907),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3000,CHI,0.0,0.0
0.0,Bryan,0.0,Jax@Chi 01:00PM ET,7572028,Walters,Bryan Walters,Bryan Walters (7572028),CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00613496932515,3000,JAX,0.0,0.0
12.1,Arrelious,0.0,Jax@Chi 01:00PM ET,7572029,Benn,Arrelious Benn,Arrelious Benn (7572029),CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0245398773006,3000,JAX,0.0,0.0
0.0,Deonte,0.0,Jax@Chi 01:00PM ET,7572030,Thompson,Deonte Thompson,Deonte Thompson (7572030),JAX,WR,1.59,0.0,0.0,0.0,0.473385894264,0.569561416613,11.0,0.0,3000,CHI,0.0,0.0
0.0,Joshua,0.0,Jax@Chi 01:00PM ET,7572033,Bellamy,Joshua Bellamy,Joshua Bellamy (7572033),JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CHI,0.0,0.0
0.0,Rashad,0.0,Jax@Chi 01:00PM ET,7572036,Greene,Rashad Greene,Rashad Greene (7572036),CHI,WR,1.97,1.1,1.1,0.0,1.29623591164,1.33994160931,7.0,0.0306748466258,3000,JAX,0.0,0.0
0.0,Chase,0.0,LA@Det 01:00PM ET,7571909,Reynolds,Chase Reynolds,Chase Reynolds (7571909),DET,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
4.3,Benny,0.0,LA@Det 01:00PM ET,7571910,Cunningham,Benny Cunningham,Benny Cunningham (7571910),DET,RB,3.15,4.7,5.51343118557,2.68,3.97025334266,3.83839039368,7.0,0.025974025974,3000,LA,0.0,0.0
0.0,Michael,0.0,LA@Det 01:00PM ET,7571912,Burton,Michael Burton,Michael Burton (7571912),LA,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,DET,0.0,0.0
9.7,Zach,0.0,LA@Det 01:00PM ET,7571913,Zenner,Zach Zenner,Zach Zenner (7571913),LA,RB,8.35,8.0,10.3876786095,4.88,7.64757492354,7.60388276515,8.0,0.0161290322581,3000,DET,6.0,0.0
0.0,Malcolm,0.0,LA@Det 01:00PM ET,7571914,Brown,Malcolm Brown,Malcolm Brown (7571914),DET,RB,0.0,1.2,1.2,0.0,0.774233199181,0.691918468666,8.0,0.012987012987,3000,LA,0.0,0.0
9.3,Andre,0.0,LA@Det 01:00PM ET,7572039,Roberts,Andre Roberts,Andre Roberts (7572039),LA,WR,1.53,1.7,1.7,1.89,1.55235264112,1.52828636358,7.0,0.0215053763441,3000,DET,0.0,0.0
2.3,Bradley,0.0,LA@Det 01:00PM ET,7572045,Marquez,Bradley Marquez,Bradley Marquez (7572045),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.012987012987,3000,LA,0.0,0.0
0.0,Nelson,0.0,LA@Det 01:00PM ET,7572046,Spruce,Nelson Spruce,Nelson Spruce (7572046),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,LA,0.0,0.0
0.0,Pharoh,0.0,LA@Det 01:00PM ET,7572047,Cooper,Pharoh Cooper,Pharoh Cooper (7572047),DET,WR,0.0,4.5,4.5,4.7,2.90337449693,2.5946942575,11.0,0.0,3000,LA,0.0,0.0
0.0,Mike,0.0,LA@Det 01:00PM ET,7572048,Thomas,Mike Thomas,Mike Thomas (7572048),DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00649350649351,3000,LA,0.0,0.0
0.0,Isaiah,0.0,Pit@Mia 01:00PM ET,7571919,Pead,Isaiah Pead,Isaiah Pead (7571919),PIT,RB,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.00662251655629,3000,MIA,0.0,0.0
0.0,Fitzgerald,0.0,Pit@Mia 01:00PM ET,7571920,Toussaint,Fitzgerald Toussaint,Fitzgerald Toussaint (7571920),MIA,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00512820512821,3000,PIT,0.0,0.0
0.0,Roosevelt,0.0,Pit@Mia 01:00PM ET,7571922,Nix,Roosevelt Nix,Roosevelt Nix (7571922),MIA,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,PIT,0.0,0.0
9.7,Damien,0.0,Pit@Mia 01:00PM ET,7571924,Williams,Damien Williams,Damien Williams (7571924),PIT,RB,3.82,0.0,0.0,2.44,1.13731705414,1.36838025878,5.0,0.0662251655629,3000,MIA,0.0,0.0
0.0,Kenyan,0.0,Pit@Mia 01:00PM ET,7571925,Drake,Kenyan Drake,Kenyan Drake (7571925),PIT,RB,2.6,1.4,0.0,0.0,1.67736220728,1.73859650476,8.0,0.046357615894,3000,MIA,0.0,0.0
12.0,Darrius,0.0,Pit@Mia 01:00PM ET,7572049,Heyward-Bey,Darrius Heyward-Bey,Darrius Heyward-Bey (7572049),MIA,WR,4.74,2.1,0.0,2.27,2.76613397203,2.90879512818,9.0,0.0153846153846,3000,PIT,0.0,0.0
0.0,Jakeem,0.0,Pit@Mia 01:00PM ET,7572056,Grant,Jakeem Grant,Jakeem Grant (7572056),PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3000,MIA,0.0,0.0
7.5,Eli,0.0,Pit@Mia 01:00PM ET,7572057,Rogers,Eli Rogers,Eli Rogers (7572057),MIA,WR,12.39,8.2,2.54810190009,8.29,8.97943077927,9.16639000874,6.0,0.0717948717949,3000,PIT,0.0,0.0
0.0,Leonte,0.0,Pit@Mia 01:00PM ET,7572058,Carroo,Leonte Carroo,Leonte Carroo (7572058),PIT,WR,0.0,3.0,3.0,0.0,1.93558299795,1.72979617167,10.0,0.0132450331126,3000,MIA,0.0,0.0
3.3,Jesse,1.0,Pit@Mia 01:00PM ET,7572172,James,Jesse James,Jesse James (7572172),MIA,TE,10.6,8.4,4.19373097306,8.16,8.57553835603,8.64050539142,3.0,0.14358974359,3000,PIT,4.0,0.0
0.0,James,0.0,Cin@NE 01:00PM ET,7571926,Develin,James Develin,James Develin (7571926),CIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,NE,0.0,0.0
0.0,Brandon,0.0,Cin@NE 01:00PM ET,7571928,Bolden,Brandon Bolden,Brandon Bolden (7571928),CIN,RB,0.0,0.0,0.0,3.15,0.0,0.0,8.0,0.0178571428571,3000,NE,0.0,0.0
1.6,Rex,0.0,Cin@NE 01:00PM ET,7571929,Burkhead,Rex Burkhead,Rex Burkhead (7571929),NE,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3000,CIN,0.0,0.0
0.0,D.J.,0.0,Cin@NE 01:00PM ET,7571933,Foster,D.J. Foster,D.J. Foster (7571933),CIN,RB,0.0,2.8,2.8,0.0,1.80654413142,1.61447642689,10.0,0.0119047619048,3000,NE,0.0,0.0
0.0,Matthew,0.0,Cin@NE 01:00PM ET,7572059,Slater,Matthew Slater,Matthew Slater (7572059),CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00595238095238,3000,NE,0.0,0.0
1.1,James,0.0,Cin@NE 01:00PM ET,7572064,Wright,James Wright,James Wright (7572064),NE,WR,1.87,0.0,0.0,3.18,0.556749447971,0.669861540293,8.0,0.0157068062827,3000,CIN,0.0,0.0
0.0,Malcolm,0.0,Cin@NE 01:00PM ET,7572066,Mitchell,Malcolm Mitchell,Malcolm Mitchell (7572066),CIN,WR,4.06,2.5,0.94597517619,3.46,2.82175736038,2.89584860309,6.0,0.0714285714286,3000,NE,0.0,0.0
0.0,Alex,0.0,Cin@NE 01:00PM ET,7572067,Erickson,Alex Erickson,Alex Erickson (7572067),NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.00523560209424,3000,CIN,0.0,0.0
0.0,Cody,0.0,Cin@NE 01:00PM ET,7572068,Core,Cody Core,Cody Core (7572068),NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,CIN,0.0,0.0
11.9,Tyler,0.0,Cin@NE 01:00PM ET,7572069,Boyd,Tyler Boyd,Tyler Boyd (7572069),NE,WR,7.63,7.2,5.93891378243,5.84,6.9170560336,6.88468918229,5.0,0.120418848168,3000,CIN,0.0,0.0
0.0,Taiwan,0.0,KC@Oak 04:05PM ET,7571935,Jones,Taiwan Jones,Taiwan Jones (7571935),KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00995024875622,3000,OAK,0.0,0.0
0.0,Anthony,0.0,KC@Oak 04:05PM ET,7571936,Sherman,Anthony Sherman,Anthony Sherman (7571936),OAK,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0059880239521,3000,KC,0.0,0.0
0.0,Knile,0.0,KC@Oak 04:05PM ET,7571938,Davis,Knile Davis,Knile Davis (7571938),OAK,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0179640718563,3000,KC,0.0,0.0
0.0,Jamize,0.0,KC@Oak 04:05PM ET,7571940,Olawale,Jamize Olawale,Jamize Olawale (7571940),KC,RB,0.0,4.3,4.3,0.0,2.7743356304,2.47937451272,10.0,0.0199004975124,3000,OAK,0.0,0.0
3.6,Albert,0.0,KC@Oak 04:05PM ET,7572072,Wilson,Albert Wilson,Albert Wilson (7572072),OAK,WR,5.38,6.3,5.84249045409,4.91,5.66649543478,5.55976719407,5.0,0.0958083832335,3000,KC,0.0,0.0
9.1,Andre,0.0,KC@Oak 04:05PM ET,7572073,Holmes,Andre Holmes,Andre Holmes (7572073),KC,WR,3.06,3.3,6.44487984371,2.91,3.04018584897,2.99891285477,8.0,0.0398009950249,3000,OAK,0.0,0.0
3.4,De'Anthony,0.0,KC@Oak 04:05PM ET,7572075,Thomas,De'Anthony Thomas,De'Anthony Thomas (7572075),OAK,WR,0.0,0.0,0.0,0.77,0.0,0.0,14.0,0.0,3000,KC,0.0,0.0
0.0,Demarcus,0.0,KC@Oak 04:05PM ET,7572078,Robinson,Demarcus Robinson,Demarcus Robinson (7572078),OAK,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,KC,0.0,0.0
0.0,Johnny,0.0,KC@Oak 04:05PM ET,7572079,Holton,Johnny Holton,Johnny Holton (7572079),KC,WR,0.0,1.2,1.2,0.0,0.774233199181,0.691918468666,12.0,0.00497512437811,3000,OAK,0.0,0.0
4.0,Tyreek,0.0,KC@Oak 04:05PM ET,7572080,Hill,Tyreek Hill,Tyreek Hill (7572080),OAK,WR,4.8,1.3,0.0,5.98,2.26784212457,2.46900903272,6.0,0.0838323353293,3000,KC,0.0,0.0
1.3,Patrick,0.0,Atl@Sea 04:25PM ET,7571945,DiMarco,Patrick DiMarco,Patrick DiMarco (7571945),SEA,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0235294117647,3000,ATL,0.0,0.0
0.0,C.J.,0.0,Atl@Sea 04:25PM ET,7571950,Prosise,C.J. Prosise,C.J. Prosise (7571950),ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.00806451612903,3000,SEA,0.0,0.0
8.1,Alex,0.0,Atl@Sea 04:25PM ET,7571951,Collins,Alex Collins,Alex Collins (7571951),ATL,RB,2.72,1.9,1.9,1.36,2.0356866109,2.069881634,8.0,0.0161290322581,3000,SEA,0.0,0.0
0.0,Eric,0.0,Atl@Sea 04:25PM ET,7572081,Weems,Eric Weems,Eric Weems (7572081),SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,ATL,0.0,0.0
1.8,Aldrick,0.0,Atl@Sea 04:25PM ET,7572083,Robinson,Aldrick Robinson,Aldrick Robinson (7572083),SEA,WR,3.63,2.2,3.1843158514,3.79,2.50017646025,2.56883665312,6.0,0.0647058823529,3000,ATL,0.0,0.0
6.0,Justin,0.0,Atl@Sea 04:25PM ET,7572087,Hardy,Justin Hardy,Justin Hardy (7572087),SEA,WR,4.1,3.5,2.81594954486,4.15,3.47886077213,3.48677591607,8.0,0.0411764705882,3000,ATL,0.0,0.0
0.0,Paul,0.0,Atl@Sea 04:25PM ET,7572088,Richardson,Paul Richardson,Paul Richardson (7572088),ATL,WR,4.42,2.4,4.5296090603,0.0,2.86441963902,2.96714603257,5.0,0.0806451612903,3000,SEA,0.0,0.0
2.7,Tanner,0.0,Atl@Sea 04:25PM ET,7572089,McEvoy,Tanner McEvoy,Tanner McEvoy (7572089),ATL,WR,0.0,0.0,0.0,6.87,0.0,0.0,9.0,0.00806451612903,3000,SEA,0.0,0.0
1.6,Taylor,0.0,Atl@Sea 04:25PM ET,7572091,Gabriel,Taylor Gabriel,Taylor Gabriel (7572091),SEA,WR,0.0,0.0,0.691231290639,0.0,0.0,0.0,7.0,0.0529411764706,3000,ATL,0.0,0.0
0.0,Lance,0.0,Dal@GB 04:25PM ET,7571954,Dunbar,Lance Dunbar,Lance Dunbar (7571954),GB,RB,0.0,5.8,4.31695013693,3.22,3.74212712938,3.34427259855,7.0,0.0372670807453,3000,DAL,0.0,0.0
0.0,Rod,0.0,Dal@GB 04:25PM ET,7571956,Smith,Rod Smith,Rod Smith (7571956),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Keith,0.0,Dal@GB 04:25PM ET,7571957,Smith,Keith Smith,Keith Smith (7571957),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0124223602484,3000,DAL,0.0,0.0
1.2,Aaron,0.0,Dal@GB 04:25PM ET,7571958,Ripkowski,Aaron Ripkowski,Aaron Ripkowski (7571958),DAL,RB,0.0,1.7,1.7,0.0,1.09683036551,0.980217830611,9.0,0.00675675675676,3000,GB,0.0,0.0
0.0,Darius,0.0,Dal@GB 04:25PM ET,7571959,Jackson,Darius Jackson,Darius Jackson (7571959),GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,DAL,0.0,0.0
0.0,Jared,0.0,Dal@GB 04:25PM ET,7572098,Abbrederis,Jared Abbrederis,Jared Abbrederis (7572098),DAL,WR,0.0,1.0,1.0,0.0,0.645194332651,0.576598723889,9.0,0.00675675675676,3000,GB,0.0,0.0
19.4,Ty,0.0,Dal@GB 04:25PM ET,7572099,Montgomery,Ty Montgomery,Ty Montgomery (7572099),DAL,WR,1.66,0.0,0.0,3.1,0.494226782691,0.594636447533,9.0,0.00675675675676,3000,GB,0.0,0.0
0.0,Trevor,0.0,Dal@GB 04:25PM ET,7572101,Davis,Trevor Davis,Trevor Davis (7572101),DAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0202702702703,3000,GB,0.0,0.0
7.1,Lucky,0.0,Dal@GB 04:25PM ET,7572102,Whitehead,Lucky Whitehead,Lucky Whitehead (7572102),GB,WR,0.0,3.2,3.2,1.14,2.06462186448,1.84511591644,11.0,0.0,3000,DAL,0.0,0.0
3.4,Jeff,0.0,Dal@GB 04:25PM ET,7572103,Janis,Jeff Janis,Jeff Janis (7572103),DAL,WR,0.0,0.0,0.0,0.62,0.0,0.0,13.0,0.0,3000,GB,0.0,0.0
6.4,Robert,0.0,Ind@Hou 08:30PM ET,7571962,Turbin,Robert Turbin,Robert Turbin (7571962),HOU,RB,0.0,1.9,2.73780006879,2.28,1.22586923204,1.09553757539,9.0,0.0284360189573,3000,IND,0.0,0.0
0.0,Jonathan,0.0,Ind@Hou 08:30PM ET,7571963,Grimes,Jonathan Grimes,Jonathan Grimes (7571963),IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0378378378378,3000,HOU,0.0,0.0
0.0,Jordan,0.0,Ind@Hou 08:30PM ET,7571964,Todman,Jordan Todman,Jordan Todman (7571964),HOU,RB,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3000,IND,0.0,0.0
1.3,Alfred,0.0,Ind@Hou 08:30PM ET,7571966,Blue,Alfred Blue,Alfred Blue (7571966),IND,RB,2.96,3.8,3.4257254818,0.0,3.33301031755,3.25139074397,11.0,0.00540540540541,3000,HOU,0.0,0.0
0.0,Jay,0.0,Ind@Hou 08:30PM ET,7571967,Prosch,Jay Prosch,Jay Prosch (7571967),IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.00540540540541,3000,HOU,0.0,0.0
1.4,Tyler,0.0,Ind@Hou 08:30PM ET,7571968,Ervin,Tyler Ervin,Tyler Ervin (7571968),IND,RB,0.0,1.1,1.1,0.0,0.709713765916,0.634258596278,10.0,0.0108108108108,3000,HOU,0.0,0.0
0.0,Josh,0.0,Ind@Hou 08:30PM ET,7571969,Ferguson,Josh Ferguson,Josh Ferguson (7571969),HOU,RB,7.7,4.2,2.32106581492,4.53,5.00231392408,5.17996804154,3.0,0.118483412322,3000,IND,0.0,0.0
0.0,Devin,0.0,Ind@Hou 08:30PM ET,7572105,Street,Devin Street,Devin Street (7572105),HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3000,IND,0.0,0.0
0.0,Keith,0.0,Ind@Hou 08:30PM ET,7572106,Mumphery,Keith Mumphery,Keith Mumphery (7572106),IND,WR,0.0,3.5,3.5,0.0,2.25818016428,2.01809553361,13.0,0.0,3000,HOU,0.0,0.0
0.0,Quan,0.0,Ind@Hou 08:30PM ET,7572108,Bray,Quan Bray,Quan Bray (7572108),HOU,WR,3.89,2.8,2.8,0.0,2.96470207399,3.00793171659,10.0,0.0236966824645,3000,IND,0.0,0.0
3.3,Braxton,0.0,Ind@Hou 08:30PM ET,7572109,Miller,Braxton Miller,Braxton Miller (7572109),IND,WR,5.26,7.9,8.08890627066,3.6,6.66307912972,6.439339385,9.0,0.0324324324324,3000,HOU,0.0,0.0
10.3,Chester,0.0,Ind@Hou 08:30PM ET,7572112,Rogers,Chester Rogers,Chester Rogers (7572112),HOU,WR,7.53,6.6,6.6,2.67,6.50016673626,6.50290847521,7.0,0.0663507109005,3000,IND,0.0,0.0
4.6,Jaelen,0.0,Ind@Hou 08:30PM ET,7572113,Strong,Jaelen Strong,Jaelen Strong (7572113),IND,WR,9.8,11.6,11.4594566303,6.15,10.4019786385,10.1990495259,4.0,0.108108108108,3000,HOU,7.0,0.0
10.2,Charles,1.0,SF@Buf 01:00PM ET,7572116,Clay,Charles Clay,Charles Clay (7572116),SF,TE,9.96,8.8,8.8,8.24,8.64307082348,8.64188745542,2.0,0.192857142857,2900,BUF,4.0,0.0
3.5,Will,1.0,Bal@NYG 01:00PM ET,7572141,Tye,Will Tye,Will Tye (7572141),BAL,TE,7.42,5.1,5.1,5.04,5.49962526975,5.59860676936,4.0,0.0979381443299,2900,NYG,0.0,0.0
3.5,Richard,0.0,Dal@GB 04:25PM ET,7572203,Rodgers,Richard Rodgers,Richard Rodgers (7572203),DAL,TE,8.73,8.1,8.1,7.38,7.82523060827,7.79766423396,4.0,0.0878378378378,2900,GB,4.0,0.0
0.0,Jordan,0.0,Pit@Mia 01:00PM ET,7572168,Cameron,Jordan Cameron,Jordan Cameron (7572168),PIT,TE,0.0,0.0,0.0,6.17,0.0,0.0,4.0,0.0728476821192,2800,MIA,0.0,0.0
3.6,Jacob,0.0,Atl@Sea 04:25PM ET,7572191,Tamme,Jacob Tamme,Jacob Tamme (7572191),SEA,TE,7.74,7.6,7.6,6.37,7.20788373419,7.15473229186,3.0,0.129411764706,2800,ATL,5.0,0.0
14.4,Lance,1.0,LA@Det 01:00PM ET,7572160,Kendricks,Lance Kendricks,Lance Kendricks (7572160),DET,TE,9.08,6.6,6.6,6.2,6.96164355142,7.05814130272,3.0,0.168831168831,2700,LA,0.0,0.0
4.5,Clive,0.0,KC@Oak 04:05PM ET,7572187,Walford,Clive Walford,Clive Walford (7572187),KC,TE,8.16,6.9,6.9,7.25,6.88129303189,6.90156337066,4.0,0.0995024875622,2600,OAK,5.0,0.0
