"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
2187,719993212,"micmess (1/7)",0,106.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Troy Tulowitzki OF Nelson Cruz OF Mitch Haniger OF Danny Valencia",NA,"","",NA
2187,719994339,"Chaimkazen (1/5)",0,106.6,"P Marcus Stroman P Robbie Ray C Chris Herrmann 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Dansby Swanson OF Matt Kemp OF Yoenis Céspedes OF George Springer",NA,"","",NA
2187,720024503,"dylancash22 (1/2)",0,106.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Kyle Seager SS Troy Tulowitzki OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"","",NA
2187,720097455,"Lunacy3 (34/50)",0,106.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
2196,719835645,"ChipotleAddict (35/150)",0,106.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Kyle Seager SS Brandon Crawford OF Mitch Haniger OF Hunter Pence OF Danny Valencia",NA,"","",NA
2196,719879105,"scout326 (53/150)",0,106.45,"P Marcus Stroman P Jeff Samardzija C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Jean Segura OF José Bautista OF Mitch Haniger OF Danny Valencia",NA,"","",NA
2196,720098376,"mjl962 (10/13)",0,106.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Kendrys Morales 2B Wilmer Flores 3B Kyle Seager SS José Reyes OF Yoenis Céspedes OF Nelson Cruz OF Hunter Pence",NA,"","",NA
2196,720144149,"herewego",0,106.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Chris Marrero 2B Wilmer Flores 3B Josh Donaldson SS Jean Segura OF Corey Dickerson OF George Springer OF Hunter Pence",NA,"","",NA
2200,719417769,"thoson11",0,106.4,"P Blake Snell P Matt Harvey C Brian McCann 1B Logan Morrison 2B Wilmer Flores 3B Jake Lamb SS Chris Owings OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
2200,719590138,"juanshen (136/150)",0,106.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Kyle Seager SS Eduardo Núñez OF Yoenis Céspedes OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
2200,719820895,"windchimesRrude (11/80)",0,106.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Brandon Belt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2200,720104137,"bradyis (3/4)",0,106.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2204,719572109,"drafthero2015 (103/121)",0,106.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Evan Longoria SS Brad Miller OF Steven Souza Jr. OF Corey Dickerson OF Yoenis Céspedes",NA,"","",NA
2204,720010696,"gregghmsr",0,106.35,"P Matt Harvey P Robbie Ray C Travis d'Arnaud 1B Marwin González 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF Yoenis Céspedes OF George Springer OF A.J. Pollock",NA,"","",NA
2204,720019972,"nhvsteelers",0,106.35,"P Matt Harvey P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Troy Tulowitzki OF José Bautista OF Kevin Kiermaier OF George Springer",NA,"","",NA
2204,720031130,"TarHeel99 (2/2)",0,106.35,"P Matt Harvey P Robbie Ray C Travis d'Arnaud 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Troy Tulowitzki OF José Bautista OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
2204,720131514,"DonationKing (8/12)",0,106.35,"P Matt Harvey P Robbie Ray C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF José Bautista OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
2204,720135979,"sirmalcolm",0,106.35,"P Blake Snell P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF George Springer OF David Peralta OF A.J. Pollock",NA,"","",NA
2210,719805482,"shawnzhan (3/150)",0,106.3,"P Marcus Stroman P Ariel Miranda C Travis d'Arnaud 1B Freddie Freeman 2B Wilmer Flores 3B José Reyes SS Asdrúbal Cabrera OF Matt Kemp OF Ender Inciarte OF Yoenis Céspedes",NA,"","",NA
2210,719805526,"shawnzhan (47/150)",0,106.3,"P Marcus Stroman P Ariel Miranda C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Chris Owings OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
2210,719805563,"shawnzhan (84/150)",0,106.3,"P Marcus Stroman P Ariel Miranda C Tyler Flowers 1B Freddie Freeman 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Matt Kemp OF Nelson Cruz OF Mitch Haniger",NA,"","",NA
2213,720067664,"tkoblow (92/150)",0,106.2,"P Matt Harvey P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Marwin González SS Brad Miller OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
2214,720094310,"DetroitHitmen",0,106.15,"P Jaime García P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Jean Segura 3B Jake Lamb SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2214,720114616,"YenomHsak (1/12)",0,106.15,"P Jaime García P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Matt Kemp OF David Peralta",NA,"","",NA
2214,720138963,"abesmi1431 (6/16)",0,106.15,"P Marcus Stroman P Jaime García C Chris Herrmann 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Matt Kemp OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2217,719805571,"shawnzhan (92/150)",0,106.05,"P Matt Harvey P Ariel Miranda C Chris Herrmann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Chris Owings OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
2218,719983687,"ProfessorPwn (2/2)",0,106,"P Ariel Miranda P Robbie Ray C Carlos Ruiz 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Yoenis Céspedes OF Nelson Cruz OF A.J. Pollock",NA,"","",NA
2219,719779826,"kook47",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
2219,719855422,"Blomo3221",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B José Altuve 3B Josh Donaldson SS Eduardo Núñez OF Matt Kemp OF Hunter Pence OF David Peralta",NA,"","",NA
2219,719858395,"MrsBunch (2/2)",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Brandon Crawford OF José Bautista OF A.J. Pollock OF Chris Owings",NA,"","",NA
2219,719938289,"DarkBlue62",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
2219,719944988,"plord64 (2/40)",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS José Reyes OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
2219,719945005,"plord64 (19/40)",0,105.9,"P Marcus Stroman P Joe Musgrove C Jeff Mathis 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2219,719984607,"Joemoes (1/2)",0,105.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
2219,719985903,"ThatStunna (1/40)",0,105.9,"P Jaime García P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF George Springer OF David Peralta",NA,"","",NA
2219,720055516,"calsmash (3/3)",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2219,720060933,"Jets9288",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Freddie Freeman 2B Jean Segura 3B Jake Lamb SS Eduardo Núñez OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
2219,720089267,"rigg55",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Matt Kemp OF Carlos Beltrán",NA,"","",NA
2219,720108649,"newbutch777 (2/3)",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Matt Kemp OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
2219,720109191,"Tigjack (6/6)",0,105.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Freddie Freeman 2B Steve Pearce 3B Josh Donaldson SS Chris Owings OF Matt Kemp OF David Peralta OF A.J. Pollock",NA,"","",NA
2219,720164490,"burnie4488",0,105.9,"P Marcus Stroman P Joe Musgrove C Buster Posey 1B Marwin González 2B Jean Segura 3B Josh Donaldson SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2219,720170474,"srn828",0,105.9,"P Marcus Stroman P Joe Musgrove C Chris Herrmann 1B Freddie Freeman 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Nelson Cruz OF George Springer OF David Peralta",NA,"","",NA
2234,720047697,"9moneymaker9 (1/3)",0,105.85,"P Jaime García P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Carlos Correa OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
2235,719438184,"youdacao (1/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719438219,"youdacao (36/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2235,719438323,"youdacao (140/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719572085,"drafthero2015 (79/121)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Jean Segura 3B Eduardo Núñez SS Brandon Crawford OF George Springer OF Hunter Pence OF Chris Owings",NA,"","",NA
2235,719587111,"gelmashni",0,105.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Marwin González 2B Jean Segura 3B Kyle Seager SS Carlos Correa OF José Bautista OF Nelson Cruz OF George Springer",NA,"","",NA
2235,719590067,"juanshen (65/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Buster Posey 2B Daniel Descalso 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF Gorkys Hernández OF David Peralta",NA,"","",NA
2235,719590080,"juanshen (78/150)",0,105.65,"P Blake Snell P Joe Musgrove C Buster Posey 1B Brandon Belt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF David Peralta",NA,"","",NA
2235,719611952,"kidchristiansen (1/2)",0,105.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B Wilmer Flores 3B Josh Donaldson SS Carlos Correa OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2235,719647532,"sugarshack (1/3)",0,105.65,"P Blake Snell P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2235,719744969,"Awesemo (64/150)",0,105.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Jake Marisnick OF George Springer OF Gorkys Hernández",NA,"","",NA
2235,719744996,"Awesemo (91/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Freddie Freeman 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF David Peralta",NA,"","",NA
2235,719764443,"markcpro (1/2)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719769444,"fallfromgrace (52/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
2235,719769481,"fallfromgrace (89/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Asdrúbal Cabrera OF José Bautista OF Yoenis Céspedes OF George Springer",NA,"","",NA
2235,719820898,"windchimesRrude (14/80)",0,105.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Carlos Correa OF George Springer OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2235,719820957,"windchimesRrude (73/80)",0,105.65,"P Marcus Stroman P Blake Snell C Buster Posey 1B Brandon Belt 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719835620,"ChipotleAddict (10/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Brandon Crawford OF Nelson Cruz OF Mitch Haniger OF Hunter Pence",NA,"","",NA
2235,719868171,"sb624919 (1/3)",0,105.65,"P Marcus Stroman P Blake Snell C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Kyle Seager SS Jean Segura OF Kevin Kiermaier OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719884582,"Sauron",0,105.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Kendrys Morales 2B Robinson Canó 3B Josh Donaldson SS Eduardo Núñez OF Jay Bruce OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719887724,"SaahilSud (104/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF José Bautista OF Carlos Beltrán OF George Springer",NA,"","",NA
2235,719887743,"SaahilSud (123/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
2235,719888544,"bric75 (6/20)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Eduardo Núñez SS Carlos Correa OF Yoenis Céspedes OF Hunter Pence OF David Peralta",NA,"","",NA
2235,719894699,"m3deman",0,105.65,"P Marcus Stroman P Blake Snell C Chris Herrmann 1B Buster Posey 2B José Altuve 3B Wilmer Flores SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Hunter Pence",NA,"","",NA
2235,719906180,"CeeJimmy",0,105.65,"P Marcus Stroman P Matt Harvey C Russell Martin 1B Marwin González 2B Robinson Canó 3B Jake Lamb SS Carlos Correa OF Kevin Kiermaier OF Mallex Smith OF George Springer",NA,"","",NA
2235,719917693,"ql81 (37/50)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B José Altuve 3B Marwin González SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719931075,"Gil8992 (1/2)",0,105.65,"P Marcus Stroman P Blake Snell C Brian McCann 1B Paul Goldschmidt 2B Jean Segura 3B Danny Valencia SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719939554,"Gil8992 (2/2)",0,105.65,"P Marcus Stroman P Blake Snell C Brian McCann 1B Paul Goldschmidt 2B Jean Segura 3B Danny Valencia SS Carlos Correa OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2235,719944993,"plord64 (7/40)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Marwin González 2B José Altuve 3B Eduardo Núñez SS Brandon Crawford OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
2235,719975224,"vosy69er (1/3)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Josh Donaldson SS Eduardo Núñez OF Jay Bruce OF Yoenis Céspedes OF Carlos Beltrán",NA,"","",NA
2235,719977666,"Sweet77 (8/30)",0,105.65,"P Marcus Stroman P Blake Snell C Tyler Flowers 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Chris Owings",NA,"","",NA
2235,720008765,"leefuss",0,105.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2235,720011675,"nawmsayin (9/21)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B Kyle Seager SS Brandon Crawford OF Nelson Cruz OF Mitch Haniger OF Hunter Pence",NA,"","",NA
2235,720026370,"dgreenough",0,105.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Josh Donaldson SS Eduardo Núñez OF George Springer OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2235,720027076,"petteytheft89 (32/50)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B Robinson Canó 3B Kyle Seager SS Jean Segura OF Jarrod Dyson OF Mitch Haniger OF Hunter Pence",NA,"","",NA
2235,720040189,"Sweet77 (28/30)",0,105.65,"P Marcus Stroman P Blake Snell C Tyler Flowers 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF George Springer OF Chris Owings",NA,"","",NA
2235,720052631,"maxk3293",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B Robinson Canó 3B Kyle Seager SS Carlos Correa OF Mitch Haniger OF George Springer OF Hunter Pence",NA,"","",NA
2235,720064812,"knickgilman",0,105.65,"P Marcus Stroman P Matt Harvey C Chris Herrmann 1B Steve Pearce 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
2235,720067673,"tkoblow (101/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Jake Lamb SS Carlos Correa OF Yoenis Céspedes OF Gorkys Hernández OF A.J. Pollock",NA,"","",NA
2235,720067694,"tkoblow (122/150)",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Marwin González SS Carlos Correa OF Yoenis Céspedes OF Hunter Pence OF A.J. Pollock",NA,"","",NA
2235,720084060,"jbugz12",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Steve Pearce 2B Jean Segura 3B Josh Donaldson SS Asdrúbal Cabrera OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
2235,720097429,"Lunacy3 (8/50)",0,105.65,"P Matt Harvey P Joe Musgrove C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF José Bautista OF George Springer OF Gorkys Hernández",NA,"","",NA
2235,720130542,"Jalon33",0,105.65,"P Marcus Stroman P Matt Harvey C Brian McCann 1B Buster Posey 2B José Altuve 3B Wilmer Flores SS Asdrúbal Cabrera OF Jay Bruce OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
2235,720163771,"Bailey01 (3/3)",0,105.65,"P Matt Harvey P Joe Musgrove C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2235,720165302,"gmen4ever",0,105.65,"P Marcus Stroman P Matt Harvey C Travis d'Arnaud 1B Marwin González 2B José Altuve 3B José Reyes SS Carlos Correa OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
2235,720169977,"Reppepluc",0,105.65,"P Marcus Stroman P Matt Harvey C Buster Posey 1B Kendrys Morales 2B José Altuve 3B Kyle Seager SS Troy Tulowitzki OF Carlos Beltrán OF George Springer OF Hunter Pence",NA,"","",NA
2280,719744943,"Awesemo (38/150)",0,105.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Carlos Correa OF Jake Marisnick OF George Springer OF David Peralta",NA,"","",NA
2280,719805522,"shawnzhan (43/150)",0,105.6,"P Marcus Stroman P Robbie Ray C Tyler Flowers 1B Freddie Freeman 2B Wilmer Flores 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Matt Kemp OF Yoenis Céspedes",NA,"","",NA
2280,719805535,"shawnzhan (56/150)",0,105.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
2280,719868582,"gruven (2/6)",0,105.6,"P Joe Musgrove P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
2280,719892417,"dantron (2/3)",0,105.6,"P Marcus Stroman P Robbie Ray C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2280,719937554,"tow2nd2none",0,105.6,"P Marcus Stroman P Robbie Ray C Brian McCann 1B Paul Goldschmidt 2B José Altuve 3B Josh Donaldson SS Darwin Barney OF Carlos Beltrán OF George Springer OF A.J. Pollock",NA,"","",NA
2280,719955666,"reedy144 (1/4)",0,105.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B Marwin González SS Troy Tulowitzki OF George Springer OF A.J. Pollock OF Chris Owings",NA,"","",NA
2280,719964303,"Sweet77 (6/30)",0,105.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Ender Inciarte OF George Springer OF A.J. Pollock",NA,"","",NA
2280,720001918,"Sweet77 (18/30)",0,105.6,"P Joe Musgrove P Robbie Ray C Chris Herrmann 1B Paul Goldschmidt 2B José Altuve 3B Jake Lamb SS Carlos Correa OF Ender Inciarte OF George Springer OF A.J. Pollock",NA,"","",NA
2280,720017376,"Tigjack (2/6)",0,105.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Kendrys Morales 2B Robinson Canó 3B Kyle Seager SS Troy Tulowitzki OF Nelson Cruz OF David Peralta OF Chris Herrmann",NA,"","",NA
2280,720169155,"honnow12",0,105.6,"P Marcus Stroman P Robbie Ray C Jeff Mathis 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Jean Segura OF Nelson Cruz OF George Springer OF A.J. Pollock",NA,"","",NA
2280,720169633,"johnsmcc (2/3)",0,105.6,"P Marcus Stroman P Robbie Ray C Russell Martin 1B Paul Goldschmidt 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF David Peralta OF A.J. Pollock",NA,"","",NA
2292,719296544,"fighterbrah",0,105.45,"P Marcus Stroman P Jeff Samardzija C Brian McCann 1B Kendrys Morales 2B José Altuve 3B Josh Donaldson SS Troy Tulowitzki OF Matt Kemp OF Carlos Beltrán OF A.J. Pollock",NA,"","",NA
2292,719572031,"drafthero2015 (25/121)",0,105.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B Wilmer Flores 3B Josh Donaldson SS Dansby Swanson OF Matt Kemp OF Ender Inciarte OF Yoenis Céspedes",NA,"","",NA
2292,719745014,"Awesemo (109/150)",0,105.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Steve Pearce 3B Aaron Hill SS Eduardo Núñez OF José Bautista OF George Springer OF A.J. Pollock",NA,"","",NA
2292,719869466,"Rags11FSU (2/6)",0,105.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Brandon Belt 2B Wilmer Flores 3B Eduardo Núñez SS Asdrúbal Cabrera OF Yoenis Céspedes OF Carlos Beltrán OF George Springer",NA,"","",NA
2292,720002005,"tenaciousdjones (2/2)",0,105.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Freddie Freeman 2B Wilmer Flores 3B José Reyes SS Dansby Swanson OF Matt Kemp OF Yoenis Céspedes OF Nelson Cruz",NA,"","",NA
2292,720046919,"vengven (1/5)",0,105.45,"P Marcus Stroman P Jeff Samardzija C Buster Posey 1B Kendrys Morales 2B Steve Pearce 3B Josh Donaldson SS Troy Tulowitzki OF José Bautista OF Matt Kemp OF Nelson Cruz",NA,"","",NA
2298,719590087,"juanshen (85/150)",0,105.4,"P Blake Snell P Matt Harvey C Chris Herrmann 1B Buster Posey 2B José Altuve 3B Jake Lamb SS Chris Owings OF Jake Marisnick OF George Springer OF A.J. Pollock",NA,"","",NA
2298,719590096,"juanshen (94/150)",0,105.4,"P Blake Snell P Matt Harvey C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Yuli Gurriel SS Carlos Correa OF Jake Marisnick OF David Peralta OF A.J. Pollock",NA,"","",NA
2298,719590126,"juanshen (124/150)",0,105.4,"P Blake Snell P Matt Harvey C Chris Herrmann 1B Buster Posey 2B José Altuve 3B Jake Lamb SS Eduardo Núñez OF Gorkys Hernández OF David Peralta OF Chris Owings",NA,"","",NA
2298,719820962,"windchimesRrude (78/80)",0,105.4,"P Blake Snell P Matt Harvey C Carlos Ruiz 1B Brandon Belt 2B Robinson Canó 3B Marwin González SS Jean Segura OF Nelson Cruz OF Mitch Haniger OF Hunter Pence",NA,"","",NA
