Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Cobi Hamilton,,,WR,3000,PIT,MIA,28.0,PIT by 10,0%,29%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.5,2.7,0.4,8.4,4,6.4,4.8,4.8,0.3,9.2,4.4,1.5,0.0,0.0
Sammie Coates,,,WR,3000,PIT,MIA,28.0,PIT by 10,0%,29%,6%,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.1,3.5,2.3,4.1,3.0,0.4,8.9,5,1.0,6.7,6.7,-3.5,17.0,5.2,1.7,0.0,0.0
Rashawn Scott,,,WR,3000,MIA,@PIT,18.0,PIT by 10,1%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,,,WR,3000,MIA,@PIT,18.0,PIT by 10,1%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.4,0.4,-1.3,2.0,0.0,0.0,0.0,0.0
Leonte Carroo,,,WR,3000,MIA,@PIT,18.0,PIT by 10,1%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.6,0.4,4.8,1,2.8,2.4,2.4,-1.3,6.1,1.0,0.3,0.0,0.0
Demarcus Ayers,,,WR,3000,PIT,MIA,28.0,PIT by 10,0%,29%,6%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-6.0,6.5,6.5,0.0,1.0,4.1,0,8.0,8.0,8.0,-0.6,16.7,0.0,0.0,0.0,0.0
Jesse James,,,TE,3000,PIT,MIA,28.0,PIT by 10,0%,29%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,0.8,0.8,5.6,1,4.2,5.7,5.7,1.0,10.3,1.2,0.4,0.0,0.0
James Starks,,Q,RB,3000,GB,NYG,24.5,GB by 4.5,4%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,7.7,7.0,0.0,0.8,2.3,1.7,2.8,0.0,0.2,5.4,0,4.1,6.5,6.5,0.0,13.1,0.0,0.0,0.0,0.0
Shane Vereen,,,RB,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,-8%,0.0,0.0,0.0,0.0,0.0,4.3,6.6,0.0,1.4,4.8,3.7,3.8,0.0,0.4,4.9,0,7.5,8.0,8.0,2.4,13.6,0.0,0.0,0.0,0.0
Bobby Rainey,,,RB,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,1.5,0.4,0.0,3.7,1.3,2.3,0.3,0.1,6.1,1,1.8,3.7,3.7,-1.4,8.8,0.0,0.0,0.0,0.0
George Winn,,,RB,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Kerridge,,,RB,3000,GB,NYG,24.5,GB by 4.5,4%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,,,WR,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,13.0,0,0.0,0.5,0.5,-1.7,2.6,0.0,0.0,0.0,0.0
Tavarres King,,,WR,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.7,12.5,0,2.3,2.3,2.3,-0.4,5.1,0.0,0.0,0.0,0.0
Trevor Davis,,,WR,3000,GB,NYG,24.5,GB by 4.5,4%,-19%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.9,0.0,0.3,3.4,0,3.5,1.3,1.3,-2.8,5.4,0.0,0.0,0.0,0.0
Jeff Janis,,,WR,3000,GB,NYG,24.5,GB by 4.5,4%,-19%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,19.0,0.3,1.6,0.0,0.2,4.9,0,3.2,3.0,3.0,-0.9,6.9,0.0,0.0,0.0,0.0
Roger Lewis,,,WR,3000,NYG,@GB,20.0,GB by 4.5,13%,-13%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,0.6,0.1,5.1,1,0.6,3.2,3.2,-0.6,7.0,1.1,0.4,0.0,0.0
Ryan Griffin,,,TE,2900,HOU,OAK,20.5,HOU by 4,4%,8%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.6,3.5,0.4,6.0,6,6.5,6.6,6.6,2.0,11.1,5.1,1.8,0.0,0.0
Will Tye,,,TE,2800,NYG,@GB,20.0,GB by 4.5,13%,-13%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.4,4.2,0.5,5.6,7,7.5,5.8,5.8,3.4,8.2,7.5,2.7,0.0,0.0
Mychal Rivera,,,TE,2500,OAK,@HOU,16.5,HOU by 4,-16%,-8%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.5,0.9,0.5,7.7,2,3.7,4.3,4.3,0.7,8.0,1.4,0.6,0.0,0.0
Clive Walford,,,TE,2500,OAK,@HOU,16.5,HOU by 4,-16%,-8%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.5,3.0,0.6,6.9,5,5.0,5.8,5.8,1.4,10.1,4.1,1.6,0.0,0.0
Stephen Anderson,,,TE,2500,HOU,OAK,20.5,HOU by 4,4%,8%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.8,1.1,0.3,5.8,2,1.2,2.9,2.9,0.4,5.4,1.7,0.7,0.0,0.0
Clay Harbor,,,TE,2500,DET,@SEA,17.5,SEA by 8,-5%,-15%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,6.3,0,2.5,2.5,2.5,0.8,4.1,0.0,0.0,0.0,0.0
Matthew Mulligan,,,TE,2500,DET,@SEA,17.5,SEA by 8,-5%,-15%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0
Luke Willson,,,TE,2500,SEA,DET,25.5,SEA by 8,1%,-2%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.1,0.9,0.3,6.1,2,8.2,4.0,4.0,0.0,8.0,1.5,0.6,0.0,0.0
Jerell Adams,,Q,TE,2500,NYG,@GB,20.0,GB by 4.5,13%,-13%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,1.3,0.1,5.8,2,3.3,3.8,3.8,0.6,7.0,2.1,0.8,0.0,0.0
Nick Vannett,,,TE,2500,SEA,DET,25.5,SEA by 8,1%,-2%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,8.0,0,2.1,2.1,2.1,-0.2,4.3,0.0,0.0,0.0,0.0
David Johnson,,,TE,2500,PIT,MIA,28.0,PIT by 10,0%,29%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1,7.3,0,1.6,1.5,1.5,0.4,2.7,0.0,0.0,0.0,0.0
MarQueis Gray,,,TE,2500,MIA,@PIT,18.0,PIT by 10,1%,-8%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,1.3,0.3,10.2,2,4.0,3.9,3.9,0.6,7.3,2.7,1.1,0.0,0.0
Dion Sims,,,TE,2500,MIA,@PIT,18.0,PIT by 10,1%,-8%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,3.5,0.5,7.3,6,7.4,5.8,5.8,-0.1,11.7,5.9,2.4,0.0,0.0
Xavier Grimble,,,TE,2500,PIT,MIA,28.0,PIT by 10,0%,29%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.6,1.2,0.1,5.6,2,4.2,4.4,4.4,0.9,7.8,1.9,0.8,0.0,0.0
Dominique Jones,,,TE,2500,MIA,@PIT,18.0,PIT by 10,1%,-8%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2,6.1,0,5.0,3.8,3.8,-1.5,9.1,0.0,0.0,0.0,0.0
Thomas Duarte,,,TE,2500,MIA,@PIT,18.0,PIT by 10,1%,-8%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Donnell,,,TE,2500,NYG,@GB,20.0,GB by 4.5,13%,-13%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.5,4.2,0,3.4,4.9,4.9,0.9,8.8,0.0,0.0,0.0,0.0
Richard Rodgers,,,TE,2500,GB,NYG,24.5,GB by 4.5,4%,-19%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.1,2.3,0.4,5.8,4,4.8,4.6,4.6,1.0,8.2,3.9,1.6,0.0,0.0
Brandon Williams,,,TE,2500,SEA,DET,25.5,SEA by 8,1%,-2%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,12.0,0,2.8,2.8,2.8,2.5,3.1,0.0,0.0,0.0,0.0
