Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Philadelphia Eagles,1,D,3000,PHI,GB,21.8,PHI by 3.5,2.4,0.8,0.8,278,101,24.7,7.0,4.0,8.8,9.8,0.5,17.0,8.8,2.9,0.0,0.0
Detroit Lions,1,D,3000,DET,MIN,20.0,DET by 2,2.6,0.4,0.2,243,70,18.7,6.2,10.7,6.4,6.6,1.3,11.4,6.1,2.0,0.0,0.0
Dallas Cowboys,3,D,2900,DAL,WAS,23.8,DAL by 5.5,1.4,0.6,0.7,312,118,25.4,4.9,3.3,4.8,5.2,2.0,7.6,8.0,2.8,0.0,0.0
Atlanta Falcons,2,D,2900,ATL,ARI,22.8,ATL by 4,3.1,0.7,1.2,283,111,22.0,10.7,4.0,5.1,6.0,0.9,9.4,8.4,2.9,0.0,0.0
Tennessee Titans,11,D,2800,TEN,@CHI,17.8,TEN by 6,2.1,1.0,0.7,259,98,15.1,8.7,5.0,4.5,5.2,1.3,7.7,7.2,2.6,0.0,0.0
Cincinnati Bengals,,D,2800,CIN,@BAL,22.3,BAL by 3.5,2.0,0.5,0.9,265,87,19.9,6.4,5.7,6.9,5.5,2.4,11.5,7.2,2.6,0.0,0.0
Pittsburgh Steelers,8,D,2800,PIT,@IND,20.8,PIT by 8.5,3.5,0.4,0.8,283,96,25.7,7.4,9.0,7.1,5.8,0.3,14.0,7.8,2.8,0.0,0.0
New Orleans Saints,5,D,2800,NO,LA,18.3,NO by 8,2.4,0.5,1.1,230,85,14.3,10.4,7.0,4.4,4.0,0.0,8.9,10.4,3.7,0.0,0.0
Green Bay Packers,,D,2800,GB,@PHI,25.3,PHI by 3.5,2.1,0.7,0.7,234,118,23.5,5.6,0.3,6.0,4.4,1.5,10.5,5.6,2.0,0.0,0.0
Chicago Bears,1,D,2700,CHI,TEN,23.8,TEN by 6,1.7,0.5,0.7,254,142,25.5,7.7,5.3,5.5,5.8,1.9,9.1,5.2,1.9,0.0,0.0
San Diego Chargers,1,D,2700,SD,@HOU,21.8,SD by 2.5,1.8,0.6,1.0,206,122,17.5,7.8,10.0,7.8,8.0,3.5,12.0,8.0,3.0,0.0,0.0
Arizona Cardinals,1,D,2700,ARI,@ATL,26.8,ATL by 4,2.4,0.3,0.5,325,108,30.2,3.0,5.0,9.6,9.3,0.5,18.6,7.6,2.8,0.0,0.0
Carolina Panthers,,D,2600,CAR,@OAK,26.3,OAK by 3.5,1.1,0.4,0.4,280,118,27.2,2.2,9.3,9.9,8.0,2.3,17.6,6.0,2.3,0.0,0.0
Houston Texans,3,D,2600,HOU,SD,24.3,SD by 2.5,2.5,1.3,1.1,289,103,26.8,9.2,6.3,8.1,5.8,-0.1,16.3,6.1,2.3,0.0,0.0
New York Jets,,D,2500,NYJ,NE,27.3,NE by 7.5,2.0,0.7,0.1,281,118,27.1,3.5,5.3,5.3,3.9,1.7,8.8,6.6,2.6,0.0,0.0
Washington Redskins,,D,2500,WAS,@DAL,29.3,DAL by 5.5,1.3,0.6,0.2,265,157,28.5,1.8,6.3,6.8,6.3,2.7,10.9,5.0,2.0,0.0,0.0
San Francisco 49ers,,D,2400,SF,@MIA,26.8,MIA by 7.5,2.4,0.6,0.8,229,118,21.2,6.9,2.3,4.5,4.2,-0.2,9.2,5.0,2.1,0.0,0.0
Los Angeles Rams,2,D,2400,LA,@NO,26.3,NO by 8,1.6,0.8,0.8,328,105,28.5,6.3,8.7,7.6,7.9,2.1,13.0,7.6,3.2,0.0,0.0
Jacksonville Jaguars,,D,2400,JAX,@BUF,26.3,BUF by 8.5,2.6,0.6,0.4,198,158,23.5,5.2,5.0,4.2,3.1,-2.0,10.4,5.5,2.3,0.0,0.0
Indianapolis Colts,,D,2400,IND,PIT,29.3,PIT by 8.5,1.4,0.2,0.8,281,96,23.2,3.9,7.0,6.5,5.0,1.5,11.5,5.0,2.1,0.0,0.0
Tampa Bay Buccaneers,,D,2300,TB,SEA,25.3,SEA by 5,2.0,0.4,0.3,284,85,21.3,5.7,9.7,5.8,7.3,-0.5,12.0,6.4,2.8,0.0,0.0
Cleveland Browns,1,D,2200,CLE,NYG,25.8,NYG by 6.5,1.3,1.0,1.0,271,77,19.8,6.3,0.7,3.3,3.0,-1.3,8.0,4.8,2.2,0.0,0.0
