"Player.Name","Likes","Inj","Pos","Salary","Team","Opp","Vegas.Pts","Vegas.Spread","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Pass.Att","S.Pass.Att","Proj.Pass.Att","Red.Zone.Pass.Att","Yards.Per.Pass.Att","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","Projected.Usage","L3.FP","L16.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Cardale Jones",NA,"","QB",5000,"BUF","@CIN",22.5,"CIN by 2.5","3%","9%","17%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nick Foles",NA,"","QB",5000,"KC","TB",25.8,"KC by 7","7%","10%","11%",27.5,27.5,0.3,7.5,7.5,2,2,0,0,-1,0,0,0,0,0,0,14,14,14,10,18,0,0,0,0
"Mike Glennon",NA,"","QB",5000,"TB","@KC",18.8,"KC by 7","-2%","14%","2%",11,11,0.4,3,6.8,0,0,0,0,0,0,0,0,0,0,1,9,9,9,9,9,0,0,0,0
"Ryan Griffin",NA,"","QB",5000,"TB","@KC",18.8,"KC by 7","-2%","14%","2%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Bray",NA,"","QB",5000,"KC","TB",25.8,"KC by 7","7%","10%","11%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Charcandrick West",NA,"","RB",5000,"KC","TB",25.8,"KC by 7","7%","10%","7%",0,0,0,0,0,9.7,6,5.3,0.4,3.8,3.3,3,2.1,0.3,3.5,12,7.5,5.7,5.7,2.5,8.9,6.4,1.3,0,0
"Josh Johnson",NA,"","QB",5000,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","-4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Nassib",NA,"","QB",5000,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","-4%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Matt Barkley",NA,"","QB",5000,"CHI","@NYG",17.5,"NYG by 7","6%","-14%","-23%",15,15,0.4,0,5.4,1,1,0,0,-1,0,0,0,0,0,1,1.1,1.1,1.1,1.1,1.1,0,0,0,0
"Derek Anderson",NA,"","QB",5000,"CAR","NO",28,"CAR by 3.5","15%","1%","9%",17.3,17.3,0.3,3,8.7,0.3,0.3,0,0,4,0,0,0,0,0,0,7.8,7.8,7.8,0.4,15.2,0,0,0,0
"Drew Stanton",NA,"","QB",5000,"ARI","@MIN",19,"MIN by 2.5","-13%","-9%","-23%",13.3,11,0.4,0.3,4.2,1,0.8,0,0,-1,0,0,0,0,0,1,4.2,3.3,3.3,-3.1,9.6,0,0,0,0
"Taylor Heinicke",NA,"","QB",5000,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-21%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt Moore",NA,"","QB",5000,"MIA","@LA",19.3,"LA by 1","-10%","-4%","-16%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Case Keenum",NA,"","QB",5000,"LA","MIA",20.3,"LA by 1","-4%","20%","-2%",43,34.8,0.3,4.3,6.9,2,2.2,0,0.2,2.5,0,0,0,0,0,0,11.5,13.9,13.9,5.3,22.5,0,0,0,0
"Sean Mannion",NA,"","QB",5000,"LA","MIA",20.3,"LA by 1","-4%","20%","-2%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jared Goff",NA,"","QB",5000,"LA","MIA",20.3,"LA by 1","-4%","20%","-2%",0,0,29.6,0,0,0,0,1.9,0,0,0,0,0,0,0,52,0,0,0,0,0,13,2.6,0,0
"Todd Gurley",3,"Q","RB",5000,"LA","MIA",20.3,"LA by 1","-4%","20%","-14%",0,0,0,0,0,16,18.6,21.3,2.6,3.1,4.3,3.7,1.8,0.8,6.1,38,11.6,12.7,12.7,7.6,17.9,14.8,3,0,0
"Christian Ponder",NA,"","QB",5000,"SF","NE",20,"NE by 11","3%","-6%","2%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blaine Gabbert",NA,"","QB",5000,"SF","NE",20,"NE by 11","3%","-6%","2%",26.3,30,0.3,3.4,5.9,9,7.8,0,1.2,4.4,0,0.2,0,0,-16,1,13.7,15.6,15.6,8.9,22.4,0,0,0,0
"Jimmy Garoppolo",NA,"","QB",5000,"NE","@SF",31,"NE by 11","-3%","68%","5%",9.3,15.3,0.3,0.8,8.2,1,1.8,0,0.3,1.1,0,0.3,0,0,3,0,7,9.3,9.3,-1.9,20.4,0,0,0,0
"Chase Daniel",NA,"","QB",5000,"PHI","@SEA",18.3,"SEA by 6.5","-1%","-10%","-13%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Trevone Boykin",NA,"","QB",5000,"SEA","PHI",24.8,"SEA by 6.5","-9%","-6%","-18%",9,9,0.3,4,7.2,2,2,0,0,-1,0,0,0,0,0,1,5.4,5.4,5.4,5.4,5.4,0,0,0,0
"Carson Wentz",NA,"","QB",5000,"PHI","@SEA",18.3,"SEA by 6.5","-1%","-10%","-13%",42,34.6,30.2,5.7,6.8,3,3,2.8,0.6,1.7,0,0,0,0,0,56,12.1,14,14,8.5,19.6,14.4,2.9,0,0
"Colt McCoy",NA,"","QB",5000,"WAS","GB",26,"WAS by 3","3%","-20%","-1%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Brett Hundley",NA,"","QB",5000,"GB","@WAS",23,"WAS by 3","2%","8%","-9%",4,4,0.4,0,2,0,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0.3,0.3,0.3,0,0,0,0
"Nate Sudfeld",NA,"","QB",5000,"WAS","GB",26,"WAS by 3","3%","-20%","-1%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Weeden",NA,"","QB",5000,"HOU","@OAK",19.5,"OAK by 6","11%","7%","10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt McGloin",NA,"","QB",5000,"OAK","HOU",25.5,"OAK by 6","-20%","13%","-25%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tom Savage",NA,"","QB",5000,"HOU","@OAK",19.5,"OAK by 6","11%","7%","10%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Connor Cook",NA,"","QB",5000,"OAK","HOU",25.5,"OAK by 6","-20%","13%","-25%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shaun Hill",NA,"","QB",5000,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-21%",33,33,0.7,0,7.2,2,2,0,0,4,0,0,0,0,0,1,10.2,10.2,10.2,10.2,10.2,0,0,0,0
"Robert Woods",6,"Q","WR",4900,"BUF","@CIN",22.5,"CIN by 2.5","3%","9%","-9%",0,0,0,0,0,0.3,0.1,0,0,6,8.7,7.1,6.9,0.9,7.9,12,18.1,11.7,11.7,3,20.4,11.6,2.4,0,0
"Carlos Hyde",1,"","RB",4900,"SF","NE",20,"NE by 11","3%","-6%","-4%",0,0,0,0,0,16.3,17.4,14.9,3.3,3.6,2.3,2.1,2.5,0.3,4.4,29,10,14.8,14.8,4.3,25.4,12,2.4,0,0
"DeSean Jackson",4,"Q","WR",4800,"WAS","GB",26,"WAS by 3","3%","-20%","0%",0,0,0,0,0,0,0,0,0,0,8,7,5.9,0.8,7.4,10,8.6,10.1,10.1,3.6,16.6,12.3,2.6,0,0
"James White",1,"","RB",4800,"NE","@SF",31,"NE by 11","-3%","68%","44%",0,0,0,0,0,1.3,3.1,3.9,0,4,4.7,5.2,4.2,0.3,6.2,12,7.9,10.1,10.1,3,17.2,11.9,2.5,0,0
"Alfred Morris",NA,"","RB",4700,"DAL","BAL",26.5,"DAL by 7.5","-13%","-33%","-23%",0,0,0,0,0,8,6.3,4.6,0.6,3.6,0.3,0.4,0.7,0,2,9,3,3.9,3.9,1.1,6.8,3.5,0.7,0,0
"Travis Kelce",8,"","TE",4700,"KC","TB",25.8,"KC by 7","7%","10%","-8%",0,0,0,0,0,0,0,0,0,0,7.7,6.4,6,1.3,8,10,15,12.4,12.4,5.3,19.5,12.5,2.7,0,0
"Sterling Shepard",6,"","WR",4700,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","17%",0,0,0,0,0,0,0,0,0,0,6.7,6.8,6.7,0.4,7,11,12.5,12.1,12.1,5.8,18.3,11.6,2.5,0,0
"J.J. Nelson",0,"","WR",4700,"ARI","@MIN",19,"MIN by 2.5","-13%","-9%","-26%",0,0,0,0,0,0.3,0.4,0.8,0.1,9,8.3,4.4,5,0.4,7.8,9,14.5,7.9,7.9,-1.7,17.4,9.5,2,0,0
"Chris Hogan",NA,"O","WR",4700,"NE","@SF",31,"NE by 11","-3%","68%","6%",0,0,0,0,0,0,0.1,0,0,2,3,3.3,0,0.2,13,0,7.5,8,8,0.2,15.9,0,0,0,0
"Tim Hightower",NA,"","RB",4700,"NO","@CAR",24.5,"CAR by 3.5","10%","-26%","-19%",0,0,0,0,0,19,8.4,9.4,1.7,3.9,2,0.9,2.1,0.3,6.9,18,13,5.6,5.6,-0.7,11.8,8.8,1.9,0,0
"Corey Coleman",4,"","WR",4700,"CLE","PIT",17.8,"PIT by 8","9%","-4%","-8%",0,0,0,0,0,0,0,0.2,0,0,6.7,6.3,7.5,0.8,9.2,13,14.1,12.8,12.8,0.9,24.7,13.9,3,0,0
"Giovani Bernard",2,"","RB",4600,"CIN","BUF",25,"CIN by 2.5","1%","2%","-9%",0,0,0,0,0,11.7,9.3,8.7,1.4,3.8,2.7,4.8,4.1,0.7,6.9,22,12,12.8,12.8,5.6,20,11.5,2.5,0,0
"Darren Sproles",2,"","RB",4500,"PHI","@SEA",18.3,"SEA by 6.5","-1%","-10%","-7%",0,0,0,0,0,10,6.8,4.3,1.2,5,8.7,5.2,3.4,1,6.3,13,13.7,11.4,11.4,3.9,18.8,7.6,1.7,0,0
"Tyreek Hill",16,"","WR",4500,"KC","TB",25.8,"KC by 7","7%","10%","6%",0,0,0,0,0,1.3,1,0,0,6.3,8,4.6,6.6,0.8,7.9,11,15.9,10.4,10.4,3.5,17.4,12.3,2.7,0,0
"Jeremy Hill",1,"","RB",4400,"CIN","BUF",25,"CIN by 2.5","1%","2%","-9%",0,0,0,0,0,14.7,13.2,13.9,2,4.7,1,1.2,0.9,0.1,5.5,25,18.4,12,12,3.1,21,9.4,2.1,0,0
"Rob Kelley",14,"","RB",4400,"WAS","GB",26,"WAS by 3","3%","-20%","-14%",0,0,0,0,0,15.7,8.6,17.2,1.6,4.8,1.3,0.6,1.4,0.3,-0.3,31,11.3,6.1,6.1,0.6,11.6,10.4,2.4,0,0
"Terrance West",NA,"","RB",4400,"BAL","@DAL",19,"DAL by 7.5","4%","-23%","-19%",0,0,0,0,0,14.7,14.7,11.3,2,3.9,1.7,2.2,0.9,0.4,3.9,20,4.5,10.2,10.2,1.5,18.9,7.4,1.7,0,0
"Eli Rogers",7,"","WR",4300,"PIT","@CLE",25.8,"PIT by 8","9%","34%","15%",0,0,0,0,0,0,0,0,0,0,6.7,5.8,4.9,0.7,8,8,13.7,11,11,3.9,18.1,9,2.1,0,0
"Thomas Rawls",1,"","RB",4300,"SEA","PHI",24.8,"SEA by 6.5","-9%","-6%","-15%",0,0,0,0,0,9.5,9.5,7.2,1,1.3,3,3,1.8,0.5,6.8,16,6.3,6.3,6.3,2.8,9.8,5.9,1.4,0,0
"Alfred Blue",1,"O","RB",4300,"HOU","@OAK",19.5,"OAK by 6","11%","7%","3%",0,0,0,0,0,9,5.1,0,0.4,4.9,1,0.4,0,0.1,1,0,3.9,2.5,2.5,0.9,4.2,0,0,0,0
"Ryan Mathews",NA,"","RB",4200,"PHI","@SEA",18.3,"SEA by 6.5","-1%","-10%","-7%",0,0,0,0,0,9.3,10.6,14.5,3,4.2,1.3,1.2,1.1,0.3,8.5,26,16.5,12.3,12.3,2.8,21.8,8.1,1.9,0,0
"C.J. Prosise",26,"","RB",4200,"SEA","PHI",24.8,"SEA by 6.5","-9%","-6%","-15%",0,0,0,0,0,8,5.2,11,1.2,3.7,4,3.2,4,0.4,12.7,26,13,9,9,0,18,12.8,3,0,0
"James Starks",12,"","RB",4200,"GB","@WAS",23,"WAS by 3","2%","8%","9%",0,0,0,0,0,6.7,6.2,13.5,0.8,2.4,4,2.8,2.6,0.4,4.4,26,7.8,5.7,5.7,0.7,10.7,13.2,3.1,0,0
"Cameron Artis-Payne",NA,"O","RB",4200,"CAR","NO",28,"CAR by 3.5","15%","1%","21%",0,0,0,0,0,12,12,0,1,4,0.3,0.3,0,0,11,0,9.5,9.5,9.5,-0.4,19.4,0,0,0,0
"Kendall Wright",1,"","WR",4200,"TEN","@IND",24.8,"IND by 3","13%","7%","-1%",0,0,0,0,0,0.3,0.1,0,0,15,4.3,4.3,4.3,0.3,10.8,7,12.4,10.8,10.8,0.3,21.4,7.6,1.8,0,0
"Mike Gillislee",NA,"","RB",4100,"BUF","@CIN",22.5,"CIN by 2.5","3%","9%","3%",0,0,0,0,0,8.3,4.7,5.4,0.6,6,1.7,1,0.7,0.1,4.4,10,10.7,7.5,7.5,1.7,13.3,4.6,1.1,0,0
"Eric Ebron",10,"","TE",4100,"DET","JAX",26.5,"DET by 5.5","-18%","16%","-19%",0,0,0,0,0,0,0,0,0,0,7.7,7.2,5.6,0.5,8.9,9,13.1,12.7,12.7,9.3,16.1,10.3,2.5,0,0
"John Brown",2,"","WR",4100,"ARI","@MIN",19,"MIN by 2.5","-13%","-9%","-26%",0,0,0,0,0,0.3,0.1,0.8,0,10,5,6.6,5,0.5,7.2,9,10.4,9.8,9.8,1,18.5,9.9,2.4,0,0
"DeVante Parker",1,"","WR",4100,"MIA","@LA",19.3,"LA by 1","-10%","-4%","0%",0,0,0,0,0,0,0,0,0,0,5.3,6,6.8,0.5,8.5,11,8.7,10.3,10.3,3.4,17.3,12.4,3,0,0
"Allen Hurns",3,"","WR",4100,"JAX","@DET",21,"DET by 5.5","3%","0%","2%",0,0,0,0,0,0,0,0,0,0,7.3,7.4,6.4,1.2,6.8,11,8.7,10.1,10.1,3.6,16.5,12,2.9,0,0
"Cameron Meredith",12,"","WR",4100,"CHI","@NYG",17.5,"NYG by 7","6%","-14%","-2%",0,0,0,0,0,0,0.1,0,0.1,6,2,5.9,5.6,0.7,9.3,9,5.9,12,12,0.5,23.5,10.1,2.5,0,0
"Brandon LaFell",0,"","WR",4000,"CIN","BUF",25,"CIN by 2.5","1%","2%","-4%",0,0,0,0,0,0,0.1,0,0,-2,3,5.1,4.5,0.9,8.4,8,7.3,10.2,10.2,2,18.3,7,1.8,0,0
"Michael Floyd",1,"","WR",4000,"ARI","@MIN",19,"MIN by 2.5","-13%","-9%","-26%",0,0,0,0,0,0,0,0,0,0,5,6.1,6,0.9,7.3,9,13.3,10.1,10.1,5.1,15.1,10.6,2.6,0,0
"Benny Cunningham",NA,"","RB",4000,"LA","MIA",20.3,"LA by 1","-4%","20%","-14%",0,0,0,0,0,4,2.3,4.2,0.3,5.3,4,2.3,2.7,0.3,4.6,11,6.3,4,4,0.8,7.2,8.2,2,0,0
"DuJuan Harris",NA,"","RB",4000,"SF","NE",20,"NE by 11","3%","-6%","-4%",0,0,0,0,0,8.7,8.7,5.5,0.3,4.3,2.7,2.7,2.2,0.3,12.6,13,11.1,11.1,11.1,-0.7,22.9,6.6,1.6,0,0
"Marqise Lee",1,"","WR",4000,"JAX","@DET",21,"DET by 5.5","3%","0%","2%",0,0,0,0,0,0.7,0.2,0.2,0,8.5,5.7,6.1,6.1,0.7,8.9,11,8.4,10.1,10.1,4.6,15.6,9.1,2.3,0,0
"Jeremy Langford",NA,"","RB",4000,"CHI","@NYG",17.5,"NYG by 7","6%","-14%","-11%",0,0,0,0,0,1.7,6.6,4.4,0.8,4,3,3,2.4,0,3.2,11,5.1,7.8,7.8,3.3,12.3,5,1.3,0,0
"Isaiah Crowell",7,"","RB",3900,"CLE","PIT",17.8,"PIT by 8","9%","-4%","28%",0,0,0,0,0,8.7,12,13.1,1.8,4.5,3.7,2.8,2.5,0.1,8.4,26,11.1,13.5,13.5,6.1,20.8,13.1,3.4,0,0
"Sammie Coates",1,"","WR",3900,"PIT","@CLE",25.8,"PIT by 8","9%","34%","15%",0,0,0,0,0,0,0.2,0,0,2.5,2.3,4.7,1.2,0.4,10.1,2,0.5,8.7,8.7,-2.6,19.9,2.5,0.6,0,0
"Kenneth Dixon",3,"","RB",3900,"BAL","@DAL",19,"DAL by 7.5","4%","-23%","-19%",0,0,0,0,0,5.3,4.2,6.1,0.2,2.9,3.3,2.6,3.5,0.2,3.7,16,5.7,4.2,4.2,-0.8,9.2,8.5,2.2,0,0
"Peyton Barber",NA,"","RB",3900,"TB","@KC",18.8,"KC by 7","-2%","14%","-8%",0,0,0,0,0,8,7.8,5.8,0.8,4.1,1.7,1,1.4,0.4,4.8,11,4.5,5.7,5.7,-0.5,11.8,5.1,1.3,0,0
"Russell Shepard",NA,"Q","WR",3900,"TB","@KC",18.8,"KC by 7","-2%","14%","9%",0,0,0,0,0,0,0.2,0,0,9,3,2.2,3.6,0.7,9.5,6,9.7,5.9,5.9,-1.5,13.2,4.4,1.1,0,0
"Adam Humphries",0,"","WR",3900,"TB","@KC",18.8,"KC by 7","-2%","14%","9%",0,0,0,0,0,0.3,0.3,0,0,5,6.3,5.9,5.4,0.4,7.2,9,11.4,9.5,9.5,3.1,16,9.9,2.5,0,0
"Ka'Deem Carey",NA,"","RB",3900,"CHI","@NYG",17.5,"NYG by 7","6%","-14%","-11%",0,0,0,0,0,4.7,3.9,3.6,0.3,4,0.7,0.7,0.6,0.1,8.6,7,3.2,2.7,2.7,0.4,5.1,2.8,0.7,0,0
"Paul Perkins",1,"","RB",3900,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","-27%",0,0,0,0,0,8,5,9.3,0.7,3.4,2.3,2.3,2.2,0,8.6,19,4.5,5.2,5.2,2.2,8.2,8.7,2.2,0,0
"Kyle Rudolph",1,"","TE",3900,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-57%",0,0,0,0,0,0,0,0,0,0,5.7,7.2,5.8,1.1,6,10,11,11.8,11.8,6.4,17.2,10.1,2.6,0,0
"Damien Williams",NA,"","RB",3900,"MIA","@LA",19.3,"LA by 1","-10%","-4%","-13%",0,0,0,0,0,3.7,2.9,4.1,0.6,4.1,1.7,2,1.6,0.6,9.7,10,9.8,8.4,8.4,4.5,12.3,5,1.3,0,0
"Ted Ginn",1,"","WR",3900,"CAR","NO",28,"CAR by 3.5","15%","1%","4%",0,0,0,0,0,0.3,0.8,0,0,5.3,7,5.2,4.7,0.1,7,8,9.6,7.1,7.1,3.3,10.8,9.4,2.4,0,0
"Pierre Garcon",5,"","WR",3900,"WAS","GB",26,"WAS by 3","3%","-20%","0%",0,0,0,0,0,0,0,0,0,0,7.3,7.2,5.5,1.1,7.3,9,10.3,10.6,10.6,6.3,14.9,10.5,2.7,0,0
"DeAndre Washington",1,"","RB",3900,"OAK","HOU",25.5,"OAK by 6","-20%","13%","-2%",0,0,0,0,0,6.7,6.9,5.9,0.4,4.9,1,1.8,1,0,4.5,11,3.6,5.5,5.5,3.2,7.8,5.4,1.4,0,0
"Tavon Austin",3,"","WR",3900,"LA","MIA",20.3,"LA by 1","-4%","20%","3%",0,0,0,0,0,1.3,1.8,2.4,0.3,4.6,8,8.1,6,0.9,4.6,14,10.1,10.2,10.2,2.4,18,11,2.8,0,0
"Duke Johnson",0,"","RB",3800,"CLE","PIT",17.8,"PIT by 8","9%","-4%","28%",0,0,0,0,0,3.7,5,5.9,0.3,5.1,5,5.4,4,0.3,6.3,17,10.1,10.3,10.3,5.6,15.1,11.2,2.9,0,0
"Cameron Brate",4,"","TE",3800,"TB","@KC",18.8,"KC by 7","-2%","14%","-35%",0,0,0,0,0,0,0,0,0,0,6,5.6,5,1.1,7.5,8,16,11.4,11.4,4.6,18.2,9.9,2.6,0,0
"Zach Miller",16,"","TE",3800,"CHI","@NYG",17.5,"NYG by 7","6%","-14%","-1%",0,0,0,0,0,0,0,0,0,0,7.3,6.8,6.5,0.8,7,11,9.7,11.6,11.6,4.4,18.8,12.7,3.3,0,0
"Matt Asiata",NA,"","RB",3800,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-31%",0,0,0,0,0,10.7,8.9,11.2,2.4,3,2.7,2.6,2.3,0,6.5,22,8.1,8.3,8.3,2.6,14,9.6,2.5,0,0
"Adam Thielen",1,"","WR",3800,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-14%",0,0,0,0,0,0.3,0.1,0,0,11,5,5,4.1,0.6,10.1,7,10,10.4,10.4,3.1,17.7,8.1,2.1,0,0
"Anquan Boldin",2,"","WR",3800,"DET","JAX",26.5,"DET by 5.5","-18%","16%","-6%",0,0,0,0,0,0,0,0,0,0,3.7,5.3,4.7,1,6,8,7.4,10.4,10.4,5.2,15.6,8.7,2.3,0,0
"Victor Cruz",1,"","WR",3700,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","17%",0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.4,0.6,9,9,7.4,8.5,8.5,4.1,12.8,9.2,2.5,0,0
"Wendell Smallwood",NA,"","RB",3700,"PHI","@SEA",18.3,"SEA by 6.5","-1%","-10%","-7%",0,0,0,0,0,5.3,5.5,6.3,0.5,4.7,0.3,0.5,0.3,0,3.5,11,2.7,4.2,4.2,-1,9.5,3.5,0.9,0,0
"Devin Funchess",NA,"","WR",3700,"CAR","NO",28,"CAR by 3.5","15%","1%","4%",0,0,0,0,0,0,0,0,0,0,4.3,4,4.1,0.5,7.3,7,8.4,7.2,7.2,2,12.3,6.7,1.8,0,0
"Martellus Bennett",31,"Q","TE",3700,"NE","@SF",31,"NE by 11","-3%","68%","-2%",0,0,0,0,0,0,0.1,0,0,6,4.7,5.2,6.6,0.7,10.7,10,9.7,13.6,13.6,3,24.1,12.7,3.4,0,0
"Rashad Jennings",6,"","RB",3600,"NYG","CHI",24.5,"NYG by 7","-1%","-8%","-27%",0,0,0,0,0,13,13.2,13.4,1,3.2,4,3.3,2.9,0,4.8,27,11.2,9.3,9.3,6,12.6,12.6,3.5,0,0
"Chris Ivory",0,"","RB",3600,"JAX","@DET",21,"DET by 5.5","3%","0%","-13%",0,0,0,0,0,10.3,9.6,9.4,1,4,2,2,1.1,0,2.2,18,7.3,6.7,6.7,2.2,11.1,6.2,1.7,0,0
"Tyler Lockett",2,"","WR",3600,"SEA","PHI",24.8,"SEA by 6.5","-9%","-6%","-3%",0,0,0,0,0,0.3,0.2,0,0,7.5,4,3.8,4,0.4,8.4,7,7.1,5.7,5.7,1.4,9.9,8.2,2.3,0,0
"Chris Thompson",4,"","RB",3600,"WAS","GB",26,"WAS by 3","3%","-20%","-14%",0,0,0,0,0,7.7,5.4,5,0.3,4.7,5,3.8,3.6,0.3,6.5,14,11,9.6,9.6,5.2,14,8.6,2.4,0,0
"Dennis Pitta",3,"","TE",3600,"BAL","@DAL",19,"DAL by 7.5","4%","-23%","11%",0,0,0,0,0,0,0,0,0,0,6.3,7.3,7.3,0.7,5.7,12,6.7,9.6,9.6,4.1,15.1,11.5,3.2,0,0
"Kenny Stills",NA,"Q","WR",3600,"MIA","@LA",19.3,"LA by 1","-10%","-4%","0%",0,0,0,0,0,0,0,0,0,0,4,4,4.6,0.2,10.4,8,12.9,9.3,9.3,1.4,17.1,7.6,2.1,0,0
"Dwayne Washington",NA,"","RB",3500,"DET","JAX",26.5,"DET by 5.5","-18%","16%","-6%",0,0,0,0,0,7.3,5.6,5.7,0.6,3.6,1,0.6,0.9,0,1.7,11,3.2,3.7,3.7,2.2,5.3,4.6,1.3,0,0
"Julius Thomas",12,"","TE",3500,"JAX","@DET",21,"DET by 5.5","3%","0%","42%",0,0,0,0,0,0,0,0,0,0,6,5.8,5.7,0.8,5.8,10,10.1,9.7,9.7,4.6,14.9,8.7,2.5,0,0
"Marquise Goodwin",2,"","WR",3500,"BUF","@CIN",22.5,"CIN by 2.5","3%","9%","-9%",0,0,0,0,0,0,0,0,0,0,5.3,5.3,4.2,0.4,8.1,7,10.6,9.6,9.6,1.4,17.8,8.4,2.4,0,0
"Knile Davis",NA,"","RB",3500,"KC","TB",25.8,"KC by 7","7%","10%","7%",0,0,0,0,0,2,1.5,0.3,0.3,1.4,1,1,0.3,0,4.2,1,1.8,1.5,1.5,-0.1,3,0,0,0,0
"T.J. Yeldon",NA,"","RB",3500,"JAX","@DET",21,"DET by 5.5","3%","0%","-13%",0,0,0,0,0,6.3,8.8,7.6,0.9,3.6,4.3,4.4,3.6,0.3,5,19,11.7,10.2,10.2,4.8,15.6,9.7,2.8,0,0
"Jerick McKinnon",NA,"","RB",3500,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-31%",0,0,0,0,0,8,10.1,8,1.5,3,1.7,2.3,2.3,0.1,2.6,17,4.3,6,6,0.3,11.7,7.7,2.2,0,0
"Cordarrelle Patterson",1,"","WR",3500,"MIN","ARI",21.5,"MIN by 2.5","-20%","-7%","-14%",0,0,0,0,0,0,0.4,0,0,3.8,5,4,3.1,0.4,7.1,5,7.3,7.7,7.7,1.2,14.2,5.3,1.5,0,0
"Danny Amendola",1,"","WR",3500,"NE","@SF",31,"NE by 11","-3%","68%","6%",0,0,0,0,0,0,0,0.3,0,0,1.7,2.3,3.8,0.6,9.8,6,4.8,6.1,6.1,-0.4,12.5,9.9,2.8,0,0
"Jeremy Kerley",7,"","WR",3500,"SF","NE",20,"NE by 11","3%","-6%","-5%",0,0,0,0,0,0,0,0,0,0,6,7.8,6.8,0.7,6.1,11,9.3,11.4,11.4,2.4,20.4,10.9,3.1,0,0
"Matt Jones",NA,"","RB",3500,"WAS","GB",26,"WAS by 3","3%","-20%","-14%",0,0,0,0,0,13.3,14.1,0,2.4,4.6,0.7,1.1,0,0,9.1,0,10.3,11.9,11.9,3,20.8,0,0,0,0
"Akeem Hunt",NA,"","RB",3500,"HOU","@OAK",19.5,"OAK by 6","11%","7%","3%",0,0,0,0,0,8,8,8.8,0,6.5,2,2,0.9,0,0.5,16,6.3,6.3,6.3,6.3,6.3,6.4,1.8,0,0
"Andre Ellington",NA,"","RB",3500,"ARI","@MIN",19,"MIN by 2.5","-13%","-9%","-18%",0,0,0,0,0,1.3,1.9,2.5,0,3.1,0.7,0.7,0.7,0,6.2,5,1.1,1.5,1.5,0.4,2.7,2.6,0.7,0,0
"Coby Fleener",1,"","TE",3400,"NO","@CAR",24.5,"CAR by 3.5","10%","-26%","26%",0,0,0,0,0,0,0.1,0,0.1,2,4,5.4,4.4,0.8,7.9,7,6.5,10,10,0.6,19.4,7.8,2.3,0,0
"Jesse James",1,"","TE",3400,"PIT","@CLE",25.8,"PIT by 8","9%","34%","78%",0,0,0,0,0,0,0,0,0,0,3.3,4.3,2.8,0.7,5.9,4,5.7,7.7,7.7,3,12.4,5.2,1.5,0,0
