"Player.Name","Likes","Inj","Pos","Salary","Team","Opp","Vegas.Pts","Vegas.Spread","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Pass.Att","S.Pass.Att","Proj.Pass.Att","Red.Zone.Pass.Att","Yards.Per.Pass.Att","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","Projected.Usage","L3.FP","L16.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Antonio Brown",0,"","WR",9300,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-2%",0,0,0,0,0,0.3,0.2,0.4,0,6,8,10.7,10.6,0.7,7.6,19,17.9,21,21,10,32.1,19.7,2.1,0,0
"Julio Jones",46,"","WR",9200,"ATL","SD",29,"ATL by 5.5","13%","-21%","6%",0,0,0,0,0,0,0,0,0,0,10,8.3,10.7,0.5,13.1,18,28.6,21.6,21.6,3.7,39.5,25.6,2.8,0,0
"Odell Beckham",7,"","WR",8900,"NYG","@LA",23.8,"NYG by 3","-2%","10%","24%",0,0,0,0,0,0,0,0,0,0,10.3,10.2,9.7,1,9.5,16,22,19.4,19.4,5.9,32.8,19.3,2.2,0,0
"A.J. Green",49,"","WR",8600,"CIN","CLE",28.8,"CIN by 11","12%","12%","8%",0,0,0,0,0,0,0,0,0,0,10,10.3,9.3,1.3,9.8,16,20,20.1,20.1,6,34.2,23.1,2.7,0,0
"Le'Veon Bell",14,"","RB",8000,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-10%",0,0,0,0,0,16,16,16.7,0.7,5.5,8,8,5.2,0.3,7.4,38,23,23,23,19.3,26.7,20.5,2.6,0,0
"Tom Brady",23,"","QB",7900,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","-1%",37.5,37.5,40.3,5.5,10.4,2,2,2.2,0.5,4,0,0,0,0,0,67,31.4,31.4,31.4,29.7,33.1,22.3,2.8,0,0
"Amari Cooper",26,"","WR",7900,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-2%",0,0,0,0,0,0,0,0.2,0,0,10.3,10,8.8,0.8,9.8,15,22.2,18.9,18.9,9.7,28.2,16.1,2,0,0
"Jordy Nelson",4,"","WR",7800,"GB","CHI",27,"GB by 7.5","-7%","3%","9%",0,0,0,0,0,0,0,0,0,0,9,9.4,8.3,2.2,6.6,14,18.6,17.8,17.8,10,25.7,16.4,2.1,0,0
"Mike Evans",36,"","WR",7800,"TB","@SF",22,"SF by 1","-15%","66%","-3%",0,0,0,0,0,0,0,0,0,0,12,12,10.6,1.4,7.5,16,21.3,20.8,20.8,13.2,28.4,17.9,2.3,0,0
"T.Y. Hilton",14,"","WR",7700,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","5%",0,0,0,0,0,0,0,0.4,0,0,10,10.7,11.2,1.3,8.7,20,20.4,19.6,19.6,7,32.2,21.6,2.8,0,0
"Brandon Marshall",25,"","WR",7600,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","18%",0,0,0,0,0,0,0,0,0,0,11,10,8.2,1.7,7.2,14,19.1,14.7,14.7,5.8,23.7,14.6,1.9,0,0
"LeSean McCoy",5,"","RB",7600,"BUF","@MIA",24,"BUF by 2.5","-4%","40%","-5%",0,0,0,0,0,18.7,17.3,12.8,2.7,5.6,3.7,4,2,0.2,4,25,26.9,23.4,23.4,14.6,32.2,12.3,1.6,0,0
"Brandin Cooks",6,"","WR",7500,"NO","@KC",22.3,"KC by 7","-7%","11%","-4%",0,0,0,0,0,0.7,0.6,0.2,0.2,6.3,7.7,8.2,7.9,0.8,10.4,13,14.5,18.7,18.7,3.5,34,16.4,2.2,0,0
"David Johnson",17,"","RB",7400,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-35%",0,0,0,0,0,22,18.8,17.6,4.3,5,5.3,5.5,4.3,0.8,8,36,29.9,26.1,26.1,16.6,35.5,17.3,2.3,0,0
"Drew Brees",7,"","QB",7400,"NO","@KC",22.3,"KC by 7","-7%","11%","-25%",46.3,45,39.8,6.2,7.7,2,1.6,0.8,0.2,1.3,0,0,0,0,0,64,26.8,26.1,26.1,14.9,37.2,21.4,2.9,0,0
"Allen Robinson",49,"","WR",7300,"JAX","OAK",24.8,"JAX by 2","21%","26%","26%",0,0,0,0,0,0,0,0,0,0,9,9.4,9,1.2,6.1,16,16.4,14.1,14.1,7.3,21,19.1,2.6,0,0
"Matt Ryan",49,"","QB",7200,"ATL","SD",29,"ATL by 5.5","13%","-21%","20%",35.7,35,35.6,6.2,9.9,2.7,2.7,2.2,0.5,3.3,0,0,0,0,0,62,27,26.7,26.7,18,35.4,22.6,3.1,0,0
"Rob Gronkowski",35,"","TE",7200,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","6%",0,0,0,0,0,0,0,0,0,0,6,4.8,7.6,0.8,14.8,12,17.7,13.3,13.3,-1.9,28.5,15.5,2.2,0,0
"DeMarco Murray",48,"","RB",7200,"TEN","IND",25.8,"TEN by 3.5","15%","12%","40%",0,0,0,0,0,24.3,19,16.7,2.5,4.6,3.3,4.8,3.7,1.2,5.9,35,20,22.5,22.5,16.7,28.2,19.9,2.8,0,0
"Aaron Rodgers",3,"","QB",7100,"GB","CHI",27,"GB by 7.5","-7%","3%","-4%",37,36.2,35.1,5.2,6.5,4.3,4,3.6,0.8,4.5,0,0,0,0,0,65,19.6,20.3,20.3,15.6,25,19.6,2.8,0,0
"Larry Fitzgerald",2,"","WR",7100,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-24%",0,0,0,0,0,0.3,0.2,0,0,1,8,9.5,8.2,1.5,7.3,13,16.1,18.3,18.3,10.6,25.9,16.4,2.3,0,0
"Andrew Luck",4,"","QB",7000,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","-18%",37.7,39.5,35.1,5.5,7.3,5.3,3.7,3.3,0.5,6,0,0,0,0,0,67,22.7,22.8,22.8,13.8,31.9,19.8,2.8,0,0
"Marvin Jones",16,"","WR",7000,"DET","WAS",24.5,"WAS by 1","-2%","18%","-1%",0,0,0,0,0,0.3,0.2,0,0,3,6,7.8,8.2,1,11.3,14,11.8,18.7,18.7,6.6,30.8,16.5,2.4,0,0
"DeAndre Hopkins",0,"","WR",6900,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","-47%",0,0,0,0,0,0,0,0,0,0,10,9.5,8.5,0.7,6.2,14,11.4,14.6,14.6,6,23.2,14.7,2.1,0,0
"Alshon Jeffery",3,"","WR",6900,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-3%",0,0,0,0,0,0,0,0,0,0,8,7.3,8.6,0.7,11.1,16,12.2,13.5,13.5,9.9,17,16.1,2.3,0,0
"Ben Roethlisberger",NA,"O","QB",6900,"PIT","NE",20.8,"NE by 7.5","2%","-12%","4%",36,37.7,0,3.7,7.5,0.3,0.7,0,0.2,4.5,0,0,0,0,0,0,27.2,23,23,11.8,34.3,0,0,0,0
"Jarvis Landry",11,"","WR",6800,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","1%",0,0,0,0,0,0.3,0.5,1.1,0,6,7.3,9.5,8.6,0.5,8.7,18,11.7,17.2,17.2,8.4,26,16.3,2.4,0,0
"Russell Wilson",3,"","QB",6700,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-15%",30.7,34,33.1,3.4,7.8,4,4.2,5.4,0,1.7,0,0,0,0,0,62,17.5,15.6,15.6,9.1,22,18.7,2.8,0,0
"Jeremy Maclin",20,"","WR",6700,"KC","NO",29.3,"KC by 7","19%","12%","1%",0.3,0.2,0,0.2,0,0,0.2,0.3,0,-1,6,8,7,0.4,7.3,12,9.4,11.6,11.6,7.6,15.7,15.6,2.3,0,0
"Christine Michael",4,"","RB",6700,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-21%",0,0,0,0,0,18.7,16.2,16.5,3,4.4,4,4,1.8,0.4,4.3,29,23.8,18.2,18.2,10,26.4,12.4,1.9,0,0
"Michael Crabtree",16,"","WR",6600,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-2%",0,0,0,0,0,0,0,0,0,0,7.7,8,7.1,0.8,7.6,12,16.8,17.1,17.1,6.9,27.3,11.8,1.8,0,0
"Emmanuel Sanders",0,"","WR",6600,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-18%",0,0,0,0,0,0,0,0.3,0,0,9.3,9.5,7.4,1.7,7.2,14,15.3,16.4,16.4,5.3,27.5,13.4,2,0,0
"Philip Rivers",34,"","QB",6500,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","30%",34,33.5,36.5,7.5,8.2,0.3,0.8,1.6,0,4.2,0,0,0,0,0,61,21.8,20,20,12.4,27.6,19.6,3,0,0
"Julian Edelman",9,"Q","WR",6500,"NE","@PIT",28.3,"NE by 7.5","13%","-4%","1%",0,0,0,0,0,0.7,1.3,0.2,0.2,4.9,7,7.5,8,1,5.8,13,6.3,9.7,9.7,5,14.3,14.9,2.3,0,0
"Doug Baldwin",1,"","WR",6400,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-3%",0,0,0,0,0,0.3,0.2,0,0,-4,6.3,7.2,7.1,1,10,11,16.5,15.7,15.7,3.5,28,14.9,2.3,0,0
"Melvin Gordon",23,"","RB",6400,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","32%",0,0,0,0,0,20.7,19.3,17.1,4.5,3.4,3.3,3.3,2.8,0.7,6.1,32,16.3,18.1,18.1,12.3,23.9,14.2,2.2,0,0
"Matthew Stafford",11,"","QB",6400,"DET","WAS",24.5,"WAS by 1","-2%","18%","-10%",30.7,35.3,35.7,4.5,7.8,4.3,3.2,2.4,0.2,4.9,0,0,0,0,0,64,19.4,22.4,22.4,14.2,30.6,18.9,3,0,0
"Todd Gurley",4,"","RB",6300,"LA","NYG",20.8,"NYG by 3","4%","-8%","-4%",0,0,0,0,0,18.7,19.8,21,3.3,2.9,4.7,3.3,3.4,1,6.7,39,15.2,13.3,13.3,7.3,19.4,16.4,2.6,0,0
"Derek Carr",10,"","QB",6300,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-10%",36.3,37.8,35.9,4.2,7.1,2.7,2.2,2.6,0,3.4,0,0,0,0,0,62,20.5,20.8,20.8,14.2,27.4,18.2,2.9,0,0
"Demaryius Thomas",0,"","WR",6300,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-18%",0,0,0,0,0,0,0,0,0,0,8,7.3,7.2,1.3,9.5,13,14.9,15.6,15.6,9,22.2,13.2,2.1,0,0
"Terrelle Pryor",7,"","WR",6200,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","-5%",1.3,1.5,0,0.2,4.6,1.3,1.3,1.6,0.2,2.6,9.3,9.8,6.7,1,7,15,18,17.5,17.5,5.9,29.1,12.5,2,0,0
"Blake Bortles",39,"","QB",6200,"JAX","OAK",24.8,"JAX by 2","21%","26%","30%",34.7,38.6,35.7,4.8,6.8,4.3,3.6,2.7,0.2,5,0,0,0,0,0,68,17.8,19.4,19.4,13.6,25.2,22.1,3.6,0,0
"C.J. Anderson",2,"","RB",6200,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-3%",0,0,0,0,0,13.3,15.7,15.1,3.2,3.5,3.3,4,2.3,0.3,5.3,31,10.8,14.3,14.3,5.5,23.1,12.7,2,0,0
"Doug Martin",4,"O","RB",6100,"TB","@SF",22,"SF by 1","-15%","66%","39%",0,0,0,0,0,12.5,12.5,0,1,3.4,2.5,2.5,0,0,6.8,0,8.5,8.5,8.5,-0.2,17.1,0,0,0,0
"Travis Benjamin",2,"Q","WR",6100,"SD","@ATL",23.5,"ATL by 5.5","13%","-10%","2%",0,0,0,0,0,0,0.2,0,0,-1,7.7,7.3,6.7,0.8,9.3,11,11.1,14.5,14.5,3.9,25.1,12,2,0,0
"Eli Manning",1,"","QB",6100,"NYG","@LA",23.8,"NYG by 3","-2%","10%","7%",42,38.8,36.8,3.8,7.7,0.3,0.8,1.2,0.7,-0.6,0,0,0,0,0,62,16.5,17.4,17.4,10.3,24.4,17.9,2.9,0,0
"Alex Smith",20,"","QB",6100,"KC","NO",29.3,"KC by 7","19%","12%","8%",35,38,33,5.2,6.8,2.3,2.6,4.5,0.8,1.2,0,0,0,0,0,60,13.6,15.7,15.7,5.3,26,20.5,3.4,0,0
"Stefon Diggs",3,"","WR",6000,"MIN","@PHI",21,"MIN by 3","-14%","0%","-23%",0,0,0,0,0,0.3,0.5,0.2,0.3,-1,8.3,8.5,8.3,0.5,10.9,15,17.9,18.5,18.5,5.5,31.5,15.5,2.6,0,0
"Marcus Mariota",38,"","QB",6000,"TEN","IND",25.8,"TEN by 3.5","15%","12%","19%",27.3,31.5,30.5,3.8,7.3,6,4.5,3.9,0.7,7.3,0,0,0,0,0,59,22.8,18.7,18.7,9.2,28.3,19.4,3.2,0,0
"Jordan Reed",6,"O","TE",6000,"WAS","@DET",25.5,"WAS by 1","7%","3%","54%",0,0,0,0,0,0,0,0,0,0,9.3,9.2,0,1,6.9,0,17.1,15.3,15.3,7.9,22.7,0,0,0,0
"Lamar Miller",3,"","RB",6000,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","8%",0,0,0,0,0,17,20.8,19.4,1.7,4.2,3.3,3.5,3.1,0.5,5.3,36,17.7,16.4,16.4,5.6,27.1,16.2,2.7,0,0
"Jordan Howard",1,"","RB",6000,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-40%",0,0,0,0,0,18,13.2,13.2,2.2,5,3.7,3.8,4.2,0.8,6.7,32,19.8,15.6,15.6,6.9,24.3,13.6,2.3,0,0
"Andy Dalton",56,"","QB",6000,"CIN","CLE",28.8,"CIN by 11","12%","12%","36%",34.3,36.3,32.3,5.3,8.1,4.7,4.2,5.3,0.2,3.7,0,0,0,0,0,63,19.6,18.9,18.9,14.2,23.7,20.7,3.4,0,0
"Kirk Cousins",28,"","QB",5900,"WAS","@DET",25.5,"WAS by 1","7%","3%","47%",34,37.7,35.2,6.5,7.5,1,1.5,2.1,0.2,3.3,0,0,0,0,0,65,16.6,17.8,17.8,14.5,21.1,19.6,3.3,0,0
"Jameis Winston",16,"","QB",5900,"TB","@SF",22,"SF by 1","-15%","66%","5%",41,41.6,35.6,4.6,6.4,4.3,4,4,0.6,2.5,0,0,0,0,0,61,19.6,19,19,10,28,17.7,3,0,0
"Brian Hoyer",1,"O","QB",5900,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-6%",42.7,37.8,34.4,6,7.4,1.7,1.6,1.7,0.2,-0.9,0,0,0,0,0,67,21.5,18,18,8.7,27.4,0,0,0,0
"Willie Snead",5,"","WR",5900,"NO","@KC",22.3,"KC by 7","-7%","11%","-4%",0,0,0,0,0,0,0,0,0,0,5.3,6.3,7.6,0.5,11.8,12,9.5,15.9,15.9,2,29.8,15.9,2.7,0,0
"Devonta Freeman",36,"","RB",5900,"ATL","SD",29,"ATL by 5.5","13%","-21%","42%",0,0,0,0,0,16,15,13.9,2.7,5,4.3,3.7,4,1.3,5.8,29,14.6,16,16,5.4,26.5,16.2,2.7,0,0
"Mike Wallace",19,"","WR",5800,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","22%",0,0,0,0,0,0.3,0.5,0.2,0,6.3,10,8,7.3,1.2,7.7,12,12.6,14,14,9,19,12.8,2.2,0,0
"Jimmy Graham",12,"","TE",5800,"SEA","@ARI",21.3,"ARI by 1","-20%","-1%","-59%",0,0,0,0,0,0,0,0,0,0,8.7,6.2,6.7,0.6,11.5,11,19.7,13.7,13.7,4.6,22.8,12.2,2.1,0,0
"Joe Flacco",6,"Q","QB",5800,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","25%",48.7,44.2,37.9,4.7,6,1,1.8,1.1,0.5,1.5,0,0,0,0,0,62,17.1,16.5,16.5,12.1,21,20.2,3.5,0,0
"Spencer Ware",43,"","RB",5800,"KC","NO",29.3,"KC by 7","19%","12%","26%",0,0,0,0,0,19,15.6,13.8,2.4,5.3,2.7,3.8,3.6,0.4,12.2,28,15.1,18.5,18.5,6.1,30.9,17.7,3.1,0,0
"Randall Cobb",5,"","WR",5800,"GB","CHI",27,"GB by 7.5","-7%","3%","9%",0,0,0,0,0,0.3,1,1.7,0.2,2.4,8.3,8,6.6,1,7.3,14,15.1,13.5,13.5,6.2,20.8,12.2,2.1,0,0
"Jamaal Charles",6,"","RB",5700,"KC","NO",29.3,"KC by 7","19%","12%","26%",0,0,0,0,0,5.5,5.5,6.5,2,3.6,1.5,1.5,1.8,0.5,4.7,13,6.7,6.7,6.7,-1.8,15.2,8.1,1.4,0,0
"DeSean Jackson",9,"","WR",5700,"WAS","@DET",25.5,"WAS by 1","7%","3%","18%",0,0,0,0,0,0,0,0,0,0,6,6.8,6.1,0.7,8.1,11,5.8,10.7,10.7,3.1,18.3,13.1,2.3,0,0
"Carson Palmer",0,"Q","QB",5700,"ARI","SEA",22.3,"ARI by 1","-13%","-29%","-35%",40,37.6,33.6,5.8,7.3,1,1,1.4,0,0,0,0,0,0,0,57,11.1,15.9,15.9,8.4,23.5,15.9,2.8,0,0
"Will Fuller",NA,"","WR",5700,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","-47%",0,0,0,0,0,0,0,0,0,0,7.3,8,6.4,0.8,8.2,10,11.5,15.3,15.3,4.1,26.6,11.8,2.1,0,0
"Eddie Lacy",0,"O","RB",5700,"GB","CHI",27,"GB by 7.5","-7%","3%","-9%",0,0,0,0,0,15,14.2,0,2,5.1,1.3,1.4,0,0,4,0,10.7,9.2,9.2,5.7,12.6,0,0,0,0
"Jordan Matthews",1,"","WR",5600,"PHI","MIN",18,"MIN by 3","-9%","-26%","-39%",0,0,0,0,0,0,0,0,0,0,4.7,7.4,7.5,0.8,9.3,13,10.3,14.3,14.3,6.8,21.7,15.2,2.7,0,0
"Carlos Hyde",0,"O","RB",5600,"SF","TB",23,"SF by 1","3%","-2%","-9%",0,0,0,0,0,17,18.2,0,3.8,3.9,2.3,2.3,0,0.2,4.7,0,14.5,17.1,17.1,7.6,26.6,0,0,0,0
"Steve Smith",2,"D","WR",5500,"BAL","@NYJ",18.8,"NYJ by 2.5","16%","-19%","22%",0,0,0,0,0,0,0,0,0,0,8.3,8,0,0.6,7.8,0,16.9,13.4,13.4,4.2,22.6,0,0,0,0
"Tyrod Taylor",5,"","QB",5500,"BUF","@MIA",24,"BUF by 2.5","-4%","40%","1%",29.3,27.5,25.3,2.5,6.5,6,5.7,6.4,0.5,6.9,0,0,0,0,0,54,17.8,16.9,16.9,10.3,23.6,17.2,3.1,0,0
"Mark Ingram",8,"","RB",5400,"NO","@KC",22.3,"KC by 7","-7%","11%","-14%",0,0,0,0,0,16.3,14,14.8,2.2,3.9,5.3,4.4,3.6,0.6,6.1,29,17.7,14.5,14.5,7.1,22,15.8,2.9,0,0
"Colin Kaepernick",10,"","QB",5300,"SF","TB",23,"SF by 1","3%","-2%","-10%",29,29,24.7,3,6.4,8,8,5,0,8.3,0,0,0,0,0,51,18.1,18.1,18.1,18.1,18.1,15.7,3,0,0
"Travis Kelce",31,"","TE",5300,"KC","NO",29.3,"KC by 7","19%","12%","-11%",0,0,0,0,0,0,0,0,0,0,6,6.4,7,1.6,7.9,11,13.5,12.4,12.4,6.8,18.1,14.7,2.8,0,0
"Donte Moncrief",NA,"O","WR",5300,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","5%",0,0,0,0,0,0,0,0,0,0,5,5,0,1,7.3,0,10.1,10.1,10.1,-1.5,21.8,0,0,0,0
"Carson Wentz",0,"","QB",5200,"PHI","MIN",18,"MIN by 3","-9%","-26%","-30%",28.7,31.4,33.1,4.8,7.6,1.7,2.6,2.4,0.4,2.8,0,0,0,0,0,62,16.4,16.2,16.2,9.8,22.6,15.4,3,0,0
"Theo Riddick",1,"O","RB",5200,"DET","WAS",24.5,"WAS by 1","-2%","18%","30%",0,0,0,0,0,10.7,10,0,0.8,3.4,7.3,6.4,0,1.4,5.9,0,15.9,17.2,17.2,8.2,26.2,0,0,0,0
"Trevor Siemian",1,"","QB",5200,"DEN","HOU",24,"DEN by 7.5","-22%","20%","-20%",30.7,30.2,28.6,3.6,7,1.3,2,1.4,0.4,3.3,0,0,0,0,0,53,17.3,15.1,15.1,5.3,24.9,13.6,2.6,0,0
"Case Keenum",0,"","QB",5200,"LA","NYG",20.8,"NYG by 3","4%","-8%","-13%",31,30.7,29.2,3.3,7.7,2,2.3,3.1,0.3,2.6,0,0,0,0,0,52,20.5,15.1,15.1,4.7,25.4,14.1,2.7,0,0
"Jay Cutler",0,"O","QB",5100,"CHI","@GB",19.5,"GB by 7.5","9%","-31%","-6%",23,23,0,2,8.1,1,1,0,0,6,0,0,0,0,0,0,8.6,8.6,8.6,2.5,14.6,0,0,0,0
"Ryan Tannehill",0,"","QB",5100,"MIA","BUF",21.5,"BUF by 2.5","0%","-2%","-24%",25,31.3,32.3,3.5,8.1,0.7,2.3,2.4,0.5,4.1,0,0,0,0,0,63,8.5,15.6,15.6,6.6,24.6,16.3,3.2,0,0
"Ryan Fitzpatrick",1,"","QB",5100,"NYJ","BAL",21.3,"NYJ by 2.5","-10%","-34%","-4%",36.7,37.2,0.7,4.7,6.5,1.3,2.7,0,0.3,4.6,0,0,0,0,0,1,11.1,12.8,12.8,5.5,20.2,0,0,0,0
"Sammie Coates",1,"","WR",5100,"PIT","NE",20.8,"NE by 7.5","2%","-12%","-2%",0,0,0,0,0,0.3,0.3,0,0,2.5,7.7,5.8,4.8,0.7,12,8,16.2,12.8,12.8,0.9,24.6,7.6,1.5,0,0
"Brock Osweiler",NA,"","QB",5100,"HOU","@DEN",16.5,"DEN by 7.5","-23%","7%","-21%",39.3,37.8,32.9,4.2,6.2,1,1.7,3.4,0.2,3.4,0,0,0,0,0,58,15.1,13.9,13.9,9.7,18.1,14.7,2.9,0,0
"Sterling Shepard",2,"","WR",5100,"NYG","@LA",23.8,"NYG by 3","-2%","10%","24%",0,0,0,0,0,0,0,0,0,0,7.3,6.8,7,0.3,7.4,11,5.6,11.9,11.9,4.3,19.4,12.2,2.4,0,0
"Sam Bradford",1,"","QB",5100,"MIN","@PHI",21,"MIN by 3","-14%","0%","-39%",31.3,31.3,30.6,3.5,7.9,2.7,2.3,1.9,0,-0.1,0,0,0,0,0,57,14.8,15.9,15.9,11.9,19.8,14.1,2.8,0,0
"Brett Hundley",NA,"","QB",5000,"GB","CHI",27,"GB by 7.5","-7%","3%","-4%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Josh Johnson",NA,"","QB",5000,"NYG","@LA",23.8,"NYG by 3","-2%","10%","7%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Nassib",NA,"","QB",5000,"NYG","@LA",23.8,"NYG by 3","-2%","10%","7%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sean Mannion",NA,"","QB",5000,"LA","NYG",20.8,"NYG by 3","4%","-8%","-13%",0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Jared Goff",NA,"","QB",5000,"LA","NYG",20.8,"NYG by 3","4%","-8%","-13%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke McCown",NA,"","QB",5000,"NO","@KC",22.3,"KC by 7","-7%","11%","-25%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nick Foles",NA,"","QB",5000,"KC","NO",29.3,"KC by 7","19%","12%","8%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Bray",NA,"","QB",5000,"KC","NO",29.3,"KC by 7","19%","12%","8%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt Cassel",NA,"","QB",5000,"TEN","IND",25.8,"TEN by 3.5","15%","12%","19%",0,0,0.3,0,0,1,1,0,0,-1,0,0,0,0,0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0
"Scott Tolzien",NA,"","QB",5000,"IND","@TEN",22.3,"TEN by 3.5","-3%","-16%","-18%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shaun Hill",NA,"","QB",5000,"MIN","@PHI",21,"MIN by 3","-14%","0%","-39%",33,33,0.6,0,7.2,2,2,0,0,4,0,0,0,0,0,1,10.2,10.2,10.2,10.2,10.2,0,0,0,0
"Chase Daniel",NA,"","QB",5000,"PHI","MIN",18,"MIN by 3","-9%","-26%","-30%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Josh McCown",0,"O","QB",5000,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","20%",33,33,0,1,7.9,2,2,0,0,0,0,0,0,0,0,0,16.4,16.4,16.4,16.4,16.4,0,0,0,0
"AJ McCarron",NA,"","QB",5000,"CIN","CLE",28.8,"CIN by 11","12%","12%","36%",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cody Kessler",3,"","QB",5000,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","20%",29.7,30.5,26.2,2.5,7.1,1.3,1.5,3.5,0.5,0.7,0,0,0,0,0,53,14.4,13.5,13.5,5.6,21.4,14.3,2.9,0,0
"Jeff Driskel",NA,"","QB",5000,"CIN","CLE",28.8,"CIN by 11","12%","12%","36%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Hogan",NA,"","QB",5000,"CLE","@CIN",17.8,"CIN by 11","-2%","3%","20%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dan Orlovsky",NA,"","QB",5000,"DET","WAS",24.5,"WAS by 1","-2%","18%","-10%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Colt McCoy",NA,"","QB",5000,"WAS","@DET",25.5,"WAS by 1","7%","3%","47%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nate Sudfeld",NA,"","QB",5000,"WAS","@DET",25.5,"WAS by 1","7%","3%","47%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chad Henne",NA,"","QB",5000,"JAX","OAK",24.8,"JAX by 2","21%","26%","30%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Matt McGloin",NA,"","QB",5000,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-10%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Brandon Allen",NA,"","QB",5000,"JAX","OAK",24.8,"JAX by 2","21%","26%","30%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Connor Cook",NA,"","QB",5000,"OAK","@JAX",22.8,"JAX by 2","-11%","-2%","-10%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
