Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Travis d'Arnaud,,C,3400,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.298,-3%,0.151,-7%,8,8,0,3%,4%,0%,6.9,7.3,7.3,-2.1,16.8,6.8,2.0,0.0,0.0
Seth Smith,,OF,3400,BAL,@MIN,5.47,Mejia,,-4%,L,L,0.291,-9%,0.114,-27%,x,x,-,0%,0%,0%,4.8,7.4,7.4,0.1,14.7,0.0,0.0,0.0,0.0
Addison Russell,,SS,3400,CHC,PIT,4.63,Nova,0.297,-5%,R,R,0.310,1%,0.156,-5%,x,x,-,0%,0%,0%,3.5,6.9,6.9,-0.3,14.1,0.0,0.0,0.0,0.0
Kevin Kiermaier,,OF,3400,TB,BOS,4.39,Porcello,0.314,-1%,R,L,0.325,5%,0.169,11%,x,x,-,0%,0%,0%,10.3,7.5,7.5,0.4,14.5,0.0,0.0,0.0,0.0
Ryan Schimpf,,3B,3400,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.351,3%,0.303,3%,x,x,-,0%,0%,0%,7.5,6.9,6.9,-0.4,14.2,0.0,0.0,0.0,0.0
Wilson Ramos,,C,3400,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.307,-3%,0.150,-6%,x,x,-,0%,0%,0%,10.3,10.3,10.3,0.8,19.7,0.0,0.0,0.0,0.0
Matt Adams,1,1B,3400,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,L,0.337,8%,0.215,11%,6,6,0,-1%,3%,0%,4.8,8.8,8.8,-1.0,18.6,7.7,2.3,22.0,6.5
Christian Walker,,1B,3400,ARI,CIN,5.10,Castillo,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajai Davis,,OF,3400,OAK,@SEA,4.45,Moore,,-1%,R,R,0.299,-6%,0.137,-10%,9,x,-4,-8%,2%,0%,5.8,6.2,6.2,-0.1,12.5,5.7,1.7,10.0,2.9
Stephen Piscotty,1,OF,3400,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.335,-3%,0.167,-6%,2,3,1,0%,4%,0%,7.6,7.0,7.0,0.7,13.4,8.1,2.4,5.0,1.5
John Jaso,1,1B/OF,3400,PIT,@CHC,3.37,Arrieta,0.257,-14%,R,L,0.347,4%,0.173,10%,2,x,2,-5%,2%,0%,7.6,5.7,5.7,0.1,11.4,6.5,1.9,0.0,0.0
Jose Peraza,,2B/SS,3400,CIN,@ARI,4.40,Walker,0.320,0%,R,R,0.287,-2%,0.080,-7%,7,7,-1,13%,0%,0%,4.4,6.4,6.4,0.1,12.7,7.8,2.3,0.0,0.0
Gorkys Hernandez,,OF,3300,SF,MIA,4.67,TBA,,%,,R,,%,,%,8,8,-3,-2%,-1%,0%,8.0,5.5,5.5,0.5,10.4,5.5,1.7,0.0,0.0
Jose Osuna,,1B/OF,3300,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.329,0%,0.247,9%,x,x,-,0%,0%,0%,8.9,7.5,7.5,0.0,15.0,0.0,0.0,0.0,0.0
Marcus Semien,2,SS,3300,OAK,@SEA,4.45,Moore,,-1%,R,R,0.297,-5%,0.154,-9%,2,2,0,-7%,2%,0%,7.7,7.5,7.5,1.4,13.6,7.4,2.2,14.0,4.2
Howie Kendrick,,2B/OF,3300,PHI,SD,4.39,Chacin,0.286,-7%,R,R,0.327,-1%,0.126,1%,x,x,-,0%,0%,0%,8.9,8.8,8.8,0.9,16.8,0.0,0.0,0.0,0.0
Franklin Gutierrez,,OF,3300,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.311,-4%,0.229,1%,x,x,-,0%,0%,0%,5.3,4.8,4.8,-0.3,10.0,0.0,0.0,0.0,0.0
Cory Spangenberg,,3B/OF,3300,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.310,1%,0.134,14%,5,5,0,-2%,2%,0%,6.9,6.4,6.4,0.6,12.2,6.5,2.0,0.0,0.0
Leonys Martin,,OF,3300,SEA,OAK,5.55,Smith,,1%,R,L,0.272,0%,0.115,17%,x,x,-,0%,0%,0%,4.6,4.1,4.1,-0.5,8.8,0.0,0.0,0.0,0.0
Mikie Mahtook,,OF,3300,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.253,-8%,0.111,-15%,8,8,-1,4%,0%,-2%,6.8,5.3,5.3,-0.1,10.7,5.8,1.8,0.0,0.0
Jose Pirela,,OF,3300,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.267,-5%,0.135,-2%,3,1,-2,2%,3%,0%,6.9,9.0,9.0,1.5,16.5,6.6,2.0,0.0,0.0
Charlie Tilson,,OF,3300,CWS,@COL,4.83,Hoffman,0.291,-2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Bradley,,1B,3300,CLE,DET,5.17,Verlander,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Kemp,0,OF,3300,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.326,-3%,0.194,-4%,4,4,0,2%,3%,0%,3.7,8.0,8.0,0.0,16.0,7.6,2.3,10.0,3.0
Troy Tulowitzki,3,SS,3300,TOR,HOU,4.73,Fiers,0.346,6%,R,R,0.322,-7%,0.168,-8%,6,6,0,1%,1%,0%,7.2,6.0,6.0,-0.2,12.1,7.2,2.2,21.0,6.4
Ben Revere,1,OF,3300,LAA,@TEX,4.82,Ross,0.308,-3%,R,L,0.290,-2%,0.084,9%,7,8,2,12%,1%,0%,6.5,5.4,5.4,-0.2,11.0,6.7,2.0,2.0,0.6
Brian McCann,,C,3300,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,0.327,0%,0.187,1%,6,5,0,1%,1%,0%,4.7,7.9,7.9,0.7,15.2,7.2,2.2,3.0,0.9
Javier Baez,1,2B/SS,3300,CHC,PIT,4.63,Nova,0.297,-5%,R,R,0.295,-5%,0.146,-12%,8,x,-1,0%,2%,0%,6.1,7.1,7.1,-1.0,15.1,6.0,1.8,0.0,0.0
Kevin Pillar,,OF,3300,TOR,HOU,4.73,Fiers,0.346,6%,R,R,0.298,-3%,0.123,-4%,8,8,0,1%,1%,0%,4.3,7.4,7.4,0.1,14.6,7.0,2.1,3.0,0.9
Trevor Plouffe,,3B,3300,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.300,-5%,0.173,2%,x,x,-,0%,0%,0%,5.8,5.4,5.4,-0.2,11.0,0.0,0.0,0.0,0.0
Nick Hundley,,C,3300,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,8.2,6.1,6.1,-0.1,12.2,0.0,0.0,0.0,0.0
Ian Kinsler,2,2B,3300,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.335,-2%,0.153,-3%,1,x,0,4%,0%,-2%,5.6,7.7,7.7,0.3,15.2,8.2,2.5,2.0,0.6
Alex Gordon,,OF,3300,KC,@LAD,3.92,McCarthy,0.310,-2%,R,L,0.307,-5%,0.156,-3%,8,8,1,-5%,5%,3%,7.8,5.3,5.3,0.1,10.4,6.2,1.9,0.0,0.0
Yan Gomes,,C,3300,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.260,-13%,0.156,-8%,9,9,0,2%,1%,-2%,5.8,5.8,5.8,-0.4,12.0,5.0,1.5,2.0,0.6
Jonathan Villar,1,2B,3300,MIL,@NYY,4.08,Severino,0.311,-2%,R,S,0.325,0%,0.142,-7%,1,1,0,-1%,2%,7%,8.4,7.9,7.9,-0.1,15.9,9.7,2.9,6.0,1.8
Manny Pina,,C,3300,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,0.335,0%,0.205,11%,x,x,-,0%,0%,0%,7.9,7.5,7.5,0.4,14.5,0.0,0.0,0.0,0.0
Kyle Schwarber,6,OF,3300,CHC,PIT,4.63,Nova,0.356,8%,R,L,0.350,7%,0.252,13%,5,x,0,-3%,2%,0%,4.8,6.8,6.8,0.0,13.5,8.5,2.6,19.0,5.8
Jonathan Lucroy,1,C,3300,TEX,LAA,5.68,Chavez,0.312,-2%,R,R,0.337,0%,0.156,-3%,7,7,0,2%,1%,0%,5.6,5.8,5.8,0.0,11.7,7.1,2.2,7.0,2.1
Tim Beckham,,SS,3300,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.311,-1%,0.185,2%,x,x,-,0%,0%,0%,5.7,7.1,7.1,-0.3,14.4,0.0,0.0,0.0,0.0
Wilmer Flores,,1B/3B,3300,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.288,-6%,0.123,-22%,x,x,-,0%,0%,0%,6.8,7.0,7.0,0.4,13.7,0.0,0.0,0.0,0.0
Joey Rickard,5,OF,3300,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.336,6%,0.147,13%,1,1,4,4%,3%,0%,6.1,6.2,6.2,0.1,12.2,8.3,2.5,10.0,3.0
Neil Walker,,2B,3300,NYM,@STL,4.53,Wainwright,0.321,0%,R,S,0.340,3%,0.184,14%,x,x,-,0%,0%,0%,9.5,8.2,8.2,0.6,15.8,0.0,0.0,0.0,0.0
Colby Rasmus,,OF,3300,TB,BOS,4.39,Porcello,0.314,-1%,R,L,0.325,2%,0.218,7%,x,x,-,0%,0%,0%,7.4,8.1,8.1,0.3,15.9,0.0,0.0,0.0,0.0
Martin Prado,,3B,3300,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.303,-10%,0.103,-18%,6,6,0,-5%,-1%,0%,7.0,6.4,6.4,1.8,11.0,5.3,1.6,0.0,0.0
Brandon Crawford,,SS,3300,SF,MIA,4.67,TBA,,%,,L,,%,,%,7,6,-1,-3%,-1%,0%,3.6,6.3,6.3,-0.1,12.7,6.3,1.9,11.0,3.3
Jurickson Profar,,OF/SS,3300,TEX,LAA,5.68,Chavez,0.327,2%,R,S,0.305,6%,0.108,17%,x,x,-,0%,0%,0%,4.0,4.0,4.0,-0.2,8.2,0.0,0.0,0.0,0.0
Peter O'Brien,,OF,3300,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.199,-5%,0.143,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Allen,,OF,3200,CLE,DET,5.17,Verlander,0.288,-7%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franchy Cordero,,OF,3200,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.303,1%,0.183,7%,x,x,-,0%,0%,0%,5.2,6.8,6.8,-1.7,15.3,0.0,0.0,0.0,0.0
Matt Duffy,,2B/3B,3200,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.325,2%,0.129,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Sogard,,2B/SS,3200,MIL,@NYY,4.08,Severino,0.311,-2%,R,L,0.310,4%,0.077,0%,x,x,-,0%,0%,0%,6.1,8.9,8.9,1.7,16.1,0.0,0.0,0.0,0.0
Luis Valbuena,2,1B/3B,3200,LAA,@TEX,4.82,Ross,0.308,-3%,R,L,0.334,5%,0.208,14%,5,5,1,7%,1%,0%,4.6,5.8,5.8,-0.4,12.0,7.3,2.3,0.0,0.0
Jeimer Candelario,,1B/3B,3200,CHC,PIT,4.63,Nova,0.356,8%,R,S,0.182,-2%,0.111,4%,x,x,-,0%,0%,0%,5.3,5.3,5.3,-0.9,11.4,0.0,0.0,0.0,0.0
Rey Fuentes,,OF,3200,ARI,CIN,5.10,Castillo,,1%,R,L,0.296,0%,0.076,-6%,8,x,0,4%,0%,0%,4.6,4.5,4.5,0.4,8.7,5.4,1.7,0.0,0.0
Derek Dietrich,0,3B,3200,MIA,@SF,3.83,Samardzija,0.328,2%,R,L,0.346,4%,0.175,7%,x,x,-,0%,0%,0%,7.1,6.1,6.1,-0.2,12.4,0.0,0.0,0.0,0.0
Ryon Healy,4,1B/3B,3200,OAK,@SEA,4.45,Moore,,-1%,R,R,0.335,-5%,0.214,-6%,4,6,2,-8%,2%,0%,7.0,7.8,7.7,-1.1,16.5,6.8,2.1,14.0,4.4
Christian Arroyo,,3B/SS,3200,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,4.0,5.4,5.4,0.3,10.5,0.0,0.0,0.0,0.0
Jarrett Parker,,OF,3200,SF,MIA,4.67,TBA,,%,,L,,%,,%,x,x,-,0%,0%,0%,3.0,3.0,3.0,-3.2,9.2,0.0,0.0,0.0,0.0
Lewis Brinson,,OF,3200,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,3.4,3.4,3.4,0.0,6.8,0.0,0.0,0.0,0.0
Rob Refsnyder,,1B/OF,3200,NYY,MIL,5.42,Suter,,2%,L,R,0.293,2%,0.069,-4%,x,x,-,0%,0%,0%,3.0,3.1,3.1,-0.3,6.5,0.0,0.0,0.0,0.0
Rhys Hoskins,,1B,3200,PHI,SD,4.39,Chacin,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randal Grichuk,2,OF,3200,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.334,1%,0.245,4%,7,7,-1,-1%,4%,0%,7.6,7.5,7.5,-0.7,15.6,7.9,2.5,0.0,0.0
Brandon Moss,,OF,3200,KC,@LAD,3.92,McCarthy,0.310,-2%,R,L,0.309,-1%,0.233,11%,x,x,-,0%,0%,0%,5.7,5.9,5.9,-0.9,12.7,0.0,0.0,2.0,0.6
Bruce Maxwell,2,C,3200,OAK,@SEA,4.45,Moore,,1%,R,L,0.359,4%,0.132,3%,6,7,0,-1%,2%,0%,7.0,6.2,6.2,-0.3,12.6,6.5,2.0,7.0,2.2
Socrates Brito,,OF,3200,ARI,CIN,5.10,Castillo,,1%,R,L,0.284,-1%,0.196,9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Joseph,,C,3200,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.276,0%,0.156,13%,x,x,-,0%,0%,0%,6.7,5.6,5.6,-1.5,12.7,0.0,0.0,0.0,0.0
Pablo Sandoval,,3B,3200,BOS,@TB,4.61,Cobb,0.299,-5%,R,S,0.314,11%,0.162,37%,x,x,-,0%,0%,0%,3.4,5.3,5.3,-1.0,11.6,0.0,0.0,0.0,0.0
Dustin Garneau,,C,3200,COL,CWS,5.67,Quintana,0.314,-1%,L,R,0.244,0%,0.127,5%,x,x,-,0%,0%,0%,5.8,4.7,4.7,-0.4,9.7,0.0,0.0,0.0,0.0
Stephen Vogt,2,C,3200,MIL,@NYY,4.08,Severino,0.311,-2%,R,L,0.331,5%,0.188,10%,7,8,-1,1%,4%,9%,9.5,5.9,5.9,-0.6,12.5,7.7,2.4,0.0,0.0
Mason Williams,,OF,3200,NYY,MIL,5.42,Suter,,-5%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,6.4,6.4,6.4,0.9,11.9,0.0,0.0,0.0,0.0
Chris Young,1,OF,3200,BOS,@TB,4.61,Cobb,0.329,0%,R,R,0.308,-6%,0.175,-6%,7,x,-2,-11%,0%,0%,8.0,7.0,7.0,0.2,13.9,6.4,2.0,0.0,0.0
Jesse Winker,,OF,3200,CIN,@ARI,4.40,Walker,0.310,-2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0
Odubel Herrera,1,OF,3200,PHI,SD,4.39,Chacin,0.351,7%,R,L,0.335,3%,0.142,10%,7,6,-2,-2%,2%,0%,3.5,6.5,6.5,0.4,12.7,7.1,2.2,0.0,0.0
Jose Reyes,1,3B/SS,3200,NYM,@STL,4.53,Wainwright,0.321,0%,R,S,0.285,-6%,0.118,-10%,7,7,-2,2%,3%,0%,9.9,7.2,7.2,0.3,14.0,6.6,2.1,6.0,1.9
Dixon Machado,,2B/SS,3100,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.302,-2%,0.078,-7%,x,x,-,0%,0%,0%,7.7,5.6,5.6,0.0,11.2,0.0,0.0,0.0,0.0
Brett Nicholas,,C,3100,TEX,LAA,5.68,Chavez,0.327,2%,R,L,0.351,2%,0.281,11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Hanigan,1,C,3100,COL,CWS,5.67,Quintana,0.314,-1%,L,R,0.300,6%,0.119,17%,x,x,-,0%,0%,0%,3.9,5.3,5.3,-1.4,12.0,0.0,0.0,0.0,0.0
Yadier Molina,1,C,3100,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.313,-2%,0.113,-5%,5,5,0,0%,4%,0%,5.9,7.0,7.0,0.7,13.4,6.9,2.2,10.0,3.2
Alex Presley,,OF,3100,DET,@CLE,4.33,Clevinger,0.270,-5%,R,L,0.263,-2%,0.097,1%,x,x,-,0%,0%,0%,4.5,6.7,6.7,-1.2,14.7,0.0,0.0,0.0,0.0
Brandon Guyer,,OF,3100,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.288,-11%,0.104,-19%,x,x,-,0%,0%,0%,4.5,3.9,3.9,-1.3,9.2,0.0,0.0,0.0,0.0
Austin Romine,,C,3100,NYY,MIL,5.42,Suter,,2%,L,R,0.272,1%,0.136,10%,8,x,-1,-1%,3%,8%,5.5,5.2,5.2,-0.6,11.0,6.8,2.2,0.0,0.0
Jared Hoying,,OF,3100,TEX,LAA,5.68,Chavez,0.327,2%,R,L,0.239,-3%,0.065,-6%,x,x,-,0%,0%,0%,4.5,5.2,5.2,-2.8,13.1,0.0,0.0,0.0,0.0
Martin Maldonado,1,C,3100,LAA,@TEX,4.82,Ross,0.268,-11%,R,R,0.273,-4%,0.122,-9%,8,7,-1,8%,1%,0%,4.4,5.6,5.6,-0.9,12.1,5.5,1.8,5.0,1.6
Omar Narvaez,,C,3100,CWS,@COL,4.83,Hoffman,0.291,-2%,R,L,0.272,-4%,0.027,-27%,x,x,-,0%,0%,0%,5.0,4.5,4.5,0.2,8.7,0.0,0.0,0.0,0.0
JaCoby Jones,,OF,3100,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.267,-2%,0.093,-2%,x,x,-,0%,0%,0%,0.8,3.8,3.8,-2.7,10.2,0.0,0.0,0.0,0.0
Shane Robinson,,OF,3100,LAA,@TEX,4.82,Ross,0.268,-11%,R,R,0.252,-2%,0.079,6%,x,x,-,0%,0%,0%,3.8,3.8,3.8,2.8,4.7,0.0,0.0,0.0,0.0
Chris Gimenez,,C,3100,MIN,BAL,5.53,Miley,0.350,7%,L,R,0.342,6%,0.233,19%,x,x,-,0%,0%,0%,7.8,6.2,6.2,-0.4,12.8,0.0,0.0,0.0,0.0
Abraham Almonte,,OF,3100,CLE,DET,5.17,Verlander,0.288,-7%,R,S,0.316,5%,0.169,21%,x,x,-,0%,0%,0%,3.6,5.8,5.8,0.1,11.4,0.0,0.0,0.0,0.0
Paul DeJong,2,2B/SS,3100,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.305,-2%,0.207,6%,8,x,-1,-1%,4%,0%,8.0,7.0,7.0,0.0,13.9,6.7,2.2,33.0,10.6
Nick Markakis,,OF,3100,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,L,0.343,7%,0.119,28%,5,5,-1,1%,3%,0%,6.0,7.0,7.1,1.2,13.0,6.5,2.1,30.0,9.7
Craig Gentry,,OF,3100,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.300,3%,0.088,0%,9,x,-1,3%,2%,0%,7.9,6.1,6.1,-1.1,13.3,6.4,2.1,2.0,0.6
James McCann,,C,3100,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.248,-14%,0.083,-42%,x,x,-,0%,0%,0%,6.9,6.2,6.2,-0.9,13.3,0.0,0.0,0.0,0.0
Erik Gonzalez,,2B/SS,3100,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.376,0%,0.139,1%,x,x,-,0%,0%,0%,8.0,6.7,6.7,-0.3,13.7,0.0,0.0,8.0,2.6
Chase Utley,4,1B/2B,3100,LAD,KC,5.08,Kennedy,0.319,0%,R,L,0.314,4%,0.154,6%,1,1,2,-4%,4%,3%,6.7,6.4,6.4,-0.6,13.4,7.4,2.4,14.0,4.5
Mitch Moreland,3,1B,3100,BOS,@TB,4.61,Cobb,0.299,-5%,R,L,0.339,4%,0.211,11%,4,4,0,-2%,0%,0%,6.5,7.4,7.4,0.7,14.2,7.6,2.5,5.0,1.6
Pete Kozma,,3B/SS,3100,TEX,LAA,5.68,Chavez,0.312,-2%,R,R,0.169,-8%,0.000,-20%,x,x,-,0%,0%,0%,3.0,2.8,2.8,-1.7,7.4,0.0,0.0,0.0,0.0
Phillip Ervin,,OF,3000,CIN,@ARI,4.40,Walker,0.320,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian Adames,,2B/SS,3000,COL,CWS,5.67,Quintana,0.314,-1%,L,S,0.265,1%,0.089,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaleb Cowart,,3B,3000,LAA,@TEX,4.82,Ross,0.308,-3%,R,S,0.226,-3%,0.115,1%,x,x,-,0%,0%,0%,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0
Tyler Collins,,OF,3000,DET,@CLE,4.33,Clevinger,0.270,-5%,R,L,0.313,5%,0.158,9%,x,x,-,0%,0%,0%,6.4,5.8,5.8,-2.4,14.0,0.0,0.0,0.0,0.0
Ryan Rua,,1B/OF,3000,TEX,LAA,5.68,Chavez,0.312,-2%,R,R,0.289,-3%,0.139,-3%,x,x,-,0%,0%,0%,3.4,5.7,5.7,-1.3,12.7,0.0,0.0,0.0,0.0
Alexi Amarista,,2B/SS,3000,COL,CWS,5.67,Quintana,0.289,-7%,L,L,0.217,-8%,0.023,-41%,x,x,-,0%,0%,0%,2.2,5.7,5.7,-0.5,11.8,0.0,0.0,0.0,0.0
Erick Aybar,,SS,3000,SD,@PHI,3.61,Nola,0.325,1%,R,S,0.286,2%,0.089,1%,6,6,0,-2%,2%,0%,6.1,5.5,5.5,-0.5,11.4,5.8,1.9,12.0,4.0
Jorge Soler,,OF,3000,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,0.306,-2%,0.151,-4%,x,x,-,0%,0%,0%,5.2,4.9,4.9,0.2,9.6,0.0,0.0,0.0,0.0
Cheslor Cuthbert,,3B,3000,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,0.291,-2%,0.128,-2%,x,x,-,0%,0%,0%,5.1,4.0,4.0,-1.0,9.0,0.0,0.0,0.0,0.0
Andy Ibanez,,2B,3000,TEX,LAA,5.68,Chavez,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel Carrera,,OF,3000,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,0.307,-1%,0.104,1%,7,x,-3,1%,0%,0%,6.3,6.3,6.3,1.0,11.7,5.8,1.9,0.0,0.0
Yangervis Solarte,,2B,3000,SD,@PHI,3.61,Nola,0.325,1%,R,S,0.343,3%,0.175,9%,x,x,-,0%,0%,0%,13.1,7.4,7.4,0.6,14.2,0.0,0.0,0.0,0.0
Adam Rosales,,SS,3000,OAK,@SEA,4.45,Moore,,-1%,R,R,0.286,-6%,0.174,1%,x,x,-,0%,0%,0%,6.5,5.0,5.0,0.4,9.6,0.0,0.0,0.0,0.0
Kike Hernandez,,OF/SS,3000,LAD,KC,5.08,Kennedy,0.320,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,7.0,6.9,6.9,0.6,13.1,0.0,0.0,0.0,0.0
Jesus Sucre,,C,3000,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.229,-8%,0.103,-6%,9,x,-1,-3%,0%,0%,7.5,6.6,6.6,-0.4,13.6,4.3,1.4,2.0,0.7
Mac Williamson,,OF,3000,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,4.9,4.9,4.9,-0.7,10.5,0.0,0.0,0.0,0.0
David Freese,,3B,3000,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.320,-5%,0.136,-10%,5,5,0,3%,2%,0%,5.3,6.7,6.7,0.9,12.4,5.9,2.0,2.0,0.7
Tom Murphy,,C,3000,COL,CWS,5.67,Quintana,0.314,-1%,L,R,0.194,-1%,0.089,2%,x,x,-,0%,0%,0%,1.8,1.8,1.8,-0.9,4.5,0.0,0.0,0.0,0.0
Ji-Man Choi,0,1B/OF,3000,NYY,MIL,5.42,Suter,,-5%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,17.0,17.0,17.0,15.6,18.4,0.0,0.0,0.0,0.0
Kelby Tomlinson,,3B/SS,3000,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,6.4,6.0,6.0,1.4,10.6,0.0,0.0,2.0,0.7
Austin Jackson,,OF,3000,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.300,-4%,0.103,-13%,x,x,-,0%,0%,0%,8.8,6.7,6.7,0.1,13.3,0.0,0.0,0.0,0.0
J.J. Hardy,,SS,3000,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.288,3%,0.140,12%,x,x,-,0%,0%,0%,4.8,4.7,4.7,-0.7,10.2,0.0,0.0,0.0,0.0
Jorge Polanco,0,SS,3000,MIN,BAL,5.53,Miley,0.350,7%,L,S,0.298,2%,0.144,12%,x,x,-,0%,0%,0%,5.7,6.3,6.3,1.2,11.3,0.0,0.0,0.0,0.0
John Hicks,,1B/C,3000,DET,@CLE,4.33,Clevinger,0.343,1%,R,R,0.267,-3%,0.123,-1%,x,x,-,0%,0%,0%,8.1,9.2,9.2,1.5,16.9,0.0,0.0,0.0,0.0
Devin Mesoraco,,C,2900,CIN,@ARI,4.40,Walker,0.320,0%,R,R,0.281,-5%,0.133,-4%,x,x,-,0%,0%,0%,6.1,6.8,6.8,-0.3,13.8,0.0,0.0,0.0,0.0
Sandy Leon,,C,2900,BOS,@TB,4.61,Cobb,0.299,-5%,R,S,0.301,0%,0.116,-3%,8,8,0,-3%,0%,0%,8.1,6.2,6.2,-1.8,14.1,5.5,1.9,2.0,0.7
Andrew Toles,,OF,2900,LAD,KC,5.08,Kennedy,0.319,0%,R,L,0.350,3%,0.186,8%,x,x,-,0%,0%,0%,9.8,7.0,7.0,0.4,13.7,0.0,0.0,0.0,0.0
Jose Martinez,,1B/OF,2900,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.327,-1%,0.173,3%,x,x,-,0%,0%,0%,8.8,7.3,7.3,0.2,14.3,0.0,0.0,0.0,0.0
Willie Calhoun,,2B,2900,LAD,KC,5.08,Kennedy,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
