"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Josh Bell",NA,"1B",3800,"PIT","@PHI",4.55,"Hellickson",0.321,"0%","R","S",0.336,"2%",0.193,"2%","4","4","0","-5%","0%","0%",6.6,7.5,7.5,0.4,14.7,7.8,2.1,25,6.6
"Daniel Palka",NA,"1B/OF",3800,"MIN","BAL",5.15,"Bundy",0.334,"3%","R","L",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Mark Trumbo",7,"OF",3800,"BAL","@MIN",4.35,"Berrios",0.341,"4%","R","R",0.348,"2%",0.225,"-2%","5","5","0","4%","6%","0%",6.8,7.2,7.3,-0.1,14.7,9.5,2.5,18,4.7
"Daniel Descalso",NA,"2B/OF",3800,"ARI","@LAD",3.34,"Hill",0.273,"-15%","L","L",0.281,"-8%",0.1,"-26%","x","x","-","0%","0%","0%",10.2,7.3,7.3,0.8,13.8,0,0,0,0
"Manny Machado",8,"3B",3800,"BAL","@MIN",4.35,"Berrios",0.341,"4%","R","R",0.356,"2%",0.233,"11%","2","2","0","4%","6%","0%",3.8,7.4,7.4,-0.9,15.7,10.8,2.8,3,0.8
"Hunter Pence",2,"OF",3800,"SF","@DET",4.92,"Sanchez",0.378,"13%","R","R",0.339,"-2%",0.142,"-18%","3","3","0","5%","5%","0%",9.1,6.7,6.7,0.4,13.1,9.9,2.6,5,1.3
"Jose Bautista",7,"OF",3800,"TOR","HOU",4.02,"McCullers",0.307,"-3%","R","R",0.375,"1%",0.25,"3%","1","1","0","2%","3%","0%",9,7.9,7.8,0.5,15.1,8.8,2.3,7,1.8
"Dee Gordon",1,"2B",3800,"MIA","@STL",4.02,"Wacha",0.293,"-6%","R","L",0.315,"1%",0.078,"4%","1","1","0","1%","1%","0%",6.3,8.4,8.4,1.6,15.2,8.3,2.2,24,6.3
"Eduardo Nunez",NA,"3B/OF",3800,"SF","@DET",4.92,"Sanchez",0.378,"13%","R","R",0.329,"5%",0.125,"-9%","x","x","-","0%","0%","0%",9.3,8,8,1.2,14.7,0,0,0,0
"Hanley Ramirez",1,"1B",3800,"BOS","@TB",4.05,"Faria",NA,"-1%","R","R",0.333,"-6%",0.179,"-14%","5","5","0","-11%","0%","0%",11.2,7.7,7.7,0.9,14.6,7.2,1.9,0,0
"Tommy Joseph",1,"1B",3800,"PHI","PIT",4.45,"Kuhl",0.29,"-3%","R","R",0.319,"-3%",0.203,"-9%","4","6","0","2%","0%","0%",6.5,7,7,-0.2,14.3,7.4,1.9,7,1.8
"Jackie Bradley Jr.",3,"OF",3800,"BOS","@TB",4.05,"Faria",NA,"1%","R","L",0.359,"4%",0.243,"18%","7","7","-1","-3%","0%","0%",9.7,8.1,8.1,0.7,15.5,7.9,2.1,0,0
"Wil Myers",11,"1B",3800,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.336,"1%",0.207,"11%","3","3","0","6%","2%","0%",7.2,8.4,8.3,1,15.7,10.1,2.7,0,0
"Austin Barnes",3,"C",3800,"LAD","ARI",4.16,"Ray",0.322,"0%","L","R",0.366,"5%",0.214,"13%","5","x","1","-5%","1%","2%",11,9.4,9.4,0.8,18,7.3,1.9,2,0.5
"Jason Heyward",1,"OF",3800,"CHC","MIL",5.33,"Davies",0.333,"3%","R","L",0.322,"5%",0.135,"11%","7","x","-1","-2%","5%","0%",6.4,6.9,6.9,0.8,13,7.7,2,3,0.8
"Alex Dickerson",NA,"OF",3800,"SD","@CLE",3.78,"Tomlin",0.292,"-6%","R","L",0.341,"3%",0.216,"13%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Chad Huffman",NA,"OF",3800,"STL","MIA",5.48,"Koehler",0.322,"0%","R","R",NA,"-1%",NA,"2%","x","x","-","0%","0%","0%",5,5,5,5,5,0,0,0,0
"Eduardo Escobar",2,"3B/SS",3800,"MIN","BAL",5.15,"Bundy",0.334,"3%","R","S",0.299,"-4%",0.135,"-12%","5","x","0","0%","5%","0%",6.2,7.2,7.2,-0.3,14.7,7.3,1.9,17,4.5
"Corey Dickerson",1,"OF",3800,"TB","BOS",2.95,"Sale",0.241,"-17%","L","L",0.309,"-10%",0.135,"-36%","x","x","-","0%","0%","0%",6.6,9.6,9.6,2,17.2,0,0,0,0
"Eric Sogard",NA,"2B/SS",3700,"MIL","@CHC",4.17,"Montgomery",0.288,"-8%","L","L",0.276,"-7%",0.077,"-12%","x","x","-","0%","0%","0%",6.1,8.9,8.9,1.7,16.1,0,0,0,0
"Kyle Schwarber",0,"OF",3700,"CHC","MIL",5.33,"Davies",0.333,"3%","R","L",0.354,"7%",0.255,"13%","5","x","0","-3%","6%","0%",4.5,6.9,6.9,0,13.7,8.7,2.4,0,0
"Gregory Polanco",0,"OF",3700,"PIT","@PHI",4.55,"Hellickson",0.321,"0%","R","L",0.323,"5%",0.165,"8%","6","6","0","-5%","0%","0%",4.9,6.5,6.5,0.5,12.6,7.9,2.1,32,8.6
"Kyle Seager",7,"3B",3700,"SEA","OAK",5.25,"Blackburn",NA,"1%","R","L",0.35,"6%",0.195,"6%","5","5","0","-2%","3%","0%",7.4,7,7,-0.1,14.1,8.5,2.3,7,1.9
"Manuel Margot",5,"OF",3700,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.307,"-2%",0.153,"2%","2","2","0","4%","2%","0%",9.5,7.4,7.4,-0.1,14.8,8.4,2.3,0,0
"Miguel Cabrera",2,"1B",3700,"DET","SF",6.08,"Stratton",NA,"-1%","R","R",0.39,"-3%",0.221,"-5%","4","3","0","0%","5%","0%",7.5,7.6,7.6,0.9,14.4,9,2.4,5,1.4
"Phillip Ervin",NA,"OF",3700,"CIN","@COL",5.78,"Chatwood",0.314,"-1%","R","R",NA,"-1%",NA,"2%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Randal Grichuk",0,"OF",3700,"STL","MIA",5.48,"Koehler",0.322,"0%","R","R",0.333,"1%",0.242,"3%","7","6","-2","-1%","2%","-2%",8.8,7.2,7.2,-1,15.4,7.6,2.1,14,3.8
"Hernan Perez",NA,"3B/OF",3700,"MIL","@CHC",4.17,"Montgomery",0.308,"-3%","L","R",0.291,"1%",0.16,"12%","5","5","0","1%","5%","0%",5.6,7.8,7.8,0,15.6,7.7,2.1,10,2.7
"Pat Valaika",NA,"SS",3700,"COL","CIN",7.22,"Romano",NA,"-1%","R","R",0.279,"-3%",0.25,"7%","6","6","0","12%","9%","0%",6.4,6.6,6.6,-2,15.2,7.7,2.1,0,0
"Freddy Galvis",1,"SS",3700,"PHI","PIT",4.45,"Kuhl",0.393,"10%","R","S",0.299,"4%",0.146,"11%","2","2","0","-2%","0%","0%",8.2,6.5,6.6,-0.1,13.2,8,2.2,2,0.5
"Jose Osuna",NA,"1B/OF",3700,"PIT","@PHI",4.55,"Hellickson",0.315,"-1%","R","R",0.345,"0%",0.26,"10%","2","x","1","3%","0%","0%",9.9,7.8,7.8,0.3,15.3,7.6,2.1,0,0
"Hunter Renfroe",7,"OF",3700,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.295,"-6%",0.219,"1%","4","4","0","7%","3%","0%",8,7.1,7,-0.3,14.4,8.2,2.2,7,1.9
"Jesus Aguilar",NA,"1B",3600,"MIL","@CHC",4.17,"Montgomery",0.308,"-3%","L","R",0.346,"4%",0.15,"4%","4","x","0","1%","6%","0%",8,8,8,-0.2,16.1,7.9,2.2,13,3.6
"Yadier Molina",1,"C",3600,"STL","MIA",5.48,"Koehler",0.322,"0%","R","R",0.315,"-2%",0.114,"-4%","5","5","0","0%","2%","-1%",7.9,7.2,7.2,0.8,13.6,6.7,1.9,2,0.6
"Tom Murphy",1,"C",3600,"COL","CIN",7.22,"Romano",NA,"-1%","R","R",0.453,"4%",0.444,"19%","x","x","-","0%","0%","0%",1.8,1.8,1.8,-0.9,4.5,0,0,0,0
"Kennys Vargas",NA,"1B",3600,"MIN","BAL",5.15,"Bundy",0.334,"3%","R","S",0.277,"-5%",0.173,"4%","x","x","-","0%","0%","0%",5.4,6.7,6.7,-0.1,13.5,0,0,0,0
"Howie Kendrick",0,"2B/OF",3600,"PHI","PIT",4.45,"Kuhl",0.29,"-3%","R","R",0.327,"-1%",0.126,"1%","x","x","-","0%","0%","0%",8.9,8.8,8.8,0.9,16.8,0,0,0,0
"Jarrod Dyson",1,"OF",3600,"SEA","OAK",5.25,"Blackburn",NA,"1%","R","L",0.313,"4%",0.125,"16%","8","8","0","-3%","2%","0%",6.6,7.1,7.1,1,13.1,7.3,2,8,2.2
"Deven Marrero",NA,"3B",3600,"BOS","@TB",4.05,"Faria",NA,"-1%","R","R",0.215,"-8%",0.041,"-17%","x","x","-","0%","0%","0%",8.5,6.1,6.1,-1.5,13.8,0,0,5,1.4
"Dustin Garneau",NA,"C",3600,"COL","CIN",7.22,"Romano",NA,"-1%","R","R",0.263,"-4%",0.142,"0%","x","x","-","0%","0%","0%",5.8,4.7,4.7,-0.4,9.7,0,0,0,0
"Matt Adams",NA,"1B",3600,"ATL","@WAS",3.91,"Gonzalez",0.271,"-11%","L","L",0.26,"-13%",0.15,"-23%","x","x","-","0%","0%","0%",5.9,8.8,8.8,-1.1,18.7,0,0,0,0
"Victor Martinez",0,"1B",3600,"DET","SF",6.08,"Stratton",NA,"1%","R","S",0.307,"-7%",0.153,"-5%","x","x","-","0%","0%","0%",5.3,6.4,6.4,0.2,12.7,0,0,0,0
"Maikel Franco",NA,"3B",3600,"PHI","PIT",4.45,"Kuhl",0.29,"-3%","R","R",0.306,"-2%",0.163,"-7%","3","4","2","2%","0%","0%",8.3,6.5,6.5,-0.3,13.3,7.7,2.1,8,2.2
"Evan Longoria",0,"3B",3600,"TB","BOS",2.95,"Sale",0.276,"-10%","L","R",0.355,"4%",0.213,"4%","3","3","0","-4%","0%","0%",8.2,7.6,7.7,0.4,15,6.8,1.9,7,1.9
"Yuli Gurriel",6,"1B",3600,"HOU","@TOR",4.98,"Liriano",0.321,"0%","L","R",0.254,"-3%",0.126,"0%","7","7","0","2%","3%","0%",12.4,7.6,7.6,0.1,15.1,7.9,2.2,0,0
"Jordy Mercer",1,"SS",3600,"PIT","@PHI",4.55,"Hellickson",0.315,"-1%","R","R",0.289,"-7%",0.106,"-14%","x","x","-","0%","0%","0%",7,6.5,6.5,0.6,12.4,0,0,0,0
"Jed Lowrie",4,"2B",3600,"OAK","@SEA",4.25,"Gaviglio",NA,"1%","R","S",0.308,"-1%",0.137,"9%","5","3","-2","-2%","3%","0%",7.4,7.9,7.9,0.5,15.3,6.9,1.9,12,3.3
"Adam Lind",3,"1B",3600,"WAS","ATL",5.09,"Foltynewicz",0.369,"11%","R","L",0.351,"8%",0.211,"17%","x","x","-","0%","0%","0%",8.3,7.8,7.8,0.9,14.6,0,0,0,0
"Trey Mancini",8,"1B/OF",3500,"BAL","@MIN",4.35,"Berrios",0.341,"4%","R","R",0.401,"3%",0.259,"8%","6","6","0","4%","6%","0%",4.4,8.1,8.1,-0.8,17,8.7,2.5,14,4
"Cory Spangenberg",2,"3B/OF",3500,"SD","@CLE",3.78,"Tomlin",0.292,"-6%","R","L",0.308,"1%",0.129,"13%","5","5","0","10%","2%","0%",8.3,6.5,6.5,0.5,12.4,6.8,1.9,5,1.4
"Jason Kipnis",9,"2B",3500,"CLE","SD",5.22,"Lamet",NA,"1%","R","L",0.357,"7%",0.178,"13%","1","1","0","4%","2%","0%",4.8,6.9,6.9,-1,14.9,9.1,2.6,9,2.6
"Devon Travis",NA,"2B",3500,"TOR","HOU",4.02,"McCullers",0.307,"-3%","R","R",0.339,"0%",0.165,"-3%","x","x","-","0%","0%","0%",9.8,7,7,-0.2,14.3,0,0,0,0
"Jayson Werth",NA,"OF",3500,"WAS","ATL",5.09,"Foltynewicz",0.325,"1%","R","R",0.303,"-12%",0.142,"-22%","x","x","-","0%","0%","0%",8.1,8.1,8.1,0,16.2,0,0,0,0
"Tyler Naquin",NA,"OF",3500,"CLE","SD",5.22,"Lamet",NA,"1%","R","L",0.372,"3%",0.216,"8%","x","x","-","0%","0%","0%",4.4,4.4,4.4,-0.5,9.3,0,0,0,0
"Jon Jay",0,"OF",3500,"CHC","MIL",5.33,"Davies",0.333,"3%","R","L",0.3,"-2%",0.091,"11%","1","1","1","-1%","4%","0%",5.6,6.2,6.2,1.1,11.2,7.3,2.1,5,1.4
"Ryon Healy",2,"1B/3B",3500,"OAK","@SEA",4.25,"Gaviglio",NA,"-1%","R","R",0.336,"-5%",0.215,"-6%","6","x","0","-8%","4%","0%",7.5,7.9,7.9,-0.9,16.7,6.5,1.9,2,0.6
"Ben Zobrist",NA,"2B/OF",3500,"CHC","MIL",5.33,"Davies",0.333,"3%","R","S",0.339,"-1%",0.171,"9%","x","x","-","0%","0%","0%",4.9,6.5,6.5,0.3,12.8,0,0,0,0
"Alex Bregman",5,"3B",3500,"HOU","@TOR",4.98,"Liriano",0.321,"0%","L","R",0.349,"4%",0.182,"6%","8","8","0","2%","3%","0%",7.1,6.8,6.8,0.4,13.3,8.2,2.3,24,6.9
"Adrian Gonzalez",NA,"1B",3500,"LAD","ARI",4.16,"Ray",0.306,"-3%","L","L",0.297,"-9%",0.118,"-27%","x","x","-","0%","0%","0%",4.8,5.2,5.2,0.5,9.8,0,0,0,0
"Martin Prado",1,"3B",3500,"MIA","@STL",4.02,"Wacha",0.33,"2%","R","R",0.305,"-10%",0.104,"-18%","6","6","0","2%","2%","-1%",6.8,6.7,6.7,2.1,11.3,6.3,1.8,0,0
"Mitch Haniger",1,"OF",3500,"SEA","OAK",5.25,"Blackburn",NA,"-1%","R","R",0.352,"2%",0.184,"5%","7","7","-1","-5%","3%","0%",2.4,8.8,8.8,1.3,16.2,6.9,2,19,5.4
"David Peralta",0,"OF",3400,"ARI","@LAD",3.34,"Hill",0.273,"-15%","L","L",0.287,"-13%",0.136,"-23%","2","2","0","-10%","1%","2%",7.9,8.9,8.9,0.4,17.3,5.8,1.7,5,1.5
"David Freese",NA,"3B",3400,"PIT","@PHI",4.55,"Hellickson",0.315,"-1%","R","R",0.321,"-4%",0.135,"-11%","5","5","0","6%","0%","0%",5.3,6.8,6.8,1,12.5,7.3,2.1,0,0
"Nick Hundley",NA,"C",3400,"SF","@DET",4.92,"Sanchez",0.378,"13%","R","R",0.318,"0%",0.165,"4%","x","x","-","0%","0%","0%",8.2,6.1,6.1,-0.1,12.2,0,0,0,0
"Ender Inciarte",2,"OF",3400,"ATL","@WAS",3.91,"Gonzalez",0.271,"-11%","L","L",0.294,"-8%",0.06,"-36%","1","1","0","1%","0%","-2%",7,8.5,8.4,1.2,15.5,6.5,1.9,12,3.5
"Brian McCann",2,"C",3400,"HOU","@TOR",4.98,"Liriano",0.305,"-3%","L","L",0.328,"0%",0.183,"-1%","6","x","-1","1%","3%","0%",5.4,8,8,0.7,15.3,7.7,2.3,5,1.5
"Matt Kemp",8,"OF",3400,"ATL","@WAS",3.91,"Gonzalez",0.321,"0%","L","R",0.358,"6%",0.222,"9%","4","4","0","2%","0%","-4%",3.9,8.2,8.2,0.1,16.2,8.3,2.4,2,0.6
"Tucker Barnhart",NA,"C",3400,"CIN","@COL",5.78,"Chatwood",0.319,"0%","R","S",0.317,"8%",0.118,"13%","x","x","-","0%","0%","0%",6.3,5.2,5.2,0.5,9.9,0,0,0,0
"Nick Williams",NA,"OF",3400,"PHI","PIT",4.45,"Kuhl",0.393,"10%","R","L",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",4.7,4.7,4.7,1.3,8.1,0,0,0,0
"Derek Dietrich",NA,"3B",3400,"MIA","@STL",4.02,"Wacha",0.293,"-6%","R","L",0.346,"4%",0.177,"7%","x","x","-","0%","0%","0%",7.1,6.1,6.1,-0.2,12.4,0,0,0,0
"Andrew Romine",NA,"2B/OF",3400,"DET","SF",6.08,"Stratton",NA,"1%","R","S",0.282,"-1%",0.095,"13%","x","x","-","0%","0%","0%",5,6.3,6.3,0.3,12.2,0,0,0,0
"Mike Tauchman",NA,"OF",3400,"COL","CIN",7.22,"Romano",NA,"1%","R","L",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",6,6,6,1.8,10.2,0,0,0,0
"Yasiel Puig",4,"OF",3400,"LAD","ARI",4.16,"Ray",0.322,"0%","L","R",0.349,"4%",0.177,"2%","7","8","1","-4%","1%","2%",8.1,8,8,-0.8,16.8,8.1,2.4,5,1.5
"Jose Pirela",7,"2B",3400,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.254,"-6%",0.129,"-2%","1","1","0","6%","2%","0%",6.6,9,9,1.4,16.7,8.3,2.4,3,0.9
"Yasmany Tomas",NA,"OF",3400,"ARI","@LAD",3.34,"Hill",0.252,"-15%","L","R",0.377,"11%",0.248,"20%","x","x","-","0%","0%","0%",4.2,7.9,7.9,0.3,15.5,0,0,0,0
"Tyler Flowers",1,"C",3400,"ATL","@WAS",3.91,"Gonzalez",0.321,"0%","L","R",0.307,"-2%",0.136,"0%","x","x","-","0%","0%","0%",7.2,7.8,7.8,1.7,13.9,0,0,0,0
"Carlos Beltran",5,"OF",3400,"HOU","@TOR",4.98,"Liriano",0.321,"0%","L","S",0.316,"-4%",0.182,"-6%","4","5","2","2%","3%","0%",6.5,7.1,7.1,-0.2,14.3,8.1,2.4,14,4.1
"Bradley Zimmer",5,"OF",3400,"CLE","SD",5.22,"Lamet",NA,"1%","R","L",0.374,"5%",0.198,"11%","8","7","-1","3%","2%","0%",4.1,7.4,7.4,0.9,13.9,7.8,2.3,10,2.9
"Stephen Cardullo",NA,"OF",3400,"COL","CIN",7.22,"Romano",NA,"-1%","R","R",0.256,"-2%",0.235,"6%","x","x","-","0%","0%","0%",2.8,2.8,2.8,-0.8,6.3,0,0,0,0
"Gregor Blanco",0,"OF",3400,"ARI","@LAD",3.34,"Hill",0.273,"-15%","L","L",0.297,"-5%",0.085,"-20%","x","x","-","0%","0%","0%",6.2,8.3,8.3,1.2,15.4,0,0,0,0
"Christian Vazquez",NA,"C",3400,"BOS","@TB",4.05,"Faria",NA,"-1%","R","R",0.266,"-5%",0.067,"-18%","x","x","-","0%","0%","0%",6.7,6.1,6.1,-1.2,13.5,0,0,0,0
"Francisco Mejia",NA,"C",3300,"CLE","SD",5.22,"Lamet",NA,"1%","R","S",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Bobby Bradley",NA,"1B",3300,"CLE","SD",5.22,"Lamet",NA,"%","R","",NA,"%",NA,"%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Matt Szczur",NA,"OF",3300,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.298,"-2%",0.115,"-8%","x","x","-","0%","0%","0%",5.8,5.4,5.4,0.3,10.6,0,0,0,0
"Yangervis Solarte",NA,"2B",3300,"SD","@CLE",3.78,"Tomlin",0.292,"-6%","R","S",0.343,"3%",0.175,"9%","x","x","-","0%","0%","0%",13.1,7.4,7.4,0.6,14.2,0,0,0,0
"Elias Diaz",NA,"C",3300,"PIT","@PHI",4.55,"Hellickson",0.315,"-1%","R","R",0.287,"-2%",0.103,"-2%","7","x","0","-2%","0%","0%",3.5,6.9,6.9,-1,14.9,5.2,1.6,7,2.1
"Troy Tulowitzki",0,"SS",3300,"TOR","HOU",4.02,"McCullers",0.307,"-3%","R","R",0.322,"-7%",0.17,"-7%","6","6","0","1%","3%","0%",7,5.7,5.7,-0.3,11.8,6.6,2,7,2.1
"Renato Nunez",NA,"3B",3300,"OAK","@SEA",4.25,"Gaviglio",NA,"-1%","R","R",NA,"-1%",NA,"2%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Christian Arroyo",NA,"3B/SS",3300,"SF","@DET",4.92,"Sanchez",0.378,"13%","R","R",0.232,"-5%",0.135,"1%","x","x","-","0%","0%","0%",4,5.4,5.4,0.3,10.5,0,0,0,0
"Jarrett Parker",NA,"OF",3300,"SF","@DET",4.92,"Sanchez",0.298,"-5%","R","L",0.381,"6%",0.221,"11%","x","x","-","0%","0%","0%",3,3,3,-3.2,9.2,0,0,0,0
"Ryan Schimpf",NA,"3B",3300,"SD","@CLE",3.78,"Tomlin",0.292,"-6%","R","L",0.351,"3%",0.303,"3%","x","x","-","0%","0%","0%",7.5,6.9,6.9,-0.4,14.2,0,0,0,0
"Lewis Brinson",NA,"OF",3300,"MIL","@CHC",4.17,"Montgomery",0.308,"-3%","L","R",NA,"3%",NA,"8%","x","x","-","0%","0%","0%",3.4,3.4,3.4,0,6.8,0,0,0,0
"Brad Miller",NA,"2B",3300,"TB","BOS",2.95,"Sale",0.241,"-17%","L","L",0.27,"-14%",0.105,"-40%","x","x","-","0%","0%","0%",6.3,6.8,6.8,0.3,13.2,0,0,0,0
"Alexi Amarista",NA,"OF/SS",3300,"COL","CIN",7.22,"Romano",NA,"1%","R","L",0.254,"5%",0.08,"27%","x","x","-","0%","0%","0%",2.2,5.7,5.7,-0.5,11.8,0,0,0,0
"Jaycob Brugman",NA,"OF",3300,"OAK","@SEA",4.25,"Gaviglio",NA,"1%","R","L",0.272,"-1%",0.045,"-5%","9","8","-1","-4%","3%","0%",5.9,5.3,5.3,0.2,10.4,5.6,1.7,8,2.4
"Abraham Almonte",1,"OF",3300,"CLE","SD",5.22,"Lamet",NA,"1%","R","S",0.314,"5%",0.169,"20%","7","x","0","3%","2%","0%",2.8,5.9,5.9,0.1,11.7,7.2,2.2,2,0.6
"Gorkys Hernandez",NA,"OF",3300,"SF","@DET",4.92,"Sanchez",0.378,"13%","R","R",0.276,"-3%",0.098,"-4%","9","x","-8","4%","4%","0%",8.7,5.5,5.5,0.6,10.5,7.1,2.2,3,0.9
"Kurt Suzuki",3,"C",3300,"ATL","@WAS",3.91,"Gonzalez",0.321,"0%","L","R",0.318,"7%",0.127,"11%","6","x","0","3%","0%","-3%",7.4,7.4,7.4,-1.1,15.8,6.5,2,21,6.4
"Seth Smith",5,"OF",3300,"BAL","@MIN",4.35,"Berrios",0.344,"6%","R","L",0.336,"3%",0.184,"8%","1","1","0","-2%","5%","0%",4.6,7.3,7.3,0.2,14.5,8.9,2.7,0,0
"Brian Goodwin",9,"OF",3300,"WAS","ATL",5.09,"Foltynewicz",0.369,"11%","R","L",0.321,"1%",0.196,"9%","1","1","0","-2%","0%","-3%",5.6,7.5,7.5,-1.5,16.6,7.9,2.4,20,6.1
"Kike Hernandez",7,"2B/OF",3300,"LAD","ARI",4.16,"Ray",0.322,"0%","L","R",NA,"3%",NA,"8%","6","6","-1","-4%","1%","2%",6.8,7,7,0.7,13.3,6.4,1.9,2,0.6
"Franchy Cordero",NA,"OF",3300,"SD","@CLE",3.78,"Tomlin",0.292,"-6%","R","L",0.303,"1%",0.183,"7%","x","x","-","0%","0%","0%",5.2,6.8,6.8,-1.7,15.3,0,0,0,0
"Mitch Moreland",3,"1B",3300,"BOS","@TB",4.05,"Faria",NA,"1%","R","L",0.339,"4%",0.212,"12%","4","4","0","-2%","0%","0%",7.8,7.5,7.5,0.7,14.4,8,2.4,2,0.6
"Chris Young",NA,"OF",3300,"BOS","@TB",4.05,"Faria",NA,"-1%","R","R",0.308,"-6%",0.175,"-6%","x","x","-","0%","0%","0%",8,7,7,0.2,13.9,0,0,0,0
"Javier Baez",1,"2B/SS",3300,"CHC","MIL",5.33,"Davies",0.316,"-1%","R","R",0.294,"-5%",0.147,"-11%","8","7","-1","0%","6%","0%",7.2,7.1,7.1,-1,15.2,6.5,2,5,1.5
"Cristhian Adames",NA,"2B/SS",3200,"COL","CIN",7.22,"Romano",NA,"1%","R","S",0.262,"-2%",0.068,"-11%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Matt Joyce",7,"OF",3200,"OAK","@SEA",4.25,"Gaviglio",NA,"1%","R","L",0.324,"5%",0.187,"8%","1","2","1","0%","3%","0%",7.2,6.7,6.7,-0.1,13.5,8.7,2.7,5,1.6
"Wilson Ramos",1,"C",3200,"TB","BOS",2.95,"Sale",0.276,"-10%","L","R",0.332,"5%",0.17,"8%","5","5","1","-4%","0%","0%",7.7,7.7,7.7,-1,16.3,6.1,1.9,25,7.8
"James McCann",NA,"C",3200,"DET","SF",6.08,"Stratton",NA,"-1%","R","R",0.249,"-14%",0.083,"-42%","8","8","0","0%","5%","0%",7.6,6.3,6.3,-0.7,13.4,5.2,1.6,0,0
"Tim Beckham",NA,"SS",3200,"TB","BOS",2.95,"Sale",0.276,"-10%","L","R",0.321,"2%",0.174,"1%","x","x","-","0%","0%","0%",5.7,7.1,7.1,-0.3,14.4,0,0,0,0
"Mike Zunino",2,"C",3200,"SEA","OAK",5.25,"Blackburn",NA,"-1%","R","R",0.28,"-4%",0.198,"8%","9","9","-1","-4%","4%","0%",5.8,7.2,7.2,-1.6,16,6,1.9,0,0
"Derek Fisher",NA,"OF",3200,"HOU","@TOR",4.98,"Liriano",0.305,"-3%","L","L",NA,"-7%",NA,"-22%","x","x","-","0%","0%","0%",10.4,10.4,10.4,1.1,19.7,0,0,0,0
"Chase d'Arnaud",NA,"SS",3200,"SD","@CLE",3.78,"Tomlin",0.366,"10%","R","R",0.278,"-2%",0.086,"-8%","x","x","-","0%","0%","0%",3.9,3.8,3.8,-2.2,9.8,0,0,0,0
"Greg Allen",NA,"OF",3200,"CLE","SD",5.22,"Lamet",NA,"1%","R","S",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Pablo Sandoval",NA,"3B",3200,"BOS","@TB",4.05,"Faria",NA,"1%","R","S",0.314,"11%",0.162,"37%","x","x","-","0%","0%","0%",3.4,5.3,5.3,-1,11.6,0,0,0,0
"Danny Ortiz",NA,"OF",3200,"PIT","@PHI",4.55,"Hellickson",0.321,"0%","R","L",NA,"2%",NA,"6%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Tyler Moore",NA,"1B/OF",3200,"MIA","@STL",4.02,"Wacha",0.33,"2%","R","R",0.286,"-1%",0.201,"8%","x","x","-","0%","0%","0%",11.9,9.5,9.5,-1.6,20.5,0,0,0,0
"Chris Herrmann",NA,"C/OF",3200,"ARI","@LAD",3.34,"Hill",0.273,"-15%","L","L",0.25,"-9%",0.093,"-28%","x","x","-","0%","0%","0%",6.3,6.5,6.5,-1.2,14.1,0,0,0,0
"Kevin Newman",NA,"SS",3200,"PIT","@PHI",4.55,"Hellickson",NA,"%","R","",NA,"%",NA,"%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Byron Buxton",0,"OF",3200,"MIN","BAL",5.15,"Bundy",0.323,"1%","R","R",0.284,"2%",0.157,"6%","9","9","0","2%","5%","0%",6.3,5.6,5.6,-1.1,12.3,6.9,2.2,8,2.5
"Addison Russell",1,"SS",3200,"CHC","MIL",5.33,"Davies",0.316,"-1%","R","R",0.31,"1%",0.156,"-5%","x","x","-","0%","0%","0%",6.8,7,7,-0.2,14.2,0,0,0,0
"Jason Castro",2,"C",3200,"MIN","BAL",5.15,"Bundy",0.334,"3%","R","L",0.316,"7%",0.187,"20%","8","8","0","0%","5%","0%",5.4,6,6,0.2,11.8,7.2,2.3,10,3.1
