Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ervin Santana,3,SP,8600,MIN,OAK,55%,3.80,5,0.319,19.8%,3.64,19.4%,4.33,4.27,R,0.307,0.291,-1%,3%,0%,26.4,26.4,26.4,16.0,36.8,17.5,2.0,27.9,3.2
Matt Shoemaker,,SP,8400,LAA,@SEA,44%,3.72,,0.325,20.2%,4.58,21.0%,3.94,4.04,R,0.311,0.311,3%,2%,0%,12.8,12.8,12.8,1.7,23.9,14.5,1.7,10.6,1.3
Matt Moore,5,SP,8200,SF,@LAD,38%,4.26,,0.310,24.3%,4.31,20.0%,4.43,4.58,L,0.304,0.324,5%,0%,0%,12.9,12.9,12.9,-0.5,26.2,19.1,2.3,-11.1,-1.4
Tanner Roark,3,SP,8000,WAS,ARI,57%,3.90,,0.301,24.0%,5.22,18.2%,4.26,4.18,R,0.307,0.277,0%,2%,0%,14.9,14.9,14.9,11.0,18.8,15.0,1.9,16.7,2.1
Alex Wood,2,SP,7900,LAD,SF,62%,3.24,,0.307,19.8%,3.35,19.7%,3.97,3.74,L,0.272,0.308,2%,0%,0%,13.8,13.8,13.8,6.5,21.2,16.6,2.1,18.4,2.3
Taijuan Walker,,SP,7800,ARI,@WAS,42%,4.60,,0.314,22.8%,6.80,22.0%,3.83,3.97,R,0.310,0.315,4%,2%,0%,19.4,19.4,19.4,7.3,31.6,14.9,1.9,10.5,1.3
Matt Harvey,1,SP,7700,NYM,@ATL,51%,4.18,,0.305,19.2%,4.52,22.1%,3.70,3.62,R,0.277,0.269,-3%,2%,0%,12.3,12.3,12.3,0.9,23.8,13.9,1.8,-3.2,-0.4
Sonny Gray,0,SP,7600,OAK,@MIN,45%,4.20,4.5,0.324,24.4%,4.39,19.5%,4.00,3.85,R,0.286,0.296,-4%,3%,0%,0.0,0.0,0.0,0.0,0.0,16.9,2.2,9.3,1.2
Jeremy Hellickson,1,SP,7400,PHI,@CHC,33%,4.48,,0.320,23.9%,5.08,18.8%,4.22,4.17,R,0.319,0.320,1%,6%,0%,15.6,15.6,15.6,10.7,20.5,14.3,1.9,-5.6,-0.8
Edinson Volquez,,SP,7200,MIA,TB,52%,3.89,,0.304,25.9%,4.27,17.5%,4.56,4.42,R,0.336,0.310,2%,0%,1%,10.4,10.4,10.4,2.5,18.4,14.3,2.0,15.1,2.1
Alex Cobb,1,SP,7100,TB,@MIA,48%,4.11,,0.306,20.9%,4.52,16.1%,4.24,4.05,R,0.307,0.298,2%,0%,1%,11.0,11.0,11.0,1.3,20.6,14.3,2.0,17.3,2.4
Tyler Chatwood,3,SP,6900,COL,@SD,49%,3.79,,0.296,24.1%,3.78,17.4%,4.56,4.29,R,0.313,0.334,10%,1%,0%,13.7,13.7,13.7,1.0,26.4,18.6,2.7,5.2,0.8
R.A. Dickey,,SP,6800,ATL,NYM,49%,4.32,,0.304,20.0%,4.29,15.6%,4.77,4.71,R,0.316,0.329,0%,2%,0%,13.2,13.2,13.2,7.8,18.6,13.6,2.0,12.1,1.8
Scott Feldman,0,SP,6600,CIN,PIT,57%,4.09,,0.304,20.4%,3.75,15.6%,4.34,4.15,R,0.310,0.328,0%,3%,0%,14.4,14.4,14.4,6.1,22.7,13.2,2.0,-3.8,-0.6
Mike Fiers,1,SP,6500,HOU,TEX,56%,3.95,,0.328,22.5%,4.56,21.0%,4.08,4.09,R,0.307,0.330,2%,-1%,-3%,8.7,8.7,8.7,5.2,12.3,13.2,2.0,16.7,2.6
Tyler Glasnow,,SP,6200,PIT,@CIN,42%,4.91,,0.308,22.4%,4.75,21.7%,4.76,4.92,R,,,-1%,2%,0%,4.6,4.6,4.6,-6.0,15.1,14.1,2.3,16.7,2.7
Wily Peralta,,SP,6100,MIL,@STL,36%,4.35,,0.314,21.7%,4.12,15.1%,4.65,4.43,R,0.360,0.320,3%,4%,0%,12.1,12.1,12.1,-0.5,24.7,12.3,2.0,17.8,2.9
Mat Latos,1,SP,5800,TOR,@NYY,37%,5.15,,0.319,21.9%,5.57,17.3%,4.55,4.44,R,0.312,0.315,2%,4%,-12%,8.3,8.3,8.3,-4.5,21.0,9.4,1.6,-1.6,-0.3
Trevor Cahill,8,SP,5000,SD,COL,51%,3.71,,0.324,22.6%,4.58,23.0%,3.62,3.62,R,0.343,0.299,1%,1%,0%,17.4,17.4,17.4,12.9,21.9,16.4,3.3,29.7,5.9
Alec Asher,,SP,4500,BAL,@BOS,32%,5.41,,0.330,18.5%,3.88,12.4%,5.15,5.37,R,0.341,0.327,-13%,5%,0%,19.3,19.3,19.3,19.3,19.3,7.9,1.8,11.3,2.5
