"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Adalberto Mejia",0,"SP",7700,"MIN","DET","52%",5.15,NA,0.348,"18.7%",4.84,"18.0%",5.04,5.08,"L",NA,0.328,"-2%","-2%","0%",16.8,11.5,11.5,3.7,19.3,9.9,1.3,13.6,1.8
"Jerad Eickhoff",5,"SP",7600,"PHI","MIL","50%",4.77,NA,0.316,"25.8%",4.8,"21.1%",4.13,4.21,"R",0.355,0.268,"2%","-1%","0%",15.1,11.8,11.8,2.8,20.8,15.9,2.1,21.9,2.9
"Dinelson Lamet",2,"SP",7500,"SD","@SF","49%",4.29,NA,0.312,"20.1%",3.92,"31.2%",3.57,4.05,"R",NA,NA,"0%","-1%","0%",18,15.2,15.2,1.4,29,16.6,2.2,21.6,2.9
"Junior Guerra",1,"SP",7400,"MIL","@PHI","50%",4.73,NA,0.303,"22.6%",3.95,"19.3%",4.79,4.76,"R",0.302,0.314,"4%","-1%","0%",6.2,9.4,9.4,1.6,17.2,14.1,1.9,0.2,0
"Rafael Montero",7,"SP",7200,"NYM","OAK","57%",4.35,NA,0.305,"24.8%",4.33,"22.8%",4.6,4.59,"R",0.403,0.32,"2%","-1%","0%",10.9,10.9,10.9,1.2,20.6,19,2.6,12.9,1.8
"Tyson Ross",NA,"SP",7100,"TEX","@TB","46%",4.71,NA,0.319,"21.2%",4.65,"24.4%",3.67,3.5,"R",0.307,0.283,"8%","0%","0%",4.8,7.3,7.3,-5.5,20,12.1,1.7,4.8,0.7
"Parker Bridwell",1,"SP",6900,"LAA","BOS","47%",4.66,NA,0.326,"20.3%",4.74,"16.9%",4.77,4.83,"R",NA,NA,"4%","-2%","0%",14.7,14.7,14.7,5.9,23.5,11.8,1.7,18.1,2.6
"Ty Blach",NA,"SP",6700,"SF","SD","51%",4.21,NA,0.298,"24.3%",3.77,"11.7%",5.06,4.73,"L",0.25,0.329,"1%","-1%","0%",9.5,10.8,10.8,-2.5,24.1,13.3,2,14.3,2.1
"Dylan Bundy",NA,"SP",6400,"BAL","HOU","45%",5.29,4,0.335,"16.9%",5.9,"20.4%",4.53,4.88,"R",0.336,0.316,"0%","-8%","0%",10.3,14.5,14.5,5.4,23.6,7.5,1.2,-0.6,-0.1
"Daniel Gossett",NA,"RP",6200,"OAK","@NYM","42%",5.15,NA,0.307,"20.9%",4.82,"14.0%",4.61,4.4,"R",NA,NA,"4%","-2%","0%",8.5,7.9,7.9,-3.2,19,11.2,1.8,21.3,3.4
"Derek Holland",1,"SP",5800,"CWS","@KC","44%",5.59,NA,0.315,"20.6%",4.22,"16.6%",4.87,4.96,"L",0.276,0.365,"-7%","-4%","0%",3.5,10.4,10.4,-2.5,23.4,10.5,1.8,2.3,0.4
"Sean Newcomb",1,"RP",5700,"ATL","@LAD","23%",4.93,NA,0.319,"24.3%",5.1,"21.0%",4.63,4.43,"L",NA,NA,"7%","-2%","-2%",9.8,11.7,11.7,-1.4,24.8,16,2.8,20.7,3.6
"Yovani Gallardo",NA,"SP",5600,"SEA","NYY","49%",4.79,NA,0.344,"22.2%",5.33,"15.9%",4.91,4.67,"R",0.316,0.335,"4%","-1%","0%",7.3,8.4,8.4,-1.1,18,10.3,1.8,10.4,1.9
"Matthew Boyd",1,"SP",5500,"DET","@MIN","48%",5.35,NA,0.325,"22.9%",4.54,"17.4%",4.76,5,"L",0.356,0.363,"-3%","-1%","0%",0.7,7.5,7.5,-3.6,18.6,12.3,2.2,23.3,4.2
"Sal Romano",0,"SP",5400,"CIN","MIA","56%",5.1,NA,0.304,"19.9%",4.59,"",NA,NA,"R",NA,NA,"0%","-2%","0%",5.8,5.8,5.8,-6,17.6,12.6,2.3,27.1,5
"Travis Wood",0,"RP",5300,"KC","CWS","56%",4.91,NA,0.323,"20.0%",4.46,"22.5%",4.02,4.39,"L",0.26,0.338,"-3%","-4%","0%",0.6,0.6,0.6,-8.2,9.4,9,1.7,5.7,1.1
"Tom Koehler",NA,"SP",5200,"MIA","@CIN","43%",5.9,NA,0.314,"21.9%",4.64,"18.1%",4.83,4.73,"R",0.33,0.319,"-3%","-2%","0%",2.6,6.1,6.1,-2.3,14.5,11,2.1,-0.4,-0.1
"Caleb Smith",2,"RP",4000,"NYY","@SEA","51%",4.71,NA,0.342,"18.2%",4.72,"",NA,NA,"L",NA,NA,"7%","-1%","0%",0,0,0,0,0,12.5,3.1,0.7,0.2
