Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Blake Snell,1,SP,7200,TB,@TOR,45%,4.48,,0.323,17.6%,3.50,22.9%,4.75,4.57,L,,0.324,-4%,0%,0%,10.3,10.3,10.3,8.0,12.7,14.7,2.0,7.9,1.1
Chase Anderson,3,SP,7100,MIL,ATL,56%,3.97,,0.304,22.3%,3.84,18.3%,4.42,4.41,R,0.309,0.355,0%,0%,0%,21.1,21.1,21.1,14.4,27.8,15.5,2.2,5.3,0.7
Kevin Gausman,2,SP,7000,BAL,@NYY,50%,4.52,,0.319,21.1%,5.00,21.8%,3.89,3.91,R,0.303,0.343,-1%,1%,0%,4.4,4.4,4.4,-7.0,15.8,12.2,1.7,3.5,0.5
Charlie Morton,3,SP,6900,HOU,OAK,62%,3.70,,0.321,20.4%,3.90,18.3%,3.86,3.79,R,0.346,0.305,1%,0%,-3%,12.2,12.2,12.2,8.1,16.3,15.6,2.3,31.6,4.6
CC Sabathia,1,SP,6800,NYY,BAL,50%,4.48,4,0.322,21.6%,3.95,19.0%,4.26,4.18,L,0.274,0.348,0%,1%,0%,14.3,14.3,14.3,4.1,24.4,14.3,2.1,3.6,0.5
Bartolo Colon,0,SP,6600,ATL,@MIL,44%,4.53,,0.296,25.3%,5.22,16.6%,4.18,4.06,R,0.310,0.311,-1%,0%,0%,13.6,13.6,13.6,-1.0,28.2,13.8,2.1,2.1,0.3
Kyle Freeland,,SP,6500,COL,@ARI,40%,5.02,,0.321,22.0%,5.48,,,,L,,,6%,0%,0%,12.1,12.1,12.1,-1.0,25.2,9.7,1.5,14.7,2.3
Tim Adleman,,SP,6400,CIN,@STL,42%,4.33,,0.315,21.8%,3.70,18.2%,4.60,4.98,R,0.330,0.327,2%,3%,0%,19.3,19.3,19.3,19.3,19.3,14.0,2.2,2.6,0.4
Adam Conley,7,SP,6300,MIA,PIT,55%,3.80,,0.319,20.8%,3.38,21.0%,4.42,4.62,L,0.335,0.310,2%,0%,1%,15.8,15.8,15.8,8.3,23.3,14.9,2.4,-15.7,-2.5
Matt Boyd,1,SP,6200,DET,CWS,55%,4.27,,0.310,21.4%,4.10,18.6%,4.59,4.92,L,0.365,0.352,0%,3%,0%,11.2,11.2,11.2,-3.2,25.5,12.8,2.1,14.3,2.3
Luis Perdomo,2,SP,6000,SD,@SF,40%,4.17,,0.311,23.6%,3.45,16.0%,4.01,3.98,R,0.370,0.347,0%,1%,0%,7.1,7.1,7.1,1.6,12.7,13.6,2.3,17.3,2.9
Kyle Gibson,1,SP,5700,MIN,@KC,44%,4.51,,0.317,19.2%,2.57,16.8%,4.40,4.22,R,0.340,0.310,-2%,3%,0%,2.0,2.0,2.0,-5.2,9.1,12.1,2.1,3.2,0.6
Nick Martinez,,SP,5500,TEX,LAA,48%,4.85,,0.321,18.6%,3.61,12.6%,5.12,5.24,R,0.345,0.353,-4%,1%,0%,16.8,16.8,16.8,16.8,16.8,12.0,2.2,18.5,3.4
Ariel Miranda,,SP,5200,SEA,@CLE,36%,4.93,,0.337,17.9%,4.80,19.0%,4.50,4.78,L,,0.310,-13%,4%,0%,10.8,10.8,10.8,1.4,20.2,9.5,1.8,25.6,4.9
Mike Pelfrey,,SP,5000,CWS,@DET,45%,4.73,,0.318,20.4%,5.15,11.2%,4.90,4.74,R,0.355,0.353,-3%,7%,0%,4.2,4.2,4.2,4.2,4.2,7.8,1.6,2.5,0.5
