Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
John Lackey,,SP,8100,CHC,@BOS,51%,5.17,5,0.330,17.4%,3.71,21.8%,3.85,3.76,R,0.309,0.287,-8%,-1%,-3%,16.4,16.4,16.4,6.6,26.1,13.3,1.6,12.1,1.5
Matt Cain,3,SP,7700,SF,SD,53%,3.61,,0.297,22.9%,3.42,16.9%,4.74,4.91,R,0.338,0.335,1%,0%,0%,15.2,15.2,15.2,6.3,24.0,13.8,1.8,19.6,2.5
Zack Wheeler,1,SP,7500,NYM,@WAS,38%,4.54,,0.311,22.8%,6.32,,,,R,0.341,0.267,-3%,-3%,0%,13.4,13.4,13.4,6.1,20.8,12.8,1.7,11.1,1.5
Joe Musgrove,1,SP,7400,HOU,OAK,62%,3.70,,0.320,19.5%,3.77,19.4%,4.14,4.21,R,0.323,0.342,1%,0%,-3%,7.7,7.7,7.7,5.8,9.6,14.1,1.9,20.6,2.8
Jimmy Nelson,1,SP,7300,MIL,ATL,52%,4.40,,0.306,21.7%,4.00,18.6%,4.50,4.47,R,0.352,0.309,-1%,0%,0%,13.9,13.9,13.9,1.2,26.5,14.2,1.9,-1.9,-0.3
Derek Holland,1,SP,7000,CWS,@DET,41%,4.13,,0.335,20.6%,4.95,15.8%,4.80,4.86,L,0.285,0.336,-2%,7%,-2%,15.4,15.4,15.4,4.5,26.3,11.1,1.6,14.1,2.0
Jesse Chavez,1,SP,7000,LAA,@TEX,40%,4.72,,0.327,22.6%,4.68,20.9%,3.85,3.91,R,0.322,0.304,-7%,5%,0%,16.6,16.6,16.6,5.9,27.3,15.1,2.2,5.5,0.8
Matt Andriese,1,SP,6800,TB,@TOR,48%,4.11,,0.315,20.0%,3.55,19.6%,3.94,4.02,R,0.313,0.315,-4%,0%,0%,13.0,13.0,13.0,4.8,21.2,14.0,2.1,12.9,1.9
Andrew Triggs,1,SP,6800,OAK,@HOU,38%,4.80,,0.339,17.6%,4.32,20.7%,3.57,3.61,R,0.270,0.290,1%,0%,-6%,15.6,15.6,15.6,5.3,25.9,9.7,1.4,33.5,4.9
Jhoulys Chacin,1,SP,6700,SD,@SF,47%,3.89,,0.313,21.6%,3.35,18.5%,4.38,4.22,R,0.331,0.311,0%,0%,0%,10.1,10.1,10.1,-7.7,28.0,15.7,2.3,17.1,2.6
Jaime Garcia,3,SP,6600,ATL,@MIL,48%,4.60,,0.313,25.6%,5.22,19.3%,3.80,3.66,L,0.315,0.305,-1%,0%,0%,10.0,10.0,10.0,2.5,17.4,15.8,2.4,14.1,2.1
Steven Wright,,SP,6300,BOS,CHC,49%,5.33,,0.340,19.9%,5.19,17.9%,4.58,4.69,R,0.296,0.329,-6%,-2%,-6%,1.1,1.1,1.1,-13.8,16.0,8.4,1.3,7.5,1.2
Tyler Anderson,1,SP,6200,COL,@ARI,43%,4.59,,0.310,23.0%,5.50,20.5%,3.90,3.70,L,0.301,0.342,4%,1%,0%,8.4,8.4,8.4,0.9,16.0,12.7,2.0,-3.3,-0.5
Ubaldo Jimenez,,SP,6000,BAL,@NYY,38%,5.12,,0.319,21.1%,4.90,20.1%,4.33,4.22,R,0.327,0.319,-1%,-2%,-8%,6.8,6.8,6.8,-5.2,18.7,9.4,1.6,-1.3,-0.2
Yovani Gallardo,,SP,5800,SEA,@CLE,38%,4.52,,0.341,16.8%,4.76,15.6%,4.85,4.61,R,0.322,0.325,-16%,11%,3%,10.3,10.3,10.3,-1.3,22.0,8.7,1.5,14.1,2.4
Zach Eflin,0,SP,5700,PHI,@LAD,33%,4.76,,0.322,22.5%,4.17,12.0%,5.32,5.35,R,0.341,0.309,8%,1%,0%,14.5,14.5,14.5,10.5,18.5,12.6,2.2,16.8,2.9
