"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Aaron Sanchez",3,"SP",8400,"TOR","SEA","56%",4.18,NA,0.32,"19.4%",4.94,"18.9%",4.17,3.95,"R",0.316,0.233,"-2%","0%","0%",9.5,9.5,9.5,-1,19.9,13.1,1.6,15.1,1.8
"Drew Pomeranz",12,"SP",8200,"BOS","TB","60%",3.76,6.5,0.312,"24.0%",4.37,"25.7%",3.71,3.71,"L",0.266,0.29,"-2%","3%","2%",13.5,15.3,15.3,4.5,26.1,17.7,2.2,5.2,0.6
"Sean Manaea",NA,"SP",8100,"OAK","@TEX","44%",5.06,NA,0.32,"24.2%",4.54,"21.6%",3.98,3.95,"L",0.231,0.319,"-7%","-1%","0%",12.2,12.2,12.2,3.3,21.1,14.6,1.8,0,0
"Jeremy Hellickson",NA,"SP",7600,"PHI","@WAS","34%",4.44,NA,0.324,"21.5%",6.15,"18.6%",4.25,4.21,"R",0.322,0.326,"-4%","2%","0%",11.1,11.4,11.4,2.4,20.4,9.8,1.3,3.7,0.5
"Ivan Nova",1,"SP",7500,"PIT","@ARI","42%",4.92,NA,0.306,"22.9%",4.92,"17.3%",3.98,3.91,"R",0.341,0.309,"-8%","0%","0%",21.6,19.2,19.2,6.2,32.1,15.3,2,8.9,1.2
"Matt Andriese",NA,"SP",7300,"TB","@BOS","40%",4.74,NA,0.328,"17.4%",4.49,"19.7%",3.97,4.04,"R",0.311,0.311,"-10%","6%","4%",18.5,16.2,16.2,7.3,25.1,13.8,1.9,16.4,2.2
"Trevor Bauer",7,"SP",7200,"CLE","MIN","61%",3.95,6,0.322,"23.8%",4.62,"22.0%",4.21,4.18,"R",0.319,0.323,"-2%","2%","0%",11.3,11.8,11.8,0.7,23,16.3,2.3,21.3,3
"Antonio Senzatela",1,"SP",7100,"COL","LAD","44%",6.11,NA,0.328,"23.5%",5.03,"13.3%",4.6,4.51,"R",NA,NA,"-15%","1%","0%",13.4,15.6,15.6,8.4,22.7,10.4,1.5,11.3,1.6
"Hector Santiago",1,"SP",7000,"MIN","@CLE","39%",5.05,4,0.326,"17.3%",4.21,"19.4%",4.77,5.22,"L",0.307,0.321,"-7%","5%","0%",17.9,16.6,16.6,11.1,22.1,11.3,1.6,-9.4,-1.3
"Tim Adleman",NA,"SP",7000,"CIN","@SF","43%",4.32,NA,0.314,"19.7%",3.24,"17.9%",4.57,4.91,"R",0.327,0.336,"2%","0%","0%",14.6,14.6,14.6,6.5,22.6,13.4,1.9,-6.8,-1
"Adam Wainwright",NA,"SP",6900,"STL","CHC","48%",4.36,4.5,0.307,"23.4%",4.83,"19.1%",4.18,3.91,"R",0.308,0.286,"1%","-1%","-1%",10,9,9,-0.6,18.7,13.6,2,20.9,3
"Julio Urias",NA,"SP",6800,"LAD","@COL","56%",5.39,NA,0.308,"23.3%",4.81,"23.4%",4.19,3.97,"L",NA,0.311,"-18%","1%","0%",14.3,14.3,14.3,8.3,20.3,14.9,2.2,-6.4,-0.9
"Ariel Miranda",1,"SP",6800,"SEA","@TOR","44%",4.82,NA,0.32,"18.4%",3.92,"19.7%",4.4,4.68,"L",NA,0.301,"-6%","0%","0%",11.7,11.1,11.1,-2.4,24.7,11,1.6,21.6,3.2
"R.A. Dickey",1,"SP",6700,"ATL","@MIA","44%",4.78,NA,0.31,"22.8%",4.5,"15.5%",4.8,4.73,"R",0.319,0.329,"4%","0%","0%",12.3,11.4,11.4,5.7,17.1,14.7,2.2,6.3,0.9
"Mike Fiers",NA,"SP",6600,"HOU","@NYY","46%",4.44,NA,0.323,"21.5%",5.55,"21.0%",4.09,4.1,"R",0.306,0.337,"-3%","5%","-4%",9.1,9.7,9.7,5.2,14.2,11.6,1.8,15.2,2.3
"Alex Meyer",1,"SP",6300,"LAA","DET","47%",4.13,NA,0.324,"20.0%",5,"22.7%",5.07,5.25,"R",NA,NA,"2%","1%","0%",7.7,7.7,7.7,-2.8,18.1,14.3,2.3,27.3,4.3
"Wily Peralta",NA,"SP",6000,"MIL","NYM","42%",4.63,NA,0.306,"20.7%",5.03,"15.4%",4.61,4.4,"R",0.361,0.318,"-1%","0%","0%",8.1,11.9,11.9,0.9,22.8,9.9,1.6,-5,-0.8
"Jered Weaver",NA,"SP",5400,"SD","@CWS","34%",5.03,NA,0.305,"21.6%",4,"13.3%",5.14,5.33,"R",0.322,0.334,"0%","0%","0%",3.1,5,5,-3.8,13.8,9.8,1.8,12.7,2.4
"Chris Young",1,"SP",5000,"KC","BAL","43%",5.09,NA,0.326,"21.9%",4.44,"19.2%",4.76,5.19,"R",0.371,0.279,"-3%","-1%","0%",-3.8,-3.8,-3.8,-3.8,-3.8,11.6,2.3,0.1,0
"Justin Nicolino",1,"SP",4500,"MIA","ATL","56%",4.22,NA,0.298,"20.3%",4.47,"9.3%",5.34,5.12,"L",0.302,0.344,"3%","0%","0%",0,0,0,0,0,10.9,2.4,14.9,3.3
