Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jason Hammel,3,SP,7600,KC,MIN,54%,4.31,4.5,0.321,25.0%,4.27,22.1%,3.92,3.99,R,0.334,0.300,-2%,5%,0%,6.8,6.8,6.8,2.3,11.2,14.5,1.9,1.4,0.2
Joe Ross,,SP,7400,WAS,NYM,48%,3.83,4.5,0.302,23.6%,4.23,21.5%,3.86,3.72,R,0.355,0.237,0%,-1%,0%,11.3,11.3,11.3,-6.0,28.6,15.5,2.1,4.2,0.6
Clayton Richard,0,SP,7200,SD,@SF,45%,4.24,,0.311,20.4%,3.38,13.6%,3.86,3.85,L,0.269,0.349,0%,-2%,0%,11.7,11.7,11.7,-3.6,27.1,12.8,1.8,9.2,1.3
Miguel Gonzalez,1,SP,7100,CWS,@DET,47%,4.40,4,0.318,20.4%,4.86,17.3%,4.54,4.56,R,0.325,0.317,-2%,5%,0%,20.8,20.8,20.8,10.9,30.8,12.4,1.7,-5.5,-0.8
Martin Perez,,SP,6900,TEX,LAA,47%,4.66,,0.326,19.5%,3.64,13.0%,4.84,4.54,L,0.289,0.340,-3%,4%,0%,10.3,10.3,10.3,2.0,18.6,10.7,1.6,-0.5,-0.1
Jordan Montgomery,3,SP,6900,NYY,BAL,53%,3.86,,0.320,19.8%,4.29,,,,L,,,-1%,3%,1%,14.6,14.6,14.6,13.7,15.6,13.8,2.0,15.1,2.2
Mike Foltynewicz,2,SP,6700,ATL,@MIL,50%,4.52,,0.295,26.6%,5.33,20.3%,4.20,4.36,R,0.365,0.334,-1%,0%,0%,13.6,13.6,13.6,-0.4,27.6,16.8,2.5,21.1,3.1
Ty Blach,4,SP,6600,SF,SD,55%,3.76,,0.295,24.7%,3.40,,,,L,,,1%,-1%,0%,8.3,8.3,8.3,8.3,8.3,14.2,2.2,14.8,2.2
Jesse Hahn,,SP,6500,OAK,@HOU,35%,4.36,,0.334,16.6%,4.52,14.7%,4.48,4.26,R,0.332,0.263,1%,1%,0%,21.6,21.6,21.6,15.7,27.5,10.0,1.5,16.1,2.5
Tom Koehler,,SP,6200,MIA,PIT,53%,4.11,,0.301,19.4%,3.77,18.1%,4.75,4.62,R,0.323,0.321,2%,0%,2%,10.5,10.5,10.5,2.5,18.6,13.1,2.1,4.8,0.8
Nick Pivetta,0,SP,6200,PHI,@LAD,34%,5.00,,0.320,23.5%,4.21,,,,R,,,5%,-2%,-1%,0.0,0.0,0.0,0.0,0.0,16.7,2.7,11.3,1.8
Josh Tomlin,0,SP,5900,CLE,SEA,60%,4.24,,0.329,15.8%,4.67,17.7%,4.05,4.02,R,0.280,0.362,-4%,-1%,0%,3.9,3.9,3.9,-9.7,17.5,9.0,1.5,7.8,1.3
Jordan Zimmermann,,SP,5800,DET,CWS,53%,4.10,,0.307,23.1%,4.24,17.7%,4.23,4.26,R,0.312,0.294,0%,4%,0%,6.5,6.5,6.5,-1.2,14.3,13.8,2.4,13.8,2.4
Phil Hughes,1,SP,5700,MIN,@KC,46%,4.69,,0.317,19.2%,2.64,14.2%,4.56,4.52,R,0.327,0.339,-2%,5%,0%,11.5,11.5,11.5,3.9,19.1,12.8,2.2,10.8,1.9
Chad Kuhl,1,SP,5700,PIT,@MIA,47%,4.39,,0.300,21.2%,4.48,18.0%,4.52,4.66,R,0.373,0.271,4%,0%,2%,7.1,7.1,7.1,-11.0,25.2,12.4,2.2,8.2,1.4
German Marquez,,SP,5500,COL,@ARI,47%,5.44,,0.305,24.2%,5.32,,,,R,,,4%,0%,0%,-10.2,-10.2,-10.2,-10.2,-10.2,13.7,2.5,25.3,4.6
J.C. Ramirez,2,SP,5400,LAA,@TEX,53%,4.34,,0.321,23.9%,4.61,17.8%,3.97,4.24,R,0.314,0.339,-8%,4%,0%,16.9,16.9,16.9,4.8,29.0,14.6,2.7,26.4,4.9
Matt Garza,1,SP,5000,MIL,ATL,50%,4.48,,0.302,19.9%,4.29,15.4%,4.67,4.50,R,0.332,0.316,-1%,0%,0%,10.8,10.8,10.8,10.8,10.8,11.3,2.3,23.4,4.7
Chase De Jong,,SP,4800,SEA,@CLE,40%,5.26,,0.342,16.9%,4.59,,,,R,,,-14%,-1%,0%,0.0,0.0,0.0,0.0,0.0,8.4,1.8,-10.6,-2.2
Bronson Arroyo,1,SP,4700,CIN,@STL,39%,4.78,,0.315,21.8%,4.13,,,,R,0.336,0.394,3%,3%,0%,9.9,9.9,9.9,-2.4,22.2,11.6,2.5,-0.4,-0.1
