"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"A.J. Griffin",NA,"SP",6600,"TEX","CWS","64%",4.86,NA,0.303,"22.7%",4.34,"20.7%",4.74,5.22,"R",0.38,0.319,"-3%","-3%","0%",5.9,12.9,12.9,-1.7,27.5,12.9,2,0,0
"Kyle Freeland",NA,"SP",6400,"COL","MIL","53%",6.06,NA,0.323,"26.5%",4.63,"14.9%",4.85,4.71,"L",NA,0.328,"-12%","-5%","0%",16.1,12.2,12.2,2.7,21.7,9.4,1.5,0,0
"Jason Hammel",NA,"SP",6200,"KC","CLE","39%",5.07,5,0.332,"19.7%",4.88,"21.2%",4.09,4.21,"R",0.313,0.309,"-3%","-4%","0%",14.5,11.9,11.9,4.3,19.5,11,1.8,0,0
"Mike Leake",NA,"SP",6100,"STL","@PIT","50%",4.75,3.5,0.3,"20.0%",4.25,"15.9%",4.11,3.88,"R",0.33,0.301,"0%","-1%","0%",8.5,12.7,12.7,1.7,23.6,12.9,2.1,0,0
"Blake Snell",2,"SP",5900,"TB","SEA","61%",4.19,NA,0.339,"18.7%",4.71,"21.9%",4.83,4.69,"L",0.282,0.34,"2%","0%","0%",12.1,10.6,10.6,5.7,15.4,14.7,2.5,0,0
"Adam Conley",3,"SP",5700,"MIA","@NYM","37%",4.85,NA,0.303,"25.1%",4.64,"19.6%",4.65,4.84,"L",0.335,0.321,"3%","-2%","0%",13,9.6,9.6,-3.4,22.7,15,2.6,0,0
"Miguel Gonzalez",NA,"SP",5600,"CWS","@TEX","36%",6.64,NA,0.33,"21.5%",5.03,"16.8%",4.61,4.65,"R",0.326,0.319,"-13%","-5%","0%",10.4,9.5,9.5,-3.3,22.2,7.6,1.4,0,0
"Yovani Gallardo",NA,"SP",5500,"SEA","@TB","39%",5.31,NA,0.32,"21.1%",4.27,"15.8%",4.98,4.78,"R",0.321,0.335,"2%","0%","0%",5.7,7.7,7.7,-1.2,16.6,10.6,1.9,0,0
"Bartolo Colon",NA,"SP",5300,"MIN","ARI","49%",5.31,NA,0.341,"22.5%",4.89,"15.8%",4.4,4.28,"R",0.325,0.323,"-3%","-4%","0%",12.1,6,6,-5.4,17.4,8.9,1.7,0,0
"Jharel Cotton",NA,"SP",4900,"OAK","@HOU","31%",5.79,NA,0.333,"20.2%",5.69,"18.9%",4.86,5.23,"R",0.315,0.34,"1%","0%","0%",3.4,10.1,10.1,1.3,18.8,12,2.4,0,0
"Ben Lively",NA,"SP",4800,"PHI","@SF","31%",4.86,NA,0.308,"21.5%",4.03,"9.4%",5.92,6,"R",NA,NA,"1%","-1%","0%",7.9,8.8,8.8,4.1,13.4,13,2.7,0,0
"T.J. McFarland",NA,"RP",4400,"ARI","@MIN","51%",5.19,NA,0.308,"22.2%",4.67,"11.5%",4.03,4.39,"L",0.291,0.377,"1%","-2%","0%",0,0,0,0,0,12.9,2.9,0,0
