Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jose Osuna,,1B/OF,3500,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,,3%,,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Conforto,,OF,3500,NYM,@PHI,4.35,Eickhoff,0.348,6%,R,L,0.353,7%,0.238,13,x,x,-,0%,0%,0%,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0
Trevor Plouffe,0,3B,3400,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.316,-3%,0.172,-1,8,8,-1,5%,-3%,0%,2.7,2.7,2.7,0.4,4.9,6.4,1.9,0.0,0.0
Jedd Gyorko,,2B/3B,3400,STL,@WAS,4.09,Roark,0.281,-9%,R,R,0.297,-4%,0.184,1,x,x,-,0%,0%,0%,4.5,4.5,4.5,-4.5,13.5,0.0,0.0,14.0,4.1
Luis Sardinas,,3B/SS,3400,SD,@COL,4.94,Chatwood,0.315,-1%,R,S,0.237,-6%,0.039,-30,x,x,-,0%,0%,0%,2.5,2.5,2.5,1.8,3.2,0.0,0.0,0.0,0.0
Whit Merrifield,,2B/OF,3400,KC,OAK,4.32,Cotton,,-1%,R,R,0.286,-5%,0.098,-10,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Panik,1,2B,3400,SF,ARI,4.22,Walker,0.307,-3%,R,L,0.330,2%,0.137,12,7,7,-1,-1%,0%,0%,8.5,8.5,8.5,1.7,15.3,6.3,1.9,4.0,1.2
Peter O'Brien,,OF,3400,KC,OAK,4.32,Cotton,,-1%,R,R,0.199,-5%,0.143,1,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Valaika,,SS,3400,COL,SD,6.56,Cosart,0.318,0%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Saunders,2,OF,3400,PHI,NYM,3.65,deGrom,0.284,-8%,R,L,0.335,-1%,0.199,1,5,5,0,-2%,-2%,3%,7.0,7.0,7.0,-4.3,18.3,6.3,1.9,8.0,2.4
Scott Schebler,4,OF,3400,CIN,@PIT,3.96,Glasnow,,1%,R,L,0.344,3%,0.185,5,6,6,0,-1%,-1%,0%,7.6,7.6,7.6,1.4,13.8,7.5,2.2,4.0,1.2
Scooter Gennett,0,2B,3400,CIN,@PIT,3.96,Glasnow,,1%,R,L,0.323,5%,0.147,9,7,x,-3,1%,-1%,0%,6.0,6.0,6.0,-2.7,14.7,6.5,1.9,16.0,4.7
Greg Bird,1,1B,3400,NYY,TB,4.23,Cobb,0.296,-5%,R,L,0.387,4%,0.304,17,x,x,-,0%,0%,0%,2.3,2.3,2.3,-1.1,5.6,0.0,0.0,0.0,0.0
Carlos Beltran,,OF,3400,HOU,@SEA,3.52,Paxton,0.288,-7%,L,S,0.323,-4%,0.192,-2,5,5,0,-10%,0%,0%,4.8,4.8,4.8,0.3,9.4,5.9,1.7,3.0,0.9
Justin Turner,1,3B,3400,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.318,-12%,0.144,-22,3,3,0,4%,-5%,0%,9.8,9.8,9.8,2.4,17.3,6.4,1.9,2.0,0.6
Jake Lamb,0,3B,3400,ARI,@SF,3.78,Moore,0.296,-5%,L,L,0.256,-13%,0.141,-24,4,4,0,-10%,0%,0%,10.4,10.4,10.4,2.9,17.9,5.8,1.7,3.0,0.9
Ryon Healy,4,1B/3B,3300,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.361,0%,0.213,4,3,3,0,5%,-3%,0%,5.7,5.7,5.7,-2.6,14.0,7.8,2.4,5.0,1.5
Salvador Perez,1,C,3300,KC,OAK,4.32,Cotton,,-1%,R,R,0.314,2%,0.170,2,5,5,0,1%,-3%,0%,11.5,11.5,11.5,4.3,18.7,7.1,2.2,3.0,0.9
Adam Lind,,1B,3300,WAS,STL,4.41,Wainwright,0.303,-4%,R,L,0.361,8%,0.200,13,x,x,-,0%,0%,0%,5.0,5.0,5.0,-2.1,12.1,0.0,0.0,11.0,3.3
Tony Wolters,7,C,3300,COL,SD,6.56,Cosart,0.298,-5%,R,L,0.325,3%,0.152,4,8,8,0,11%,-5%,0%,6.5,6.5,6.5,-0.1,13.1,6.1,1.8,0.0,0.0
Alen Hanson,,SS,3300,PIT,CIN,4.54,Finnegan,0.324,1%,L,S,,3%,,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Crawford,7,SS,3300,SF,ARI,4.22,Walker,0.307,-3%,R,L,0.318,0%,0.179,11,5,5,0,-2%,0%,0%,9.0,9.0,9.0,3.4,14.6,6.5,2.0,9.0,2.7
Eugenio Suarez,2,3B/SS,3300,CIN,@PIT,3.96,Glasnow,,-1%,R,R,0.305,-3%,0.136,-8,5,5,0,-6%,-1%,0%,9.4,9.4,9.4,0.8,18.0,6.5,2.0,27.0,8.2
Danny Valencia,,3B/OF,3300,SEA,HOU,3.98,Morton,0.295,-5%,R,R,0.320,-8%,0.168,-7,6,6,0,-5%,0%,0%,3.1,3.1,3.1,0.5,5.8,5.4,1.6,2.0,0.6
Yasmany Tomas,2,OF,3300,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.405,13%,0.267,24,5,5,0,-12%,0%,0%,9.2,9.2,9.2,0.1,18.3,7.5,2.3,14.0,4.2
Aaron Altherr,,OF,3300,PHI,NYM,3.65,deGrom,0.262,-13%,R,R,0.304,-1%,0.153,-2,x,x,-,0%,0%,0%,9.5,9.5,9.5,0.3,18.7,0.0,0.0,0.0,0.0
Matt Wieters,5,C,3300,WAS,STL,4.41,Wainwright,0.303,-4%,R,S,0.326,0%,0.169,-7,8,8,0,-1%,-2%,0%,6.6,6.6,6.6,0.3,12.9,5.8,1.8,14.0,4.2
Jason Heyward,,OF,3300,CHC,LAD,4.13,Wood,0.276,-10%,L,L,0.287,-11%,0.099,-19,7,x,-1,-2%,-4%,0%,8.4,8.4,8.4,3.1,13.7,5.3,1.6,2.0,0.6
Marcus Semien,0,3B/SS,3300,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.295,-5%,0.153,-9,1,9,5,5%,-2%,0%,7.7,7.7,7.7,1.7,13.8,8.0,2.4,0.0,0.0
Yadier Molina,1,C,3300,STL,@WAS,4.09,Roark,0.281,-9%,R,R,0.317,-1%,0.102,-4,5,6,0,2%,-2%,0%,5.5,5.5,5.5,1.5,9.5,6.1,1.8,10.0,3.0
David Peralta,,OF,3200,ARI,@SF,3.78,Moore,0.296,-5%,L,L,0.275,-14%,0.119,-28,7,x,-4,-8%,0%,0%,9.2,9.2,9.2,-0.6,18.9,5.5,1.7,2.0,0.6
Brock Holt,0,2B/OF,3200,BOS,@DET,3.74,Verlander,0.285,-8%,R,L,0.314,-1%,0.108,2,7,x,-6,-12%,0%,0%,3.5,3.5,3.5,1.4,5.6,5.1,1.6,2.0,0.6
Jake Bauers,,1B,3200,TB,@NYY,3.77,Pineda,,%,R,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howie Kendrick,1,2B/OF,3200,PHI,NYM,3.65,deGrom,0.262,-13%,R,R,0.319,-1%,0.114,-1,2,2,0,0%,-2%,2%,12.2,12.2,12.2,1.2,23.2,6.4,2.0,7.0,2.2
Chase Utley,,2B,3200,LAD,@CHC,3.37,Lester,0.283,-8%,L,L,0.287,-7%,0.133,-7,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Franklin Gutierrez,2,OF,3200,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.374,4%,0.246,1,4,2,-1,5%,-5%,0%,3.3,3.3,3.3,-0.2,6.8,6.9,2.2,2.0,0.6
Wilmer Flores,,2B/3B,3200,NYM,@PHI,4.35,Eickhoff,0.257,-14%,R,R,0.291,-6%,0.122,-22,x,x,-,0%,0%,0%,7.0,7.0,7.0,0.3,13.7,0.0,0.0,0.0,0.0
Alcides Escobar,0,SS,3200,KC,OAK,4.32,Cotton,,-1%,R,R,0.281,-1%,0.076,-7,8,8,0,3%,-2%,0%,3.7,3.7,3.7,-0.1,7.4,5.6,1.7,0.0,0.0
Rhys Hoskins,,1B,3200,PHI,NYM,3.65,deGrom,,%,R,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesar Hernandez,0,2B,3200,PHI,NYM,3.65,deGrom,0.284,-8%,R,S,0.309,-1%,0.093,12,1,1,0,-3%,-1%,2%,10.5,10.5,10.5,2.6,18.4,6.6,2.1,5.0,1.6
Albert Almora,,OF,3200,CHC,LAD,4.13,Wood,0.311,-2%,L,R,0.344,5%,0.286,14,x,x,-,0%,0%,0%,10.0,10.0,10.0,0.1,19.9,0.0,0.0,5.0,1.6
Jhonny Peralta,,3B/SS,3200,STL,@WAS,4.09,Roark,0.281,-9%,R,R,0.330,-1%,0.145,-9,6,x,-1,2%,-2%,0%,1.5,1.5,1.5,-0.2,3.2,6.0,1.9,5.0,1.6
Freddy Galvis,2,3B/SS,3200,PHI,NYM,3.65,deGrom,0.284,-8%,R,S,0.293,5%,0.141,14,8,8,0,-2%,-2%,3%,9.7,9.7,9.7,-1.1,20.4,5.6,1.7,3.0,0.9
Taylor Motter,,3B/SS,3200,SEA,HOU,3.98,Morton,0.295,-5%,R,R,0.192,-6%,0.070,-6,x,x,-,0%,0%,0%,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.6
Leonys Martin,,OF,3200,SEA,HOU,3.98,Morton,0.350,7%,R,L,0.300,3%,0.116,12,7,7,1,-2%,0%,0%,2.5,2.5,2.5,-2.3,7.3,6.7,2.1,8.0,2.5
Zack Cozart,0,SS,3200,CIN,@PIT,3.96,Glasnow,,-1%,R,R,0.281,-3%,0.123,-11,x,x,-,0%,0%,0%,9.7,9.7,9.7,6.2,13.2,0.0,0.0,0.0,0.0
Yasmani Grandal,1,C,3200,LAD,@CHC,3.37,Lester,0.279,-9%,L,S,0.315,-3%,0.110,-23,7,6,0,7%,-5%,0%,6.8,6.8,6.8,-6.3,19.9,6.5,2.0,8.0,2.5
Josh Reddick,,OF,3200,HOU,@SEA,3.52,Paxton,0.348,-4%,L,L,0.259,-22%,0.094,-42,8,8,-1,-5%,0%,0%,3.8,3.8,3.8,2.7,4.9,4.5,1.4,0.0,0.0
Tim Beckham,,2B/SS,3200,TB,@NYY,3.77,Pineda,0.313,-2%,R,R,0.294,-4%,0.192,0,9,9,-2,-1%,0%,0%,2.8,2.8,2.8,-0.6,6.3,5.1,1.6,0.0,0.0
Cheslor Cuthbert,0,3B,3200,KC,OAK,4.32,Cotton,,-1%,R,R,0.303,-4%,0.140,-2,x,x,-,0%,0%,0%,9.5,9.5,9.5,-1.1,20.1,0.0,0.0,0.0,0.0
Chase Headley,1,3B,3200,NYY,TB,4.23,Cobb,0.296,-5%,R,S,0.308,-1%,0.128,0,6,6,1,3%,0%,0%,9.5,9.5,9.5,1.1,17.9,6.4,2.0,21.0,6.6
Nori Aoki,,OF,3100,HOU,@SEA,3.52,Paxton,0.348,-4%,L,L,0.339,4%,0.054,-38,x,x,-,0%,0%,0%,3.0,3.0,3.0,-0.1,6.1,0.0,0.0,0.0,0.0
Billy Burns,,OF,3100,KC,OAK,4.32,Cotton,,1%,R,S,0.277,-4%,0.080,-4,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Montero,,C,3100,CHC,LAD,4.13,Wood,0.276,-10%,L,L,0.253,-13%,0.092,-27,x,x,-,0%,0%,0%,3.5,3.5,3.5,-1.4,8.4,0.0,0.0,0.0,0.0
Paulo Orlando,,OF,3100,KC,OAK,4.32,Cotton,,-1%,R,R,0.304,-3%,0.117,-13,7,7,0,2%,-2%,0%,3.5,3.5,3.5,0.2,6.8,5.7,1.8,0.0,0.0
Matt Adams,1,1B,3100,STL,@WAS,4.09,Roark,0.306,-3%,R,L,0.341,5%,0.191,6,x,x,-,0%,0%,0%,4.0,4.0,4.0,2.2,5.8,0.0,0.0,0.0,0.0
Cameron Rupp,1,C,3100,PHI,NYM,3.65,deGrom,0.262,-13%,R,R,0.282,-6%,0.140,-13,6,7,1,1%,-2%,3%,6.5,6.5,6.5,-1.4,14.4,5.2,1.7,4.0,1.3
Mitch Moreland,0,1B,3100,BOS,@DET,3.74,Verlander,0.285,-8%,R,L,0.328,2%,0.192,6,4,4,1,-13%,0%,0%,6.6,6.6,6.6,0.5,12.7,6.1,2.0,15.0,4.8
Jabari Blash,,OF,3100,SD,@COL,4.94,Chatwood,0.320,0%,R,R,0.287,-2%,0.130,0,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Arismendy Alcantara,,2B/SS,3100,CIN,@PIT,3.96,Glasnow,,1%,R,S,0.238,-7%,0.140,1,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Jay,,OF,3100,CHC,LAD,4.13,Wood,0.276,-10%,L,L,0.313,0%,0.071,-12,x,x,-,0%,0%,0%,6.0,6.0,6.0,0.8,11.2,0.0,0.0,10.0,3.2
Brian McCann,,C,3100,HOU,@SEA,3.52,Paxton,0.348,-4%,L,L,0.323,2%,0.169,-4,x,x,-,0%,0%,0%,8.2,8.2,8.2,1.0,15.4,0.0,0.0,0.0,0.0
Josh Bell,2,OF,3100,PIT,CIN,4.54,Finnegan,0.324,1%,L,S,,3%,,8,7,8,-1,-2%,-1%,0%,5.8,5.8,5.8,0.4,11.1,6.8,2.2,3.0,1.0
Mike Moustakas,5,3B,3100,KC,OAK,4.32,Cotton,,1%,R,L,0.322,3%,0.173,4,2,2,0,-1%,-3%,0%,11.6,11.6,11.6,5.3,17.9,8.2,2.6,0.0,0.0
Stephen Vogt,5,1B/C,3100,OAK,@KC,4.18,Kennedy,0.330,2%,R,L,0.336,5%,0.177,7,5,5,0,3%,-3%,0%,5.8,5.8,5.8,-0.8,12.4,7.6,2.5,10.0,3.2
Daniel Nava,,OF,3100,PHI,NYM,3.65,deGrom,0.284,-8%,R,S,0.308,5%,0.086,12,x,x,-,0%,0%,0%,32.0,32.0,32.0,32.0,32.0,0.0,0.0,3.0,1.0
David Freese,9,1B/3B,3000,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,0.362,10%,0.188,27,5,5,0,-3%,-1%,0%,9.7,9.7,9.7,4.0,15.4,7.1,2.4,2.0,0.7
Alex Avila,,C,3000,DET,BOS,3.76,Sale,0.222,-21%,L,L,0.254,-12%,0.081,-31,x,x,-,0%,0%,0%,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0
Chris Owings,3,OF/SS,3000,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.289,2%,0.139,13,2,2,2,-8%,0%,0%,13.0,13.0,13.0,0.2,25.8,7.2,2.4,5.0,1.7
Chris Young,,OF,3000,BOS,@DET,3.74,Verlander,0.315,-1%,R,R,0.303,-7%,0.176,-8,6,x,0,-4%,0%,0%,7.0,7.0,7.0,1.0,13.0,6.6,2.2,0.0,0.0
Yulieski Gurriel,1,3B,3000,HOU,@SEA,3.52,Paxton,0.288,-7%,L,R,0.229,-1%,0.098,2,9,6,-2,-10%,0%,0%,1.3,1.3,1.3,-0.8,3.5,5.3,1.8,5.0,1.7
Francisco Cervelli,8,C,3000,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,0.363,5%,0.123,17,6,6,0,-2%,-1%,0%,8.8,8.8,8.8,2.1,15.4,6.5,2.2,6.0,2.0
Aaron Hicks,,OF,3000,NYY,TB,4.23,Cobb,0.296,-5%,R,S,0.285,-3%,0.106,-14,x,x,-,0%,0%,0%,5.7,5.7,5.7,1.0,10.3,0.0,0.0,0.0,0.0
Jordy Mercer,7,SS,3000,PIT,CIN,4.54,Finnegan,0.324,1%,L,R,0.375,21%,0.170,37,1,1,5,-2%,-1%,0%,5.0,5.0,5.0,1.9,8.1,8.2,2.7,2.0,0.7
Brandon Drury,2,2B/OF,3000,ARI,@SF,3.78,Moore,0.323,1%,L,R,0.345,2%,0.219,13,6,6,0,-10%,0%,0%,9.5,9.5,9.5,2.2,16.8,6.2,2.1,0.0,0.0
Cristhian Adames,,2B/SS,3000,COL,SD,6.56,Cosart,0.298,-5%,R,S,0.253,-4%,0.066,-13,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod Dyson,,OF,3000,SEA,HOU,3.98,Morton,0.350,7%,R,L,0.303,1%,0.101,8,9,9,-1,-3%,0%,0%,3.7,3.7,3.7,0.8,6.5,6.7,2.2,9.0,3.0
Chris Taylor,,2B/SS,3000,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.298,3%,0.097,4,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis d'Arnaud,,C,3000,NYM,@PHI,4.35,Eickhoff,0.257,-14%,R,R,0.315,1%,0.156,1,8,8,0,6%,-2%,3%,4.7,4.7,4.7,0.9,8.5,5.4,1.8,0.0,0.0
Kolten Wong,0,2B,3000,STL,@WAS,4.09,Roark,0.306,-3%,R,L,0.311,3%,0.141,12,8,8,0,-2%,-2%,0%,4.2,4.2,4.2,2.0,6.4,6.4,2.1,9.0,3.0
Jarrett Parker,2,OF,3000,SF,ARI,4.22,Walker,0.307,-3%,R,L,0.405,5%,0.238,11,8,8,-1,-4%,0%,0%,0.0,0.0,0.0,0.0,0.0,4.2,1.4,7.0,2.3
Andrew Knapp,,C,3000,PHI,NYM,3.65,deGrom,0.284,-8%,R,S,,2%,,6,x,x,-,0%,0%,0%,6.5,6.5,6.5,3.0,10.0,0.0,0.0,0.0,0.0
Cody Bellinger,,1B,3000,LAD,@CHC,3.37,Lester,0.283,-8%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Fisher,,OF,3000,HOU,@SEA,3.52,Paxton,,%,L,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Frazier,1,2B/OF,3000,PIT,CIN,4.54,Finnegan,0.301,-5%,L,L,,-7%,,-22,8,x,-5,0%,-1%,0%,7.0,7.0,7.0,2.7,11.3,5.5,1.8,2.0,0.7
Mark Canha,,1B/OF,2900,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.339,6%,0.210,14,x,x,-,0%,0%,0%,1.8,1.8,1.8,-1.8,5.3,0.0,0.0,0.0,0.0
Ben Gamel,,OF,2900,SEA,HOU,3.98,Morton,0.350,7%,R,L,0.188,-2%,0.026,-1,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Happ,,2B,2900,CHC,LAD,4.13,Wood,0.311,-2%,L,S,,3%,,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexi Amarista,0,3B/SS,2900,COL,SD,6.56,Cosart,0.298,-5%,R,L,0.263,5%,0.080,18,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Newman,,SS,2900,PIT,CIN,4.54,Finnegan,,%,L,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McCann,0,C,2900,DET,BOS,3.76,Sale,0.282,-8%,L,R,0.366,15%,0.247,49,6,7,1,1%,0%,0%,10.3,10.3,10.3,2.3,18.2,6.5,2.2,0.0,0.0
Josh Phegley,,C,2900,OAK,@KC,4.18,Kennedy,0.322,0%,R,R,0.299,-3%,0.191,3,x,x,-,0%,0%,0%,3.0,3.0,3.0,-1.2,7.2,0.0,0.0,0.0,0.0
Nick Hundley,,C,2900,SF,ARI,4.22,Walker,0.319,0%,R,R,0.317,1%,0.161,6,x,x,-,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
John Jaso,,1B,2900,PIT,CIN,4.54,Finnegan,0.301,-5%,L,L,0.241,-12%,0.024,-34,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,2900,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.356,4%,0.252,12,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Rivera,,2B/3B,2900,NYM,@PHI,4.35,Eickhoff,0.257,-14%,R,R,0.411,3%,0.214,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaCoby Jones,,3B/SS,2900,DET,BOS,3.76,Sale,0.282,-8%,L,R,,3%,,8,8,8,0,1%,0%,0%,10.3,10.3,10.3,1.3,19.2,6.0,2.1,0.0,0.0
Mike Zunino,0,C,2900,SEA,HOU,3.98,Morton,0.295,-5%,R,R,0.272,-3%,0.202,9,8,8,0,-5%,0%,0%,3.2,3.2,3.2,1.2,5.2,5.4,1.9,7.0,2.4
Matt Szczur,,OF,2900,CHC,LAD,4.13,Wood,0.311,-2%,L,R,0.310,3%,0.179,14,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Nimmo,,OF,2900,NYM,@PHI,4.35,Eickhoff,0.348,6%,R,L,0.298,1%,0.061,-3,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Bader,,OF,2900,STL,@WAS,4.09,Roark,0.281,-9%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Winker,,OF,2900,CIN,@PIT,3.96,Glasnow,,1%,R,L,,2%,,6,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Kivlehan,,OF,2800,CIN,@PIT,3.96,Glasnow,,-1%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gleyber Torres,,SS,2800,NYY,TB,4.23,Cobb,,%,R,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Hernandez,,2B/3B,2800,BOS,@DET,3.74,Verlander,0.285,-8%,R,L,0.296,0%,0.093,1,9,9,0,-10%,0%,0%,5.3,5.3,5.3,-1.5,12.1,5.7,2.0,0.0,0.0
Jose Martinez,,1B/OF,2800,STL,@WAS,4.09,Roark,0.281,-9%,R,R,,-1%,,2,x,x,-,0%,0%,0%,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Jeremy Hazelbaker,,OF,2800,ARI,@SF,3.78,Moore,0.296,-5%,L,L,0.245,-8%,0.195,-19,x,x,-,0%,0%,0%,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0
Mikie Mahtook,0,OF,2800,DET,BOS,3.76,Sale,0.282,-8%,L,R,0.366,9%,0.261,22,5,6,1,1%,0%,0%,3.0,3.0,3.0,1.6,4.4,6.6,2.4,0.0,0.0
Yonder Alonso,1,1B,2800,OAK,@KC,4.18,Kennedy,0.330,2%,R,L,0.313,2%,0.127,6,7,7,1,3%,-2%,0%,10.4,10.4,10.4,3.3,17.5,7.0,2.5,2.0,0.7
Tommy La Stella,,2B/3B,2800,CHC,LAD,4.13,Wood,0.276,-10%,L,L,0.353,-3%,0.107,-15,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Collins,,OF,2800,DET,BOS,3.76,Sale,0.222,-21%,L,L,0.194,-10%,0.022,-28,x,x,-,0%,0%,0%,8.3,8.3,8.3,2.8,13.8,0.0,0.0,0.0,0.0
Sandy Leon,0,C,2800,BOS,@DET,3.74,Verlander,0.285,-8%,R,S,0.292,-2%,0.101,-8,8,8,0,-13%,0%,0%,12.0,12.0,12.0,1.0,23.0,4.7,1.7,0.0,0.0
Mac Williamson,,OF,2800,SF,ARI,4.22,Walker,0.319,0%,R,R,0.313,-1%,0.143,0,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Barnes,,2B/C,2800,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,,3%,,5,x,x,-,0%,0%,0%,13.0,13.0,13.0,5.9,20.1,0.0,0.0,0.0,0.0
Steve Selsky,,OF,2800,BOS,@DET,3.74,Verlander,0.315,-1%,R,R,0.282,-2%,0.098,-1,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Stephen Drew,3,2B/SS,2800,WAS,STL,4.41,Wainwright,0.303,-4%,R,L,0.293,5%,0.197,13,7,7,0,-2%,-2%,0%,0.0,0.0,0.0,0.0,0.0,6.1,2.2,25.0,8.9
Dixon Machado,,2B/SS,2800,DET,BOS,3.76,Sale,0.282,-8%,L,R,,3%,,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan O'Hearn,,1B,2800,KC,OAK,4.32,Cotton,,%,R,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Cordoba,,SS,2700,SD,@COL,4.94,Chatwood,0.320,0%,R,R,,-1%,,2,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,3.0,1.1
Hector Sanchez,,C,2700,SD,@COL,4.94,Chatwood,0.315,-1%,R,S,0.267,-2%,0.149,6,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Aybar,0,SS,2700,SD,@COL,4.94,Chatwood,0.315,-1%,R,S,0.300,3%,0.089,3,7,8,1,28%,-5%,0%,4.0,4.0,4.0,-1.5,9.5,6.3,2.3,0.0,0.0
Chris Herrmann,,C/OF,2700,ARI,@SF,3.78,Moore,0.296,-5%,L,L,0.274,-7%,0.105,-23,x,x,-,0%,0%,0%,5.0,5.0,5.0,-2.1,12.1,0.0,0.0,0.0,0.0
Rob Segedin,,3B/OF,2700,LAD,@CHC,3.37,Lester,0.279,-9%,L,R,0.279,2%,0.154,8,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Iglesias,0,3B/SS,2700,DET,BOS,3.76,Sale,0.282,-8%,L,R,0.340,12%,0.131,52,7,9,2,0%,0%,0%,4.6,4.6,4.6,-5.7,14.9,6.4,2.4,0.0,0.0
Wilmer Difo,,2B/SS,2700,WAS,STL,4.41,Wainwright,0.303,-4%,R,S,0.307,1%,0.043,-3,x,x,-,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Luis Torrens,1,C,2700,SD,@COL,4.94,Chatwood,0.320,0%,R,R,,-1%,,2,8,x,0,31%,-4%,0%,0.0,0.0,0.0,0.0,0.0,5.0,1.9,2.0,0.7
