Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Taijuan Walker,1,SP,7500,ARI,SF,47%,4.90,4.5,0.315,19.5%,6.50,21.6%,3.88,4.02,R,0.307,0.319,-3%,1%,0%,0.0,0.0,0.0,0.0,0.0,13.7,1.8,18.7,2.5
Jerad Eickhoff,2,SP,7400,PHI,@CIN,50%,4.24,5,0.296,22.2%,3.00,21.3%,3.95,4.03,R,0.348,0.257,-2%,1%,2%,0.0,0.0,0.0,0.0,0.0,16.4,2.2,18.6,2.5
Matt Moore,2,SP,7200,SF,@ARI,53%,4.60,5.5,0.315,23.4%,5.00,20.1%,4.46,4.62,L,0.296,0.323,-6%,0%,0%,0.0,0.0,0.0,0.0,0.0,16.5,2.3,5.3,0.7
Garrett Richards,3,SP,7100,LAA,@OAK,52%,3.91,5,0.318,19.5%,5.00,20.7%,3.99,3.81,R,0.277,0.292,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,17.2,2.4,15.4,2.2
J.A. Happ,2,SP,7000,TOR,@BAL,48%,4.32,5,0.325,21.7%,3.00,20.8%,4.06,3.95,L,0.323,0.308,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,15.7,2.2,24.8,3.5
James Paxton,7,SP,6900,SEA,@HOU,48%,3.83,5.5,0.329,18.8%,2.50,21.4%,3.85,3.70,L,0.348,0.288,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,15.5,2.2,21.7,3.1
Dylan Bundy,1,SP,6800,BAL,TOR,52%,4.18,,0.343,19.5%,2.00,21.9%,4.23,4.61,R,0.323,0.336,0%,3%,0%,0.0,0.0,0.0,0.0,0.0,13.5,2.0,31.4,4.6
Bartolo Colon,,SP,6700,ATL,@NYM,35%,4.10,4,0.314,21.3%,6.00,16.4%,4.19,4.06,R,0.311,0.312,6%,5%,0%,0.0,0.0,0.0,0.0,0.0,13.8,2.1,21.7,3.2
Dan Straily,,SP,6600,MIA,@WAS,40%,4.72,4.5,0.327,20.3%,4.00,20.3%,4.66,5.00,R,0.310,0.334,-3%,3%,0%,0.0,0.0,0.0,0.0,0.0,13.2,2.0,-8.0,-1.2
Brandon Finnegan,2,SP,6500,CIN,PHI,50%,4.26,5,0.297,23.8%,4.00,20.4%,4.69,4.63,L,0.301,0.324,0%,1%,2%,0.0,0.0,0.0,0.0,0.0,16.7,2.6,36.5,5.6
Jameson Taillon,,SP,6400,PIT,@BOS,40%,4.17,3.5,0.316,19.0%,5.00,20.3%,3.61,3.43,R,0.314,0.285,-7%,7%,0%,0.0,0.0,0.0,0.0,0.0,14.8,2.3,22.9,3.6
Charlie Morton,3,SP,6100,HOU,SEA,52%,3.67,4.5,0.324,19.3%,0.50,18.1%,3.84,3.77,R,0.350,0.295,2%,2%,0%,0.0,0.0,0.0,0.0,0.0,13.8,2.3,13.3,2.2
Tyler Chatwood,4,SP,5900,COL,@MIL,54%,4.29,,0.292,26.7%,5.00,17.5%,4.62,4.37,R,0.315,0.320,7%,0%,0%,0.0,0.0,0.0,0.0,0.0,17.8,3.0,10.7,1.8
Hector Santiago,,SP,5700,MIN,KC,51%,4.20,4,0.320,15.2%,1.00,19.6%,4.78,5.23,L,0.302,0.328,-2%,7%,0%,0.0,0.0,0.0,0.0,0.0,10.1,1.8,17.1,3.0
Wily Peralta,,SP,5100,MIL,COL,46%,4.71,,0.315,22.0%,6.50,14.8%,4.62,4.38,R,0.358,0.319,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,12.4,2.4,22.9,4.5
Trevor Cahill,1,RP,4400,SD,@LAD,30%,4.60,,0.331,22.9%,7.00,21.7%,3.70,3.76,R,0.348,0.298,7%,1%,0%,0.0,0.0,0.0,0.0,0.0,14.3,3.3,16.6,3.8
