"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Ricky Nolasco",3,"SP",8200,"LAA","DET","56%",3.97,NA,0.329,"19.6%",5,"18.3%",4.31,4.36,"R",0.337,0.349,"3%","2%","0%",16.3,14.8,14.8,7.4,22.1,13.3,1.6,10.1,1.2
"Matt Moore",0,"SP",8100,"SF","CIN","52%",4.14,4.5,0.316,"22.1%",5.15,"19.9%",4.47,4.63,"L",0.31,0.326,"1%","0%","0%",6,9.1,9.1,-5,23.2,14,1.7,25.9,3.2
"Nate Karns",9,"SP",7900,"KC","BAL","55%",4.26,NA,0.333,"21.5%",4.52,"23.5%",4.02,4,"R",0.308,0.334,"-2%","0%","0%",18,17,17,6.9,27.1,15.6,2,27.6,3.5
"Zach Davies",NA,"SP",7700,"MIL","NYM","49%",4.79,4.5,0.315,"21.5%",5.06,"19.4%",4.19,4.05,"R",0.317,0.327,"-1%","2%","0%",14.8,10.5,10.5,0,21.1,12.3,1.6,5.3,0.7
"Mike Clevinger",1,"SP",7500,"CLE","MIN","60%",4,NA,0.325,"24.9%",4.74,"21.7%",4.82,4.82,"R",NA,0.385,"-3%","2%","0%",23.8,23.8,23.8,23.8,23.8,16,2.1,8.9,1.2
"Edinson Volquez",2,"SP",7500,"MIA","ATL","54%",4.29,NA,0.308,"21.6%",4.35,"17.8%",4.57,4.42,"R",0.337,0.311,"2%","-1%","0%",9.4,11.2,11.2,3.9,18.6,13.4,1.8,15.3,2
"Sonny Gray",1,"SP",7400,"OAK","@TEX","51%",4.7,5,0.324,"23.8%",4.53,"19.3%",4.02,3.87,"R",0.286,0.298,"-8%","1%","0%",8.5,8.5,8.5,7.4,9.6,14.9,2,11.3,1.5
"Blake Snell",NA,"SP",7100,"TB","@BOS","31%",4.54,NA,0.331,"19.3%",4.5,"23.1%",4.73,4.55,"L",NA,0.331,"-8%","3%","2%",10.1,10,10,4.1,15.8,13,1.8,5.4,0.8
"Alex Wood",6,"SP",6800,"LAD","@COL","54%",4.76,5,0.3,"22.2%",4.89,"20.0%",3.92,3.7,"L",0.274,0.307,"-16%","0%","-2%",19.1,19.1,19.1,8.4,29.8,14.1,2.1,33.9,5
"Nick Martinez",NA,"SP",6700,"TEX","OAK","49%",4.8,NA,0.319,"20.4%",3.79,"12.7%",5.1,5.22,"R",0.347,0.356,"-4%","2%","0%",9,9,9,-2.7,20.8,11.2,1.7,4.7,0.7
"Tyler Anderson",NA,"SP",6300,"COL","LAD","46%",5.24,NA,0.308,"23.9%",5,"20.8%",3.9,3.7,"L",0.303,0.349,"-9%","0%","-2%",10.2,10,10,-2.1,22.1,12.2,1.9,18.6,3
"Robert Gsellman",1,"SP",5800,"NYM","@MIL","51%",4.71,NA,0.296,"26.5%",4.97,"19.8%",3.84,3.67,"R",0.29,0.354,"-4%","1%","0%",4.3,6,6,-3.1,15.1,13.1,2.3,-2.2,-0.4
"Jose Berrios",1,"SP",5500,"MIN","@CLE","40%",5,NA,0.342,"17.0%",4.33,"17.4%",5.36,5.64,"R",0.368,0.368,"-5%","2%","0%",0,0,0,0,0,11.3,2.1,24.9,4.5
"Lisalverto Bonilla",2,"SP",5300,"CIN","@SF","48%",4.36,NA,0.309,"22.2%",3.25,"",NA,NA,"R",NA,NA,"1%","0%","0%",0,0,0,0,0,18.3,3.5,19.7,3.7
"Dylan Covey",NA,"SP",5300,"CWS","SD","43%",4.82,NA,0.31,"22.0%",3.53,"",NA,NA,"R",NA,NA,"1%","0%","0%",0.6,0.6,0.6,-7.2,8.3,9.3,1.8,17.6,3.3
"Nick Pivetta",NA,"SP",5300,"PHI","@WAS","38%",4.84,NA,0.319,"22.1%",6.15,"",NA,NA,"R",NA,NA,"-2%","6%","2%",10.3,10.3,10.3,8.8,11.7,13.2,2.5,7.1,1.3
"Trevor Williams",NA,"RP",4700,"PIT","@ARI","40%",5.84,NA,0.297,"24.0%",4.75,"",NA,NA,"R",NA,NA,"-9%","-4%","0%",-6,-6,-6,-6,-6,10.4,2.2,18.3,3.9
