Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dylan Bundy,2,SP,7800,BAL,MIN,54%,4.54,5,0.325,25.0%,4.42,20.8%,4.29,4.55,R,0.317,0.304,0%,2%,0%,12.5,16.7,16.7,7.2,26.2,16.7,2.1,20.4,2.6
Jimmy Nelson,3,SP,7600,MIL,TOR,49%,4.30,5,0.323,19.4%,4.13,18.6%,4.50,4.46,R,0.350,0.310,-1%,0%,0%,13.8,14.4,14.4,2.4,26.4,11.8,1.6,3.9,0.5
Jhoulys Chacin,,SP,7500,SD,@NYM,43%,4.32,4.5,0.307,21.5%,5.00,18.6%,4.36,4.22,R,0.333,0.311,4%,1%,0%,15.7,13.7,13.7,-0.2,27.7,15.1,2.0,-17.3,-2.3
Tyler Glasnow,1,SP,7400,PIT,@ATL,50%,4.75,,0.302,19.8%,4.59,21.4%,4.79,4.95,R,,0.376,-1%,1%,0%,9.3,7.7,7.7,-3.6,19.1,13.2,1.8,10.9,1.5
Lance Lynn,1,SP,7200,STL,@LAD,31%,4.24,5,0.330,22.6%,5.07,22.1%,4.04,3.99,R,0.340,0.273,7%,0%,0%,18.4,17.1,17.1,8.4,25.7,14.9,2.1,33.6,4.7
Patrick Corbin,1,SP,7000,ARI,CWS,60%,4.86,5,0.302,22.5%,4.60,19.5%,4.08,3.93,L,0.276,0.354,-3%,-4%,0%,13.4,12.7,12.7,1.4,24.1,14.0,2.0,16.1,2.3
Jordan Montgomery,8,SP,6800,NYY,KC,56%,3.97,,0.314,18.9%,3.37,22.5%,4.35,4.73,L,,0.308,0%,1%,0%,13.0,13.6,13.6,9.7,17.4,14.8,2.2,23.8,3.5
R.A. Dickey,1,SP,6700,ATL,PIT,50%,4.75,,0.307,19.9%,3.80,15.3%,4.83,4.76,R,0.317,0.331,0%,1%,0%,8.9,10.5,10.5,5.4,15.7,13.5,2.0,2.5,0.4
German Marquez,11,SP,6600,COL,@PHI,56%,3.95,,0.305,23.9%,4.46,17.9%,4.10,3.95,R,,,12%,2%,0%,14.2,14.2,14.2,-3.6,32.0,17.4,2.6,20.9,3.2
Matt Harvey,5,SP,6500,NYM,SD,56%,3.68,5,0.295,24.1%,3.43,21.8%,3.78,3.70,R,0.281,0.278,2%,1%,0%,3.2,9.3,9.3,-0.9,19.6,17.1,2.6,19.0,2.9
Jesse Hahn,2,SP,6100,OAK,MIA,54%,4.29,,0.330,19.4%,4.14,15.2%,4.47,4.26,R,0.323,0.264,3%,1%,0%,15.4,16.3,16.3,9.0,23.5,13.2,2.2,-5.7,-0.9
Joe Ross,3,SP,5900,WAS,SEA,57%,4.10,,0.309,22.6%,4.58,21.2%,3.91,3.79,R,0.363,0.248,0%,2%,0%,9.0,9.0,9.0,-3.9,21.8,14.5,2.5,29.0,4.9
Jordan Zimmermann,,SP,5600,DET,@HOU,33%,5.38,,0.324,18.5%,5.00,17.3%,4.31,4.35,R,0.315,0.302,5%,0%,0%,8.4,8.3,8.3,1.1,15.4,10.0,1.8,10.7,1.9
Jose Urena,,SP,5500,MIA,@OAK,46%,4.71,,0.323,20.4%,4.00,13.2%,4.91,4.93,R,0.341,0.332,3%,1%,0%,14.2,14.2,14.2,9.4,19.0,12.2,2.2,5.0,0.9
Andrew Cashner,,SP,5400,TEX,@BOS,36%,5.50,,0.329,19.4%,4.56,19.2%,4.45,4.31,R,0.342,0.300,-9%,4%,0%,11.3,11.0,11.0,6.0,16.1,8.0,1.5,-0.8,-0.1
Christian Bergman,,SP,4900,SEA,@WAS,42%,4.90,,0.319,22.2%,5.72,14.0%,4.40,4.52,R,0.317,0.417,-6%,6%,0%,19.3,19.3,19.3,-4.5,43.1,8.8,1.8,-20.6,-4.2
Amir Garrett,,SP,4800,CIN,CLE,37%,5.13,,0.314,19.3%,4.38,18.9%,4.57,4.55,L,,0.311,0%,1%,0%,9.0,12.8,12.8,-2.8,28.4,12.3,2.6,-3.5,-0.7
Zach Eflin,1,SP,4700,PHI,COL,44%,4.55,,0.314,20.9%,5.00,11.9%,5.12,5.13,R,0.341,0.309,3%,4%,0%,7.9,8.5,8.5,-2.1,19.1,11.2,2.4,-1.7,-0.4
Joe Biagini,5,SP,4600,TOR,@MIL,51%,4.20,,0.306,24.7%,5.30,21.5%,3.23,3.46,R,0.286,0.276,1%,0%,0%,12.2,12.2,12.2,3.2,21.2,12.5,2.7,5.0,1.1
Dylan Covey,,SP,4300,CWS,@ARI,40%,6.14,,0.308,24.5%,5.02,,,,R,,,-15%,-10%,0%,5.2,3.3,3.3,-5.6,12.2,6.6,1.5,-3.8,-0.9
