Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alex Cobb,2,SP,7100,TB,HOU,48%,4.34,,0.332,16.6%,4.33,15.0%,4.37,4.25,R,0.303,0.296,2%,0%,0%,11.4,11.4,11.4,-1.9,24.7,11.7,1.6,13.5,1.9
Adam Conley,2,SP,7000,MIA,@SD,50%,3.98,,0.291,25.3%,3.00,21.0%,4.43,4.64,L,0.336,0.311,1%,0%,0%,15.4,15.4,15.4,4.8,25.9,15.8,2.3,16.7,2.4
Bartolo Colon,3,SP,6900,ATL,@PHI,50%,3.98,4,0.291,25.0%,4.71,16.7%,4.19,4.07,R,0.310,0.310,3%,2%,0%,15.3,15.3,15.3,-2.1,32.7,16.3,2.4,8.6,1.2
Dylan Bundy,1,SP,6900,BAL,BOS,51%,3.96,4.5,0.327,16.9%,4.33,22.2%,4.09,4.38,R,0.318,0.317,0%,2%,0%,22.0,22.0,22.0,10.3,33.8,13.0,1.9,21.6,3.1
Alex Wood,1,SP,6800,LAD,@ARI,56%,4.41,,0.309,25.7%,4.88,19.5%,4.01,3.78,L,0.272,0.310,-6%,-1%,0%,9.4,9.4,9.4,9.4,9.4,17.2,2.5,9.7,1.4
Drew Pomeranz,13,SP,6700,BOS,@BAL,49%,4.04,6,0.321,21.7%,4.46,25.8%,3.71,3.71,L,0.268,0.288,2%,1%,0%,20.0,20.0,20.0,13.7,26.4,17.7,2.6,11.8,1.8
Tyler Glasnow,2,SP,6600,PIT,NYY,50%,3.75,,0.296,23.9%,5.13,22.1%,4.66,4.74,R,,,0%,2%,-1%,1.1,1.1,1.1,-14.1,16.3,17.8,2.7,13.1,2.0
Hector Santiago,1,SP,6400,MIN,DET,44%,4.55,,0.346,18.7%,4.43,19.4%,4.75,5.21,L,0.302,0.324,-2%,5%,0%,16.6,16.6,16.6,9.5,23.8,11.1,1.7,19.4,3.0
Tyler Chatwood,3,SP,6100,COL,SF,46%,4.94,,0.318,18.3%,3.81,17.8%,4.46,4.21,R,0.308,0.330,-11%,10%,1%,19.4,19.4,19.4,5.5,33.3,12.7,2.1,7.5,1.2
Adam Wainwright,2,SP,6000,STL,@MIL,50%,4.24,,0.301,30.0%,4.75,18.9%,4.22,3.95,R,0.309,0.278,-1%,4%,0%,5.6,5.6,5.6,-4.1,15.3,18.7,3.1,25.6,4.3
Nate Karns,1,SP,5900,KC,@TEX,42%,4.62,,0.330,23.6%,4.80,23.3%,4.07,4.06,R,0.308,0.336,-3%,1%,0%,12.9,12.9,12.9,11.5,14.3,14.8,2.5,5.7,1.0
Wily Peralta,,SP,5700,MIL,STL,50%,4.26,,0.315,21.8%,3.20,15.1%,4.61,4.38,R,0.356,0.318,-1%,7%,0%,18.1,18.1,18.1,12.1,24.1,13.5,2.4,-9.0,-1.6
Trevor Cahill,5,SP,5600,SD,MIA,50%,4.02,,0.299,21.4%,4.67,22.5%,3.67,3.70,R,0.345,0.300,1%,0%,0%,17.0,17.0,17.0,16.4,17.5,15.4,2.8,23.4,4.2
Mat Latos,1,SP,5500,TOR,@LAA,43%,4.59,,0.321,18.9%,3.50,17.7%,4.44,4.31,R,0.312,0.315,9%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.4,2.1,-0.7,-0.1
Alex Meyer,3,SP,4700,LAA,TOR,56%,3.91,,0.327,19.4%,3.14,,,,R,,,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.7,3.3,6.7,1.4
Tim Adleman,0,SP,4500,CIN,CHC,38%,4.80,,0.316,26.2%,4.40,17.3%,4.70,5.02,R,0.337,0.318,0%,3%,0%,0.0,0.0,0.0,0.0,0.0,16.2,3.6,19.3,4.3
