Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Robert Gsellman,4,SP,6700,NYM,PHI,56%,3.25,,0.291,25.0%,4.67,23.4%,3.70,3.39,R,,,2%,4%,-2%,7.1,7.1,7.1,-3.4,17.5,16.3,2.4,18.4,2.7
Jordan Zimmermann,,SP,6500,DET,@TB,36%,4.32,4.5,0.322,23.9%,4.21,17.8%,4.22,4.24,R,0.310,0.294,5%,0%,0%,9.5,9.5,9.5,-2.4,21.4,13.5,2.1,4.9,0.8
Tommy Milone,,SP,5700,MIL,@CHC,35%,4.09,,0.308,26.8%,3.85,16.2%,4.46,4.27,L,0.317,0.344,2%,2%,1%,5.3,5.3,5.3,-3.6,14.3,15.4,2.7,17.4,3.1
Ubaldo Jimenez,,SP,5600,BAL,@CIN,49%,4.55,,0.296,22.2%,4.77,20.3%,4.31,4.21,R,0.328,0.322,0%,0%,0%,0.4,0.4,0.4,-6.2,6.9,13.0,2.3,23.6,4.2
Jhoulys Chacin,1,SP,5500,SD,ARI,46%,3.65,,0.297,24.6%,4.79,18.5%,4.41,4.26,R,0.333,0.317,1%,1%,0%,5.2,5.2,5.2,-14.9,25.2,15.9,2.9,29.6,5.4
Jesse Hahn,,SP,5500,OAK,TEX,53%,4.11,,0.327,22.6%,5.31,14.7%,4.43,4.22,R,0.332,0.265,3%,0%,-1%,16.7,16.7,16.7,16.7,16.7,12.0,2.2,19.9,3.6
Jason Vargas,2,SP,5300,KC,SF,46%,4.19,,0.330,17.7%,4.21,18.6%,4.17,4.19,L,0.323,0.308,-3%,1%,0%,28.8,28.8,28.8,21.0,36.5,11.5,2.2,35.4,6.7
Amir Garrett,3,SP,4800,CIN,BAL,51%,4.45,,0.305,24.6%,4.82,,,,L,,,0%,0%,0%,22.3,22.3,22.3,21.0,23.5,16.0,3.3,31.0,6.5
J.C. Ramirez,,SP,4300,LAA,@HOU,38%,4.80,,0.324,17.6%,4.46,16.7%,4.09,4.38,R,0.308,0.343,1%,-1%,-4%,3.6,3.6,3.6,3.6,3.6,10.3,2.4,19.8,4.6
Dylan Covey,,SP,4000,CWS,@NYY,32%,4.53,,0.317,21.1%,5.15,,,,R,,,-3%,10%,0%,7.2,7.2,7.2,7.2,7.2,9.5,2.4,-9.9,-2.5
