Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dansby Swanson,0,SS,3400,ATL,MIA,4.48,Straily,0.325,1%,R,R,0.275,-6%,0.101,-17%,7,8,1,0%,1%,0%,9.4,6.2,6.2,-0.1,12.6,6.0,1.8,0.0,0.0
Ryon Healy,1,1B/3B,3400,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.339,-5%,0.213,-7%,6,6,-1,-2%,3%,1%,11.0,7.9,7.9,-1.0,16.9,6.4,1.9,7.0,2.1
Abraham Almonte,,OF,3400,CLE,@MIN,5.51,Turley,,2%,L,S,0.275,-3%,0.091,-15%,x,x,-,0%,0%,0%,3.9,5.7,5.7,-0.2,11.5,0.0,0.0,0.0,0.0
Adonis Garcia,,3B,3400,ATL,MIA,4.48,Straily,0.325,1%,R,R,0.292,-5%,0.141,-4%,x,x,-,0%,0%,0%,9.1,6.8,6.8,-0.1,13.7,0.0,0.0,0.0,0.0
Colby Rasmus,,OF,3400,TB,@DET,4.77,Norris,0.336,0%,L,L,0.307,-3%,0.181,-12%,x,x,-,0%,0%,0%,7.2,8.4,8.4,0.5,16.3,0.0,0.0,0.0,0.0
C.J. Cron,,1B,3400,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.326,2%,0.179,2%,x,x,-,0%,0%,0%,7.9,5.3,5.3,0.4,10.2,0.0,0.0,0.0,0.0
Russell Martin,4,3B/C,3400,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,0.333,2%,0.141,-16%,7,7,0,1%,2%,0%,9.3,7.0,7.0,0.0,14.0,7.2,2.1,0.0,0.0
Odubel Herrera,,OF,3400,PHI,ARI,4.37,Corbin,0.295,-3%,L,L,0.300,-8%,0.093,-28%,1,1,0,-2%,0%,0%,6.3,6.8,6.8,0.3,13.4,6.7,2.0,15.0,4.4
Jason Castro,1,C,3400,MIN,CLE,4.49,Carrasco,0.282,-8%,R,L,0.319,7%,0.191,20%,7,7,0,0%,1%,0%,9.4,6.5,6.5,0.7,12.3,6.2,1.8,3.0,0.9
Jason Kipnis,4,2B,3400,CLE,@MIN,5.51,Turley,,-5%,L,L,0.308,-8%,0.137,-14%,1,1,0,-4%,1%,0%,6.2,7.0,7.0,-1.5,15.5,7.2,2.1,11.0,3.2
Adrian Gonzalez,,1B,3400,LAD,@CIN,5.29,Adleman,0.336,3%,R,L,0.351,7%,0.194,20%,x,x,-,0%,0%,0%,4.8,5.2,5.2,0.5,9.8,0.0,0.0,0.0,0.0
Logan Forsythe,,2B/3B,3400,LAD,@CIN,5.29,Adleman,0.314,-1%,R,R,0.320,-4%,0.130,-20%,x,x,-,0%,0%,0%,2.5,5.3,5.3,-0.6,11.2,0.0,0.0,0.0,0.0
Willson Contreras,3,C,3300,CHC,@PIT,4.79,Williams,0.350,2%,R,R,0.325,-2%,0.180,1%,6,5,1,-5%,1%,0%,3.8,6.1,6.1,-1.2,13.4,7.0,2.1,20.0,6.1
Derek Fisher,2,OF,3300,HOU,BOS,4.77,Pomeranz,0.283,-8%,L,L,,-7%,,-22%,8,x,0,0%,0%,5%,25.0,25.0,25.0,25.0,25.0,6.2,1.9,7.0,2.1
Justin Ruggiano,,OF,3300,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.251,-6%,0.138,-5%,x,x,-,0%,0%,0%,3.6,4.6,4.6,-1.3,10.5,0.0,0.0,0.0,0.0
Asdrubal Cabrera,,SS,3300,NYM,WAS,3.40,Scherzer,0.303,-4%,R,S,0.333,4%,0.189,13%,x,x,-,0%,0%,0%,6.4,7.5,7.5,-0.2,15.2,0.0,0.0,0.0,0.0
Jeremy Hazelbaker,,OF,3300,ARI,@PHI,4.13,Nola,0.327,1%,R,L,0.353,5%,0.254,15%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-1.6,9.0,0.0,0.0,5.0,1.5
Jorge Soler,,OF,3300,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,0.309,-2%,0.153,-2%,x,x,-,0%,0%,0%,5.7,4.5,4.5,0.3,8.7,0.0,0.0,0.0,0.0
Rey Fuentes,,OF,3300,ARI,@PHI,4.13,Nola,0.327,1%,R,L,0.281,-1%,0.065,-5%,x,x,-,0%,0%,0%,4.4,4.5,4.5,0.1,8.9,0.0,0.0,0.0,0.0
Hanley Ramirez,,1B,3300,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.332,-6%,0.177,-14%,x,x,-,0%,0%,0%,5.4,7.3,7.3,0.5,14.0,0.0,0.0,0.0,0.0
Jon Jay,1,OF,3300,CHC,@PIT,4.79,Williams,,3%,R,L,0.297,-3%,0.087,8%,x,x,-,0%,0%,0%,7.0,6.2,6.2,1.4,11.0,0.0,0.0,7.0,2.1
Greg Allen,,OF,3300,CLE,@MIN,5.51,Turley,,2%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Segedin,,3B/OF,3300,LAD,@CIN,5.29,Adleman,0.314,-1%,R,R,0.305,-1%,0.118,0%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Jose Martinez,1,1B/OF,3300,STL,@BAL,4.81,Gausman,0.371,11%,R,R,0.286,-3%,0.145,1%,8,8,-2,1%,1%,0%,7.5,6.5,6.5,-0.5,13.5,6.7,2.0,12.0,3.6
Devin Mesoraco,1,C,3300,CIN,LAD,4.21,Wood,0.309,-2%,L,R,0.350,5%,0.164,6%,8,7,-1,2%,4%,0%,5.9,6.9,6.9,-0.5,14.2,7.0,2.1,14.0,4.2
Yunel Escobar,1,3B,3300,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.327,-2%,0.099,-1%,4,4,0,-3%,0%,0%,5.5,7.0,7.0,0.7,13.3,6.3,1.9,0.0,0.0
Yuli Gurriel,1,1B,3300,HOU,BOS,4.77,Pomeranz,0.300,-4%,L,R,0.204,-4%,0.054,-6%,6,7,1,0%,0%,5%,9.9,6.7,6.7,-0.2,13.7,7.0,2.1,5.0,1.5
Miguel Montero,,C,3300,CHC,@PIT,4.79,Williams,,3%,R,L,0.323,7%,0.163,17%,x,x,-,0%,0%,0%,5.2,6.5,6.5,-0.3,13.3,0.0,0.0,0.0,0.0
Michael Reed,,OF,3300,MIL,SD,5.55,Diaz,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefry Marte,,1B,3300,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.300,-3%,0.186,-4%,x,x,-,0%,0%,0%,6.7,5.5,5.5,-0.3,11.3,0.0,0.0,0.0,0.0
Jose Iglesias,2,SS,3300,DET,TB,5.23,Ramirez,0.315,-1%,R,R,0.281,-6%,0.067,-24%,9,9,0,0%,3%,0%,6.8,6.4,6.4,-0.7,13.5,5.9,1.8,5.0,1.5
Harrison Bader,,OF,3300,STL,@BAL,4.81,Gausman,0.371,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Guyer,,OF,3300,CLE,@MIN,5.51,Turley,,2%,L,R,0.371,9%,0.167,17%,x,x,-,0%,0%,0%,4.5,3.7,3.7,-1.4,8.7,0.0,0.0,0.0,0.0
Tyler Saladino,,2B/SS,3300,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,0.274,-4%,0.111,0%,x,x,-,0%,0%,0%,4.6,5.3,5.3,0.6,10.1,0.0,0.0,0.0,0.0
Robinson Chirinos,2,C,3300,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,0.346,4%,0.226,4%,9,8,-1,2%,3%,0%,5.9,8.4,8.4,-0.6,17.4,6.4,1.9,14.0,4.2
Conor Gillaspie,,3B,3300,SF,@COL,5.56,Senzatela,0.333,1%,R,L,0.281,5%,0.144,12%,x,x,-,0%,0%,0%,2.8,3.0,3.0,-1.2,7.2,0.0,0.0,0.0,0.0
Wilson Ramos,,C,3300,TB,@DET,4.77,Norris,0.329,2%,L,R,0.335,5%,0.173,11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Hundley,4,C,3300,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.320,2%,0.169,9%,6,7,0,34%,7%,0%,7.0,5.8,5.8,-0.5,12.1,9.0,2.7,3.0,0.9
Kevin Kiermaier,,OF,3300,TB,@DET,4.77,Norris,0.336,0%,L,L,0.280,-9%,0.118,-22%,x,x,-,0%,0%,0%,10.3,7.5,7.5,0.4,14.5,0.0,0.0,0.0,0.0
Tom Murphy,1,C,3300,COL,SF,5.94,Samardzija,0.286,-7%,R,R,0.505,4%,0.500,19%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
David Wright,,3B,3300,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.343,-6%,0.162,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Jones,1,OF,3300,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.337,2%,0.199,6%,3,2,-1,1%,1%,0%,5.5,7.3,7.3,0.1,14.6,7.0,2.1,2.0,0.6
Jayson Werth,,OF,3300,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,0.414,21%,0.251,38%,x,x,-,0%,0%,0%,8.1,8.1,8.1,0.0,16.2,0.0,0.0,0.0,0.0
Steve Pearce,0,OF,3300,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,0.370,6%,0.246,12%,8,x,0,2%,2%,0%,8.8,5.4,5.4,-3.2,14.0,7.2,2.2,16.0,4.8
Kelby Tomlinson,,2B/SS,3200,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.300,-3%,0.046,-19%,x,x,-,0%,0%,0%,6.3,6.3,6.3,1.1,11.6,0.0,0.0,0.0,0.0
Tony Wolters,1,C,3200,COL,SF,5.94,Samardzija,0.330,2%,R,L,0.327,2%,0.121,3%,8,8,0,11%,5%,0%,5.3,5.9,5.9,1.6,10.2,7.1,2.2,5.0,1.6
Matt Joyce,,OF,3200,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.315,5%,0.175,7%,1,8,4,-4%,3%,1%,8.2,6.0,6.0,-0.6,12.7,7.4,2.3,8.0,2.5
Jose Osuna,1,1B/OF,3200,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.358,0%,0.242,8%,x,x,-,0%,0%,0%,8.6,7.3,7.3,-0.3,14.8,0.0,0.0,0.0,0.0
Jacoby Ellsbury,,OF,3200,NYY,@OAK,4.20,Manaea,0.218,-14%,L,L,0.304,-2%,0.098,-10%,x,x,-,0%,0%,0%,6.2,8.3,8.3,1.9,14.7,0.0,0.0,0.0,0.0
Andrew Susac,,C,3200,MIL,SD,5.55,Diaz,,-1%,R,R,0.254,-6%,0.137,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Holt,,2B/OF,3200,BOS,@HOU,4.23,Fiers,0.295,-5%,R,L,0.316,-1%,0.116,5%,x,x,-,0%,0%,0%,2.8,2.8,2.8,0.6,5.0,0.0,0.0,0.0,0.0
Carlos Santana,2,1B,3200,CLE,@MIN,5.51,Turley,,2%,L,S,0.341,-2%,0.150,-24%,6,3,-2,1%,1%,0%,6.1,7.4,7.4,0.3,14.5,8.2,2.6,7.0,2.2
Jordan Patterson,,OF,3200,COL,SF,5.94,Samardzija,0.330,2%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Pujols,3,1B,3200,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.327,2%,0.194,-2%,3,3,0,-3%,0%,0%,4.6,7.0,7.0,0.3,13.7,8.0,2.5,0.0,0.0
Joey Rickard,,OF,3200,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.273,-6%,0.080,-14%,x,x,-,0%,0%,0%,5.0,6.2,6.2,0.4,12.0,0.0,0.0,0.0,0.0
Travis Jankowski,,OF,3200,SD,@MIL,4.45,Guerra,0.266,-9%,R,L,0.303,8%,0.086,12%,x,x,-,0%,0%,0%,3.4,4.3,4.3,0.2,8.4,0.0,0.0,0.0,0.0
Andre Ethier,1,OF,3200,LAD,@CIN,5.29,Adleman,0.336,3%,R,L,0.379,12%,0.209,25%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manny Pina,5,C,3200,MIL,SD,5.55,Diaz,,-1%,R,R,0.341,0%,0.178,7%,5,6,1,-1%,0%,-2%,6.5,7.2,7.2,0.5,13.8,6.5,2.0,19.0,5.9
Kirk Nieuwenhuis,,OF,3200,MIL,SD,5.55,Diaz,,1%,R,L,0.308,4%,0.183,8%,x,x,-,0%,0%,0%,5.2,5.2,5.2,-0.8,11.1,0.0,0.0,0.0,0.0
Michael Morse,,1B/OF,3200,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.273,-5%,0.104,-14%,x,x,-,0%,0%,0%,2.4,2.4,2.4,-0.3,5.1,0.0,0.0,0.0,0.0
Alen Hanson,,2B,3200,CWS,@TOR,3.72,Biagini,0.292,-8%,R,S,0.228,-3%,0.103,0%,1,x,8,1%,2%,0%,3.8,4.1,4.1,-1.4,9.5,4.6,1.4,24.0,7.5
Jesse Winker,,OF,3200,CIN,LAD,4.21,Wood,0.273,-10%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Aybar,0,SS,3200,SD,@MIL,4.45,Guerra,0.266,-9%,R,S,0.284,2%,0.088,2%,x,x,-,0%,0%,0%,5.3,5.3,5.3,-0.5,11.2,0.0,0.0,0.0,0.0
Matt Szczur,,OF,3100,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.302,-1%,0.112,-8%,x,x,-,0%,0%,0%,5.5,5.5,5.5,0.0,11.1,0.0,0.0,0.0,0.0
Andrew Knapp,,C,3100,PHI,ARI,4.37,Corbin,0.365,10%,L,S,,3%,,8%,x,x,-,0%,0%,0%,6.1,6.1,6.1,0.2,12.0,0.0,0.0,0.0,0.0
Norichika Aoki,1,OF,3100,HOU,BOS,4.77,Pomeranz,0.283,-8%,L,L,0.335,1%,0.051,-41%,x,x,-,0%,0%,0%,6.4,5.1,5.1,0.1,10.0,0.0,0.0,0.0,0.0
Tim Federowicz,,C,3100,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.118,-10%,0.100,-2%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Jake Marisnick,3,OF,3100,HOU,BOS,4.77,Pomeranz,0.300,-4%,L,R,0.283,0%,0.151,8%,9,9,0,0%,0%,5%,7.7,7.6,7.6,-1.1,16.3,6.0,1.9,0.0,0.0
Marcus Semien,,SS,3100,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.297,-5%,0.155,-8%,x,x,-,0%,0%,0%,7.2,6.9,6.9,0.9,12.9,0.0,0.0,0.0,0.0
Austin Jackson,2,OF,3100,CLE,@MIN,5.51,Turley,,2%,L,R,0.320,3%,0.126,8%,9,6,-2,2%,1%,0%,5.5,5.8,5.8,0.5,11.1,6.1,2.0,0.0,0.0
Carlos Beltran,,OF,3100,HOU,BOS,4.77,Pomeranz,0.300,-4%,L,S,0.317,-4%,0.183,-5%,x,x,-,0%,0%,0%,8.0,7.0,7.0,-0.3,14.3,0.0,0.0,0.0,0.0
Tim Anderson,,SS,3100,CWS,@TOR,3.72,Biagini,0.264,-11%,R,R,0.295,-3%,0.151,9%,7,6,-3,1%,2%,0%,5.9,6.7,6.7,0.0,13.5,5.8,1.9,6.0,1.9
Scott Van Slyke,,1B/OF,3100,LAD,@CIN,5.29,Adleman,0.314,-1%,R,R,0.260,-10%,0.121,-13%,x,x,-,0%,0%,0%,4.6,3.9,3.9,-1.4,9.3,0.0,0.0,0.0,0.0
Craig Gentry,,OF,3100,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.160,-5%,0.048,-3%,x,x,-,0%,0%,0%,6.4,6.4,6.4,-2.0,14.9,0.0,0.0,0.0,0.0
Matt Duffy,,2B/3B,3100,TB,@DET,4.77,Norris,0.329,2%,L,R,0.307,-1%,0.089,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elias Diaz,1,C,3100,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.352,0%,0.147,1%,x,x,-,0%,0%,0%,9.5,9.3,9.3,0.2,18.4,0.0,0.0,0.0,0.0
Alexi Amarista,3,OF/SS,3100,COL,SF,5.94,Samardzija,0.330,2%,R,L,0.260,5%,0.082,28%,7,x,-1,10%,6%,0%,8.3,6.8,6.8,0.1,13.5,8.2,2.6,7.0,2.3
Javier Baez,1,2B/SS,3100,CHC,@PIT,4.79,Williams,0.350,2%,R,R,0.290,-6%,0.148,-12%,x,x,-,0%,0%,0%,4.2,7.2,7.2,-1.6,16.0,0.0,0.0,0.0,0.0
Trevor Plouffe,,3B,3100,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.301,-5%,0.172,1%,x,x,-,0%,0%,0%,3.1,5.5,5.5,-0.2,11.3,0.0,0.0,0.0,0.0
Socrates Brito,,OF,3100,ARI,@PHI,4.13,Nola,0.327,1%,R,L,0.284,-1%,0.196,9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Zagunis,,OF,3100,CHC,@PIT,4.79,Williams,0.350,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jurickson Profar,,OF,3100,TEX,SEA,4.89,Paxton,0.285,-8%,L,S,0.235,-4%,0.041,-14%,x,x,-,0%,0%,0%,2.1,3.2,3.2,0.0,6.5,0.0,0.0,0.0,0.0
Jeimer Candelario,,1B/3B,3100,CHC,@PIT,4.79,Williams,,3%,R,S,0.147,-1%,0.036,1%,x,x,-,0%,0%,0%,3.8,3.8,3.8,-1.4,9.0,0.0,0.0,0.0,0.0
Maikel Franco,3,3B,3100,PHI,ARI,4.37,Corbin,0.365,10%,L,R,0.319,3%,0.187,9%,5,5,1,1%,-1%,0%,4.6,6.0,6.0,-0.6,12.6,8.5,2.7,9.0,2.9
Pablo Sandoval,,3B,3100,BOS,@HOU,4.23,Fiers,0.295,-5%,R,S,0.317,12%,0.165,38%,x,x,-,0%,0%,0%,3.1,5.4,5.4,-1.0,11.8,0.0,0.0,0.0,0.0
Jace Peterson,,2B/OF,3100,ATL,MIA,4.48,Straily,0.295,-5%,R,L,0.306,4%,0.107,10%,x,x,-,0%,0%,0%,2.7,4.3,4.3,0.5,8.0,0.0,0.0,0.0,0.0
Mallex Smith,1,OF,3100,TB,@DET,4.77,Norris,0.336,0%,L,L,0.181,-12%,0.033,-29%,6,9,-3,-4%,2%,0%,9.5,9.6,9.6,-1.9,21.0,7.1,2.3,15.0,4.8
Cheslor Cuthbert,,3B,3100,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,0.294,-3%,0.131,-2%,x,x,-,0%,0%,0%,6.0,4.6,4.6,-0.9,10.1,0.0,0.0,0.0,0.0
Brian Goodwin,,OF,3100,WAS,@NYM,4.10,Matz,0.300,-8%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,7.9,7.6,7.6,-1.5,16.8,0.0,0.0,2.0,0.6
Hyun Soo Kim,,OF,3100,BAL,STL,4.19,Martinez,0.324,1%,R,L,0.350,2%,0.116,-4%,8,x,-7,2%,1%,0%,4.6,4.8,4.8,1.0,8.6,6.2,2.0,8.0,2.6
Danny Santana,0,2B/OF,3100,ATL,MIA,4.48,Straily,0.295,-5%,R,S,0.258,-4%,0.097,-6%,6,x,-1,-2%,1%,0%,8.1,5.7,5.7,-3.0,14.3,5.6,1.8,0.0,0.0
Nick Ahmed,,SS,3100,ARI,@PHI,4.13,Nola,0.287,-7%,R,R,0.243,-9%,0.108,-8%,x,x,-,0%,0%,0%,6.5,6.6,6.6,-1.0,14.2,0.0,0.0,0.0,0.0
Destin Hood,,OF,3000,MIA,@ATL,4.52,Newcomb,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Kozma,,3B/SS,3000,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,0.233,-2%,0.073,-4%,x,x,-,0%,0%,0%,3.8,3.8,3.8,-1.9,9.4,0.0,0.0,0.0,0.0
Danny Espinosa,,2B,3000,LAA,KC,4.57,Kennedy,0.320,0%,R,S,0.286,-3%,0.151,-9%,x,x,-,0%,0%,0%,7.5,5.5,5.5,-0.9,11.9,0.0,0.0,0.0,0.0
Kevin Newman,,SS,3000,PIT,CHC,4.71,Butler,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Cervelli,,C,3000,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.322,-2%,0.092,-7%,7,7,0,-2%,1%,0%,6.4,6.6,6.6,0.7,12.6,6.6,2.2,7.0,2.3
Brett Nicholas,,C,3000,TEX,SEA,4.89,Paxton,0.326,-6%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Gordon,2,OF,3000,KC,@LAA,4.43,Chavez,0.330,2%,R,L,0.309,-5%,0.150,-5%,9,8,-1,-8%,0%,0%,9.7,5.0,5.0,0.0,10.1,5.7,1.9,5.0,1.7
Giovanny Urshela,,3B,3000,CLE,@MIN,5.51,Turley,,2%,L,R,0.299,3%,0.087,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Calixte,,OF,3000,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-0.9,8.3,0.0,0.0,0.0,0.0
Kurt Suzuki,,C,3000,ATL,MIA,4.48,Straily,0.325,1%,R,R,0.282,-5%,0.104,-7%,x,x,-,0%,0%,0%,5.4,7.0,7.0,-1.2,15.3,0.0,0.0,0.0,0.0
Peter O'Brien,,OF,3000,TEX,SEA,4.89,Paxton,0.285,-8%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magneuris Sierra,,OF,3000,STL,@BAL,4.81,Gausman,0.299,-5%,R,L,,2%,,6%,x,x,-,0%,0%,0%,8.6,8.6,8.6,4.8,12.4,0.0,0.0,0.0,0.0
Travis d'Arnaud,,C,3000,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.301,-2%,0.150,-6%,7,8,0,-4%,-2%,0%,6.2,7.7,7.7,-3.1,18.5,4.5,1.5,0.0,0.0
Jorge Polanco,,SS,3000,MIN,CLE,4.49,Carrasco,0.282,-8%,R,S,0.307,0%,0.109,-6%,6,x,1,0%,1%,0%,5.9,6.5,6.5,1.8,11.3,6.4,2.1,2.0,0.7
Greg Garcia,,2B/SS,3000,STL,@BAL,4.81,Gausman,0.299,-5%,R,L,0.339,3%,0.113,5%,x,x,-,0%,0%,0%,4.8,5.3,5.3,0.0,10.7,0.0,0.0,2.0,0.7
Erik Gonzalez,,SS,3000,CLE,@MIN,5.51,Turley,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,6.5,6.5,6.5,-0.6,13.6,0.0,0.0,0.0,0.0
Chad Pinder,,2B/SS,3000,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.314,-1%,0.248,9%,2,2,3,-2%,3%,1%,5.6,7.6,7.6,-0.7,15.9,6.6,2.2,7.0,2.3
Chase d'Arnaud,,SS,3000,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.273,-3%,0.072,-13%,x,x,-,0%,0%,0%,4.9,4.9,4.9,-1.6,11.4,0.0,0.0,0.0,0.0
Charlie Tilson,,OF,3000,CWS,@TOR,3.72,Biagini,0.292,-8%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Ortiz,,OF,3000,PIT,CHC,4.71,Butler,0.423,21%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Romine,,2B/OF,3000,DET,TB,5.23,Ramirez,0.305,-3%,R,S,0.285,0%,0.092,12%,x,x,-,0%,0%,0%,6.9,6.3,6.3,0.3,12.4,0.0,0.0,0.0,0.0
Tyler Naquin,,OF,3000,CLE,@MIN,5.51,Turley,,-5%,L,L,0.341,-7%,0.156,-22%,x,x,-,0%,0%,0%,4.4,4.4,4.4,-0.5,9.3,0.0,0.0,0.0,0.0
Carlos Ruiz,,C,3000,SEA,@TEX,5.11,Ross,0.264,-11%,R,R,0.260,-14%,0.060,-40%,x,x,-,0%,0%,0%,5.9,4.8,4.8,-0.3,10.0,0.0,0.0,0.0,0.0
Daniel Descalso,,2B/OF,3000,ARI,@PHI,4.13,Nola,0.327,1%,R,L,0.313,3%,0.155,11%,7,7,-2,-8%,0%,0%,7.2,6.3,6.3,-0.5,13.0,5.6,1.9,2.0,0.7
Yandy Diaz,,3B/OF,2900,CLE,@MIN,5.51,Turley,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,4.3,4.3,4.3,1.2,7.4,0.0,0.0,0.0,0.0
Luis Urias,,2B,2900,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Nottingham,,C,2900,MIL,SD,5.55,Diaz,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Carter,2,1B,2900,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,0.342,2%,0.250,2%,5,9,4,-7%,3%,1%,8.9,6.2,6.2,-0.4,12.8,7.9,2.7,14.0,4.8
Tomas Telis,,C,2900,MIA,@ATL,4.52,Newcomb,,2%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Bethancourt,,C,2900,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.254,-4%,0.129,5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ichiro Suzuki,,OF,2900,MIA,@ATL,4.52,Newcomb,,-5%,L,L,0.335,12%,0.099,25%,x,x,-,0%,0%,0%,4.5,4.8,4.8,-1.0,10.5,0.0,0.0,0.0,0.0
Tommy La Stella,,2B/3B,2900,CHC,@PIT,4.79,Williams,,3%,R,L,0.340,1%,0.137,1%,7,x,0,3%,1%,0%,6.3,6.3,6.3,0.0,12.7,6.6,2.3,10.0,3.4
Christian Vazquez,,C,2900,BOS,@HOU,4.23,Fiers,0.352,7%,R,R,0.278,-4%,0.078,-13%,9,9,0,-4%,0%,4%,6.6,6.4,6.4,-0.7,13.4,6.0,2.1,0.0,0.0
