"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jake Odorizzi",NA,"SP",6500,"TB","BOS","49%",4.31,4.5,0.334,"18.0%",4.76,"21.2%",4.21,4.37,"R",0.283,0.332,"2%","0%","0%",10.7,13,13,4.3,21.7,11.9,1.8,7.4,1.1
"Mike Leake",1,"SP",6300,"STL","KC","56%",3.99,4,0.304,"19.7%",4.36,"15.9%",4.1,3.88,"R",0.327,0.298,"1%","0%","0%",8.5,14,14,3.9,24.2,12.1,1.9,6.1,1
"Jharel Cotton",1,"SP",6200,"OAK","SEA","49%",4.78,4.5,0.324,"17.8%",4.72,"19.8%",4.73,5.07,"R",0.315,0.329,"3%","0%","-1%",10.4,11.1,11.1,2.4,19.8,13,2.1,4.1,0.7
"Brandon Woodruff",5,"SP",5900,"MIL","MIN","59%",4.27,NA,0.299,"24.8%",4.5,"",NA,NA,"R",NA,NA,"0%","0%","1%",24.9,24.9,24.9,24.9,24.9,17.5,3,8.6,1.5
"Antonio Senzatela",NA,"SP",5800,"COL","@CLE","38%",5.1,NA,0.331,"19.7%",4.86,"17.7%",4.64,4.45,"R",0.32,0.322,"7%","-3%","-2%",6.2,12.5,12.5,4.4,20.6,9.1,1.6,12.4,2.1
"Trevor Cahill",1,"SP",5600,"KC","@STL","44%",4.51,NA,0.316,"24.0%",4.53,"23.1%",3.77,3.7,"R",0.344,0.32,"4%","0%","0%",8.2,15.1,15.1,4.3,25.9,14.6,2.6,-4.2,-0.8
"Martin Perez",NA,"SP",5500,"TEX","@NYM","50%",4.77,3.5,0.302,"23.2%",4.7,"13.2%",4.92,4.61,"L",0.279,0.351,"10%","-2%","0%",2.8,8.5,8.5,-0.2,17.1,13.8,2.5,27.6,5
"Bartolo Colon",NA,"SP",5500,"MIN","@MIL","41%",5.23,NA,0.304,"25.0%",4.61,"15.8%",4.37,4.25,"R",0.323,0.324,"1%","1%","1%",5.2,4.9,4.9,-6,15.9,12.4,2.3,26.1,4.7
"Rafael Montero",0,"SP",5400,"NYM","TEX","50%",4.73,NA,0.315,"24.3%",4.91,"22.4%",4.62,4.63,"R",0.386,0.358,"2%","-2%","0%",11,10.4,10.4,2.8,18,16.6,3.1,2.8,0.5
"Travis Wood",1,"SP",5100,"SD","@CIN","47%",4.63,NA,0.304,"24.5%",4.56,"22.6%",4.01,4.37,"L",0.261,0.334,"-2%","-1%","1%",8.1,8.1,8.1,-2.9,19.1,12.9,2.5,8.7,1.7
"Adam Conley",1,"SP",4900,"MIA","@WAS","38%",5.09,4,0.319,"20.9%",5.46,"20.2%",4.56,4.79,"L",0.335,0.316,"-4%","-1%","0%",11.8,10.8,10.8,-3.2,24.8,10,2,0.9,0.2
"Troy Scribner",NA,"SP",4800,"LAA","BAL","44%",4.81,NA,0.339,"23.9%",4.71,"",NA,NA,"R",NA,NA,"2%","-1%","0%",7.4,7.4,7.4,7.4,7.4,16,3.3,19.5,4.1
"Nick Tepesch",NA,"SP",4500,"TOR","NYY","36%",5.22,NA,0.336,"20.3%",5.21,"",NA,NA,"R",0.323,0.382,"-3%","-1%","0%",1.5,1.5,1.5,1.5,1.5,9.9,2.2,2.4,0.5
"Miguel Gonzalez",NA,"SP",4500,"CWS","HOU","33%",5.97,3,0.345,"17.1%",5.91,"16.8%",4.61,4.65,"R",0.326,0.319,"3%","-3%","0%",4.5,8.3,8.3,-4.6,21.1,5.8,1.3,24.4,5.4
